osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,junction
129998849,True,053-13,Avenida Zabalza,secondary,False,113.173,"LINESTRING (-59.8058893 -37.6744795, -59.8059885 -37.6743414, -59.8067573 -37.6737352)",,
129998851,True,053-13,Avenida Otamendi,secondary,False,113.199,"LINESTRING (-59.8058893 -37.6744795, -59.8058265 -37.6745661, -59.805109 -37.6751126, -59.8049747 -37.6751875)",,
972656985,True,,Avenida San Martín,secondary,False,142.072,"LINESTRING (-59.8058893 -37.6744795, -59.8060203 -37.67452, -59.807072 -37.675337)",,
693971332,True,053-13,Avenida Zabalza,secondary,False,102.292,"LINESTRING (-59.807657 -37.6731512, -59.8068386 -37.6738044)",,
818651460,False,,Rivadavia,residential,False,9.066,"LINESTRING (-59.807657 -37.6731512, -59.8075927 -37.6730875)",40,
818651460,False,,Rivadavia,residential,True,138.624,"LINESTRING (-59.807657 -37.6731512, -59.8087666 -37.674036)",40,
335272554,False,,Suipacha,residential,False,137.066,"LINESTRING (-59.8093665 -37.6718379, -59.8104521 -37.6727217)",,
335272554,False,,Suipacha,residential,True,8.995,"LINESTRING (-59.8093665 -37.6718379, -59.8092974 -37.6717783)",,
693971332,True,053-13,Avenida Zabalza,secondary,False,104.693,"LINESTRING (-59.8093665 -37.6718379, -59.8085125 -37.6724933)",,
335272559,False,,Pumará,residential,True,7.541,"LINESTRING (-59.810204 -37.6711696, -59.8101487 -37.6711178)",,
693971332,True,053-13,Avenida Zabalza,secondary,False,104.669,"LINESTRING (-59.810204 -37.6711696, -59.8093665 -37.6718379)",,
335272552,False,,Mariano Moreno,residential,False,137.988,"LINESTRING (-59.8085125 -37.6724933, -59.8096047 -37.6733836)",,
335272552,False,,Mariano Moreno,residential,True,9.03,"LINESTRING (-59.8085125 -37.6724933, -59.8084435 -37.6724332)",,
693971332,True,053-13,Avenida Zabalza,secondary,False,104.981,"LINESTRING (-59.8085125 -37.6724933, -59.807657 -37.6731512)",,
129998851,True,053-13,Avenida Otamendi,secondary,False,103.859,"LINESTRING (-59.8041419 -37.6758811, -59.8032868 -37.6765248)",,
335271729,True,,Belgrano,residential,False,136.814,"LINESTRING (-59.8041419 -37.6758811, -59.8052289 -37.6767607)",40,
129991012,True,,General Paz,residential,False,137.895,"LINESTRING (-59.8024435 -37.67719, -59.8035375 -37.6780778)",40,
129998851,True,053-13,Avenida Otamendi,secondary,False,103.061,"LINESTRING (-59.8024435 -37.67719, -59.8016002 -37.6778331)",,
129998849,True,053-13,Avenida Zabalza,secondary,False,102.922,"LINESTRING (-59.8067573 -37.6737352, -59.8075927 -37.6730875)",,
335272231,False,,General Lavalle,residential,False,10.507,"LINESTRING (-59.8067573 -37.6737352, -59.8068386 -37.6738044)",40,
335272231,False,,General Lavalle,residential,True,146.325,"LINESTRING (-59.8067573 -37.6737352, -59.8055793 -37.6728066)",40,
129998849,True,053-13,Avenida Zabalza,secondary,False,104.405,"LINESTRING (-59.8075927 -37.6730875, -59.8084435 -37.6724332)",,
818651460,False,,Rivadavia,residential,False,145.626,"LINESTRING (-59.8075927 -37.6730875, -59.8064267 -37.6721583)",40,
818651460,False,,Rivadavia,residential,True,9.066,"LINESTRING (-59.8075927 -37.6730875, -59.807657 -37.6731512)",40,
129998849,True,053-13,Avenida Zabalza,secondary,False,104.919,"LINESTRING (-59.8092974 -37.6717783, -59.8101487 -37.6711178)",,
335272554,False,,Suipacha,residential,False,8.995,"LINESTRING (-59.8092974 -37.6717783, -59.8093665 -37.6718379)",,
335272554,False,,Suipacha,residential,True,147.319,"LINESTRING (-59.8092974 -37.6717783, -59.8081315 -37.6708277)",,
335271729,True,,Belgrano,residential,False,10.276,"LINESTRING (-59.8040695 -37.6758086, -59.8041419 -37.6758811)",40,
335271728,True,053-13,Avenida Otamendi,secondary,False,106.323,"LINESTRING (-59.8040695 -37.6758086, -59.8048117 -37.6752421, -59.8049747 -37.6751875)",,
129998851,True,053-13,Avenida Otamendi,secondary,False,104.782,"LINESTRING (-59.8032868 -37.6765248, -59.8024435 -37.67719)",,
335271734,True,,Ituzaingó,residential,False,7.481,"LINESTRING (-59.8032868 -37.6765248, -59.8032275 -37.6764766)",40,
129991012,True,,General Paz,residential,False,9.205,"LINESTRING (-59.8023732 -37.6771287, -59.8024435 -37.67719)",40,
335271728,True,053-13,Avenida Otamendi,secondary,False,104.453,"LINESTRING (-59.8023732 -37.6771287, -59.8032275 -37.6764766)",,
129998849,True,053-13,Avenida Zabalza,secondary,False,104.648,"LINESTRING (-59.8084435 -37.6724332, -59.8092974 -37.6717783)",,
335272552,False,,Mariano Moreno,residential,False,9.03,"LINESTRING (-59.8084435 -37.6724332, -59.8085125 -37.6724933)",,
335272552,False,,Mariano Moreno,residential,True,147.456,"LINESTRING (-59.8084435 -37.6724332, -59.8072764 -37.6714818)",,
335271728,True,053-13,Avenida Otamendi,secondary,False,102.903,"LINESTRING (-59.8015362 -37.6777749, -59.8023732 -37.6771287)",,
335271739,True,,Doctor Víctor Riganti,residential,False,138.484,"LINESTRING (-59.8015362 -37.6777749, -59.8004351 -37.6768852)",40,
129998851,True,053-13,Avenida Otamendi,secondary,False,98.466,"LINESTRING (-59.8016002 -37.6778331, -59.8008011 -37.6784529)",,
335271739,True,,Doctor Víctor Riganti,residential,False,8.579,"LINESTRING (-59.8016002 -37.6778331, -59.8015362 -37.6777749)",40,
335272559,False,,Pumará,residential,False,7.541,"LINESTRING (-59.8101487 -37.6711178, -59.810204 -37.6711696)",,
335272559,False,,Pumará,residential,True,146.588,"LINESTRING (-59.8101487 -37.6711178, -59.808976 -37.6701817)",,
335272231,False,,General Lavalle,residential,False,136.8,"LINESTRING (-59.8068386 -37.6738044, -59.8079161 -37.6746911)",40,
335272231,False,,General Lavalle,residential,True,10.507,"LINESTRING (-59.8068386 -37.6738044, -59.8067573 -37.6737352)",40,
693971332,True,053-13,Avenida Zabalza,secondary,False,112.60199999999999,"LINESTRING (-59.8068386 -37.6738044, -59.8060662 -37.6743894, -59.8058893 -37.6744795)",,
335271728,True,053-13,Avenida Otamendi,secondary,False,104.922,"LINESTRING (-59.8032275 -37.6764766, -59.8040695 -37.6758086)",,
335271734,True,,Ituzaingó,residential,False,138.666,"LINESTRING (-59.8032275 -37.6764766, -59.802137 -37.6755765)",40,
129991022,False,,Cayetano Zibecchi,residential,False,138.811,"LINESTRING (-59.8033886 -37.6709978, -59.804486 -37.6718944)",40,
129991022,False,,Cayetano Zibecchi,residential,True,140.368,"LINESTRING (-59.8033886 -37.6709978, -59.8022791 -37.670091)",40,
335274065,False,,25 de Mayo,residential,False,105.354,"LINESTRING (-59.8033886 -37.6709978, -59.8042452 -37.670336)",,
335274065,False,,25 de Mayo,residential,True,103.159,"LINESTRING (-59.8033886 -37.6709978, -59.8025431 -37.6716403)",,
129992463,False,,Maipú,residential,False,9.64,"LINESTRING (-59.8024625 -37.671699, -59.8025431 -37.6716403)",,
129992463,False,,Maipú,residential,True,101.749,"LINESTRING (-59.8024625 -37.671699, -59.8016386 -37.6723409)",,
129998840,True,,Avenida Urquiza,secondary,False,133.676,"LINESTRING (-59.8024625 -37.671699, -59.801421 -37.670824)",,
129992463,False,,Maipú,residential,True,9.64,"LINESTRING (-59.8025431 -37.6716403, -59.8024625 -37.671699)",,
335274064,True,,Avenida Urquiza,secondary,False,138.993,"LINESTRING (-59.8025431 -37.6716403, -59.8036364 -37.6725423)",,
335274065,False,,25 de Mayo,residential,False,103.159,"LINESTRING (-59.8025431 -37.6716403, -59.8033886 -37.6709978)",,
129992483,False,,General Rodríguez,residential,False,9.075,"LINESTRING (-59.7992813 -37.6705675, -59.7993532 -37.670509)",,
129992463,False,,Maipú,residential,False,105.061,"LINESTRING (-59.800697 -37.6730687, -59.8015471 -37.6724054)",,
129992463,False,,Maipú,residential,True,102.776,"LINESTRING (-59.800697 -37.6730687, -59.7998557 -37.6737097)",,
335271732,True,,San Juan,residential,False,139.153,"LINESTRING (-59.800697 -37.6730687, -59.8018071 -37.6739598)",40,
335272548,False,,General Güemes,residential,True,138.529,"LINESTRING (-59.8042452 -37.670336, -59.8053402 -37.6712309)",,
335274065,False,,25 de Mayo,residential,True,105.354,"LINESTRING (-59.8042452 -37.670336, -59.8033886 -37.6709978)",,
