osmid,oneway,name,highway,maxspeed,reversed,length,geometry
135301987,False,Costa Rica,residential,40,False,28.09,"LINESTRING (-58.6803714 -34.6970831, -58.6805836 -34.6972658)"
135301987,False,Costa Rica,residential,40,True,68.179,"LINESTRING (-58.6803714 -34.6970831, -58.6798313 -34.6966603)"
135305961,False,Avenida Fernando Moretti,residential,40,True,133.69,"LINESTRING (-58.6803714 -34.6970831, -58.6818183 -34.6969088)"
55063857,False,,residential,,False,15.579,"LINESTRING (-58.6845695 -34.6965653, -58.6845016 -34.6966938)"
135305961,False,Avenida Fernando Moretti,residential,40,False,133.217,"LINESTRING (-58.6845695 -34.6965653, -58.6831297 -34.6967497)"
135305961,False,Avenida Fernando Moretti,residential,40,True,140.462,"LINESTRING (-58.6845695 -34.6965653, -58.6860853 -34.6963591)"
55063857,False,,residential,,True,96.953,"LINESTRING (-58.6820974 -34.6984769, -58.6828913 -34.6978988)"
135301987,False,Costa Rica,residential,40,False,101.721,"LINESTRING (-58.6820974 -34.6984769, -58.6828868 -34.6991216)"
135301987,False,Costa Rica,residential,40,True,99.364,"LINESTRING (-58.6820974 -34.6984769, -58.6813168 -34.6978551)"
55063860,False,Tierra del Fuego,residential,40,False,65.747,"LINESTRING (-58.6826594 -34.6968051, -58.6821537 -34.6972255)"
135305961,False,Avenida Fernando Moretti,residential,40,False,77.755,"LINESTRING (-58.6826594 -34.6968051, -58.6818183 -34.6969088)"
135305961,False,Avenida Fernando Moretti,residential,40,True,43.435,"LINESTRING (-58.6826594 -34.6968051, -58.6831297 -34.6967497)"
55063860,False,Tierra del Fuego,residential,40,False,93.122,"LINESTRING (-58.6788121 -34.6997037, -58.6780813 -34.7002871)"
55063860,False,Tierra del Fuego,residential,40,True,148.097,"LINESTRING (-58.6788121 -34.6997037, -58.6800281 -34.6988237)"
135309581,False,Jufré,tertiary,,False,93.204,"LINESTRING (-58.6788121 -34.6997037, -58.678152 -34.6990649)"
