osmid,name,highway,maxspeed,oneway,reversed,length,ref,lanes,geometry
56212618,La Trinidad,residential,40,False,True,234.364,,,"LINESTRING (-58.633727 -34.6207807, -58.6358188 -34.6219969)"
1021804887,Vicente Camargo,secondary,,True,False,12.608,RP4,,"LINESTRING (-58.633727 -34.6207807, -58.6336531 -34.620685)"
374641155,Avenida Gobernador Valentín Vergara,primary,,True,False,113.937,RP4,2,"LINESTRING (-58.633727 -34.6207807, -58.6336818 -34.6209165, -58.6334097 -34.6216946, -58.6333848 -34.6217659)"
48122191,Albert Einstein,residential,40,False,False,7.056,,,"LINESTRING (-58.6333848 -34.6217659, -58.6333078 -34.6217693)"
374641155,Avenida Gobernador Valentín Vergara,primary,,True,False,111.113,RP4,2,"LINESTRING (-58.6333848 -34.6217659, -58.6330354 -34.6227229)"
48122667,Guayra,residential,,False,False,90.299,,,"LINESTRING (-58.6408565 -34.6237682, -58.6410664 -34.6245617)"
438895670,Florencia Nightingale,residential,40,False,False,83.898,,,"LINESTRING (-58.6408565 -34.6237682, -58.6399558 -34.6239094)"
438895670,Florencia Nightingale,residential,40,False,True,35.745,,,"LINESTRING (-58.6408565 -34.6237682, -58.6412375 -34.6236972)"
48122664,Ontiveros,residential,,False,False,92.865,,,"LINESTRING (-58.6399558 -34.6239094, -58.6401817 -34.6247236)"
438895670,Florencia Nightingale,residential,40,False,False,81.032,,,"LINESTRING (-58.6399558 -34.6239094, -58.6390917 -34.6240689)"
438895670,Florencia Nightingale,residential,40,False,True,83.898,,,"LINESTRING (-58.6399558 -34.6239094, -58.6408565 -34.6237682)"
48122664,Ontiveros,residential,,False,True,60.052,,,"LINESTRING (-58.6399558 -34.6239094, -58.6398482 -34.6235089, -58.6397825 -34.6233908)"
48122662,Tigre,residential,,False,True,115.608,,,"LINESTRING (-58.6425063 -34.6250481, -58.6433827 -34.6242992)"
56212617,Ernesto Plass,residential,40,False,False,79.592,,,"LINESTRING (-58.6425063 -34.6250481, -58.6419808 -34.6244777)"
48122661,Mar del Plata,residential,,False,True,106.337,,,"LINESTRING (-58.6419808 -34.6244777, -58.6428051 -34.6238036)"
56212617,Ernesto Plass,residential,40,False,False,110.263,,,"LINESTRING (-58.6419808 -34.6244777, -58.6412375 -34.6236972)"
56212617,Ernesto Plass,residential,40,False,True,79.592,,,"LINESTRING (-58.6419808 -34.6244777, -58.6425063 -34.6250481)"
131092614,Carhué,residential,40,False,False,84.189,,,"LINESTRING (-58.6419808 -34.6244777, -58.6410664 -34.6245617)"
48122667,Guayra,residential,,False,True,90.299,,,"LINESTRING (-58.6410664 -34.6245617, -58.6408565 -34.6237682)"
131092614,Carhué,residential,40,False,False,82.929,,,"LINESTRING (-58.6410664 -34.6245617, -58.6401817 -34.6247236)"
131092614,Carhué,residential,40,False,True,84.189,,,"LINESTRING (-58.6410664 -34.6245617, -58.6419808 -34.6244777)"
48122664,Ontiveros,residential,,False,True,92.865,,,"LINESTRING (-58.6401817 -34.6247236, -58.6399558 -34.6239094)"
131092614,Carhué,residential,40,False,False,81.049,,,"LINESTRING (-58.6401817 -34.6247236, -58.6393174 -34.6248831)"
131092614,Carhué,residential,40,False,True,82.929,,,"LINESTRING (-58.6401817 -34.6247236, -58.6410664 -34.6245617)"
131092614,Carhué,residential,40,False,False,89.023,,,"LINESTRING (-58.6393174 -34.6248831, -58.6383695 -34.6250635)"
131092614,Carhué,residential,40,False,True,81.049,,,"LINESTRING (-58.6393174 -34.6248831, -58.6401817 -34.6247236)"
254745568,Sanabria,residential,,False,True,92.861,,,"LINESTRING (-58.6393174 -34.6248831, -58.6390917 -34.6240689)"
48122669,Garrigós,residential,40,False,True,93.374,,,"LINESTRING (-58.6383695 -34.6250635, -58.6381373 -34.6242458)"
131092614,Carhué,residential,40,False,False,83.261,,,"LINESTRING (-58.6383695 -34.6250635, -58.6374796 -34.6252198)"
131092614,Carhué,residential,40,False,True,89.023,,,"LINESTRING (-58.6383695 -34.6250635, -58.6393174 -34.6248831)"
131092614,Carhué,residential,40,False,True,83.261,,,"LINESTRING (-58.6374796 -34.6252198, -58.6383695 -34.6250635)"
254745564,Bell Ville,residential,40,False,True,91.908,,,"LINESTRING (-58.6374796 -34.6252198, -58.6372476 -34.6244156)"
48122668,Sanabria,residential,,False,True,87.974,,,"LINESTRING (-58.6390917 -34.6240689, -58.6384156 -34.6235064)"
131092630,Florencia Nightingale,residential,40,False,False,89.517,,,"LINESTRING (-58.6390917 -34.6240689, -58.6381373 -34.6242458)"
254745568,Sanabria,residential,,False,False,92.861,,,"LINESTRING (-58.6390917 -34.6240689, -58.6393174 -34.6248831)"
438895670,Florencia Nightingale,residential,40,False,True,81.032,,,"LINESTRING (-58.6390917 -34.6240689, -58.6399558 -34.6239094)"
48122669,Garrigós,residential,40,False,False,93.374,,,"LINESTRING (-58.6381373 -34.6242458, -58.6383695 -34.6250635)"
48122669,Garrigós,residential,40,False,True,74.677,,,"LINESTRING (-58.6381373 -34.6242458, -58.6379687 -34.6235887)"
131092630,Florencia Nightingale,residential,40,False,False,83.57,,,"LINESTRING (-58.6381373 -34.6242458, -58.6372476 -34.6244156)"
131092630,Florencia Nightingale,residential,40,False,True,89.517,,,"LINESTRING (-58.6381373 -34.6242458, -58.6390917 -34.6240689)"
131092609,Bell Ville,residential,,False,True,80.958,,,"LINESTRING (-58.6372476 -34.6244156, -58.6368428 -34.6237682)"
131092630,Florencia Nightingale,residential,40,False,False,90.912,,,"LINESTRING (-58.6372476 -34.6244156, -58.6362792 -34.6245984)"
131092630,Florencia Nightingale,residential,40,False,True,83.57,,,"LINESTRING (-58.6372476 -34.6244156, -58.6381373 -34.6242458)"
254745564,Bell Ville,residential,40,False,False,91.908,,,"LINESTRING (-58.6372476 -34.6244156, -58.6374796 -34.6252198)"
48122659,Roberto Prack,tertiary,,False,False,41.904,,,"LINESTRING (-58.6384156 -34.6235064, -58.6379687 -34.6235887)"
48122668,Sanabria,residential,,False,False,87.974,,,"LINESTRING (-58.6384156 -34.6235064, -58.6390917 -34.6240689)"
56213460,José de Malarredo,tertiary,,False,False,98.488,,,"LINESTRING (-58.6384156 -34.6235064, -58.6392008 -34.6229006)"
56212618,La Trinidad,residential,40,False,False,140.404,,,"LINESTRING (-58.6384156 -34.6235064, -58.6375799 -34.6230153, -58.6371669 -34.6227726)"
48122659,Roberto Prack,tertiary,,False,False,104.938,,,"LINESTRING (-58.6379687 -34.6235887, -58.6368428 -34.6237682)"
48122659,Roberto Prack,tertiary,,False,True,41.904,,,"LINESTRING (-58.6379687 -34.6235887, -58.6384156 -34.6235064)"
48122669,Garrigós,residential,40,False,False,74.677,,,"LINESTRING (-58.6379687 -34.6235887, -58.6381373 -34.6242458)"
48122659,Roberto Prack,tertiary,,False,False,73.799,,,"LINESTRING (-58.6368428 -34.6237682, -58.6360491 -34.6238861)"
48122659,Roberto Prack,tertiary,,False,True,104.938,,,"LINESTRING (-58.6368428 -34.6237682, -58.6379687 -34.6235887)"
131092609,Bell Ville,residential,,False,False,80.958,,,"LINESTRING (-58.6368428 -34.6237682, -58.6372476 -34.6244156)"
131092609,Bell Ville,residential,,False,True,52.556,,,"LINESTRING (-58.6368428 -34.6237682, -58.6367088 -34.6233086)"
48122653,Santa Mónica,residential,40,False,True,85.891,,,"LINESTRING (-58.6342242 -34.6249845, -58.6339957 -34.6242353)"
131092630,Florencia Nightingale,residential,40,False,False,74.287,,,"LINESTRING (-58.6342242 -34.6249845, -58.6334334 -34.6251357)"
131092630,Florencia Nightingale,residential,40,False,True,96.626,,,"LINESTRING (-58.6342242 -34.6249845, -58.6352552 -34.6247965)"
48122671,Doctor Tomás Le Bretón,residential,40,False,True,81.955,,,"LINESTRING (-58.6362792 -34.6245984, -58.6360491 -34.6238861)"
131092630,Florencia Nightingale,residential,40,False,False,96.252,,,"LINESTRING (-58.6362792 -34.6245984, -58.6352552 -34.6247965)"
131092630,Florencia Nightingale,residential,40,False,True,90.912,,,"LINESTRING (-58.6362792 -34.6245984, -58.6372476 -34.6244156)"
48122652,Benvenuto Cellini,residential,40,False,True,84.048,,,"LINESTRING (-58.6352552 -34.6247965, -58.6350513 -34.6240595)"
131092630,Florencia Nightingale,residential,40,False,False,96.626,,,"LINESTRING (-58.6352552 -34.6247965, -58.6342242 -34.6249845)"
131092630,Florencia Nightingale,residential,40,False,True,96.252,,,"LINESTRING (-58.6352552 -34.6247965, -58.6362792 -34.6245984)"
48122659,Roberto Prack,tertiary,,False,False,93.315,,,"LINESTRING (-58.6360491 -34.6238861, -58.6350513 -34.6240595)"
48122659,Roberto Prack,tertiary,,False,True,73.799,,,"LINESTRING (-58.6360491 -34.6238861, -58.6368428 -34.6237682)"
