osmid,oneway,lanes,name,highway,reversed,length,maxspeed,ref,geometry
1032916555,True,2,25 de Mayo,secondary,False,84.916,,,"LINESTRING (-58.3989722 -34.7075921, -58.3980484 -34.7076725)"
1204560531,False,2,25 de Mayo,secondary,False,105.823,,,"LINESTRING (-58.3989722 -34.7075921, -58.4000571 -34.70726)"
1052161448,True,,2 de Mayo,residential,False,119.372,40,,"LINESTRING (-58.3969949 -34.7077641, -58.3970059 -34.7066906)"
1032916555,True,2,25 de Mayo,secondary,False,96.837,,,"LINESTRING (-58.3980484 -34.7076725, -58.3969949 -34.7077641)"
47414658,False,2,25 de Mayo,secondary,False,33.494,,,"LINESTRING (-58.4000571 -34.70726, -58.4003992 -34.7071521)"
1204560531,False,2,25 de Mayo,secondary,True,105.823,,,"LINESTRING (-58.4000571 -34.70726, -58.3989722 -34.7075921)"
28136884,True,,Juan Piñeiro,residential,False,12.875,40,,"LINESTRING (-58.3916466 -34.7067389, -58.3917872 -34.7067457)"
509676597,True,2,Avenida Hipólito Yrigoyen,primary,False,144.164,60,025-04,"LINESTRING (-58.3916466 -34.7067389, -58.3916918 -34.7055133, -58.3916944 -34.705443)"
91445230,False,,Joaquín Víctor González,residential,False,96.61,40,,"LINESTRING (-58.3907906 -34.7069172, -58.3907402 -34.7069069, -58.3907083 -34.7068841, -58.3906199 -34.7066818, -58.390402 -34.7061339)"
28136909,True,,José María Moreno,residential,False,12.104,40,,"LINESTRING (-58.3919886 -34.7013241, -58.3918562 -34.7013236)"
509676594,True,2,Avenida Hipólito Yrigoyen,primary,False,113.644,60,025-04,"LINESTRING (-58.3919886 -34.7013241, -58.391954 -34.7022678, -58.3919537 -34.7023457)"
28136884,True,,Juan Piñeiro,residential,False,117.866,40,,"LINESTRING (-58.3917872 -34.7067457, -58.3930763 -34.706769)"
28136884,True,,Juan Piñeiro,residential,False,120.938,40,,"LINESTRING (-58.3930763 -34.706769, -58.3943972 -34.7067075)"
99750401,True,,Enrique Del Valle Iberlucea,residential,False,138.11,40,,"LINESTRING (-58.3932002 -34.703489, -58.393141 -34.7047301)"
537732407,True,,Gobernador Felipe Llavallol,residential,False,117.533,40,,"LINESTRING (-58.3932002 -34.703489, -58.3919148 -34.7034657)"
99750401,True,,Enrique Del Valle Iberlucea,residential,False,115.311,40,,"LINESTRING (-58.3933028 -34.7013641, -58.3932529 -34.7024003)"
1260628410,True,,José María Moreno,residential,False,120.22399999999999,40,,"LINESTRING (-58.3933028 -34.7013641, -58.3922689 -34.7013351, -58.3919886 -34.7013241)"
28136868,False,,Enrique Del Valle Iberlucea,residential,False,30.202,40,,"LINESTRING (-58.3933727 -34.7000599, -58.3933524 -34.700331)"
28136869,True,,Doctor Arturo Melo,residential,False,114.117,40,,"LINESTRING (-58.3943972 -34.7067075, -58.3944594 -34.7056825)"
1212742871,True,,Juan Piñeiro,residential,False,119.822,40,,"LINESTRING (-58.3943972 -34.7067075, -58.3957074 -34.7066747)"
28136869,True,,Doctor Arturo Melo,residential,False,119.814,40,,"LINESTRING (-58.3945533 -34.7035185, -58.3946179 -34.7024423)"
537732407,True,,Gobernador Felipe Llavallol,residential,False,123.736,40,,"LINESTRING (-58.3945533 -34.7035185, -58.3932002 -34.703489)"
28136922,True,,Amancio Alcorta,residential,False,117.759,40,,"LINESTRING (-58.3946838 -34.700358, -58.3959712 -34.7003939)"
1260628411,True,,Doctor Arturo Melo,residential,False,130.538,40,,"LINESTRING (-58.3946838 -34.700358, -58.3947073 -34.6991842)"
28136923,False,,Coronel Seguí,residential,True,92.339,40,,"LINESTRING (-58.3947073 -34.6991842, -58.3936974 -34.6991696)"
1052161449,True,,Juan Piñeiro,residential,False,118.71,40,,"LINESTRING (-58.3957074 -34.7066747, -58.3970059 -34.7066906)"
28136874,True,,Ministro Brin,residential,False,141.617,40,,"LINESTRING (-58.3958404 -34.7035466, -58.3957858 -34.7048194)"
537732407,True,,Gobernador Felipe Llavallol,residential,False,117.701,40,,"LINESTRING (-58.3958404 -34.7035466, -58.3945533 -34.7035185)"
28136874,True,,Ministro Brin,residential,False,116.123,40,,"LINESTRING (-58.3959712 -34.7003939, -58.3959276 -34.7014376)"
28136922,True,,Amancio Alcorta,residential,False,121.354,40,,"LINESTRING (-58.3959712 -34.7003939, -58.3972981 -34.7004257)"
537744483,True,,2 de Mayo,residential,False,102.262,40,,"LINESTRING (-58.3970059 -34.7066906, -58.3970485 -34.7057716)"
1032918523,True,,Juan Piñeiro,residential,False,179.577,40,,"LINESTRING (-58.3970059 -34.7066906, -58.3989693 -34.7067446)"
537732407,True,,Gobernador Felipe Llavallol,residential,False,119.813,40,,"LINESTRING (-58.3971506 -34.7035752, -58.3958404 -34.7035466)"
546163086,True,,2 de Mayo,residential,False,117.243,40,,"LINESTRING (-58.3971506 -34.7035752, -58.3972002 -34.7025216)"
546163084,True,,Coronel Seguí,residential,False,121.858,40,,"LINESTRING (-58.3973529 -34.6992473, -58.3960205 -34.6992155)"
28136893,True,,Aristóbulo del Valle,residential,False,133.282,40,,"LINESTRING (-58.3990337 -34.7049102, -58.4004909 -34.7049505)"
47414684,True,,20 de Septiembre,residential,False,103.293,40,,"LINESTRING (-58.3990337 -34.7049102, -58.3989859 -34.7058383)"
47414684,True,,20 de Septiembre,residential,False,117.061,40,,"LINESTRING (-58.3991985 -34.7015296, -58.399147 -34.7025815)"
123993063,True,,José María Moreno,residential,False,178.302,40,,"LINESTRING (-58.3991985 -34.7015296, -58.397451 -34.7014804, -58.3972492 -34.7014749)"
680243392,False,,20 de Septiembre,residential,False,83.632,40,,"LINESTRING (-58.3992888 -34.6997211, -58.3992488 -34.7004725)"
1052154526,False,2,Gobernador Carlos Casares,tertiary,False,68.07,,,"LINESTRING (-58.3992888 -34.6997211, -58.398773 -34.6992796)"
1052154526,False,2,Gobernador Carlos Casares,tertiary,True,28.614,,,"LINESTRING (-58.3992888 -34.6997211, -58.3995056 -34.6999067)"
47414658,False,2,25 de Mayo,secondary,True,33.494,,,"LINESTRING (-58.4003992 -34.7071521, -58.4000571 -34.70726)"
264954583,True,,Teniente Jorge Rangugni,residential,False,140.553,40,,"LINESTRING (-58.4003992 -34.7071521, -58.4004611 -34.7058891)"
264954583,True,,Teniente Jorge Rangugni,residential,False,117.507,40,,"LINESTRING (-58.4005649 -34.702625, -58.4005985 -34.7015686)"
123993063,True,,José María Moreno,residential,False,128.057,40,,"LINESTRING (-58.4005985 -34.7015686, -58.3994266 -34.7015358, -58.3991985 -34.7015296)"
268923075,True,,20 de Septiembre,residential,False,94.238,40,,"LINESTRING (-58.3989693 -34.7067446, -58.3989722 -34.7075921)"
28136887,True,,Sitio de Montevideo,residential,False,115.854,40,,"LINESTRING (-58.3916944 -34.705443, -58.3904278 -34.7054064)"
94231799,True,2,Avenida Hipólito Yrigoyen,primary,False,163.789,60,025-04,"LINESTRING (-58.3916944 -34.705443, -58.3917565 -34.7039709)"
28136887,True,,Sitio de Montevideo,residential,False,31.713,40,,"LINESTRING (-58.3904278 -34.7054064, -58.3900812 -34.7053942)"
322697437,True,,Vélez Sarsfield,residential,False,80.929,40,,"LINESTRING (-58.3904278 -34.7054064, -58.390402 -34.7061339)"
95253244,True,,Joaquín Víctor González,residential,False,59.649,40,,"LINESTRING (-58.3900812 -34.7053942, -58.3899546 -34.7051074, -58.3898763 -34.7048852)"
94183634,True,,Gobernador Irigoyen,residential,False,20.57,40,,"LINESTRING (-58.3918358 -34.7055869, -58.3916944 -34.705443)"
94231805,True,2,Avenida Hipólito Yrigoyen,primary,False,128.95,60,025-04,"LINESTRING (-58.3918358 -34.7055869, -58.3918088 -34.7061263, -58.3917968 -34.7066505, -58.3917872 -34.7067457)"
28136889,True,,Gobernador Irigoyen,residential,False,115.607,40,,"LINESTRING (-58.3930991 -34.7056355, -58.3918358 -34.7055869)"
99750401,True,,Enrique Del Valle Iberlucea,residential,False,126.057,40,,"LINESTRING (-58.3930991 -34.7056355, -58.3930763 -34.706769)"
28136869,True,,Doctor Arturo Melo,residential,False,100.037,40,,"LINESTRING (-58.3944594 -34.7056825, -58.394507 -34.7047837)"
28136889,True,,Gobernador Irigoyen,residential,False,124.458,40,,"LINESTRING (-58.3944594 -34.7056825, -58.3930991 -34.7056355)"
28136893,True,,Aristóbulo del Valle,residential,False,115.562,40,,"LINESTRING (-58.3918777 -34.7046916, -58.393141 -34.7047301)"
47371195,True,2,Avenida Hipólito Yrigoyen,primary,False,99.627,60,025-04,"LINESTRING (-58.3918777 -34.7046916, -58.3918358 -34.7055869)"
28136869,True,,Doctor Arturo Melo,residential,False,140.748,40,,"LINESTRING (-58.394507 -34.7047837, -58.3945533 -34.7035185)"
28136893,True,,Aristóbulo del Valle,residential,False,116.966,40,,"LINESTRING (-58.394507 -34.7047837, -58.3957858 -34.7048194)"
