osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry
545498114,True,Berutti,residential,40,False,172.858,,,"LINESTRING (-58.3677534 -34.6624103, -58.3662853 -34.6614313)"
26589743,True,Avenida Belgrano,primary,60,False,121.87100000000001,5,RP36,"LINESTRING (-58.3677534 -34.6624103, -58.3675746 -34.6626774, -58.3672721 -34.6631204, -58.3672216 -34.6631949, -58.3671046 -34.6633676)"
26589743,True,Avenida Belgrano,primary,60,False,120.023,5,RP36,"LINESTRING (-58.3671046 -34.6633676, -58.3666475 -34.6640524, -58.3665856 -34.6641451, -58.3664805 -34.664317)"
231386632,True,Adolfo Alsina,residential,40,False,166.512,3,,"LINESTRING (-58.3664805 -34.664317, -58.3651144 -34.6633271)"
"[548385537, 1207463807]",True,Avenida Belgrano,primary,60,False,109.657,5,RP36,"LINESTRING (-58.3664805 -34.664317, -58.3661811 -34.6647912, -58.3661248 -34.6648803, -58.3660774 -34.6649518, -58.3659202 -34.6651888)"
"[548385536, 548385535]",True,Avenida Belgrano,primary,60,False,75.454,5,RP36,"LINESTRING (-58.3659202 -34.6651888, -58.3656929 -34.6655311, -58.3655865 -34.665695, -58.3655285 -34.665786)"
1032756169,True,Avenida Belgrano,primary,60,False,19.836,5,RP36,"LINESTRING (-58.3655285 -34.665786, -58.3654262 -34.6659433)"
26589737,True,Domingo Faustino Sarmiento,residential,40,False,109.859,,,"LINESTRING (-58.3644391 -34.6628335, -58.3642955 -34.6627613, -58.3635154 -34.6622045)"
1212252714,True,Avenida Bartolomé Mitre,primary,60,False,116.02300000000001,6,RP36,"LINESTRING (-58.3644391 -34.6628335, -58.3647143 -34.6626259, -58.364896 -34.6624834, -58.3649615 -34.6624323, -58.3653633 -34.6621188)"
172233036,True,General Lavalle,residential,40,False,211.332,,,"LINESTRING (-58.3653633 -34.6621188, -58.3654847 -34.6622151, -58.3655831 -34.6622905, -58.3657602 -34.6624212, -58.3658581 -34.6624927, -58.3671046 -34.6633676)"
388747289,True,Avenida Bartolomé Mitre,primary,60,False,113.821,6,RP36,"LINESTRING (-58.3653633 -34.6621188, -58.365789 -34.6618009, -58.3659882 -34.6616526, -58.3662853 -34.6614313)"
388747289,True,Avenida Bartolomé Mitre,primary,60,False,76.149,6,RP36,"LINESTRING (-58.3662853 -34.6614313, -58.3664848 -34.661278, -58.3666571 -34.6611456, -58.3668937 -34.6609638)"
275104760,False,Avenida Bartolomé Mitre,primary,60,True,20.992,8,RP36,"LINESTRING (-58.3576221 -34.6662879, -58.3574204 -34.666378)"
26587990,True,Juan José Paso,residential,40,False,345.53000000000003,,,"LINESTRING (-58.3576221 -34.6662879, -58.3578243 -34.6663213, -58.3578818 -34.6663547, -58.3603977 -34.6683577)"
