osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes
51351034,True,Luis de Flores,residential,False,98.811,,"LINESTRING (-58.5390524 -34.4655802, -58.5385329 -34.4663588)",
153269189,True,French,residential,False,109.385,,"LINESTRING (-58.5332927 -34.4593125, -58.5327016 -34.460167)",
640089701,True,General Guido,residential,False,101.869,40,"LINESTRING (-58.5332927 -34.4593125, -58.5341374 -34.4597081, -58.5342588 -34.459765)",
51348667,False,General Paz,residential,False,57.447,40,"LINESTRING (-58.5308087 -34.4592658, -58.5304979 -34.4597144)",
51348667,False,General Paz,residential,True,57.447,40,"LINESTRING (-58.5304979 -34.4597144, -58.5308087 -34.4592658)",
51348671,True,General Paz,residential,False,58.673,40,"LINESTRING (-58.5304979 -34.4597144, -58.5301726 -34.4601688)",
640089706,True,Ingeniero Marconi,residential,False,99.477,40,"LINESTRING (-58.5304979 -34.4597144, -58.5314377 -34.4601615)",
640089707,True,Ingeniero Marconi,residential,False,9.681,40,"LINESTRING (-58.5295328 -34.4592146, -58.5295951 -34.4592849)",
27396993,True,Misiones,residential,False,106.973,,"LINESTRING (-58.5376675 -34.4602868, -58.5370815 -34.4611187)",
30104154,True,Padre Acevedo,residential,False,99.598,,"LINESTRING (-58.5376675 -34.4602868, -58.5367259 -34.4598401)",
27396993,True,Misiones,residential,False,111.533,,"LINESTRING (-58.5370815 -34.4611187, -58.5364706 -34.4619861)",
389131613,True,General Guido,residential,False,103.736,40,"LINESTRING (-58.5370815 -34.4611187, -58.538062 -34.4615843)",
27396993,True,Misiones,residential,False,57.014,,"LINESTRING (-58.5364706 -34.4619861, -58.5361583 -34.4624295)",
640089702,True,Teniente General Lonardi,residential,False,100.403,40,"LINESTRING (-58.5364706 -34.4619861, -58.5355227 -34.4615339)",
389131613,True,General Guido,residential,False,98.378,40,"LINESTRING (-58.538062 -34.4615843, -58.5389919 -34.4620258)",
452739064,True,Formosa,residential,False,107.062,40,"LINESTRING (-58.538062 -34.4615843, -58.5386491 -34.460752)",
30104094,True,Charcas,residential,False,105.905,,"LINESTRING (-58.5361314 -34.4606567, -58.5367259 -34.4598401)",
640089701,True,General Guido,residential,False,101.127,40,"LINESTRING (-58.5361314 -34.4606567, -58.5370815 -34.4611187)",
27396993,True,Misiones,residential,False,137.276,,"LINESTRING (-58.5384194 -34.4592192, -58.5376675 -34.4602868)",
452742660,True,Gobernador Udaondo,residential,False,103.906,40,"LINESTRING (-58.5384194 -34.4592192, -58.5393997 -34.4596881)",
51347754,True,Maestro Santana,residential,False,105.858,,"LINESTRING (-58.5357785 -34.4593895, -58.5351971 -34.460212)",
51347755,True,Intendente Becco,residential,False,78.31,,"LINESTRING (-58.5308436 -34.4646262, -58.5312728 -34.4640173)",
51348658,True,Riobamba,residential,False,73.5,40,"LINESTRING (-58.5308436 -34.4646262, -58.5301524 -34.4642913)",
62125481,True,Maestro Santana,residential,False,99.844,,"LINESTRING (-58.5333594 -34.4628787, -58.5328197 -34.4636586)",
389131617,True,Juan B. Justo,residential,False,95.193,40,"LINESTRING (-58.5333594 -34.4628787, -58.5341715 -34.4632659, -58.5342583 -34.4633072)",2
51347755,True,Intendente Becco,residential,False,115.488,,"LINESTRING (-58.5323982 -34.4624206, -58.5330311 -34.4615226)",
389131617,True,Juan B. Justo,residential,False,101.786,40,"LINESTRING (-58.5323982 -34.4624206, -58.5332674 -34.4628349, -58.5333594 -34.4628787)",2
51347754,True,Maestro Santana,residential,False,111.922,,"LINESTRING (-58.5351971 -34.460212, -58.5346518 -34.461005, -58.534595 -34.4610876)",
640089701,True,General Guido,residential,False,98.90700000000001,40,"LINESTRING (-58.5351971 -34.460212, -58.5360287 -34.4606078, -58.5361314 -34.4606567)",
51347754,True,Maestro Santana,residential,False,57.086,,"LINESTRING (-58.534595 -34.4610876, -58.5342879 -34.4615342)",
51370345,True,Teniente General Lonardi,residential,False,99.958,40,"LINESTRING (-58.534595 -34.4610876, -58.5337307 -34.4606715, -58.5336535 -34.4606343)",
640089701,True,General Guido,residential,False,99.353,40,"LINESTRING (-58.5342588 -34.459765, -58.5351971 -34.460212)",
51343265,True,Intendente Becco,residential,False,111.46,,"LINESTRING (-58.5336535 -34.4606343, -58.5342588 -34.459765)",
51370345,True,Teniente General Lonardi,residential,False,101.57,40,"LINESTRING (-58.5336535 -34.4606343, -58.532774 -34.4602025, -58.5327016 -34.460167)",
51343265,True,Intendente Becco,residential,False,57.33,,"LINESTRING (-58.5333421 -34.4610814, -58.5336535 -34.4606343)",
62125482,True,Ingeniero Marconi,residential,False,100.27,40,"LINESTRING (-58.5333421 -34.4610814, -58.5342879 -34.4615342)",
51351034,True,Luis de Flores,residential,False,83.534,,"LINESTRING (-58.5379474 -34.4672041, -58.5374935 -34.4678555)",
452739068,True,Gervasio Posadas,residential,False,97.702,40,"LINESTRING (-58.5379474 -34.4672041, -58.5388751 -34.4676366)",
508189595,False,Riobamba,residential,False,36.658,40,"LINESTRING (-58.5378377 -34.4680233, -58.5374935 -34.4678555)",
51348656,True,José Ingenieros,residential,False,99.206,40,"LINESTRING (-58.5356435 -34.4650124, -58.5347072 -34.4645651)",
452739064,True,Formosa,residential,False,100.571,40,"LINESTRING (-58.5356435 -34.4650124, -58.5361951 -34.4642306)",
452739065,False,Neuquén,residential,False,83.793,,"LINESTRING (-58.5360148 -34.4663005, -58.535568 -34.4669579)",
452739068,True,Gervasio Posadas,residential,False,103.005,40,"LINESTRING (-58.5360148 -34.4663005, -58.5369853 -34.4667673)",
51348658,True,Riobamba,residential,False,93.046,40,"LINESTRING (-58.5317012 -34.4650737, -58.5308436 -34.4646262)",
51349866,True,Maestro Santana,residential,False,84.559,,"LINESTRING (-58.5317012 -34.4650737, -58.5312573 -34.4657403)",
51348658,True,Riobamba,residential,False,116.573,40,"LINESTRING (-58.5301524 -34.4642913, -58.5290485 -34.463771)",
51348663,False,French,residential,False,88.165,,"LINESTRING (-58.5301524 -34.4642913, -58.5296623 -34.4649735)",
51348663,False,French,residential,False,92.448,,"LINESTRING (-58.5296623 -34.4649735, -58.5291912 -34.4657086)",
51348663,False,French,residential,True,88.165,,"LINESTRING (-58.5296623 -34.4649735, -58.5301524 -34.4642913)",
64376482,False,Intendente Neyer,tertiary,False,99.11,40,"LINESTRING (-58.5296623 -34.4649735, -58.5305997 -34.4654175)",2
153269189,True,French,residential,False,99.34,,"LINESTRING (-58.5314542 -34.4619701, -58.5309173 -34.4627461)",
389131617,True,Juan B. Justo,residential,False,99.998,40,"LINESTRING (-58.5314542 -34.4619701, -58.5322965 -34.462372, -58.5323982 -34.4624206)",2
468525249,True,Gervasio Posadas,residential,False,98.407,40,"LINESTRING (-58.5303611 -34.4635502, -58.5312728 -34.4640173)",
389131617,True,Juan B. Justo,residential,False,101.596,40,"LINESTRING (-58.5304947 -34.461513, -58.5314542 -34.4619701)",2
452739066,True,Haedo,residential,False,115.4,40,"LINESTRING (-58.5304947 -34.461513, -58.5311221 -34.4606133)",
51348656,True,José Ingenieros,residential,False,102.579,40,"LINESTRING (-58.5328197 -34.4636586, -58.5318525 -34.4631948)",
62125481,True,Maestro Santana,residential,False,106.30999999999999,,"LINESTRING (-58.5328197 -34.4636586, -58.5322726 -34.4644061, -58.5321843 -34.464446)",
51348656,True,José Ingenieros,residential,False,99.1,40,"LINESTRING (-58.5299656 -34.4622902, -58.5290311 -34.4618423)",
452739066,True,Haedo,residential,False,99.104,40,"LINESTRING (-58.5299656 -34.4622902, -58.5304947 -34.461513)",
51348656,True,José Ingenieros,residential,False,100.91,40,"LINESTRING (-58.5309173 -34.4627461, -58.5299656 -34.4622902)",
153269189,True,French,residential,False,102.93,,"LINESTRING (-58.5309173 -34.4627461, -58.5303611 -34.4635502)",
51347755,True,Intendente Becco,residential,False,99.569,,"LINESTRING (-58.5318525 -34.4631948, -58.5323982 -34.4624206)",
51348656,True,José Ingenieros,residential,False,99.199,40,"LINESTRING (-58.5318525 -34.4631948, -58.5309173 -34.4627461)",
51347755,True,Intendente Becco,residential,False,105.778,,"LINESTRING (-58.5312728 -34.4640173, -58.5318525 -34.4631948)",
468525249,True,Gervasio Posadas,residential,False,96.205,40,"LINESTRING (-58.5312728 -34.4640173, -58.5321843 -34.464446)",
153269189,True,French,residential,False,57.377,,"LINESTRING (-58.5327016 -34.460167, -58.5323915 -34.4606152)",
51370345,True,Teniente General Lonardi,residential,False,101.098,40,"LINESTRING (-58.5327016 -34.460167, -58.5318646 -34.4597727, -58.5317442 -34.4597159)",
153269189,True,French,residential,False,58.128,,"LINESTRING (-58.5323915 -34.4606152, -58.5320774 -34.4610693)",
640089706,True,Ingeniero Marconi,residential,False,101.405,40,"LINESTRING (-58.5323915 -34.4606152, -58.5333421 -34.4610814)",
452742659,True,Haedo,residential,False,56.962,40,"LINESTRING (-58.5314377 -34.4601615, -58.5317442 -34.4597159)",
640089706,True,Ingeniero Marconi,residential,False,100.956,40,"LINESTRING (-58.5314377 -34.4601615, -58.5323915 -34.4606152)",
51370345,True,Teniente General Lonardi,residential,False,99.304,40,"LINESTRING (-58.5317442 -34.4597159, -58.5308087 -34.4592658)",
"[966059056, 966059055]",True,Haedo,residential,False,79.869,40,"LINESTRING (-58.5290485 -34.463771, -58.5291866 -34.4635421, -58.529226 -34.4634663, -58.5292532 -34.4633763, -58.5292734 -34.4633329, -58.5294028 -34.4631169)",
