osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry
96155639,False,2,Eva Perón,secondary,True,177.358,,"LINESTRING (-58.3716588 -34.7149833, -58.3731257 -34.7139392)"
96155659,False,,General Deheza,residential,False,119.645,,"LINESTRING (-58.3716588 -34.7149833, -58.3708077 -34.7141658)"
509676620,False,2,Eva Perón,secondary,False,115.291,,"LINESTRING (-58.3796712 -34.7086786, -58.378807 -34.7094338)"
537714346,True,,Guillermo Gaebeler,residential,False,106.244,,"LINESTRING (-58.3789133 -34.7079542, -58.3796712 -34.7086786)"
537714346,True,,Guillermo Gaebeler,residential,False,121.128,,"LINESTRING (-58.3780571 -34.7071228, -58.3789133 -34.7079542)"
537714374,True,,Coronel Pringles,residential,False,126.417,40,"LINESTRING (-58.3780571 -34.7071228, -58.3771067 -34.7079487)"
362811279,True,,Presidente Arturo Umberto Illia,residential,False,11.606,40,"LINESTRING (-58.3774849 -34.7115747, -58.3773891 -34.7116432)"
509676617,True,2,General Madariaga,residential,False,113.139,40,"LINESTRING (-58.3774849 -34.7115747, -58.3782899 -34.7123476)"
285121231,True,,Sitio de Montevideo,residential,False,118.449,40,"LINESTRING (-58.3761852 -34.7152418, -58.3771478 -34.7145286)"
28699903,True,2,Pergamino,residential,False,120.242,40,"LINESTRING (-58.3690072 -34.7084, -58.3698476 -34.7092319)"
96150437,False,2,Presidente Raúl Alfonsín,secondary,True,116.31,,"LINESTRING (-58.3690072 -34.7084, -58.369983 -34.7077287)"
362811279,True,,Presidente Arturo Umberto Illia,residential,False,119.544,40,"LINESTRING (-58.3794743 -34.7101506, -58.378488 -34.7108566)"
537714326,True,,General Ferré,residential,False,100.47,40,"LINESTRING (-58.3794743 -34.7101506, -58.3788749 -34.7095288, -58.378807 -34.7094338)"
509676620,False,2,Eva Perón,secondary,False,126.201,,"LINESTRING (-58.378807 -34.7094338, -58.3778424 -34.7102458)"
509676620,False,2,Eva Perón,secondary,True,115.291,,"LINESTRING (-58.378807 -34.7094338, -58.3796712 -34.7086786)"
218818040,True,,General Ferré,residential,False,107.10199999999999,,"LINESTRING (-58.378807 -34.7094338, -58.3787319 -34.7093399, -58.3780114 -34.7087291)"
362811279,True,,Presidente Arturo Umberto Illia,residential,False,121.585,40,"LINESTRING (-58.378488 -34.7108566, -58.3774849 -34.7115747)"
537714339,True,,Héctor Guidi,residential,False,113.319,40,"LINESTRING (-58.378488 -34.7108566, -58.3793018 -34.7116254)"
509676620,False,2,Eva Perón,secondary,True,126.201,,"LINESTRING (-58.3778424 -34.7102458, -58.378807 -34.7094338)"
537714339,True,,Héctor Guidi,residential,False,89.974,40,"LINESTRING (-58.3778424 -34.7102458, -58.378488 -34.7108566)"
363347855,False,2,Eva Perón,secondary,False,131.263,,"LINESTRING (-58.3778424 -34.7102458, -58.377027 -34.7109263, -58.3769797 -34.7109864, -58.3769136 -34.7111302)"
