osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,junction
95812955,False,2,José Acastelli,residential,False,86.791,"LINESTRING (-64.311993 -31.3121103, -64.3114067 -31.3127089)",,,,
140038964,False,,Avenida Latinoamérica,secondary,False,81.29,"LINESTRING (-64.311993 -31.3121103, -64.3117632 -31.3114061)",RPE64,40,,
140038964,False,,Avenida Latinoamérica,secondary,True,125.753,"LINESTRING (-64.311993 -31.3121103, -64.3120596 -31.3122011, -64.3121209 -31.3122689, -64.3122948 -31.3124298, -64.3126328 -31.3127167, -64.3127311 -31.3128149, -64.312797 -31.3129185, -64.3128153 -31.3129815)",RPE64,40,,
266759671,False,,Caracas,residential,False,116.39,"LINESTRING (-64.3095729 -31.3136048, -64.3089815 -31.3126881)",,,,
95812955,False,2,José Acastelli,residential,False,58.06,"LINESTRING (-64.3095729 -31.3136048, -64.3092378 -31.3137149, -64.3090025 -31.3137923)",,,,
95812955,False,2,José Acastelli,residential,True,60.763000000000005,"LINESTRING (-64.3095729 -31.3136048, -64.3100948 -31.3134329, -64.3101697 -31.3134082)",,,,
266759670,False,2,Eva Perón,residential,True,107.169,"LINESTRING (-64.3073897 -31.314047, -64.3069995 -31.3131427)",,,,
164405893,False,2,Vélez Sarsfield,residential,False,91.65899999999999,"LINESTRING (-64.3073897 -31.314047, -64.3072558 -31.3140946, -64.3071541 -31.3141605, -64.3070728 -31.3142447, -64.3070495 -31.3142881, -64.3070129 -31.3143564, -64.3069969 -31.3144494, -64.3069835 -31.3147145)",,,,
305504331,False,2,Vélez Sarsfield,residential,False,149.292,"LINESTRING (-64.3073897 -31.314047, -64.3075288 -31.314033, -64.307684 -31.3140464, -64.3078002 -31.3140874, -64.3078651 -31.3141171, -64.3079096 -31.3141441, -64.3079745 -31.3141952, -64.3080505 -31.3142835, -64.3083202 -31.3149315)",,,,
95812955,False,2,José Acastelli,residential,False,64.543,"LINESTRING (-64.3114067 -31.3127089, -64.310959 -31.3131455)",,,,
266756867,False,,La Paz,residential,True,226.237,"LINESTRING (-64.3114067 -31.3127089, -64.3118336 -31.3131654, -64.3118364 -31.313201, -64.3116219 -31.3137118, -64.3115779 -31.3137478, -64.3115176 -31.313745, -64.3114655 -31.3137121, -64.310959 -31.3131455)",,,,
95812955,False,2,José Acastelli,residential,True,86.791,"LINESTRING (-64.3114067 -31.3127089, -64.311993 -31.3121103)",,,,
854671701,False,,La Paz,residential,False,99.393,"LINESTRING (-64.3114067 -31.3127089, -64.3107253 -31.3120306)",,,,
560521816,True,,Avenida Latinoamérica,secondary,False,60.223,"LINESTRING (-64.3127314 -31.3148003, -64.3128561 -31.314958, -64.3129969 -31.3152094, -64.3130206 -31.3152791)",RPE64,40,,
"[560521816, 643837408, 643837429]",True,,Avenida Latinoamérica,secondary,False,129.208,"LINESTRING (-64.3130206 -31.3152791, -64.3130308 -31.3153273, -64.3130341 -31.3153662, -64.3130332 -31.3153874, -64.3129377 -31.3160573, -64.3129398 -31.3160911, -64.312948 -31.3161248, -64.3129633 -31.3161584, -64.3129816 -31.3161876, -64.3130602 -31.3162829, -64.3131195 -31.316396)",RPE64,40,yes,
643837452,True,2,9 de Julio,residential,False,81.913,"LINESTRING (-64.3130206 -31.3152791, -64.312543 -31.3157372, -64.312532 -31.3157477, -64.3124471 -31.3158292)",,,,
357949286,True,2,Avenida Latinoamérica,secondary,False,282.58000000000004,"LINESTRING (-64.3131195 -31.316396, -64.3131309 -31.3164223, -64.3131354 -31.3164737, -64.3131203 -31.3165282, -64.3130454 -31.316656, -64.3126639 -31.3170246, -64.3125428 -31.3171559, -64.3120363 -31.3178252, -64.311908 -31.3179583, -64.3118488 -31.3180161, -64.3117379 -31.3180987, -64.3116027 -31.3181603, -64.3115224 -31.3182008, -64.3115001 -31.3182121, -64.3113615 -31.3182799, -64.311294 -31.3183041)",RPE64,40,,
384342245,False,,,residential,True,21.175,"LINESTRING (-64.3131195 -31.316396, -64.313271 -31.3163948, -64.3133419 -31.3163876)",,,,
164405893,False,2,Vélez Sarsfield,residential,False,123.307,"LINESTRING (-64.3069835 -31.3147145, -64.3070032 -31.3158233)",,,,
164405893,False,2,Vélez Sarsfield,residential,True,91.659,"LINESTRING (-64.3069835 -31.3147145, -64.3069969 -31.3144494, -64.3070129 -31.3143564, -64.3070495 -31.3142881, -64.3070728 -31.3142447, -64.3071541 -31.3141605, -64.3072558 -31.3140946, -64.3073897 -31.314047)",,,,
164405912,False,2,San Lorenzo,secondary,True,159.643,"LINESTRING (-64.3083202 -31.3149315, -64.3070032 -31.3158233)",,,,
304142228,False,2,Vélez Sarsfield,secondary,False,91.382,"LINESTRING (-64.3083202 -31.3149315, -64.308705 -31.3156847)",,,,
305504331,False,2,Vélez Sarsfield,residential,True,149.292,"LINESTRING (-64.3083202 -31.3149315, -64.3080505 -31.3142835, -64.3079745 -31.3141952, -64.3079096 -31.3141441, -64.3078651 -31.3141171, -64.3078002 -31.3140874, -64.307684 -31.3140464, -64.3075288 -31.314033, -64.3073897 -31.314047)",,,,
164405893,False,2,Vélez Sarsfield,residential,True,123.307,"LINESTRING (-64.3070032 -31.3158233, -64.3069835 -31.3147145)",,,,
164405912,False,2,San Lorenzo,secondary,False,159.643,"LINESTRING (-64.3070032 -31.3158233, -64.3083202 -31.3149315)",,,,
164405893,False,2,Vélez Sarsfield,residential,False,85.968,"LINESTRING (-64.3070032 -31.3158233, -64.3070823 -31.3163428, -64.3071299 -31.3164157, -64.3071952 -31.3164879, -64.3072719 -31.3165234)",,,,
164405893,False,2,Vélez Sarsfield,residential,True,85.968,"LINESTRING (-64.3072719 -31.3165234, -64.3071952 -31.3164879, -64.3071299 -31.3164157, -64.3070823 -31.3163428, -64.3070032 -31.3158233)",,,,
576521118,True,2,Vélez Sarsfield,residential,False,68.439,"LINESTRING (-64.3072719 -31.3165234, -64.3072732 -31.316519, -64.3072817 -31.3164903, -64.3073041 -31.316462, -64.3073365 -31.3164419, -64.307375 -31.3164326, -64.3074149 -31.316435, -64.3074514 -31.316449, -64.3074801 -31.3164728, -64.3074976 -31.3165035, -64.3075019 -31.3165341, -64.307495 -31.3165643, -64.3074774 -31.3165912, -64.307451 -31.3166122, -64.3074183 -31.3166251, -64.3073826 -31.3166288, -64.3073472 -31.3166229, -64.3073157 -31.3166079, -64.3072912 -31.3165853, -64.307276 -31.3165574, -64.3072719 -31.3165234)",,,,roundabout
164405904,False,2,Avellaneda,residential,False,51.788,"LINESTRING (-64.3069213 -31.3171526, -64.307322 -31.3174684)",,,,
164405904,False,2,Avellaneda,residential,True,51.788,"LINESTRING (-64.307322 -31.3174684, -64.3069213 -31.3171526)",,,,
270784897,False,2,John Kennedy,residential,False,122.043,"LINESTRING (-64.307322 -31.3174684, -64.3073854 -31.3175336, -64.3074022 -31.3175563, -64.3074111 -31.3175841, -64.3074288 -31.3185411)",,,,
270784897,False,2,John Kennedy,residential,True,137.005,"LINESTRING (-64.307322 -31.3174684, -64.3074314 -31.3173626, -64.3074958 -31.3173346, -64.3077386 -31.3172731, -64.3078044 -31.3172411, -64.3082231 -31.316828, -64.3083777 -31.3166755)",,,,
166340830,False,2,9 de Julio,residential,True,50.244,"LINESTRING (-64.3074288 -31.3185411, -64.3079576 -31.3185509)",,,,
270784897,False,2,John Kennedy,residential,True,122.043,"LINESTRING (-64.3074288 -31.3185411, -64.3074111 -31.3175841, -64.3074022 -31.3175563, -64.3073854 -31.3175336, -64.307322 -31.3174684)",,,,
854671711,False,,Bogotá,residential,False,71.772,"LINESTRING (-64.3101697 -31.3134082, -64.3104355 -31.3140124)",,,,
854671711,False,,Bogotá,residential,True,119.556,"LINESTRING (-64.3101697 -31.3134082, -64.3096295 -31.3124371)",,,,
95812955,False,2,José Acastelli,residential,False,60.763000000000005,"LINESTRING (-64.3101697 -31.3134082, -64.3100948 -31.3134329, -64.3095729 -31.3136048)",,,,
95812955,False,2,José Acastelli,residential,True,80.472,"LINESTRING (-64.3101697 -31.3134082, -64.310749 -31.3132163, -64.310959 -31.3131455)",,,,
854671711,False,,Bogotá,residential,True,71.772,"LINESTRING (-64.3104355 -31.3140124, -64.3101697 -31.3134082)",,,,
166340803,False,2,25 de Mayo,residential,True,190.431,"LINESTRING (-64.3104355 -31.3140124, -64.3103475 -31.3140599, -64.310281 -31.3141074, -64.3102284 -31.3141746, -64.3101918 -31.3142556, -64.3101798 -31.3143593, -64.3101999 -31.3144446, -64.3104017 -31.3148702, -64.3104259 -31.3149539, -64.3104286 -31.3150674, -64.3103851 -31.3151741, -64.3103052 -31.3152659, -64.3101968 -31.3153356, -64.3099839 -31.3153851)",,,,
140038964,False,,Avenida Latinoamérica,secondary,True,81.29,"LINESTRING (-64.3117632 -31.3114061, -64.311993 -31.3121103)",RPE64,40,,
166340814,False,,Michelotti,residential,False,120.599,"LINESTRING (-64.3117632 -31.3114061, -64.3107253 -31.3120306)",,,,
166340813,False,,La Paz,residential,False,85.132,"LINESTRING (-64.3107253 -31.3120306, -64.3101706 -31.3114293)",,,,
166340814,False,,Michelotti,residential,True,120.599,"LINESTRING (-64.3107253 -31.3120306, -64.3117632 -31.3114061)",,,,
854671700,False,,Michelotti,residential,False,113.49,"LINESTRING (-64.3107253 -31.3120306, -64.3096295 -31.3124371)",,,,
854671701,False,,La Paz,residential,True,99.393,"LINESTRING (-64.3107253 -31.3120306, -64.3114067 -31.3127089)",,,,
854671700,False,,Michelotti,residential,True,113.49,"LINESTRING (-64.3096295 -31.3124371, -64.3107253 -31.3120306)",,,,
854671711,False,,Bogotá,residential,False,119.556,"LINESTRING (-64.3096295 -31.3124371, -64.3101697 -31.3134082)",,,,
854671712,False,,Michelotti,residential,False,67.591,"LINESTRING (-64.3096295 -31.3124371, -64.3089815 -31.3126881)",,,,
95812955,False,2,José Acastelli,residential,False,186.65800000000002,"LINESTRING (-64.3090025 -31.3137923, -64.3088048 -31.3138355, -64.308634 -31.3138512, -64.3084547 -31.3138182, -64.3083017 -31.3137604, -64.3082753 -31.3137504, -64.3080948 -31.3136379, -64.3080662 -31.3136204, -64.3072936 -31.3131469)",,,,
95812955,False,2,José Acastelli,residential,True,58.06,"LINESTRING (-64.3090025 -31.3137923, -64.3092378 -31.3137149, -64.3095729 -31.3136048)",,,,
854671710,False,2,25 de Mayo,residential,False,211.67899999999997,"LINESTRING (-64.3090025 -31.3137923, -64.3092921 -31.3145058, -64.3095765 -31.3152065, -64.3096334 -31.315265, -64.3097171 -31.3153235, -64.3098043 -31.3153599, -64.3099839 -31.3153851)",,,,
304142377,True,2,Avenida San Martín,secondary,False,86.419,"LINESTRING (-64.3118317 -31.3153404, -64.312493 -31.3148067)",,,,
166340803,False,2,25 de Mayo,residential,False,190.431,"LINESTRING (-64.3099839 -31.3153851, -64.3101968 -31.3153356, -64.3103052 -31.3152659, -64.3103851 -31.3151741, -64.3104286 -31.3150674, -64.3104259 -31.3149539, -64.3104017 -31.3148702, -64.3101999 -31.3144446, -64.3101798 -31.3143593, -64.3101918 -31.3142556, -64.3102284 -31.3141746, -64.310281 -31.3141074, -64.3103475 -31.3140599, -64.3104355 -31.3140124)",,,,
643837451,False,2,Nelio O. Curtoni,residential,False,48.736999999999995,"LINESTRING (-64.3099839 -31.3153851, -64.3099641 -31.3154689, -64.3099764 -31.3155572, -64.3100646 -31.3158101)",,,,
854671710,False,2,25 de Mayo,residential,True,211.67899999999997,"LINESTRING (-64.3099839 -31.3153851, -64.3098043 -31.3153599, -64.3097171 -31.3153235, -64.3096334 -31.315265, -64.3095765 -31.3152065, -64.3092921 -31.3145058, -64.3090025 -31.3137923)",,,,
304142377,True,2,Avenida San Martín,secondary,False,18.921,"LINESTRING (-64.311685 -31.3154555, -64.3118317 -31.3153404)",,,,
560521817,True,2,25 de Mayo,residential,False,217.992,"LINESTRING (-64.311685 -31.3154555, -64.3115084 -31.3153132, -64.3114487 -31.315257, -64.311414 -31.3151944, -64.310993 -31.3142566, -64.3109149 -31.314119, -64.3108461 -31.3140621, -64.3107819 -31.3140258, -64.3106801 -31.313994, -64.3105669 -31.3139946, -64.3104355 -31.3140124)",,,,
166340811,True,2,Pasaje Luis Moreno,residential,False,79.823,"LINESTRING (-64.3124471 -31.3158292, -64.3118317 -31.3153404)",,,,
643837452,True,2,9 de Julio,residential,False,238.281,"LINESTRING (-64.3124471 -31.3158292, -64.3107868 -31.3174355)",,,,
58177338,False,2,Vélez Sarsfield,secondary,True,8.283,"LINESTRING (-64.3101253 -31.3169753, -64.3100444 -31.3169475)",,,,
304142377,True,2,Avenida San Martín,secondary,False,7.576,"LINESTRING (-64.3101253 -31.3169753, -64.3101332 -31.3169075)",,,,
560521818,True,2,Vélez Sarsfield,secondary,False,81.039,"LINESTRING (-64.3107868 -31.3174355, -64.3105324 -31.3172585, -64.3101253 -31.3169753)",,,,
854671706,False,2,9 de Julio,residential,False,103.59300000000002,"LINESTRING (-64.3107868 -31.3174355, -64.3104439 -31.3178023, -64.3103635 -31.3178653, -64.3102079 -31.3179402, -64.309967 -31.3180072)",,,,
270784902,False,2,Falucho,residential,False,114.281,"LINESTRING (-64.309967 -31.3180072, -64.3093962 -31.3171025)",,,,
"[854671705, 166340830]",False,2,9 de Julio,residential,False,200.35999999999999,"LINESTRING (-64.309967 -31.3180072, -64.3097925 -31.3180647, -64.3081396 -31.3185193, -64.3079576 -31.3185509)",,,,
854671706,False,2,9 de Julio,residential,True,103.593,"LINESTRING (-64.309967 -31.3180072, -64.3102079 -31.3179402, -64.3103635 -31.3178653, -64.3104439 -31.3178023, -64.3107868 -31.3174355)",,,,
"[166340809, 166340805, 166340822]",True,2,"['Vélez Sarsfield', 'Puente Felipe O. Ceballos']",secondary,False,164.77599999999998,"LINESTRING (-64.311294 -31.3183041, -64.3113794 -31.3181917, -64.3114204 -31.3181175, -64.3114338 -31.3180933, -64.311521 -31.3178706, -64.3115682 -31.3177135, -64.3115752 -31.3176121, -64.311543 -31.3175483, -64.3115004 -31.3175066, -64.3114506 -31.3174901, -64.3109138 -31.317453, -64.3107868 -31.3174355)",,,yes,
266756865,False,,Manantial,residential,True,158.99599999999998,"LINESTRING (-64.3130955 -31.3115739, -64.3128518 -31.3129048, -64.3128153 -31.3129815)",,,,
304142228,False,2,Vélez Sarsfield,secondary,True,91.382,"LINESTRING (-64.308705 -31.3156847, -64.3083202 -31.3149315)",,,,
58177339,False,2,John Kennedy,residential,True,129.85899999999998,"LINESTRING (-64.308705 -31.3156847, -64.3085577 -31.3157316, -64.3084152 -31.3158353, -64.3083503 -31.3159195, -64.3083027 -31.3160041, -64.3082818 -31.3161047, -64.3083464 -31.3164807, -64.3083668 -31.3165806, -64.3083777 -31.3166755)",,,,
304142228,False,2,Vélez Sarsfield,secondary,False,120.311,"LINESTRING (-64.308705 -31.3156847, -64.3090431 -31.31644, -64.3091186 -31.3166086, -64.3091574 -31.3166953)",,,,
266759671,False,,Caracas,residential,False,90.552,"LINESTRING (-64.3089815 -31.3126881, -64.3085126 -31.3119791)",,,,
266759671,False,,Caracas,residential,True,116.39,"LINESTRING (-64.3089815 -31.3126881, -64.3095729 -31.3136048)",,,,
854671712,False,,Michelotti,residential,True,67.591,"LINESTRING (-64.3089815 -31.3126881, -64.3096295 -31.3124371)",,,,
266759671,False,,Caracas,residential,True,90.552,"LINESTRING (-64.3085126 -31.3119791, -64.3089815 -31.3126881)",,,,
95812955,False,2,José Acastelli,residential,True,64.543,"LINESTRING (-64.310959 -31.3131455, -64.3114067 -31.3127089)",,,,
266756867,False,,La Paz,residential,False,226.23700000000002,"LINESTRING (-64.310959 -31.3131455, -64.3114655 -31.3137121, -64.3115176 -31.313745, -64.3115779 -31.3137478, -64.3116219 -31.3137118, -64.3118364 -31.313201, -64.3118336 -31.3131654, -64.3114067 -31.3127089)",,,,
95812955,False,2,José Acastelli,residential,False,80.472,"LINESTRING (-64.310959 -31.3131455, -64.310749 -31.3132163, -64.3101697 -31.3134082)",,,,
166340813,False,,La Paz,residential,True,85.132,"LINESTRING (-64.3101706 -31.3114293, -64.3107253 -31.3120306)",,,,
266759790,False,,Gregorio Lamadrid,residential,False,88.729,"LINESTRING (-64.3164992 -31.3203385, -64.3159201 -31.3197124)",,,,
266759789,False,,Deán Funes,residential,False,68.288,"LINESTRING (-64.3156916 -31.3198616, -64.3151205 -31.3202346)",,,,
266759789,False,,Deán Funes,residential,True,27.32,"LINESTRING (-64.3156916 -31.3198616, -64.3159201 -31.3197124)",,,,
266759789,False,,Deán Funes,residential,False,27.32,"LINESTRING (-64.3159201 -31.3197124, -64.3156916 -31.3198616)",,,,
266759789,False,,Deán Funes,residential,True,72.478,"LINESTRING (-64.3159201 -31.3197124, -64.316507 -31.3192959)",,,,
266759790,False,,Gregorio Lamadrid,residential,True,88.729,"LINESTRING (-64.3159201 -31.3197124, -64.3164992 -31.3203385)",,,,
266759789,False,,Deán Funes,residential,True,68.288,"LINESTRING (-64.3151205 -31.3202346, -64.3156916 -31.3198616)",,,,
266759794,False,,Justo José de Urquiza,residential,True,56.72,"LINESTRING (-64.3161234 -31.318905, -64.316507 -31.3192959)",,,,
442786668,False,,José María Paz,residential,False,106.46,"LINESTRING (-64.3161234 -31.318905, -64.3152176 -31.3194688)",,,,
"[266759795, 442786668]",False,,"['José María Paz', 'Juan José Paso']",residential,True,151.33300000000003,"LINESTRING (-64.3161234 -31.318905, -64.3168274 -31.3184626, -64.3168616 -31.3184433, -64.3168899 -31.3184376, -64.3169221 -31.3184469, -64.3172939 -31.3188655)",,,,
266759794,False,,Justo José de Urquiza,residential,False,61.812,"LINESTRING (-64.3169693 -31.3197904, -64.3165649 -31.3193549)",,,,
266759794,False,,Justo José de Urquiza,residential,True,64.557,"LINESTRING (-64.3169693 -31.3197904, -64.3173886 -31.3202473)",,,,
442786668,False,,José María Paz,residential,True,106.46,"LINESTRING (-64.3152176 -31.3194688, -64.3161234 -31.318905)",,,,
442787669,False,,Los Inmigrantes,residential,False,55.041,"LINESTRING (-64.3152176 -31.3194688, -64.3146768 -31.3192911)",,,,
442787679,False,,,residential,True,31.586,"LINESTRING (-64.3152176 -31.3194688, -64.314952 -31.3196397)",,,,
266759798,False,,Orestes Lafranchi,residential,False,103.228,"LINESTRING (-64.3132939 -31.3185126, -64.3130933 -31.3186072, -64.3130071 -31.3186789, -64.3129701 -31.3187567, -64.3129028 -31.3190173, -64.3128402 -31.3192911)",,,,
270784901,False,,,residential,False,76.287,"LINESTRING (-64.3132939 -31.3185126, -64.3130919 -31.3181461, -64.3129441 -31.3178951)",,,,
442787669,False,,Los Inmigrantes,residential,True,168.333,"LINESTRING (-64.3132939 -31.3185126, -64.3133883 -31.3186714, -64.3134642 -31.3187957, -64.313517 -31.3188822, -64.3136243 -31.3189967, -64.3137531 -31.3190563, -64.3139408 -31.3191067, -64.3141715 -31.3191388, -64.3145354 -31.3192366, -64.3146768 -31.3192911)",,,,
643837407,False,,Los Inmigrantes,residential,False,99.915,"LINESTRING (-64.3132939 -31.3185126, -64.313241 -31.3182619, -64.3132059 -31.318126, -64.3130933 -31.3176769, -64.3130824 -31.3176325)",,,,
384342245,False,,,residential,False,21.175,"LINESTRING (-64.3133419 -31.3163876, -64.313271 -31.3163948, -64.3131195 -31.316396)",,,,
"[384342245, 643837407]",False,,Los Inmigrantes,residential,True,148.687,"LINESTRING (-64.3133419 -31.3163876, -64.313385 -31.3164258, -64.3134041 -31.3164938, -64.3133933 -31.316562, -64.3133803 -31.3166053, -64.313337 -31.316729, -64.3131898 -31.3169436, -64.3130719 -31.3171451, -64.313032 -31.3172621, -64.3130224 -31.3173672, -64.313045 -31.3174798, -64.3130824 -31.3176325)",,,,
442788443,False,,Juan Minetti,residential,True,126.05,"LINESTRING (-64.3133419 -31.3163876, -64.3134593 -31.3162459, -64.3138581 -31.3158734, -64.3139205 -31.3157906, -64.3140649 -31.3154559)",,,,
"[270784900, 442788535]",False,2,,residential,"[False, True]",116.75,"LINESTRING (-64.311692 -31.3190852, -64.3119737 -31.3192164, -64.3121409 -31.3192933, -64.3123503 -31.3194846, -64.3126985 -31.3196723)",,,,
442788535,False,2,,residential,True,152.726,"LINESTRING (-64.311692 -31.3190852, -64.311408 -31.3190013, -64.3116256 -31.3186345, -64.3117976 -31.3184036, -64.3118221 -31.3183586, -64.3118186 -31.3182746, -64.3118467 -31.3182176, -64.3120082 -31.3180257)",,,,
95812955,False,2,José Acastelli,residential,False,20.639,"LINESTRING (-64.3072936 -31.3131469, -64.3071108 -31.3130466)",,,,
95812955,False,2,José Acastelli,residential,True,186.658,"LINESTRING (-64.3072936 -31.3131469, -64.3080662 -31.3136204, -64.3080948 -31.3136379, -64.3082753 -31.3137504, -64.3083017 -31.3137604, -64.3084547 -31.3138182, -64.308634 -31.3138512, -64.3088048 -31.3138355, -64.3090025 -31.3137923)",,,,
270784896,False,,,residential,False,81.122,"LINESTRING (-64.3072936 -31.3131469, -64.3075662 -31.3128503, -64.3076585 -31.3127593, -64.3077358 -31.3127126, -64.3078497 -31.3126626, -64.3078952 -31.3126474)",,,,
166340830,False,2,9 de Julio,residential,False,50.244,"LINESTRING (-64.3079576 -31.3185509, -64.3074288 -31.3185411)",,,,
"[854671705, 166340830]",False,2,9 de Julio,residential,True,200.35999999999999,"LINESTRING (-64.3079576 -31.3185509, -64.3081396 -31.3185193, -64.3097925 -31.3180647, -64.309967 -31.3180072)",,,,
643837404,False,,,residential,False,97.015,"LINESTRING (-64.3128402 -31.3192911, -64.3137564 -31.3196766)",,,,
643837405,False,,Orestes Lafranchi,residential,False,44.473,"LINESTRING (-64.3128402 -31.3192911, -64.3126985 -31.3196723)",,,,
266759798,False,,Orestes Lafranchi,residential,True,103.22800000000001,"LINESTRING (-64.3128402 -31.3192911, -64.3129028 -31.3190173, -64.3129701 -31.3187567, -64.3130071 -31.3186789, -64.3130933 -31.3186072, -64.3132939 -31.3185126)",,,,
643837404,False,,,residential,True,97.015,"LINESTRING (-64.3137564 -31.3196766, -64.3128402 -31.3192911)",,,,
270784899,False,,,residential,False,29.92,"LINESTRING (-64.3137564 -31.3196766, -64.3139058 -31.3197172, -64.3140615 -31.3196933)",,,,
442789250,False,,Los Pinos,residential,True,39.508,"LINESTRING (-64.3137564 -31.3196766, -64.3138038 -31.3197461, -64.3138227 -31.3198209, -64.313831 -31.3199183, -64.3138108 -31.3200175)",,,,
442789244,False,,Los Pinos,residential,False,43.205,"LINESTRING (-64.3140615 -31.3196933, -64.3138108 -31.3200175)",,,,
270784899,False,,,residential,False,74.154,"LINESTRING (-64.3140615 -31.3196933, -64.3143413 -31.319459, -64.3146768 -31.3192911)",,,,
270784899,False,,,residential,True,29.92,"LINESTRING (-64.3140615 -31.3196933, -64.3139058 -31.3197172, -64.3137564 -31.3196766)",,,,
442787669,False,,Los Inmigrantes,residential,True,55.041,"LINESTRING (-64.3146768 -31.3192911, -64.3152176 -31.3194688)",,,,
270784899,False,,,residential,True,74.154,"LINESTRING (-64.3146768 -31.3192911, -64.3143413 -31.319459, -64.3140615 -31.3196933)",,,,
442787669,False,,Los Inmigrantes,residential,False,168.333,"LINESTRING (-64.3146768 -31.3192911, -64.3145354 -31.3192366, -64.3141715 -31.3191388, -64.3139408 -31.3191067, -64.3137531 -31.3190563, -64.3136243 -31.3189967, -64.313517 -31.3188822, -64.3134642 -31.3187957, -64.3133883 -31.3186714, -64.3132939 -31.3185126)",,,,
643837405,False,,Orestes Lafranchi,residential,True,44.473,"LINESTRING (-64.3126985 -31.3196723, -64.3128402 -31.3192911)",,,,
"[270784900, 442788535]",False,2,,residential,"[False, True]",116.75,"LINESTRING (-64.3126985 -31.3196723, -64.3123503 -31.3194846, -64.3121409 -31.3192933, -64.3119737 -31.3192164, -64.311692 -31.3190852)",,,,
270784901,False,,,residential,False,32.019,"LINESTRING (-64.3129441 -31.3178951, -64.3130824 -31.3176325)",,,,
270784901,False,,,residential,True,76.287,"LINESTRING (-64.3129441 -31.3178951, -64.3130919 -31.3181461, -64.3132939 -31.3185126)",,,,
1194892197,False,,,residential,False,50.343,"LINESTRING (-64.3129441 -31.3178951, -64.3128759 -31.3177721, -64.3128548 -31.3176431, -64.3128127 -31.3175112, -64.3127881 -31.3174662)",,,,
270784903,False,2,Nelio O. Curtoni,residential,False,104.243,"LINESTRING (-64.3091574 -31.3166953, -64.3099241 -31.3160246)",,,,
304142228,False,2,Vélez Sarsfield,secondary,True,120.311,"LINESTRING (-64.3091574 -31.3166953, -64.3091186 -31.3166086, -64.3090431 -31.31644, -64.308705 -31.3156847)",,,,
854671707,False,2,Vélez Sarsfield,secondary,False,18.477,"LINESTRING (-64.3091574 -31.3166953, -64.3092231 -31.3168067, -64.3092449 -31.3168437)",,,,
1017481468,False,,Deán Funes,residential,False,88.073,"LINESTRING (-64.3172939 -31.3188655, -64.3165649 -31.3193549)",,,,
"[266759795, 442786668]",False,,"['José María Paz', 'Juan José Paso']",residential,False,151.33300000000003,"LINESTRING (-64.3172939 -31.3188655, -64.3169221 -31.3184469, -64.3168899 -31.3184376, -64.3168616 -31.3184433, -64.3168274 -31.3184626, -64.3161234 -31.318905)",,,,
266759794,False,,Justo José de Urquiza,residential,False,8.561,"LINESTRING (-64.3165649 -31.3193549, -64.316507 -31.3192959)",,,,
