osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref
168254818,True,Avenida Carlos S. Yde,tertiary,False,120.569,"LINESTRING (-64.3900579 -33.9161288, -64.3903895 -33.9171776)",,
168255560,False,Libertador General San Martín,residential,False,12.565,"LINESTRING (-64.3900579 -33.9161288, -64.3899262 -33.9161575)",,
168255560,False,Libertador General San Martín,residential,True,51.907,"LINESTRING (-64.3900579 -33.9161288, -64.3901131 -33.9161168, -64.3904365 -33.9160463, -64.390602 -33.9160103)",,
168255560,False,Libertador General San Martín,residential,True,12.565,"LINESTRING (-64.3899262 -33.9161575, -64.3900579 -33.9161288)",,
168255560,False,Libertador General San Martín,residential,False,51.696,"LINESTRING (-64.3899262 -33.9161575, -64.389803 -33.9161843, -64.389475 -33.9162557, -64.3893843 -33.9162755)",,
257185021,False,España,residential,True,123.213,"LINESTRING (-64.3857441 -33.9114497, -64.3860811 -33.9125219)",,
257190594,False,Intendente Lorenzo Gómez,residential,False,118.089,"LINESTRING (-64.3857441 -33.9114497, -64.384506 -33.9117182)",,
168255538,False,Manuel Belgrano,residential,False,123.414,"LINESTRING (-64.384506 -33.9117182, -64.3848415 -33.9127926)",,
257190594,False,Intendente Lorenzo Gómez,residential,True,118.089,"LINESTRING (-64.384506 -33.9117182, -64.3857441 -33.9114497)",,
168255558,False,Domingo Faustino Sarmiento,residential,True,67.17,"LINESTRING (-64.3902604 -33.9149497, -64.3909643 -33.9147958)",,
168255545,False,Presbítero Enrique Estrada,residential,False,122.07300000000001,"LINESTRING (-64.3902604 -33.9149497, -64.3903108 -33.915106, -64.3905755 -33.9159282, -64.390602 -33.9160103)",,
168255558,False,Domingo Faustino Sarmiento,residential,False,50.336000000000006,"LINESTRING (-64.3902604 -33.9149497, -64.3897683 -33.9150573, -64.3897329 -33.915065)",,
168255558,False,Domingo Faustino Sarmiento,residential,False,13.932,"LINESTRING (-64.3897329 -33.915065, -64.3895869 -33.9150969)",,
168255558,False,Domingo Faustino Sarmiento,residential,True,50.336000000000006,"LINESTRING (-64.3897329 -33.915065, -64.3897683 -33.9150573, -64.3902604 -33.9149497)",,
168255525,True,Avenida Conall S. Tierney,tertiary,False,119.334,"LINESTRING (-64.3895869 -33.9150969, -64.3892626 -33.914058)",,
168255558,False,Domingo Faustino Sarmiento,residential,True,13.932,"LINESTRING (-64.3895869 -33.9150969, -64.3897329 -33.915065)",,
168255537,False,Domingo Faustino Sarmiento,residential,False,50.203,"LINESTRING (-64.3895869 -33.9150969, -64.3894521 -33.9151264, -64.3890608 -33.9152119)",,
168255537,False,Domingo Faustino Sarmiento,residential,False,62.569,"LINESTRING (-64.3890608 -33.9152119, -64.3884051 -33.9153552)",,
168255537,False,Domingo Faustino Sarmiento,residential,True,50.203,"LINESTRING (-64.3890608 -33.9152119, -64.3894521 -33.9151264, -64.3895869 -33.9150969)",,
168255548,False,Córdoba,residential,True,121.976,"LINESTRING (-64.3890608 -33.9152119, -64.3891072 -33.9153646, -64.3893484 -33.9161576, -64.3893843 -33.9162755)",,
256175058,False,Libertador General San Martín,residential,True,66.569,"LINESTRING (-64.390602 -33.9160103, -64.3912998 -33.9158584)",40,
264248093,False,Presbítero Enrique Estrada,residential,False,120.624,"LINESTRING (-64.390602 -33.9160103, -64.3909396 -33.9170583)",,
168255545,False,Presbítero Enrique Estrada,residential,True,122.073,"LINESTRING (-64.390602 -33.9160103, -64.3905755 -33.9159282, -64.3903108 -33.915106, -64.3902604 -33.9149497)",,
168255560,False,Libertador General San Martín,residential,False,51.907,"LINESTRING (-64.390602 -33.9160103, -64.3904365 -33.9160463, -64.3901131 -33.9161168, -64.3900579 -33.9161288)",,
168255534,False,Libertador General San Martín,residential,False,61.875,"LINESTRING (-64.3893843 -33.9162755, -64.3887357 -33.9164167)",,
168255548,False,Córdoba,residential,True,120.508,"LINESTRING (-64.3893843 -33.9162755, -64.3897039 -33.9173263)",,
168255548,False,Córdoba,residential,False,121.976,"LINESTRING (-64.3893843 -33.9162755, -64.3893484 -33.9161576, -64.3891072 -33.9153646, -64.3890608 -33.9152119)",,
168255560,False,Libertador General San Martín,residential,True,51.696000000000005,"LINESTRING (-64.3893843 -33.9162755, -64.389475 -33.9162557, -64.389803 -33.9161843, -64.3899262 -33.9161575)",,
168256066,False,Avenida Ricardo Risatti,tertiary,False,65.958,"LINESTRING (-64.3909396 -33.9170583, -64.3916312 -33.9169084)",,RPA123
256175060,False,Garzón,residential,False,121.172,"LINESTRING (-64.3909396 -33.9170583, -64.3912703 -33.9181129)",,
264248093,False,Presbítero Enrique Estrada,residential,True,120.624,"LINESTRING (-64.3909396 -33.9170583, -64.390602 -33.9160103)",,
168256066,False,Avenida Ricardo Risatti,tertiary,True,52.466,"LINESTRING (-64.3909396 -33.9170583, -64.3906088 -33.91713, -64.3903895 -33.9171776)",,RPA123
168255548,False,Córdoba,residential,False,120.508,"LINESTRING (-64.3897039 -33.9173263, -64.3893843 -33.9162755)",,
168255548,False,Córdoba,residential,True,121.111,"LINESTRING (-64.3897039 -33.9173263, -64.3900421 -33.9183787)",,
692874835,False,Avenida Ricardo Risatti,residential,False,51.759,"LINESTRING (-64.3897039 -33.9173263, -64.3902466 -33.9172086)",,
692874835,False,Avenida Ricardo Risatti,residential,True,61.19,"LINESTRING (-64.3897039 -33.9173263, -64.3890623 -33.9174654)",,
168255559,False,Luis Sahores,residential,False,51.986,"LINESTRING (-64.3916015 -33.9191691, -64.3910565 -33.9192876)",,
168255559,False,Luis Sahores,residential,True,66.362,"LINESTRING (-64.3916015 -33.9191691, -64.3922972 -33.9190178)",,
256175060,False,Garzón,residential,True,121.355,"LINESTRING (-64.3916015 -33.9191691, -64.3912703 -33.9181129)",,
168255548,False,Córdoba,residential,False,121.497,"LINESTRING (-64.3903816 -33.9194344, -64.3900421 -33.9183787)",,
168255559,False,Luis Sahores,residential,False,63.735,"LINESTRING (-64.3903816 -33.9194344, -64.3897134 -33.9195796)",,
168255559,False,Luis Sahores,residential,True,49.211,"LINESTRING (-64.3903816 -33.9194344, -64.3908975 -33.9193222)",,
168254845,False,Italia,residential,True,120.321,"LINESTRING (-64.3912566 -33.9114008, -64.3915868 -33.9124476)",,
168254853,False,Julio Argentino Roca,residential,False,121.767,"LINESTRING (-64.3912566 -33.9114008, -64.3899798 -33.9116772)",,
168254853,False,Julio Argentino Roca,residential,False,117.301,"LINESTRING (-64.3899798 -33.9116772, -64.3887498 -33.9119434)",,
168254853,False,Julio Argentino Roca,residential,True,121.767,"LINESTRING (-64.3899798 -33.9116772, -64.3912566 -33.9114008)",,
168254858,False,9 de Julio,residential,False,120.454,"LINESTRING (-64.3899798 -33.9116772, -64.3903106 -33.9127251)",,
168254850,False,San Martín,residential,True,118.355,"LINESTRING (-64.3941003 -33.911901, -64.3944223 -33.9129313)",,
168255543,False,Leandro N. Alem,residential,False,119.807,"LINESTRING (-64.3941003 -33.911901, -64.3928444 -33.9121741)",,
168254853,False,Julio Argentino Roca,residential,False,13.17,"LINESTRING (-64.3887498 -33.9119434, -64.3886117 -33.9119733)",,
168254853,False,Julio Argentino Roca,residential,True,117.301,"LINESTRING (-64.3887498 -33.9119434, -64.3899798 -33.9116772)",,
168255526,True,Avenida Conall S. Tierney,tertiary,False,120.584,"LINESTRING (-64.3887498 -33.9119434, -64.3890802 -33.9129926)",,
168254853,False,Julio Argentino Roca,residential,False,112.545,"LINESTRING (-64.3886117 -33.9119733, -64.3874316 -33.9122288)",,
168254853,False,Julio Argentino Roca,residential,True,13.17,"LINESTRING (-64.3886117 -33.9119733, -64.3887498 -33.9119434)",,
168254868,False,Cristóbal Colón,residential,False,118.48,"LINESTRING (-64.3928444 -33.9121741, -64.3931676 -33.9132053)",,
168255543,False,Leandro N. Alem,residential,False,119.97,"LINESTRING (-64.3928444 -33.9121741, -64.3915868 -33.9124476)",,
168255543,False,Leandro N. Alem,residential,True,119.807,"LINESTRING (-64.3928444 -33.9121741, -64.3941003 -33.911901)",,
168254853,False,Julio Argentino Roca,residential,False,128.815,"LINESTRING (-64.3874316 -33.9122288, -64.3860811 -33.9125219)",,
168254853,False,Julio Argentino Roca,residential,True,112.545,"LINESTRING (-64.3874316 -33.9122288, -64.3886117 -33.9119733)",,
168255550,False,25 de Mayo,residential,False,120.717,"LINESTRING (-64.3874316 -33.9122288, -64.3877589 -33.9132799)",,
168254845,False,Italia,residential,False,120.321,"LINESTRING (-64.3915868 -33.9124476, -64.3912566 -33.9114008)",,
168254845,False,Italia,residential,True,118.598,"LINESTRING (-64.3915868 -33.9124476, -64.3919123 -33.9134794)",,
168255543,False,Leandro N. Alem,residential,False,121.743,"LINESTRING (-64.3915868 -33.9124476, -64.3903106 -33.9127251)",,
168255543,False,Leandro N. Alem,residential,True,119.97,"LINESTRING (-64.3915868 -33.9124476, -64.3928444 -33.9121741)",,
