osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,bridge
48019082,False,2,Marañon,tertiary,False,75.864,,"LINESTRING (-58.6654274 -34.5022378, -58.6648266 -34.5017684)",
48019082,False,2,Marañon,tertiary,True,75.864,,"LINESTRING (-58.6648266 -34.5017684, -58.6654274 -34.5022378)",
470314426,False,2,General Pico,residential,False,76.701,40,"LINESTRING (-58.6648266 -34.5017684, -58.6642392 -34.5022598)",
470314429,False,2,Marañon,tertiary,False,73.624,,"LINESTRING (-58.6648266 -34.5017684, -58.6642472 -34.5013097)",
48019085,False,2,José Martí,residential,False,173.849,,"LINESTRING (-58.6655495 -34.5001728, -58.6642472 -34.5013097)",
48019085,False,2,José Martí,residential,True,143.889,,"LINESTRING (-58.663153 -34.5022378, -58.6642472 -34.5013097)",
48019079,False,2,Malabia,residential,False,28.396,40,"LINESTRING (-58.663153 -34.5022378, -58.6630624 -34.5021916, -58.6629105 -34.5020802)",
54226365,False,2,Rosario,residential,False,70.31700000000001,40,"LINESTRING (-58.663153 -34.5022378, -58.6632632 -34.502244, -58.66392 -34.5022532)",
48019085,False,2,José Martí,residential,False,143.889,,"LINESTRING (-58.6642472 -34.5013097, -58.663153 -34.5022378)",
48019085,False,2,José Martí,residential,True,173.849,,"LINESTRING (-58.6642472 -34.5013097, -58.6655495 -34.5001728)",
470314429,False,2,Marañon,tertiary,False,75.13,,"LINESTRING (-58.6642472 -34.5013097, -58.6636822 -34.5008201)",
470314429,False,2,Marañon,tertiary,True,73.624,,"LINESTRING (-58.6642472 -34.5013097, -58.6648266 -34.5017684)",
54226367,False,,Álvarez Prado,residential,False,132.941,,"LINESTRING (-58.6631006 -34.5012861, -58.6620568 -34.5004558)",
255282212,False,2,Perdriel,residential,False,73.128,,"LINESTRING (-58.6631006 -34.5012861, -58.6625413 -34.5017552)",
255282212,False,2,Perdriel,residential,True,74.334,,"LINESTRING (-58.6631006 -34.5012861, -58.6636822 -34.5008201)",
