osmid,oneway,name,highway,maxspeed,reversed,length,junction,geometry,lanes,ref
867117492,False,25 de Mayo,tertiary,40,False,11.827,,"LINESTRING (-64.2412068 -27.7315643, -64.2413084 -27.7315075)",,RP8
95665110,False,,tertiary,40,False,86.987,,"LINESTRING (-64.2412068 -27.7315643, -64.2412952 -27.7316966, -64.2413159 -27.7317283, -64.2413386 -27.731759, -64.2415709 -27.7321019, -64.2416137 -27.7321694, -64.2416608 -27.7322354)",,
95661602,True,Avenida San Martín,secondary,,False,103.05,,"LINESTRING (-64.2393569 -27.7318394, -64.2384739 -27.7323374)",,RP8
287650132,True,Pellegrini,residential,40,False,30.399,,"LINESTRING (-64.2390507 -27.7315764, -64.2393075 -27.7317283)",,
95686205,True,,secondary_link,,False,24.221,,"LINESTRING (-64.2384739 -27.7323374, -64.2384532 -27.7324126, -64.2384469 -27.7324754, -64.2384528 -27.7325526)",,
970048064,True,Aristóbulo del Valle,secondary,,False,121.89599999999999,,"LINESTRING (-64.2392381 -27.7333183, -64.2391269 -27.7333087, -64.2389844 -27.7332634, -64.2389209 -27.7332327, -64.2388696 -27.7331877, -64.2388276 -27.7331305, -64.238805 -27.7331004, -64.2387644 -27.7330444, -64.2387346 -27.7330033, -64.2385825 -27.7327936, -64.2384976 -27.7327059, -64.238372 -27.7326038)",,
95687202,True,Avenida Belgrano,secondary,,False,14.04,roundabout,"LINESTRING (-64.2397477 -27.7332487, -64.2397746 -27.7332572, -64.2397982 -27.7332713, -64.2398172 -27.7332902, -64.2398303 -27.7333126, -64.2398368 -27.7333372)",,
106701766,True,Avenida Comandante Besares,secondary,,False,127.77000000000001,,"LINESTRING (-64.2397477 -27.7332487, -64.240019 -27.7331367, -64.2408674 -27.7326701)",,
95687202,True,Avenida Belgrano,secondary,,False,5.276999999999999,roundabout,"LINESTRING (-64.2397438 -27.7334474, -64.239717 -27.7334489, -64.2396906 -27.733445)",,
95687202,True,Avenida Belgrano,secondary,,False,14.526,roundabout,"LINESTRING (-64.2396092 -27.7333348, -64.2396198 -27.7333035, -64.239641 -27.7332768, -64.2396706 -27.7332574, -64.2397058 -27.7332474)",,
970048064,True,Aristóbulo del Valle,secondary,,False,36.575,,"LINESTRING (-64.2396092 -27.7333348, -64.2395188 -27.7333288, -64.2393419 -27.7333235, -64.2392381 -27.7333183)",,
92430834,True,Avenida Comandante Besares,secondary,,False,115.457,,"LINESTRING (-64.2396906 -27.733445, -64.2387138 -27.73402)",,
95687202,True,Avenida Belgrano,secondary,,False,14.46,roundabout,"LINESTRING (-64.2396906 -27.733445, -64.2396637 -27.7334345, -64.2396407 -27.7334183, -64.2396231 -27.7333975, -64.2396121 -27.7333734, -64.2396083 -27.7333476)",,
287620142,True,Avenida Comandante Besares,secondary,,False,72.281,,"LINESTRING (-64.2386505 -27.7338947, -64.2392754 -27.7335532)",,
95688868,True,,secondary_link,,False,28.054000000000002,,"LINESTRING (-64.2392754 -27.7335532, -64.239303 -27.7334498, -64.2392869 -27.7333833, -64.2392381 -27.7333183)",,
287620142,True,Avenida Comandante Besares,secondary,,False,40.025,,"LINESTRING (-64.2392754 -27.7335532, -64.2394499 -27.7334584, -64.2395198 -27.7334116, -64.2396083 -27.7333476)",,
287650130,True,España,residential,40,False,10.858,,"LINESTRING (-64.2431434 -27.7314081, -64.2432337 -27.7314642)",,
95665110,False,,tertiary,40,False,9.237,,"LINESTRING (-64.2416608 -27.7322354, -64.2417078 -27.7323073)",,
106701766,True,Avenida Comandante Besares,secondary,,False,45.265,,"LINESTRING (-64.2416608 -27.7322354, -64.2420514 -27.7320205)",,
95665110,False,,tertiary,40,True,86.987,,"LINESTRING (-64.2416608 -27.7322354, -64.2416137 -27.7321694, -64.2415709 -27.7321019, -64.2413386 -27.731759, -64.2413159 -27.7317283, -64.2412952 -27.7316966, -64.2412068 -27.7315643)",,
106701766,True,Avenida Comandante Besares,secondary,,False,91.838,,"LINESTRING (-64.2408674 -27.7326701, -64.2416608 -27.7322354)",,
118110161,True,Sáenz Peña,residential,40,False,9.955,,"LINESTRING (-64.2408674 -27.7326701, -64.2409537 -27.7327168)",,
95687202,True,Avenida Belgrano,secondary,,False,2.513,roundabout,"LINESTRING (-64.2398368 -27.7333372, -64.2398366 -27.7333598)",,
95687202,True,Avenida Belgrano,secondary,,False,1.426,roundabout,"LINESTRING (-64.2396083 -27.7333476, -64.2396092 -27.7333348)",,
95687202,True,Avenida Belgrano,secondary,,False,4.144,roundabout,"LINESTRING (-64.2397058 -27.7332474, -64.2397268 -27.7332463, -64.2397477 -27.7332487)",,
95687202,True,Avenida Belgrano,secondary,,False,14.229,roundabout,"LINESTRING (-64.2398366 -27.7333598, -64.2398267 -27.7333906, -64.2398064 -27.7334171, -64.2397778 -27.7334366, -64.2397438 -27.7334474)",,
287646424,True,Avenida Belgrano,secondary,,False,93.729,,"LINESTRING (-64.2398366 -27.7333598, -64.2399459 -27.7334299, -64.24063 -27.7338258)",,
85399109,True,Garay,residential,40,False,120.712,,"LINESTRING (-64.2442795 -27.7386848, -64.2452989 -27.7392885)",,
117741640,True,Moreno,residential,,False,120.683,,"LINESTRING (-64.2442795 -27.7386848, -64.2449695 -27.7377876)",,
117741643,True,San Carlos,residential,40,False,9.627,,"LINESTRING (-64.2421207 -27.7320816, -64.2420514 -27.7320205)",,
287620144,True,Avenida Comandante Besares,secondary,,False,47.763,,"LINESTRING (-64.2421207 -27.7320816, -64.2417078 -27.7323073)",,
85398895,True,Avellaneda,residential,40,False,119.193,,"LINESTRING (-64.2449695 -27.7377876, -64.243964 -27.7371901)",,
117741640,True,Moreno,residential,,False,122.01400000000001,,"LINESTRING (-64.2449695 -27.7377876, -64.2452639 -27.73738, -64.2456373 -27.7368631)",,
265091487,True,Las Heras,residential,,False,10.387,,"LINESTRING (-64.242656 -27.7350027, -64.2425913 -27.7350765)",,
287646424,True,Avenida Belgrano,secondary,,False,68.938,,"LINESTRING (-64.242656 -27.7350027, -64.2431329 -27.7352759, -64.2431874 -27.735286, -64.2432623 -27.7352714)",,
85399109,True,Garay,residential,40,False,124.14,,"LINESTRING (-64.2452989 -27.7392885, -64.2463601 -27.739892)",,
92434210,True,Necochea,secondary,,False,120.508,,"LINESTRING (-64.2452989 -27.7392885, -64.2459679 -27.7383808)",,
85399109,True,Garay,residential,40,False,118.334,,"LINESTRING (-64.240242 -27.7362936, -64.2412413 -27.7368854)",,
92430823,True,Bernardo de Irigoyen Sur,residential,40,False,121.429,,"LINESTRING (-64.240242 -27.7362936, -64.2409139 -27.7353777)",,
85399109,True,Garay,residential,40,False,119.924,,"LINESTRING (-64.2412413 -27.7368854, -64.242254 -27.7374852)",,
117741636,True,Pueyrredón,residential,,False,121.473,,"LINESTRING (-64.2412413 -27.7368854, -64.2405542 -27.7377929)",,
85398895,True,Avellaneda,residential,40,False,120.094,,"LINESTRING (-64.241927 -27.7359797, -64.2409139 -27.7353777)",,
117741636,True,Pueyrredón,residential,,False,121.23,,"LINESTRING (-64.241927 -27.7359797, -64.2412413 -27.7368854)",,
118110161,True,Sáenz Peña,residential,40,False,121.24,,"LINESTRING (-64.2433128 -27.7341163, -64.2443392 -27.7347192)",,
265091487,True,Las Heras,residential,,False,117.87,,"LINESTRING (-64.2433128 -27.7341163, -64.242656 -27.7350027)",,
117741643,True,San Carlos,residential,40,False,121.39,,"LINESTRING (-64.2470492 -27.7349839, -64.2460194 -27.7343831)",,
265091483,True,Uriarte,residential,,False,115.241,,"LINESTRING (-64.2470492 -27.7349839, -64.2477083 -27.7341273)",,
85398895,True,Avellaneda,residential,40,False,122.657,,"LINESTRING (-64.2470066 -27.7389904, -64.2459679 -27.7383808)",,
90583303,True,República del Líbano Sur,secondary,,False,118.739,,"LINESTRING (-64.2470066 -27.7389904, -64.2463601 -27.739892)",,
117741652,True,Coronel Borges,residential,,False,123.056,,"LINESTRING (-64.2467165 -27.7373983, -64.2473977 -27.7364703)",,
106701763,True,Avenida Belgrano,secondary,,False,120.512,,"LINESTRING (-64.2467165 -27.7373983, -64.2476287 -27.7379344, -64.247691 -27.7380349)",,
117741636,True,Pueyrredón,residential,,False,119.837,,"LINESTRING (-64.2425913 -27.7350765, -64.241927 -27.7359797)",,
265091489,True,Avenida Belgrano,secondary,,False,118.672,,"LINESTRING (-64.2425913 -27.7350765, -64.2415894 -27.7344827)",,
265091483,True,Uriarte,residential,,False,121.348,,"LINESTRING (-64.2463743 -27.7358972, -64.2470492 -27.7349839)",,
118110161,True,Sáenz Peña,residential,40,False,119.19,,"LINESTRING (-64.2463743 -27.7358972, -64.247376 -27.7364574, -64.2473977 -27.7364703)",,
85617152,False,Lavalle,residential,,False,116.57,,"LINESTRING (-64.2405542 -27.7377929, -64.2395692 -27.7372107)",,
85617152,False,Lavalle,residential,,True,121.53,,"LINESTRING (-64.2405542 -27.7377929, -64.2415811 -27.7383999)",,
117741636,True,Pueyrredón,residential,,False,123.187,,"LINESTRING (-64.2405542 -27.7377929, -64.2398676 -27.7387192)",,
117741643,True,San Carlos,residential,40,False,121.124,,"LINESTRING (-64.2480841 -27.7355734, -64.2470492 -27.7349839)",,
117741643,True,San Carlos,residential,40,False,122.554,,"LINESTRING (-64.2440144 -27.7332133, -64.2429747 -27.7326068)",,
265091487,True,Las Heras,residential,,False,121.861,,"LINESTRING (-64.2440144 -27.7332133, -64.2433128 -27.7341163)",,
85617152,False,Lavalle,residential,,False,119.633,,"LINESTRING (-64.2435843 -27.739584, -64.2425734 -27.7389865)",,
117741640,True,Moreno,residential,,False,121.155,,"LINESTRING (-64.2435843 -27.739584, -64.2442795 -27.7386848)",,
85617152,False,Lavalle,residential,,True,123.39599999999999,,"LINESTRING (-64.2435843 -27.739584, -64.2442769 -27.7399934, -64.244627 -27.7402003)",,
106701763,True,Avenida Belgrano,secondary,,False,121.242,,"LINESTRING (-64.2456893 -27.7367964, -64.2467165 -27.7373983)",,
265091483,True,Uriarte,residential,,False,120.592,,"LINESTRING (-64.2456893 -27.7367964, -64.2463743 -27.7358972)",,
265091487,True,Las Heras,residential,,False,119.003,,"LINESTRING (-64.2446639 -27.7323106, -64.2440144 -27.7332133)",,
287646419,True,Alberdi,residential,,False,121.809,,"LINESTRING (-64.2446639 -27.7323106, -64.2456964 -27.7329146)",,
117741652,True,Coronel Borges,residential,,False,120.457,,"LINESTRING (-64.2473977 -27.7364703, -64.2480841 -27.7355734)",,
118110161,True,Sáenz Peña,residential,40,False,120.384,,"LINESTRING (-64.2473977 -27.7364703, -64.2484142 -27.7370725)",,
265091483,True,Uriarte,residential,,False,9.011,,"LINESTRING (-64.2456373 -27.7368631, -64.2456893 -27.7367964)",,
287646425,True,Avenida Belgrano,secondary,,False,118.467,,"LINESTRING (-64.2456373 -27.7368631, -64.2446345 -27.7362738)",2,
85398895,True,Avellaneda,residential,40,False,24.532,,"LINESTRING (-64.2388847 -27.7341806, -64.2387138 -27.73402)",,
85399109,True,Garay,residential,40,False,122.387,,"LINESTRING (-64.2392011 -27.7356914, -64.240242 -27.7362936)",,
265091490,True,Urquiza Sur,residential,40,False,120.396,,"LINESTRING (-64.2392011 -27.7356914, -64.2385467 -27.7366062)",,
265091487,True,Las Heras,residential,,False,111.754,,"LINESTRING (-64.2453073 -27.7314825, -64.2446639 -27.7323106)",,
106701766,True,Avenida Comandante Besares,secondary,,False,127.234,,"LINESTRING (-64.2420514 -27.7320205, -64.2431434 -27.7314081)",,
265091484,True,Pedro León Gallo,residential,,False,117.069,,"LINESTRING (-64.2466901 -27.7335136, -64.2460194 -27.7343831)",,
287646419,True,Alberdi,residential,,False,121.24,,"LINESTRING (-64.2466901 -27.7335136, -64.2477083 -27.7341273)",,
106701763,True,Avenida Belgrano,secondary,,False,118.897,,"LINESTRING (-64.244682 -27.7362061, -64.2456893 -27.7367964)",,
265091484,True,Pedro León Gallo,residential,,False,8.861,,"LINESTRING (-64.244682 -27.7362061, -64.2446345 -27.7362738)",,
265091484,True,Pedro León Gallo,residential,,False,117.089,,"LINESTRING (-64.2479933 -27.7317979, -64.2473296 -27.7326718)",,
85617152,False,Lavalle,residential,,False,117.438,,"LINESTRING (-64.2425734 -27.7389865, -64.2415811 -27.7383999)",,
85617152,False,Lavalle,residential,,True,119.633,,"LINESTRING (-64.2425734 -27.7389865, -64.2435843 -27.739584)",,
85399109,True,Garay,residential,40,False,118.607,,"LINESTRING (-64.2432779 -27.7380916, -64.2442795 -27.7386848)",,
117742373,True,Balcarce,residential,,False,121.282,,"LINESTRING (-64.2432779 -27.7380916, -64.2425734 -27.7389865)",,
117742374,True,Soler,residential,,False,122.218,,"LINESTRING (-64.2443392 -27.7347192, -64.2450131 -27.733796)",,
118110161,True,Sáenz Peña,residential,40,False,118.956,,"LINESTRING (-64.2443392 -27.7347192, -64.2453463 -27.7353107)",,
117741643,True,San Carlos,residential,40,False,118.621,,"LINESTRING (-64.2460194 -27.7343831, -64.2450131 -27.733796)",,
265091484,True,Pedro León Gallo,residential,,False,122.586,,"LINESTRING (-64.2460194 -27.7343831, -64.2453463 -27.7353107)",,
85399109,True,Garay,residential,40,False,121.248,,"LINESTRING (-64.242254 -27.7374852, -64.2432779 -27.7380916)",,
117742376,True,Vicente López,residential,,False,121.057,,"LINESTRING (-64.242254 -27.7374852, -64.2429499 -27.7365875)",,
85617152,False,Lavalle,residential,,False,121.53,,"LINESTRING (-64.2415811 -27.7383999, -64.2405542 -27.7377929)",,
85617152,False,Lavalle,residential,,True,117.438,,"LINESTRING (-64.2415811 -27.7383999, -64.2425734 -27.7389865)",,
117742376,True,Vicente López,residential,,False,121.37,,"LINESTRING (-64.2415811 -27.7383999, -64.242254 -27.7374852)",,
117742374,True,Soler,residential,,False,67.947,,"LINESTRING (-64.2439737 -27.7352376, -64.2443392 -27.7347192)",,
106701761,True,Avenida Belgrano,secondary,,False,83.38,roundabout,"LINESTRING (-64.2439737 -27.7352376, -64.2442805 -27.7354208, -64.2443167 -27.7354739, -64.2443351 -27.7355269, -64.244321 -27.7355921, -64.2441768 -27.7357935)",,
85398895,True,Avellaneda,residential,40,False,118.916,,"LINESTRING (-64.2480119 -27.7395837, -64.2470066 -27.7389904)",,
85398895,True,Avellaneda,residential,40,False,121.254,,"LINESTRING (-64.2429499 -27.7365875, -64.241927 -27.7359797)",,
117742376,True,Vicente López,residential,,False,70.431,,"LINESTRING (-64.2429499 -27.7365875, -64.2433479 -27.7360611)",,
117741643,True,San Carlos,residential,40,False,117.727,,"LINESTRING (-64.2450131 -27.733796, -64.2440144 -27.7332133)",,
117742374,True,Soler,residential,,False,118.862,,"LINESTRING (-64.2450131 -27.733796, -64.2456964 -27.7329146)",,
106701761,True,Avenida Belgrano,secondary,,False,86.881,roundabout,"LINESTRING (-64.2433479 -27.7360611, -64.2430025 -27.7358651, -64.2429641 -27.7358241, -64.2429498 -27.7357738, -64.2429603 -27.7357361, -64.2431037 -27.735493)",,
85398895,True,Avellaneda,residential,40,False,120.212,,"LINESTRING (-64.243964 -27.7371901, -64.2429499 -27.7365875)",,
117742373,True,Balcarce,residential,,False,120.864,,"LINESTRING (-64.243964 -27.7371901, -64.2432779 -27.7380916)",,
117742373,True,Balcarce,residential,,False,121.391,,"LINESTRING (-64.2446345 -27.7362738, -64.243964 -27.7371901)",,
287646425,True,Avenida Belgrano,secondary,,False,74.326,,"LINESTRING (-64.2446345 -27.7362738, -64.2442785 -27.7360646, -64.244154 -27.7359982, -64.2441124 -27.7359862, -64.2440707 -27.7359898, -64.2439902 -27.7360375)",2,
118073929,True,Mitre,residential,,False,119.193,,"LINESTRING (-64.2473296 -27.7326718, -64.2463209 -27.7320786)",,
265091484,True,Pedro León Gallo,residential,,False,112.797,,"LINESTRING (-64.2473296 -27.7326718, -64.2466901 -27.7335136)",,
118073929,True,Mitre,residential,,False,119.774,,"LINESTRING (-64.2463209 -27.7320786, -64.2453073 -27.7314825)",,
118073929,True,Mitre,residential,,False,118.672,,"LINESTRING (-64.2483339 -27.7332624, -64.2473296 -27.7326718)",,
118075859,True,Quintana,residential,,False,120.04,,"LINESTRING (-64.2392105 -27.7396057, -64.2402266 -27.7402029)",,
117741636,True,Pueyrredón,residential,,False,117.894,,"LINESTRING (-64.2398676 -27.7387192, -64.2392105 -27.7396057)",,
118075861,True,Mármol,residential,,False,116.824,,"LINESTRING (-64.2398676 -27.7387192, -64.2388848 -27.73813)",,
117742376,True,Vicente López,residential,,False,120.326,,"LINESTRING (-64.2408929 -27.7392943, -64.2415811 -27.7383999)",,
118075861,True,Mármol,residential,,False,119.463,,"LINESTRING (-64.2408929 -27.7392943, -64.2398676 -27.7387192)",,
92430823,True,Bernardo de Irigoyen Sur,residential,40,False,122.418,,"LINESTRING (-64.2388848 -27.73813, -64.2395692 -27.7372107)",,
117742376,True,Vicente López,residential,,False,120.447,,"LINESTRING (-64.2402266 -27.7402029, -64.2408929 -27.7392943)",,
867117492,False,25 de Mayo,tertiary,40,True,11.827,,"LINESTRING (-64.2413084 -27.7315075, -64.2412068 -27.7315643)",,RP8
