osmid,oneway,lanes,name,highway,reversed,length,geometry
648305642,True,2,Lateral Sur,secondary,False,249.954,"LINESTRING (-67.9428694 -38.9767282, -67.940404 -38.9779028)"
"[338077512, 720332118, 759652312]",False,,"['Calle Rural C14', 'Lateral Sur', 'Antonio Biló']","['residential', 'tertiary']",True,1735.173,"LINESTRING (-67.9428694 -38.9767282, -67.9489654 -38.9738331, -67.9495562 -38.9762355, -67.9495749 -38.9762956, -67.9495982 -38.9763493, -67.9496358 -38.9764083, -67.9496781 -38.9764652, -67.9408687 -38.9778791, -67.9407715 -38.9778909, -67.9406704 -38.9778969, -67.940404 -38.9779028)"
971997672,True,1,,motorway_link,False,183.699,"LINESTRING (-67.9350017 -38.9804701, -67.9331022 -38.981211)"
648305642,True,2,Lateral Sur,secondary,False,346.269,"LINESTRING (-67.9384242 -38.9788518, -67.9350017 -38.9804701)"
973284079,False,,Acceso La Criollita,secondary,True,34.069,"LINESTRING (-67.9384242 -38.9788518, -67.9383486 -38.9785511)"
973284079,False,,Acceso La Criollita,secondary,False,34.069,"LINESTRING (-67.9383486 -38.9785511, -67.9384242 -38.9788518)"
971997674,True,2,Lateral Norte,secondary,False,438.171,"LINESTRING (-67.9383486 -38.9785511, -67.939282 -38.978111, -67.9426751 -38.9764979)"
"[971997673, 971997674]",True,"['1', '2']","['Lateral Norte', 'Acceso a Fernández Oro']","['secondary', 'motorway_link']",False,539.966,"LINESTRING (-67.9330641 -38.9811382, -67.9347827 -38.9802353, -67.9383486 -38.9785511)"
648305642,True,2,Lateral Sur,secondary,False,201.055,"LINESTRING (-67.940404 -38.9779028, -67.9384242 -38.9788518)"
"[759652312, 338077512, 720332118]",False,,"['Calle Rural C14', 'Lateral Sur', 'Antonio Biló']","['residential', 'tertiary']",False,1735.173,"LINESTRING (-67.940404 -38.9779028, -67.9406704 -38.9778969, -67.9407715 -38.9778909, -67.9408687 -38.9778791, -67.9496781 -38.9764652, -67.9496358 -38.9764083, -67.9495982 -38.9763493, -67.9495749 -38.9762956, -67.9495562 -38.9762355, -67.9489654 -38.9738331, -67.9428694 -38.9767282)"
