osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,bridge
27706805,True,2,Patricio Lynch,tertiary,False,71.835,"LINESTRING (-71.3699112 -33.0441273, -71.3699624 -33.0434827)",,,
234933863,True,2,Patricio Lynch,tertiary,False,142.894,"LINESTRING (-71.3699112 -33.0441273, -71.3698687 -33.0449246, -71.3698428 -33.0454111)",,,
675119596,False,4,Avenida Valparaíso,primary,True,72.17500000000001,"LINESTRING (-71.3699112 -33.0441273, -71.3699682 -33.0441292, -71.3702392 -33.0441385, -71.3703823 -33.0441433, -71.3706849 -33.0441536)",50,yes,
683818794,False,4,Avenida Valparaíso,primary,False,97.53099999999999,"LINESTRING (-71.3699112 -33.0441273, -71.3692099 -33.0440931, -71.3688666 -33.0440763)",50,yes,
144721943,False,,Blanco,residential,True,63.73,"LINESTRING (-71.3720183 -33.0420902, -71.3719235 -33.0415226)",,,
27706350,False,2,Berlín,secondary,True,135.52800000000002,"LINESTRING (-71.3720183 -33.0420902, -71.3706415 -33.0420548, -71.370565 -33.0420528)",,,
"[317463445, 1118503886]",False,2,Berlín,secondary,False,137.644,"LINESTRING (-71.3720183 -33.0420902, -71.3726351 -33.0421091, -71.3728189 -33.0421147, -71.3734157 -33.042133, -71.373494 -33.0421354)","['40', '30']",,
27706858,False,,Avenida Almirante Latorre,residential,False,63.596,"LINESTRING (-71.373494 -33.0421354, -71.3734849 -33.0420835, -71.3733952 -33.0415695)",,,
317463452,False,2,Berlín,secondary,False,138.126,"LINESTRING (-71.373494 -33.0421354, -71.3735684 -33.0421373, -71.3736026 -33.0421382, -71.3741936 -33.0421539, -71.3749079 -33.0421757, -71.374975 -33.0421777)",30,,
"[317463445, 1118503886]",False,2,Berlín,secondary,True,137.644,"LINESTRING (-71.373494 -33.0421354, -71.3734157 -33.042133, -71.3728189 -33.0421147, -71.3726351 -33.0421091, -71.3720183 -33.0420902)","['40', '30']",,
37413938,True,2,Londres,residential,False,130.778,"LINESTRING (-71.3773447 -33.0419014, -71.3773127 -33.0417811, -71.3772645 -33.0417167, -71.3771663 -33.041679, -71.3762064 -33.0416546, -71.3761851 -33.0416541, -71.3761096 -33.0416503)",,,
"[459468041, 1118503894, 1118503895]",False,2,Berlín,secondary,True,224.678,"LINESTRING (-71.3773447 -33.0419014, -71.3767547 -33.0420315, -71.3762617 -33.0421265, -71.3762088 -33.0421361, -71.3761153 -33.0421531, -71.3760875 -33.0421582, -71.3758868 -33.042187, -71.3754918 -33.0421981, -71.3750369 -33.0421801, -71.374975 -33.0421777)",40,,yes
536719985,False,,Santa Rita,residential,True,138.847,"LINESTRING (-71.3741275 -33.0484678, -71.3726391 -33.0484156)",,,
174012226,False,2,Maturana,primary,False,62.645,"LINESTRING (-71.3741275 -33.0484678, -71.3741209 -33.0483672, -71.3741453 -33.0480253, -71.3741538 -33.0479054)",50,,
305319132,True,,Santa Rita,residential,False,138.262,"LINESTRING (-71.3741275 -33.0484678, -71.374194 -33.04847, -71.3755399 -33.0484965, -71.3756105 -33.0484963)",,,
581914945,False,2,Maturana,primary,True,14.828,"LINESTRING (-71.3741275 -33.0484678, -71.3741406 -33.0485271, -71.3741651 -33.0485972)",35,,
174012226,False,2,Maturana,primary,True,156.989,"LINESTRING (-71.3742323 -33.0464951, -71.3741538 -33.0479054)",50,,
308103950,True,2,Avenida Victoria,tertiary,False,74.208,"LINESTRING (-71.3742323 -33.0464951, -71.3734401 -33.0464286)",,,
317595489,False,2,Maturana,primary,False,100.835,"LINESTRING (-71.3742323 -33.0464951, -71.3742839 -33.0455893)",,,
"[675246780, 675246781]",False,4,Avenida Valparaíso,primary,False,140.742,"LINESTRING (-71.3743521 -33.0442782, -71.3742682 -33.044275, -71.3742208 -33.0442732, -71.373891 -33.0442606, -71.3732466 -33.0442363, -71.3731875 -33.0442341, -71.373033 -33.0442301, -71.3728435 -33.0442252)",50,yes,
760765369,False,4,Avenida Valparaíso,primary,True,91.411,"LINESTRING (-71.3743521 -33.0442782, -71.3744416 -33.0442806, -71.3752421 -33.0443023, -71.3752845 -33.0443034, -71.3753153 -33.0443042, -71.3753323 -33.0443047)",50,yes,
777989484,False,3,Maturana,primary,True,59.012,"LINESTRING (-71.3743521 -33.0442782, -71.3743477 -33.0443862, -71.3743462 -33.0444212, -71.3743304 -33.0448086)",,,
317595450,False,2,Avenida Victoria,tertiary,False,101.738,"LINESTRING (-71.3675479 -33.0462305, -71.3684209 -33.0462591, -71.3685556 -33.0462672, -71.3686382 -33.0462722)",50,,
234933027,True,2,Williamson,tertiary,False,101.214,"LINESTRING (-71.3686382 -33.0462722, -71.3687325 -33.0453654)",,,
174012218,False,2,Williamson,residential,False,109.421,"LINESTRING (-71.3686382 -33.0462722, -71.3686331 -33.0463173, -71.3686299 -33.0463454, -71.3685218 -33.0472514)",,,
317595450,False,2,Avenida Victoria,tertiary,True,101.738,"LINESTRING (-71.3686382 -33.0462722, -71.3685556 -33.0462672, -71.3684209 -33.0462591, -71.3675479 -33.0462305)",50,,
27707271,True,,José Miguel Carrera,residential,False,103.539,"LINESTRING (-71.3712718 -33.0464031, -71.3713226 -33.045509, -71.3713246 -33.045473)",,,
308103950,True,2,Avenida Victoria,tertiary,False,138.501,"LINESTRING (-71.3712718 -33.0464031, -71.3706138 -33.0463741, -71.3698686 -33.0463413, -71.3697879 -33.0463377)",,,
581733982,False,,José Miguel Carrera,residential,False,106.38,"LINESTRING (-71.3712718 -33.0464031, -71.371267 -33.0464769, -71.3712138 -33.0472995, -71.37121 -33.0473584)",,,
174012218,False,2,Williamson,residential,False,56.707,"LINESTRING (-71.3684693 -33.0477539, -71.3684263 -33.0482626)",,,
174012218,False,2,Williamson,residential,True,56.089,"LINESTRING (-71.3684693 -33.0477539, -71.3685218 -33.0472514)",,,
174012218,False,2,Williamson,residential,False,56.089,"LINESTRING (-71.3685218 -33.0472514, -71.3684693 -33.0477539)",,,
27706786,False,,Porvenir,residential,False,112.995,"LINESTRING (-71.3685218 -33.0472514, -71.3692147 -33.0472779, -71.3696271 -33.0472971, -71.3697326 -33.047302)",,,
174012218,False,2,Williamson,residential,True,109.421,"LINESTRING (-71.3685218 -33.0472514, -71.3686299 -33.0463454, -71.3686331 -33.0463173, -71.3686382 -33.0462722)",,,
27706784,False,,Santa Rita,residential,False,115.974,"LINESTRING (-71.3684263 -33.0482626, -71.3696694 -33.0483083)",,,
174012218,False,2,Williamson,residential,True,56.707,"LINESTRING (-71.3684263 -33.0482626, -71.3684693 -33.0477539)",,,
27706784,False,,Santa Rita,residential,False,136.981,"LINESTRING (-71.3696694 -33.0483083, -71.3711377 -33.0483615)",,,
27706784,False,,Santa Rita,residential,True,115.974,"LINESTRING (-71.3696694 -33.0483083, -71.3684263 -33.0482626)",,,
536719986,False,,Patricio Lynch,residential,True,112.05099999999999,"LINESTRING (-71.3696694 -33.0483083, -71.3696978 -33.0478494, -71.3697326 -33.047302)",40,,
27706784,False,,Santa Rita,residential,True,136.981,"LINESTRING (-71.3711377 -33.0483615, -71.3696694 -33.0483083)",,,
536719984,False,,Santa Rita,residential,False,140.067,"LINESTRING (-71.3711377 -33.0483615, -71.3726391 -33.0484156)",,,
581733982,False,,José Miguel Carrera,residential,True,22.006,"LINESTRING (-71.3711377 -33.0483615, -71.3711545 -33.0481641)",,,
174012170,False,,San Martín,residential,False,64.851,"LINESTRING (-71.3726391 -33.0484156, -71.3726582 -33.0478326)",,,
536719984,False,,Santa Rita,residential,True,140.067,"LINESTRING (-71.3726391 -33.0484156, -71.3711377 -33.0483615)",,,
536719985,False,,Santa Rita,residential,False,138.847,"LINESTRING (-71.3726391 -33.0484156, -71.3741275 -33.0484678)",,,
536719987,False,,Patricio Lynch,residential,True,53.25,"LINESTRING (-71.3697326 -33.047302, -71.3697557 -33.0468235)",,,
27706786,False,,Porvenir,residential,False,137.851,"LINESTRING (-71.3697326 -33.047302, -71.369843 -33.0473056, -71.3706681 -33.0473324, -71.3711194 -33.0473541, -71.37121 -33.0473584)",,,
27706786,False,,Porvenir,residential,True,112.995,"LINESTRING (-71.3697326 -33.047302, -71.3696271 -33.0472971, -71.3692147 -33.0472779, -71.3685218 -33.0472514)",,,
536719986,False,,Patricio Lynch,residential,False,112.05099999999999,"LINESTRING (-71.3697326 -33.047302, -71.3696978 -33.0478494, -71.3696694 -33.0483083)",40,,
581733982,False,,José Miguel Carrera,residential,False,89.739,"LINESTRING (-71.37121 -33.0473584, -71.3711545 -33.0481641)",,,
27706786,False,,Porvenir,residential,False,46.627,"LINESTRING (-71.37121 -33.0473584, -71.3713155 -33.0473633, -71.3717095 -33.0473816)",,,
27706786,False,,Porvenir,residential,True,137.851,"LINESTRING (-71.37121 -33.0473584, -71.3711194 -33.0473541, -71.3706681 -33.0473324, -71.369843 -33.0473056, -71.3697326 -33.047302)",,,
581733982,False,,José Miguel Carrera,residential,True,106.38,"LINESTRING (-71.37121 -33.0473584, -71.3712138 -33.0472995, -71.371267 -33.0464769, -71.3712718 -33.0464031)",,,
174012170,False,,San Martín,residential,True,47.517,"LINESTRING (-71.3726835 -33.0474058, -71.3726582 -33.0478326)",,,
27706786,False,,Porvenir,residential,True,48.44,"LINESTRING (-71.3726835 -33.0474058, -71.3726156 -33.0474055, -71.3721638 -33.0474035)",,,
27706802,True,2,Díaz,tertiary,False,138.28699999999998,"LINESTRING (-71.3698428 -33.0454111, -71.3712602 -33.0454703, -71.3713246 -33.045473)",,,
1006492513,True,,Patricio Lynch,tertiary,False,103.16,"LINESTRING (-71.3698428 -33.0454111, -71.3697913 -33.0462803, -71.3697879 -33.0463377)",,,
308103950,True,2,Avenida Victoria,tertiary,False,107.407,"LINESTRING (-71.3697879 -33.0463377, -71.3686382 -33.0462722)",,,
536719987,False,,Patricio Lynch,residential,False,54.102000000000004,"LINESTRING (-71.3697879 -33.0463377, -71.3697834 -33.0464088, -71.3697557 -33.0468235)",,,
669628823,False,2,Williamson,tertiary,True,69.42,"LINESTRING (-71.3688666 -33.0440763, -71.3689292 -33.0434542)",,,
317595506,False,4,Avenida Valparaíso,primary,False,66.896,"LINESTRING (-71.3688666 -33.0440763, -71.3686968 -33.0440635, -71.3686681 -33.0440613, -71.3683346 -33.0440361, -71.3681518 -33.0440223)",50,yes,
683818794,False,4,Avenida Valparaíso,primary,True,97.53099999999999,"LINESTRING (-71.3688666 -33.0440763, -71.3692099 -33.0440931, -71.3699112 -33.0441273)",50,yes,
27706802,True,2,Díaz,tertiary,False,103.613,"LINESTRING (-71.3687325 -33.0453654, -71.3697636 -33.0454078, -71.3698428 -33.0454111)",,,
234933027,True,2,Williamson,tertiary,False,143.88400000000001,"LINESTRING (-71.3687325 -33.0453654, -71.3688129 -33.0445929, -71.368829 -33.0444381, -71.3688484 -33.0442517, -71.3688666 -33.0440763)",,,
27706780,False,,Williamson,residential,False,41.608,"LINESTRING (-71.3689716 -33.0430817, -71.3689292 -33.0434542)",,,
237143648,False,2,Progreso,tertiary,True,68.73,"LINESTRING (-71.3763372 -33.0430586, -71.3763465 -33.0431131, -71.3763508 -33.0431377, -71.3764345 -33.0436256, -71.3764422 -33.0436704)",,,
317595456,True,2,Buenos Aires,tertiary,False,112.214,"LINESTRING (-71.3763372 -33.0430586, -71.376386 -33.0430609, -71.3775401 -33.043099)",50,,
"[176154683, 317595499, 37560333]",False,2,Progreso,tertiary,"[False, True]",158.072,"LINESTRING (-71.3763372 -33.0430586, -71.3762155 -33.0423715, -71.3761629 -33.042093, -71.3761598 -33.0420749, -71.3761096 -33.0416503)",,,
317463457,False,2,Madrid,tertiary,False,80.168,"LINESTRING (-71.3731217 -33.0399675, -71.3722844 -33.0401322)",,,
"[176154688, 176154689, 27706858]",False,,Avenida Almirante Latorre,residential,True,73.074,"LINESTRING (-71.3731217 -33.0399675, -71.3731325 -33.0400156, -71.3731375 -33.0400377, -71.3731586 -33.0401317, -71.3731856 -33.0402938, -71.3732417 -33.0406168)",,,yes
290450303,False,2,Madrid,tertiary,True,135.901,"LINESTRING (-71.3731217 -33.0399675, -71.3731953 -33.0399541, -71.3745467 -33.0397091)",,,
27706916,False,,Joglar,residential,False,62.376000000000005,"LINESTRING (-71.3684625 -33.0421093, -71.3684213 -33.0419053, -71.3683861 -33.0418052, -71.368401 -33.0416907, -71.36846 -33.0415656)",,,
"[25447857, 459426823]",False,2,Domingo Composto,secondary,False,58.755,"LINESTRING (-71.3684625 -33.0421093, -71.3689463 -33.0421509, -71.3690903 -33.0421514)",,,
459426823,False,2,Domingo Composto,secondary,True,53.408,"LINESTRING (-71.3684625 -33.0421093, -71.3681573 -33.0420742, -71.3678939 -33.0420505)",,,
27706916,False,,Joglar,residential,False,88.019,"LINESTRING (-71.3691269 -33.0414072, -71.3692121 -33.0414394, -71.3692969 -33.041483, -71.3694133 -33.0416116, -71.3694979 -33.0417405, -71.3696136 -33.0420468)",,,
27706916,False,,Joglar,residential,True,33.856,"LINESTRING (-71.3691269 -33.0414072, -71.3690077 -33.0413903, -71.3688904 -33.0413798, -71.3687671 -33.0413933)",,,
174190757,False,,Lombardi,residential,False,87.75399999999999,"LINESTRING (-71.3691269 -33.0414072, -71.3690421 -33.041536, -71.3690013 -33.0416178, -71.3689724 -33.0417102, -71.3689635 -33.0417899, -71.3689779 -33.0418721, -71.3690608 -33.042078, -71.3690903 -33.0421514)",,,
174190757,False,,Lombardi,residential,True,84.293,"LINESTRING (-71.3691269 -33.0414072, -71.3691599 -33.0413234, -71.3691731 -33.0411944, -71.3691706 -33.0410316, -71.3691544 -33.0408781, -71.369116 -33.040657)",,,
25447857,False,2,Domingo Composto,secondary,True,50.144999999999996,"LINESTRING (-71.3696136 -33.0420468, -71.3694017 -33.0420886, -71.3690903 -33.0421514)",,,
27706916,False,,Joglar,residential,True,88.01899999999999,"LINESTRING (-71.3696136 -33.0420468, -71.3694979 -33.0417405, -71.3694133 -33.0416116, -71.3692969 -33.041483, -71.3692121 -33.0414394, -71.3691269 -33.0414072)",,,
"[27706345, 459426822, 27706350]",False,2,Berlín,secondary,False,88.715,"LINESTRING (-71.3696136 -33.0420468, -71.3697377 -33.0420405, -71.3699558 -33.0420435, -71.370565 -33.0420528)",,,yes
27707249,False,,Pasaje Uno,living_street,False,60.255,"LINESTRING (-71.3733328 -33.0473758, -71.3726876 -33.0473419)",,,
27707249,False,,Pasaje Uno,living_street,True,60.255,"LINESTRING (-71.3726876 -33.0473419, -71.3733328 -33.0473758)",,,
486171722,True,,San Martín,residential,False,7.116,"LINESTRING (-71.3726876 -33.0473419, -71.3726835 -33.0474058)",,,
174012170,False,,San Martín,residential,False,47.517,"LINESTRING (-71.3726582 -33.0478326, -71.3726835 -33.0474058)",,,
174012170,False,,San Martín,residential,True,64.851,"LINESTRING (-71.3726582 -33.0478326, -71.3726391 -33.0484156)",,,
27707256,True,,Empart Trece,residential,False,139.633,"LINESTRING (-71.3726582 -33.0478326, -71.3740779 -33.0479017, -71.3741538 -33.0479054)",,,
174012226,False,2,Maturana,primary,False,156.989,"LINESTRING (-71.3741538 -33.0479054, -71.3742323 -33.0464951)",50,,
174012226,False,2,Maturana,primary,True,62.644999999999996,"LINESTRING (-71.3741538 -33.0479054, -71.3741453 -33.0480253, -71.3741209 -33.0483672, -71.3741275 -33.0484678)",50,,
486171722,True,,San Martín,residential,False,57.688,"LINESTRING (-71.3727419 -33.0464407, -71.3727122 -33.0469589)",,,
308103950,True,2,Avenida Victoria,tertiary,False,137.334,"LINESTRING (-71.3727419 -33.0464407, -71.3726605 -33.0464521, -71.3724734 -33.0464604, -71.3712718 -33.0464031)",,,
234932120,True,2,Avenida Victoria,tertiary,False,140.999,"LINESTRING (-71.3757415 -33.0465496, -71.375652 -33.0465329, -71.3743294 -33.0465068, -71.3742323 -33.0464951)",,,
255668225,True,,Cumming,residential,False,105.065,"LINESTRING (-71.3757415 -33.0465496, -71.3757396 -33.0465895, -71.3757129 -33.0469557, -71.3756813 -33.0474931)",,,
255668224,False,,Santa Rita,residential,False,140.143,"LINESTRING (-71.3756105 -33.0484963, -71.3756887 -33.0484978, -71.376386 -33.0485112, -71.3770364 -33.0485222, -71.3770515 -33.0485197, -71.3771123 -33.0485097)",40,,
27706786,False,,Porvenir,residential,True,42.413,"LINESTRING (-71.3721638 -33.0474035, -71.3717095 -33.0473816)",,,
27713491,False,,Pasaje Porvenir,living_street,False,55.456,"LINESTRING (-71.3721638 -33.0474035, -71.3721981 -33.0469056)",,,
27706786,False,,Porvenir,residential,False,48.44,"LINESTRING (-71.3721638 -33.0474035, -71.3726156 -33.0474055, -71.3726835 -33.0474058)",,,
27713491,False,,Pasaje Porvenir,living_street,True,55.456,"LINESTRING (-71.3721981 -33.0469056, -71.3721638 -33.0474035)",,,
27706786,False,,Porvenir,residential,False,42.413,"LINESTRING (-71.3717095 -33.0473816, -71.3721638 -33.0474035)",,,
27713507,False,,Pasaje Porvenir,living_street,False,55.155,"LINESTRING (-71.3717095 -33.0473816, -71.3717338 -33.046886)",,,
27706786,False,,Porvenir,residential,True,46.627,"LINESTRING (-71.3717095 -33.0473816, -71.3713155 -33.0473633, -71.37121 -33.0473584)",,,
27713507,False,,Pasaje Porvenir,living_street,True,55.155,"LINESTRING (-71.3717338 -33.046886, -71.3717095 -33.0473816)",,,
302005900,False,,Pasaje Díaz,living_street,False,8.21,"LINESTRING (-71.3713246 -33.045473, -71.3713341 -33.0453996)",,,
27706802,True,2,Díaz,tertiary,False,136.06,"LINESTRING (-71.3713246 -33.045473, -71.371412 -33.0454767, -71.3727182 -33.045525, -71.3727829 -33.0455274)",,,
317595489,False,2,Maturana,primary,True,100.835,"LINESTRING (-71.3742839 -33.0455893, -71.3742323 -33.0464951)",,,
27706802,True,2,Díaz,tertiary,False,140.688,"LINESTRING (-71.3742839 -33.0455893, -71.3743771 -33.0455906, -71.3756954 -33.0456089, -71.3757263 -33.0456093, -71.3757931 -33.0456104)",,,
317595489,False,2,Maturana,primary,False,75.10199999999999,"LINESTRING (-71.3742839 -33.0455893, -71.3742878 -33.0455336, -71.3743256 -33.0449148)",,,
486171721,True,,Cumming,residential,False,104.545,"LINESTRING (-71.3757931 -33.0456104, -71.3757456 -33.0464756, -71.3757415 -33.0465496)",,,
1006478837,True,2,Díaz,tertiary,False,150.364,"LINESTRING (-71.3757931 -33.0456104, -71.3764425 -33.0456209, -71.3767386 -33.0456233, -71.3773061 -33.045631, -71.3773343 -33.0456313, -71.3774061 -33.045632)",,,
280941959,True,,Arrieta,residential,False,144.16799999999998,"LINESTRING (-71.3774061 -33.045632, -71.3775467 -33.0444884, -71.3775504 -33.0444589, -71.3775647 -33.0443423)",,,
234932120,True,2,Avenida Victoria,tertiary,False,147.424,"LINESTRING (-71.37732 -33.0465717, -71.3758223 -33.0465688, -71.3757415 -33.0465496)",,,
486171720,True,,Arrieta,residential,False,104.798,"LINESTRING (-71.37732 -33.0465717, -71.3774017 -33.0456799, -71.3774061 -33.045632)",,,
913186680,False,,Arrieta,residential,True,102.429,"LINESTRING (-71.37732 -33.0465717, -71.3773144 -33.0466188, -71.3772107 -33.0474883)",,,
760765369,False,4,Avenida Valparaíso,primary,False,49.612,"LINESTRING (-71.3758645 -33.0443115, -71.3753323 -33.0443047)",50,yes,
486171721,True,,Cumming,residential,False,144.584,"LINESTRING (-71.3758645 -33.0443115, -71.3757961 -33.0455563, -71.3757931 -33.0456104)",,,
760765369,False,4,Avenida Valparaíso,primary,True,62.909,"LINESTRING (-71.3758645 -33.0443115, -71.3764326 -33.044326, -71.3765391 -33.0443288)",50,yes,
317595505,False,4,Avenida Valparaíso,primary,True,17.972,"LINESTRING (-71.3775647 -33.0443423, -71.3777575 -33.0443444)",50,yes,
317595505,False,4,Avenida Valparaíso,primary,False,95.607,"LINESTRING (-71.3775647 -33.0443423, -71.3772076 -33.0443376, -71.3766011 -33.0443297, -71.3765823 -33.0443294, -71.3765391 -33.0443288)",50,yes,
27714123,False,,Arrieta,residential,True,21.91,"LINESTRING (-71.3772107 -33.0474883, -71.3771917 -33.0476847)",,,
27714179,False,,Porvenir,residential,False,71.187,"LINESTRING (-71.3772107 -33.0474883, -71.3764471 -33.0475013)",,,
913186680,False,,Arrieta,residential,False,102.429,"LINESTRING (-71.3772107 -33.0474883, -71.3773144 -33.0466188, -71.37732 -33.0465717)",,,
27714123,False,,Arrieta,residential,False,21.91,"LINESTRING (-71.3771917 -33.0476847, -71.3772107 -33.0474883)",,,
27714123,False,,Arrieta,residential,True,92.034,"LINESTRING (-71.3771917 -33.0476847, -71.3771123 -33.0485097)",,,
27714123,False,,Arrieta,residential,False,92.034,"LINESTRING (-71.3771123 -33.0485097, -71.3771917 -33.0476847)",,,
255668224,False,,Santa Rita,residential,True,140.143,"LINESTRING (-71.3771123 -33.0485097, -71.3770515 -33.0485197, -71.3770364 -33.0485222, -71.376386 -33.0485112, -71.3756887 -33.0484978, -71.3756105 -33.0484963)",40,,
27713589,False,,Caupolicán,residential,True,95.81,"LINESTRING (-71.3775401 -33.043099, -71.3774 -33.0422454)",,,
27713589,False,,Caupolicán,residential,False,95.81,"LINESTRING (-71.3774 -33.0422454, -71.3775401 -33.043099)",,,
712360219,False,2,General Carlos Ibáñez del Campo,residential,True,102.894,"LINESTRING (-71.3774 -33.0422454, -71.3772843 -33.0422321, -71.3772508 -33.042234, -71.3771544 -33.0422395, -71.3763245 -33.0424184)",40,,
317595505,False,4,Avenida Valparaíso,primary,False,17.972,"LINESTRING (-71.3777575 -33.0443444, -71.3775647 -33.0443423)",50,yes,
237144532,True,,Caupolicán,residential,False,71.715,"LINESTRING (-71.3777575 -33.0443444, -71.3777439 -33.0442711, -71.3776394 -33.0437071)",,,
27714179,False,,Porvenir,residential,True,71.383,"LINESTRING (-71.3756813 -33.0474931, -71.3764471 -33.0475013)",,,
917882825,True,,Cumming,residential,False,60.962,"LINESTRING (-71.3756813 -33.0474931, -71.375639 -33.0480402)",,,
174190736,False,2,Madrid,tertiary,False,51.737,"LINESTRING (-71.3716958 -33.0402288, -71.3711524 -33.0403236)",,,
"[317463453, 144721942, 144721943]",False,,Blanco,residential,False,82.361,"LINESTRING (-71.3716958 -33.0402288, -71.3717085 -33.0402961, -71.3717663 -33.0406021, -71.3718111 -33.0408305, -71.3718311 -33.0409607)",,,yes
317463457,False,2,Madrid,tertiary,True,55.908,"LINESTRING (-71.3716958 -33.0402288, -71.3722043 -33.0401444, -71.3722844 -33.0401322)",,,
290450303,False,2,Madrid,tertiary,False,135.901,"LINESTRING (-71.3745467 -33.0397091, -71.3731953 -33.0399541, -71.3731217 -33.0399675)",,,
"[237158338, 1080419450, 37413939]",False,2,Condell Norte,residential,"[False, True]",150.27999999999997,"LINESTRING (-71.3745467 -33.0397091, -71.3745562 -33.0397554, -71.3745619 -33.039783, -71.3745896 -33.0399092, -71.3746642 -33.0403409, -71.3747741 -33.0409846, -71.3747845 -33.0410457)",,,yes
174190736,False,2,Madrid,tertiary,False,69.734,"LINESTRING (-71.3702566 -33.0404799, -71.369526 -33.0406148)",,,
174190736,False,2,Madrid,tertiary,True,85.29,"LINESTRING (-71.3702566 -33.0404799, -71.3711524 -33.0403236)",,,
297123396,False,,Arturo Prat,residential,False,67.622,"LINESTRING (-71.3702566 -33.0404799, -71.3702708 -33.0405555, -71.3703697 -33.0410806)",,,
297123396,False,,Arturo Prat,residential,True,77.826,"LINESTRING (-71.3702566 -33.0404799, -71.3702355 -33.0403923, -71.370091 -33.0397939)",,,
675119596,False,4,Avenida Valparaíso,primary,False,21.521,"LINESTRING (-71.3709156 -33.0441615, -71.3707835 -33.044157, -71.3706849 -33.0441536)",50,yes,
675119596,False,4,Avenida Valparaíso,primary,True,92.147,"LINESTRING (-71.3709156 -33.0441615, -71.3710092 -33.0441646, -71.3716377 -33.044186, -71.3717738 -33.0441906, -71.3719034 -33.044195)",50,yes,
144721943,False,,Blanco,residential,False,63.071,"LINESTRING (-71.3718311 -33.0409607, -71.3719235 -33.0415226)",,,
37413937,True,,París,residential,False,137.39499999999998,"LINESTRING (-71.3718311 -33.0409607, -71.3732212 -33.0410056, -71.373304 -33.0410083)",30,,
"[317463453, 144721942, 144721943]",False,,Blanco,residential,True,82.36099999999999,"LINESTRING (-71.3718311 -33.0409607, -71.3718111 -33.0408305, -71.3717663 -33.0406021, -71.3717085 -33.0402961, -71.3716958 -33.0402288)",,,yes
237144720,False,,París,residential,True,127.925,"LINESTRING (-71.3774157 -33.0411163, -71.3760436 -33.0410922)",,,
486166970,False,,Londres,residential,True,83.519,"LINESTRING (-71.3710281 -33.0414949, -71.3718115 -33.0415191, -71.3719235 -33.0415226)",,,
317595505,False,4,Avenida Valparaíso,primary,True,95.607,"LINESTRING (-71.3765391 -33.0443288, -71.3765823 -33.0443294, -71.3766011 -33.0443297, -71.3772076 -33.0443376, -71.3775647 -33.0443423)",50,yes,
760765369,False,4,Avenida Valparaíso,primary,False,62.909,"LINESTRING (-71.3765391 -33.0443288, -71.3764326 -33.044326, -71.3758645 -33.0443115)",50,yes,
141383891,False,,Segunda,residential,True,52.265,"LINESTRING (-71.3678939 -33.0420505, -71.3679149 -33.0415808)",,,
459426823,False,2,Domingo Composto,secondary,False,53.408,"LINESTRING (-71.3678939 -33.0420505, -71.3681573 -33.0420742, -71.3684625 -33.0421093)",,,
302005766,True,2,Segunda,tertiary,False,64.00099999999999,"LINESTRING (-71.3677756 -33.0434257, -71.3677463 -33.0434589, -71.3677328 -33.043491, -71.3677016 -33.0437447, -71.3676716 -33.0439886)",,,
302005767,False,,Segunda,living_street,False,74.293,"LINESTRING (-71.3677756 -33.0434257, -71.3677775 -33.0433747, -71.3677912 -33.0433209, -71.3678474 -33.0429245, -71.3679083 -33.0427698)",,,
