osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry
28606876,2,J-120,Ortúzar,tertiary,False,True,143.725,,"LINESTRING (-71.1596164 -34.870998, -71.1588575 -34.8698653)"
"[1023451656, 44647870, 1023451655]",2,J-40,Avenida Comalle,primary,False,False,145.543,50,"LINESTRING (-71.1596164 -34.870998, -71.1596693 -34.8709776, -71.1602592 -34.87075, -71.1603499 -34.8707153, -71.1609407 -34.8704536, -71.1610421 -34.8704117)"
28606876,2,J-120,Ortúzar,tertiary,False,False,146.334,,"LINESTRING (-71.1573084 -34.8675809, -71.1580939 -34.8687283)"
43926614,2,,San Juan de Dios,tertiary,False,False,23.086,,"LINESTRING (-71.1573084 -34.8675809, -71.1575251 -34.8674737)"
43926611,,,Latorre,residential,False,True,101.692,,"LINESTRING (-71.1615574 -34.8656085, -71.1609882 -34.8648222)"
44615658,2,,Latorre,tertiary,True,False,27.486,,"LINESTRING (-71.1615574 -34.8656085, -71.1617115 -34.8658209)"
623988554,2,,Sotomayor,tertiary,True,False,21.252,,"LINESTRING (-71.1623094 -34.8667549, -71.1621004 -34.8668393)"
711542224,2,,Latorre,tertiary,False,False,144.416,,"LINESTRING (-71.1623094 -34.8667549, -71.1630882 -34.8678856)"
783811020,2,,Arturo Prat,tertiary,False,False,158.784,,"LINESTRING (-71.1624779 -34.8697936, -71.1624381 -34.8697358, -71.1624011 -34.869682, -71.161677 -34.8685259)"
783811020,2,,Arturo Prat,tertiary,False,True,100.18700000000001,,"LINESTRING (-71.1624779 -34.8697936, -71.1625118 -34.8698411, -71.1625483 -34.8698922, -71.1630094 -34.870582)"
929914235,2,J-40,Avenida Comalle,primary,False,False,154.39100000000002,50,"LINESTRING (-71.1624779 -34.8697936, -71.1628524 -34.8696321, -71.1632275 -34.8694716, -71.1636033 -34.8693121, -71.1639797 -34.8691536)"
"[929914235, 1023451653, 1023451654]",2,J-40,Avenida Comalle,primary,False,True,147.926,50,"LINESTRING (-71.1624779 -34.8697936, -71.1624297 -34.8698145, -71.1623816 -34.8698354, -71.1623334 -34.8698563, -71.1611303 -34.8703744, -71.1610421 -34.8704117)"
28606876,2,J-120,Ortúzar,tertiary,False,False,144.351,,"LINESTRING (-71.1580939 -34.8687283, -71.1588575 -34.8698653)"
28606876,2,J-120,Ortúzar,tertiary,False,True,146.334,,"LINESTRING (-71.1580939 -34.8687283, -71.1573084 -34.8675809)"
44615661,,,Sotomayor,residential,False,False,149.78,,"LINESTRING (-71.1580939 -34.8687283, -71.1594832 -34.8680106)"
28606876,2,J-120,Ortúzar,tertiary,False,False,143.725,,"LINESTRING (-71.1588575 -34.8698653, -71.1596164 -34.870998)"
28606876,2,J-120,Ortúzar,tertiary,False,True,144.351,,"LINESTRING (-71.1588575 -34.8698653, -71.1580939 -34.8687283)"
43926616,2,,Esmeralda,residential,False,False,150.451,,"LINESTRING (-71.1588575 -34.8698653, -71.160303 -34.869214)"
43926614,2,,San Juan de Dios,tertiary,False,True,29.159,,"LINESTRING (-71.1601427 -34.8662526, -71.1598563 -34.866369)"
711542225,2,,San Juan de Dios,tertiary,True,False,20.536,,"LINESTRING (-71.1601427 -34.8662526, -71.1603426 -34.8661677)"
43926613,,,Serrano,residential,False,False,137.297,,"LINESTRING (-71.1587573 -34.866929, -71.1594832 -34.8680106)"
43926614,2,,San Juan de Dios,tertiary,False,False,25.876,,"LINESTRING (-71.1587573 -34.866929, -71.1589636 -34.8667693)"
43926614,2,,San Juan de Dios,tertiary,False,True,127.696,,"LINESTRING (-71.1587573 -34.866929, -71.1575251 -34.8674737)"
"[929914235, 1023451653, 1023451654]",2,J-40,Avenida Comalle,primary,False,False,147.926,50,"LINESTRING (-71.1610421 -34.8704117, -71.1611303 -34.8703744, -71.1623334 -34.8698563, -71.1623816 -34.8698354, -71.1624297 -34.8698145, -71.1624779 -34.8697936)"
"[1023451656, 44647870, 1023451655]",2,J-40,Avenida Comalle,primary,False,True,145.54299999999998,50,"LINESTRING (-71.1610421 -34.8704117, -71.1609407 -34.8704536, -71.1603499 -34.8707153, -71.1602592 -34.87075, -71.1596693 -34.8709776, -71.1596164 -34.870998)"
711542224,2,,Latorre,tertiary,False,True,163.20600000000002,,"LINESTRING (-71.1639797 -34.8691536, -71.1639168 -34.8690805, -71.1635889 -34.8687015, -71.1630882 -34.8678856)"
783811013,2,J-40,Avenida Comalle,primary,False,False,167.62,50,"LINESTRING (-71.1639797 -34.8691536, -71.1644418 -34.8689542, -71.1648147 -34.8687948, -71.1656081 -34.8684555)"
929914235,2,J-40,Avenida Comalle,primary,False,True,154.39100000000002,50,"LINESTRING (-71.1639797 -34.8691536, -71.1636033 -34.8693121, -71.1632275 -34.8694716, -71.1628524 -34.8696321, -71.1624779 -34.8697936)"
43926614,2,,San Juan de Dios,tertiary,False,False,29.159,,"LINESTRING (-71.1598563 -34.866369, -71.1601427 -34.8662526)"
43926614,2,,San Juan de Dios,tertiary,False,True,92.814,,"LINESTRING (-71.1598563 -34.866369, -71.1589636 -34.8667693)"
43926618,,,Villa Primavera,residential,False,False,59.338,,"LINESTRING (-71.1598563 -34.866369, -71.1595438 -34.865901)"
43926616,2,,Esmeralda,residential,False,True,147.122,,"LINESTRING (-71.1630882 -34.8678856, -71.161677 -34.8685259)"
711542224,2,,Latorre,tertiary,False,True,144.416,,"LINESTRING (-71.1630882 -34.8678856, -71.1623094 -34.8667549)"
711542224,2,,Latorre,tertiary,False,False,163.206,,"LINESTRING (-71.1630882 -34.8678856, -71.1635889 -34.8687015, -71.1639168 -34.8690805, -71.1639797 -34.8691536)"
43926614,2,,San Juan de Dios,tertiary,False,False,92.814,,"LINESTRING (-71.1589636 -34.8667693, -71.1598563 -34.866369)"
43926614,2,,San Juan de Dios,tertiary,False,True,25.876,,"LINESTRING (-71.1589636 -34.8667693, -71.1587573 -34.866929)"
43926619,,,Ignacio Carrera Pinto,residential,False,False,56.538,,"LINESTRING (-71.1589636 -34.8667693, -71.1586499 -34.8663308)"
43926618,,,Villa Primavera,residential,False,True,23.69,,"LINESTRING (-71.1587544 -34.8647062, -71.1588761 -34.8648944)"
43926614,2,,San Juan de Dios,tertiary,False,False,127.696,,"LINESTRING (-71.1575251 -34.8674737, -71.1587573 -34.866929)"
43926614,2,,San Juan de Dios,tertiary,False,True,23.086,,"LINESTRING (-71.1575251 -34.8674737, -71.1573084 -34.8675809)"
43926621,,,Julio Montt,residential,False,False,62.175,,"LINESTRING (-71.1575251 -34.8674737, -71.1572015 -34.8669816)"
43926619,,,Ignacio Carrera Pinto,residential,False,True,20.398,,"LINESTRING (-71.1578666 -34.8651343, -71.1579715 -34.8652963)"
43926619,,,Ignacio Carrera Pinto,residential,False,False,93.886,,"LINESTRING (-71.1586499 -34.8663308, -71.1581645 -34.8655863)"
43926619,,,Ignacio Carrera Pinto,residential,False,True,56.538,,"LINESTRING (-71.1586499 -34.8663308, -71.1589636 -34.8667693)"
43926620,,,Luis Cruz Martínez,residential,False,False,55.43,,"LINESTRING (-71.1586499 -34.8663308, -71.1581182 -34.866572)"
43926620,,,Luis Cruz Martínez,residential,False,True,46.048,,"LINESTRING (-71.1572015 -34.8669816, -71.1576448 -34.8667836)"
43926621,,,Julio Montt,residential,False,True,62.175,,"LINESTRING (-71.1572015 -34.8669816, -71.1575251 -34.8674737)"
43926621,,,Julio Montt,residential,False,False,146.687,,"LINESTRING (-71.1572015 -34.8669816, -71.1570214 -34.8668858, -71.1563642 -34.8658779)"
43926621,,,Julio Montt,residential,False,True,30.0,,"LINESTRING (-71.1560665 -34.8654301, -71.1562234 -34.8656672)"
43926611,,,Latorre,residential,False,False,45.834,,"LINESTRING (-71.1603077 -34.8639128, -71.1605554 -34.8642714)"
43926613,,,Serrano,residential,False,True,153.295,,"LINESTRING (-71.160303 -34.869214, -71.1594832 -34.8680106)"
43926616,2,,Esmeralda,residential,False,False,146.858,,"LINESTRING (-71.160303 -34.869214, -71.161677 -34.8685259)"
43926616,2,,Esmeralda,residential,False,True,150.451,,"LINESTRING (-71.160303 -34.869214, -71.1588575 -34.8698653)"
711542223,2,,Serrano,residential,True,False,149.28199999999998,,"LINESTRING (-71.160303 -34.869214, -71.1609824 -34.8703085, -71.1610047 -34.8703499, -71.1610421 -34.8704117)"
43926616,2,,Esmeralda,residential,False,False,147.122,,"LINESTRING (-71.161677 -34.8685259, -71.1630882 -34.8678856)"
43926616,2,,Esmeralda,residential,False,True,146.858,,"LINESTRING (-71.161677 -34.8685259, -71.160303 -34.869214)"
783811020,2,,Arturo Prat,tertiary,False,False,146.939,,"LINESTRING (-71.161677 -34.8685259, -71.1608912 -34.8673724)"
783811020,2,,Arturo Prat,tertiary,False,True,158.784,,"LINESTRING (-71.161677 -34.8685259, -71.1624011 -34.869682, -71.1624381 -34.8697358, -71.1624779 -34.8697936)"
43926613,,,Serrano,residential,False,False,153.295,,"LINESTRING (-71.1594832 -34.8680106, -71.160303 -34.869214)"
43926613,,,Serrano,residential,False,True,137.297,,"LINESTRING (-71.1594832 -34.8680106, -71.1587573 -34.866929)"
44615661,,,Sotomayor,residential,False,False,146.754,,"LINESTRING (-71.1594832 -34.8680106, -71.1608912 -34.8673724)"
44615661,,,Sotomayor,residential,False,True,149.78,,"LINESTRING (-71.1594832 -34.8680106, -71.1580939 -34.8687283)"
44615661,,,Sotomayor,residential,False,True,146.754,,"LINESTRING (-71.1608912 -34.8673724, -71.1594832 -34.8680106)"
783811020,2,,Arturo Prat,tertiary,False,True,146.939,,"LINESTRING (-71.1608912 -34.8673724, -71.161677 -34.8685259)"
623988555,2,,Arturo Prat,tertiary,True,False,21.478,,"LINESTRING (-71.1608912 -34.8673724, -71.1608499 -34.8673056, -71.1607848 -34.8672001)"
43926618,,,Villa Primavera,residential,False,False,4.25,,"LINESTRING (-71.1593204 -34.8655568, -71.1592895 -34.8655282)"
43926618,,,Villa Primavera,residential,False,True,43.362,,"LINESTRING (-71.1593204 -34.8655568, -71.1595438 -34.865901)"
44646390,,,El Quillay,residential,False,True,100.422,,"LINESTRING (-71.1593204 -34.8655568, -71.1602858 -34.865123)"
43926611,,,Latorre,residential,False,False,101.692,,"LINESTRING (-71.1609882 -34.8648222, -71.1615574 -34.8656085)"
43926611,,,Latorre,residential,False,True,72.872,,"LINESTRING (-71.1609882 -34.8648222, -71.1605554 -34.8642714)"
44646390,,,El Quillay,residential,False,False,72.288,,"LINESTRING (-71.1609882 -34.8648222, -71.1602858 -34.865123)"
44646391,,,Andalicán,residential,False,False,103.321,,"LINESTRING (-71.1608396 -34.8659335, -71.1602858 -34.865123)"
711542225,2,,San Juan de Dios,tertiary,True,False,44.997,,"LINESTRING (-71.1608396 -34.8659335, -71.1612717 -34.8657384)"
44646390,,,El Quillay,residential,False,False,100.422,,"LINESTRING (-71.1602858 -34.865123, -71.1593204 -34.8655568)"
44646390,,,El Quillay,residential,False,True,72.288,,"LINESTRING (-71.1602858 -34.865123, -71.1609882 -34.8648222)"
44646391,,,Andalicán,residential,False,True,103.321,,"LINESTRING (-71.1602858 -34.865123, -71.1608396 -34.8659335)"
