osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,bridge
51426199,False,2,4 Norte,tertiary,50,True,50.928000000000004,"LINESTRING (-70.7368259 -33.8107802, -70.7369031 -33.8107648, -70.7369396 -33.8107575, -70.7373619 -33.8106733)",,,
526347003,False,2,4 Norte,residential,50,False,106.272,"LINESTRING (-70.7368259 -33.8107802, -70.7367599 -33.8107935, -70.7367232 -33.8108009, -70.7357713 -33.8109935, -70.7357083 -33.8110063)",,,
108541826,False,2,Los Héroes,residential,50,False,47.711,"LINESTRING (-70.7343107 -33.8112891, -70.7344214 -33.8117082)",,,
108541826,False,2,Los Héroes,residential,50,True,173.808,"LINESTRING (-70.7343107 -33.8112891, -70.7342307 -33.8109652, -70.7341497 -33.810637, -70.7339485 -33.8098217, -70.7339327 -33.8097579)",,,
526347003,False,2,4 Norte,residential,50,True,36.22,"LINESTRING (-70.7343107 -33.8112891, -70.7343781 -33.8112755, -70.7344116 -33.8112687, -70.7346916 -33.811212)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,True,118.95,"LINESTRING (-70.7364002 -33.8081071, -70.7364076 -33.8081534, -70.7364188 -33.8081992, -70.7366759 -33.8090868, -70.7366937 -33.8091484)",,,
204868135,False,2,Avenida 18 de Septiembre,primary,50,False,140.781,"LINESTRING (-70.7364002 -33.8081071, -70.7363231 -33.8080961, -70.7348984 -33.8078931)",G-531,5,
204868135,False,2,Avenida 18 de Septiembre,primary,50,True,147.92400000000004,"LINESTRING (-70.7364002 -33.8081071, -70.7365203 -33.8081241, -70.7375103 -33.8082642, -70.7378308 -33.8083096, -70.7379283 -33.8083234, -70.7379785 -33.8083305)",G-531,5,
"[526347005, 143055662, 143055663]",False,2,Avenida Bernardo O'Higgins,tertiary,50,False,128.242,"LINESTRING (-70.7364002 -33.8081071, -70.7363967 -33.8080636, -70.7363965 -33.80802, -70.7364205 -33.8078596, -70.7364319 -33.8077426, -70.7364372 -33.8076067, -70.7364365 -33.8074089, -70.7364325 -33.8071409, -70.7364319 -33.8070963, -70.7364337 -33.807026, -70.7364412 -33.8069559)",,,yes
28317789,False,2,Avenida Presidente Prieto,secondary,50,True,41.487,"LINESTRING (-70.7388968 -33.8145943, -70.739331 -33.8144991)",,,
28317789,False,2,Avenida Presidente Prieto,secondary,50,False,128.44299999999998,"LINESTRING (-70.7412788 -33.8140725, -70.7412116 -33.8140872, -70.7399344 -33.8143668)",,,
28317789,False,2,Avenida Presidente Prieto,secondary,50,True,140.764,"LINESTRING (-70.7412788 -33.8140725, -70.7413489 -33.8140581, -70.7416394 -33.8139966, -70.7417822 -33.8139671, -70.741929 -33.8139415, -70.7421195 -33.8139108, -70.7424004 -33.8138713, -70.7427714 -33.8138228)",,,
108541875,True,2,Santa María,tertiary,50,False,61.657000000000004,"LINESTRING (-70.7412788 -33.8140725, -70.7412565 -33.8139896, -70.741133 -33.8135314)",,,
108541875,True,2,Santa María,tertiary,50,False,30.748,"LINESTRING (-70.7411118 -33.8134508, -70.7410405 -33.8131807)",,,
51426200,False,2,Pérez Canto,residential,50,False,39.315,"LINESTRING (-70.7411118 -33.8134508, -70.7410478 -33.8134632, -70.7406974 -33.8135312)",,,
108541854,True,2,Raúl Sánchez Cerda,tertiary,50,False,68.329,"LINESTRING (-70.74101 -33.81256, -70.7410928 -33.8125458, -70.7411908 -33.812533, -70.7412935 -33.8125234, -70.7413926 -33.8125202, -70.7414792 -33.8125247, -70.7415622 -33.8125258, -70.7416537 -33.8125198, -70.741744 -33.8125063)",,,
526347013,False,2,Ignacio Carrera Pinto,tertiary,50,True,53.613,"LINESTRING (-70.74101 -33.81256, -70.7407972 -33.8126039, -70.740695 -33.812625, -70.7404468 -33.8126762)",,,
793096704,False,2,Santa María,residential,50,False,30.661,"LINESTRING (-70.74101 -33.81256, -70.7411452 -33.8124149, -70.7411767 -33.8123776, -70.7412042 -33.8123369)",,,
210322452,False,2,Avenida General Baquedano,primary,30,True,148.617,"LINESTRING (-70.7427248 -33.8113948, -70.7425309 -33.810068)",G-530,,
85509946,False,2,Principal,residential,50,False,64.46000000000001,"LINESTRING (-70.7427248 -33.8113948, -70.7426419 -33.8114113, -70.7426151 -33.8114167, -70.7420464 -33.8115302)",,,
210322452,False,2,Avenida General Baquedano,primary,30,False,98.647,"LINESTRING (-70.7427248 -33.8113948, -70.7427915 -33.8118513, -70.7428534 -33.8122755)",G-530,,
85509946,False,2,Principal,residential,50,True,75.343,"LINESTRING (-70.7412537 -33.8116893, -70.7420464 -33.8115302)",,,
922248766,False,2,Calle A,residential,50,False,25.572,"LINESTRING (-70.7412537 -33.8116893, -70.7412116 -33.811462)",,,
85509981,False,2,Principal,residential,,True,27.995,"LINESTRING (-70.7412537 -33.8116893, -70.7412466 -33.8117237, -70.7412337 -33.8117569, -70.7412196 -33.8117819, -70.7412022 -33.8118054, -70.7411816 -33.8118241, -70.7411666 -33.8118461, -70.7411587 -33.8118671, -70.7411559 -33.8118891, -70.7411591 -33.811921)",,,
85509953,False,2,Buin,residential,50,False,35.257,"LINESTRING (-70.7359118 -33.8124072, -70.7358652 -33.8120925)",,,
85509953,False,2,Buin,residential,50,True,14.785,"LINESTRING (-70.7359118 -33.8124072, -70.735932 -33.8125391)",,,
85509948,False,2,Luis Cruz Martínez,residential,50,False,105.748,"LINESTRING (-70.7359118 -33.8124072, -70.7359792 -33.8124005, -70.7370482 -33.8122935)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,False,40.192,"LINESTRING (-70.7370482 -33.8122935, -70.7369956 -33.8119347)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,True,42.064,"LINESTRING (-70.7370482 -33.8122935, -70.7371034 -33.812669)",,,
85509948,False,2,Luis Cruz Martínez,residential,50,False,41.484,"LINESTRING (-70.7370482 -33.8122935, -70.7371228 -33.812286, -70.737494 -33.8122489)",,,
85509948,False,2,Luis Cruz Martínez,residential,50,True,105.748,"LINESTRING (-70.7370482 -33.8122935, -70.7359792 -33.8124005, -70.7359118 -33.8124072)",,,
85509948,False,2,Luis Cruz Martínez,residential,50,False,16.248,"LINESTRING (-70.738316 -33.8121666, -70.7384906 -33.8121491)",,,
85509948,False,2,Luis Cruz Martínez,residential,50,True,39.326,"LINESTRING (-70.738316 -33.8121666, -70.7378934 -33.8122089)",,,
92243529,False,1,Guacolda,living_street,30,False,44.845,"LINESTRING (-70.738316 -33.8121666, -70.738255 -33.8117665)",,,
108541884,False,2,Julio Montt Salamanca,residential,50,True,98.181,"LINESTRING (-70.738316 -33.8121666, -70.7384433 -33.8130432)",,,
108541884,False,2,Julio Montt Salamanca,residential,50,False,98.181,"LINESTRING (-70.7384433 -33.8130432, -70.738316 -33.8121666)",,,
526347013,False,2,Ignacio Carrera Pinto,tertiary,50,True,27.474,"LINESTRING (-70.7384433 -33.8130432, -70.7381522 -33.8130937)",,,
526347013,False,2,Ignacio Carrera Pinto,tertiary,50,False,44.908,"LINESTRING (-70.7384433 -33.8130432, -70.7386507 -33.8130077, -70.7387272 -33.8129993, -70.7388351 -33.8129916, -70.7389236 -33.8129849)",,,
793096705,False,2,Buin,residential,50,True,34.402,"LINESTRING (-70.7362437 -33.8142492, -70.7363207 -33.8145519)",,,
108541886,False,2,Pérez Canto,residential,50,False,38.356,"LINESTRING (-70.7362437 -33.8142492, -70.7359679 -33.8142979, -70.7358376 -33.8143209)",,,
108541886,False,2,Pérez Canto,residential,50,True,42.354,"LINESTRING (-70.7362437 -33.8142492, -70.7363172 -33.8142362, -70.7366921 -33.8141699)",,,
793096705,False,2,Buin,residential,50,False,92.351,"LINESTRING (-70.7362437 -33.8142492, -70.736067 -33.8134683, -70.7360647 -33.8134324)",,,
85509953,False,2,Buin,residential,50,False,49.701,"LINESTRING (-70.7360647 -33.8134324, -70.7360617 -33.8133838, -70.7360202 -33.8131136, -70.736001 -33.8129887)",,,
793096705,False,2,Buin,residential,50,True,92.351,"LINESTRING (-70.7360647 -33.8134324, -70.736067 -33.8134683, -70.7362437 -33.8142492)",,,
922248768,False,2,Ignacio Carrera Pinto,tertiary,50,False,40.542,"LINESTRING (-70.7360647 -33.8134324, -70.7361327 -33.8134216, -70.7363764 -33.8133828, -70.7364957 -33.8133638)",,,
922306989,False,2,Ignacio Carrera Pinto,tertiary,50,True,115.295,"LINESTRING (-70.7360647 -33.8134324, -70.7359709 -33.8134482, -70.7349082 -33.8136267, -70.7348415 -33.8136379)",,,
85509953,False,2,Buin,residential,50,True,40.894000000000005,"LINESTRING (-70.7357083 -33.8110063, -70.7357154 -33.8110559, -70.7357605 -33.8113715)",,,
526347003,False,2,4 Norte,residential,50,False,34.822,"LINESTRING (-70.7357083 -33.8110063, -70.7356183 -33.8110245, -70.7353421 -33.8110804)",,,
526347003,False,2,4 Norte,residential,50,True,106.27200000000002,"LINESTRING (-70.7357083 -33.8110063, -70.7357713 -33.8109935, -70.7367232 -33.8108009, -70.7367599 -33.8107935, -70.7368259 -33.8107802)",,,
922248769,False,2,Buin,residential,50,False,179.241,"LINESTRING (-70.7357083 -33.8110063, -70.7356953 -33.8109527, -70.7356152 -33.8106217, -70.7355165 -33.8102331, -70.7354099 -33.8098316, -70.7353217 -33.809514, -70.7353141 -33.8094867, -70.7352986 -33.8094308)",,,
85509999,False,2,La Concepción,residential,50,True,131.426,"LINESTRING (-70.7352986 -33.8094308, -70.7352266 -33.8094453, -70.7350055 -33.8094897, -70.7347139 -33.8095534, -70.7344541 -33.8096145, -70.7341956 -33.8096793, -70.7340541 -33.80972, -70.7339327 -33.8097579)",,,
922248769,False,2,Buin,residential,50,False,109.59299999999999,"LINESTRING (-70.7352986 -33.8094308, -70.7352827 -33.8093759, -70.7352722 -33.8093398, -70.7350209 -33.8084726)",,,
922248769,False,2,Buin,residential,50,True,179.241,"LINESTRING (-70.7352986 -33.8094308, -70.7353141 -33.8094867, -70.7353217 -33.809514, -70.7354099 -33.8098316, -70.7355165 -33.8102331, -70.7356152 -33.8106217, -70.7356953 -33.8109527, -70.7357083 -33.8110063)",,,
204868135,False,2,Avenida 18 de Septiembre,primary,50,False,74.616,"LINESTRING (-70.7348984 -33.8078931, -70.7346999 -33.8078648, -70.7341022 -33.8077808)",G-531,5,
204868135,False,2,Avenida 18 de Septiembre,primary,50,True,140.781,"LINESTRING (-70.7348984 -33.8078931, -70.7363231 -33.8080961, -70.7364002 -33.8081071)",G-531,5,
922248769,False,2,Buin,residential,50,True,65.905,"LINESTRING (-70.7348984 -33.8078931, -70.7348904 -33.8079346, -70.7348885 -33.8079805, -70.7348913 -33.8080145, -70.734899 -33.8080519, -70.7349873 -33.8083566, -70.7350209 -33.8084726)",,,
85509956,False,2,Los Pajaritos,tertiary,50,True,12.687,"LINESTRING (-70.7348415 -33.8136379, -70.7347069 -33.8136605)",,,
92332581,False,2,Los Héroes,residential,50,True,93.439,"LINESTRING (-70.7348415 -33.8136379, -70.7350652 -33.8144574)",,,
108541826,False,2,Los Héroes,residential,50,True,50.027,"LINESTRING (-70.7348415 -33.8136379, -70.7347337 -33.813197)",,,
922306989,False,2,Ignacio Carrera Pinto,tertiary,50,False,115.295,"LINESTRING (-70.7348415 -33.8136379, -70.7349082 -33.8136267, -70.7359709 -33.8134482, -70.7360647 -33.8134324)",,,
922248768,False,2,Ignacio Carrera Pinto,tertiary,50,True,57.505,"LINESTRING (-70.7371882 -33.8132534, -70.7365769 -33.8133508)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,False,65.45400000000001,"LINESTRING (-70.7371882 -33.8132534, -70.7371507 -33.8129911, -70.7371034 -33.812669)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,True,45.345,"LINESTRING (-70.7371882 -33.8132534, -70.7371968 -33.8133139, -70.7372456 -33.8136584)",,,
526347013,False,2,Ignacio Carrera Pinto,tertiary,50,False,42.069,"LINESTRING (-70.7371882 -33.8132534, -70.7372608 -33.8132412, -70.737554 -33.8131918, -70.7376345 -33.8131783)",,,
92243518,False,1,Los Jazmines,living_street,30,True,98.019,"LINESTRING (-70.7400674 -33.8127544, -70.7403178 -33.813611)",,,
526347013,False,2,Ignacio Carrera Pinto,tertiary,50,False,36.114,"LINESTRING (-70.7400674 -33.8127544, -70.7404468 -33.8126762)",,,
526347013,False,2,Ignacio Carrera Pinto,tertiary,50,True,37.313,"LINESTRING (-70.7400674 -33.8127544, -70.7399835 -33.8127717, -70.7396754 -33.8128352)",,,
210322452,False,2,Avenida General Baquedano,primary,30,False,169.263,"LINESTRING (-70.7428534 -33.8122755, -70.7428629 -33.8123411, -70.7429803 -33.8131759, -70.743037 -33.8136617, -70.7430413 -33.8136989, -70.7430518 -33.8137887)",G-530,,
210322452,False,2,Avenida General Baquedano,primary,30,True,98.647,"LINESTRING (-70.7428534 -33.8122755, -70.7427915 -33.8118513, -70.7427248 -33.8113948)",G-530,,
922248765,False,2,Santa María,tertiary,50,True,59.172,"LINESTRING (-70.7409501 -33.8093993, -70.7410151 -33.8099287)",,,
85509973,False,2,Doctor Dagnino,residential,50,False,126.53500000000001,"LINESTRING (-70.7409501 -33.8093993, -70.7408858 -33.8094125, -70.7408487 -33.80942, -70.7396203 -33.8096715)",,,
922248764,False,2,Santa María,tertiary,50,False,125.03299999999999,"LINESTRING (-70.7409501 -33.8093993, -70.7409438 -33.8093543, -70.7408823 -33.8089155, -70.7408328 -33.8085994, -70.7407967 -33.8083865, -70.7407926 -33.8083622, -70.7407793 -33.8082839)",,,
85509973,False,2,Doctor Dagnino,residential,50,True,126.53500000000001,"LINESTRING (-70.7396203 -33.8096715, -70.7408487 -33.80942, -70.7408858 -33.8094125, -70.7409501 -33.8093993)",,,
108543471,True,2,San Rafael,tertiary,50,False,79.80900000000001,"LINESTRING (-70.7396203 -33.8096715, -70.7396189 -33.8097425, -70.7396123 -33.8098125, -70.7395995 -33.8098969, -70.7395814 -33.8099807, -70.7395104 -33.8102861, -70.7395058 -33.8103202, -70.7395088 -33.8103811)",,,
108541828,False,2,Calle A,residential,50,False,27.333,"LINESTRING (-70.7412116 -33.811462, -70.7411799 -33.8112176)",,,
922248766,False,2,Calle A,residential,50,True,25.572,"LINESTRING (-70.7412116 -33.811462, -70.7412537 -33.8116893)",,,
85509988,False,2,1 Norte,residential,,True,33.191,"LINESTRING (-70.7412116 -33.811462, -70.7411507 -33.8114672, -70.7411388 -33.8114682, -70.7408542 -33.8114923)",,,
51426199,False,2,4 Norte,tertiary,50,False,143.553,"LINESTRING (-70.7410538 -33.8102441, -70.7409937 -33.8102495, -70.7395088 -33.8103811)",,,
108541828,False,2,Calle A,residential,50,True,47.351,"LINESTRING (-70.7410538 -33.8102441, -70.7410615 -33.8103034, -70.7410647 -33.8103283, -70.7411086 -33.8106675)",,,
922248763,False,2,4 Norte,tertiary,50,True,75.91900000000001,"LINESTRING (-70.7410538 -33.8102441, -70.7411387 -33.810234, -70.7418672 -33.8101472)",,,
922248765,False,2,Santa María,tertiary,50,False,35.253,"LINESTRING (-70.7410538 -33.8102441, -70.7410469 -33.8101876, -70.7410151 -33.8099287)",,,
204868136,False,2,Avenida 18 de Septiembre,primary,,False,129.564,"LINESTRING (-70.7407793 -33.8082839, -70.7395975 -33.8085268, -70.7395532 -33.8085337, -70.7395083 -33.8085377, -70.739461 -33.8085388, -70.7394137 -33.8085368)",G-531,5,
204868136,False,2,Avenida 18 de Septiembre,primary,,True,137.892,"LINESTRING (-70.7407793 -33.8082839, -70.7408511 -33.8082694, -70.7409379 -33.8082518, -70.7411879 -33.8082012, -70.7421383 -33.8080102, -70.7422297 -33.8079916)",G-531,5,
922248764,False,2,Santa María,tertiary,50,True,125.03299999999999,"LINESTRING (-70.7407793 -33.8082839, -70.7407926 -33.8083622, -70.7407967 -33.8083865, -70.7408328 -33.8085994, -70.7408823 -33.8089155, -70.7409438 -33.8093543, -70.7409501 -33.8093993)",,,
943077649,False,1,Pasaje Lagar,living_street,30,True,41.185,"LINESTRING (-70.7388765 -33.812653, -70.7388293 -33.8122847)",,,
85509990,False,2,Principal,residential,50,False,48.769,"LINESTRING (-70.7388293 -33.8122847, -70.7393541 -33.8122375)",,,
943077649,False,1,Pasaje Lagar,living_street,30,False,41.185,"LINESTRING (-70.7388293 -33.8122847, -70.7388765 -33.812653)",,,
943077649,False,1,Pasaje Lagar,living_street,30,True,18.54,"LINESTRING (-70.7388293 -33.8122847, -70.7388081 -33.8121189)",,,
85509987,False,1,4 Oriente,living_street,30,True,45.914,"LINESTRING (-70.7387527 -33.8116855, -70.7387002 -33.8112749)",,,
793100866,False,1,1 Norte,living_street,30,False,48.249,"LINESTRING (-70.7387527 -33.8116855, -70.7392711 -33.811633)",,,
943077649,False,1,Pasaje Lagar,living_street,30,False,48.463,"LINESTRING (-70.7387527 -33.8116855, -70.7388081 -33.8121189)",,,
85509999,False,2,La Concepción,residential,50,True,18.617,"LINESTRING (-70.7339327 -33.8097579, -70.7337491 -33.8098269)",,,
85509999,False,2,La Concepción,residential,50,False,131.426,"LINESTRING (-70.7339327 -33.8097579, -70.7340541 -33.80972, -70.7341956 -33.8096793, -70.7344541 -33.8096145, -70.7347139 -33.8095534, -70.7350055 -33.8094897, -70.7352266 -33.8094453, -70.7352986 -33.8094308)",,,
108541826,False,2,Los Héroes,residential,50,False,173.808,"LINESTRING (-70.7339327 -33.8097579, -70.7339485 -33.8098217, -70.7341497 -33.810637, -70.7342307 -33.8109652, -70.7343107 -33.8112891)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,False,118.95,"LINESTRING (-70.7366937 -33.8091484, -70.7366759 -33.8090868, -70.7364188 -33.8081992, -70.7364076 -33.8081534, -70.7364002 -33.8081071)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,True,132.87300000000002,"LINESTRING (-70.7366937 -33.8091484, -70.7367069 -33.8092041, -70.7367107 -33.8092202, -70.7367227 -33.8092943, -70.7367296 -33.809369, -70.7367313 -33.8094286, -70.7367296 -33.8094882, -70.736721 -33.8096131, -70.7367148 -33.8097022, -70.736711 -33.8098041, -70.7367128 -33.8099061, -70.7367223 -33.8100265, -70.7367396 -33.8101462, -70.7367658 -33.8103383)",,,
793096713,True,2,La Concepción,residential,50,False,132.665,"LINESTRING (-70.7366937 -33.8091484, -70.7366164 -33.809164, -70.7353658 -33.8094172, -70.7352986 -33.8094308)",,,
85510000,True,2,Maipo,tertiary,50,False,60.18,"LINESTRING (-70.738083 -33.8088647, -70.7380699 -33.8087975, -70.7380012 -33.808446, -70.737995 -33.8084145, -70.7379785 -33.8083305)",,,
922248770,True,2,La Concepción,residential,50,False,132.179,"LINESTRING (-70.738083 -33.8088647, -70.7380106 -33.8088795, -70.7373296 -33.8090185, -70.736808 -33.809125, -70.7367555 -33.8091357, -70.7366937 -33.8091484)",,,
204868135,False,2,Avenida 18 de Septiembre,primary,50,True,18.799,"LINESTRING (-70.7379785 -33.8083305, -70.738179 -33.8083593)",G-531,5,
204868135,False,2,Avenida 18 de Septiembre,primary,50,False,147.924,"LINESTRING (-70.7379785 -33.8083305, -70.7379283 -33.8083234, -70.7378308 -33.8083096, -70.7375103 -33.8082642, -70.7365203 -33.8081241, -70.7364002 -33.8081071)",G-531,5,
51426199,False,2,4 Norte,tertiary,50,False,84.8,"LINESTRING (-70.7395088 -33.8103811, -70.7391688 -33.8104113, -70.7385959 -33.8104601)",,,
51426199,False,2,4 Norte,tertiary,50,True,143.553,"LINESTRING (-70.7395088 -33.8103811, -70.7409937 -33.8102495, -70.7410538 -33.8102441)",,,
85510002,False,1,2 Oriente,living_street,30,True,47.674,"LINESTRING (-70.7395088 -33.8103811, -70.7395165 -33.8104432, -70.7395615 -33.8108076)",,,
108543477,False,2,Avenida General Baquedano,secondary,30,True,9.786,"LINESTRING (-70.7420639 -33.8068052, -70.7420515 -33.8067178)",G-530,,
108543477,False,2,Avenida General Baquedano,secondary,30,False,132.808,"LINESTRING (-70.7420639 -33.8068052, -70.7421478 -33.8074058, -70.7422191 -33.8079157, -70.7422297 -33.8079916)",G-530,,
526347011,True,2,Santa María,residential,50,False,206.503,"LINESTRING (-70.7420639 -33.8068052, -70.741883 -33.8068423, -70.7406114 -33.807103, -70.7405606 -33.8071111, -70.7405089 -33.8071147, -70.7404572 -33.8071136, -70.7403859 -33.8071043, -70.740317 -33.8070863, -70.7402586 -33.8070674, -70.7402017 -33.8070456, -70.74002 -33.8069693, -70.7399967 -33.8069537, -70.7399791 -33.8069336, -70.7399695 -33.8069142, -70.7399653 -33.8068935)",,,
28317789,False,2,Avenida Presidente Prieto,secondary,50,False,57.654,"LINESTRING (-70.7399344 -33.8143668, -70.739331 -33.8144991)",,,
28317789,False,2,Avenida Presidente Prieto,secondary,50,True,128.44299999999998,"LINESTRING (-70.7399344 -33.8143668, -70.7412116 -33.8140872, -70.7412788 -33.8140725)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,False,45.18300000000001,"LINESTRING (-70.7373042 -33.8140618, -70.7372801 -33.8139025, -70.7372571 -33.8137402, -70.7372456 -33.8136584)",,,
51426198,False,2,Avenida Bernardo O'Higgins,secondary,50,True,34.655,"LINESTRING (-70.7373042 -33.8140618, -70.7373282 -33.814201, -70.7373656 -33.8143692)",,,
108541886,False,2,Pérez Canto,residential,50,False,57.813,"LINESTRING (-70.7373042 -33.8140618, -70.7369069 -33.814132, -70.7366921 -33.8141699)",,,
922306924,False,2,Pérez Canto,residential,50,True,40.059,"LINESTRING (-70.7373042 -33.8140618, -70.7373909 -33.814048, -70.7377301 -33.8139942)",,,
92332581,False,2,Los Héroes,residential,50,False,93.439,"LINESTRING (-70.7350652 -33.8144574, -70.7348415 -33.8136379)",,,
108541886,False,2,Pérez Canto,residential,50,True,38.546,"LINESTRING (-70.7350652 -33.8144574, -70.735124 -33.814447, -70.7354733 -33.8143853)",,,
143055662,False,2,Avenida Bernardo O'Higgins,tertiary,50,False,15.648,"LINESTRING (-70.7367544 -33.80608, -70.7367738 -33.8059402)",,,
92236246,False,1,Pasaje Isla Navarino,living_street,30,True,89.951,"LINESTRING (-70.7367544 -33.80608, -70.7368553 -33.8060958, -70.737711 -33.8062303)",,,
143055662,False,2,Avenida Bernardo O'Higgins,tertiary,50,True,34.742000000000004,"LINESTRING (-70.7367544 -33.80608, -70.736737 -33.8061831, -70.7367243 -33.8062391, -70.7367081 -33.8062945, -70.7366701 -33.8063834)",,,
92236261,False,,Pasaje San Mateo,living_street,30,False,40.067,"LINESTRING (-70.7398077 -33.8061978, -70.7402375 -33.8061499)",,,
625468311,False,2,San José,residential,50,False,26.122,"LINESTRING (-70.7398077 -33.8061978, -70.7397698 -33.805965)",,,
625468311,False,2,San José,residential,50,True,4.925,"LINESTRING (-70.7398077 -33.8061978, -70.7398148 -33.8062417)",,,
92236210,True,1,Pasaje Santo Tomás,living_street,30,False,160.242,"LINESTRING (-70.7398148 -33.8062417, -70.7380994 -33.806454)",,,
625468311,False,2,San José,residential,50,False,4.925,"LINESTRING (-70.7398148 -33.8062417, -70.7398077 -33.8061978)",,,
625468311,False,2,San José,residential,50,True,26.638,"LINESTRING (-70.7398148 -33.8062417, -70.7398534 -33.8064791)",,,
92236231,False,,Pasaje San Simón,living_street,30,True,40.512,"LINESTRING (-70.7401967 -33.8058702, -70.7397611 -33.8059118)",,,
92236195,False,,Pasaje San Juan,living_street,30,False,39.443,"LINESTRING (-70.7398534 -33.8064791, -70.7402764 -33.8064313)",,,
625468311,False,2,San José,residential,50,False,26.638,"LINESTRING (-70.7398534 -33.8064791, -70.7398148 -33.8062417)",,,
625468311,False,2,San José,residential,50,True,31.182,"LINESTRING (-70.7398534 -33.8064791, -70.7398986 -33.806757)",,,
92236231,False,,Pasaje San Simón,living_street,30,False,40.512,"LINESTRING (-70.7397611 -33.8059118, -70.7401967 -33.8058702)",,,
625468311,False,2,San José,residential,50,True,5.97,"LINESTRING (-70.7397611 -33.8059118, -70.7397698 -33.805965)",,,
625468311,False,2,San José,residential,50,False,24.993,"LINESTRING (-70.7397611 -33.8059118, -70.7397377 -33.8057674, -70.7397301 -33.8057418, -70.7397153 -33.8057185, -70.7396941 -33.8056989)",,,
92236203,False,1,Pasaje San Judas Tadeo,living_street,30,True,52.862,"LINESTRING (-70.7394886 -33.8065393, -70.7395654 -33.8070104)",,,
625468311,False,2,San José,residential,50,False,5.97,"LINESTRING (-70.7397698 -33.805965, -70.7397611 -33.8059118)",,,
625468311,False,2,San José,residential,50,True,26.122,"LINESTRING (-70.7397698 -33.805965, -70.7398077 -33.8061978)",,,
92236228,False,,Pasaje San Pedro,living_street,30,False,39.349,"LINESTRING (-70.7398986 -33.806757, -70.7403206 -33.8067093)",,,
625468311,False,2,San José,residential,50,False,31.182,"LINESTRING (-70.7398986 -33.806757, -70.7398534 -33.8064791)",,,
625468311,False,2,San José,residential,50,True,16.650000000000002,"LINESTRING (-70.7398986 -33.806757, -70.7399055 -33.8067956, -70.7399201 -33.8068328, -70.7399399 -33.8068646, -70.7399653 -33.8068935)",,,
92236228,False,,Pasaje San Pedro,living_street,30,True,39.349,"LINESTRING (-70.7403206 -33.8067093, -70.7398986 -33.806757)",,,
92236195,False,,Pasaje San Juan,living_street,30,True,39.443,"LINESTRING (-70.7402764 -33.8064313, -70.7398534 -33.8064791)",,,
