osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,bridge,geometry
706526932,2,Colico,tertiary,False,True,120.638,,,,"LINESTRING (-72.0292003 -38.9350779, -72.0305631 -38.934847)"
"[1251883547, 1251883548, 178827763]",2,Colico,tertiary,False,False,243.159,S-75,50,yes,"LINESTRING (-72.0292003 -38.9350779, -72.0287613 -38.9351554, -72.0285989 -38.9351839, -72.026457 -38.9355559)"
928623041,,Avenida Santa María,secondary,True,False,120.419,,50,,"LINESTRING (-72.0285599 -38.9330308, -72.027199 -38.9332591)"
928623043,2,La Concepción,tertiary,True,False,116.27,S-75,50,,"LINESTRING (-72.0285599 -38.9330308, -72.0288777 -38.9340468)"
"[1251883547, 178827763, 1251883548]",2,Colico,tertiary,False,True,243.15900000000002,S-75,50,yes,"LINESTRING (-72.026457 -38.9355559, -72.0285989 -38.9351839, -72.0287613 -38.9351554, -72.0292003 -38.9350779)"
42432478,,Antonio Varas,residential,False,True,79.079,,,,"LINESTRING (-72.027199 -38.9332591, -72.027423 -38.9339486)"
579108553,,Antonio Varas,secondary,True,False,107.039,,,,"LINESTRING (-72.027199 -38.9332591, -72.0269425 -38.9325004, -72.026882 -38.9323286)"
496578748,2,Avenida Llaima,primary,True,False,33.729,S-51-R,50,,"LINESTRING (-72.026882 -38.9323286, -72.0265033 -38.9324009)"
579108553,,Antonio Varas,secondary,True,False,7.119,,,,"LINESTRING (-72.026882 -38.9323286, -72.0268625 -38.9322664)"
42432488,2,Manuel Baquedano,tertiary,False,False,117.723,,,,"LINESTRING (-72.0305631 -38.934847, -72.0302554 -38.9338157)"
579108549,,Manuel Baquedano,residential,False,False,52.416,,,,"LINESTRING (-72.0305631 -38.934847, -72.030689 -38.9353081)"
706526931,2,Colico,tertiary,False,True,118.795,,,,"LINESTRING (-72.0305631 -38.934847, -72.0319051 -38.9346197)"
706526932,2,Colico,tertiary,False,False,120.638,,,,"LINESTRING (-72.0305631 -38.934847, -72.0292003 -38.9350779)"
42432481,2,Teodoro Schmidt,tertiary,True,False,115.33,,,,"LINESTRING (-72.0309704 -38.9315657, -72.0312791 -38.9325747)"
579108552,2,Avenida Llaima,primary,True,False,118.21,S-51-R,50,,"LINESTRING (-72.0309704 -38.9315657, -72.0296406 -38.9318108)"
42432481,2,Teodoro Schmidt,tertiary,True,False,116.278,,,,"LINESTRING (-72.0312791 -38.9325747, -72.0312932 -38.9326209, -72.0315727 -38.9335377, -72.0315903 -38.933592)"
173879462,2,Avenida Santa María,secondary,True,False,117.42,,50,,"LINESTRING (-72.0312791 -38.9325747, -72.031219 -38.9325848, -72.0299521 -38.9327973)"
42432481,2,Teodoro Schmidt,tertiary,True,False,117.474,,,,"LINESTRING (-72.0315903 -38.933592, -72.0319051 -38.9346197)"
497230954,,José Manuel Balmaceda,tertiary,True,False,115.364,,,,"LINESTRING (-72.0315903 -38.933592, -72.032894 -38.933373)"
42432482,,Trizano,residential,True,False,118.464,,,,"LINESTRING (-72.0335487 -38.9311045, -72.0338734 -38.9321395)"
579108552,2,Avenida Llaima,primary,True,False,111.907,S-51-R,50,,"LINESTRING (-72.0335487 -38.9311045, -72.0322859 -38.9313233)"
42432482,,Trizano,residential,True,False,116.304,,,,"LINESTRING (-72.0338734 -38.9321395, -72.0342077 -38.9331526)"
173879462,2,Avenida Santa María,secondary,True,False,113.732,,50,,"LINESTRING (-72.0338734 -38.9321395, -72.0327459 -38.932336, -72.03265 -38.9323527, -72.0325904 -38.9323633)"
42432482,,Trizano,residential,True,False,117.67,,,,"LINESTRING (-72.0342077 -38.9331526, -72.034522 -38.9341822)"
497230954,,José Manuel Balmaceda,tertiary,True,False,118.659,,,,"LINESTRING (-72.0342077 -38.9331526, -72.0355487 -38.9329276)"
497230954,,José Manuel Balmaceda,tertiary,True,False,116.243,,,,"LINESTRING (-72.032894 -38.933373, -72.0342077 -38.9331526)"
204812566,,Pedro Aguirre Cerda,tertiary,True,False,115.305,,,,"LINESTRING (-72.032894 -38.933373, -72.0326098 -38.9324252, -72.0326043 -38.9324069, -72.0325904 -38.9323633)"
204812566,,Pedro Aguirre Cerda,tertiary,True,False,118.604,,,,"LINESTRING (-72.0325904 -38.9323633, -72.0322859 -38.9313233)"
173879462,2,Avenida Santa María,secondary,True,False,115.837,,50,,"LINESTRING (-72.0325904 -38.9323633, -72.032514 -38.9323756, -72.0314262 -38.9325486, -72.0312791 -38.9325747)"
25755935,2,Manuel Baquedano,tertiary,False,False,6.65,S-425,50,,"LINESTRING (-72.0296406 -38.9318108, -72.0296229 -38.9317526)"
42432488,2,Manuel Baquedano,tertiary,False,True,112.955,,,,"LINESTRING (-72.0296406 -38.9318108, -72.0299521 -38.9327973)"
579108552,2,Avenida Llaima,primary,True,False,122.908,S-51-R,50,,"LINESTRING (-72.0296406 -38.9318108, -72.0282579 -38.9320655)"
42432486,2,Arturo Prat,primary,False,False,120.813,S-51-R,50,,"LINESTRING (-72.0352211 -38.9319136, -72.0348857 -38.9308589)"
173879462,2,Avenida Santa María,secondary,True,False,119.249,,50,,"LINESTRING (-72.0352211 -38.9319136, -72.0338734 -38.9321395)"
173879901,,Arturo Prat,tertiary,False,False,116.258,,,,"LINESTRING (-72.0352211 -38.9319136, -72.0355487 -38.9329276)"
742253355,2,Avenida Santa María,primary,False,True,118.06800000000001,S-51-R,100,,"LINESTRING (-72.0352211 -38.9319136, -72.0360716 -38.9317768, -72.0365578 -38.9316986)"
42432487,,José Manuel Balmaceda,residential,False,True,119.737,,,,"LINESTRING (-72.0355487 -38.9329276, -72.0369023 -38.9327021)"
173879901,,Arturo Prat,tertiary,False,True,116.258,,,,"LINESTRING (-72.0355487 -38.9329276, -72.0352211 -38.9319136)"
579108555,,Arturo Prat,residential,False,False,118.123,,,,"LINESTRING (-72.0355487 -38.9329276, -72.0358788 -38.9339584)"
42432488,2,Manuel Baquedano,tertiary,False,False,116.24,,,,"LINESTRING (-72.0302554 -38.9338157, -72.0299521 -38.9327973)"
42432488,2,Manuel Baquedano,tertiary,False,True,117.723,,,,"LINESTRING (-72.0302554 -38.9338157, -72.0305631 -38.934847)"
497230954,,José Manuel Balmaceda,tertiary,True,False,118.11200000000001,,,,"LINESTRING (-72.0302554 -38.9338157, -72.0315309 -38.933602, -72.0315903 -38.933592)"
42432488,2,Manuel Baquedano,tertiary,False,False,112.955,,,,"LINESTRING (-72.0299521 -38.9327973, -72.0296406 -38.9318108)"
42432488,2,Manuel Baquedano,tertiary,False,True,116.24,,,,"LINESTRING (-72.0299521 -38.9327973, -72.0302554 -38.9338157)"
173879463,,Avenida Santa María,secondary,True,False,123.188,,50,,"LINESTRING (-72.0299521 -38.9327973, -72.0285599 -38.9330308)"
135542917,2,La Concepción,tertiary,True,False,110.47,S-75,50,,"LINESTRING (-72.0282579 -38.9320655, -72.0285599 -38.9330308)"
496578748,2,Avenida Llaima,primary,True,False,122.555,S-51-R,50,,"LINESTRING (-72.0282579 -38.9320655, -72.0274198 -38.9322258, -72.026882 -38.9323286)"
497230954,,José Manuel Balmaceda,tertiary,True,False,121.904,,,,"LINESTRING (-72.0288777 -38.9340468, -72.0302554 -38.9338157)"
928623042,2,La Concepción,tertiary,True,False,118.0,S-75,50,,"LINESTRING (-72.0288777 -38.9340468, -72.0292003 -38.9350779)"
926406951,2,Avenida Llaima,primary,False,False,7.215,S-51-R,50,,"LINESTRING (-72.0265033 -38.9324009, -72.0264767 -38.9323394)"
178827539,,Teodoro Schmidt,residential,False,True,46.861,,,,"LINESTRING (-72.0302536 -38.9290324, -72.0303745 -38.9294432)"
178827539,,Teodoro Schmidt,residential,False,False,46.861,,,,"LINESTRING (-72.0303745 -38.9294432, -72.0302536 -38.9290324)"
178827539,,Teodoro Schmidt,residential,False,True,63.543,,,,"LINESTRING (-72.0303745 -38.9294432, -72.0305381 -38.9300003)"
178827546,,Orompello,residential,False,False,242.225,,,,"LINESTRING (-72.0303745 -38.9294432, -72.0331017 -38.9289489)"
178827546,,Orompello,residential,False,True,122.302,,,,"LINESTRING (-72.0303745 -38.9294432, -72.0289975 -38.9296928)"
178827539,,Teodoro Schmidt,residential,False,False,63.543,,,,"LINESTRING (-72.0305381 -38.9300003, -72.0303745 -38.9294432)"
178827545,2,Arturo Alessandri Palma,tertiary,False,False,13.476,,,,"LINESTRING (-72.0305381 -38.9300003, -72.030387 -38.9300298)"
178827545,2,Arturo Alessandri Palma,tertiary,False,True,121.586,,,,"LINESTRING (-72.0305381 -38.9300003, -72.0312901 -38.9298622, -72.0319047 -38.9297445)"
178827541,,La Concepción,residential,False,False,123.163,,,,"LINESTRING (-72.0273409 -38.9288558, -72.0276675 -38.9299339)"
309312855,2,18 de Septiembre,residential,False,True,118.068,,,,"LINESTRING (-72.0273409 -38.9288558, -72.0286695 -38.9286125)"
309312855,2,18 de Septiembre,residential,False,False,118.068,,,,"LINESTRING (-72.0286695 -38.9286125, -72.0273409 -38.9288558)"
877394989,,Manuel Baquedano,residential,False,True,123.429,S-425,50,,"LINESTRING (-72.0286695 -38.9286125, -72.0289975 -38.9296928)"
