osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
65250227,2,Nahuelco,residential,50,False,False,109.711,,"LINESTRING (-73.0714516 -38.0368845, -73.0708179 -38.0360334)",
135196381,2,Almagro,primary,50,False,True,113.366,R-42,"LINESTRING (-73.0714516 -38.0368845, -73.0725784 -38.0363827)",
734626351,2,Almagro,primary,50,False,True,18.637,R-42,"LINESTRING (-73.0714516 -38.0368845, -73.0712673 -38.0369683)",
890734616,2,Gamboa,residential,50,False,False,91.647,,"LINESTRING (-73.0748118 -38.0292825, -73.0739576 -38.0297585)",
783786513,,,unclassified,,False,False,163.812,,"LINESTRING (-73.0748118 -38.0292825, -73.0748896 -38.0293321, -73.075013 -38.0293839, -73.0752504 -38.0294684, -73.0765565 -38.0297937)",
783786513,,,unclassified,,False,True,81.918,,"LINESTRING (-73.0748118 -38.0292825, -73.0747797 -38.0292508, -73.0747421 -38.0292201, -73.0745932 -38.0291441, -73.0744095 -38.0290311, -73.0742539 -38.0289296, -73.0741024 -38.0288071)",
65250254,2,Sotomayor,residential,50,False,True,9.548,,"LINESTRING (-73.0673567 -38.03141, -73.0674512 -38.0313672)",
65250257,2,Los Arrayanes,residential,50,False,False,64.282,,"LINESTRING (-73.0684875 -38.0366788, -73.0678479 -38.0369624)",
65250257,2,Los Arrayanes,residential,50,False,True,63.636,,"LINESTRING (-73.0684875 -38.0366788, -73.0691207 -38.0363981)",
65250265,1,Los Boldos,living_street,30,False,False,80.388,,"LINESTRING (-73.0684875 -38.0366788, -73.0680319 -38.0360512)",
65250223,2,Quiroga,residential,50,False,False,117.804,,"LINESTRING (-73.0699769 -38.0327805, -73.0711394 -38.0322476)",
65250223,2,Quiroga,residential,50,False,True,113.626,,"LINESTRING (-73.0699769 -38.0327805, -73.0688497 -38.0332864)",
1112578966,2,Contulmo,secondary,,True,False,123.426,,"LINESTRING (-73.0699769 -38.0327805, -73.0692754 -38.0318178)",
65250225,1,Los Coigües,living_street,30,False,True,54.842,,"LINESTRING (-73.068357 -38.035339, -73.0686664 -38.0357678)",
65250273,1,Los Lingues,living_street,30,False,False,55.909,,"LINESTRING (-73.0677298 -38.0361861, -73.068032 -38.036629)",
65250273,1,Los Lingues,living_street,30,False,True,57.827,,"LINESTRING (-73.0677298 -38.0361861, -73.0674149 -38.035729)",
65250293,2,Saavedra,residential,50,False,False,31.18,,"LINESTRING (-73.0677298 -38.0361861, -73.0674201 -38.0363244)",
65250293,2,Saavedra,residential,50,False,True,30.414,,"LINESTRING (-73.0677298 -38.0361861, -73.0680319 -38.0360512)",
273635422,2,Doctor Garriga,residential,50,True,False,114.785,,"LINESTRING (-73.0736206 -38.033547, -73.0735812 -38.0334924, -73.0732855 -38.0330916, -73.0729987 -38.0326998, -73.0729612 -38.032655)",
273635426,2,Saavedra,residential,50,True,False,117.56400000000001,,"LINESTRING (-73.0736206 -38.033547, -73.0736841 -38.0335174, -73.074785 -38.033021)",
65250225,1,Los Coigües,living_street,30,False,False,54.842,,"LINESTRING (-73.0686664 -38.0357678, -73.068357 -38.035339)",
65250225,1,Los Coigües,living_street,30,False,True,80.592,,"LINESTRING (-73.0686664 -38.0357678, -73.0691207 -38.0363981)",
65250293,2,Saavedra,residential,50,False,False,31.521,,"LINESTRING (-73.0686664 -38.0357678, -73.0683533 -38.0359076)",
65250293,2,Saavedra,residential,50,False,True,57.472,,"LINESTRING (-73.0686664 -38.0357678, -73.0692372 -38.0355128)",
65250273,1,Los Lingues,living_street,30,False,True,55.909,,"LINESTRING (-73.068032 -38.036629, -73.0677298 -38.0361861)",
65250223,2,Quiroga,residential,50,False,False,117.206,,"LINESTRING (-73.0722951 -38.0317149, -73.0734629 -38.0312002)",
65250223,2,Quiroga,residential,50,False,True,117.279,,"LINESTRING (-73.0722951 -38.0317149, -73.0711394 -38.0322476)",
273635422,2,Doctor Garriga,residential,50,True,False,117.245,,"LINESTRING (-73.0722951 -38.0317149, -73.0716321 -38.0307989)",
890489798,2,Brisón,residential,50,False,True,109.773,,"LINESTRING (-73.0681608 -38.0347156, -73.067534 -38.0338607)",
65250223,2,Quiroga,residential,50,False,False,10.014,,"LINESTRING (-73.0687479 -38.0333274, -73.0688497 -38.0332864)",
135200502,2,Nahuelco,residential,50,True,False,120.082,,"LINESTRING (-73.0687479 -38.0333274, -73.0680676 -38.0323898)",
890489801,2,Quiroga,residential,50,False,True,121.736,,"LINESTRING (-73.0687479 -38.0333274, -73.067534 -38.0338607)",
135200502,2,Nahuelco,residential,50,True,False,113.667,,"LINESTRING (-73.0693919 -38.0342149, -73.0687479 -38.0333274)",
273635430,2,Urrutia,residential,50,False,False,27.98,,"LINESTRING (-73.0693919 -38.0342149, -73.069117 -38.0343431)",
273635430,2,Urrutia,residential,50,False,True,10.222,,"LINESTRING (-73.0693919 -38.0342149, -73.0694916 -38.0341671)",
783786516,1,,unclassified,,False,False,31.552,,"LINESTRING (-73.0671044 -38.0358729, -73.0674149 -38.035729)",
783786517,1,Los Maitenes,living_street,30,False,True,57.315,,"LINESTRING (-73.0671044 -38.0358729, -73.0674201 -38.0363244)",
