osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge
204982490,True,Óscar Bonilla,residential,False,76.835,"LINESTRING (-71.1261275 -34.9612522, -71.1261595 -34.9612872, -71.1261823 -34.9613267, -71.1261944 -34.9613657, -71.1262868 -34.9619239)",,,,
783531550,False,Avenida Ramón Freire,primary,False,111.37799999999999,"LINESTRING (-71.1261275 -34.9612522, -71.1260314 -34.9612476, -71.1255004 -34.9612223, -71.1249089 -34.9611772)",2,J-55,50,
783531550,False,Avenida Ramón Freire,primary,True,120.283,"LINESTRING (-71.1261275 -34.9612522, -71.1262434 -34.9612577, -71.1274446 -34.9613228)",2,J-55,50,
104409238,False,Avenida Argentina,residential,False,142.931,"LINESTRING (-71.1254568 -34.9569612, -71.1239015 -34.9571268)",,,50,
152570632,False,Avenida Quilvo,tertiary,False,7.839,"LINESTRING (-71.1254568 -34.9569612, -71.1254466 -34.9568912)",2,J-515,50,
152570632,False,Avenida Quilvo,tertiary,True,140.576,"LINESTRING (-71.1254568 -34.9569612, -71.125597 -34.9582202)",2,J-515,50,
104409344,False,Pasaje 2,living_street,True,42.47,"LINESTRING (-71.1265673 -34.9585127, -71.1265241 -34.9581324)",,,,
104409254,False,Pasaje Los Andes,residential,False,83.047,"LINESTRING (-71.1199053 -34.9561356, -71.1200551 -34.9568723)",,,50,
104409221,False,Avenida Ecuador,residential,True,115.977,"LINESTRING (-71.1199053 -34.9561356, -71.1200488 -34.9561696, -71.1200917 -34.956174, -71.1201359 -34.9561718, -71.1211632 -34.9560639)",,,50,
104409239,False,Pablo Ponce,living_street,False,35.578,"LINESTRING (-71.1219786 -34.9564652, -71.1220145 -34.9567838)",,,,
206168060,False,Juan Esteban Montero,living_street,False,64.389,"LINESTRING (-71.1219786 -34.9564652, -71.1212768 -34.9565321)",,,,
206168060,False,Juan Esteban Montero,living_street,True,54.674,"LINESTRING (-71.1219786 -34.9564652, -71.1225745 -34.9564083)",,,,
104409277,False,Pasaje Nuevo 1,living_street,True,83.701,"LINESTRING (-71.1201411 -34.9557024, -71.1210519 -34.9556056)",,,,
104409362,False,Avenida Tuñón,residential,False,181.676,"LINESTRING (-71.1230922 -34.958503, -71.1234223 -34.9601143)",,,50,
783531604,False,Avenida Chile,residential,False,91.404,"LINESTRING (-71.1230922 -34.958503, -71.1240858 -34.9583908)",,,50,
783531604,False,Avenida Chile,residential,True,105.524,"LINESTRING (-71.1230922 -34.958503, -71.1219451 -34.9586325)",,,50,
104409351,False,Hermanas Allende,living_street,True,40.357,"LINESTRING (-71.127748 -34.9607739, -71.1273092 -34.9608229)",,,,
104409369,False,Fernando Lazcano,residential,True,18.868,"LINESTRING (-71.127748 -34.9607739, -71.1277762 -34.960942)",,,50,
"[104409369, 1190492404, 1190492405]",False,Fernando Lazcano,residential,False,150.178,"LINESTRING (-71.127748 -34.9607739, -71.1276783 -34.9603727, -71.1276528 -34.9601705, -71.1276126 -34.9598781, -71.1275831 -34.9596264, -71.1275683 -34.9595429, -71.1275453 -34.959439, -71.1275442 -34.9594341)",,,50,yes
104409221,False,Avenida Ecuador,residential,False,128.812,"LINESTRING (-71.1253092 -34.9556902, -71.1239018 -34.955797)",,,50,
152570632,False,Avenida Quilvo,tertiary,False,3.416,"LINESTRING (-71.1253092 -34.9556902, -71.1253059 -34.9556596)",2,J-515,50,
152570632,False,Avenida Quilvo,tertiary,True,93.071,"LINESTRING (-71.1253092 -34.9556902, -71.125409 -34.9565232)",2,J-515,50,
104409338,True,Bernardo O'Higgins,tertiary,False,65.98,"LINESTRING (-71.1247807 -34.960483, -71.1246724 -34.9598963)",2,,50,
104409261,False,Armando Caro Aguilera,residential,True,10.064,"LINESTRING (-71.1297463 -34.9613157, -71.1298564 -34.9613228)",,,,
104409309,False,Pasaje Ángel Cavalla,living_street,False,72.241,"LINESTRING (-71.1297463 -34.9613157, -71.1296587 -34.96067)",,,,
