osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,bridge
52433814,Hermanos Carrera,primary,False,False,154.138,2,"LINESTRING (-71.7267239 -34.1157026, -71.7268385 -34.1163104, -71.7268533 -34.1163887, -71.7269656 -34.1170742)",I-62-G,
"[52433816, 93998644, 93998636]",San Antonio,tertiary,False,True,242.56,,"LINESTRING (-71.7267239 -34.1157026, -71.7281984 -34.1152637, -71.7285109 -34.1151944, -71.7291612 -34.1150546, -71.7292314 -34.1150395)",,yes
85400260,Cardenal Caro,residential,False,True,177.169,,"LINESTRING (-71.7292314 -34.1150395, -71.7288347 -34.1134804)",,
"[52433816, 93998636, 93998644]",San Antonio,tertiary,False,False,242.56,,"LINESTRING (-71.7292314 -34.1150395, -71.7291612 -34.1150546, -71.7285109 -34.1151944, -71.7281984 -34.1152637, -71.7267239 -34.1157026)",,yes
85400319,San Antonio,tertiary,True,False,187.729,,"LINESTRING (-71.7292314 -34.1150395, -71.7293072 -34.1150234, -71.7294265 -34.1150023, -71.7294902 -34.114994, -71.7295566 -34.1149901, -71.7296317 -34.1149957, -71.7296974 -34.1150101, -71.7297564 -34.1150345, -71.729802 -34.1150634, -71.7298436 -34.1151023, -71.7300341 -34.1153732, -71.7301708 -34.1155769, -71.7301923 -34.1156047, -71.7302144 -34.115628, -71.7302372 -34.1156402, -71.7302687 -34.1156474, -71.7303117 -34.1156508, -71.7308508 -34.1156308)",,
378406481,Cardenal Caro,tertiary,False,True,79.026,,"LINESTRING (-71.7292314 -34.1150395, -71.7293715 -34.1155481, -71.7294223 -34.1157324)",,
85400260,Cardenal Caro,residential,False,False,177.169,,"LINESTRING (-71.7288347 -34.1134804, -71.7292314 -34.1150395)",,
28598084,La Concepción,secondary,False,True,1.623,2,"LINESTRING (-71.7289006 -34.1169024, -71.7289181 -34.1169006)",,
"[93998641, 28598084, 93998639]",La Concepción,secondary,False,False,179.169,2,"LINESTRING (-71.7289006 -34.1169024, -71.7288358 -34.1169093, -71.7283432 -34.1169618, -71.7280976 -34.1169818, -71.7269656 -34.1170742)",,yes
52433818,Obispo Manuel Larraín,primary,False,False,62.646,2,"LINESTRING (-71.7290697 -34.1185802, -71.7288328 -34.1188638, -71.7287325 -34.1190013, -71.7286963 -34.1190509)",I-80-G,
52433818,Obispo Manuel Larraín,primary,False,True,132.069,2,"LINESTRING (-71.7290697 -34.1185802, -71.729733 -34.117711, -71.729836 -34.1175761)",I-80-G,
85400299,Santa Mónica,residential,True,False,232.90299999999996,2,"LINESTRING (-71.7290697 -34.1185802, -71.7289867 -34.1185342, -71.7289518 -34.1185192, -71.7289169 -34.1185064, -71.7284596 -34.118361, -71.7284294 -34.1183482, -71.7284167 -34.1183354, -71.7284046 -34.1183182, -71.7283992 -34.1182971, -71.7283992 -34.1182788, -71.7284046 -34.1182572, -71.7288809 -34.1169573, -71.7289006 -34.1169024)",,
85400302,Viñitas,residential,False,False,34.637,,"LINESTRING (-71.7276948 -34.1198254, -71.727331 -34.1197459)",,
"[143070892, 52433814, 143070895]",Hermanos Carrera,primary,False,True,336.17,2,"LINESTRING (-71.7276948 -34.1198254, -71.7277244 -34.1196898, -71.7277508 -34.1195131, -71.7276998 -34.1193657, -71.7275967 -34.1192446, -71.7273601 -34.1190754, -71.7271131 -34.1188617, -71.7271006 -34.1188457, -71.7270541 -34.1187862, -71.7270327 -34.1187263, -71.727038 -34.1186397, -71.7270622 -34.1185597, -71.7271453 -34.1184287, -71.7271909 -34.1183132, -71.7272097 -34.1182333, -71.727199 -34.1181378, -71.7271802 -34.1180512, -71.7270675 -34.1177048, -71.7270219 -34.1174295, -71.7269656 -34.1170742)",I-62-G,yes
85400302,Viñitas,residential,False,True,34.637,,"LINESTRING (-71.727331 -34.1197459, -71.7276948 -34.1198254)",,
85400341,Bernardo O'Higgins,residential,False,False,128.633,,"LINESTRING (-71.7316367 -34.117173, -71.7308979 -34.1181549)",,
85400312,Capitán Ávalos,residential,False,False,55.833999999999996,,"LINESTRING (-71.7316367 -34.117173, -71.7315723 -34.1170742, -71.7315066 -34.1169864, -71.7314462 -34.1169132, -71.731398 -34.116866, -71.731355 -34.1168343, -71.7312692 -34.1167816)",,
85400312,Capitán Ávalos,residential,False,False,63.678,,"LINESTRING (-71.7312692 -34.1167816, -71.7306905 -34.1164679)",,
85400339,Arturo Prat,residential,False,True,145.835,,"LINESTRING (-71.7312692 -34.1167816, -71.7304281 -34.117893)",,
85400312,Capitán Ávalos,residential,False,True,55.834,,"LINESTRING (-71.7312692 -34.1167816, -71.731355 -34.1168343, -71.731398 -34.116866, -71.7314462 -34.1169132, -71.7315066 -34.1169864, -71.7315723 -34.1170742, -71.7316367 -34.117173)",,
52433818,Obispo Manuel Larraín,primary,False,True,74.783,2,"LINESTRING (-71.7306905 -34.1164679, -71.7311197 -34.1158969)",I-80-G,
85400312,Capitán Ávalos,residential,False,True,63.678,,"LINESTRING (-71.7306905 -34.1164679, -71.7312692 -34.1167816)",,
52433818,Obispo Manuel Larraín,primary,False,False,146.198,2,"LINESTRING (-71.7306905 -34.1164679, -71.7299613 -34.1174201, -71.729836 -34.1175761)",I-80-G,
378406481,Cardenal Caro,tertiary,False,False,16.795,,"LINESTRING (-71.729461 -34.11588, -71.7294223 -34.1157324)",,
378406481,Cardenal Caro,tertiary,False,True,3.492,,"LINESTRING (-71.729461 -34.11588, -71.7294678 -34.1159109)",,
777608341,Juan de Dios Vial,tertiary,False,True,7.32,2,"LINESTRING (-71.7308508 -34.1156308, -71.730927 -34.115612)",,
777608344,Juan de Dios Vial,tertiary,True,False,102.423,2,"LINESTRING (-71.7308508 -34.1156308, -71.7297701 -34.1158497)",,
52433818,Obispo Manuel Larraín,primary,False,False,51.848,2,"LINESTRING (-71.7314069 -34.1154958, -71.7311197 -34.1158969)",I-80-G,
85400315,Juan de Dios Vial,tertiary,True,False,46.03,,"LINESTRING (-71.7314069 -34.1154958, -71.730927 -34.115612)",,
85400417,Pasaje 1,residential,False,False,51.617,,"LINESTRING (-71.724851 -34.1161732, -71.7246914 -34.1157282)",,
171841716,San Antonio,residential,False,False,73.347,,"LINESTRING (-71.724851 -34.1161732, -71.7256086 -34.115969)",,
171841716,San Antonio,residential,False,False,106.861,,"LINESTRING (-71.7256086 -34.115969, -71.7267239 -34.1157026)",,
171841716,San Antonio,residential,False,True,73.347,,"LINESTRING (-71.7256086 -34.115969, -71.724851 -34.1161732)",,
500229323,Gabriela Mistral,residential,False,False,57.959,,"LINESTRING (-71.7256086 -34.115969, -71.7254196 -34.1154718)",,
85400350,Nahuelbuta,residential,False,True,183.058,,"LINESTRING (-71.7256086 -34.115969, -71.7257277 -34.1163198, -71.7257441 -34.1163645, -71.7245611 -34.1171171)",,
85400339,Arturo Prat,residential,False,False,195.315,,"LINESTRING (-71.729303 -34.1193822, -71.7304281 -34.117893)",,
85400343,Teniente Merino,residential,False,False,47.854,,"LINESTRING (-71.729303 -34.1193822, -71.7297545 -34.1195955)",,
85400343,Teniente Merino,residential,False,True,66.905,,"LINESTRING (-71.729303 -34.1193822, -71.7286963 -34.1190509)",,
85400339,Arturo Prat,residential,False,False,145.835,,"LINESTRING (-71.7304281 -34.117893, -71.7312692 -34.1167816)",,
85400339,Arturo Prat,residential,False,True,195.315,,"LINESTRING (-71.7304281 -34.117893, -71.729303 -34.1193822)",,
85400342,Manuel Rodríguez,residential,False,True,52.139,,"LINESTRING (-71.7304281 -34.117893, -71.7308979 -34.1181549)",,
85400343,Teniente Merino,residential,False,True,47.854,,"LINESTRING (-71.7297545 -34.1195955, -71.729303 -34.1193822)",,
85400341,Bernardo O'Higgins,residential,False,True,191.678,,"LINESTRING (-71.7297545 -34.1195955, -71.7300832 -34.1191903, -71.7308979 -34.1181549)",,
85400341,Bernardo O'Higgins,residential,False,True,128.633,,"LINESTRING (-71.7308979 -34.1181549, -71.7316367 -34.117173)",,
85400342,Manuel Rodríguez,residential,False,False,52.139,,"LINESTRING (-71.7308979 -34.1181549, -71.7304281 -34.117893)",,
85400341,Bernardo O'Higgins,residential,False,False,191.678,,"LINESTRING (-71.7308979 -34.1181549, -71.7300832 -34.1191903, -71.7297545 -34.1195955)",,
"[962300203, 85400342]",Manuel Rodríguez,residential,False,"[False, True]",168.27800000000002,,"LINESTRING (-71.7308979 -34.1181549, -71.7313135 -34.1183987, -71.7316548 -34.1186089, -71.7316615 -34.118613, -71.7316719 -34.1186208, -71.7316793 -34.11863, -71.7316836 -34.1186408, -71.7316762 -34.1186602, -71.7316357 -34.1187167, -71.7312272 -34.1192274)",,
85400343,Teniente Merino,residential,False,False,66.905,,"LINESTRING (-71.7286963 -34.1190509, -71.729303 -34.1193822)",,
52433818,Obispo Manuel Larraín,primary,False,True,62.646,2,"LINESTRING (-71.7286963 -34.1190509, -71.7287325 -34.1190013, -71.7288328 -34.1188638, -71.7290697 -34.1185802)",I-80-G,
85400348,Pasaje 2,residential,False,False,72.848,,"LINESTRING (-71.7246914 -34.1157282, -71.7254196 -34.1154718)",,
85400417,Pasaje 1,residential,False,True,51.617,,"LINESTRING (-71.7246914 -34.1157282, -71.724851 -34.1161732)",,
85400348,Pasaje 2,residential,False,True,72.848,,"LINESTRING (-71.7254196 -34.1154718, -71.7246914 -34.1157282)",,
500229323,Gabriela Mistral,residential,False,True,57.959,,"LINESTRING (-71.7254196 -34.1154718, -71.7256086 -34.115969)",,
500229323,Gabriela Mistral,residential,False,False,42.294,,"LINESTRING (-71.7254196 -34.1154718, -71.7253029 -34.1152006, -71.7252381 -34.1151253)",,
85400353,Manquehuita,residential,False,False,33.0,,"LINESTRING (-71.7245611 -34.1171171, -71.7247414 -34.1173736)",,
85400350,Nahuelbuta,residential,False,False,183.058,,"LINESTRING (-71.7245611 -34.1171171, -71.7257441 -34.1163645, -71.7257277 -34.1163198, -71.7256086 -34.115969)",,
500229323,Gabriela Mistral,residential,False,True,48.258,,"LINESTRING (-71.7249293 -34.1147746, -71.7252381 -34.1151253)",,
85400353,Manquehuita,residential,False,True,110.752,,"LINESTRING (-71.7252404 -34.1182799, -71.7247414 -34.1173736)",,
85400354,Gabriela Mistral,residential,False,False,39.875,,"LINESTRING (-71.7262362 -34.1182669, -71.7261408 -34.1179171)",,
85400354,Gabriela Mistral,residential,False,True,82.105,,"LINESTRING (-71.7260158 -34.117186, -71.7261408 -34.1179171)",,
233679444,Camino Manquehue,residential,False,True,88.316,2,"LINESTRING (-71.7260158 -34.117186, -71.7269656 -34.1170742)",,
233679444,Camino Manquehue,residential,False,False,119.571,2,"LINESTRING (-71.7260158 -34.117186, -71.7250405 -34.1172907, -71.7247414 -34.1173736)",,
28597621,Hermanos Carrera,secondary,False,False,55.036,2,"LINESTRING (-71.7254756 -34.1125208, -71.7254791 -34.1126117, -71.725511 -34.1127347, -71.7255798 -34.113007)",I-116,
28597621,Hermanos Carrera,secondary,False,True,179.59300000000002,2,"LINESTRING (-71.7254756 -34.1125208, -71.7256933 -34.1122424, -71.7258649 -34.1119699, -71.7260206 -34.1116168, -71.726129 -34.1111168, -71.7261086 -34.1110261)",I-116,
500229314,Ramaditas,residential,False,True,62.747,,"LINESTRING (-71.7254756 -34.1125208, -71.7253102 -34.1123913, -71.7249501 -34.1121625)",,
52433822,Central Rapel,primary,False,True,43.729,2,"LINESTRING (-71.7247875 -34.1126818, -71.7243555 -34.1125183)",I-62-G,
52433822,Central Rapel,primary,False,False,81.573,2,"LINESTRING (-71.7247875 -34.1126818, -71.725281 -34.1128593, -71.7255798 -34.113007)",I-62-G,
52433820,Hermanos Carrera,primary,False,False,105.654,2,"LINESTRING (-71.7263447 -34.1148058, -71.7267239 -34.1157026)",I-62-G,
52433820,Hermanos Carrera,primary,False,True,125.712,2,"LINESTRING (-71.7263447 -34.1148058, -71.7261205 -34.1142669, -71.725923 -34.1137307)",I-62-G,
85400414,San Fernando,residential,True,False,157.628,,"LINESTRING (-71.7263447 -34.1148058, -71.7257988 -34.1149624, -71.7257246 -34.1149675, -71.7256768 -34.1149246, -71.7254924 -34.1146454, -71.7254642 -34.1146232, -71.7254274 -34.1146265, -71.7249293 -34.1147746)",,
378406481,Cardenal Caro,tertiary,False,False,102.849,,"LINESTRING (-71.7296711 -34.1168204, -71.7294678 -34.1159109)",,
28598084,La Concepción,secondary,False,False,69.89,2,"LINESTRING (-71.7296711 -34.1168204, -71.729595 -34.1168285, -71.7289627 -34.1168958, -71.7289181 -34.1169006)",,
52433817,Cardenal Caro,secondary,False,True,85.391,,"LINESTRING (-71.7296711 -34.1168204, -71.7296882 -34.1168989, -71.729836 -34.1175761)",,
85400354,Gabriela Mistral,residential,False,False,82.105,,"LINESTRING (-71.7261408 -34.1179171, -71.7260158 -34.117186)",,
85400354,Gabriela Mistral,residential,False,True,39.875,,"LINESTRING (-71.7261408 -34.1179171, -71.7262362 -34.1182669)",,
591448631,,living_street,False,False,79.632,,"LINESTRING (-71.7261408 -34.1179171, -71.7256413 -34.1178733, -71.725598 -34.1179114, -71.7256846 -34.1181488)",,
28598084,La Concepción,secondary,False,False,1.623,2,"LINESTRING (-71.7289181 -34.1169006, -71.7289006 -34.1169024)",,
28598084,La Concepción,secondary,False,True,69.89,2,"LINESTRING (-71.7289181 -34.1169006, -71.7289627 -34.1168958, -71.729595 -34.1168285, -71.7296711 -34.1168204)",,
233679324,Santa Mónica,residential,True,False,160.79000000000002,,"LINESTRING (-71.7289181 -34.1169006, -71.7287788 -34.116106, -71.7287754 -34.1160804, -71.7287795 -34.1160599, -71.7287868 -34.1160494, -71.7288063 -34.1160377, -71.729461 -34.11588)",,
52433822,Central Rapel,primary,False,False,43.729,2,"LINESTRING (-71.7243555 -34.1125183, -71.7247875 -34.1126818)",I-62-G,
500229315,San Nicolás,residential,False,True,68.267,,"LINESTRING (-71.7243555 -34.1125183, -71.7244941 -34.1123857, -71.7249501 -34.1121625)",,
28597621,Hermanos Carrera,secondary,False,False,179.59300000000002,2,"LINESTRING (-71.7261086 -34.1110261, -71.726129 -34.1111168, -71.7260206 -34.1116168, -71.7258649 -34.1119699, -71.7256933 -34.1122424, -71.7254756 -34.1125208)",I-116,
500229314,Ramaditas,residential,False,False,62.747,,"LINESTRING (-71.7249501 -34.1121625, -71.7253102 -34.1123913, -71.7254756 -34.1125208)",,
500229315,San Nicolás,residential,False,False,68.267,,"LINESTRING (-71.7249501 -34.1121625, -71.7244941 -34.1123857, -71.7243555 -34.1125183)",,
500229315,San Nicolás,residential,False,True,44.489999999999995,,"LINESTRING (-71.7249501 -34.1121625, -71.7250581 -34.1118244, -71.7250873 -34.1117802)",,
500229315,San Nicolás,residential,False,False,44.489999999999995,,"LINESTRING (-71.7250873 -34.1117802, -71.7250581 -34.1118244, -71.7249501 -34.1121625)",,
591448631,,living_street,False,True,79.632,,"LINESTRING (-71.7256846 -34.1181488, -71.725598 -34.1179114, -71.7256413 -34.1178733, -71.7261408 -34.1179171)",,
378406481,Cardenal Caro,tertiary,False,False,3.492,,"LINESTRING (-71.7294678 -34.1159109, -71.729461 -34.11588)",,
378406481,Cardenal Caro,tertiary,False,True,102.849,,"LINESTRING (-71.7294678 -34.1159109, -71.7296711 -34.1168204)",,
777608341,Juan de Dios Vial,tertiary,False,False,7.32,2,"LINESTRING (-71.730927 -34.115612, -71.7308508 -34.1156308)",,
760109774,San Antonio,tertiary,True,False,36.308,,"LINESTRING (-71.730927 -34.115612, -71.7310826 -34.115842, -71.7311197 -34.1158969)",,
52433818,Obispo Manuel Larraín,primary,False,False,74.783,2,"LINESTRING (-71.7311197 -34.1158969, -71.7306905 -34.1164679)",I-80-G,
52433818,Obispo Manuel Larraín,primary,False,True,51.848,2,"LINESTRING (-71.7311197 -34.1158969, -71.7314069 -34.1154958)",I-80-G,
777608342,,tertiary_link,True,False,34.573,1,"LINESTRING (-71.7297701 -34.1158497, -71.7294223 -34.1157324)",,
777608344,Juan de Dios Vial,tertiary,True,False,28.649,2,"LINESTRING (-71.7297701 -34.1158497, -71.7294678 -34.1159109)",,
378406481,Cardenal Caro,tertiary,False,True,16.795,,"LINESTRING (-71.7294223 -34.1157324, -71.729461 -34.11588)",,
378406481,Cardenal Caro,tertiary,False,False,79.026,,"LINESTRING (-71.7294223 -34.1157324, -71.7293715 -34.1155481, -71.7292314 -34.1150395)",,
500229323,Gabriela Mistral,residential,False,False,48.258,,"LINESTRING (-71.7252381 -34.1151253, -71.7249293 -34.1147746)",,
885655063,,living_street,False,False,45.47,,"LINESTRING (-71.7252381 -34.1151253, -71.7247723 -34.1152613)",,
500229323,Gabriela Mistral,residential,False,True,42.294,,"LINESTRING (-71.7252381 -34.1151253, -71.7253029 -34.1152006, -71.7254196 -34.1154718)",,
885655063,,living_street,False,True,45.47,,"LINESTRING (-71.7247723 -34.1152613, -71.7252381 -34.1151253)",,
944116289,,residential,False,True,68.028,,"LINESTRING (-71.7266215 -34.1135312, -71.7263261 -34.1136191, -71.725923 -34.1137307)",,
52433820,Hermanos Carrera,primary,False,True,48.934,2,"LINESTRING (-71.725923 -34.1137307, -71.7257528 -34.1133138)",I-62-G,
52433820,Hermanos Carrera,primary,False,False,125.712,2,"LINESTRING (-71.725923 -34.1137307, -71.7261205 -34.1142669, -71.7263447 -34.1148058)",I-62-G,
944116289,,residential,False,False,68.028,,"LINESTRING (-71.725923 -34.1137307, -71.7263261 -34.1136191, -71.7266215 -34.1135312)",,
944116310,,residential,False,True,177.03300000000002,,"LINESTRING (-71.7270616 -34.1125346, -71.7271585 -34.1128256, -71.7271562 -34.1128652, -71.7271321 -34.1128908, -71.7259201 -34.1132725, -71.7257528 -34.1133138)",,
52433820,Hermanos Carrera,primary,False,False,48.934,2,"LINESTRING (-71.7257528 -34.1133138, -71.725923 -34.1137307)",I-62-G,
52433820,Hermanos Carrera,primary,False,True,37.85,2,"LINESTRING (-71.7257528 -34.1133138, -71.7256609 -34.113111, -71.7255798 -34.113007)",I-62-G,
944116310,,residential,False,False,177.033,,"LINESTRING (-71.7257528 -34.1133138, -71.7259201 -34.1132725, -71.7271321 -34.1128908, -71.7271562 -34.1128652, -71.7271585 -34.1128256, -71.7270616 -34.1125346)",,
"[962300203, 85400342]",Manuel Rodríguez,residential,False,"[False, True]",168.27799999999996,,"LINESTRING (-71.7312272 -34.1192274, -71.7316357 -34.1187167, -71.7316762 -34.1186602, -71.7316836 -34.1186408, -71.7316793 -34.11863, -71.7316719 -34.1186208, -71.7316615 -34.118613, -71.7316548 -34.1186089, -71.7313135 -34.1183987, -71.7308979 -34.1181549)",,
