osmid,highway,oneway,reversed,length,lanes,ref,name,geometry
103736605,living_street,False,False,72.359,,,,"LINESTRING (-71.0838344 -34.289448, -71.0845121 -34.2897796)"
650705374,primary,False,True,147.958,2,H-30,Ruta H-30,"LINESTRING (-71.0816521 -34.2854672, -71.0804055 -34.2846248)"
103736286,residential,False,True,82.256,,,Santa Margarita,"LINESTRING (-71.0816521 -34.2854672, -71.081691 -34.2854012, -71.0820697 -34.2848129)"
650705374,primary,False,False,332.932,2,H-30,Ruta H-30,"LINESTRING (-71.0816521 -34.2854672, -71.0840002 -34.2870829, -71.0844363 -34.2873837)"
103736619,residential,False,False,77.654,,,República de Chile,"LINESTRING (-71.0856787 -34.2897187, -71.0850188 -34.2892823)"
103736393,residential,False,False,48.805,,,El Boldo,"LINESTRING (-71.0812032 -34.2867803, -71.0814282 -34.2863827)"
103736498,residential,False,True,20.004,,,El Ciruelo,"LINESTRING (-71.0812032 -34.2867803, -71.0810086 -34.2866996)"
"[103736393, 103736485]",residential,False,"[False, True]",61.794,,,"['El Ciruelo', 'El Boldo']","LINESTRING (-71.0812032 -34.2867803, -71.0811449 -34.2868766, -71.0816307 -34.2870757)"
103736605,living_street,False,False,82.357,,,,"LINESTRING (-71.0846419 -34.2898336, -71.0854214 -34.2901994)"
103736605,living_street,False,True,13.351,,,,"LINESTRING (-71.0846419 -34.2898336, -71.0845121 -34.2897796)"
103736645,residential,True,False,37.726,,,,"LINESTRING (-71.0846419 -34.2898336, -71.0844359 -34.2901271)"
103736401,residential,False,True,11.717,,,,"LINESTRING (-71.0842346 -34.2902019, -71.0843482 -34.2902498)"
103736730,residential,True,False,17.866,,,,"LINESTRING (-71.0842346 -34.2902019, -71.0843228 -34.2900587)"
103736401,residential,False,False,22.092,,,,"LINESTRING (-71.0842346 -34.2902019, -71.0841886 -34.2902024, -71.084159 -34.2902058, -71.0841311 -34.2902156, -71.0840956 -34.2902404, -71.0840454 -34.2902999)"
926438645,living_street,False,False,70.415,,,,"LINESTRING (-71.0840454 -34.2902999, -71.0833802 -34.2899853)"
103736401,residential,False,True,22.092,,,,"LINESTRING (-71.0840454 -34.2902999, -71.0840956 -34.2902404, -71.0841311 -34.2902156, -71.084159 -34.2902058, -71.0841886 -34.2902024, -71.0842346 -34.2902019)"
103736729,residential,False,True,9.409,,,La Unión,"LINESTRING (-71.0862668 -34.2848333, -71.0861862 -34.2847811)"
1072690808,tertiary,True,False,109.013,2,H-362,Arturo Prat,"LINESTRING (-71.0862668 -34.2848333, -71.0856886 -34.2856894)"
103736729,residential,False,False,228.707,,,La Unión,"LINESTRING (-71.0843464 -34.2833956, -71.0861862 -34.2847811)"
543329978,tertiary,True,False,21.384,2,,Arturo Prat,"LINESTRING (-71.0844914 -34.2874262, -71.0843762 -34.2875933)"
650705374,primary,False,False,22.141,2,H-30,Ruta H-30,"LINESTRING (-71.0844914 -34.2874262, -71.0846786 -34.2875516)"
