osmid,name,highway,oneway,reversed,length,geometry,lanes
142344642,Antonio Nuñez de Fonseca,primary,False,True,367.877,"LINESTRING (-71.6183506 -33.5808006, -71.6175563 -33.5805567, -71.617139 -33.5804286, -71.6167025 -33.5804027, -71.6162078 -33.5803942, -71.615566 -33.5804222, -71.6149238 -33.5804751, -71.6144774 -33.5805657)",
80563329,Santa Rosa,residential,False,False,51.452,"LINESTRING (-71.6117508 -33.5840158, -71.6112124 -33.5839021)",
132510784,Avenida Manuel Blanco Encalada,tertiary,True,False,142.248,"LINESTRING (-71.6117508 -33.5840158, -71.6120423 -33.5827598)",2
80563329,Santa Rosa,residential,False,False,45.759,"LINESTRING (-71.6112124 -33.5839021, -71.6107303 -33.5838124)",
80563329,Santa Rosa,residential,False,True,51.452,"LINESTRING (-71.6112124 -33.5839021, -71.6117508 -33.5840158)",
80566682,Emilio Korner,residential,False,False,103.198,"LINESTRING (-71.6112124 -33.5839021, -71.6109256 -33.5847989)",
80566682,Emilio Korner,residential,False,True,140.049,"LINESTRING (-71.6112124 -33.5839021, -71.6114457 -33.5826577)",
80563329,Santa Rosa,residential,False,False,63.387,"LINESTRING (-71.6107303 -33.5838124, -71.6100727 -33.5836548)",
80563329,Santa Rosa,residential,False,True,45.759,"LINESTRING (-71.6107303 -33.5838124, -71.6112124 -33.5839021)",
80566736,Cochrane,residential,False,False,105.216,"LINESTRING (-71.6107303 -33.5838124, -71.6104744 -33.5847343)",
80566736,Cochrane,residential,False,True,140.487,"LINESTRING (-71.6107303 -33.5838124, -71.6108822 -33.5830545, -71.6110587 -33.5825818)",
80563329,Santa Rosa,residential,False,False,76.04,"LINESTRING (-71.6100727 -33.5836548, -71.6093222 -33.5833778)",
80563329,Santa Rosa,residential,False,True,63.387,"LINESTRING (-71.6100727 -33.5836548, -71.6107303 -33.5838124)",
80566743,Los Papayos,residential,False,False,10.097,"LINESTRING (-71.6100727 -33.5836548, -71.6100419 -33.5837419)",
80566743,Los Papayos,residential,False,True,81.227,"LINESTRING (-71.6100727 -33.5836548, -71.6102283 -33.5829359)",
80566718,Gregorio Mira,tertiary,True,False,43.37,"LINESTRING (-71.6129104 -33.5817423, -71.6125145 -33.5815341)",2
80564476,21 de Mayo,tertiary,True,False,408.40700000000004,"LINESTRING (-71.6129104 -33.5817423, -71.612804 -33.5820059, -71.6127142 -33.5823694, -71.6126518 -33.5827934, -71.6126085 -33.5830874, -71.6124899 -33.5837525, -71.6122342 -33.5843972, -71.6119496 -33.585316)",
80566741,Chile,residential,False,False,50.805,"LINESTRING (-71.6119496 -33.585316, -71.6114126 -33.5852231)",
132510784,Avenida Manuel Blanco Encalada,tertiary,True,False,86.242,"LINESTRING (-71.6122085 -33.5822666, -71.6125145 -33.5815341)",2
80566681,Adriana Alvarado,residential,False,True,57.907000000000004,"LINESTRING (-71.6122085 -33.5822666, -71.6119795 -33.582196, -71.6117739 -33.5821229, -71.6116375 -33.5820575)",
80566718,Gregorio Mira,tertiary,True,False,24.681,"LINESTRING (-71.6125145 -33.5815341, -71.6122775 -33.5814327)",2
80566679,Carlos Condell,residential,False,False,56.461,"LINESTRING (-71.6120423 -33.5827598, -71.6116949 -33.5826907, -71.6114457 -33.5826577)",2
132510784,Avenida Manuel Blanco Encalada,tertiary,True,False,56.984,"LINESTRING (-71.6120423 -33.5827598, -71.6120646 -33.5826849, -71.612109 -33.5825355, -71.6122085 -33.5822666)",2
80566679,Carlos Condell,residential,False,False,36.83,"LINESTRING (-71.6114457 -33.5826577, -71.6110587 -33.5825818)",2
80566682,Emilio Korner,residential,False,False,140.049,"LINESTRING (-71.6114457 -33.5826577, -71.6112124 -33.5839021)",
80566679,Carlos Condell,residential,False,True,56.461,"LINESTRING (-71.6114457 -33.5826577, -71.6116949 -33.5826907, -71.6120423 -33.5827598)",2
80566679,Carlos Condell,residential,False,False,32.05,"LINESTRING (-71.6110587 -33.5825818, -71.61072 -33.582523)",2
80566679,Carlos Condell,residential,False,True,36.83,"LINESTRING (-71.6110587 -33.5825818, -71.6114457 -33.5826577)",2
80566736,Cochrane,residential,False,False,140.487,"LINESTRING (-71.6110587 -33.5825818, -71.6108822 -33.5830545, -71.6107303 -33.5838124)",
1213440013,Huallipen,residential,False,False,35.558,"LINESTRING (-71.6101941 -33.5821748, -71.6102661 -33.5818607)",2
1213440013,Huallipen,residential,False,True,22.023,"LINESTRING (-71.6101941 -33.5821748, -71.6101663 -33.5823715)",2
80566687,Nueva Ruiz Tagle,residential,False,True,73.97699999999999,"LINESTRING (-71.6101941 -33.5821748, -71.6101366 -33.582199, -71.6100934 -33.5822181, -71.6099097 -33.5822343, -71.6096619 -33.5822403, -71.6094098 -33.5822269)",
1213440013,Huallipen,residential,False,True,35.558,"LINESTRING (-71.6102661 -33.5818607, -71.6101941 -33.5821748)",2
80566680,Santa María,residential,False,True,65.47,"LINESTRING (-71.6102661 -33.5818607, -71.6104757 -33.58191, -71.6106147 -33.5819309, -71.610726 -33.5819273, -71.6107887 -33.5818828, -71.6108406 -33.5818192, -71.6108703 -33.5817742)",2
1213440013,Huallipen,residential,False,False,102.19399999999999,"LINESTRING (-71.6102661 -33.5818607, -71.6104889 -33.581286, -71.6106043 -33.5809859)",2
80566718,Gregorio Mira,tertiary,True,False,56.572,"LINESTRING (-71.6106043 -33.5809859, -71.6100143 -33.5808546)",2
1213440013,Huallipen,residential,False,True,102.19399999999999,"LINESTRING (-71.6106043 -33.5809859, -71.6104889 -33.581286, -71.6102661 -33.5818607)",2
80566680,Santa María,residential,False,False,99.45299999999999,"LINESTRING (-71.6117382 -33.5816205, -71.6114056 -33.5815494, -71.6111382 -33.5815017, -71.6110807 -33.5815073, -71.6110349 -33.5815274, -71.6109918 -33.581554, -71.6109506 -33.5815967, -71.6108703 -33.5817742)",2
80566680,Santa María,residential,False,False,65.47,"LINESTRING (-71.6108703 -33.5817742, -71.6108406 -33.5818192, -71.6107887 -33.5818828, -71.610726 -33.5819273, -71.6106147 -33.5819309, -71.6104757 -33.58191, -71.6102661 -33.5818607)",2
