osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref
198046300,True,2,Carlos Condell,secondary,False,72.012,"LINESTRING (-69.325671 -20.4897664, -69.3256744 -20.4897061, -69.325695 -20.4896379, -69.3258035 -20.4894223, -69.3259239 -20.4891682)",,
89600119,True,2,Esmeralda,secondary,False,116.548,"LINESTRING (-69.3262385 -20.4885755, -69.3272137 -20.4890894)",50,
198047218,False,2,Carlos Ibañez del Campo,secondary,False,110.669,"LINESTRING (-69.3262385 -20.4885755, -69.3253165 -20.4880809)",50,
708353679,False,,Carlos Condell,tertiary,True,123.333,"LINESTRING (-69.3262385 -20.4885755, -69.3267525 -20.4875763)",,
87466750,False,2,Francisco Vergara,residential,False,70.666,"LINESTRING (-69.3257349 -20.491232, -69.3264023 -20.4913462)",50,
87466750,False,2,Francisco Vergara,residential,True,34.785,"LINESTRING (-69.3257349 -20.491232, -69.3254034 -20.4911941)",50,
89601640,False,2,Arturo Prat,residential,False,14.548,"LINESTRING (-69.3257349 -20.491232, -69.3257927 -20.4911129)",50,
89601640,False,2,Arturo Prat,residential,True,18.907,"LINESTRING (-69.3258868 -20.4909675, -69.3257927 -20.4911129)",50,
198046277,False,2,Lord Cochrane,residential,True,59.521,"LINESTRING (-69.3258868 -20.4909675, -69.3264485 -20.4910659)",50,
89601640,False,2,Arturo Prat,residential,False,51.859,"LINESTRING (-69.3258868 -20.4909675, -69.325927 -20.4908976, -69.3261524 -20.4905733)",50,
89601640,False,2,Arturo Prat,residential,True,61.081,"LINESTRING (-69.3265029 -20.4901329, -69.3261524 -20.4905733)",50,
1263985835,True,2,José Manuel Balmaceda,secondary,False,95.756,"LINESTRING (-69.3265029 -20.4901329, -69.325671 -20.4897664)",30,
87466772,True,2,Blanco Encalada,residential,False,64.972,"LINESTRING (-69.3269372 -20.4894737, -69.3274818 -20.4897586)",50,
198046283,True,2,Arturo Prat,residential,False,28.678,"LINESTRING (-69.3269372 -20.4894737, -69.326793 -20.4896934)",50,
89600119,True,2,Esmeralda,secondary,False,58.659,"LINESTRING (-69.3272137 -20.4890894, -69.3277202 -20.48932)",50,
198046283,True,2,Arturo Prat,residential,False,51.532,"LINESTRING (-69.3272137 -20.4890894, -69.3269372 -20.4894737)",50,
198046245,True,2,Juan de Castro,residential,False,55.922,"LINESTRING (-69.3275273 -20.4885834, -69.3279964 -20.488828)",50,
198046283,True,2,Arturo Prat,residential,False,65.059,"LINESTRING (-69.3275273 -20.4885834, -69.3272137 -20.4890894)",50,
87466754,True,2,San Martín,tertiary,False,55.387,"LINESTRING (-69.3279964 -20.488828, -69.3282353 -20.488383)",50,
198046245,True,2,Juan de Castro,residential,False,97.614,"LINESTRING (-69.3279964 -20.488828, -69.3288233 -20.4892411)",50,
198046245,True,2,Juan de Castro,residential,False,79.69,"LINESTRING (-69.3288233 -20.4892411, -69.3295216 -20.4895339)",50,
198046258,True,2,Barboza,residential,False,58.93,"LINESTRING (-69.3288233 -20.4892411, -69.3285792 -20.4897192)",50,
87466754,True,2,San Martín,tertiary,False,83.504,"LINESTRING (-69.3271037 -20.4904208, -69.3274818 -20.4897586)",50,
1263985835,True,2,José Manuel Balmaceda,secondary,False,70.292,"LINESTRING (-69.3271037 -20.4904208, -69.3265029 -20.4901329)",30,
87466754,True,2,San Martín,tertiary,False,54.728,"LINESTRING (-69.3274818 -20.4897586, -69.3277202 -20.48932)",50,
87466772,True,2,Blanco Encalada,residential,False,102.38,"LINESTRING (-69.3274818 -20.4897586, -69.3283748 -20.4901433)",50,
87466754,True,2,San Martín,tertiary,False,61.811,"LINESTRING (-69.3277202 -20.48932, -69.3279964 -20.488828)",50,
89600119,True,2,Esmeralda,secondary,False,99.88,"LINESTRING (-69.3277202 -20.48932, -69.3285792 -20.4897192)",50,
93736010,False,2,Simón Bolívar,residential,False,97.125,"LINESTRING (-69.3282353 -20.488383, -69.3290548 -20.4887997)",50,
708353680,False,,Simón Bolívar,tertiary,True,53.983,"LINESTRING (-69.3282353 -20.488383, -69.3277933 -20.4881295)",50,
708353691,False,2,San Martín,tertiary,False,145.573,"LINESTRING (-69.3282353 -20.488383, -69.3287871 -20.4871802)",50,
93736010,False,2,Simón Bolívar,residential,False,32.287,"LINESTRING (-69.3290548 -20.4887997, -69.3293277 -20.4889374)",50,
93736010,False,2,Simón Bolívar,residential,True,97.125,"LINESTRING (-69.3290548 -20.4887997, -69.3282353 -20.488383)",50,
198046258,True,2,Barboza,residential,False,54.685,"LINESTRING (-69.3290548 -20.4887997, -69.3288233 -20.4892411)",50,
87466764,False,2,Barboza,residential,False,81.211,"LINESTRING (-69.3293277 -20.4889374, -69.3296458 -20.4882706)",50,
93736010,False,2,Simón Bolívar,residential,False,48.407,"LINESTRING (-69.3293277 -20.4889374, -69.3297349 -20.4891472)",50,
93736010,False,2,Simón Bolívar,residential,True,32.287,"LINESTRING (-69.3293277 -20.4889374, -69.3290548 -20.4887997)",50,
93736010,False,2,Simón Bolívar,residential,False,115.016,"LINESTRING (-69.330415 -20.4894893, -69.3314205 -20.4899168)",50,
93736010,False,2,Simón Bolívar,residential,True,80.407,"LINESTRING (-69.330415 -20.4894893, -69.3297349 -20.4891472)",50,
198046646,False,,Maipú,tertiary,False,44.599,"LINESTRING (-69.330415 -20.4894893, -69.3302375 -20.4898543)",,
198046646,False,,Maipú,tertiary,True,89.581,"LINESTRING (-69.330415 -20.4894893, -69.3307577 -20.4887504)",,
93736010,False,2,Simón Bolívar,residential,True,115.016,"LINESTRING (-69.3314205 -20.4899168, -69.330415 -20.4894893)",50,
198046304,False,2,Párroco Friederich,residential,False,107.136,"LINESTRING (-69.3314205 -20.4899168, -69.3310146 -20.4908021)",50,
198046304,False,2,Párroco Friederich,residential,True,90.852,"LINESTRING (-69.3314205 -20.4899168, -69.3317784 -20.4891717)",50,
87466760,True,2,Juan Márquez,tertiary,False,121.373,"LINESTRING (-69.3331364 -20.4889971, -69.3320733 -20.4885502)",50,
198046276,False,2,Matías de la Fuente,residential,False,77.942,"LINESTRING (-69.3331364 -20.4889971, -69.3328358 -20.489639)",30,
198046276,False,2,Matías de la Fuente,residential,True,6.447,"LINESTRING (-69.3331364 -20.4889971, -69.3331581 -20.4889428)",30,
87466760,True,2,Juan Márquez,tertiary,False,114.683,"LINESTRING (-69.3320733 -20.4885502, -69.3310621 -20.4881422)",50,
198046304,False,2,Párroco Friederich,residential,False,75.627,"LINESTRING (-69.3320733 -20.4885502, -69.3317784 -20.4891717)",50,
198046304,False,2,Párroco Friederich,residential,True,6.922,"LINESTRING (-69.3320733 -20.4885502, -69.3320963 -20.4884918)",50,
87466760,True,2,Juan Márquez,tertiary,False,130.795,"LINESTRING (-69.3310621 -20.4881422, -69.3299161 -20.4876614)",50,
198046646,False,,Maipú,tertiary,False,74.693,"LINESTRING (-69.3310621 -20.4881422, -69.3307577 -20.4887504)",,
198046646,False,,Maipú,tertiary,True,8.667,"LINESTRING (-69.3310621 -20.4881422, -69.3310869 -20.4880678)",,
198046261,True,2,Rui Díaz,residential,False,116.18,"LINESTRING (-69.3307577 -20.4887504, -69.3317784 -20.4891717)",50,
198046646,False,,Maipú,tertiary,False,89.581,"LINESTRING (-69.3307577 -20.4887504, -69.330415 -20.4894893)",,
198046646,False,,Maipú,tertiary,True,74.693,"LINESTRING (-69.3307577 -20.4887504, -69.3310621 -20.4881422)",,
708353685,False,2,Rui Díaz,residential,True,127.514,"LINESTRING (-69.3307577 -20.4887504, -69.3296458 -20.4882706)",50,
198046646,False,,Maipú,tertiary,True,65.206,"LINESTRING (-69.3300027 -20.4903979, -69.3302375 -20.4898543)",,
674164565,False,,Maipú,secondary,False,42.067,"LINESTRING (-69.3300027 -20.4903979, -69.3298358 -20.4907424)",,
1263987091,True,2,Esmeralda,tertiary,False,114.582,"LINESTRING (-69.3300027 -20.4903979, -69.3310146 -20.4908021)",50,
87466772,True,2,Blanco Encalada,residential,False,115.382,"LINESTRING (-69.3298358 -20.4907424, -69.3308534 -20.4911524)",50,
674164565,False,,Maipú,secondary,True,42.067,"LINESTRING (-69.3298358 -20.4907424, -69.3300027 -20.4903979)",,
674164565,False,,Maipú,secondary,False,45.694,"LINESTRING (-69.3298358 -20.4907424, -69.3296742 -20.4910759, -69.3296545 -20.4911166)",,
198046302,True,2,José Manuel Balmaceda,secondary,False,72.16499999999999,"LINESTRING (-69.3294716 -20.4914942, -69.3289305 -20.4912676, -69.3288393 -20.4912289)",30,
"[359448075, 849257149]",False,2,27 de Abril,secondary,True,369.957,"LINESTRING (-69.3294716 -20.4914942, -69.3295141 -20.4915125, -69.3297247 -20.4915973, -69.3300753 -20.4917511, -69.3305032 -20.4919973, -69.3323789 -20.4933795)","['30', '50']",A-665
