osmid,lanes,name,highway,oneway,reversed,length,ref,geometry
110713419,2,Lorenzo Jofré,residential,False,False,22.818,,"LINESTRING (-70.2657153 -27.4691714, -70.2654862 -27.4691995)"
110713419,2,Lorenzo Jofré,residential,False,True,68.122,,"LINESTRING (-70.2657153 -27.4691714, -70.2663919 -27.4690492)"
1180036461,2,Avenida Miguel Lemeur,secondary,True,False,178.545,C-33,"LINESTRING (-70.2657153 -27.4691714, -70.2659001 -27.4707687)"
110713311,,Calle Hermanos Báez Peñalillo,residential,False,False,23.381,,"LINESTRING (-70.2657446 -27.4675653, -70.2658136 -27.4675199, -70.2659636 -27.4675359)"
142656728,2,Avenida Miguel Lemeur,secondary,True,False,178.848,C-33,"LINESTRING (-70.2657446 -27.4675653, -70.2657191 -27.4678092, -70.2656996 -27.4680813, -70.2656894 -27.4683539, -70.2656886 -27.4686266, -70.2656973 -27.4688992, -70.2657153 -27.4691714)"
110713396,,Blanco Encalada,living_street,False,False,50.932,,"LINESTRING (-70.2651586 -27.4636641, -70.2656085 -27.4638887)"
536793207,,Carlos Condell,tertiary,False,True,30.462,,"LINESTRING (-70.2651586 -27.4636641, -70.2649953 -27.4638966)"
111760180,2,Avenida Miguel Lemeur,secondary,True,False,92.80799999999999,C-33,"LINESTRING (-70.2654755 -27.4685141, -70.2655068 -27.4680686, -70.2655325 -27.467681)"
497237310,2,Los Cóndores,tertiary,True,False,58.245,C-385,"LINESTRING (-70.2654755 -27.4685141, -70.2654128 -27.4684197, -70.2653747 -27.4683743, -70.2653284 -27.4683325, -70.2652697 -27.4682993, -70.2652126 -27.4682781, -70.2651615 -27.4682618, -70.2651072 -27.4682449, -70.2650639 -27.4682308, -70.2650202 -27.4682142)"
110713324,,Pablo Trejos,living_street,False,True,38.792,,"LINESTRING (-70.2606795 -27.4683802, -70.2607371 -27.4680351)"
708364036,2,Los Cóndores,tertiary,False,True,44.742,C-385,"LINESTRING (-70.2606795 -27.4683802, -70.2610814 -27.4685666)"
708364036,2,Los Cóndores,tertiary,False,False,97.524,C-385,"LINESTRING (-70.2606795 -27.4683802, -70.2602841 -27.4682012, -70.260028 -27.4680215, -70.2599137 -27.4678567)"
110713318,,Sargento Candelaria,residential,False,True,30.051,,"LINESTRING (-70.2621923 -27.4690212, -70.2621982 -27.468751)"
708364036,2,Los Cóndores,tertiary,False,False,50.038,C-385,"LINESTRING (-70.2621923 -27.4690212, -70.2619779 -27.4689615, -70.2617156 -27.4688685)"
708364036,2,Los Cóndores,tertiary,False,True,54.319,C-385,"LINESTRING (-70.2621923 -27.4690212, -70.26245 -27.4690282, -70.2627424 -27.4690154)"
110713345,,Amolanas,residential,False,True,79.744,,"LINESTRING (-70.2642096 -27.4637284, -70.2649953 -27.4638966)"
110713417,,Calle Uno,residential,False,False,72.991,,"LINESTRING (-70.2642096 -27.4637284, -70.2635744 -27.4640649)"
110713419,2,Lorenzo Jofré,residential,False,True,22.818,,"LINESTRING (-70.2654862 -27.4691995, -70.2657153 -27.4691714)"
111760180,2,Avenida Miguel Lemeur,secondary,True,False,31.46,C-33,"LINESTRING (-70.2654862 -27.4691995, -70.2654766 -27.4689167)"
110713338,,Tiburcio Chandia,residential,False,False,58.462,,"LINESTRING (-70.2612096 -27.4686449, -70.2614816 -27.4681778)"
708364036,2,Los Cóndores,tertiary,False,False,15.355,C-385,"LINESTRING (-70.2612096 -27.4686449, -70.2610814 -27.4685666)"
708364036,2,Los Cóndores,tertiary,False,True,55.77,C-385,"LINESTRING (-70.2612096 -27.4686449, -70.2617156 -27.4688685)"
110713380,,Roberto Lacourt,residential,False,False,18.505,,"LINESTRING (-70.2671599 -27.4720553, -70.2670768 -27.4719061)"
263882247,2,Ruta C-33,tertiary,False,False,150.471,C-33,"LINESTRING (-70.2671599 -27.4720553, -70.2671494 -27.4719475, -70.2671494 -27.4718394, -70.2671599 -27.4717316, -70.2671779 -27.4716371, -70.2672038 -27.4715442, -70.2672377 -27.4714532, -70.2675715 -27.4707736)"
93791505,,Alberto Blest Gana,living_street,False,False,50.417,,"LINESTRING (-70.2639203 -27.4668882, -70.2639013 -27.4673413)"
110713331,,Ignacio Serrano,residential,False,False,66.225,,"LINESTRING (-70.2639203 -27.4668882, -70.2633388 -27.4665907)"
110713331,,Ignacio Serrano,residential,False,True,33.569,,"LINESTRING (-70.2639203 -27.4668882, -70.2640776 -27.4669656, -70.264232 -27.4670041)"
263546402,,García Huidobro,living_street,False,True,61.783,,"LINESTRING (-70.2639203 -27.4668882, -70.2637642 -27.4671296, -70.2637422 -27.46718, -70.2637397 -27.4672288, -70.2637418 -27.4674032)"
263882247,2,Ruta C-33,tertiary,False,True,402.777,C-33,"LINESTRING (-70.2673853 -27.4652014, -70.267696 -27.4680398, -70.2677799 -27.4688067)"
93791435,,José Joaquín Vallejos,tertiary,False,False,17.596,,"LINESTRING (-70.2632721 -27.4681773, -70.2634502 -27.4681856)"
93791435,,José Joaquín Vallejos,tertiary,False,True,52.359,,"LINESTRING (-70.2632721 -27.4681773, -70.2627414 -27.4681789)"
93791435,,José Joaquín Vallejos,tertiary,False,False,52.359,,"LINESTRING (-70.2627414 -27.4681789, -70.2632721 -27.4681773)"
110713357,,Gaspar Marín,residential,False,False,49.396,,"LINESTRING (-70.2627414 -27.4681789, -70.2627357 -27.4686231)"
110713423,,,tertiary,False,False,52.354,,"LINESTRING (-70.2627414 -27.4681789, -70.2622112 -27.4681594)"
708364037,,José Joaquín Vallejos,residential,False,True,60.161,,"LINESTRING (-70.2627414 -27.4681789, -70.2623197 -27.4677881)"
110713356,2,Gaspar Marín,residential,True,False,61.05,,"LINESTRING (-70.2627414 -27.4681789, -70.2627467 -27.4677878, -70.2627609 -27.4676304)"
110713391,,San Antonio,residential,False,False,46.399,,"LINESTRING (-70.2627394 -27.4649587, -70.2626187 -27.465362)"
110713397,,Rodesia,living_street,False,False,23.407,,"LINESTRING (-70.2627394 -27.4649587, -70.2625073 -27.4649151)"
110713397,,Rodesia,living_street,False,True,48.102,,"LINESTRING (-70.2627394 -27.4649587, -70.2632161 -27.4650494)"
110713377,,Agustinas,residential,False,False,50.614,,"LINESTRING (-70.2632161 -27.4650494, -70.2630963 -27.465492)"
110713397,,Rodesia,living_street,False,False,48.102,,"LINESTRING (-70.2632161 -27.4650494, -70.2627394 -27.4649587)"
110713397,,Rodesia,living_street,False,True,19.653,,"LINESTRING (-70.2632161 -27.4650494, -70.2634101 -27.4650895)"
110713324,,Pablo Trejos,living_street,False,False,17.693,,"LINESTRING (-70.2615985 -27.4645244, -70.2615605 -27.4646799)"
110713392,,Manto Verde,residential,False,False,53.212,,"LINESTRING (-70.2615985 -27.4645244, -70.2621027 -27.4643545)"
110713392,,Manto Verde,residential,False,True,48.661,,"LINESTRING (-70.2615985 -27.4645244, -70.2611429 -27.464692)"
110713311,,Calle Hermanos Báez Peñalillo,residential,False,False,59.332,,"LINESTRING (-70.2659636 -27.4675359, -70.2665613 -27.4675948)"
110713311,,Calle Hermanos Báez Peñalillo,residential,False,True,23.381,,"LINESTRING (-70.2659636 -27.4675359, -70.2658136 -27.4675199, -70.2657446 -27.4675653)"
"[110713421, 110713359]",,"['Pasaje Pablo Rojas M.', 'Calle Juan Tejada Molina']",residential,False,"[False, True]",98.661,,"LINESTRING (-70.2659636 -27.4675359, -70.2660321 -27.4671633, -70.2666045 -27.467207)"
536793206,,Manto Verde,residential,False,True,43.752,,"LINESTRING (-70.2644658 -27.464744, -70.2640332 -27.4646575)"
536793207,,Carlos Condell,tertiary,False,False,11.547,,"LINESTRING (-70.2644658 -27.464744, -70.2645238 -27.4646538)"
536793207,,Carlos Condell,tertiary,False,True,42.187,,"LINESTRING (-70.2644658 -27.464744, -70.2642467 -27.4650698)"
110713381,,Ernesto Riquelme,living_street,False,True,71.323,,"LINESTRING (-70.2642467 -27.4650698, -70.2648853 -27.4653704)"
536793207,,Carlos Condell,tertiary,False,False,42.187,,"LINESTRING (-70.2642467 -27.4650698, -70.2644658 -27.464744)"
536793207,,Carlos Condell,tertiary,False,True,48.18,,"LINESTRING (-70.2642467 -27.4650698, -70.264007 -27.4654473)"
110713388,2,Luis Rivera,residential,False,False,75.394,,"LINESTRING (-70.2678233 -27.4694043, -70.2670721 -27.4695288)"
263882247,2,Ruta C-33,tertiary,False,False,66.588,C-33,"LINESTRING (-70.2678233 -27.4694043, -70.2677799 -27.4688067)"
