osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry
"[572434448, 302701650, 345419295]",False,2,"['Chorrillos Natales', 'Avenida Pedro Montt']",trunk,50,True,223.28000000000003,yes,"LINESTRING (-72.5082611 -51.7217833, -72.508475 -51.7219715, -72.5085992 -51.7221057, -72.5099949 -51.7234794)"
33396250,True,,Barros Arana,residential,,False,83.136,,"LINESTRING (-72.5113325 -51.7246075, -72.5110617 -51.7253361)"
572434448,False,2,Avenida Pedro Montt,trunk,50,False,40.724,,"LINESTRING (-72.5113325 -51.7246075, -72.5109897 -51.7243091)"
572434448,False,2,Avenida Pedro Montt,trunk,50,True,114.41900000000001,,"LINESTRING (-72.5113325 -51.7246075, -72.5119808 -51.7252615, -72.5121555 -51.7254996)"
46833884,True,,Manuel Señoret,residential,,False,77.501,,"LINESTRING (-72.5121555 -51.7254996, -72.5119772 -51.7254729, -72.5110617 -51.7253361)"
572434448,False,2,Avenida Pedro Montt,trunk,50,False,114.41900000000001,,"LINESTRING (-72.5121555 -51.7254996, -72.5119808 -51.7252615, -72.5113325 -51.7246075)"
572434448,False,2,Avenida Pedro Montt,trunk,50,True,86.375,,"LINESTRING (-72.5121555 -51.7254996, -72.512193 -51.7256564, -72.5123596 -51.726266)"
64731788,True,2,Ladrilleros,tertiary,,False,41.654,,"LINESTRING (-72.5123596 -51.726266, -72.5123316 -51.7266402)"
482937679,False,2,Avenida Pedro Montt,trunk,,True,47.147,,"LINESTRING (-72.5123596 -51.726266, -72.5125515 -51.726673)"
572434448,False,2,Avenida Pedro Montt,trunk,50,False,86.375,,"LINESTRING (-72.5123596 -51.726266, -72.512193 -51.7256564, -72.5121555 -51.7254996)"
532116130,True,2,Manuel Bulnes,tertiary,50,False,71.113,,"LINESTRING (-72.5099116 -51.7282457, -72.5109139 -51.7283993)"
33396250,True,,Barros Arana,residential,,False,92.964,,"LINESTRING (-72.5102118 -51.7274306, -72.5099116 -51.7282457)"
303231175,True,2,Herman Eberhard,tertiary,50,False,114.504,,"LINESTRING (-72.5102118 -51.7274306, -72.5085944 -51.7271924)"
164982959,True,2,Blanco Encalada,primary,50,False,89.325,,"LINESTRING (-72.5034814 -51.7264392, -72.5031407 -51.7272143)"
164982959,True,2,Blanco Encalada,primary,50,False,120.438,,"LINESTRING (-72.5031407 -51.7272143, -72.5026767 -51.7282586)"
532116130,True,2,Manuel Bulnes,tertiary,50,False,121.277,,"LINESTRING (-72.5031407 -51.7272143, -72.5048493 -51.727478)"
29688959,True,2,Ignacio Carrera Pinto,tertiary,50,False,115.922,,"LINESTRING (-72.506879 -51.7277923, -72.5064827 -51.7288055)"
532116130,True,2,Manuel Bulnes,tertiary,50,False,100.441,,"LINESTRING (-72.506879 -51.7277923, -72.5082966 -51.7280043)"
29688959,True,2,Ignacio Carrera Pinto,tertiary,50,False,121.094,,"LINESTRING (-72.5064827 -51.7288055, -72.5060857 -51.7298664)"
302343840,True,2,Esmeralda,residential,,False,60.242,,"LINESTRING (-72.5064827 -51.7288055, -72.5056356 -51.7286705)"
