osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge
25448033,2,Arturo Prat,tertiary,False,False,80.468,,"LINESTRING (-71.1813066 -32.99524, -71.1821664 -32.9953005)",,
454736209,2,Avenida Granizo,tertiary,False,False,15.116,F-590,"LINESTRING (-71.1813066 -32.99524, -71.1811447 -32.9952335)",,
25447972,2,Colegio,tertiary,False,True,69.803,F-590,"LINESTRING (-71.1813066 -32.99524, -71.1812975 -32.9953186, -71.1812936 -32.9953451, -71.1812475 -32.9956417, -71.181244 -32.9956643, -71.1812404 -32.9956871, -71.1812131 -32.9958628)",,
25447972,2,Colegio,tertiary,False,False,69.803,F-590,"LINESTRING (-71.1812131 -32.9958628, -71.1812404 -32.9956871, -71.181244 -32.9956643, -71.1812475 -32.9956417, -71.1812936 -32.9953451, -71.1812975 -32.9953186, -71.1813066 -32.99524)",,
25448027,2,Avenida Adolfo Eastman,primary,False,True,191.238,F-590,"LINESTRING (-71.1812131 -32.9958628, -71.1813159 -32.9958857, -71.1813702 -32.9958978, -71.1814555 -32.9959168, -71.1829996 -32.9966923)",60,
510995173,2,Colegio,primary,False,False,21.064999999999998,,"LINESTRING (-71.1812131 -32.9958628, -71.181197 -32.9959477, -71.1811777 -32.9960499)",50,
25448033,2,Arturo Prat,tertiary,False,False,181.656,,"LINESTRING (-71.183989 -32.9954621, -71.1840839 -32.9954636, -71.1844786 -32.9954699, -71.1852444 -32.995395, -71.1859299 -32.9953551)",,
25448033,2,Arturo Prat,tertiary,False,True,170.925,,"LINESTRING (-71.183989 -32.9954621, -71.1838663 -32.9954512, -71.183233 -32.9953951, -71.1821664 -32.9953005)",,
724208596,2,Bernardo O'Higgins,residential,False,False,72.64699999999999,,"LINESTRING (-71.183989 -32.9954621, -71.1839726 -32.9953729, -71.183969 -32.9953533, -71.1839468 -32.9952331, -71.1838743 -32.9948159)",,
25448033,2,Arturo Prat,tertiary,False,True,44.438,,"LINESTRING (-71.1864063 -32.9953627, -71.1859941 -32.9953568, -71.1859299 -32.9953551)",,
25448062,2,Diego Portales,residential,False,True,308.843,,"LINESTRING (-71.1864063 -32.9953627, -71.1864102 -32.9952959, -71.1864203 -32.995247, -71.1864677 -32.9950344, -71.1865512 -32.9948541, -71.186615 -32.9947163, -71.1866648 -32.9946132, -71.186684 -32.9945735, -71.1869154 -32.9939964, -71.1869731 -32.9938914, -71.187044 -32.9937625, -71.1870988 -32.993679, -71.1871793 -32.993567, -71.1873274 -32.9933629, -71.1876068 -32.9929255, -71.18769 -32.9928258)",,
701219507,,Arturo Prat,living_street,False,True,56.879000000000005,,"LINESTRING (-71.1864063 -32.9953627, -71.1864898 -32.9953704, -71.1870128 -32.9954166)",,
906392466,2,Diego Portales,tertiary,False,False,88.56,,"LINESTRING (-71.1864063 -32.9953627, -71.1864 -32.9954108, -71.1863101 -32.9960694, -71.1862986 -32.996154)",,
331727241,,Blanco Encalada,residential,False,True,205.71099999999998,,"LINESTRING (-71.1862986 -32.996154, -71.1864099 -32.9961776, -71.1864355 -32.996183, -71.187307 -32.9963677, -71.1874364 -32.9963951, -71.187593 -32.9964018, -71.1882372 -32.9964293, -71.1884673 -32.9964391)",,
"[808901396, 808901397]",,Blanco Encalada,residential,True,False,114.05600000000001,,"LINESTRING (-71.1862986 -32.996154, -71.1862201 -32.9961389, -71.1859647 -32.9960938, -71.1859341 -32.9954447, -71.1859334 -32.9954299, -71.1859299 -32.9953551)",,
906392466,2,Diego Portales,tertiary,False,False,212.122,,"LINESTRING (-71.1862986 -32.996154, -71.1862832 -32.996218, -71.1862254 -32.9964588, -71.1858495 -32.9980241)",,
906392466,2,Diego Portales,tertiary,False,True,88.56,,"LINESTRING (-71.1862986 -32.996154, -71.1863101 -32.9960694, -71.1864 -32.9954108, -71.1864063 -32.9953627)",,
25448027,2,Avenida Adolfo Eastman,primary,False,False,171.787,F-590,"LINESTRING (-71.1858495 -32.9980241, -71.1854366 -32.9978861, -71.1842278 -32.9972978)",60,
454736200,2,Avenida Adolfo Eastman,primary,False,True,217.505,F-590,"LINESTRING (-71.1858495 -32.9980241, -71.1875206 -32.9985627, -71.1880343 -32.9987078)",60,
906392466,2,Diego Portales,tertiary,False,True,212.12199999999999,,"LINESTRING (-71.1858495 -32.9980241, -71.1862254 -32.9964588, -71.1862832 -32.996218, -71.1862986 -32.996154)",,
25448040,,La Gruta,residential,False,True,159.04899999999998,,"LINESTRING (-71.18769 -32.9928258, -71.1876697 -32.9927737, -71.1876257 -32.9926607, -71.187558 -32.9925334, -71.1874559 -32.9924362, -71.1872194 -32.9922929, -71.1869367 -32.9921994, -71.1864275 -32.9920723, -71.1863906 -32.9920431)",,
25448062,2,Diego Portales,residential,False,False,308.843,,"LINESTRING (-71.18769 -32.9928258, -71.1876068 -32.9929255, -71.1873274 -32.9933629, -71.1871793 -32.993567, -71.1870988 -32.993679, -71.187044 -32.9937625, -71.1869731 -32.9938914, -71.1869154 -32.9939964, -71.186684 -32.9945735, -71.1866648 -32.9946132, -71.186615 -32.9947163, -71.1865512 -32.9948541, -71.1864677 -32.9950344, -71.1864203 -32.995247, -71.1864102 -32.9952959, -71.1864063 -32.9953627)",,
55248849,,General Prieto,residential,False,False,122.23400000000001,,"LINESTRING (-71.18769 -32.9928258, -71.1877759 -32.9928036, -71.1879791 -32.9927967, -71.1885068 -32.9927788, -71.18897 -32.9926467)",,
