osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref
86546130,Los Olivos,residential,False,False,47.708,"LINESTRING (-70.5785085 -32.803174, -70.5790121 -32.803104)",,,
86546311,El Molino,residential,False,True,140.268,"LINESTRING (-70.5785085 -32.803174, -70.5783826 -32.8027097, -70.5783142 -32.8025746, -70.5782255 -32.8024701, -70.5780622 -32.8023349, -70.5777651 -32.802139)",,,
86546130,Los Olivos,residential,False,False,95.821,"LINESTRING (-70.5790121 -32.803104, -70.5800219 -32.8029551)",,,
86546130,Los Olivos,residential,False,True,47.708,"LINESTRING (-70.5790121 -32.803104, -70.5785085 -32.803174)",,,
86546313,Calle Gonzalo Cienfuegos,residential,False,True,46.296,"LINESTRING (-70.5790121 -32.803104, -70.5789034 -32.8026978)",2,,
86546130,Los Olivos,residential,False,True,95.821,"LINESTRING (-70.5800219 -32.8029551, -70.5790121 -32.803104)",,,
804500405,Calle Roberto Matta,residential,False,False,42.325,"LINESTRING (-70.5800219 -32.8029551, -70.579926 -32.8025831)",,,
86546130,Los Olivos,residential,False,False,90.337,"LINESTRING (-70.5800219 -32.8029551, -70.580141 -32.8029566, -70.5809043 -32.8029512, -70.5809884 -32.8029506)",,,
86546130,Los Olivos,residential,False,False,113.53699999999999,"LINESTRING (-70.5809884 -32.8029506, -70.581102 -32.8029216, -70.5812164 -32.8028697, -70.5816204 -32.8026227, -70.5819137 -32.8024736, -70.5820223 -32.8024238)",,,
86546130,Los Olivos,residential,False,True,90.337,"LINESTRING (-70.5809884 -32.8029506, -70.5809043 -32.8029512, -70.580141 -32.8029566, -70.5800219 -32.8029551)",,,
"[825877172, 86546300, 825877173]",Araucaria,living_street,False,False,28.572,"LINESTRING (-70.5809884 -32.8029506, -70.5809891 -32.8029555, -70.5810094 -32.8030623, -70.5810403 -32.8032038)",1,yes,
27649529,Avenida Alessandri,secondary,False,True,26.916,"LINESTRING (-70.5820223 -32.8024238, -70.5821326 -32.8026474)",2,,E-755
"[27649529, 229437295]",Avenida Alessandri,secondary,False,False,375.38300000000004,"LINESTRING (-70.5820223 -32.8024238, -70.5813872 -32.8010619, -70.581293 -32.8008755, -70.5804017 -32.7993377)",2,,E-755
86546130,Los Olivos,residential,False,True,113.537,"LINESTRING (-70.5820223 -32.8024238, -70.5819137 -32.8024736, -70.5816204 -32.8026227, -70.5812164 -32.8028697, -70.581102 -32.8029216, -70.5809884 -32.8029506)",,,
86546230,Los Copihues,residential,False,False,136.401,"LINESTRING (-70.5808514 -32.7964147, -70.581527 -32.797502)",,,
86546234,Los Aromos,residential,False,False,121.384,"LINESTRING (-70.5808514 -32.7964147, -70.5819873 -32.7958856)",,,
86546234,Los Aromos,residential,False,True,56.802,"LINESTRING (-70.5808514 -32.7964147, -70.580314 -32.7966532)",,,
86546230,Los Copihues,residential,False,False,127.009,"LINESTRING (-70.581527 -32.797502, -70.5821873 -32.7985003)",,,
86546230,Los Copihues,residential,False,True,136.401,"LINESTRING (-70.581527 -32.797502, -70.5808514 -32.7964147)",,,
598934326,Las Acacias,residential,True,False,119.059,"LINESTRING (-70.581527 -32.797502, -70.5826493 -32.7969956)",,,
86546230,Los Copihues,residential,False,True,127.009,"LINESTRING (-70.5821873 -32.7985003, -70.581527 -32.797502)",,,
155413080,26 de Septiembre,tertiary,True,False,191.115,"LINESTRING (-70.5821873 -32.7985003, -70.5804017 -32.7993377)",,,
86546231,Las Rosas,residential,False,False,138.358,"LINESTRING (-70.580314 -32.7966532, -70.5810181 -32.7977477)",,,
86546234,Los Aromos,residential,False,False,56.802,"LINESTRING (-70.580314 -32.7966532, -70.5808514 -32.7964147)",,,
86546234,Los Aromos,residential,False,True,119.037,"LINESTRING (-70.580314 -32.7966532, -70.579183 -32.7971453)",,,
86546231,Las Rosas,residential,False,True,138.358,"LINESTRING (-70.5810181 -32.7977477, -70.580314 -32.7966532)",,,
598934326,Las Acacias,residential,True,False,54.854,"LINESTRING (-70.5810181 -32.7977477, -70.581527 -32.797502)",,,
86546234,Los Aromos,residential,False,False,119.037,"LINESTRING (-70.579183 -32.7971453, -70.580314 -32.7966532)",,,
155410930,Santa Teresa,secondary,False,False,208.219,"LINESTRING (-70.579183 -32.7971453, -70.5782905 -32.7954296)",2,,E-755
155410930,Santa Teresa,secondary,False,True,143.26,"LINESTRING (-70.579183 -32.7971453, -70.5798405 -32.7983091)",2,,E-755
