osmid,oneway,lanes,highway,reversed,length,geometry,name,junction
498670114,False,2,residential,True,246.60500000000002,"LINESTRING (43.2524987 -11.6922686, 43.2526427 -11.6923074, 43.2529405 -11.692352, 43.2530826 -11.6923835, 43.253155 -11.692373, 43.2536674 -11.6923809, 43.2538095 -11.6923993, 43.253898 -11.6924439, 43.2540804 -11.6925122, 43.2542145 -11.692549, 43.254303 -11.6925359, 43.2547188 -11.692528)",,
405708645,False,2,secondary,True,26.014,"LINESTRING (43.251254 -11.6955679, 43.2512587 -11.6958018)",Rue de la Corniche شارع الكرنيش,
405708645,False,2,secondary,False,391.236,"LINESTRING (43.251254 -11.6955679, 43.2512574 -11.6953266, 43.2512604 -11.6951187, 43.2512859 -11.694977, 43.2513317 -11.6946932, 43.251351 -11.6945742, 43.2513947 -11.6943601, 43.2514644 -11.6941155, 43.2515903 -11.6938447, 43.251776 -11.6935934, 43.2520696 -11.6932904, 43.2522772 -11.6930441, 43.2523691 -11.6929351, 43.2524656 -11.6925866, 43.2524861 -11.6923896)",Rue de la Corniche شارع الكرنيش,
87691187,False,2,secondary,False,224.16200000000003,"LINESTRING (43.2537116 -11.6886436, 43.2538957 -11.6886388, 43.2545411 -11.6886383, 43.2548674 -11.6886194, 43.2550218 -11.688623, 43.2552357 -11.6886567, 43.2554932 -11.6887205, 43.2557472 -11.6887961)",Route de l'Alliance Française طريق أليانس فرانسيز,
405708645,False,2,secondary,True,146.86700000000002,"LINESTRING (43.2537116 -11.6886436, 43.2535362 -11.6890672, 43.2533825 -11.6895385, 43.2532633 -11.6898885)",Rue de la Corniche شارع الكرنيش,
419770697,True,1,secondary,False,1.728,"LINESTRING (43.2573075 -11.6898143, 43.2573047 -11.689799)",Rond-point Salimamoud دوار سليممود,roundabout
510306454,False,2,residential,True,190.18900000000002,"LINESTRING (43.2585601 -11.6887976, 43.2581561 -11.6890703, 43.2579834 -11.689252, 43.2579629 -11.6894531, 43.2577572 -11.6897078, 43.257543 -11.6897751, 43.2573047 -11.689799)",,
731708272,False,,residential,False,7.685,"LINESTRING (43.2566034 -11.6975806, 43.2566723 -11.6975956)",,
731708272,False,,residential,True,133.998,"LINESTRING (43.2566034 -11.6975806, 43.2565537 -11.6975722, 43.256477 -11.6975587, 43.2563929 -11.6975441, 43.2563025 -11.6975316, 43.2562163 -11.6975232, 43.2561151 -11.6975159, 43.2559938 -11.6975138, 43.2558682 -11.6975097, 43.2557404 -11.6974972, 43.2556191 -11.6974732, 43.2553864 -11.697423)",,
144754189,False,,residential,False,241.38899999999998,"LINESTRING (43.2548202 -11.6897835, 43.2551138 -11.6898077, 43.2552355 -11.6898521, 43.2552662 -11.689874, 43.2552901 -11.6898956, 43.2555619 -11.6900191, 43.2556677 -11.6900882, 43.2557194 -11.6901807, 43.2557435 -11.6902846, 43.2557809 -11.690563, 43.2557532 -11.6909675, 43.2556762 -11.6913297)",,
361402665,False,,residential,False,110.49600000000001,"LINESTRING (43.2548202 -11.6897835, 43.2548724 -11.6899304, 43.2548757 -11.6899894, 43.254854 -11.6900568, 43.2548037 -11.6901441, 43.2547548 -11.6903135, 43.2547433 -11.6903506, 43.2547328 -11.6903988, 43.254718 -11.6905031, 43.2547433 -11.6907406)",,
"[144754249, 361402665]",False,2,residential,True,188.403,"LINESTRING (43.2548202 -11.6897835, 43.2548185 -11.6896459, 43.2549301 -11.6894359, 43.2549334 -11.6893498, 43.2549732 -11.6892002, 43.2549759 -11.6891897, 43.2550184 -11.689081, 43.2550447 -11.6890219, 43.2554208 -11.6889732, 43.2558323 -11.6889266, 43.2559277 -11.6888678)",,
419770693,False,2,secondary,False,88.68100000000001,"LINESTRING (43.2581049 -11.6904018, 43.2583799 -11.6906857, 43.2586554 -11.6909894)",Rue de la COI شارع لجنة المحيط الهندي,
419770693,False,2,secondary,True,95.161,"LINESTRING (43.2581049 -11.6904018, 43.2580822 -11.6903784, 43.2579626 -11.6902879, 43.2575857 -11.690023, 43.2574022 -11.689894)",Rue de la COI شارع لجنة المحيط الهندي,
361402665,False,,residential,True,110.496,"LINESTRING (43.2547433 -11.6907406, 43.254718 -11.6905031, 43.2547328 -11.6903988, 43.2547433 -11.6903506, 43.2547548 -11.6903135, 43.2548037 -11.6901441, 43.254854 -11.6900568, 43.2548757 -11.6899894, 43.2548724 -11.6899304, 43.2548202 -11.6897835)",,
503976143,False,,residential,False,52.629999999999995,"LINESTRING (43.2547433 -11.6907406, 43.2546297 -11.6908163, 43.2545356 -11.6909159, 43.254489 -11.6909743, 43.2543741 -11.6910373)",,
503976143,False,,residential,True,89.569,"LINESTRING (43.2547433 -11.6907406, 43.2548583 -11.6907532, 43.2549891 -11.690793, 43.2550695 -11.6908828, 43.2551924 -11.6910634, 43.2552614 -11.6911531, 43.2552787 -11.6912611)",,
87691187,False,2,secondary,False,58.333000000000006,"LINESTRING (43.2559277 -11.6888678, 43.2560806 -11.688934, 43.2562215 -11.6890103, 43.2563906 -11.6891281)",Route de l'Alliance Française طريق أليانس فرانسيز,
87691187,False,2,secondary,True,21.211,"LINESTRING (43.2559277 -11.6888678, 43.2558459 -11.6888365, 43.2557472 -11.6887961)",Route de l'Alliance Française طريق أليانس فرانسيز,
"[144754249, 361402665]",False,2,residential,False,188.403,"LINESTRING (43.2559277 -11.6888678, 43.2558323 -11.6889266, 43.2554208 -11.6889732, 43.2550447 -11.6890219, 43.2550184 -11.689081, 43.2549759 -11.6891897, 43.2549732 -11.6892002, 43.2549334 -11.6893498, 43.2549301 -11.6894359, 43.2548185 -11.6896459, 43.2548202 -11.6897835)",,
144754123,False,,residential,False,97.73400000000001,"LINESTRING (43.2566064 -11.6915843, 43.2558515 -11.6913215, 43.2557552 -11.6913254)",,
419770691,False,2,tertiary,False,75.89,"LINESTRING (43.2566064 -11.6915843, 43.2565616 -11.6917236, 43.2563709 -11.6922265)",,
419770691,False,2,tertiary,True,187.74599999999998,"LINESTRING (43.2566064 -11.6915843, 43.2570484 -11.6902483, 43.2571831 -11.6899967)",,
144754204,False,2,residential,False,7.168,"LINESTRING (43.2585077 -11.6937405, 43.2584464 -11.693717)",,
87691187,False,2,secondary,False,101.419,"LINESTRING (43.2563906 -11.6891281, 43.2565106 -11.6892161, 43.2571059 -11.6897119)",Route de l'Alliance Française طريق أليانس فرانسيز,
87691187,False,2,secondary,True,58.333000000000006,"LINESTRING (43.2563906 -11.6891281, 43.2562215 -11.6890103, 43.2560806 -11.688934, 43.2559277 -11.6888678)",Route de l'Alliance Française طريق أليانس فرانسيز,
144754123,False,,residential,True,44.184,"LINESTRING (43.2552787 -11.6912611, 43.2554118 -11.6912828, 43.2555544 -11.6913249, 43.2556762 -11.6913297)",,
485387617,False,,residential,True,102.67999999999998,"LINESTRING (43.2552787 -11.6912611, 43.2552388 -11.6912579, 43.2551411 -11.6912595, 43.254973 -11.691236, 43.2548288 -11.6912093, 43.2546735 -11.6911591, 43.2545005 -11.691076, 43.2543741 -11.6910373)",,
503976143,False,,residential,False,89.569,"LINESTRING (43.2552787 -11.6912611, 43.2552614 -11.6911531, 43.2551924 -11.6910634, 43.2550695 -11.6908828, 43.2549891 -11.690793, 43.2548583 -11.6907532, 43.2547433 -11.6907406)",,
485387617,False,,residential,False,102.67999999999999,"LINESTRING (43.2543741 -11.6910373, 43.2545005 -11.691076, 43.2546735 -11.6911591, 43.2548288 -11.6912093, 43.254973 -11.691236, 43.2551411 -11.6912595, 43.2552388 -11.6912579, 43.2552787 -11.6912611)",,
503976134,False,2,residential,False,203.673,"LINESTRING (43.2543741 -11.6910373, 43.2541809 -11.6909463, 43.2540352 -11.6908721, 43.2539825 -11.6908113, 43.2539536 -11.6907428, 43.2539483 -11.6905992, 43.2539396 -11.6902026, 43.2538503 -11.6900863, 43.2537913 -11.6900209, 43.2536937 -11.689991, 43.2532633 -11.6898885)",,
503976143,False,,residential,True,52.629999999999995,"LINESTRING (43.2543741 -11.6910373, 43.254489 -11.6909743, 43.2545356 -11.6909159, 43.2546297 -11.6908163, 43.2547433 -11.6907406)",,
87526565,True,1,primary,False,109.882,"LINESTRING (43.2578765 -11.695047, 43.258311 -11.6941551)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
144754198,False,,residential,False,7.778,"LINESTRING (43.2578765 -11.695047, 43.2578101 -11.6950212)",,
144754198,False,,residential,True,109.685,"LINESTRING (43.2578765 -11.695047, 43.2579071 -11.6950373, 43.2579396 -11.6950362, 43.2579728 -11.695038, 43.2581853 -11.6951322, 43.2583607 -11.6952216, 43.2583904 -11.6952395, 43.2584176 -11.6952647, 43.2586 -11.6954624, 43.2586838 -11.6955648)",,
361432812,False,,residential,False,165.98699999999997,"LINESTRING (43.2537759 -11.6975775, 43.2536204 -11.6975348, 43.2534057 -11.6974944, 43.2530171 -11.697441, 43.2524687 -11.6972489, 43.2523978 -11.6972173, 43.2523511 -11.6971402)",,
361436753,True,2,tertiary,False,73.07000000000001,"LINESTRING (43.2518905 -11.6957112, 43.2517609 -11.6956928, 43.2515063 -11.6956677, 43.2514153 -11.6956588, 43.251378 -11.6956513, 43.2513485 -11.6956439, 43.2513211 -11.6956326, 43.2512936 -11.6956114, 43.251254 -11.6955679)",Rue Ahmed Djoumoi,
484326925,False,2,tertiary,False,100.087,"LINESTRING (43.2518905 -11.6957112, 43.2523571 -11.6957035, 43.2528096 -11.6957078)",Rue Ahmed Djoumoi,
405708645,False,2,secondary,False,26.014,"LINESTRING (43.2512587 -11.6958018, 43.251254 -11.6955679)",Rue de la Corniche شارع الكرنيش,
87704638,True,1,tertiary,False,71.003,"LINESTRING (43.2512587 -11.6958018, 43.2512931 -11.6957711, 43.2513167 -11.695757, 43.2513434 -11.6957459, 43.2513777 -11.6957379, 43.2514155 -11.6957363, 43.2514735 -11.6957327, 43.2517614 -11.6957222, 43.2518905 -11.6957112)",Rue Ahmed Djoumoi,
405708645,False,2,secondary,True,137.2,"LINESTRING (43.2512587 -11.6958018, 43.2512669 -11.6960629, 43.2512812 -11.6962128, 43.2512973 -11.6963244, 43.2513305 -11.6964929, 43.2515065 -11.6970023)",Rue de la Corniche شارع الكرنيش,
144754198,False,,residential,False,109.68499999999997,"LINESTRING (43.2586838 -11.6955648, 43.2586 -11.6954624, 43.2584176 -11.6952647, 43.2583904 -11.6952395, 43.2583607 -11.6952216, 43.2581853 -11.6951322, 43.2579728 -11.695038, 43.2579396 -11.6950362, 43.2579071 -11.6950373, 43.2578765 -11.695047)",,
498678507,False,,residential,False,41.35,"LINESTRING (43.2585885 -11.6967069, 43.2584525 -11.6970541)",,
377353920,False,,residential,True,51.856,"LINESTRING (43.2584525 -11.6970541, 43.2583317 -11.6975052)",,
498678507,False,,residential,True,41.35,"LINESTRING (43.2584525 -11.6970541, 43.2585885 -11.6967069)",,
377353920,False,,residential,False,51.856,"LINESTRING (43.2583317 -11.6975052, 43.2584525 -11.6970541)",,
377353965,False,,residential,True,120.992,"LINESTRING (43.2583317 -11.6975052, 43.2582843 -11.6974961, 43.2582316 -11.6974863, 43.2580451 -11.6974511, 43.2574391 -11.697418, 43.257405 -11.6974383, 43.2573956 -11.6974646, 43.2573745 -11.6976041)",,
498678505,False,,residential,True,7.927,"LINESTRING (43.256693 -11.6975262, 43.2566221 -11.69751)",,
87526565,True,1,primary,False,80.44800000000001,"LINESTRING (43.256693 -11.6975262, 43.2567191 -11.6974181, 43.2568485 -11.6971257, 43.2569724 -11.6968582)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
498678505,False,,residential,False,74.78399999999999,"LINESTRING (43.256693 -11.6975262, 43.2567825 -11.6975312, 43.257032 -11.6975499, 43.2573745 -11.6976041)",,
377358516,False,,residential,False,64.583,"LINESTRING (43.2559252 -11.6954888, 43.2564867 -11.6956759)",,
377358516,False,,residential,True,64.583,"LINESTRING (43.2564867 -11.6956759, 43.2559252 -11.6954888)",,
510297574,False,,residential,False,28.913,"LINESTRING (43.2564867 -11.6956759, 43.2563941 -11.6959196)",,
510297574,False,,residential,True,129.678,"LINESTRING (43.2564867 -11.6956759, 43.2566517 -11.695486, 43.2567592 -11.6954067, 43.2569159 -11.6954078, 43.2571698 -11.6955172, 43.2573643 -11.6956213, 43.2574875 -11.695698)",,
377358520,False,2,residential,True,87.202,"LINESTRING (43.2528096 -11.6957078, 43.2527625 -11.6960151, 43.2526383 -11.6964727)",,
484326925,False,2,tertiary,False,234.116,"LINESTRING (43.2528096 -11.6957078, 43.2529517 -11.6957084, 43.2532399 -11.6957043, 43.2534156 -11.6957028, 43.2534692 -11.695704, 43.2535301 -11.695709, 43.2535867 -11.695714, 43.2536441 -11.6957247, 43.253699 -11.6957347, 43.2537506 -11.6957462, 43.2537987 -11.6957603, 43.2538714 -11.6957818, 43.2539506 -11.6958108, 43.2544056 -11.69602, 43.2546435 -11.6961166, 43.2547527 -11.6961578, 43.2548637 -11.6961952)",Rue Ahmed Djoumoi,
484326925,False,2,tertiary,True,100.087,"LINESTRING (43.2528096 -11.6957078, 43.2523571 -11.6957035, 43.2518905 -11.6957112)",Rue Ahmed Djoumoi,
510297574,False,,residential,True,28.913,"LINESTRING (43.2563941 -11.6959196, 43.2564867 -11.6956759)",,
377358523,False,,residential,False,113.473,"LINESTRING (43.2559541 -11.6964377, 43.2564999 -11.6966741, 43.2567103 -11.6967567, 43.2569131 -11.6968367)",,
377358523,False,,residential,True,127.82499999999999,"LINESTRING (43.2559541 -11.6964377, 43.255857 -11.6963636, 43.2557595 -11.69628, 43.2557031 -11.6962117, 43.255679 -11.6961657, 43.2556576 -11.6961224, 43.2556361 -11.6960646, 43.2556093 -11.6960265, 43.2555717 -11.6959885, 43.2555275 -11.6959753, 43.2554899 -11.695974, 43.2554497 -11.6959832, 43.2554162 -11.6960082, 43.2553947 -11.6960265, 43.2553625 -11.6960476, 43.2553357 -11.6960528, 43.2553062 -11.6960515, 43.2552485 -11.6960397, 43.255048 -11.695963)",,
731708273,False,2,residential,True,55.34400000000001,"LINESTRING (43.2559541 -11.6964377, 43.2558703 -11.6965757, 43.2558061 -11.6966597, 43.2557554 -11.6967008, 43.2557 -11.6967269, 43.2556441 -11.6967376, 43.2555912 -11.6967384)",,
377358520,False,2,residential,False,87.202,"LINESTRING (43.2526383 -11.6964727, 43.2527625 -11.6960151, 43.2528096 -11.6957078)",,
377358539,False,2,residential,True,79.469,"LINESTRING (43.2555912 -11.6967384, 43.2555605 -11.696798, 43.2555072 -11.6969852, 43.2554149 -11.6973049, 43.2553864 -11.697423)",,
731708273,False,2,residential,False,55.344,"LINESTRING (43.2555912 -11.6967384, 43.2556441 -11.6967376, 43.2557 -11.6967269, 43.2557554 -11.6967008, 43.2558061 -11.6966597, 43.2558703 -11.6965757, 43.2559541 -11.6964377)",,
731708273,False,2,residential,True,37.995,"LINESTRING (43.2555912 -11.6967384, 43.2555201 -11.6967238, 43.2554211 -11.6967019, 43.2552508 -11.6966633)",,
377358513,False,2,residential,True,32.091,"LINESTRING (43.2524848 -11.6968855, 43.2523914 -11.697095, 43.2523511 -11.6971402)",,
361432812,False,,residential,False,101.72999999999999,"LINESTRING (43.2523511 -11.6971402, 43.2523222 -11.697103, 43.2521869 -11.6969609, 43.2520892 -11.6969345, 43.2515065 -11.6970023)",,
361432812,False,,residential,True,165.98700000000002,"LINESTRING (43.2523511 -11.6971402, 43.2523978 -11.6972173, 43.2524687 -11.6972489, 43.2530171 -11.697441, 43.2534057 -11.6974944, 43.2536204 -11.6975348, 43.2537759 -11.6975775)",,
377358513,False,2,residential,False,32.091,"LINESTRING (43.2523511 -11.6971402, 43.2523914 -11.697095, 43.2524848 -11.6968855)",,
419770697,True,1,secondary,False,5.492,"LINESTRING (43.2571823 -11.6898031, 43.2571813 -11.6898195, 43.2571847 -11.6898356, 43.2571924 -11.6898503)",Rond-point Salimamoud دوار سليممود,roundabout
419770689,True,1,secondary,False,13.597,"LINESTRING (43.2574022 -11.689894, 43.2573075 -11.6898143)",Rue de la COI شارع لجنة المحيط الهندي,
419770693,False,2,secondary,False,95.161,"LINESTRING (43.2574022 -11.689894, 43.2575857 -11.690023, 43.2579626 -11.6902879, 43.2580822 -11.6903784, 43.2581049 -11.6904018)",Rue de la COI شارع لجنة المحيط الهندي,
419770697,True,1,secondary,False,1.832,"LINESTRING (43.2572419 -11.6897536, 43.2572253 -11.6897563)",Rond-point Salimamoud دوار سليممود,roundabout
419770695,True,1,secondary,False,13.117,"LINESTRING (43.2571059 -11.6897119, 43.2571823 -11.6898031)",Route de l'Alliance Française طريق أليانس فرانسيز,
87691187,False,2,secondary,True,101.419,"LINESTRING (43.2571059 -11.6897119, 43.2565106 -11.6892161, 43.2563906 -11.6891281)",Route de l'Alliance Française طريق أليانس فرانسيز,
419770696,True,1,tertiary,False,18.438,"LINESTRING (43.2573091 -11.6896014, 43.2572419 -11.6897536)",Rue de l'Union Africaine شارع الاتحاد الأفريقي,
420046130,True,1,secondary,False,13.907,"LINESTRING (43.2572253 -11.6897563, 43.2571059 -11.6897119)",Route de l'Alliance Française طريق أليانس فرانسيز,
419770697,True,1,secondary,False,7.321,"LINESTRING (43.2572253 -11.6897563, 43.2572101 -11.6897633, 43.2571973 -11.6897739, 43.2571878 -11.6897875, 43.2571823 -11.6898031)",Rond-point Salimamoud دوار سليممود,roundabout
508481995,True,1,tertiary,False,16.31,"LINESTRING (43.2571924 -11.6898503, 43.2571831 -11.6899967)",,
419770697,True,1,secondary,False,7.321999999999999,"LINESTRING (43.2571924 -11.6898503, 43.2571999 -11.6898583, 43.2572037 -11.6898624, 43.2572164 -11.6898702, 43.257218 -11.6898712, 43.2572341 -11.6898759, 43.2572509 -11.6898763)",Rond-point Salimamoud دوار سليممود,roundabout
420046132,True,1,secondary,False,14.897,"LINESTRING (43.2572672 -11.6898723, 43.2574022 -11.689894)",Rue de la COI شارع لجنة المحيط الهندي,
419770697,True,1,secondary,False,8.235,"LINESTRING (43.2572672 -11.6898723, 43.2572833 -11.6898632, 43.2572959 -11.6898498, 43.2573041 -11.6898334, 43.2573075 -11.6898143)",Rond-point Salimamoud دوار سليممود,roundabout
419770697,True,1,secondary,False,1.83,"LINESTRING (43.2572509 -11.6898763, 43.2572672 -11.6898723)",Rond-point Salimamoud دوار سليممود,roundabout
419770694,True,1,tertiary,False,18.991,"LINESTRING (43.2572878 -11.6897709, 43.2572995 -11.6896781, 43.2573055 -11.6896363, 43.2573091 -11.6896014)",Rue de l'Union Africaine شارع الاتحاد الأفريقي,
419770697,True,1,secondary,False,5.4879999999999995,"LINESTRING (43.2572878 -11.6897709, 43.2572743 -11.6897611, 43.2572586 -11.6897552, 43.2572419 -11.6897536)",Rond-point Salimamoud دوار سليممود,roundabout
87526565,True,1,primary,False,39.599,"LINESTRING (43.2569724 -11.6968582, 43.2571303 -11.6965374)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
510297571,False,,residential,True,6.885,"LINESTRING (43.2569724 -11.6968582, 43.2569131 -11.6968367)",,
144732856,True,1,primary,False,83.051,"LINESTRING (43.2578101 -11.6950212, 43.2574875 -11.695698)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
144754198,False,,residential,True,7.778,"LINESTRING (43.2578101 -11.6950212, 43.2578765 -11.695047)",,
87526565,True,1,primary,False,84.559,"LINESTRING (43.2575403 -11.6957325, 43.2578765 -11.695047)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
377358551,False,,residential,False,6.912,"LINESTRING (43.2575403 -11.6957325, 43.2574875 -11.695698)",,
144754204,False,2,residential,True,7.168,"LINESTRING (43.2584464 -11.693717, 43.2585077 -11.6937405)",,
144732856,True,1,primary,False,50.771,"LINESTRING (43.2584464 -11.693717, 43.2582582 -11.6941119, 43.25825 -11.6941311)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
144732856,True,1,primary,False,8.11,"LINESTRING (43.2566221 -11.69751, 43.2566034 -11.6975806)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
498678505,False,,residential,False,7.927,"LINESTRING (43.2566221 -11.69751, 43.256693 -11.6975262)",,
144754123,False,,residential,True,8.615,"LINESTRING (43.2556762 -11.6913297, 43.2557552 -11.6913254)",,
144754123,False,,residential,False,44.184,"LINESTRING (43.2556762 -11.6913297, 43.2555544 -11.6913249, 43.2554118 -11.6912828, 43.2552787 -11.6912611)",,
144754189,False,,residential,True,241.389,"LINESTRING (43.2556762 -11.6913297, 43.2557532 -11.6909675, 43.2557809 -11.690563, 43.2557435 -11.6902846, 43.2557194 -11.6901807, 43.2556677 -11.6900882, 43.2555619 -11.6900191, 43.2552901 -11.6898956, 43.2552662 -11.689874, 43.2552355 -11.6898521, 43.2551138 -11.6898077, 43.2548202 -11.6897835)",,
144754123,False,,residential,False,8.615,"LINESTRING (43.2557552 -11.6913254, 43.2556762 -11.6913297)",,
144754123,False,,residential,True,97.73400000000001,"LINESTRING (43.2557552 -11.6913254, 43.2558515 -11.6913215, 43.2566064 -11.6915843)",,
485387618,True,,residential,False,157.649,"LINESTRING (43.2557552 -11.6913254, 43.255694 -11.6915253, 43.2555943 -11.6918123, 43.2556483 -11.6919242, 43.2557107 -11.6919995, 43.2563709 -11.6922265)",,
419770691,False,2,tertiary,True,22.381,"LINESTRING (43.2549738 -11.6961507, 43.255048 -11.695963)",,
508792056,True,1,tertiary,False,16.054000000000002,"LINESTRING (43.2549738 -11.6961507, 43.254956 -11.6961396, 43.2549356 -11.6961346, 43.2549146 -11.6961361, 43.2548951 -11.6961439, 43.2548792 -11.6961574, 43.2548683 -11.6961751, 43.2548637 -11.6961952)",,roundabout
419770691,False,2,tertiary,False,252.709,"LINESTRING (43.2557948 -11.6938116, 43.2556669 -11.694191, 43.2553461 -11.6951426, 43.2551763 -11.6956387, 43.255048 -11.695963)",,
419770691,False,2,tertiary,True,187.087,"LINESTRING (43.2557948 -11.6938116, 43.2563396 -11.6923091, 43.2563709 -11.6922265)",,
485197605,False,2,residential,False,205.068,"LINESTRING (43.2557948 -11.6938116, 43.2552608 -11.6936403, 43.2551007 -11.6935976, 43.255041 -11.6935991, 43.2549858 -11.6935781, 43.2542896 -11.6936838, 43.2539636 -11.6937453)",,
485197605,False,2,residential,True,274.639,"LINESTRING (43.2557948 -11.6938116, 43.2558213 -11.6938521, 43.2558607 -11.6938792, 43.255914 -11.6938969, 43.2559895 -11.6939074, 43.2560426 -11.6938947, 43.2561283 -11.6939119, 43.2562023 -11.6939204, 43.2563096 -11.6939253, 43.2566714 -11.6939332, 43.2572401 -11.693949, 43.2576156 -11.694012, 43.2577872 -11.694012, 43.2579368 -11.6940166, 43.2580125 -11.694033, 43.25825 -11.6941311)",,
485197607,False,,residential,False,15.447,"LINESTRING (43.2539636 -11.6937453, 43.2539612 -11.6936064)",,
485197605,False,2,residential,False,59.365,"LINESTRING (43.2539636 -11.6937453, 43.2538997 -11.6938489, 43.2537388 -11.6937948, 43.2536086 -11.6937243, 43.2536392 -11.6936283)",,
485197605,False,2,residential,True,205.068,"LINESTRING (43.2539636 -11.6937453, 43.2542896 -11.6936838, 43.2549858 -11.6935781, 43.255041 -11.6935991, 43.2551007 -11.6935976, 43.2552608 -11.6936403, 43.2557948 -11.6938116)",,
485197605,False,2,residential,True,59.364999999999995,"LINESTRING (43.2536392 -11.6936283, 43.2536086 -11.6937243, 43.2537388 -11.6937948, 43.2538997 -11.6938489, 43.2539636 -11.6937453)",,
485197607,False,,residential,True,15.447,"LINESTRING (43.2539612 -11.6936064, 43.2539636 -11.6937453)",,
419770691,False,2,tertiary,False,187.087,"LINESTRING (43.2563709 -11.6922265, 43.2563396 -11.6923091, 43.2557948 -11.6938116)",,
419770691,False,2,tertiary,True,75.89,"LINESTRING (43.2563709 -11.6922265, 43.2565616 -11.6917236, 43.2566064 -11.6915843)",,
498670114,False,2,residential,False,246.605,"LINESTRING (43.2547188 -11.692528, 43.254303 -11.6925359, 43.2542145 -11.692549, 43.2540804 -11.6925122, 43.253898 -11.6924439, 43.2538095 -11.6923993, 43.2536674 -11.6923809, 43.253155 -11.692373, 43.2530826 -11.6923835, 43.2529405 -11.692352, 43.2526427 -11.6923074, 43.2524987 -11.6922686)",,
485197605,False,2,residential,False,7.158,"LINESTRING (43.258311 -11.6941551, 43.25825 -11.6941311)",,
87526565,True,1,primary,False,50.834,"LINESTRING (43.258311 -11.6941551, 43.2583204 -11.6941356, 43.2585077 -11.6937405)",Boulevard de la Ligue Arabe شارع الجامعة العربية,
485197605,False,2,residential,True,7.158,"LINESTRING (43.25825 -11.6941311, 43.258311 -11.6941551)",,
