osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref
"[945848592, 36811854]",True,1,trunk_link,False,225.162,"LINESTRING (57.4236316 23.823625, 57.4237536 23.8237162, 57.4238689 23.823767, 57.42402 23.8238099, 57.4242116 23.8238371, 57.4244841 23.8238508, 57.4248184 23.823841, 57.4250632 23.8238079, 57.4254677 23.8237281, 57.4256341 23.8236938, 57.4257703 23.8236834)",,,
619568554,True,,trunk,False,58.004000000000005,"LINESTRING (57.4236316 23.823625, 57.4236676 23.8237062, 57.423673 23.8237761, 57.4236555 23.8238129, 57.4236247 23.8238411, 57.4235831 23.8238473, 57.4235469 23.8238387, 57.4235013 23.8237982, 57.4234852 23.8237332, 57.4234709 23.8236478)",,,
923091181,True,1,tertiary,False,18.365000000000002,"LINESTRING (57.423689 23.8234233, 57.4236528 23.8234318, 57.4236256 23.8234444, 57.4236072 23.8234623, 57.4235954 23.8234813, 57.4235889 23.8234958, 57.4235701 23.823533)",,,
289802204,False,,tertiary,False,324.767,"LINESTRING (57.4232733 23.8235136, 57.4231741 23.8236154, 57.4231211 23.8237536, 57.423045 23.8239326, 57.4229578 23.8240523, 57.4228619 23.8241351, 57.4227274 23.8242104, 57.4206117 23.8248459)",,,
923092615,True,1,tertiary,False,30.126,"LINESTRING (57.4232733 23.8235136, 57.4232991 23.8234825, 57.4233215 23.8234502, 57.4233506 23.8234076, 57.4233757 23.8233748, 57.423394 23.8233436, 57.4234088 23.8233158, 57.4234274 23.8232829)",,,
289802204,False,,tertiary,True,324.767,"LINESTRING (57.4206117 23.8248459, 57.4227274 23.8242104, 57.4228619 23.8241351, 57.4229578 23.8240523, 57.423045 23.8239326, 57.4231211 23.8237536, 57.4231741 23.8236154, 57.4232733 23.8235136)",,,
344736317,False,,residential,False,119.237,"LINESTRING (57.4206117 23.8248459, 57.4204275 23.8243468, 57.4202368 23.8238299)",,,
344736567,False,,residential,False,18.004,"LINESTRING (57.4215301 23.8212792, 57.4214782 23.8211244)",,,
941622756,False,,residential,True,117.149,"LINESTRING (57.4215301 23.8212792, 57.4217457 23.8214304, 57.4218523 23.8215044, 57.4220067 23.8216019, 57.4220876 23.8217028, 57.4222315 23.8220655)",,,
941622757,False,,residential,False,166.23900000000003,"LINESTRING (57.4215301 23.8212792, 57.4214222 23.8215346, 57.4213229 23.821575, 57.4211171 23.8215885, 57.4209259 23.8215918, 57.4207972 23.8215279, 57.4205142 23.8213463, 57.4203487 23.8212891, 57.4201892 23.8212956)",,,
344736567,False,,residential,False,80.29400000000001,"LINESTRING (57.4206048 23.8205971, 57.4205055 23.8206364, 57.4204358 23.820683, 57.4203687 23.8207738, 57.4201435 23.8211564)",,,
344736567,False,,residential,True,116.75900000000001,"LINESTRING (57.4206048 23.8205971, 57.4207147 23.8205726, 57.4207925 23.8205775, 57.4209052 23.8206045, 57.4212619 23.8207983, 57.4213156 23.8208425, 57.4213853 23.8209161, 57.421447 23.8210314, 57.4214782 23.8211244)",,,
344736317,False,,residential,False,32.67,"LINESTRING (57.4193664 23.8214711, 57.4192664 23.8211919)",,,
344736317,False,,residential,True,7.371,"LINESTRING (57.4193664 23.8214711, 57.4193896 23.8215339)",,,
344736567,False,,residential,True,89.345,"LINESTRING (57.4193664 23.8214711, 57.4200871 23.8212522, 57.4201435 23.8211564)",,,
344736574,False,,residential,False,32.427,"LINESTRING (57.4226427 23.8208068, 57.4223372 23.8208901)",,,
849933667,False,,trunk,True,58.221,"LINESTRING (57.4226427 23.8208068, 57.4227055 23.820991, 57.4228108 23.8213073)",طريق الباطنة السريع,60,
344736567,False,,residential,True,18.004,"LINESTRING (57.4214782 23.8211244, 57.4215301 23.8212792)",,,
344736574,False,,residential,True,91.181,"LINESTRING (57.4214782 23.8211244, 57.4223372 23.8208901)",,,
344736567,False,,residential,False,116.75899999999999,"LINESTRING (57.4214782 23.8211244, 57.421447 23.8210314, 57.4213853 23.8209161, 57.4213156 23.8208425, 57.4212619 23.8207983, 57.4209052 23.8206045, 57.4207925 23.8205775, 57.4207147 23.8205726, 57.4206048 23.8205971)",,,
344736593,False,,residential,False,85.01,"LINESTRING (57.4236103 23.8210847, 57.4228108 23.8213073)",,,
344736593,False,,residential,True,85.01,"LINESTRING (57.4228108 23.8213073, 57.4236103 23.8210847)",,,
849933667,False,,trunk,False,58.221,"LINESTRING (57.4228108 23.8213073, 57.4227055 23.820991, 57.4226427 23.8208068)",طريق الباطنة السريع,60,
926282127,True,,trunk,False,229.819,"LINESTRING (57.4228108 23.8213073, 57.4228529 23.8213851, 57.4231761 23.8223798, 57.4232141 23.8224966, 57.4234415 23.8231962, 57.4234697 23.823283)",طريق الباطنة السريع,,
923090294,True,1,trunk,False,7.617,"LINESTRING (57.4234709 23.8236478, 57.4234811 23.8235856, 57.4234811 23.82358)",طريق الباطنة السريع,,
14489758,True,,trunk_link,False,193.32599999999996,"LINESTRING (57.4220576 23.8247256, 57.4225554 23.8244993, 57.4227257 23.8244077, 57.4229237 23.8242753, 57.423128 23.8241254, 57.4232558 23.8240124, 57.4233274 23.8239527, 57.4233909 23.8238544, 57.4234544 23.8237179, 57.4234709 23.8236478)",,,
"[943622613, 36811850, 182819333]",True,2,trunk,False,406.59700000000004,"LINESTRING (57.4220576 23.8247256, 57.4224614 23.824616, 57.4226459 23.82454, 57.4228522 23.8244398, 57.423029 23.8243037, 57.423158 23.8242092, 57.4232655 23.8241363, 57.4233428 23.824085, 57.4234284 23.8240311, 57.4235123 23.8239845, 57.4236233 23.8239452, 57.4237469 23.8239141, 57.4238607 23.8238963, 57.4239881 23.8238926, 57.4240753 23.8239, 57.4241376 23.8239071, 57.4243181 23.8239276, 57.424577 23.8239335, 57.4248707 23.8239185, 57.425038 23.8238905, 57.4253236 23.8238196, 57.4257703 23.8236834)",,100,1
344736317,False,,residential,True,47.283,"LINESTRING (57.4191217 23.8207878, 57.4192664 23.8211919)",,,
344736317,False,,residential,False,47.283,"LINESTRING (57.4192664 23.8211919, 57.4191217 23.8207878)",,,
344736317,False,,residential,True,32.67,"LINESTRING (57.4192664 23.8211919, 57.4193664 23.8214711)",,,
344736317,False,,residential,False,45.348,"LINESTRING (57.4196501 23.82224, 57.4195075 23.8218536)",,,
344736317,False,,residential,True,45.324,"LINESTRING (57.4196501 23.82224, 57.4197926 23.8226262)",,,
743097865,False,,residential,True,46.733,"LINESTRING (57.4196501 23.82224, 57.4192112 23.8223642)",,,
"[941594004, 941594005]",False,,residential,False,133.018,"LINESTRING (57.4196501 23.82224, 57.4199031 23.8221073, 57.4200077 23.8220155, 57.4202256 23.8217683, 57.4202387 23.8216287, 57.4202343 23.8214333, 57.4201892 23.8212956)",,,
344736317,False,,residential,False,99.203,"LINESTRING (57.4201613 23.8236253, 57.4198494 23.82278)",,,
344736317,False,,residential,True,24.012,"LINESTRING (57.4201613 23.8236253, 57.4202368 23.8238299)",,,
743097865,False,,residential,False,378.80500000000006,"LINESTRING (57.4201613 23.8236253, 57.4199554 23.8236988, 57.4196604 23.8238534, 57.4195263 23.823908, 57.4191749 23.8240424, 57.4190363 23.8240718, 57.4189721 23.824061, 57.4189214 23.8240285, 57.4188876 23.8239945, 57.4184838 23.822843, 57.4184922 23.8227286, 57.4185446 23.8226095, 57.4186612 23.8225199, 57.4192112 23.8223642)",,,
923090001,True,1,trunk,False,11.999,"LINESTRING (57.4235701 23.823533, 57.4235835 23.8235557, 57.4236093 23.8235946, 57.4236316 23.823625)",طريق الباطنة السريع,,
923090294,True,1,trunk,False,33.663000000000004,"LINESTRING (57.4234811 23.82358, 57.4234809 23.8235313, 57.4234735 23.8234605, 57.4234636 23.8233986, 57.4234363 23.8233087, 57.4234274 23.8232829)",طريق الباطنة السريع,,
923091914,True,1,tertiary,False,26.398000000000003,"LINESTRING (57.4234811 23.82358, 57.4234598 23.823537, 57.4234253 23.8235079, 57.4233712 23.8234883, 57.4233408 23.8234899, 57.4233148 23.8234977, 57.4232733 23.8235136)",,,
"[926282126, 923090294]",True,1,trunk,False,228.707,"LINESTRING (57.4234274 23.8232829, 57.4234048 23.8232175, 57.4233701 23.8231195, 57.4233438 23.8230278, 57.4228151 23.8213868, 57.4228108 23.8213073)",طريق الباطنة السريع,,
923090001,True,1,trunk,False,29.686,"LINESTRING (57.4234697 23.823283, 57.4235313 23.8234606, 57.4235585 23.8235132, 57.4235701 23.823533)",طريق الباطنة السريع,,
923090633,True,1,tertiary,False,27.33,"LINESTRING (57.4234697 23.823283, 57.423524 23.8233126, 57.4235615 23.8233342, 57.4236056 23.8233598, 57.4236531 23.8233904, 57.423689 23.8234233)",,,
344736317,False,,residential,False,45.324,"LINESTRING (57.4197926 23.8226262, 57.4196501 23.82224)",,,
344736317,False,,residential,True,18.051,"LINESTRING (57.4197926 23.8226262, 57.4198494 23.82278)",,,
941594003,False,,residential,False,205.92200000000003,"LINESTRING (57.4197926 23.8226262, 57.420541 23.8223016, 57.4205614 23.8222923, 57.4205843 23.8222934, 57.4206036 23.8223046, 57.4206144 23.822323, 57.4206739 23.822469, 57.420682 23.822493, 57.4206766 23.8225176, 57.4206588 23.8225368, 57.4206332 23.8225458, 57.4198494 23.82278)",,,
941594005,False,,residential,True,16.161,"LINESTRING (57.4201435 23.8211564, 57.4201892 23.8212956)",,,
344736567,False,,residential,False,89.345,"LINESTRING (57.4201435 23.8211564, 57.4200871 23.8212522, 57.4193664 23.8214711)",,,
344736567,False,,residential,True,80.294,"LINESTRING (57.4201435 23.8211564, 57.4203687 23.8207738, 57.4204358 23.820683, 57.4205055 23.8206364, 57.4206048 23.8205971)",,,
344736317,False,,residential,False,24.012,"LINESTRING (57.4202368 23.8238299, 57.4201613 23.8236253)",,,
