osmid,oneway,highway,reversed,length,geometry,lanes,ref,access
981178802,True,trunk_link,False,130.303,"LINESTRING (57.8828648 23.6677859, 57.8815981 23.667951)",,,
332437793,False,residential,False,60.938,"LINESTRING (57.8842259 23.6692724, 57.8841323 23.6693301, 57.8840844 23.6693597, 57.8839963 23.6694353, 57.8838764 23.6695095, 57.8837161 23.6695329)",,,
848978533,False,tertiary,False,35.164,"LINESTRING (57.8842259 23.6692724, 57.8843395 23.6693714, 57.8844583 23.6695054)",,,
848978533,False,tertiary,True,145.12699999999998,"LINESTRING (57.8842259 23.6692724, 57.8839881 23.6690068, 57.8839664 23.6689826, 57.8838054 23.6688028, 57.8836147 23.6685098, 57.8835064 23.6682562, 57.8834639 23.6681813)",,,
497718106,True,trunk,False,38.514,"LINESTRING (57.8835325 23.6677071, 57.8834494 23.6673692)",2,13,yes
981178802,True,trunk_link,False,68.562,"LINESTRING (57.8835325 23.6677071, 57.8828648 23.6677859)",,,
457720461,False,tertiary,False,47.634,"LINESTRING (57.8826781 23.6621411, 57.8827838 23.6625584)",2,,
327616284,False,residential,False,117.334,"LINESTRING (57.8833453 23.6647741, 57.8844883 23.6646418)",,,
457720461,False,tertiary,False,116.211,"LINESTRING (57.8833453 23.6647741, 57.8836109 23.6657905)",2,,
457720461,False,tertiary,True,252.925,"LINESTRING (57.8833453 23.6647741, 57.8827838 23.6625584)",2,,
327616284,False,residential,True,145.107,"LINESTRING (57.8864113 23.6645131, 57.8858316 23.6645191, 57.8851705 23.6645668, 57.8849899 23.6645867)",,,
327616286,False,residential,False,212.15300000000002,"LINESTRING (57.8864113 23.6645131, 57.8862713 23.663836, 57.8859867 23.6626454)",,,
328658344,False,residential,False,66.303,"LINESTRING (57.8854155 23.6707157, 57.8848761 23.6710496)",,,
967294371,True,primary,False,13.09,"LINESTRING (57.8854155 23.6707157, 57.8853393 23.6706209)",2,13,yes
328658344,False,residential,True,66.303,"LINESTRING (57.8848761 23.6710496, 57.8854155 23.6707157)",,,
130753432,False,tertiary,False,110.74999999999999,"LINESTRING (57.8847165 23.6664441, 57.8849177 23.6664822, 57.885076 23.6664944, 57.8854823 23.6664711, 57.8857961 23.6664367)",,,
130753432,False,tertiary,True,48.652,"LINESTRING (57.8847165 23.6664441, 57.8845699 23.6664108, 57.8842621 23.6663106)",,,
332099505,False,residential,False,51.61,"LINESTRING (57.8847165 23.6664441, 57.8845605 23.6663074, 57.8844697 23.6662418, 57.8843098 23.6661762)",,,
457720461,False,tertiary,True,116.211,"LINESTRING (57.8836109 23.6657905, 57.8833453 23.6647741)",2,,
332099505,False,residential,True,83.215,"LINESTRING (57.8836109 23.6657905, 57.8838573 23.6659486, 57.8843098 23.6661762)",,,
"[130753432, 457720461]",False,tertiary,False,95.35,"LINESTRING (57.8836109 23.6657905, 57.883649 23.6659429, 57.8836678 23.6660093, 57.883708 23.6660621, 57.8837576 23.6661014, 57.8838276 23.6661422, 57.8842621 23.6663106)",2,,
332099506,False,residential,False,15.714,"LINESTRING (57.8842621 23.6663106, 57.8843098 23.6661762)",,,
130753432,False,tertiary,False,48.652,"LINESTRING (57.8842621 23.6663106, 57.8845699 23.6664108, 57.8847165 23.6664441)",,,
"[130753432, 457720461]",False,tertiary,True,95.35000000000001,"LINESTRING (57.8842621 23.6663106, 57.8838276 23.6661422, 57.8837576 23.6661014, 57.883708 23.6660621, 57.8836678 23.6660093, 57.883649 23.6659429, 57.8836109 23.6657905)",2,,
332099506,False,residential,True,15.714,"LINESTRING (57.8843098 23.6661762, 57.8842621 23.6663106)",,,
332099505,False,residential,False,83.215,"LINESTRING (57.8843098 23.6661762, 57.8838573 23.6659486, 57.8836109 23.6657905)",,,
332099505,False,residential,True,51.61,"LINESTRING (57.8843098 23.6661762, 57.8844697 23.6662418, 57.8845605 23.6663074, 57.8847165 23.6664441)",,,
332099506,False,residential,False,27.404000000000003,"LINESTRING (57.8843098 23.6661762, 57.8844175 23.6659985, 57.8844487 23.6659661)",,,
327616284,False,residential,False,51.451,"LINESTRING (57.8844883 23.6646418, 57.8849899 23.6645867)",,,
327616284,False,residential,True,117.334,"LINESTRING (57.8844883 23.6646418, 57.8833453 23.6647741)",,,
332099506,False,residential,True,12.989,"LINESTRING (57.8844883 23.6646418, 57.8845166 23.6647557)",,,
332099507,False,residential,False,55.406,"LINESTRING (57.8846208 23.6651752, 57.8840955 23.6653048)",,,
332099506,False,residential,False,47.839000000000006,"LINESTRING (57.8846208 23.6651752, 57.8845914 23.6650568, 57.8845166 23.6647557)",,,
332099506,False,residential,True,95.006,"LINESTRING (57.8846208 23.6651752, 57.8846759 23.6653972, 57.8846759 23.6654442, 57.8846157 23.6656646, 57.8846034 23.6657229, 57.884598 23.6658023, 57.8845644 23.6658461, 57.8845166 23.6658957, 57.8844487 23.6659661)",,,
332099507,False,residential,True,55.406,"LINESTRING (57.8840955 23.6653048, 57.8846208 23.6651752)",,,
332099507,False,residential,False,95.925,"LINESTRING (57.8840955 23.6653048, 57.8840495 23.6653566, 57.8840459 23.6654053, 57.8842123 23.6658818, 57.8842494 23.6659109, 57.8843096 23.6659061, 57.8843627 23.6659077, 57.8844487 23.6659661)",,,
938014517,False,residential,True,90.59800000000001,"LINESTRING (57.8840955 23.6653048, 57.8840422 23.6652143, 57.8840119 23.6651403, 57.8840261 23.6650571, 57.8841028 23.6649776, 57.8841856 23.6649165, 57.8842583 23.6648629, 57.8845166 23.6647557)",,,
332099506,False,residential,False,95.006,"LINESTRING (57.8844487 23.6659661, 57.8845166 23.6658957, 57.8845644 23.6658461, 57.884598 23.6658023, 57.8846034 23.6657229, 57.8846157 23.6656646, 57.8846759 23.6654442, 57.8846759 23.6653972, 57.8846208 23.6651752)",,,
332099506,False,residential,True,27.404000000000003,"LINESTRING (57.8844487 23.6659661, 57.8844175 23.6659985, 57.8843098 23.6661762)",,,
332099507,False,residential,True,95.925,"LINESTRING (57.8844487 23.6659661, 57.8843627 23.6659077, 57.8843096 23.6659061, 57.8842494 23.6659109, 57.8842123 23.6658818, 57.8840459 23.6654053, 57.8840495 23.6653566, 57.8840955 23.6653048)",,,
332099508,False,residential,False,69.871,"LINESTRING (57.8857961 23.6664367, 57.8857763 23.6658086)",,,
130753432,False,tertiary,True,110.75,"LINESTRING (57.8857961 23.6664367, 57.8854823 23.6664711, 57.885076 23.6664944, 57.8849177 23.6664822, 57.8847165 23.6664441)",,,
332099508,False,residential,True,69.871,"LINESTRING (57.8857763 23.6658086, 57.8857961 23.6664367)",,,
332437789,False,residential,False,114.30699999999999,"LINESTRING (57.8860106 23.6701812, 57.8858131 23.669904, 57.8853972 23.6693203)",,,
1024021104,False,residential,False,41.174,"LINESTRING (57.8853972 23.6693203, 57.8857751 23.6691887)",,,
332437789,False,residential,True,114.30699999999999,"LINESTRING (57.8853972 23.6693203, 57.8858131 23.669904, 57.8860106 23.6701812)",,,
1024021104,False,residential,True,64.548,"LINESTRING (57.8853972 23.6693203, 57.88498 23.669529, 57.8849457 23.6695472, 57.8849066 23.6695527, 57.8848679 23.6695447, 57.8848352 23.6695243)",,,
332437791,False,residential,False,41.89,"LINESTRING (57.8848667 23.670305, 57.8844641 23.6703822)",,,
593860645,True,tertiary,False,41.192,"LINESTRING (57.8848667 23.670305, 57.8849415 23.6703508, 57.8849954 23.6703477, 57.8850434 23.6703228, 57.8850627 23.6702682, 57.885055 23.6702224, 57.8850246 23.6701428)",,,
848978533,False,tertiary,True,99.06700000000001,"LINESTRING (57.8848667 23.670305, 57.8848487 23.6702457, 57.8848184 23.6701581, 57.8847593 23.6699864, 57.8846966 23.6698328, 57.8844583 23.6695054)",,,
332437791,False,residential,True,41.89,"LINESTRING (57.8844641 23.6703822, 57.8848667 23.670305)",,,
332437792,False,residential,False,97.498,"LINESTRING (57.8844641 23.6703822, 57.8844583 23.6695054)",,,
332437791,False,residential,False,89.82600000000001,"LINESTRING (57.8844641 23.6703822, 57.8836523 23.6704249, 57.8835835 23.6704216)",,,
332437791,False,residential,True,89.82600000000001,"LINESTRING (57.8835835 23.6704216, 57.8836523 23.6704249, 57.8844641 23.6703822)",,,
332437792,False,residential,True,97.498,"LINESTRING (57.8844583 23.6695054, 57.8844641 23.6703822)",,,
848978533,False,tertiary,False,99.067,"LINESTRING (57.8844583 23.6695054, 57.8846966 23.6698328, 57.8847593 23.6699864, 57.8848184 23.6701581, 57.8848487 23.6702457, 57.8848667 23.670305)",,,
848978533,False,tertiary,True,35.164,"LINESTRING (57.8844583 23.6695054, 57.8843395 23.6693714, 57.8842259 23.6692724)",,,
332437793,False,residential,True,60.938,"LINESTRING (57.8837161 23.6695329, 57.8838764 23.6695095, 57.8839963 23.6694353, 57.8840844 23.6693597, 57.8841323 23.6693301, 57.8842259 23.6692724)",,,
981178803,True,trunk_link,False,14.596,"LINESTRING (57.8838281 23.6676529, 57.8836887 23.6676834)",,,
967294370,True,primary,False,20.708000000000002,"LINESTRING (57.8838281 23.6676529, 57.883856 23.6678004, 57.8838654 23.6678359)",2,13,yes
497718076,False,residential,False,213.267,"LINESTRING (57.8781223 23.665938, 57.880182 23.665592)",,,
497495734,False,residential,False,213.997,"LINESTRING (57.8781223 23.665938, 57.8779652 23.6653747, 57.8778756 23.6650536, 57.8776016 23.6640735)",,,
