osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
178176749,RD-211,Autopista Presidente Ramón Cáceres,primary,False,True,3.256,,"LINESTRING (-70.5220848 19.3913703, -70.522055 19.3913785)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,False,117.793,4,"LINESTRING (-70.5220848 19.3913703, -70.5224646 19.3912928, -70.5224888 19.3912878, -70.5225012 19.391286, -70.5225635 19.3912726, -70.5227586 19.3912327, -70.5231824 19.3911462)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,False,102.518,4,"LINESTRING (-70.5253816 19.3906916, -70.5259448 19.3904904, -70.5262868 19.3903449)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,True,81.824,4,"LINESTRING (-70.5253816 19.3906916, -70.5253097 19.3907072, -70.5246212 19.390856)"
154742650,,Mella,residential,True,False,82.006,,"LINESTRING (-70.5232445 19.3946925, -70.5234231 19.3954105)"
154742652,,Imbert,residential,True,False,62.353,,"LINESTRING (-70.5232445 19.3946925, -70.5238266 19.3945786)"
154742650,,Mella,residential,True,False,62.693,,"LINESTRING (-70.5231084 19.3941435, -70.5232445 19.3946925)"
180823077,,16 de Agosto,residential,True,False,50.048,,"LINESTRING (-70.5231084 19.3941435, -70.5226405 19.3942318)"
154742652,,Imbert,residential,True,False,74.392,,"LINESTRING (-70.5254892 19.3942533, -70.5261837 19.3941175)"
180828622,,26 de Julio,residential,True,False,73.74,,"LINESTRING (-70.5254892 19.3942533, -70.5256411 19.3949008)"
154742650,,Mella,residential,True,False,62.716,,"LINESTRING (-70.5236859 19.3964519, -70.5238184 19.3970019)"
180823107,,Rosario,residential,True,False,61.182,,"LINESTRING (-70.5236859 19.3964519, -70.523114 19.3965603)"
180823076,,,residential,False,True,26.986,,"LINESTRING (-70.5222573 19.3981556, -70.5222114 19.3979168)"
349866795,,José María Rodríguez,residential,False,False,128.915,,"LINESTRING (-70.5222573 19.3981556, -70.5234799 19.3980362)"
349866795,,José María Rodríguez,residential,False,True,58.765,,"LINESTRING (-70.5222573 19.3981556, -70.5217008 19.398217)"
180823084,,Calle Salcedo,residential,True,False,61.719,,"LINESTRING (-70.5229039 19.3955303, -70.5223319 19.3956606)"
320462112,RD-21,Duarte,primary,False,False,67.845,,"LINESTRING (-70.5229039 19.3955303, -70.5230202 19.3961305)"
320462112,RD-21,Duarte,primary,False,True,83.97,,"LINESTRING (-70.5229039 19.3955303, -70.5227512 19.394789)"
320462112,RD-21,Duarte,primary,False,True,32.424,,"LINESTRING (-70.5234799 19.3980362, -70.5233566 19.3977688)"
349866795,,José María Rodríguez,residential,False,False,61.044,,"LINESTRING (-70.5234799 19.3980362, -70.5240562 19.3979594)"
349866795,,José María Rodríguez,residential,False,True,128.915,,"LINESTRING (-70.5234799 19.3980362, -70.5222573 19.3981556)"
180720826,,Eduardo García,residential,False,False,46.679,,"LINESTRING (-70.5224423 19.3901803, -70.5227501 19.3904835)"
401269382,,Antonio de la Maza,residential,True,False,56.33,,"LINESTRING (-70.5262868 19.3903449, -70.5263818 19.3908435)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,True,102.518,4,"LINESTRING (-70.5262868 19.3903449, -70.5259448 19.3904904, -70.5253816 19.3906916)"
180720826,,Eduardo García,residential,False,False,51.468,,"LINESTRING (-70.5227501 19.3904835, -70.5230746 19.3908307)"
180720826,,Eduardo García,residential,False,True,46.679,,"LINESTRING (-70.5227501 19.3904835, -70.5224423 19.3901803)"
222382456,,León Ureña,residential,False,True,134.886,,"LINESTRING (-70.5227501 19.3904835, -70.5226554 19.3905622, -70.5225196 19.3906232, -70.5223683 19.3906779, -70.522009 19.3907486, -70.521774 19.390789, -70.5215339 19.390813)"
543882064,,,residential,False,True,51.401,,"LINESTRING (-70.5215339 19.390813, -70.5214776 19.3912722)"
222382456,,León Ureña,residential,False,False,134.886,,"LINESTRING (-70.5215339 19.390813, -70.521774 19.390789, -70.522009 19.3907486, -70.5223683 19.3906779, -70.5225196 19.3906232, -70.5226554 19.3905622, -70.5227501 19.3904835)"
401267448,,Leonte Schott,residential,False,False,64.793,,"LINESTRING (-70.5246212 19.390856, -70.5247689 19.3914218)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,False,81.824,4,"LINESTRING (-70.5246212 19.390856, -70.5253097 19.3907072, -70.5253816 19.3906916)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,True,154.325,4,"LINESTRING (-70.5246212 19.390856, -70.524185 19.390946, -70.5231824 19.3911462)"
180720826,,Eduardo García,residential,False,True,51.468,,"LINESTRING (-70.5230746 19.3908307, -70.5227501 19.3904835)"
401269385,,Eduardo García,residential,False,False,36.859,,"LINESTRING (-70.5230746 19.3908307, -70.5231824 19.3911462)"
401269385,,Eduardo García,residential,False,True,36.859,,"LINESTRING (-70.5231824 19.3911462, -70.5230746 19.3908307)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,False,154.325,4,"LINESTRING (-70.5231824 19.3911462, -70.524185 19.390946, -70.5246212 19.390856)"
28458133,RD-211,Autopista Presidente Ramón Cáceres,primary,False,True,117.793,4,"LINESTRING (-70.5231824 19.3911462, -70.5227586 19.3912327, -70.5225635 19.3912726, -70.5225012 19.391286, -70.5224888 19.3912878, -70.5224646 19.3912928, -70.5220848 19.3913703)"
401267442,,Eduardo García,residential,False,False,78.439,,"LINESTRING (-70.5231824 19.3911462, -70.5232115 19.3912982, -70.5232414 19.391449, -70.5233242 19.3918388)"
180828634,,,residential,False,False,81.52,,"LINESTRING (-70.5247689 19.3914218, -70.5255009 19.3911754)"
401267448,,Leonte Schott,residential,False,False,126.743,,"LINESTRING (-70.5247689 19.3914218, -70.5250408 19.3925324)"
