osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,width,junction,bridge,tunnel
29198554,,,residential,,False,False,198.769,"LINESTRING (10.7382426 47.23434, 10.7383054 47.2343308, 10.7386053 47.2342963, 10.7392438 47.2343159, 10.7400579 47.2343744, 10.740072 47.2345409, 10.7400385 47.2346975, 10.7399446 47.234784, 10.7400111 47.2348325, 10.7400595 47.2348686)",Hinterseberweg,,,,
1204737429,2,,tertiary,,False,False,54.55,"LINESTRING (10.7382426 47.23434, 10.7381966 47.2342557, 10.738038 47.2340082, 10.7379463 47.2338932)",Karl-von-Lutterotti-Straße,,,,
"[1204737429, 230813279]",2,,tertiary,,False,True,275.597,"LINESTRING (10.7382426 47.23434, 10.7382633 47.2343788, 10.7383399 47.2345601, 10.7384628 47.2348506, 10.7385431 47.2350404, 10.7386145 47.2353663, 10.7387585 47.2360229, 10.7388129 47.2362711, 10.7389709 47.2366654, 10.7390409 47.2367488)",Karl-von-Lutterotti-Straße,,,,
29198618,,,residential,,False,True,146.047,"LINESTRING (10.7386884 47.2382085, 10.7385122 47.2382258, 10.7382188 47.2382872, 10.7379434 47.2383449, 10.7375884 47.2384394, 10.7373429 47.2385047, 10.7368623 47.2386327)",Christian-Plattner-Straße,,,,
39515395,,,tertiary,,False,True,155.477,"LINESTRING (10.7386884 47.2382085, 10.7386135 47.2378013, 10.7386415 47.2376224, 10.738657 47.2375233, 10.7386708 47.2375, 10.7389833 47.2369735, 10.7390511 47.2368675)",Dr.-Carl-Pfeiffenberger-Straße,,,,
"[895007710, 544819295]",,,tertiary,20,False,False,123.375,"LINESTRING (10.7386884 47.2382085, 10.7387341 47.2385946, 10.7387354 47.2386058, 10.7388052 47.2387718, 10.7390431 47.2391028, 10.7391529 47.2392556)",Dr.-Carl-Pfeiffenberger-Straße,,,,
27756244,,,living_street,20,True,False,40.85,"LINESTRING (10.7395526 47.2402209, 10.7390497 47.2403565)",Sirapuit,,,,
"[688952290, 835886267]",2,,living_street,20,False,True,47.065,"LINESTRING (10.7395526 47.2402209, 10.7395522 47.2401073, 10.7395862 47.2399452, 10.7395488 47.2398015)","['Kramergasse', 'Dr.-Carl-Pfeiffenberger-Straße']",,,,
"[239467760, 1237758105]","['1', '2']",,living_street,20,False,False,124.606,"LINESTRING (10.7395526 47.2402209, 10.7395313 47.2403623, 10.7394683 47.2406025, 10.7396132 47.2406359, 10.73975 47.2406104, 10.7398921 47.2405758, 10.7400155 47.2404993, 10.7401416 47.2404265, 10.7402891 47.2403755, 10.7403213 47.24037, 10.7404259 47.2403682)",Kramergasse,3.5,,,
26153974,,,tertiary,20,False,False,47.696,"LINESTRING (10.7391529 47.2392556, 10.7390157 47.2393022, 10.738775 47.2393817, 10.738588 47.2394476)",Rathausstraße,,,,
203407919,,,living_street,20,False,False,67.702,"LINESTRING (10.7391529 47.2392556, 10.7392348 47.2393612, 10.73941 47.2395869, 10.7394803 47.2396956, 10.7395488 47.2398015)",Dr.-Carl-Pfeiffenberger-Straße,,,,
"[895007710, 544819295]",,,tertiary,20,False,True,123.375,"LINESTRING (10.7391529 47.2392556, 10.7390431 47.2391028, 10.7388052 47.2387718, 10.7387354 47.2386058, 10.7387341 47.2385946, 10.7386884 47.2382085)",Dr.-Carl-Pfeiffenberger-Straße,,,,
"[453389656, 453389655, 230819407]","['2', '3']",,tertiary,,False,False,131.442,"LINESTRING (10.7404921 47.2336651, 10.7404452 47.2337253, 10.7404126 47.233791, 10.7403446 47.23393, 10.740304 47.2341184, 10.7402899 47.2341848, 10.7402215 47.2344737, 10.7402155 47.2344979, 10.7402009 47.234564, 10.7401949 47.2346005, 10.7401911 47.2346327, 10.740189 47.234666, 10.7401864 47.2347098, 10.7401854 47.234753, 10.7401853 47.2348203)",Langgasse,,,,
"[320362578, 8447037]",2,,tertiary,,False,False,207.509,"LINESTRING (10.7401223 47.2350054, 10.7400818 47.2350724, 10.739899 47.2354355, 10.7398731 47.2354866, 10.73981 47.2356166, 10.7397247 47.2357909, 10.7394327 47.2363764, 10.7392923 47.2365994, 10.7391941 47.2367215, 10.7391719 47.2367538)",Ing.-Baller-Straße,,,,
301726285,,,tertiary,,True,False,17.856,"LINESTRING (10.7401223 47.2350054, 10.7400848 47.234988, 10.7400572 47.2349636, 10.7400423 47.2349345, 10.7400403 47.2349118, 10.7400462 47.2348895, 10.7400595 47.2348686)",,,roundabout,,
122925875,,,residential,,False,True,16.854,"LINESTRING (10.7408544 47.2367957, 10.7407938 47.23689, 10.7407465 47.2369266)",Meraner Straße,,,,
"[457880184, 230951675]",2,,residential,30,False,True,308.689,"LINESTRING (10.7408544 47.2367957, 10.7410873 47.2365659, 10.7413692 47.2362301, 10.7416842 47.2358549, 10.7417491 47.2357813, 10.7418426 47.2356754, 10.7419354 47.2355703, 10.7420129 47.2354496, 10.7420724 47.23532, 10.7421119 47.23513, 10.7421865 47.2349887, 10.7422692 47.2349364, 10.7423488 47.2349066, 10.7424483 47.2348952, 10.7427429 47.2349168, 10.7428867 47.234919, 10.7430102 47.2349067, 10.7431468 47.2348735, 10.7432086 47.2348493)",Meraner Straße,,,,
1230939146,,,residential,,False,False,17.147,"LINESTRING (10.7408544 47.2367957, 10.7407919 47.2367456, 10.7407559 47.2366791, 10.7407511 47.2366617)",Meraner Straße,,,,
"[544819305, 27756244]",,,"['living_street', 'residential']",20,True,False,31.208000000000002,"LINESTRING (10.7390497 47.2403565, 10.7389104 47.2403786, 10.7387355 47.2404028, 10.7386484 47.2404226)",Sirapuit,,,,
544819303,,,living_street,20,False,True,35.047,"LINESTRING (10.7390497 47.2403565, 10.7391027 47.2404538, 10.739104 47.2405236, 10.7390603 47.2406621)",,,,,
29198714,,,primary_link,,True,False,33.756,"LINESTRING (10.743056 47.2419822, 10.7432306 47.2421072, 10.7433756 47.2421941)",Am Raun,,,,
"[363802627, 32186276, 32186279, 8579315, 453389657]","['2', '3']",B189,primary,60,False,False,779.3419999999999,"LINESTRING (10.743056 47.2419822, 10.7430097 47.2416969, 10.7429751 47.2413554, 10.7429757 47.241079, 10.7429797 47.2410168, 10.7429986 47.2408259, 10.7430445 47.2406076, 10.7431465 47.2402526, 10.7432016 47.2401064, 10.743268 47.2399584, 10.7437731 47.2389624, 10.743921 47.238635, 10.744154 47.2381048, 10.7442895 47.2375916, 10.7443567 47.2371024, 10.7443577 47.2369132, 10.7443389 47.2366079, 10.7443112 47.2363781, 10.7442838 47.2361894, 10.7442677 47.2360965, 10.7442259 47.2357967, 10.7442119 47.2356967, 10.744178 47.2354997, 10.744162 47.235414, 10.7440561 47.2351176)",,,,yes,
166823296,2,B189,primary,80,False,False,49.777,"LINESTRING (10.743056 47.2419822, 10.7431046 47.2421677, 10.7431859 47.242421)",,,,,
29198580,,,residential,20,False,False,10.087,"LINESTRING (10.7418142 47.2396032, 10.7416905 47.2396375)",Floriangasse,4,,,
636355921,,,residential,,False,False,77.267,"LINESTRING (10.7449194 47.2395258, 10.7447411 47.2390608, 10.744658 47.2389624, 10.7445658 47.2388832)",Schwimmbadweg,,,,
203402543,,,residential,,False,False,71.47300000000001,"LINESTRING (10.740804 47.2381151, 10.7407806 47.2379739, 10.7407472 47.237901, 10.740741 47.2378, 10.7407404 47.2377896, 10.7407613 47.2376422, 10.7407814 47.237478)",Eduard-Wallnöfer-Platz,,,,
29197499,,,living_street,20,True,False,212.915,"LINESTRING (10.7395488 47.2398015, 10.7397978 47.239578, 10.7398304 47.239466, 10.739913 47.239315, 10.7402213 47.2389404, 10.7402278 47.2389335, 10.7404015 47.2387512, 10.7406131 47.238564, 10.7406942 47.2384167, 10.7407152 47.2383785, 10.7407733 47.2382487, 10.740804 47.2381151)",Schustergasse,,,,
203407919,,,living_street,20,False,True,67.702,"LINESTRING (10.7395488 47.2398015, 10.7394803 47.2396956, 10.73941 47.2395869, 10.7392348 47.2393612, 10.7391529 47.2392556)",Dr.-Carl-Pfeiffenberger-Straße,,,,
"[688952290, 835886267]",2,,living_street,20,False,False,47.065,"LINESTRING (10.7395488 47.2398015, 10.7395862 47.2399452, 10.7395522 47.2401073, 10.7395526 47.2402209)","['Kramergasse', 'Dr.-Carl-Pfeiffenberger-Straße']",,,,
895007711,,,residential,,False,False,97.744,"LINESTRING (10.7361448 47.2379047, 10.7365267 47.2383571, 10.7368623 47.2386327)",Christian-Plattner-Straße,,,,
29198289,,,residential,,False,True,383.855,"LINESTRING (10.7354149 47.2350607, 10.7353853 47.2353089, 10.73531 47.2356612, 10.7360735 47.2359898, 10.7361126 47.2360024, 10.7363999 47.2360949, 10.7364223 47.2361021, 10.7366212 47.2361661, 10.7366379 47.2361715, 10.7370102 47.2363569, 10.7371399 47.2364215, 10.7376829 47.2366919, 10.7380629 47.2368135, 10.7383532 47.2368525, 10.7390051 47.2368315)",Unterm Hohen Rain,,,,
29198357,,,residential,,False,False,167.48900000000003,"LINESTRING (10.7354149 47.2350607, 10.7361112 47.2350169, 10.7362536 47.2349657, 10.7365468 47.2348091, 10.7367785 47.2346792, 10.7368048 47.2346645, 10.7368518 47.2345601, 10.7370188 47.2342476)",Putzenweg,,,,
29198357,,,residential,,False,True,76.646,"LINESTRING (10.7354149 47.2350607, 10.7347348 47.2351351, 10.7345468 47.2351825, 10.7344588 47.2352435)",Putzenweg,,,,
203405087,,,residential,,False,True,17.518,"LINESTRING (10.74213 47.2389784, 10.7423343 47.2390531)",Floriangasse,,,,
29198641,,,residential,,True,False,135.69199999999998,"LINESTRING (10.7422665 47.2388008, 10.7419584 47.2386868, 10.7416197 47.2385616, 10.7414824 47.2385108, 10.7412535 47.2383702, 10.7410254 47.2381935, 10.740804 47.2381151)",Ballgasse,,,,
655464733,,,residential,,True,False,64.712,"LINESTRING (10.7422665 47.2388008, 10.7424348 47.2386278, 10.7427407 47.238316)",Stadtplatz,,,,
29198652,,,residential,,True,False,19.387999999999998,"LINESTRING (10.7427407 47.238316, 10.742881 47.2383801, 10.7429537 47.2384134)",Auf Arzill,,,,
29198329,,,residential,,False,False,195.624,"LINESTRING (10.7352745 47.2390085, 10.7353067 47.2390816, 10.7354894 47.2394969, 10.7357227 47.2399815, 10.7359104 47.2402427, 10.7359623 47.2403149, 10.7360312 47.2403888, 10.7362528 47.2406265)",Sirapuit,,,,
29198331,,,residential,,False,False,168.66899999999998,"LINESTRING (10.736205 47.2399693, 10.7372672 47.2406823, 10.7375695 47.2407903, 10.7376935 47.2408161, 10.7379027 47.2407696, 10.7379514 47.2407739)",Sirapuit,,,,
"[29198592, 203416337, 166823305, 166823306]",,,residential,,False,True,204.96200000000002,"LINESTRING (10.7445658 47.2388832, 10.7444716 47.2388578, 10.7442618 47.2388344, 10.744031 47.2388275, 10.7439557 47.238854, 10.7435707 47.2390559, 10.7428982 47.2393372, 10.7425671 47.2394593, 10.7424492 47.2393745, 10.7422959 47.2393228, 10.7422101 47.2393066)","['Fabrikstraße', 'Am Rofen']",,,yes,
636355921,,,residential,,False,True,77.267,"LINESTRING (10.7445658 47.2388832, 10.744658 47.2389624, 10.7447411 47.2390608, 10.7449194 47.2395258)",Schwimmbadweg,,,,
29198357,,,residential,,False,False,76.646,"LINESTRING (10.7344588 47.2352435, 10.7345468 47.2351825, 10.7347348 47.2351351, 10.7354149 47.2350607)",Putzenweg,,,,
29198357,,,residential,,False,True,142.809,"LINESTRING (10.7344588 47.2352435, 10.7344194 47.2353392, 10.7342376 47.2355407, 10.7340805 47.2357541, 10.7340021 47.2358718, 10.7339357 47.2359631, 10.7339232 47.2360685, 10.7339265 47.2361643, 10.7339386 47.2362248, 10.733963 47.2362557, 10.7339899 47.2362781, 10.7340342 47.2363203, 10.734088 47.2364141)",Putzenweg,,,,
29198357,,,residential,,False,True,167.48899999999998,"LINESTRING (10.7370188 47.2342476, 10.7368518 47.2345601, 10.7368048 47.2346645, 10.7367785 47.2346792, 10.7365468 47.2348091, 10.7362536 47.2349657, 10.7361112 47.2350169, 10.7354149 47.2350607)",Putzenweg,,,,
29198722,,,residential,,False,False,80.403,"LINESTRING (10.7370188 47.2342476, 10.7372953 47.2341288, 10.7378581 47.2339259, 10.7379463 47.2338932)",Am Grettert,,,,
29198615,,,residential,,False,False,63.64699999999999,"LINESTRING (10.7407814 47.237478, 10.7408012 47.2373172, 10.7408519 47.2371375, 10.7408418 47.2370503, 10.7407995 47.2369775, 10.7407465 47.2369266)",Eduard-Wallnöfer-Platz,,,,
203402543,,,residential,,False,True,71.473,"LINESTRING (10.7407814 47.237478, 10.7407613 47.2376422, 10.7407404 47.2377896, 10.740741 47.2378, 10.7407472 47.237901, 10.7407806 47.2379739, 10.740804 47.2381151)",Eduard-Wallnöfer-Platz,,,,
"[992131146, 992131148, 29198359]",,,residential,,True,False,174.97099999999998,"LINESTRING (10.7407814 47.237478, 10.7412203 47.2376801, 10.7413105 47.2377289, 10.7414469 47.2377954, 10.7419063 47.2379797, 10.7420454 47.2380375, 10.7423464 47.2381624, 10.7427407 47.238316)",Postgasse,,,,building_passage
29198615,,,residential,,False,True,63.647000000000006,"LINESTRING (10.7407465 47.2369266, 10.7407995 47.2369775, 10.7408418 47.2370503, 10.7408519 47.2371375, 10.7408012 47.2373172, 10.7407814 47.237478)",Eduard-Wallnöfer-Platz,,,,
29291001,,,residential,,False,True,117.779,"LINESTRING (10.7407465 47.2369266, 10.740677 47.236941, 10.7406106 47.2369495, 10.740294 47.2369202, 10.7394116 47.2368386, 10.7392036 47.2368204)",Gebhartstraße,,,,
122925875,,,residential,,False,False,16.854,"LINESTRING (10.7407465 47.2369266, 10.7407938 47.23689, 10.7408544 47.2367957)",Meraner Straße,,,,
29197482,,,residential,20,False,True,159.88299999999998,"LINESTRING (10.7368623 47.2386327, 10.737035 47.2387116, 10.7373 47.239019, 10.7376996 47.2394284, 10.7378094 47.239479, 10.7381324 47.2394548, 10.7382815 47.2395493)",Rathausstraße,6,,,
29198618,,,residential,,False,False,146.047,"LINESTRING (10.7368623 47.2386327, 10.7373429 47.2385047, 10.7375884 47.2384394, 10.7379434 47.2383449, 10.7382188 47.2382872, 10.7385122 47.2382258, 10.7386884 47.2382085)",Christian-Plattner-Straße,,,,
895007711,,,residential,,False,True,97.744,"LINESTRING (10.7368623 47.2386327, 10.7365267 47.2383571, 10.7361448 47.2379047)",Christian-Plattner-Straße,,,,
29198579,,,residential,20,True,False,47.943,"LINESTRING (10.7422101 47.2393066, 10.7421981 47.2393698, 10.7421552 47.2394469, 10.742066 47.2395199, 10.7418142 47.2396032)",Floriangasse,4,,,
"[29198592, 166823305, 166823306, 203416337]",,,residential,,False,False,204.96199999999996,"LINESTRING (10.7422101 47.2393066, 10.7422959 47.2393228, 10.7424492 47.2393745, 10.7425671 47.2394593, 10.7428982 47.2393372, 10.7435707 47.2390559, 10.7439557 47.238854, 10.744031 47.2388275, 10.7442618 47.2388344, 10.7444716 47.2388578, 10.7445658 47.2388832)","['Fabrikstraße', 'Am Rofen']",,,yes,
203405085,,,residential,,False,True,30.059999999999995,"LINESTRING (10.7422101 47.2393066, 10.7422487 47.2391626, 10.7422733 47.2391312, 10.7423343 47.2390531)",Floriangasse,,,,
544819298,,,living_street,20,True,False,83.912,"LINESTRING (10.7405604 47.2399026, 10.7395526 47.2402209)",Floriangasse,,,,
239467761,,,living_street,20,False,False,70.658,"LINESTRING (10.7405604 47.2399026, 10.740692 47.2400523, 10.7407775 47.2401307, 10.7407902 47.2401682, 10.7407595 47.2402054, 10.7407072 47.2402278, 10.740611 47.2402608, 10.7405171 47.240299, 10.7404768 47.2403263, 10.7404259 47.2403682)",Mühlenweg,3,,,
"[50554065, 302585843]",,,residential,,False,False,146.769,"LINESTRING (10.7458558 47.2353109, 10.7461572 47.2348735, 10.7461655 47.2348614, 10.7464091 47.2345079, 10.7465721 47.2342656, 10.7466199 47.2341865, 10.7466186 47.234105)",Auf Arzill,,,,
"[50554065, 203405084, 29291198]",,,residential,,False,True,436.0549999999999,"LINESTRING (10.7458558 47.2353109, 10.7457709 47.2353978, 10.7451952 47.2359866, 10.7450621 47.2361409, 10.744676 47.2366331, 10.7445543 47.2367783, 10.7442201 47.2372138, 10.7436706 47.2378452, 10.7435873 47.2379407, 10.7435 47.2380536, 10.7433508 47.2384519, 10.7433275 47.2384867, 10.7432761 47.2385192, 10.7431955 47.238513, 10.7429537 47.2384134)",Auf Arzill,,,yes,
604709805,,,residential,,False,True,77.63199999999999,"LINESTRING (10.7458558 47.2353109, 10.7462303 47.2354538, 10.7462451 47.2354595, 10.746617 47.2356044, 10.7466929 47.235634, 10.7467497 47.2356559)",Auf Arzill,,,,
29198662,2,,residential,,False,False,199.914,"LINESTRING (10.7466186 47.234105, 10.7465828 47.2340782, 10.7465155 47.2340622, 10.7457946 47.2339923, 10.7455791 47.2339752, 10.7449625 47.2339262, 10.7448071 47.2339104, 10.7447184 47.2339103, 10.7446 47.2339467, 10.7445016 47.2340381, 10.7444907 47.2341372, 10.7444859 47.2341804, 10.74447 47.2342417, 10.7444471 47.2342704, 10.7444103 47.2343066)",Auf Arzill,,,,
"[50554065, 302585843]",,,residential,,False,True,146.769,"LINESTRING (10.7466186 47.234105, 10.7466199 47.2341865, 10.7465721 47.2342656, 10.7464091 47.2345079, 10.7461655 47.2348614, 10.7461572 47.2348735, 10.7458558 47.2353109)",Auf Arzill,,,,
107613436,,,primary_link,,True,False,33.284,"LINESTRING (10.7433756 47.2421941, 10.7432822 47.2422108, 10.7432443 47.2422297, 10.743231 47.2422582, 10.7432388 47.2423538, 10.7431859 47.242421)",,,,,
29198331,,,residential,,False,True,5.816,"LINESTRING (10.7380278 47.2407806, 10.7379514 47.2407739)",Sirapuit,,,,
597926294,,,tertiary,,False,False,147.01,"LINESTRING (10.7380278 47.2407806, 10.7379743 47.2408069, 10.7378276 47.240879, 10.7376053 47.2409356, 10.7375791 47.2409423, 10.7373332 47.2409443, 10.7371249 47.2409268, 10.7371063 47.2409252, 10.7362528 47.2406265)",,,,,
597926294,,,tertiary,,False,True,61.956,"LINESTRING (10.7380278 47.2407806, 10.7383694 47.2405413, 10.738554 47.2404554, 10.7386484 47.2404226)",,,,,
26153974,,,tertiary,20,False,True,25.758000000000003,"LINESTRING (10.7382815 47.2395493, 10.7383629 47.2395241, 10.738588 47.2394476)",Rathausstraße,,,,
29197482,,,residential,20,False,False,159.883,"LINESTRING (10.7382815 47.2395493, 10.7381324 47.2394548, 10.7378094 47.239479, 10.7376996 47.2394284, 10.7373 47.239019, 10.737035 47.2387116, 10.7368623 47.2386327)",Rathausstraße,6,,,
544819292,,,tertiary,,False,False,49.658,"LINESTRING (10.7382815 47.2395493, 10.7378287 47.2397207, 10.7377816 47.2397564, 10.7377522 47.2397986)",Rathausstraße,,,,
248427024,2,B171,primary,60,True,False,40.976,"LINESTRING (10.7442004 47.2344492, 10.7442096 47.2345411, 10.7441796 47.2346309, 10.7441129 47.2347111, 10.744015 47.234775)",Tiroler Straße,,roundabout,,
29198357,,,residential,,False,False,142.80900000000003,"LINESTRING (10.734088 47.2364141, 10.7340342 47.2363203, 10.7339899 47.2362781, 10.733963 47.2362557, 10.7339386 47.2362248, 10.7339265 47.2361643, 10.7339232 47.2360685, 10.7339357 47.2359631, 10.7340021 47.2358718, 10.7340805 47.2357541, 10.7342376 47.2355407, 10.7344194 47.2353392, 10.7344588 47.2352435)",Putzenweg,,,,
29198640,,,residential,,False,False,327.075,"LINESTRING (10.7347279 47.2377693, 10.7352605 47.2382764, 10.7358459 47.2386871, 10.7360724 47.2388378, 10.7366312 47.2390854, 10.7371382 47.2395353, 10.7373973 47.2397183, 10.7375355 47.2397744, 10.7377522 47.2397986)",Beinlandweg,,,,
188201933,,,residential,,False,True,19.001,"LINESTRING (10.7423343 47.2390531, 10.7424714 47.2389098)",Stadtplatz,,,,
203405087,,,residential,,False,False,17.518,"LINESTRING (10.7423343 47.2390531, 10.74213 47.2389784)",Floriangasse,,,,
203405085,,,residential,,False,False,30.06,"LINESTRING (10.7423343 47.2390531, 10.7422733 47.2391312, 10.7422487 47.2391626, 10.7422101 47.2393066)",Floriangasse,,,,
29198289,,,residential,,False,False,383.855,"LINESTRING (10.7390051 47.2368315, 10.7383532 47.2368525, 10.7380629 47.2368135, 10.7376829 47.2366919, 10.7371399 47.2364215, 10.7370102 47.2363569, 10.7366379 47.2361715, 10.7366212 47.2361661, 10.7364223 47.2361021, 10.7363999 47.2360949, 10.7361126 47.2360024, 10.7360735 47.2359898, 10.73531 47.2356612, 10.7353853 47.2353089, 10.7354149 47.2350607)",Unterm Hohen Rain,,,,
132979399,,,tertiary,,True,False,10.267,"LINESTRING (10.7390051 47.2368315, 10.7389981 47.2368089, 10.7390022 47.236786, 10.739017 47.2367652, 10.7390409 47.2367488)",,,roundabout,,
132979399,,,tertiary,,True,False,10.689,"LINESTRING (10.7390409 47.2367488, 10.7390659 47.2367397, 10.7390936 47.2367356, 10.7391218 47.2367367, 10.7391486 47.2367429, 10.7391719 47.2367538)",,,roundabout,,
"[1204737429, 230813279]",2,,tertiary,,False,False,275.59700000000004,"LINESTRING (10.7390409 47.2367488, 10.7389709 47.2366654, 10.7388129 47.2362711, 10.7387585 47.2360229, 10.7386145 47.2353663, 10.7385431 47.2350404, 10.7384628 47.2348506, 10.7383399 47.2345601, 10.7382633 47.2343788, 10.7382426 47.23434)",Karl-von-Lutterotti-Straße,,,,
132979399,,,tertiary,,True,False,8.119,"LINESTRING (10.7391719 47.2367538, 10.7391893 47.2367678, 10.7392008 47.2367843, 10.7392056 47.2368022, 10.7392036 47.2368204)",,,roundabout,,
"[320362578, 8447037]",2,,tertiary,,False,True,207.50899999999996,"LINESTRING (10.7391719 47.2367538, 10.7391941 47.2367215, 10.7392923 47.2365994, 10.7394327 47.2363764, 10.7397247 47.2357909, 10.73981 47.2356166, 10.7398731 47.2354866, 10.739899 47.2354355, 10.7400818 47.2350724, 10.7401223 47.2350054)",Ing.-Baller-Straße,,,,
29291001,,,residential,,False,False,117.779,"LINESTRING (10.7392036 47.2368204, 10.7394116 47.2368386, 10.740294 47.2369202, 10.7406106 47.2369495, 10.740677 47.236941, 10.7407465 47.2369266)",Gebhartstraße,,,,
132979399,,,tertiary,,True,False,14.645,"LINESTRING (10.7392036 47.2368204, 10.7391921 47.2368409, 10.7391718 47.2368581, 10.7391449 47.2368701, 10.7391137 47.236876, 10.7390814 47.2368751, 10.7390511 47.2368675)",,,roundabout,,
26153974,,,tertiary,20,False,False,25.758000000000003,"LINESTRING (10.738588 47.2394476, 10.7383629 47.2395241, 10.7382815 47.2395493)",Rathausstraße,,,,
26153974,,,tertiary,20,False,True,47.696,"LINESTRING (10.738588 47.2394476, 10.738775 47.2393817, 10.7390157 47.2393022, 10.7391529 47.2392556)",Rathausstraße,,,,
744562148,2,,unclassified,20,False,False,18.274,"LINESTRING (10.738588 47.2394476, 10.73865 47.2395218, 10.7386675 47.2395646, 10.7386688 47.2395992)",Sparkassenplatz,,,,
248427024,2,B171,primary,60,True,False,15.217,"LINESTRING (10.7432826 47.2345703, 10.7432763 47.234502, 10.7432918 47.2344344)",Tiroler Straße,,roundabout,,
453389646,1,B171,primary,60,True,False,43.866,"LINESTRING (10.7432826 47.2345703, 10.7429133 47.2344724, 10.742746 47.2344195)",Tiroler Straße,,,,
188201934,,,residential,,True,False,66.125,"LINESTRING (10.7429537 47.2384134, 10.7427472 47.238626, 10.7424714 47.2389098)",,,,,
"[50554065, 203405084, 29291198]",,,residential,,False,False,436.055,"LINESTRING (10.7429537 47.2384134, 10.7431955 47.238513, 10.7432761 47.2385192, 10.7433275 47.2384867, 10.7433508 47.2384519, 10.7435 47.2380536, 10.7435873 47.2379407, 10.7436706 47.2378452, 10.7442201 47.2372138, 10.7445543 47.2367783, 10.744676 47.2366331, 10.7450621 47.2361409, 10.7451952 47.2359866, 10.7457709 47.2353978, 10.7458558 47.2353109)",Auf Arzill,,,yes,
188201933,,,residential,,False,False,19.001,"LINESTRING (10.7424714 47.2389098, 10.7423343 47.2390531)",Stadtplatz,,,,
188201935,,,residential,,True,False,19.652,"LINESTRING (10.7424714 47.2389098, 10.7422665 47.2388008)",,,,,
301726285,,,tertiary,,True,False,25.032,"LINESTRING (10.7401853 47.2348203, 10.7402279 47.2348251, 10.7402665 47.2348384, 10.7402975 47.2348589, 10.740318 47.2348848, 10.7403263 47.2349136, 10.7403226 47.2349396, 10.7403089 47.2349639, 10.7402862 47.234985)",,,roundabout,,
"[453389656, 230819407, 453389655]","['2', '3']",,tertiary,,False,True,131.44199999999998,"LINESTRING (10.7401853 47.2348203, 10.7401854 47.234753, 10.7401864 47.2347098, 10.740189 47.234666, 10.7401911 47.2346327, 10.7401949 47.2346005, 10.7402009 47.234564, 10.7402155 47.2344979, 10.7402215 47.2344737, 10.7402899 47.2341848, 10.740304 47.2341184, 10.7403446 47.23393, 10.7404126 47.233791, 10.7404452 47.2337253, 10.7404921 47.2336651)",Langgasse,,,,
