osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,ref,tunnel,access
25573657,False,Schillerstraße,residential,False,53.558,"LINESTRING (15.2702666 47.4125896, 15.2699466 47.4126521, 15.2696031 47.4125442)",,,,,,
"[26718776, 147558837, 147558839]",True,Parkgasse,residential,False,90.71000000000001,"LINESTRING (15.2687564 47.4122611, 15.2689204 47.4119722, 15.2689437 47.4119329, 15.2689771 47.4118947, 15.2689963 47.4118729, 15.269293 47.4115337)",,,,,building_passage,
130127249,True,Schillerstraße,residential,False,85.99199999999999,"LINESTRING (15.2687564 47.4122611, 15.2685544 47.4121911, 15.2679275 47.4119786, 15.267831 47.4119441, 15.2677377 47.4119107)",,,,,,
26718780,False,Hoher Markt,residential,True,67.12299999999999,"LINESTRING (15.269293 47.4115337, 15.2694646 47.4116176, 15.2696617 47.4116947, 15.2700747 47.4118201)",,,,,,
"[26718779, 130138883, 130138887]",False,"['Hoher Markt', 'Kirchplatz']",residential,False,146.423,"LINESTRING (15.269293 47.4115337, 15.2685607 47.4112305, 15.2684279 47.411129, 15.2683926 47.4110778, 15.2680814 47.4109503, 15.2679356 47.4108764, 15.2677207 47.4107803)",,,,,,
26718778,True,Josef-Graf-Gasse,residential,False,87.997,"LINESTRING (15.2700747 47.4118201, 15.2698398 47.4121929, 15.2696031 47.4125442)",,30,,,,
26718780,False,Hoher Markt,residential,False,67.12299999999999,"LINESTRING (15.2700747 47.4118201, 15.2696617 47.4116947, 15.2694646 47.4116176, 15.269293 47.4115337)",,,,,,
"[141496803, 26786831, 26786879]",False,"['Kupferschmiedgasse', 'Heberplatzl']",residential,True,123.04100000000001,"LINESTRING (15.2700747 47.4118201, 15.2702412 47.4118572, 15.2703845 47.4118646, 15.2706323 47.4117703, 15.2706993 47.4117299, 15.2713441 47.4114031, 15.2714706 47.4113684)",,"['30', '50']",,,,
26718779,False,Kirchplatz,residential,True,47.108,"LINESTRING (15.2672189 47.410527, 15.2677207 47.4107803)",,,,,,
26718783,False,Kreckerstraße,residential,False,77.379,"LINESTRING (15.2668373 47.4144164, 15.2659683 47.4147885)",,30,,,,
26718783,False,Kreckerstraße,residential,True,289.581,"LINESTRING (15.2668373 47.4144164, 15.2671404 47.4142688, 15.2674086 47.4141061, 15.2679022 47.4138375, 15.2680309 47.4137558, 15.2681053 47.4136897, 15.2682683 47.4134735, 15.2686042 47.4129105, 15.2689335 47.4123246)",,30,,,,
26718785,False,Akazienweg,residential,False,83.53399999999999,"LINESTRING (15.2668373 47.4144164, 15.2670687 47.4147504, 15.2671015 47.4147849, 15.2671646 47.4147903, 15.267587 47.414705)",,,,,,
26718783,False,Kreckerstraße,residential,True,77.379,"LINESTRING (15.2659683 47.4147885, 15.2668373 47.4144164)",,30,,,,
26718785,False,Akazienweg,residential,True,83.53399999999999,"LINESTRING (15.267587 47.414705, 15.2671646 47.4147903, 15.2671015 47.4147849, 15.2670687 47.4147504, 15.2668373 47.4144164)",,,,,,
26718782,False,Goethestraße,residential,False,46.818,"LINESTRING (15.2672855 47.4125037, 15.2667368 47.4123052)",,,,,,
26786825,False,Lessingstraße,residential,True,114.531,"LINESTRING (15.2672855 47.4125037, 15.2665832 47.4134175)",,,,,,
26786826,False,Lessingstraße,residential,False,74.201,"LINESTRING (15.2672855 47.4125037, 15.2677377 47.4119107)",,,,,,
26786825,False,Lessingstraße,residential,False,114.531,"LINESTRING (15.2665832 47.4134175, 15.2672855 47.4125037)",,,,,,
26786826,False,Lessingstraße,residential,True,74.201,"LINESTRING (15.2677377 47.4119107, 15.2672855 47.4125037)",,,,,,
130127249,True,Schillerstraße,residential,False,79.587,"LINESTRING (15.2677377 47.4119107, 15.2669779 47.4114814, 15.2669258 47.411452)",,,,,,
120057617,False,Dr.-Theodor-Körner-Straße,unclassified,False,27.493,"LINESTRING (15.2663076 47.4088255, 15.2660155 47.408677)",2,50,,,,
51496032,False,Dr.-Theodor-Körner-Straße,unclassified,True,109.80999999999999,"LINESTRING (15.2663076 47.4088255, 15.2666146 47.4089933, 15.2669584 47.4092156, 15.2670325 47.4092574, 15.2671967 47.4093499, 15.2672998 47.4094034, 15.2674142 47.4094681)",,,,,,
26786840,False,Schiffgasse,residential,True,37.014,"LINESTRING (15.2682783 47.4086505, 15.2678303 47.4085131)",,,,,,
51496031,False,Nagelschmiedgasse,residential,True,103.046,"LINESTRING (15.2682783 47.4086505, 15.2675804 47.4093724, 15.267537 47.4094293)",,,,,,
274539595,False,Schiffgasse,residential,False,118.13,"LINESTRING (15.2682783 47.4086505, 15.2689367 47.4088917, 15.2694741 47.4091199, 15.2695179 47.4091792, 15.2695146 47.4092392)",,,,,,
26786844,True,Minoritenplatz,unclassified,False,82.772,"LINESTRING (15.2729248 47.4109412, 15.2729676 47.4109737, 15.27307 47.4110139, 15.2732296 47.4111252, 15.2732907 47.4111874, 15.2733239 47.4112484, 15.2733444 47.4113335, 15.2733525 47.4114091, 15.2733427 47.4115019, 15.273335 47.4115403, 15.273328 47.4115721)",,,,,,
122569667,False,Lastenstraße,residential,False,79.788,"LINESTRING (15.2778442 47.4140746, 15.2779135 47.4138819, 15.2779666 47.4137452, 15.2780122 47.4136602, 15.2780074 47.4136124, 15.2779859 47.413557, 15.2778939 47.4133857)",,,,,,
137998407,False,Dr.-Lueger-Straße,residential,False,108.151,"LINESTRING (15.2755451 47.4086221, 15.2769554 47.4088093)",,,,,,
30330065,False,Hans-Prasser-Gasse,residential,False,47.61,"LINESTRING (15.2768593 47.4092325, 15.2769554 47.4088093)",,,,,,
30330162,False,Brandstetterstraße,unclassified,False,100.007,"LINESTRING (15.2768593 47.4092325, 15.2781683 47.4090772)",,,,,,
30330162,False,Brandstetterstraße,unclassified,True,214.24699999999996,"LINESTRING (15.2768593 47.4092325, 15.2762876 47.4092562, 15.2755146 47.4092679, 15.2750281 47.4092293, 15.2746379 47.409156, 15.2743361 47.4090348, 15.2740863 47.4089989)",,,,,,
30330072,False,Neubaugasse,residential,False,138.184,"LINESTRING (15.2781683 47.4090772, 15.2784404 47.4078482)",,,,,,
30330162,False,Brandstetterstraße,unclassified,True,100.007,"LINESTRING (15.2781683 47.4090772, 15.2768593 47.4092325)",,,,,,
30330072,False,Neubaugasse,residential,True,138.184,"LINESTRING (15.2784404 47.4078482, 15.2781683 47.4090772)",,,,,,
660984848,False,An der Postwiese,residential,True,97.001,"LINESTRING (15.271404 47.408156, 15.2725881 47.4085007)",,30,,,,
30330466,False,Fabriksgasse,residential,False,116.324,"LINESTRING (15.2763056 47.4151231, 15.2763154 47.4149713, 15.2764522 47.4148621, 15.2765679 47.4148055, 15.2767182 47.4147141, 15.2767261 47.4147024, 15.2767299 47.4146865, 15.276714 47.4145429, 15.27674 47.4145049, 15.2767948 47.4144864, 15.2768396 47.4144909, 15.2768844 47.4144986, 15.2770427 47.4145564, 15.2770815 47.4145554, 15.2771035 47.4145463, 15.2771179 47.4145137)",,30,,,,
30330466,False,Fabriksgasse,residential,True,218.87099999999998,"LINESTRING (15.2763056 47.4151231, 15.2763341 47.4153119, 15.2763223 47.4154474, 15.2761146 47.4155751, 15.275513 47.4157909, 15.274922 47.415984, 15.2745135 47.4161228, 15.2743033 47.4161875, 15.2741923 47.4162217)",,30,,,,
333532654,False,Fabriksgasse,residential,True,241.399,"LINESTRING (15.2763056 47.4151231, 15.2761378 47.4149959, 15.2760534 47.4149573, 15.2758147 47.4148329, 15.2750744 47.4144581, 15.2737279 47.4138383)",,,,,,
30330466,False,Fabriksgasse,residential,True,116.324,"LINESTRING (15.2771179 47.4145137, 15.2771035 47.4145463, 15.2770815 47.4145554, 15.2770427 47.4145564, 15.2768844 47.4144986, 15.2768396 47.4144909, 15.2767948 47.4144864, 15.27674 47.4145049, 15.276714 47.4145429, 15.2767299 47.4146865, 15.2767261 47.4147024, 15.2767182 47.4147141, 15.2765679 47.4148055, 15.2764522 47.4148621, 15.2763154 47.4149713, 15.2763056 47.4151231)",,30,,,,
32361906,False,Bahnhofstraße,residential,False,24.787,"LINESTRING (15.2770814 47.4128243, 15.2773915 47.4128995)",,,,,,
"[32361906, 24205164]",False,Bahnhofstraße,residential,True,152.30999999999997,"LINESTRING (15.2770814 47.4128243, 15.2770469 47.4128155, 15.2766744 47.4127254, 15.2760928 47.4125848, 15.2760321 47.4125695, 15.2759159 47.4125398, 15.2752899 47.4123844, 15.2751805 47.4123539)",2,,,,,
39537056,False,Fabriksgasse,residential,True,170.156,"LINESTRING (15.2770814 47.4128243, 15.2770592 47.4128606, 15.2770471 47.4128862, 15.2769886 47.41321, 15.2769617 47.4133572, 15.2769617 47.4134971, 15.2769731 47.4137129, 15.276951 47.4138811, 15.2769436 47.4139434, 15.2769493 47.4140027, 15.2769694 47.4140288, 15.2770528 47.4140865, 15.2771962 47.4141876, 15.2772135 47.4142075, 15.2772238 47.4142274, 15.2772231 47.4142514, 15.2772154 47.4142753)",,,,,,
"[30330444, 30330453, 186805310, 186805311]",False,"['Untere Siedlungsgasse', 'Obere Siedlungsgasse']",residential,"[False, True]",334.287,"LINESTRING (15.2740417 47.4159214, 15.2741389 47.4158902, 15.274457 47.4157881, 15.2748563 47.4156609, 15.2754067 47.4155289, 15.2758011 47.4154415, 15.2747842 47.4149387, 15.274696 47.4149306, 15.2746312 47.4149365, 15.2739108 47.4152559, 15.2738323 47.4152907, 15.2737957 47.4153069, 15.2736869 47.4153552)",,30,,,,destination
186661578,False,Wiener Straße,primary,False,68.455,"LINESTRING (15.2740417 47.4159214, 15.2738629 47.4156005, 15.2736869 47.4153552)",4,50,,B116,,
186661578,False,Wiener Straße,primary,True,35.282,"LINESTRING (15.2740417 47.4159214, 15.2740762 47.4159771, 15.2741534 47.4161397, 15.2741923 47.4162217)",4,50,,B116,,
25101605,True,Wiener Straße,primary,False,207.093,"LINESTRING (15.2736869 47.4153552, 15.2734018 47.4150166, 15.2732193 47.4146922, 15.2731757 47.4145677, 15.2731621 47.4145346, 15.2731049 47.4143299, 15.2730749 47.4141355, 15.2730616 47.4139391, 15.2730953 47.4135769)",2,50,,,,
"[30330444, 30330453, 186805310, 186805311]",False,"['Untere Siedlungsgasse', 'Obere Siedlungsgasse']",residential,"[False, True]",334.28700000000003,"LINESTRING (15.2736869 47.4153552, 15.2737957 47.4153069, 15.2738323 47.4152907, 15.2739108 47.4152559, 15.2746312 47.4149365, 15.274696 47.4149306, 15.2747842 47.4149387, 15.2758011 47.4154415, 15.2754067 47.4155289, 15.2748563 47.4156609, 15.274457 47.4157881, 15.2741389 47.4158902, 15.2740417 47.4159214)",,30,,,,destination
186661578,False,Wiener Straße,primary,True,68.455,"LINESTRING (15.2736869 47.4153552, 15.2738629 47.4156005, 15.2740417 47.4159214)",4,50,,B116,,
30330100,False,Arbeitergasse,residential,False,157.481,"LINESTRING (15.2760153 47.4123779, 15.2761592 47.4114829, 15.2769184 47.4115305)",,,,,,
31852097,False,Pischker Straße,unclassified,False,28.347,"LINESTRING (15.2760153 47.4123779, 15.2760392 47.4123847, 15.2763692 47.4124652)",,,,,,
"[31852097, 25500420]",False,Pischker Straße,unclassified,True,107.771,"LINESTRING (15.2760153 47.4123779, 15.2753614 47.4121998, 15.2751428 47.4121476, 15.2750556 47.412129, 15.27501 47.4121231, 15.2749705 47.4121213, 15.274941 47.4121231, 15.2749061 47.4121267, 15.2748726 47.412134, 15.2748457 47.4121453, 15.2748223 47.4121635, 15.2748072 47.4121881, 15.2747745 47.4122601)",,,,,,
30812626,False,Am Schiffertor,residential,False,38.269,"LINESTRING (15.2676079 47.4088226, 15.2678303 47.4085131)",,,,,,
26786840,False,Schiffgasse,residential,False,37.014,"LINESTRING (15.2678303 47.4085131, 15.2682783 47.4086505)",,,,,,
30812626,False,Am Schiffertor,residential,True,38.269,"LINESTRING (15.2678303 47.4085131, 15.2676079 47.4088226)",,,,,,
30812626,False,Am Schiffertor,residential,False,55.909,"LINESTRING (15.2678303 47.4085131, 15.2680169 47.4081419, 15.2680696 47.4080371)",,,,,,
120057617,False,Dr.-Theodor-Körner-Straße,unclassified,True,20.067999999999998,"LINESTRING (15.2658107 47.4085614, 15.2658551 47.4085864, 15.2660155 47.408677)",2,50,,,,
120057617,False,Dr.-Theodor-Körner-Straße,unclassified,True,27.493,"LINESTRING (15.2660155 47.408677, 15.2663076 47.4088255)",2,50,,,,
33680144,False,Murpark,residential,True,24.369,"LINESTRING (15.2660155 47.408677, 15.2660803 47.4086181, 15.2661499 47.4084802)",,,,,,
120057617,False,Dr.-Theodor-Körner-Straße,unclassified,False,20.067999999999998,"LINESTRING (15.2660155 47.408677, 15.2658551 47.4085864, 15.2658107 47.4085614)",2,50,,,,
"[186805854, 448941607]",False,Wiener Straße,primary,True,61.07899999999999,"LINESTRING (15.2741658 47.4081163, 15.274113 47.4085454, 15.2740939 47.4086634)","['4', '5']",50,,,,
"[186810688, 691200131]",False,Erzherzog-Johann-Gasse,residential,True,112.52199999999999,"LINESTRING (15.2741658 47.4081163, 15.2739912 47.4080902, 15.2727905 47.4079078, 15.2727067 47.4078952)",,30,,,,
30330065,False,Hans-Prasser-Gasse,residential,True,47.61,"LINESTRING (15.2769554 47.4088093, 15.2768593 47.4092325)",,,,,,
137998407,False,Dr.-Lueger-Straße,residential,True,108.151,"LINESTRING (15.2769554 47.4088093, 15.2755451 47.4086221)",,,,,,
30328546,False,Drahtgasse,residential,True,101.34,"LINESTRING (15.2765869 47.4115665, 15.2764671 47.4121634, 15.2763692 47.4124652)",,,,,,
39537056,False,Fabriksgasse,residential,False,170.156,"LINESTRING (15.2772154 47.4142753, 15.2772231 47.4142514, 15.2772238 47.4142274, 15.2772135 47.4142075, 15.2771962 47.4141876, 15.2770528 47.4140865, 15.2769694 47.4140288, 15.2769493 47.4140027, 15.2769436 47.4139434, 15.276951 47.4138811, 15.2769731 47.4137129, 15.2769617 47.4134971, 15.2769617 47.4133572, 15.2769886 47.41321, 15.2770471 47.4128862, 15.2770592 47.4128606, 15.2770814 47.4128243)",,,,,,
51496040,True,Franz-Gruber-Straße,residential,False,29.182,"LINESTRING (15.2725881 47.4085007, 15.2726301 47.4082398)",,30,,,,
660984848,False,An der Postwiese,residential,False,97.001,"LINESTRING (15.2725881 47.4085007, 15.271404 47.408156)",,30,,,,
"[660984848, 660984849, 197706954]",False,An der Postwiese,residential,True,105.21900000000001,"LINESTRING (15.2725881 47.4085007, 15.2726318 47.4085143, 15.2727373 47.408547, 15.2737983 47.4088575, 15.2738698 47.4088788)",,30,yes,,,
186810706,False,Franz-Gruber-Straße,residential,True,38.749,"LINESTRING (15.2727067 47.4078952, 15.2726301 47.4082398)",,30,,,,
"[186810688, 691200131]",False,Erzherzog-Johann-Gasse,residential,False,112.52199999999999,"LINESTRING (15.2727067 47.4078952, 15.2727905 47.4079078, 15.2739912 47.4080902, 15.2741658 47.4081163)",,30,,,,
"[32361906, 24205164]",False,Bahnhofstraße,residential,False,152.30999999999997,"LINESTRING (15.2751805 47.4123539, 15.2752899 47.4123844, 15.2759159 47.4125398, 15.2760321 47.4125695, 15.2760928 47.4125848, 15.2766744 47.4127254, 15.2770469 47.4128155, 15.2770814 47.4128243)",2,,,,,
24205164,False,Bahnhofstraße,residential,True,32.283,"LINESTRING (15.2751805 47.4123539, 15.2750694 47.4123274, 15.2750043 47.4123128, 15.2749035 47.412289, 15.2747745 47.4122601)",2,,,,,
51496112,False,Bahnhofstraße,residential,False,120.441,"LINESTRING (15.2751805 47.4123539, 15.2751904 47.4124126, 15.2751797 47.4124723, 15.2750914 47.4126617, 15.2748605 47.4131736, 15.2748296 47.4132421, 15.2747633 47.4133941)",,,,,,
26356146,False,Dr.-Theodor-Körner-Straße,unclassified,False,107.829,"LINESTRING (15.2686402 47.410158, 15.2685264 47.4100926, 15.268318 47.4099937, 15.2676015 47.4095756, 15.2675389 47.4095387)",,50,,,,
"[285224758, 150476148, 31852094]",True,Koloman-Wallisch-Platz,unclassified,False,123.13699999999999,"LINESTRING (15.2686402 47.410158, 15.2687516 47.4100295, 15.2688499 47.4099161, 15.2688901 47.4098697, 15.2690292 47.4097121, 15.2690572 47.4096784, 15.2692103 47.4094942, 15.2693891 47.4092915, 15.2694626 47.4092455, 15.2695146 47.4092392)",,,,,,
"[19084323, 274539589]",True,"['Koloman-Wallisch-Platz', 'Roseggerstraße']",unclassified,False,306.79,"LINESTRING (15.2695146 47.4092392, 15.2698328 47.4093643, 15.2703372 47.4095371, 15.2703674 47.4095482, 15.2707775 47.4097001, 15.2712672 47.4098562, 15.2713144 47.4098718, 15.2714776 47.4099149, 15.2721501 47.4100926, 15.2729303 47.4102763, 15.2731644 47.4103294, 15.2732012 47.4103396, 15.2732363 47.4103494)",,,,,,
274539595,False,Schiffgasse,residential,True,118.13,"LINESTRING (15.2695146 47.4092392, 15.2695179 47.4091792, 15.2694741 47.4091199, 15.2689367 47.4088917, 15.2682783 47.4086505)",,,,,,
"[262982786, 274539570, 122569662]",False,Bahnhofstraße,residential,False,67.304,"LINESTRING (15.2778939 47.4133857, 15.2778089 47.413233, 15.2777496 47.4131665, 15.2776721 47.4130842, 15.2775749 47.4130002, 15.2775011 47.412954, 15.2774488 47.4129254, 15.2773915 47.4128995)",,,,,,
122569667,False,Lastenstraße,residential,True,79.788,"LINESTRING (15.2778939 47.4133857, 15.2779859 47.413557, 15.2780074 47.4136124, 15.2780122 47.4136602, 15.2779666 47.4137452, 15.2779135 47.4138819, 15.2778442 47.4140746)",,,,,,
