osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,tunnel,width,access
14012050,,,residential,,False,True,148.59300000000002,"LINESTRING (12.3973984 47.4439353, 12.3974142 47.4439845, 12.3974156 47.444033, 12.3972686 47.4442659, 12.3972451 47.4443046, 12.3971711 47.4444761, 12.3971227 47.4445814, 12.3970609 47.4447156, 12.3968431 47.4451209, 12.3968036 47.4451981)",Wagnerstraße,,,,
28716973,,,residential,,False,False,12.102,"LINESTRING (12.3940142 47.4455711, 12.3940889 47.4454747)",Hammerschmiedstraße,,,,
172854420,,,residential,30,False,True,128.338,"LINESTRING (12.3940142 47.4455711, 12.3940621 47.4455901, 12.3943581 47.4457076, 12.3954838 47.4461579)",Traunsteinerweg,,,,
14012053,,,residential,,False,False,8.134,"LINESTRING (12.391548 47.4484303, 12.3915835 47.4483612)",Im Gries,,,,
"[14012053, 14012055]",2,,residential,,False,"[False, True]",30.616,"LINESTRING (12.391548 47.4484303, 12.3914902 47.4485332, 12.391438 47.4486004, 12.3913576 47.4486713)","['Fischlechnerplatz', 'Im Gries']",,,,
29799650,,,residential,,False,False,97.07399999999998,"LINESTRING (12.391548 47.4484303, 12.3916066 47.4484469, 12.3917839 47.448497, 12.3920661 47.4480644, 12.3922609 47.4478792)",Franz-Erler-Straße,,,,
"[14012053, 14012055]",2,,residential,,False,"[False, True]",30.616,"LINESTRING (12.3913576 47.4486713, 12.391438 47.4486004, 12.3914902 47.4485332, 12.391548 47.4484303)","['Fischlechnerplatz', 'Im Gries']",,,,
29799526,2,,residential,,False,False,19.437,"LINESTRING (12.3913576 47.4486713, 12.3914353 47.4487454, 12.3914499 47.4487526, 12.3915358 47.4487947)",Hornweg,,,,
"[1244050372, 229210071]",,,residential,,False,False,39.295,"LINESTRING (12.3913576 47.4486713, 12.3912299 47.448642, 12.3911225 47.4486434, 12.3909069 47.448671, 12.3908492 47.4486841)",Fischlechnerplatz,,,,
"[147439445, 14021821]",,,residential,,True,False,68.55,"LINESTRING (12.3908492 47.4486841, 12.390789 47.4487724, 12.3908129 47.4492914)",Wegscheidgasse,,,,
"[1244050372, 229210071]",,,residential,,False,True,39.295,"LINESTRING (12.3908492 47.4486841, 12.3909069 47.448671, 12.3911225 47.4486434, 12.3912299 47.448642, 12.3913576 47.4486713)",Fischlechnerplatz,,,,
14154747,,,residential,,True,False,49.916,"LINESTRING (12.3908129 47.4492914, 12.3905507 47.4492953, 12.3902295 47.4492688, 12.3901521 47.4492624)",Wegscheidgasse,,,,
147439446,,,residential,,True,False,94.224,"LINESTRING (12.3906179 47.450123, 12.390654 47.4499957, 12.390775 47.4497273, 12.3907972 47.4496248, 12.3908129 47.4492914)",Wegscheidgasse,,,,
147441841,2,B161,primary,50,False,False,62.552,"LINESTRING (12.3906179 47.450123, 12.3904124 47.4502331, 12.3903587 47.4502618, 12.3902571 47.4503163, 12.3901242 47.4504122, 12.3900222 47.4505102)",,,,,
"[147441841, 451610778, 451610777]","['2', '3', '4']",B161,primary,50,False,True,142.027,"LINESTRING (12.3906179 47.450123, 12.3916062 47.4496593, 12.3919291 47.4495043, 12.3921654 47.4493907)",,,,,
"[147441852, 451616455]","['1', '2']",,residential,,True,False,142.036,"LINESTRING (12.3901521 47.4492624, 12.3900596 47.4497361, 12.3899338 47.4503121, 12.3899264 47.4503459, 12.3899396 47.4504282, 12.3899852 47.4504862, 12.3900222 47.4505102)",Josef-Pirchl-Straße,,,,
14021824,,,residential,50,False,True,118.91699999999999,"LINESTRING (12.3894437 47.4474547, 12.3894158 47.4473915, 12.3893793 47.4473301, 12.3893797 47.4472394, 12.3894317 47.4469981, 12.3894509 47.4467728, 12.389477 47.4465679, 12.3894841 47.4464843, 12.389484 47.4463966)",Obere Gänsbachgasse,,,,
"[993732908, 1059742997]",,,residential,50,False,False,42.924,"LINESTRING (12.3894437 47.4474547, 12.3895545 47.447466, 12.3897672 47.4476335, 12.3898441 47.4477063)",Obere Gänsbachgasse,,,,
"[1059743000, 22894107, 1067217725, 277757606]",,,residential,,False,True,349.94300000000004,"LINESTRING (12.3894437 47.4474547, 12.3893681 47.4475225, 12.3892721 47.447572, 12.3891825 47.4476182, 12.3889719 47.4477048, 12.3889711 47.447756, 12.3888673 47.4478937, 12.3887954 47.4479635, 12.3887611 47.448023, 12.3887345 47.4480505, 12.3886952 47.4480911, 12.3885309 47.4482128, 12.3885059 47.4482313, 12.3884702 47.4482511, 12.3883407 47.4483356, 12.3882585 47.4483941, 12.3879794 47.4485835, 12.3879274 47.4486274, 12.3878445 47.448701, 12.3877835 47.4487552, 12.3875212 47.4488819, 12.3872002 47.4489155, 12.3867881 47.4489591, 12.3865603 47.449038, 12.3863592 47.4491208, 12.3862943 47.4491481, 12.3860792 47.4492382, 12.3859301 47.4493015)","['Kirchgasse', 'Pfarrau']",,,2.5,
14021824,,,residential,50,False,False,50.755,"LINESTRING (12.3893548 47.4459489, 12.3893845 47.4460217, 12.3894694 47.4463303, 12.389484 47.4463966)",Obere Gänsbachgasse,,,,
146900329,,,residential,50,False,True,41.144999999999996,"LINESTRING (12.3893548 47.4459489, 12.3894036 47.4459577, 12.3894577 47.4459676, 12.3898019 47.4461536)",Franz-Reisch-Straße,,,,
767382428,2,,residential,50,False,False,20.317999999999998,"LINESTRING (12.3893548 47.4459489, 12.3892684 47.4458562, 12.3892072 47.4457959)",Obere Gänsbachgasse,,,,
30854677,,,residential,,False,False,90.055,"LINESTRING (12.3906836 47.4444913, 12.3907771 47.444566, 12.3912112 47.444914, 12.3913744 47.4451003, 12.391431 47.4451125)",Josef-Herold-Straße,,,,
"[14021825, 1244050376, 354356875, 222637657, 1205182846]",2,,unclassified,,False,True,228.882,"LINESTRING (12.3906836 47.4444913, 12.3905225 47.4443641, 12.3899754 47.4439841, 12.3899108 47.4439392, 12.3898935 47.4439275, 12.3897081 47.4438051, 12.3894975 47.4436707, 12.3894637 47.4436473, 12.3894167 47.4436174, 12.3893743 47.4435884, 12.3892546 47.4435061, 12.3890197 47.4433596, 12.3887941 47.4432166, 12.3887382 47.44318, 12.3885157 47.4430485)","['Josef-Herold-Straße', 'Hahnenkammstraße']",,,,
"[14021828, 1244050373, 1244050375]",,,residential,30,False,False,198.433,"LINESTRING (12.3906836 47.4444913, 12.3902614 47.4447479, 12.3900457 47.4448821, 12.3899616 47.444932, 12.3896381 47.4451224, 12.3895282 47.4451837, 12.3892551 47.4453396, 12.3891958 47.4453828, 12.3891528 47.4454137, 12.389138 47.4454486, 12.3891276 47.4454673, 12.3891254 47.4455024, 12.3891312 47.4455634, 12.3892217 47.445718, 12.3892072 47.4457959)",Klostergasse,,,,
"[146900329, 146900326, 14028855]",,,residential,50,False,False,49.138,"LINESTRING (12.3903545 47.4463877, 12.3903003 47.4463542, 12.3900428 47.4462486, 12.3898544 47.4461743, 12.3898019 47.4461536)",Franz-Reisch-Straße,,building_passage,,
"[14032520, 14032531, 147438203, 993824988, 147438205, 211154495]",,,"['living_street', 'residential']",,True,False,374.22599999999994,"LINESTRING (12.3903545 47.4463877, 12.3905897 47.4465736, 12.3909241 47.4467128, 12.3908514 47.4468046, 12.3905115 47.4472337, 12.3904031 47.4473304, 12.3901391 47.4475308, 12.3900957 47.4475695, 12.3899931 47.4476457, 12.3899247 47.4477245, 12.3898532 47.4478392, 12.3898337 47.447892, 12.3898129 47.4479276, 12.3898004 47.4479981, 12.3898034 47.4480845, 12.389823 47.4481566, 12.3898601 47.4482228, 12.3901858 47.4485898, 12.3902365 47.4486636, 12.3902452 47.4487341, 12.3902448 47.4488181, 12.390238 47.4488541, 12.3901984 47.4490666, 12.390183 47.4491318, 12.3901521 47.4492624)","['Rathausplatz', 'Vorderstadt', 'Josef-Pirchl-Straße']",viaduct,,,
14028856,,,residential,,False,False,164.987,"LINESTRING (12.3870218 47.4468002, 12.3865801 47.4465415, 12.3865042 47.4464973, 12.3862469 47.4463476, 12.3861339 47.446294, 12.3860623 47.44626, 12.3858029 47.446137, 12.3857745 47.4461235, 12.3855486 47.4459882, 12.3853244 47.4458624)",Hermann Reisch Weg,,,,
370789365,,,residential,50,False,True,66.655,"LINESTRING (12.3870218 47.4468002, 12.3872892 47.4466076, 12.3875407 47.446437, 12.3876404 47.446371)",Franz-Reisch-Straße,,,,
"[993998192, 993998193]",,,residential,50,False,False,64.407,"LINESTRING (12.3870218 47.4468002, 12.3867599 47.446976, 12.3867083 47.4470107, 12.386414 47.4472083)",Franz-Reisch-Straße,,,,
14028860,,,residential,,False,False,34.103,"LINESTRING (12.3870217 47.4494101, 12.3869413 47.4495294, 12.3868479 47.4495796, 12.3867448 47.449644)",Pfarrau,,,,
211154488,,,residential,,False,False,76.09100000000001,"LINESTRING (12.3870217 47.4494101, 12.3871076 47.4494402, 12.3873587 47.4495305, 12.3874571 47.4495785, 12.3878101 47.4498269)",Lebenbergweg,,,,
211154488,,,residential,,False,True,93.13799999999998,"LINESTRING (12.3870217 47.4494101, 12.3868443 47.4493659, 12.3867364 47.4493638, 12.3864352 47.4494013, 12.3861392 47.4494581, 12.3860838 47.4494507, 12.3860005 47.4493907, 12.3859301 47.4493015)",Lebenbergweg,,,,
211154488,,,residential,,False,True,76.09100000000001,"LINESTRING (12.3878101 47.4498269, 12.3874571 47.4495785, 12.3873587 47.4495305, 12.3871076 47.4494402, 12.3870217 47.4494101)",Lebenbergweg,,,,
14028860,,,residential,,False,True,34.102999999999994,"LINESTRING (12.3867448 47.449644, 12.3868479 47.4495796, 12.3869413 47.4495294, 12.3870217 47.4494101)",Pfarrau,,,,
"[29831370, 324930931, 766235407]",,,residential,,False,False,43.185,"LINESTRING (12.3916209 47.4458206, 12.3916715 47.4457733, 12.3917167 47.4457246, 12.3917519 47.4456898, 12.3918474 47.4455676, 12.3919103 47.4454859)","['Sterzinger Platz', 'Vorderstadt']",,building_passage,,
"[210605368, 766235406, 210605367]",,,residential,,False,True,104.045,"LINESTRING (12.3907313 47.4454797, 12.3902419 47.4457172, 12.3901851 47.445774, 12.390156 47.4458045, 12.3900273 47.4459395, 12.3899254 47.4460362, 12.3898348 47.4461223, 12.3898019 47.4461536)",Schulgasse,,building_passage,,
172854426,,,residential,,False,False,32.664,"LINESTRING (12.3935343 47.4452405, 12.3931563 47.4450958)",Graggaugasse,,,,
14149190,,,residential,,False,True,84.09,"LINESTRING (12.3935343 47.4452405, 12.3935617 47.4452014, 12.3936304 47.4451031, 12.3936705 47.4450668, 12.3937113 47.4450397, 12.3939484 47.4448932, 12.3940105 47.4448527, 12.3940675 47.444811, 12.3940868 47.4447855, 12.394094 47.4447493, 12.3941097 47.4446931, 12.394137 47.4446302)",Schlossergasse,,,,
172854426,,,residential,,False,True,49.321999999999996,"LINESTRING (12.3935343 47.4452405, 12.3939399 47.4453935, 12.3940458 47.4454488, 12.3940889 47.4454747)",Graggaugasse,,,,
"[14021825, 1244050376, 354356875, 222637657, 1205182846]",2,,unclassified,,False,False,228.882,"LINESTRING (12.3885157 47.4430485, 12.3887382 47.44318, 12.3887941 47.4432166, 12.3890197 47.4433596, 12.3892546 47.4435061, 12.3893743 47.4435884, 12.3894167 47.4436174, 12.3894637 47.4436473, 12.3894975 47.4436707, 12.3897081 47.4438051, 12.3898935 47.4439275, 12.3899108 47.4439392, 12.3899754 47.4439841, 12.3905225 47.4443641, 12.3906836 47.4444913)","['Josef-Herold-Straße', 'Hahnenkammstraße']",,,,
14021825,,,unclassified,,False,True,40.66,"LINESTRING (12.3885157 47.4430485, 12.3883022 47.4429125, 12.3881228 47.4427973)",Hahnenkammstraße,,,,
29798748,,,residential,,False,False,114.664,"LINESTRING (12.3885157 47.4430485, 12.3890251 47.4426439, 12.3895363 47.442283)",Maurachfeld,,,,
28716973,,,residential,,False,False,82.979,"LINESTRING (12.3954556 47.4447525, 12.3957715 47.4444659, 12.39594 47.4442942, 12.3959927 47.4442248, 12.3959686 47.4441214)",Hammerschmiedstraße,,,,
28716973,,,residential,,False,True,52.86,"LINESTRING (12.3954556 47.4447525, 12.3953277 47.4448252, 12.3951286 47.4449307, 12.3950361 47.4449815, 12.3949122 47.4450539)",Hammerschmiedstraße,,,,
29799672,,,residential,,False,False,26.594,"LINESTRING (12.3954556 47.4447525, 12.3956908 47.4448556, 12.3957638 47.4448604)",Faistenbergerweg,,,,
210605366,,,residential,50,False,False,106.27099999999999,"LINESTRING (12.3888329 47.4458676, 12.3885392 47.4459725, 12.388291 47.4460617, 12.3880241 47.4461589, 12.3878182 47.4462572, 12.3876404 47.446371)",Franz-Reisch-Straße,,,,
"[210605366, 993998887]",2,,residential,50,False,True,29.383,"LINESTRING (12.3888329 47.4458676, 12.3889255 47.4458401, 12.3890004 47.4458275, 12.3891006 47.4458168, 12.3892072 47.4457959)",Franz-Reisch-Straße,,,,
710475776,,,residential,,False,True,90.448,"LINESTRING (12.3888329 47.4458676, 12.3882813 47.4453519, 12.388132 47.4452066)",Alfons-Petzold-Weg,,,,
"[29784332, 463209302]",,,residential,,False,False,221.082,"LINESTRING (12.3876404 47.446371, 12.3868554 47.445949, 12.3862503 47.4456238, 12.386107 47.4455467, 12.3860596 47.4455243, 12.3860236 47.4455087, 12.3859843 47.4455097, 12.3859431 47.4455292, 12.3853774 47.4458352, 12.3853244 47.4458624)",Reischfeld,,,,
210605366,,,residential,50,False,True,106.271,"LINESTRING (12.3876404 47.446371, 12.3878182 47.4462572, 12.3880241 47.4461589, 12.388291 47.4460617, 12.3885392 47.4459725, 12.3888329 47.4458676)",Franz-Reisch-Straße,,,,
370789365,,,residential,50,False,False,66.655,"LINESTRING (12.3876404 47.446371, 12.3875407 47.446437, 12.3872892 47.4466076, 12.3870218 47.4468002)",Franz-Reisch-Straße,,,,
"[5230738, 370789366]",2,,residential,50,False,True,49.808,"LINESTRING (12.3858367 47.4474279, 12.3859386 47.4473897, 12.3859945 47.4473687, 12.386414 47.4472083)","['Franz-Reisch-Straße', 'Schwarzseestraße']",,,,
29784327,,,residential,,False,False,135.624,"LINESTRING (12.3936739 47.4476407, 12.3932642 47.4474378, 12.3931573 47.4473946, 12.3928935 47.4473227, 12.392763 47.4472789, 12.3927077 47.4472549, 12.3925997 47.4471889, 12.3924836 47.44713, 12.3924343 47.4471181, 12.3923756 47.4471152, 12.3921031 47.447131)",Im Gries,,,,
14012050,,,residential,,False,False,147.54299999999998,"LINESTRING (12.3954838 47.4461579, 12.3955671 47.4460782, 12.3962235 47.4456773, 12.3966167 47.445438, 12.3966705 47.4453958, 12.3967106 47.4453506, 12.3968036 47.4451981)",Wagnerstraße,,,,
172854420,,,residential,30,False,False,128.338,"LINESTRING (12.3954838 47.4461579, 12.3943581 47.4457076, 12.3940621 47.4455901, 12.3940142 47.4455711)",Traunsteinerweg,,,,
"[14012051, 172854420, 172854413]",,,residential,30,False,"[False, True]",202.45999999999998,"LINESTRING (12.3954838 47.4461579, 12.3958785 47.4463177, 12.3962156 47.4464298, 12.3962905 47.4464547, 12.3964562 47.4465134, 12.3966009 47.4465825, 12.3966361 47.4465992, 12.3966987 47.446633, 12.3968669 47.4467303, 12.3969954 47.4468063, 12.3971411 47.4468962, 12.3972546 47.4469427, 12.3973721 47.4469771, 12.3975399 47.4470085, 12.3976504 47.4470276, 12.3977926 47.4470547)","['Sonnenhofweg', 'Traunsteinerweg']",yes,,,
14028856,,,residential,,False,True,164.987,"LINESTRING (12.3853244 47.4458624, 12.3855486 47.4459882, 12.3857745 47.4461235, 12.3858029 47.446137, 12.3860623 47.44626, 12.3861339 47.446294, 12.3862469 47.4463476, 12.3865042 47.4464973, 12.3865801 47.4465415, 12.3870218 47.4468002)",Hermann Reisch Weg,,,,
370789368,,,residential,,False,True,30.691,"LINESTRING (12.3853244 47.4458624, 12.3851592 47.445743, 12.3850402 47.4456644)",Hermann Reisch Weg,,,,
"[29784332, 463209302]",,,residential,,False,True,221.082,"LINESTRING (12.3853244 47.4458624, 12.3853774 47.4458352, 12.3859431 47.4455292, 12.3859843 47.4455097, 12.3860236 47.4455087, 12.3860596 47.4455243, 12.386107 47.4455467, 12.3862503 47.4456238, 12.3868554 47.445949, 12.3876404 47.446371)",Reischfeld,,,,
329653248,,,residential,,False,False,57.536,"LINESTRING (12.3890754 47.44187, 12.3895363 47.442283)",Maurachfeld,,,,
29799361,,,residential,,False,True,128.187,"LINESTRING (12.3890754 47.44187, 12.3887797 47.4420306, 12.3884905 47.442247, 12.3883814 47.4424449, 12.3881228 47.4427973)",,,,,
329653248,,,residential,,False,True,57.536,"LINESTRING (12.3895363 47.442283, 12.3890754 47.44187)",Maurachfeld,,,,
29798748,,,residential,,False,False,132.218,"LINESTRING (12.3895363 47.442283, 12.3898393 47.442098, 12.3899255 47.442087, 12.3906324 47.4425362, 12.3908454 47.4426715)",Maurachfeld,,,,
29798748,,,residential,,False,True,114.664,"LINESTRING (12.3895363 47.442283, 12.3890251 47.4426439, 12.3885157 47.4430485)",Maurachfeld,,,,
370789369,1,,residential,,True,False,64.541,"LINESTRING (12.392238 47.449128, 12.3920232 47.4490321, 12.3919561 47.4490044, 12.3915358 47.4487947)",Hornweg,,,,
"[370781154, 1075426493]",2,,residential,,False,False,106.599,"LINESTRING (12.3932744 47.4494651, 12.3934087 47.4494659, 12.3935496 47.4494669, 12.3936688 47.4494724, 12.3937581 47.4494774, 12.3938303 47.4494875, 12.3939016 47.4495055, 12.3940302 47.4495482, 12.3941259 47.449586, 12.394297 47.4496592, 12.3944459 47.4497193, 12.3945811 47.4497685)",Hornweg,,,,
"[370781154, 1075426494]",2,,residential,,False,True,44.989000000000004,"LINESTRING (12.3932744 47.4494651, 12.3931674 47.4494592, 12.3931263 47.4494533, 12.3930747 47.4494459, 12.3929917 47.4494282, 12.3929333 47.449411, 12.3928786 47.4493914, 12.3927185 47.4493307)",Hornweg,,,,
29798748,,,residential,,False,True,132.218,"LINESTRING (12.3908454 47.4426715, 12.3906324 47.4425362, 12.3899255 47.442087, 12.3898393 47.442098, 12.3895363 47.442283)",Maurachfeld,,,,
"[29799422, 994001759]",,,residential,,False,False,63.158,"LINESTRING (12.3940202 47.4440241, 12.3941382 47.4440594, 12.3942082 47.4440705, 12.3942884 47.4440729, 12.3945514 47.4440484, 12.3946159 47.4440424, 12.3946738 47.4440504, 12.3947997 47.4441266)",Ehrenbachgasse,,,,
318882412,,,residential,,False,False,126.672,"LINESTRING (12.3940202 47.4440241, 12.3940863 47.4438931, 12.3941218 47.4436604, 12.3941457 47.4435545, 12.3942087 47.4432752, 12.394233 47.4431473, 12.3942405 47.443108, 12.3942799 47.4429011)",Malinggasse,,,,
"[994001355, 318882412]",,,residential,,False,True,96.30299999999998,"LINESTRING (12.3940202 47.4440241, 12.3938641 47.4440485, 12.3938316 47.4440658, 12.3936264 47.4441749, 12.3935211 47.4442118, 12.393394 47.4442332, 12.3932235 47.4442456, 12.3931428 47.4442555, 12.3930951 47.4442673, 12.3930542 47.4442798, 12.393027 47.4442937, 12.3930085 47.4443095, 12.39299 47.4443391, 12.3929745 47.4443634, 12.3929558 47.4444081)",Malinggasse,,,,
29800132,,,residential,,False,False,107.20100000000001,"LINESTRING (12.3942799 47.4429011, 12.3943993 47.4426489, 12.3944808 47.4425343, 12.3945732 47.4423682, 12.3946428 47.4422432, 12.3947308 47.441989)",Bachinggasse,,,,
318882412,,,residential,,False,True,126.67200000000001,"LINESTRING (12.3942799 47.4429011, 12.3942405 47.443108, 12.394233 47.4431473, 12.3942087 47.4432752, 12.3941457 47.4435545, 12.3941218 47.4436604, 12.3940863 47.4438931, 12.3940202 47.4440241)",Malinggasse,,,,
29799169,,,residential,,False,True,141.837,"LINESTRING (12.3971378 47.4430252, 12.3968114 47.4433792, 12.3966198 47.4436051, 12.3964867 47.4437622, 12.3963947 47.443868, 12.3961784 47.444058, 12.3961294 47.4441011)",Knappengasse,,,,
"[1205182836, 1205182837, 1075426493]",2,,residential,,False,True,117.54700000000001,"LINESTRING (12.3960195 47.4501819, 12.3952586 47.4499698, 12.395165 47.4499437, 12.3948317 47.4498383, 12.3946066 47.4497765, 12.3945811 47.4497685)",Hornweg,,,,
29799302,,,residential,,False,True,209.39900000000003,"LINESTRING (12.3850402 47.4456644, 12.385026 47.445494, 12.3850139 47.4453154, 12.385005 47.445183, 12.3849646 47.444866, 12.3849154 47.4446755, 12.3848726 47.4445191, 12.384778 47.444213, 12.3847546 47.4441416, 12.3845553 47.444105, 12.38451 47.4440739, 12.3844809 47.4440313, 12.3845027 47.4439696, 12.3845287 47.4439217)",Hermann Reisch Weg,,,,customers
370789368,,,residential,,False,False,30.691,"LINESTRING (12.3850402 47.4456644, 12.3851592 47.445743, 12.3853244 47.4458624)",Hermann Reisch Weg,,,,
29799397,,,residential,,False,False,56.318,"LINESTRING (12.3922609 47.4478792, 12.3923626 47.4478943, 12.39283 47.4481947)",Franz-Erler-Straße,,,,
29799650,,,residential,,False,False,85.21199999999999,"LINESTRING (12.3922609 47.4478792, 12.3922931 47.4477852, 12.3922814 47.4476501, 12.3922398 47.4475325, 12.392123 47.447265, 12.3921031 47.447131)",Franz-Erler-Straße,,,,
29799650,,,residential,,False,True,97.074,"LINESTRING (12.3922609 47.4478792, 12.3920661 47.4480644, 12.3917839 47.448497, 12.3916066 47.4484469, 12.391548 47.4484303)",Franz-Erler-Straße,,,,
29799397,,,residential,,False,True,56.318,"LINESTRING (12.39283 47.4481947, 12.3923626 47.4478943, 12.3922609 47.4478792)",Franz-Erler-Straße,,,,
29799681,2,,residential,,False,True,19.096,"LINESTRING (12.3947997 47.4441266, 12.3947441 47.4441837, 12.3946955 47.4442817)",Ehrenbachgasse,,,,
"[29799422, 994001759]",,,residential,,False,True,63.158,"LINESTRING (12.3947997 47.4441266, 12.3946738 47.4440504, 12.3946159 47.4440424, 12.3945514 47.4440484, 12.3942884 47.4440729, 12.3942082 47.4440705, 12.3941382 47.4440594, 12.3940202 47.4440241)",Ehrenbachgasse,,,,
29799526,2,,residential,,False,True,19.437,"LINESTRING (12.3915358 47.4487947, 12.3914499 47.4487526, 12.3914353 47.4487454, 12.3913576 47.4486713)",Hornweg,,,,
100047966,3,,residential,,False,True,20.624,"LINESTRING (12.3927185 47.4493307, 12.3925756 47.4492809, 12.3924755 47.4492447)",Hornweg,,,,
"[370781154, 1075426494]",2,,residential,,False,False,44.989,"LINESTRING (12.3927185 47.4493307, 12.3928786 47.4493914, 12.3929333 47.449411, 12.3929917 47.4494282, 12.3930747 47.4494459, 12.3931263 47.4494533, 12.3931674 47.4494592, 12.3932744 47.4494651)",Hornweg,,,,
41446690,,,residential,,False,True,135.54,"LINESTRING (12.386414 47.4472083, 12.3861888 47.4470789, 12.3858901 47.4469622, 12.3848578 47.4466015)",Porstendorffweg,,,,
"[5230738, 370789366]",2,,residential,50,False,False,49.80799999999999,"LINESTRING (12.386414 47.4472083, 12.3859945 47.4473687, 12.3859386 47.4473897, 12.3858367 47.4474279)","['Franz-Reisch-Straße', 'Schwarzseestraße']",,,,
"[993998192, 993998193]",,,residential,50,False,True,64.407,"LINESTRING (12.386414 47.4472083, 12.3867083 47.4470107, 12.3867599 47.446976, 12.3870218 47.4468002)",Franz-Reisch-Straße,,,,
