osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge
9856552,Rösslgasse,residential,30,False,True,48.958999999999996,"LINESTRING (16.6063626 48.1203958, 16.6063772 48.120479, 16.6064394 48.1208331)",,,
426443865,Wiener Straße,primary,50,False,False,23.434,"LINESTRING (16.6063626 48.1203958, 16.6064336 48.1203796, 16.6064849 48.120368, 16.6066614 48.1203278)",B9,,
9836667,Klein Neusiedler Straße,secondary,50,False,False,184.92899999999997,"LINESTRING (16.6066614 48.1203278, 16.606612 48.1202617, 16.606594 48.1202377, 16.6065206 48.120074, 16.6065288 48.1197686, 16.6065381 48.1194474, 16.606549 48.1190738, 16.6064552 48.1186877)",L156,2,
426443865,Wiener Straße,primary,50,False,True,23.434,"LINESTRING (16.6066614 48.1203278, 16.6064849 48.120368, 16.6064336 48.1203796, 16.6063626 48.1203958)",B9,,
426443885,Wiener Straße,primary,50,False,False,93.50200000000001,"LINESTRING (16.6066614 48.1203278, 16.6067922 48.1202987, 16.6068742 48.1202804, 16.6070157 48.1202489, 16.6073887 48.1200992, 16.6074595 48.1200607, 16.6077432 48.1199132)",B9,,
244619484,Klein Neusiedler Straße,secondary,50,False,True,208.887,"LINESTRING (16.6047 48.1159973, 16.6047612 48.1160884, 16.6048838 48.1162709, 16.6057352 48.1174855, 16.6058738 48.1176839, 16.6058857 48.1177009)",L156,2,
284397268,,unclassified,,False,True,67.441,"LINESTRING (16.6047 48.1159973, 16.6046342 48.1160004, 16.6039873 48.1160307, 16.6037997 48.1160637)",,,
9836667,Klein Neusiedler Straße,secondary,50,False,False,95.882,"LINESTRING (16.6064552 48.1186877, 16.6063586 48.1184632, 16.6061165 48.1180571, 16.6060624 48.1179623, 16.6060018 48.1178817)",L156,2,
9836667,Klein Neusiedler Straße,secondary,50,False,True,184.92900000000003,"LINESTRING (16.6064552 48.1186877, 16.606549 48.1190738, 16.6065381 48.1194474, 16.6065288 48.1197686, 16.6065206 48.120074, 16.606594 48.1202377, 16.606612 48.1202617, 16.6066614 48.1203278)",L156,2,
9836977,Bahnstraße,tertiary,,False,True,190.05999999999997,"LINESTRING (16.6064552 48.1186877, 16.6065503 48.118698, 16.6066278 48.1187158, 16.6068049 48.1188266, 16.6069155 48.1188753, 16.6070505 48.1189123, 16.6075264 48.1189773, 16.6079455 48.1190524, 16.6083084 48.1191417, 16.6085201 48.1192034, 16.6086678 48.1192702, 16.6087879 48.1193245)",,,
