osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel
30260712,Schubertstraße,residential,False,True,218.45,"LINESTRING (14.1011648 46.7243867, 14.1011402 46.7245537, 14.1011343 46.7245942, 14.1011298 46.7246245, 14.101086 46.7249223, 14.1010724 46.7250148, 14.1010273 46.7253217, 14.1010142 46.7254119, 14.1010068 46.7254628, 14.1010047 46.7255873, 14.1010037 46.725714, 14.1010022 46.7259263, 14.100999 46.7263458)",,30,,
30260600,St. Ruprechter Straße,residential,False,True,74.902,"LINESTRING (14.1021195 46.7245459, 14.1015529 46.7244563, 14.1011648 46.7243867)",,30,,
"[30261260, 30261671]","['Dr.-G.-H.-Neckheim-Straße', 'Haydnstraße']",residential,False,True,407.37200000000007,"LINESTRING (14.1021195 46.7245459, 14.1019178 46.7254412, 14.1019088 46.7255296, 14.1019211 46.7257888, 14.101937 46.7260231, 14.1019924 46.7268347, 14.1019799 46.7268686, 14.101945 46.7268943, 14.1019021 46.7269072, 14.1018378 46.7268999, 14.1016339 46.7268686, 14.1014811 46.726853, 14.1012116 46.7268455, 14.1011282 46.7268507, 14.1010481 46.726856, 14.1009097 46.7268686, 14.1007702 46.726887, 14.1004832 46.7269356, 14.1003527 46.72695, 14.1002114 46.7269559, 14.1000864 46.7269611)",,30,,
"[30260675, 1225281191]",Sparkassenstraße,residential,False,"[False, True]",113.947,"LINESTRING (14.0927681 46.7263354, 14.0924076 46.7259813, 14.0922656 46.7258404, 14.0919641 46.7255462, 14.0918905 46.7255099)",,,,
30260813,Schulhausgasse,residential,True,False,55.587,"LINESTRING (14.0938185 46.7265674, 14.0944517 46.7263194)",1,30,,
181972387,Schulhausgasse,residential,False,False,55.5,"LINESTRING (14.0938185 46.7265674, 14.0935311 46.7261088)",,,,
181972387,Schulhausgasse,residential,False,True,55.5,"LINESTRING (14.0935311 46.7261088, 14.0938185 46.7265674)",,,,
30260712,Schubertstraße,residential,False,False,218.45,"LINESTRING (14.100999 46.7263458, 14.1010022 46.7259263, 14.1010037 46.725714, 14.1010047 46.7255873, 14.1010068 46.7254628, 14.1010142 46.7254119, 14.1010273 46.7253217, 14.1010724 46.7250148, 14.101086 46.7249223, 14.1011298 46.7246245, 14.1011343 46.7245942, 14.1011402 46.7245537, 14.1011648 46.7243867)",,30,,
30260712,Schubertstraße,residential,False,True,88.843,"LINESTRING (14.1013103 46.723594, 14.1012855 46.7237132, 14.1012174 46.7240812, 14.1011648 46.7243867)",,30,,
30260715,Sackgasse,residential,False,True,56.614,"LINESTRING (14.0955267 46.7215311, 14.0953395 46.7220238)",,,,
30261162,Kirchgasse,residential,False,True,187.325,"LINESTRING (14.0944517 46.7263194, 14.0943672 46.7262316, 14.0942904 46.7261664, 14.0941673 46.7260838, 14.0939188 46.7259382, 14.0937055 46.7257946, 14.0935389 46.7256824, 14.0932821 46.7254982, 14.0928054 46.7251018, 14.0927869 46.7250864)",,,,
"[38556505, 201142890, 30261731, 201142891]",Bahnhofstraße,residential,True,False,202.176,"LINESTRING (14.0942663 46.723586, 14.0944429 46.7234128, 14.0944924 46.7233737, 14.0946095 46.7232906, 14.0948948 46.7231686, 14.095092 46.7230507, 14.0953858 46.7228545, 14.095553 46.7227156, 14.0956872 46.722576, 14.095836 46.7223963, 14.0958984 46.7223347, 14.0959472 46.7222877, 14.0960075 46.7222416)",,30,yes,
485555087,Obere Tiebelgasse,residential,False,False,227.564,"LINESTRING (14.0942663 46.723586, 14.0941533 46.7235505, 14.0939717 46.7234315, 14.0938299 46.7233218, 14.0937736 46.7232782, 14.0936789 46.723179, 14.0936053 46.7230955, 14.093539 46.7229974, 14.093428 46.7228158, 14.0933176 46.7226542, 14.0932712 46.7225632, 14.093217 46.7224262, 14.0932009 46.7223591, 14.0932078 46.7222788, 14.0932574 46.7221094, 14.0933266 46.7219629, 14.0933431 46.721881, 14.0933421 46.7217925)",,30,,
"[201142913, 30261612, 441787401]",Untere Tiebelgasse,residential,False,False,76.356,"LINESTRING (14.0954698 46.7243354, 14.0957608 46.7240755, 14.0958328 46.7240535, 14.0959098 46.7240514, 14.0960172 46.7240701, 14.0961291 46.7240937, 14.0962658 46.7241144)",,30,yes,
37963983,Obere Tiebelgasse,residential,False,True,55.98599999999999,"LINESTRING (14.0954698 46.7243354, 14.0955104 46.7243688, 14.0955291 46.7244049, 14.0955395 46.7245457, 14.0955559 46.7245766, 14.0956163 46.7246198, 14.0956317 46.7246603, 14.0955818 46.7248024)",,30,,
37963983,Obere Tiebelgasse,residential,False,False,55.98599999999999,"LINESTRING (14.0955818 46.7248024, 14.0956317 46.7246603, 14.0956163 46.7246198, 14.0955559 46.7245766, 14.0955395 46.7245457, 14.0955291 46.7244049, 14.0955104 46.7243688, 14.0954698 46.7243354)",,30,,
37963983,Obere Tiebelgasse,residential,False,True,50.628,"LINESTRING (14.0955818 46.7248024, 14.0955648 46.7248452, 14.095492 46.7250287, 14.095474 46.7250603, 14.0953746 46.7252343)",,30,,
125639790,Untere Tiebelgasse,residential,False,False,72.244,"LINESTRING (14.0955818 46.7248024, 14.0956605 46.7248107, 14.0959486 46.7248387, 14.0960545 46.7248519, 14.0960954 46.7248645, 14.0962865 46.7249935, 14.096332 46.7250014, 14.0964382 46.7250198)",,30,,
37963983,Obere Tiebelgasse,residential,False,False,50.628,"LINESTRING (14.0953746 46.7252343, 14.095474 46.7250603, 14.095492 46.7250287, 14.0955648 46.7248452, 14.0955818 46.7248024)",,30,,
30260903,Mozartstraße,residential,False,False,303.33000000000004,"LINESTRING (14.1000864 46.7269611, 14.1000921 46.7266958, 14.1000934 46.7266374, 14.1000992 46.7264727, 14.1001066 46.7262645, 14.1001149 46.7260278, 14.1001231 46.7257967, 14.1001273 46.7256768, 14.1001313 46.7255548, 14.1001465 46.7250918, 14.1001706 46.7249038, 14.1002108 46.7245145, 14.1002493 46.7242366)",,30,,
"[30261260, 30261671]","['Dr.-G.-H.-Neckheim-Straße', 'Haydnstraße']",residential,False,False,407.37199999999996,"LINESTRING (14.1000864 46.7269611, 14.1002114 46.7269559, 14.1003527 46.72695, 14.1004832 46.7269356, 14.1007702 46.726887, 14.1009097 46.7268686, 14.1010481 46.726856, 14.1011282 46.7268507, 14.1012116 46.7268455, 14.1014811 46.726853, 14.1016339 46.7268686, 14.1018378 46.7268999, 14.1019021 46.7269072, 14.101945 46.7268943, 14.1019799 46.7268686, 14.1019924 46.7268347, 14.101937 46.7260231, 14.1019211 46.7257888, 14.1019088 46.7255296, 14.1019178 46.7254412, 14.1021195 46.7245459)",,30,,
30261671,Dr.-G.-H.-Neckheim-Straße,residential,False,True,63.045,"LINESTRING (14.1000864 46.7269611, 14.0996201 46.727035, 14.0992823 46.7270938)",,30,,
30261671,Dr.-G.-H.-Neckheim-Straße,residential,False,False,63.045,"LINESTRING (14.0992823 46.7270938, 14.0996201 46.727035, 14.1000864 46.7269611)",,30,,
30261671,Dr.-G.-H.-Neckheim-Straße,residential,False,True,39.052,"LINESTRING (14.0992823 46.7270938, 14.0991544 46.7271152, 14.0990612 46.7271244, 14.0987756 46.7271402)",,30,,
30261171,Kalvarienbergweg,residential,False,False,188.134,"LINESTRING (14.0949584 46.7184462, 14.0950466 46.7184806, 14.0952491 46.7185238, 14.0954154 46.7185484, 14.0956085 46.7185661, 14.0957726 46.7185776, 14.0960928 46.7186001, 14.0964587 46.7186121, 14.0965701 46.7186157, 14.0967364 46.7186104, 14.0968825 46.7185918, 14.0970247 46.7185559, 14.0973481 46.7184505)",,,,
442647085,Kuchlbrunnweg,residential,False,False,181.48399999999998,"LINESTRING (14.0949584 46.7184462, 14.095082 46.7186179, 14.0951311 46.7186594, 14.0953371 46.7187962, 14.0954395 46.718847, 14.0955495 46.718892, 14.0955872 46.7189062, 14.0956981 46.7189479, 14.0967564 46.7192707, 14.0968215 46.7192906, 14.0968974 46.7193137)",,,,
30261231,Industriestraße,unclassified,False,True,287.41300000000007,"LINESTRING (14.1003551 46.7194479, 14.099959 46.7194895, 14.0988465 46.7196268, 14.0986896 46.7196461, 14.0968158 46.7198996, 14.0967306 46.7199036, 14.0966464 46.7198996)",,,,
30261575,Dr.-G.-H.-Neckheim-Straße,residential,False,True,116.981,"LINESTRING (14.097659 46.7261163, 14.0976309 46.7265731, 14.0976157 46.7268211, 14.0975944 46.7271674)",,,,
30261671,Dr.-G.-H.-Neckheim-Straße,residential,False,False,23.181,"LINESTRING (14.0975944 46.7271674, 14.0978984 46.7271613)",,30,,
30261575,Dr.-G.-H.-Neckheim-Straße,residential,False,False,116.981,"LINESTRING (14.0975944 46.7271674, 14.0976157 46.7268211, 14.0976309 46.7265731, 14.097659 46.7261163)",,,,
30261601,Bambergerplatz,residential,False,False,23.559,"LINESTRING (14.0914786 46.7251346, 14.0916675 46.7253023)",,,,
30261601,Bambergerplatz,residential,False,True,23.559,"LINESTRING (14.0916675 46.7253023, 14.0914786 46.7251346)",,,,
516674933,Bambergerplatz,residential,False,False,9.42,"LINESTRING (14.0916675 46.7253023, 14.0917388 46.7253715)",,,,
"[705606628, 30261727]",Bambergerplatz,residential,False,True,77.749,"LINESTRING (14.0916675 46.7253023, 14.0914428 46.725415, 14.0912297 46.7255218, 14.0909639 46.7256551, 14.090935 46.7257169, 14.0909235 46.7257528)",2,30,,
"[38557008, 30261263]","['Hauptplatz', 'Villacher Straße']",residential,True,False,178.75800000000004,"LINESTRING (14.0918566 46.7237334, 14.0918521 46.72389, 14.0918722 46.7240243, 14.0919137 46.7241587, 14.0917553 46.724088, 14.0915371 46.7240283, 14.0912239 46.7239496, 14.0909468 46.7238464, 14.090742 46.723766, 14.0905261 46.7236565, 14.0904213 46.723591)",1,30,,
30261671,Dr.-G.-H.-Neckheim-Straße,residential,False,False,39.052,"LINESTRING (14.0987756 46.7271402, 14.0990612 46.7271244, 14.0991544 46.7271152, 14.0992823 46.7270938)",,30,,
30261671,Dr.-G.-H.-Neckheim-Straße,residential,False,True,66.953,"LINESTRING (14.0987756 46.7271402, 14.0985978 46.7271531, 14.0984831 46.7271575, 14.0978984 46.7271613)",,30,,
30261726,Beethovenstraße,residential,False,False,345.87800000000004,"LINESTRING (14.0987756 46.7271402, 14.0987695 46.7269228, 14.0987668 46.7268275, 14.0987685 46.7267229, 14.0987708 46.7265765, 14.0987747 46.7263253, 14.0987773 46.7261601, 14.0987776 46.7261384, 14.0987843 46.725842, 14.0987846 46.7258302, 14.0987892 46.7256267, 14.0987908 46.7255747, 14.0987928 46.7255082, 14.0987978 46.7253412, 14.0988028 46.7251746, 14.0988047 46.7251106, 14.0988128 46.724815, 14.0988171 46.7246586, 14.0988207 46.7245292, 14.0988222 46.7244737, 14.0988241 46.724404, 14.0988297 46.7242019, 14.0988335 46.7240628, 14.0988346 46.7240301)",,30,,
40357697,Klagenfurter Straße,tertiary,False,True,18.249000000000002,"LINESTRING (14.0961237 46.7223846, 14.0960374 46.7222897, 14.0960075 46.7222416)",,,,
124247950,Klagenfurter Straße,tertiary,False,False,46.001000000000005,"LINESTRING (14.0961237 46.7223846, 14.0962638 46.7225337, 14.0963236 46.722612, 14.0963713 46.7226919, 14.0963924 46.7227518)",,30,,
"[219554512, 1112002237]",Bahnhofstraße,residential,True,False,130.99,"LINESTRING (14.0961237 46.7223846, 14.0962501 46.7223362, 14.0964838 46.7222556, 14.0973215 46.7221276, 14.0974242 46.7221148, 14.0975136 46.722183, 14.0975987 46.7222637, 14.0976399 46.7223028)",,,,
40357699,10.-Oktober-Straße,tertiary,False,False,6.162,"LINESTRING (14.0948865 46.7239153, 14.0948248 46.7239511)",,30,,
