osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes
5437418,Landegger Straße,residential,30,False,False,95.767,"LINESTRING (16.3762986 47.8694881, 16.3764044 47.8695299, 16.3767669 47.869705, 16.3773505 47.8699814)",,
30345887,Sportplatzgasse,residential,30,True,False,118.02799999999999,"LINESTRING (16.3762986 47.8694881, 16.3761804 47.8694434, 16.3748221 47.8691095)",,
795519762,Hauptstraße,secondary,50,False,True,21.878,"LINESTRING (16.3762986 47.8694881, 16.3762365 47.8695751, 16.376186 47.8696695)",L216,
"[1081165193, 1081165194, 823088060]",Hauptstraße,secondary,50,False,False,430.255,"LINESTRING (16.3762986 47.8694881, 16.3763308 47.8694178, 16.3764173 47.8692369, 16.3764608 47.8690671, 16.3765047 47.8688837, 16.376525 47.8687513, 16.3765314 47.8685337, 16.3765379 47.8684722, 16.3765452 47.8683909, 16.376562 47.8682611, 16.3765717 47.8681677, 16.376795 47.8661505, 16.3768001 47.866096, 16.3768141 47.8658131, 16.3768611 47.8657286, 16.3769471 47.865674)",L216,
"[386107277, 823088061]",Eisenstädter Straße,secondary,50,False,False,115.292,"LINESTRING (16.3769471 47.865674, 16.3770455 47.8656417, 16.3772014 47.8656356, 16.377449 47.865654, 16.3783453 47.8656991, 16.3784768 47.8657057)",L216,"['2', '3']"
386107301,Hauptstraße,tertiary,50,True,False,38.312,"LINESTRING (16.3769471 47.865674, 16.3768583 47.8656576, 16.3768142 47.86564, 16.3767928 47.8656254, 16.3767636 47.8655871, 16.3767376 47.8654823, 16.3767561 47.8654047)",L322,1
"[1081165193, 1081165194, 823088060]",Hauptstraße,secondary,50,False,True,430.25500000000005,"LINESTRING (16.3769471 47.865674, 16.3768611 47.8657286, 16.3768141 47.8658131, 16.3768001 47.866096, 16.376795 47.8661505, 16.3765717 47.8681677, 16.376562 47.8682611, 16.3765452 47.8683909, 16.3765379 47.8684722, 16.3765314 47.8685337, 16.376525 47.8687513, 16.3765047 47.8688837, 16.3764608 47.8690671, 16.3764173 47.8692369, 16.3763308 47.8694178, 16.3762986 47.8694881)",L216,
5439451,Dr. Karl Renner-Straße,residential,30,False,False,74.724,"LINESTRING (16.3784768 47.8657057, 16.3786082 47.8650395)",,
5439451,Dr. Karl Renner-Straße,residential,30,False,True,482.8760000000001,"LINESTRING (16.3784768 47.8657057, 16.377764 47.8685662, 16.3776997 47.8687389, 16.3775711 47.8692021, 16.3774363 47.8696877, 16.3773934 47.8698374, 16.3773505 47.8699814)",,
458309045,Eisenstädter Straße,secondary,50,False,False,162.089,"LINESTRING (16.3784768 47.8657057, 16.3787466 47.8656981, 16.3806387 47.8655629)",L216,2
