osmid,lanes,highway,oneway,reversed,length,geometry,ref,maxspeed,name,tunnel,bridge
30219734,1,residential,False,False,87.586,"LINESTRING (14.5756364 48.1079298, 14.5766341 48.107947, 14.5768137 48.107965)",,,Sonnenweg,,
30219404,1,residential,False,False,99.695,"LINESTRING (14.5761423 48.1125406, 14.5763227 48.1124859, 14.576801 48.112387, 14.5774312 48.1122985)",,,Badgasse,,
30219404,1,residential,False,True,266.83500000000004,"LINESTRING (14.5761423 48.1125406, 14.576112 48.1125871, 14.5758123 48.1129734, 14.5757861 48.1130326, 14.575788 48.1130852, 14.5757981 48.1131325, 14.5758285 48.1131882, 14.5758401 48.1132021, 14.5758601 48.1132262, 14.5759226 48.1132794, 14.5760257 48.1133476, 14.5762127 48.1134713, 14.5762772 48.1135031, 14.5763479 48.1135191, 14.5764652 48.113534, 14.5765347 48.1135492, 14.5766089 48.113573, 14.5766588 48.1136013, 14.5766957 48.1136353, 14.576715 48.1136783, 14.5767175 48.1137243, 14.576703 48.1137765, 14.5766715 48.1138233, 14.5766142 48.1138605, 14.5765352 48.1138827, 14.5762445 48.1139331, 14.5759782 48.1139852, 14.5758556 48.1140158, 14.575787 48.1140533, 14.5757467 48.11409, 14.5757326 48.1141416)",,,Badgasse,,
734444208,1,residential,False,False,86.783,"LINESTRING (14.5761423 48.1125406, 14.5759994 48.1125345, 14.5758577 48.1125513, 14.575753 48.1125699, 14.5756135 48.112593, 14.5752069 48.1126443, 14.5749948 48.1126714)",,,,,
30219423,1,unclassified,False,False,325.03000000000003,"LINESTRING (14.5798418 48.1108823, 14.5796625 48.1108283, 14.5794909 48.1107572, 14.5793302 48.1106836, 14.5790448 48.1105341, 14.5789256 48.110446, 14.5788121 48.1103235, 14.5787229 48.1102005, 14.5786492 48.110083, 14.5786196 48.110033, 14.578577 48.1099612, 14.5785445 48.1098643, 14.5785261 48.1097744, 14.578512 48.1096489, 14.5785029 48.1095162, 14.5784968 48.109367, 14.578489 48.1092365, 14.5784867 48.1091978, 14.5784668 48.1090567, 14.5784378 48.1089355, 14.5784224 48.1088904, 14.5783964 48.1088143, 14.5782591 48.1084718, 14.5782254 48.1083579)",,,,,
130303521,1,residential,False,False,554.8579999999998,"LINESTRING (14.5798418 48.1108823, 14.5799078 48.110835, 14.5799397 48.1108226, 14.5800021 48.1107982, 14.5801267 48.1107632, 14.580199 48.1107294, 14.5803092 48.1106716, 14.580488 48.1105968, 14.5806632 48.1105401, 14.5809219 48.1104663, 14.5815392 48.1103037, 14.5820986 48.1101744, 14.5826504 48.110078, 14.5832163 48.1099896, 14.5843494 48.1098333, 14.5854682 48.1096947, 14.5857029 48.1096737, 14.5860123 48.1096612, 14.5862781 48.1096782, 14.5865976 48.1096976, 14.5868065 48.109696, 14.5869776 48.1096956)",,,Badgasse,,
"[130303521, 130303522, 30219404]",1,residential,False,True,279.84399999999994,"LINESTRING (14.5798418 48.1108823, 14.5797853 48.110955, 14.5797366 48.1110322, 14.5797004 48.111077, 14.5796865 48.1110943, 14.5794169 48.1112878, 14.5792597 48.1114229, 14.5791455 48.1115432, 14.5791175 48.1115841, 14.578638 48.1122844, 14.5785788 48.1123419, 14.5784794 48.1124009, 14.5783911 48.1124321, 14.5783151 48.1124456, 14.5782352 48.1124455, 14.5775955 48.1123266, 14.5774312 48.1122985)",,,Badgasse,yes,
"[57701313, 247278213, 247278206]",1,unclassified,False,True,555.4149999999998,"LINESTRING (14.5842323 48.1136607, 14.5842946 48.1135304, 14.5843503 48.113414, 14.5844539 48.1131975, 14.5844596 48.1130912, 14.584442 48.1130122, 14.5843722 48.1129404, 14.5842327 48.1128499, 14.5840291 48.112717, 14.5839311 48.1126388, 14.5838754 48.1125722, 14.5838501 48.1124837, 14.5838599 48.1124112, 14.5838864 48.1123575, 14.5839119 48.1123058, 14.5839697 48.1122378, 14.5840781 48.1121322, 14.5842215 48.1120317, 14.5844323 48.1119074, 14.584807 48.1117238, 14.5853162 48.1115193, 14.5860253 48.1111943, 14.5862059 48.1110684, 14.5863594 48.110936, 14.5864502 48.1108128, 14.586528 48.1106477, 14.5867045 48.1102404, 14.5869776 48.1096956)",,,,,yes
853996046,2,secondary,False,False,124.972,"LINESTRING (14.5842323 48.1136607, 14.5840189 48.1136329, 14.5837927 48.1136224, 14.5835367 48.1136276, 14.5833748 48.1136425, 14.5832565 48.1136665, 14.5831617 48.1136957, 14.5830739 48.1137415, 14.5828792 48.113873, 14.5828047 48.113918, 14.5827221 48.1139588)",L6100,50,,,
853996046,2,secondary,False,True,31.903,"LINESTRING (14.5842323 48.1136607, 14.5844301 48.1136986, 14.5846411 48.1137487)",L6100,50,,,
30219423,1,unclassified,False,True,325.03000000000003,"LINESTRING (14.5782254 48.1083579, 14.5782591 48.1084718, 14.5783964 48.1088143, 14.5784224 48.1088904, 14.5784378 48.1089355, 14.5784668 48.1090567, 14.5784867 48.1091978, 14.578489 48.1092365, 14.5784968 48.109367, 14.5785029 48.1095162, 14.578512 48.1096489, 14.5785261 48.1097744, 14.5785445 48.1098643, 14.578577 48.1099612, 14.5786196 48.110033, 14.5786492 48.110083, 14.5787229 48.1102005, 14.5788121 48.1103235, 14.5789256 48.110446, 14.5790448 48.1105341, 14.5793302 48.1106836, 14.5794909 48.1107572, 14.5796625 48.1108283, 14.5798418 48.1108823)",,,,,
251301809,,tertiary,False,False,163.746,"LINESTRING (14.5782254 48.1083579, 14.578129 48.1084127, 14.5780243 48.1084862, 14.5778707 48.1086189, 14.5777324 48.1087561, 14.5776745 48.1088216, 14.5776325 48.1088667, 14.5775758 48.1089388, 14.5775246 48.1090052, 14.5775065 48.1090559, 14.5775009 48.1091211, 14.5775106 48.1092168, 14.5775031 48.1092654, 14.5774996 48.109288, 14.5774595 48.1093422, 14.5773844 48.1093815, 14.5772806 48.1094097, 14.5771495 48.1094202, 14.5770055 48.1094225)",L6268,50,Jahnstraße,,
"[57701313, 247278213, 247278206]",1,unclassified,False,False,555.415,"LINESTRING (14.5869776 48.1096956, 14.5867045 48.1102404, 14.586528 48.1106477, 14.5864502 48.1108128, 14.5863594 48.110936, 14.5862059 48.1110684, 14.5860253 48.1111943, 14.5853162 48.1115193, 14.584807 48.1117238, 14.5844323 48.1119074, 14.5842215 48.1120317, 14.5840781 48.1121322, 14.5839697 48.1122378, 14.5839119 48.1123058, 14.5838864 48.1123575, 14.5838599 48.1124112, 14.5838501 48.1124837, 14.5838754 48.1125722, 14.5839311 48.1126388, 14.5840291 48.112717, 14.5842327 48.1128499, 14.5843722 48.1129404, 14.584442 48.1130122, 14.5844596 48.1130912, 14.5844539 48.1131975, 14.5843503 48.113414, 14.5842946 48.1135304, 14.5842323 48.1136607)",,,,,yes
130303521,1,residential,False,True,554.858,"LINESTRING (14.5869776 48.1096956, 14.5868065 48.109696, 14.5865976 48.1096976, 14.5862781 48.1096782, 14.5860123 48.1096612, 14.5857029 48.1096737, 14.5854682 48.1096947, 14.5843494 48.1098333, 14.5832163 48.1099896, 14.5826504 48.110078, 14.5820986 48.1101744, 14.5815392 48.1103037, 14.5809219 48.1104663, 14.5806632 48.1105401, 14.580488 48.1105968, 14.5803092 48.1106716, 14.580199 48.1107294, 14.5801267 48.1107632, 14.5800021 48.1107982, 14.5799397 48.1108226, 14.5799078 48.110835, 14.5798418 48.1108823)",,,Badgasse,,
30219404,1,residential,False,False,29.264999999999997,"LINESTRING (14.5757793 48.1144024, 14.5757638 48.1143599, 14.5757549 48.1143135, 14.5757357 48.1141997, 14.5757326 48.1141416)",,,Badgasse,,
315626121,2,primary,False,False,96.37,"LINESTRING (14.5757793 48.1144024, 14.5761504 48.1143433, 14.5766484 48.1142622, 14.5770398 48.1141954)",B42,70,Straße zur Autobahn,,
221651189,1,residential,False,True,20.705,"LINESTRING (14.5827221 48.1139588, 14.5827725 48.1140041, 14.5828058 48.1140529, 14.582815 48.1141288)",,,,,
853996046,2,secondary,False,False,250.061,"LINESTRING (14.5827221 48.1139588, 14.5825785 48.1140126, 14.5824157 48.1140544, 14.5822103 48.1140893, 14.5820074 48.1141199, 14.5818312 48.114143, 14.581655 48.1141533, 14.5815218 48.1141535, 14.5813867 48.114151, 14.5812553 48.114141, 14.581066 48.1141179, 14.5808568 48.1140755, 14.5806198 48.1140063, 14.5804215 48.1139317, 14.5801463 48.1138068, 14.5800575 48.1137816, 14.5799809 48.1137769, 14.5799034 48.1137904, 14.5798387 48.1138264, 14.5797597 48.1138882, 14.5797204 48.1139463, 14.5797008 48.1139892)",L6100,50,,,
853996046,2,secondary,False,True,124.972,"LINESTRING (14.5827221 48.1139588, 14.5828047 48.113918, 14.5828792 48.113873, 14.5830739 48.1137415, 14.5831617 48.1136957, 14.5832565 48.1136665, 14.5833748 48.1136425, 14.5835367 48.1136276, 14.5837927 48.1136224, 14.5840189 48.1136329, 14.5842323 48.1136607)",L6100,50,,,
30219365,1,unclassified,False,False,63.286,"LINESTRING (14.5753431 48.107399, 14.5753444 48.1074469, 14.5753558 48.1074791, 14.5754318 48.1075929, 14.5756364 48.1079298)",,,,,
30219365,1,unclassified,False,True,55.067,"LINESTRING (14.5753431 48.107399, 14.5753504 48.1072646, 14.5753703 48.1069041)",,,,,
30219736,1,residential,False,True,62.685,"LINESTRING (14.5745022 48.1062671, 14.5746718 48.1062772, 14.5749662 48.1062948, 14.5753431 48.1063171)",,,Siedlungsring,,
251301809,,tertiary,False,True,13.739,"LINESTRING (14.5768206 48.1094175, 14.5770055 48.1094225)",L6268,50,Jahnstraße,,
30219365,1,unclassified,False,True,200.00900000000001,"LINESTRING (14.5768206 48.1094175, 14.5768213 48.1093801, 14.5768223 48.1093302, 14.5767976 48.1092143, 14.5767636 48.1090026, 14.5767537 48.108941, 14.5767309 48.1089013, 14.5767009 48.1088712, 14.5766466 48.1088472, 14.5764943 48.1088082, 14.5763817 48.1087745, 14.5762861 48.1087397, 14.5761999 48.108698, 14.5761214 48.1086438, 14.5760658 48.1085905, 14.5760423 48.108568, 14.5759807 48.1084994, 14.5759059 48.1083933, 14.5757815 48.1081793, 14.5757525 48.1081293, 14.5756364 48.1079298)",,,,,
251301809,,tertiary,False,False,13.739,"LINESTRING (14.5770055 48.1094225, 14.5768206 48.1094175)",L6268,50,Jahnstraße,,
130303532,1,residential,False,True,343.4750000000001,"LINESTRING (14.5770055 48.1094225, 14.5770092 48.1094793, 14.5770253 48.1095237, 14.5770667 48.1095689, 14.577123 48.1096132, 14.5772071 48.109667, 14.5773833 48.1098056, 14.5775815 48.1099905, 14.5776821 48.1101228, 14.5777639 48.1103371, 14.5778614 48.1106228, 14.5779116 48.1108821, 14.5779221 48.1109599, 14.5779282 48.1110444, 14.5779245 48.1110942, 14.5779098 48.1111502, 14.5778835 48.1112067, 14.5778111 48.1113537, 14.5777482 48.111526, 14.5776821 48.1117843, 14.5775877 48.1120238, 14.5774997 48.1121876, 14.5774312 48.1122985)",,,,,
251301809,,tertiary,False,True,163.746,"LINESTRING (14.5770055 48.1094225, 14.5771495 48.1094202, 14.5772806 48.1094097, 14.5773844 48.1093815, 14.5774595 48.1093422, 14.5774996 48.109288, 14.5775031 48.1092654, 14.5775106 48.1092168, 14.5775009 48.1091211, 14.5775065 48.1090559, 14.5775246 48.1090052, 14.5775758 48.1089388, 14.5776325 48.1088667, 14.5776745 48.1088216, 14.5777324 48.1087561, 14.5778707 48.1086189, 14.5780243 48.1084862, 14.578129 48.1084127, 14.5782254 48.1083579)",L6268,50,Jahnstraße,,
"[130303521, 130303522, 30219404]",1,residential,False,False,279.84399999999994,"LINESTRING (14.5774312 48.1122985, 14.5775955 48.1123266, 14.5782352 48.1124455, 14.5783151 48.1124456, 14.5783911 48.1124321, 14.5784794 48.1124009, 14.5785788 48.1123419, 14.578638 48.1122844, 14.5791175 48.1115841, 14.5791455 48.1115432, 14.5792597 48.1114229, 14.5794169 48.1112878, 14.5796865 48.1110943, 14.5797004 48.111077, 14.5797366 48.1110322, 14.5797853 48.110955, 14.5798418 48.1108823)",,,Badgasse,yes,
30219404,1,residential,False,True,99.695,"LINESTRING (14.5774312 48.1122985, 14.576801 48.112387, 14.5763227 48.1124859, 14.5761423 48.1125406)",,,Badgasse,,
130303532,1,residential,False,False,343.475,"LINESTRING (14.5774312 48.1122985, 14.5774997 48.1121876, 14.5775877 48.1120238, 14.5776821 48.1117843, 14.5777482 48.111526, 14.5778111 48.1113537, 14.5778835 48.1112067, 14.5779098 48.1111502, 14.5779245 48.1110942, 14.5779282 48.1110444, 14.5779221 48.1109599, 14.5779116 48.1108821, 14.5778614 48.1106228, 14.5777639 48.1103371, 14.5776821 48.1101228, 14.5775815 48.1099905, 14.5773833 48.1098056, 14.5772071 48.109667, 14.577123 48.1096132, 14.5770667 48.1095689, 14.5770253 48.1095237, 14.5770092 48.1094793, 14.5770055 48.1094225)",,,,,
734444208,1,residential,False,True,86.783,"LINESTRING (14.5749948 48.1126714, 14.5752069 48.1126443, 14.5756135 48.112593, 14.575753 48.1125699, 14.5758577 48.1125513, 14.5759994 48.1125345, 14.5761423 48.1125406)",,,,,
30219404,1,residential,False,False,266.83500000000004,"LINESTRING (14.5757326 48.1141416, 14.5757467 48.11409, 14.575787 48.1140533, 14.5758556 48.1140158, 14.5759782 48.1139852, 14.5762445 48.1139331, 14.5765352 48.1138827, 14.5766142 48.1138605, 14.5766715 48.1138233, 14.576703 48.1137765, 14.5767175 48.1137243, 14.576715 48.1136783, 14.5766957 48.1136353, 14.5766588 48.1136013, 14.5766089 48.113573, 14.5765347 48.1135492, 14.5764652 48.113534, 14.5763479 48.1135191, 14.5762772 48.1135031, 14.5762127 48.1134713, 14.5760257 48.1133476, 14.5759226 48.1132794, 14.5758601 48.1132262, 14.5758401 48.1132021, 14.5758285 48.1131882, 14.5757981 48.1131325, 14.575788 48.1130852, 14.5757861 48.1130326, 14.5758123 48.1129734, 14.576112 48.1125871, 14.5761423 48.1125406)",,,Badgasse,,
30219404,1,residential,False,True,29.264999999999997,"LINESTRING (14.5757326 48.1141416, 14.5757357 48.1141997, 14.5757549 48.1143135, 14.5757638 48.1143599, 14.5757793 48.1144024)",,,Badgasse,,
315626121,2,primary,False,False,200.99499999999998,"LINESTRING (14.5770398 48.1141954, 14.5772721 48.1141579, 14.578143 48.1140208, 14.5785171 48.1139667, 14.5788063 48.1139447, 14.5790702 48.1139384, 14.5793538 48.1139526, 14.5797008 48.1139892)",B42,70,Straße zur Autobahn,,
315626121,2,primary,False,True,96.37,"LINESTRING (14.5770398 48.1141954, 14.5766484 48.1142622, 14.5761504 48.1143433, 14.5757793 48.1144024)",B42,70,Straße zur Autobahn,,
221651189,1,residential,False,False,20.705,"LINESTRING (14.582815 48.1141288, 14.5828058 48.1140529, 14.5827725 48.1140041, 14.5827221 48.1139588)",,,,,
221651189,1,residential,False,True,200.09899999999996,"LINESTRING (14.582815 48.1141288, 14.582913 48.1141529, 14.5832401 48.1141923, 14.5835631 48.1142312, 14.5837172 48.1142498, 14.5837639 48.1142554, 14.5840238 48.1142967, 14.5845362 48.1143641, 14.584583 48.1141504, 14.5846257 48.1140789, 14.5846147 48.1138577, 14.5846199 48.1137948, 14.5846411 48.1137487)",,,,,
30219734,1,residential,False,True,87.586,"LINESTRING (14.5768137 48.107965, 14.5766341 48.107947, 14.5756364 48.1079298)",,,Sonnenweg,,
