osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access
875527139,Tragweiner Straße,tertiary,False,False,31.185000000000002,"LINESTRING (14.5347084 48.3535775, 14.5347967 48.3535786, 14.5348534 48.3535712, 14.5349143 48.3535527, 14.5350928 48.3534805)",,50,,
7952464,Friedhofstraße,residential,False,False,86.39,"LINESTRING (14.5350928 48.3534805, 14.5351261 48.353509, 14.5353419 48.3536935, 14.5356952 48.3539951, 14.5357496 48.3540412, 14.5358105 48.3540938)",,,,
273833715,Tragweiner Straße,tertiary,False,False,60.745000000000005,"LINESTRING (14.5350928 48.3534805, 14.5354881 48.3533331, 14.5358054 48.3532082)",,50,,
875527139,Tragweiner Straße,tertiary,False,True,31.185000000000002,"LINESTRING (14.5350928 48.3534805, 14.5349143 48.3535527, 14.5348534 48.3535712, 14.5347967 48.3535786, 14.5347084 48.3535775)",,50,,
7952465,Althauser Straße,tertiary,False,False,85.311,"LINESTRING (14.534168 48.3529433, 14.5336024 48.3523452, 14.5335505 48.3522951)",,,,
7952465,Althauser Straße,tertiary,False,True,81.397,"LINESTRING (14.534168 48.3529433, 14.534582 48.3533908, 14.5346557 48.3534686, 14.5346868 48.3535184, 14.5346893 48.3535224, 14.5347084 48.3535775)",,,,
69682434,Mitterfeld,residential,False,False,84.12300000000002,"LINESTRING (14.534168 48.3529433, 14.5342017 48.3529268, 14.5342836 48.3528866, 14.534367 48.3528328, 14.5344964 48.3526894, 14.5345817 48.3526085, 14.5349778 48.3524304)",,30,,
990898506,Friedhofstraße,residential,False,False,8.415,"LINESTRING (14.535924 48.3541, 14.5358105 48.3540938)",,,,
70130368,Friedhofstraße,residential,False,True,113.447,"LINESTRING (14.535924 48.3541, 14.5359153 48.3541574, 14.5358375 48.3544961, 14.5357932 48.3546391, 14.5356374 48.3551016)",,,,
875527140,Friedhofstraße,residential,False,False,81.74399999999999,"LINESTRING (14.535924 48.3541, 14.5362921 48.3541164, 14.5363994 48.3541169, 14.536626 48.3541106, 14.5368922 48.3541049, 14.537029 48.3541017)",,,,
10973287,Bahnhofstraße,residential,False,False,133.166,"LINESTRING (14.5291648 48.3545072, 14.5291009 48.3543009, 14.529096 48.3541091, 14.5291038 48.3539217, 14.5285651 48.3538599, 14.5284219 48.3537882, 14.5283055 48.3538867)",,,,
"[5579348, 243229917]","['Bahnhofstraße', 'Stadtplatz']",tertiary,False,False,128.732,"LINESTRING (14.5291648 48.3545072, 14.5294139 48.3544704, 14.5296368 48.3544397, 14.5298441 48.3544252, 14.5299862 48.3544261, 14.5301485 48.3544355, 14.5302766 48.3544497, 14.5303946 48.3544736, 14.5305605 48.3545117, 14.5306413 48.3545328, 14.5307302 48.3545625, 14.5307917 48.3545988, 14.5308181 48.3546259)",L1472,30,,
243229917,Bahnhofstraße,tertiary,False,True,84.217,"LINESTRING (14.5291648 48.3545072, 14.5284319 48.3546195, 14.528059 48.3546898)",L1472,30,,
10973287,Bahnhofstraße,residential,False,True,133.166,"LINESTRING (14.5283055 48.3538867, 14.5284219 48.3537882, 14.5285651 48.3538599, 14.5291038 48.3539217, 14.529096 48.3541091, 14.5291009 48.3543009, 14.5291648 48.3545072)",,,,
10973288,Parkstraße,residential,False,False,68.144,"LINESTRING (14.5332491 48.3544662, 14.5333057 48.3545336, 14.5333517 48.3546169, 14.5333806 48.3547704, 14.5334345 48.3550604)",,,,
772991926,Tragweiner Straße,tertiary,False,False,87.917,"LINESTRING (14.5332491 48.3544662, 14.5335972 48.3542425, 14.5337125 48.3541712, 14.5338178 48.3541093, 14.5341364 48.3539405)",,50,,
875561355,Tragweiner Straße,tertiary,False,True,22.802,"LINESTRING (14.5332491 48.3544662, 14.5331366 48.3545197, 14.5330528 48.3545497, 14.5329843 48.3545701)",,30,,
875527142,Parkstraße,residential,False,False,8.538,"LINESTRING (14.5334345 48.3550604, 14.533451 48.3551364)",,,,
10973288,Parkstraße,residential,False,True,68.144,"LINESTRING (14.5334345 48.3550604, 14.5333806 48.3547704, 14.5333517 48.3546169, 14.5333057 48.3545336, 14.5332491 48.3544662)",,,,
875527141,Peyerl Straße,unclassified,False,False,103.44399999999999,"LINESTRING (14.5334345 48.3550604, 14.5336074 48.355043, 14.5338567 48.3550263, 14.5342121 48.3550192, 14.5345286 48.3550192, 14.534831 48.3550237)",,50,,
25152356,Sandleiten,residential,False,True,72.202,"LINESTRING (14.5335509 48.3571224, 14.5335911 48.3571789, 14.5336394 48.3572302, 14.5336977 48.3572796, 14.5339217 48.3574423, 14.5341671 48.3576225)",,,,
216888551,Parkstraße,residential,False,True,105.52600000000001,"LINESTRING (14.5335509 48.3571224, 14.5335871 48.3571085, 14.5336072 48.3570818, 14.5336132 48.3570429, 14.5335583 48.3561914)",,,,
875527143,Schulstraße,residential,False,False,72.665,"LINESTRING (14.5335509 48.3571224, 14.53351 48.3571277, 14.5334389 48.3571219, 14.5333618 48.3571197, 14.5331915 48.3571299, 14.5330975 48.3571377, 14.5326793 48.3571774, 14.5325753 48.3571861)",,,,
10973289,Schulstraße,residential,False,False,27.573,"LINESTRING (14.5313388 48.3573166, 14.5312474 48.3573045, 14.531143 48.357305, 14.5310647 48.3573199, 14.5309854 48.3573536)",,,,
10973289,Schulstraße,residential,False,True,92.54599999999999,"LINESTRING (14.5313388 48.3573166, 14.5314307 48.3573133, 14.5318669 48.3572631, 14.5325753 48.3571861)",,,,
"[25152353, 25152354]",,residential,False,False,102.066,"LINESTRING (14.5313388 48.3573166, 14.5313772 48.3574039, 14.5314284 48.3574869, 14.5315085 48.3575797, 14.5318554 48.3579092, 14.5318769 48.3581369)",,,,
25152356,Sandleiten,residential,False,False,72.202,"LINESTRING (14.5341671 48.3576225, 14.5339217 48.3574423, 14.5336977 48.3572796, 14.5336394 48.3572302, 14.5335911 48.3571789, 14.5335509 48.3571224)",,,,
25152356,Sandleiten,residential,False,True,40.671,"LINESTRING (14.5341671 48.3576225, 14.534436 48.3578232, 14.5345421 48.3578899)",,,,
66707064,Sandleiten,residential,False,False,70.359,"LINESTRING (14.5341671 48.3576225, 14.534541 48.35764, 14.5347046 48.3576448, 14.5348554 48.3576412, 14.5350346 48.3576128, 14.5351087 48.3575955)",,,,
"[66707064, 538547130, 538547131, 25152354]",Sandleiten,residential,False,True,193.76900000000003,"LINESTRING (14.5341671 48.3576225, 14.5337553 48.3578448, 14.5335835 48.3579325, 14.533375 48.358026, 14.5331163 48.358116, 14.5330582 48.3581304, 14.53287 48.3581719, 14.5326673 48.3582071, 14.5324743 48.3582331, 14.5323307 48.3582454, 14.532222 48.3582521, 14.532126 48.358254, 14.5320655 48.3582458, 14.5320151 48.3582297, 14.5319623 48.3582015, 14.5319231 48.3581756, 14.5318769 48.3581369)",,,,
25152356,Sandleiten,residential,False,False,40.671,"LINESTRING (14.5345421 48.3578899, 14.534436 48.3578232, 14.5341671 48.3576225)",,,,
70532353,Sandleiten,residential,False,True,132.04,"LINESTRING (14.5345421 48.3578899, 14.5346559 48.3579554, 14.5349031 48.3580977, 14.5351144 48.3582612, 14.535357 48.3584693, 14.5356252 48.3587227, 14.5357112 48.3587809)",,,,
246597533,Sandleiten,residential,False,False,202.59300000000002,"LINESTRING (14.5345421 48.3578899, 14.5345762 48.3578789, 14.5346137 48.3578758, 14.5346721 48.357878, 14.535274 48.3579245, 14.5354807 48.3579386, 14.5355794 48.3579402, 14.5356978 48.3579384, 14.5358372 48.3579342, 14.5360673 48.3579309, 14.5362486 48.3579203, 14.5363987 48.357903, 14.5366093 48.3578651, 14.5367789 48.357829, 14.5368922 48.3578094, 14.5371209 48.3577867, 14.5372443 48.3577635)",,,,
"[26267593, 188651921]",Aisttal,residential,False,False,95.723,"LINESTRING (14.526052 48.3557155, 14.5258916 48.3556731, 14.5257804 48.3556508, 14.5256358 48.355629, 14.5252966 48.3555858, 14.5251545 48.3555564, 14.5251321 48.3555505, 14.5251036 48.3555431, 14.5250318 48.355516, 14.5250144 48.3555036, 14.524995 48.3554855, 14.5249641 48.3554489, 14.5249474 48.3554279, 14.5249151 48.3553873)",,,,destination
"[188651921, 26267593]",Aisttal,residential,False,True,95.723,"LINESTRING (14.5249151 48.3553873, 14.5249474 48.3554279, 14.5249641 48.3554489, 14.524995 48.3554855, 14.5250144 48.3555036, 14.5250318 48.355516, 14.5251036 48.3555431, 14.5251321 48.3555505, 14.5251545 48.3555564, 14.5252966 48.3555858, 14.5256358 48.355629, 14.5257804 48.3556508, 14.5258916 48.3556731, 14.526052 48.3557155)",,,,destination
"[875522087, 875522088, 875522089, 772878635, 243229916, 243229917]",Bahnhofstraße,tertiary,False,False,198.988,"LINESTRING (14.5249151 48.3553873, 14.5250554 48.3553652, 14.5254497 48.3552822, 14.5255291 48.3552687, 14.5256777 48.3552466, 14.5258013 48.3552393, 14.5258832 48.3552381, 14.5259305 48.355239, 14.5263422 48.3552469, 14.5264406 48.3552423, 14.5265646 48.3552267, 14.5266175 48.3552125, 14.5266969 48.3551817, 14.5267671 48.3551412, 14.5269684 48.355025, 14.5271941 48.3549069, 14.5272906 48.354865, 14.527382 48.3548384)",L1472,"['50', '30']",yes,
"[146513306, 875561354, 246597531, 26270407]",,unclassified,False,"[False, True]",111.74399999999999,"LINESTRING (14.5320705 48.355304, 14.5321602 48.3551735, 14.5325661 48.3551942, 14.5327108 48.3551853, 14.5328032 48.3551797, 14.5328543 48.3551754, 14.5328923 48.3551721, 14.5331452 48.3551537, 14.533329 48.3551418, 14.533451 48.3551364)",,30,,destination
26270413,Kirchengasse,residential,False,False,183.259,"LINESTRING (14.5321889 48.3555827, 14.5321808 48.3557027, 14.5321651 48.3558836, 14.5321644 48.3560165, 14.5321635 48.3561517, 14.5321723 48.356227, 14.5321869 48.3563511, 14.5322011 48.3564469, 14.5322426 48.3565965, 14.5322973 48.3567234, 14.5323607 48.3568379, 14.5325753 48.3571861)",,,,
10973289,Schulstraße,residential,False,False,92.546,"LINESTRING (14.5325753 48.3571861, 14.5318669 48.3572631, 14.5314307 48.3573133, 14.5313388 48.3573166)",,,,
26270413,Kirchengasse,residential,False,True,183.259,"LINESTRING (14.5325753 48.3571861, 14.5323607 48.3568379, 14.5322973 48.3567234, 14.5322426 48.3565965, 14.5322011 48.3564469, 14.5321869 48.3563511, 14.5321723 48.356227, 14.5321635 48.3561517, 14.5321644 48.3560165, 14.5321651 48.3558836, 14.5321808 48.3557027, 14.5321889 48.3555827)",,,,
875527143,Schulstraße,residential,False,True,72.665,"LINESTRING (14.5325753 48.3571861, 14.5326793 48.3571774, 14.5330975 48.3571377, 14.5331915 48.3571299, 14.5333618 48.3571197, 14.5334389 48.3571219, 14.53351 48.3571277, 14.5335509 48.3571224)",,,,
"[875533144, 659736435, 29469510]",Marktleiten,residential,False,True,257.615,"LINESTRING (14.5289602 48.3557851, 14.5290267 48.3559193, 14.5290763 48.3559852, 14.5291366 48.3560414, 14.5292286 48.3561155, 14.5293083 48.3561715, 14.5293446 48.3562141, 14.529392 48.3563029, 14.529482 48.3564861, 14.5295477 48.3566345, 14.5297525 48.3571542, 14.5297757 48.3571986, 14.5298119 48.3572511, 14.5298468 48.3572832, 14.5301034 48.357295, 14.5303761 48.3572863, 14.5306336 48.3572686, 14.5306925 48.3572646, 14.5307355 48.3572595, 14.5308141 48.3572355, 14.5308613 48.3572153)",,,,
30090637,Ledermühlweg,residential,False,True,51.687,"LINESTRING (14.5292673 48.3584325, 14.5298376 48.3587017)",,,,
"[30090635, 875533143]",Ledermühlweg,residential,False,False,103.304,"LINESTRING (14.5284434 48.3587519, 14.5286715 48.3587356, 14.5287236 48.3587319, 14.5288221 48.3587343, 14.5291338 48.3587366, 14.5294207 48.3587295, 14.5298376 48.3587017)",,,,
30090637,Ledermühlweg,residential,False,False,51.687,"LINESTRING (14.5298376 48.3587017, 14.5292673 48.3584325)",,,,
30090635,Ledermühlweg,residential,False,False,59.668000000000006,"LINESTRING (14.5298376 48.3587017, 14.5300529 48.3586765, 14.530311 48.3586365, 14.5306243 48.3585818)",,,,
"[30090635, 875533143]",Ledermühlweg,residential,False,True,103.30399999999999,"LINESTRING (14.5298376 48.3587017, 14.5294207 48.3587295, 14.5291338 48.3587366, 14.5288221 48.3587343, 14.5287236 48.3587319, 14.5286715 48.3587356, 14.5284434 48.3587519)",,,,
570751760,Gutauerstraße,tertiary,False,False,17.905,"LINESTRING (14.5308613 48.3572153, 14.5308888 48.3572465, 14.5309854 48.3573536)",L1472,50,,
"[223601024, 875520462, 570751760, 273833717, 5579352, 995537307]","['Gutauerstraße', 'Stadtplatz']",tertiary,False,True,292.955,"LINESTRING (14.5308613 48.3572153, 14.5307291 48.3570361, 14.5306891 48.3569537, 14.5306528 48.3568791, 14.5306179 48.3567757, 14.5306065 48.3567245, 14.5305911 48.3566229, 14.5305887 48.3565825, 14.5305721 48.3563092, 14.5305789 48.3562006, 14.5305944 48.3560793, 14.5307044 48.3556698, 14.5307235 48.3555299, 14.5307267 48.3555062, 14.5307361 48.3554242, 14.5307603 48.3552702, 14.5307781 48.3551416, 14.5308031 48.3549825, 14.5308289 48.354812, 14.5308364 48.3547384, 14.5308383 48.3546759, 14.5308181 48.3546259)",L1472,"['50', '30']",,
"[875533144, 659736435, 29469510]",Marktleiten,residential,False,False,257.615,"LINESTRING (14.5308613 48.3572153, 14.5308141 48.3572355, 14.5307355 48.3572595, 14.5306925 48.3572646, 14.5306336 48.3572686, 14.5303761 48.3572863, 14.5301034 48.357295, 14.5298468 48.3572832, 14.5298119 48.3572511, 14.5297757 48.3571986, 14.5297525 48.3571542, 14.5295477 48.3566345, 14.529482 48.3564861, 14.529392 48.3563029, 14.5293446 48.3562141, 14.5293083 48.3561715, 14.5292286 48.3561155, 14.5291366 48.3560414, 14.5290763 48.3559852, 14.5290267 48.3559193, 14.5289602 48.3557851)",,,,
"[875533136, 30090635]",Ledermühlweg,residential,False,True,230.02699999999996,"LINESTRING (14.5330331 48.3591769, 14.5329163 48.3591942, 14.5328523 48.3589672, 14.532837 48.358915, 14.5328182 48.3588482, 14.5327563 48.3587666, 14.532712 48.3587286, 14.532656 48.3586863, 14.5324849 48.3585817, 14.5323609 48.3585103, 14.5323059 48.3584838, 14.5322381 48.3584671, 14.5319753 48.3584584, 14.5316507 48.3584562, 14.5314104 48.358475, 14.5309116 48.3585369, 14.5306243 48.3585818)",,,,
"[32977664, 875533137, 26730895]",Gutauerstraße,tertiary,False,True,259.917,"LINESTRING (14.5330331 48.3591769, 14.5330213 48.3591215, 14.5329554 48.3589131, 14.5328911 48.358779, 14.532816 48.3586613, 14.5327335 48.3585602, 14.5326349 48.3584595, 14.5324934 48.3583428, 14.5323545 48.3582519, 14.5322249 48.3581799, 14.5318034 48.3579569, 14.531666 48.357878, 14.5315178 48.3577858, 14.5313723 48.3576869, 14.5312509 48.3575933, 14.5311171 48.3574786, 14.5310732 48.3574396, 14.5309854 48.3573536)",L1472,50,yes,
"[756516604, 875561357]",Althauser Straße,tertiary,False,True,80.171,"LINESTRING (14.5324092 48.3509257, 14.5324382 48.3510043, 14.5324476 48.3510299, 14.5325578 48.3513051, 14.5326041 48.3514058, 14.5326653 48.3514991, 14.5327473 48.3516081)",,30,,
10973286,Bahnhofstraße,residential,False,True,136.536,"LINESTRING (14.5266321 48.3540269, 14.5264933 48.3541579, 14.5264578 48.354214, 14.5263626 48.3542991, 14.5263505 48.3543236, 14.5263565 48.3543504, 14.5263988 48.3543789, 14.5265657 48.3544573, 14.5268252 48.3545509, 14.527125 48.354665, 14.5272108 48.3547086, 14.5272899 48.3547521, 14.5273396 48.3547902, 14.527382 48.3548384)",,,,
48225173,Bahnhofstraße,residential,False,False,55.718,"LINESTRING (14.528059 48.3546898, 14.5279012 48.3542588, 14.5278262 48.3542301)",,,,
243229917,Bahnhofstraße,tertiary,False,False,84.217,"LINESTRING (14.528059 48.3546898, 14.5284319 48.3546195, 14.5291648 48.3545072)",L1472,30,,
243229917,Bahnhofstraße,tertiary,False,True,52.708,"LINESTRING (14.528059 48.3546898, 14.5278289 48.354735, 14.5276612 48.3547713, 14.527509 48.354805, 14.527382 48.3548384)",L1472,30,,
48225173,Bahnhofstraße,residential,False,True,55.718,"LINESTRING (14.5278262 48.3542301, 14.5279012 48.3542588, 14.528059 48.3546898)",,,,
70532353,Sandleiten,residential,False,False,132.04,"LINESTRING (14.5357112 48.3587809, 14.5356252 48.3587227, 14.535357 48.3584693, 14.5351144 48.3582612, 14.5349031 48.3580977, 14.5346559 48.3579554, 14.5345421 48.3578899)",,,,
146513301,Sandleiten,residential,False,True,107.881,"LINESTRING (14.5357112 48.3587809, 14.5363073 48.3588604, 14.53638 48.3588614, 14.5364404 48.3588445, 14.53648 48.358811, 14.5365164 48.3587143, 14.5365808 48.358385)",,,,
246597533,Sandleiten,residential,False,True,202.593,"LINESTRING (14.5372443 48.3577635, 14.5371209 48.3577867, 14.5368922 48.3578094, 14.5367789 48.357829, 14.5366093 48.3578651, 14.5363987 48.357903, 14.5362486 48.3579203, 14.5360673 48.3579309, 14.5358372 48.3579342, 14.5356978 48.3579384, 14.5355794 48.3579402, 14.5354807 48.3579386, 14.535274 48.3579245, 14.5346721 48.357878, 14.5346137 48.3578758, 14.5345762 48.3578789, 14.5345421 48.3578899)",,,,
66704107,Schulgrabenstraße,residential,False,False,27.646,"LINESTRING (14.5346403 48.35628, 14.5345871 48.3565261)",,,,
66704107,Schulgrabenstraße,residential,False,True,140.782,"LINESTRING (14.5346403 48.35628, 14.5347767 48.3557207, 14.5348107 48.3555552, 14.5348356 48.3553996, 14.5348382 48.3552188, 14.534831 48.3550237)",,,,
66704111,Schulgrabenstraße,unclassified,False,True,80.588,"LINESTRING (14.5346403 48.35628, 14.5344481 48.3562581, 14.5342498 48.356243, 14.5338807 48.3562104, 14.5337227 48.3561993, 14.5335583 48.3561914)",,,,
66704107,Schulgrabenstraße,residential,False,True,27.646,"LINESTRING (14.5345871 48.3565261, 14.5346403 48.35628)",,,,
66704111,Schulgrabenstraße,unclassified,False,False,80.58800000000001,"LINESTRING (14.5335583 48.3561914, 14.5337227 48.3561993, 14.5338807 48.3562104, 14.5342498 48.356243, 14.5344481 48.3562581, 14.5346403 48.35628)",,,,
216888551,Parkstraße,residential,False,False,105.526,"LINESTRING (14.5335583 48.3561914, 14.5336132 48.3570429, 14.5336072 48.3570818, 14.5335871 48.3571085, 14.5335509 48.3571224)",,,,
216888551,Parkstraße,residential,False,True,117.672,"LINESTRING (14.5335583 48.3561914, 14.5335409 48.3559725, 14.5335124 48.3555754, 14.533497 48.3554192, 14.5334856 48.355271, 14.533451 48.3551364)",,,,
66704107,Schulgrabenstraße,residential,False,False,140.78199999999998,"LINESTRING (14.534831 48.3550237, 14.5348382 48.3552188, 14.5348356 48.3553996, 14.5348107 48.3555552, 14.5347767 48.3557207, 14.5346403 48.35628)",,,,
875527141,Peyerl Straße,unclassified,False,False,60.36,"LINESTRING (14.534831 48.3550237, 14.5350818 48.3550339, 14.5352608 48.3550477, 14.5353815 48.3550611, 14.5356374 48.3551016)",,50,,
875527141,Peyerl Straße,unclassified,False,True,103.44399999999999,"LINESTRING (14.534831 48.3550237, 14.5345286 48.3550192, 14.5342121 48.3550192, 14.5338567 48.3550263, 14.5336074 48.355043, 14.5334345 48.3550604)",,50,,
66707064,Sandleiten,residential,False,False,12.868,"LINESTRING (14.5351087 48.3575955, 14.5350512 48.3575207, 14.5350097 48.357505)",,,,
66707064,Sandleiten,residential,False,True,70.35900000000001,"LINESTRING (14.5351087 48.3575955, 14.5350346 48.3576128, 14.5348554 48.3576412, 14.5347046 48.3576448, 14.534541 48.35764, 14.5341671 48.3576225)",,,,
687410611,,residential,False,False,58.010999999999996,"LINESTRING (14.5351087 48.3575955, 14.5353263 48.3575243, 14.535557 48.3574459, 14.5358183 48.3573729)",,,,
875561357,Althauser Straße,tertiary,False,False,28.75,"LINESTRING (14.532979 48.3518158, 14.5327473 48.3516081)",,,,
875561357,Althauser Straße,tertiary,False,True,68.0,"LINESTRING (14.532979 48.3518158, 14.5332663 48.3520581, 14.5335505 48.3522951)",,,,
875561357,Althauser Straße,tertiary,False,True,28.75,"LINESTRING (14.5327473 48.3516081, 14.532979 48.3518158)",,,,
"[69447452, 69447469]",Achsengraben,"['living_street', 'residential']",False,"[False, True]",164.626,"LINESTRING (14.5327473 48.3516081, 14.5327109 48.3516247, 14.5327042 48.3516278, 14.5326183 48.3516366, 14.5324351 48.3516244, 14.5323942 48.3516329, 14.5323793 48.351653, 14.5323355 48.351816, 14.5322546 48.3520721, 14.532175 48.3523318, 14.532114 48.3525568, 14.5322131 48.3525821, 14.5324587 48.3526291, 14.5325379 48.3526383)",,,,
"[756516604, 875561357]",Althauser Straße,tertiary,False,False,80.171,"LINESTRING (14.5327473 48.3516081, 14.5326653 48.3514991, 14.5326041 48.3514058, 14.5325578 48.3513051, 14.5324476 48.3510299, 14.5324382 48.3510043, 14.5324092 48.3509257)",,30,,
69447452,Achsengraben,residential,False,False,46.654,"LINESTRING (14.5331654 48.352641, 14.533106 48.3526272, 14.5326306 48.352639, 14.5325379 48.3526383)",,,,
69447459,Bindergasse,residential,False,False,219.123,"LINESTRING (14.5331654 48.352641, 14.5330095 48.3528538, 14.5329814 48.3529097, 14.5329205 48.3530363, 14.5328843 48.3531679, 14.532864 48.3533188, 14.5328608 48.3535498, 14.5328668 48.3538731, 14.5328692 48.3539032, 14.5328708 48.3539421, 14.5328734 48.3539926, 14.5328966 48.354129, 14.5329516 48.3544805, 14.5329696 48.3545259, 14.5329843 48.3545701)",,,,
69447459,Bindergasse,residential,False,True,47.849,"LINESTRING (14.5331654 48.352641, 14.5334482 48.352383, 14.5335101 48.3523298, 14.5335505 48.3522951)",,,,
7952465,Althauser Straße,tertiary,False,True,85.311,"LINESTRING (14.5335505 48.3522951, 14.5336024 48.3523452, 14.534168 48.3529433)",,,,
69447459,Bindergasse,residential,False,False,47.849,"LINESTRING (14.5335505 48.3522951, 14.5335101 48.3523298, 14.5334482 48.352383, 14.5331654 48.352641)",,,,
875561357,Althauser Straße,tertiary,False,False,68.0,"LINESTRING (14.5335505 48.3522951, 14.5332663 48.3520581, 14.532979 48.3518158)",,,,
875561358,Bindergasse,residential,False,True,85.61,"LINESTRING (14.5335505 48.3522951, 14.5335745 48.3522781, 14.5336324 48.3522373, 14.5339178 48.3520008, 14.5342691 48.3516917)",,,,
69682435,Bindergasse,residential,False,False,97.52799999999999,"LINESTRING (14.5342691 48.3516917, 14.5343032 48.3517178, 14.5343286 48.3517372, 14.5345472 48.3519866, 14.5347016 48.3521553, 14.5349152 48.3523709, 14.5349778 48.3524304)",,30,,
69682497,Bindergasse,residential,False,False,91.93400000000001,"LINESTRING (14.5342691 48.3516917, 14.5343363 48.3516357, 14.5344163 48.3515842, 14.534489 48.3515499, 14.5345725 48.3515228, 14.5348349 48.351474, 14.5348736 48.3514668, 14.5352309 48.3514009, 14.5353826 48.3513684)",,,,
875561358,Bindergasse,residential,False,False,85.61000000000001,"LINESTRING (14.5342691 48.3516917, 14.5339178 48.3520008, 14.5336324 48.3522373, 14.5335745 48.3522781, 14.5335505 48.3522951)",,,,
