osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel
"[1152974937, 1152974939, 160217428, 882721573]",Johann-Vieghofer-Straße,residential,30,True,False,245.63300000000007,"LINESTRING (15.2133415 48.2130312, 15.2131945 48.2130336, 15.2130597 48.2130282, 15.21288 48.2130135, 15.2127412 48.2129974, 15.2126017 48.2129755, 15.2124218 48.212941, 15.2122247 48.2128994, 15.2120503 48.2128552, 15.2110255 48.2125891, 15.2109238 48.2125582, 15.2108221 48.2125273, 15.2104083 48.2124004, 15.2102169 48.2123457)",,,
"[84954274, 882721571]",,unclassified,50,False,"[False, True]",260.551,"LINESTRING (15.2088595 48.2122064, 15.2088728 48.2123365, 15.2088926 48.2123779, 15.2089271 48.2124214, 15.2089793 48.2124628, 15.2090545 48.2125014, 15.2091511 48.2125354, 15.209531 48.2126329, 15.2097418 48.2126792, 15.2099416 48.2127159, 15.2101864 48.2127534, 15.210529 48.2128057, 15.2106766 48.2128383, 15.2108494 48.2128853, 15.2113076 48.2129902, 15.2118988 48.2131366)",,,
84954274,,unclassified,50,False,True,35.641,"LINESTRING (15.2088595 48.2122064, 15.208851 48.2120519, 15.208849 48.2120162, 15.2088381 48.2118862)",,,
160046732,Johann-Vieghofer-Straße,residential,30,False,True,78.997,"LINESTRING (15.2088595 48.2122064, 15.2089485 48.2121988, 15.2091893 48.2121859, 15.2092872 48.2121825, 15.2093737 48.2121868, 15.2094816 48.2121975, 15.2095438 48.2122079, 15.2097491 48.2122421, 15.2099075 48.2122734)",,,
29733491,Dietlindestraße,residential,30,False,False,79.322,"LINESTRING (15.2160644 48.2096447, 15.2161456 48.2089334)",,,
403970959,Rüdigerstraße,residential,30,False,True,73.55600000000001,"LINESTRING (15.2160644 48.2096447, 15.216157 48.2096574, 15.2165104 48.209706, 15.2170363 48.2097792)",,,
819990094,Rüdigerstraße,residential,30,False,False,115.33599999999998,"LINESTRING (15.2160644 48.2096447, 15.2159498 48.2096429, 15.2155729 48.2096372, 15.214663 48.2096233, 15.2145083 48.2096228)",,,
29733491,Dietlindestraße,residential,30,False,True,79.322,"LINESTRING (15.2161456 48.2089334, 15.2160644 48.2096447)",,,
"[832199480, 29733491]",Dietlindestraße,residential,30,False,False,52.959,"LINESTRING (15.2161456 48.2089334, 15.2161507 48.2088949, 15.2161828 48.2085536, 15.2161877 48.208458)",,,
160973751,Bahnstraße,residential,30,False,True,229.483,"LINESTRING (15.2161877 48.208458, 15.2157935 48.2084391, 15.2156299 48.2084431, 15.2155332 48.208453, 15.2153939 48.2084672, 15.2152517 48.2084726, 15.2144779 48.2084573, 15.2143629 48.2084551, 15.2141695 48.2084573, 15.2140716 48.2084584, 15.2135191 48.2084493, 15.213281 48.2084453, 15.2132227 48.2084555, 15.2131891 48.2084614, 15.2131074 48.208487)",,,
"[832199480, 29733491]",Dietlindestraße,residential,30,False,True,52.959,"LINESTRING (15.2161877 48.208458, 15.2161828 48.2085536, 15.2161507 48.2088949, 15.2161456 48.2089334)",,,
29733492,Bahnstraße,tertiary,50,False,True,180.78400000000002,"LINESTRING (15.2131074 48.208487, 15.2130396 48.208465, 15.2129564 48.2084516, 15.2120339 48.2084296, 15.2118829 48.2084225, 15.2118011 48.2084131, 15.2117245 48.2083961, 15.2116542 48.2083734, 15.2115778 48.2083425, 15.2114722 48.2082941, 15.2114081 48.2082755, 15.2113236 48.2082625, 15.2112383 48.2082612, 15.2111372 48.2082728, 15.2110481 48.2082911, 15.2108602 48.2083463, 15.2107672 48.2083736)",L104,,
160973751,Bahnstraße,residential,30,False,False,229.48300000000003,"LINESTRING (15.2131074 48.208487, 15.2131891 48.2084614, 15.2132227 48.2084555, 15.213281 48.2084453, 15.2135191 48.2084493, 15.2140716 48.2084584, 15.2141695 48.2084573, 15.2143629 48.2084551, 15.2144779 48.2084573, 15.2152517 48.2084726, 15.2153939 48.2084672, 15.2155332 48.208453, 15.2156299 48.2084431, 15.2157935 48.2084391, 15.2161877 48.208458)",,,
819990090,Nibelungenstraße,tertiary,50,False,False,126.564,"LINESTRING (15.2131074 48.208487, 15.2131489 48.2085253, 15.2131677 48.2085633, 15.2131797 48.2086089, 15.2131564 48.2091076, 15.2131291 48.209613)",L104,2,
29733497,,residential,50,False,False,26.265,"LINESTRING (15.2133862 48.2126508, 15.2133722 48.2127217, 15.2133668 48.2128128, 15.2133694 48.2128863)",,,
160217441,Wiener Straße,tertiary,50,False,False,166.67499999999998,"LINESTRING (15.2133862 48.2126508, 15.2134486 48.2126707, 15.213521 48.2126837, 15.2136082 48.2126909, 15.213957 48.2127124, 15.2141152 48.2127168, 15.2145436 48.2127168, 15.2152511 48.2127498, 15.2154509 48.2127588, 15.2156217 48.2127623)",L104,,
160217441,Wiener Straße,tertiary,50,False,True,9.971,"LINESTRING (15.2133862 48.2126508, 15.2133521 48.2126328, 15.2133279 48.2126098, 15.2133047 48.2125811)",L104,,
29735226,Pfarrplatz,living_street,20,False,False,70.779,"LINESTRING (15.2115975 48.2121782, 15.2119017 48.2121779, 15.2119808 48.2121898, 15.2120499 48.2122199, 15.212078 48.2122561, 15.2120753 48.2123021, 15.2120556 48.2123478, 15.2120506 48.2125382)",,,
29735226,Pfarrplatz,living_street,20,False,True,31.64,"LINESTRING (15.2115975 48.2121782, 15.2115402 48.2121917, 15.2115007 48.2122275, 15.2114752 48.2122699, 15.211422 48.2124197)",,,
"[883193409, 160046757]","['Pfarrplatz', 'Weigelspergergasse']",living_street,20,False,True,42.897,"LINESTRING (15.2115975 48.2121782, 15.2116013 48.2120608, 15.2116016 48.2119821, 15.2115711 48.2119545, 15.2115188 48.2119428, 15.2113418 48.2119302)",,,
29733492,Bahnstraße,tertiary,50,False,False,180.784,"LINESTRING (15.2107672 48.2083736, 15.2108602 48.2083463, 15.2110481 48.2082911, 15.2111372 48.2082728, 15.2112383 48.2082612, 15.2113236 48.2082625, 15.2114081 48.2082755, 15.2114722 48.2082941, 15.2115778 48.2083425, 15.2116542 48.2083734, 15.2117245 48.2083961, 15.2118011 48.2084131, 15.2118829 48.2084225, 15.2120339 48.2084296, 15.2129564 48.2084516, 15.2130396 48.208465, 15.2131074 48.208487)",L104,,
160046735,Manker Straße,secondary,50,False,False,137.98899999999998,"LINESTRING (15.2107672 48.2083736, 15.2107623 48.2084457, 15.2107487 48.208504, 15.2107228 48.208561, 15.2106833 48.2086187, 15.2106262 48.2086802, 15.2105505 48.2087385, 15.2104687 48.2087903, 15.2096602 48.2092082, 15.2095667 48.2092589)",L104,,
"[160046737, 375205132, 375205125]",Manker Straße,secondary,50,False,True,107.338,"LINESTRING (15.2107672 48.2083736, 15.2107778 48.2081825, 15.2107863 48.2080762, 15.2107943 48.2080366, 15.210814 48.2079606, 15.2108462 48.2078973, 15.2108953 48.2078373, 15.2109917 48.2077706, 15.2110527 48.2077444, 15.211137 48.2077205, 15.2112438 48.2077043, 15.2113459 48.2076978, 15.2114539 48.2076965)",L5325,,yes
29735313,Lerchenstraße,residential,,False,False,129.149,"LINESTRING (15.2095667 48.2092589, 15.2095513 48.2092109, 15.2095565 48.2088403, 15.2095608 48.20862, 15.2095632 48.2084985, 15.2095638 48.2084681, 15.2095695 48.2081691, 15.209571 48.2080986)",,,
160046735,Manker Straße,secondary,50,False,False,83.473,"LINESTRING (15.2095667 48.2092589, 15.2092883 48.2093588, 15.208971 48.2094344, 15.2087169 48.2095015, 15.2086877 48.2095111, 15.2086173 48.2095388, 15.2085471 48.2095715)",L104,,
160046735,Manker Straße,secondary,50,False,True,137.98899999999998,"LINESTRING (15.2095667 48.2092589, 15.2096602 48.2092082, 15.2104687 48.2087903, 15.2105505 48.2087385, 15.2106262 48.2086802, 15.2106833 48.2086187, 15.2107228 48.208561, 15.2107487 48.208504, 15.2107623 48.2084457, 15.2107672 48.2083736)",L104,,
1201017599,Jubiläumsstraße,residential,,False,False,19.434,"LINESTRING (15.2095667 48.2092589, 15.2095909 48.2093091, 15.209652 48.2093726, 15.2096779 48.2094159)",,,
29735201,Jubiläumsstraße,residential,30,False,True,178.97899999999998,"LINESTRING (15.2093679 48.2110061, 15.2094094 48.2109502, 15.2094346 48.2108938, 15.2094494 48.2108292, 15.2095138 48.210361, 15.2095764 48.2099015, 15.2095924 48.2097968, 15.2096272 48.2095705, 15.2096459 48.2095102, 15.2096687 48.2094655, 15.2096779 48.2094159)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,False,80.12899999999999,"LINESTRING (15.2093679 48.2110061, 15.2094622 48.2110322, 15.2097961 48.2110393, 15.2104411 48.21105)",,,
161121932,Jubiläumsstraße,residential,30,True,False,106.86599999999999,"LINESTRING (15.2093679 48.2110061, 15.2093039 48.2110536, 15.2092726 48.2110692, 15.2092329 48.2110889, 15.2091486 48.2111216, 15.2090833 48.2111577, 15.2090284 48.2111934, 15.2089849 48.2112283, 15.2089608 48.2112665, 15.2089532 48.2113114, 15.2089395 48.2115907, 15.2089412 48.2118448)",,,
29735205,Severingasse,residential,30,False,True,231.24799999999996,"LINESTRING (15.2120491 48.2109308, 15.2120143 48.2108856, 15.211558 48.210565, 15.2110065 48.21021, 15.2107054 48.2100107, 15.2104271 48.2098105, 15.2102072 48.2096349, 15.2100539 48.2095049, 15.2099369 48.2094056)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,False,72.689,"LINESTRING (15.2120491 48.2109308, 15.2121323 48.210924, 15.2129357 48.2109458, 15.2129578 48.2109479, 15.2130265 48.2109592)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,True,38.475,"LINESTRING (15.2120491 48.2109308, 15.2119677 48.2109503, 15.2119004 48.2109714, 15.2116616 48.211046, 15.2115827 48.2110808)",,,
403970958,Rüdigerstraße,residential,,False,False,242.097,"LINESTRING (15.2131291 48.209613, 15.2128735 48.2095884, 15.2127639 48.2095779, 15.2123595 48.2095388, 15.2123134 48.2095343, 15.2121811 48.2095259, 15.2120733 48.2095272, 15.2119835 48.20952, 15.2116465 48.2094677, 15.2115874 48.2094569, 15.2110253 48.2093556, 15.210876 48.2093337, 15.2106766 48.2093207, 15.2104553 48.2093122, 15.2103165 48.2093145, 15.2102132 48.2093216, 15.2101276 48.2093399, 15.2099369 48.2094056)",,,
819990090,Nibelungenstraße,tertiary,50,False,True,126.564,"LINESTRING (15.2131291 48.209613, 15.2131564 48.2091076, 15.2131797 48.2086089, 15.2131677 48.2085633, 15.2131489 48.2085253, 15.2131074 48.208487)",L104,2,
832199461,Nibelungenstraße,tertiary,50,False,False,149.884,"LINESTRING (15.2131291 48.209613, 15.2130779 48.2102815, 15.2130307 48.2108937, 15.2130265 48.2109592)",L104,2,
832199462,Rüdigerstraße,residential,30,False,True,102.20599999999999,"LINESTRING (15.2131291 48.209613, 15.2134507 48.2096153, 15.2145083 48.2096228)",,,
29735210,Nibelungenstraße,tertiary,50,False,False,182.548,"LINESTRING (15.2130265 48.2109592, 15.2130222 48.2110782, 15.2130172 48.2112161, 15.2130201 48.2112668, 15.2130323 48.2113596, 15.213051 48.2114393, 15.2130684 48.2115049, 15.2130892 48.2115679, 15.2131712 48.2117495, 15.2131824 48.2117744, 15.2132074 48.2118389, 15.2132307 48.2119102, 15.2132424 48.2119747, 15.2132508 48.2120555, 15.2132551 48.2121153, 15.2132697 48.2123178, 15.2132826 48.2124969, 15.2132838 48.2125147, 15.2132897 48.212549, 15.2133047 48.2125811)",L104,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,True,72.68900000000001,"LINESTRING (15.2130265 48.2109592, 15.2129578 48.2109479, 15.2129357 48.2109458, 15.2121323 48.210924, 15.2120491 48.2109308)",,,
"[832199474, 819990092]",Gernotstraße,residential,30,False,False,88.52799999999999,"LINESTRING (15.2130265 48.2109592, 15.2130889 48.2109694, 15.213127 48.2109724, 15.2137758 48.2110091, 15.2138246 48.2110119, 15.2142143 48.2110402)",,,
832199461,Nibelungenstraße,tertiary,50,False,True,149.88400000000001,"LINESTRING (15.2130265 48.2109592, 15.2130307 48.2108937, 15.2130779 48.2102815, 15.2131291 48.209613)",L104,2,
104022358,Regensburger Straße,residential,50,False,True,8.919,"LINESTRING (15.2089412 48.2118448, 15.2088381 48.2118862)",,,
883765290,Regensburger Straße,living_street,20,True,False,74.947,"LINESTRING (15.2089412 48.2118448, 15.209542 48.2118356, 15.2095692 48.2118351, 15.2099524 48.2118297)",,,
160046727,Guntherstraße,residential,30,False,False,164.85099999999997,"LINESTRING (15.2151724 48.2111056, 15.2151741 48.2111714, 15.2152075 48.2112199, 15.2152712 48.2112619, 15.2158646 48.2115246, 15.2161905 48.2116859, 15.2165023 48.2118329, 15.2167236 48.2119335, 15.2168114 48.2119652, 15.2168912 48.2119903)",,,
819990091,Gernotstraße,residential,30,False,True,71.368,"LINESTRING (15.2151724 48.2111056, 15.2150174 48.2110931, 15.2142143 48.2110402)",,,
832199482,Gernotstraße,residential,30,False,False,143.928,"LINESTRING (15.2151724 48.2111056, 15.2152422 48.211102, 15.2153403 48.2110804, 15.2158176 48.2109378, 15.215935 48.2109088, 15.2160671 48.2108852, 15.216417 48.2108395, 15.2170384 48.2107817)",,,
29735246,Fischergasse,residential,30,False,True,76.281,"LINESTRING (15.2171563 48.2120452, 15.2172547 48.2123808, 15.2173267 48.2127215)",,,
403970961,Guntherstraße,residential,30,False,True,20.704,"LINESTRING (15.2171563 48.2120452, 15.2170602 48.2120345, 15.2169596 48.2120126, 15.2168912 48.2119903)",,,
1152974938,Sandtorgasse,living_street,20,True,False,22.436,"LINESTRING (15.2099524 48.2118297, 15.2099091 48.2120294)",,,
883765291,Sandtorgasse,living_street,20,True,False,22.905,"LINESTRING (15.2099524 48.2118297, 15.2100174 48.2117069, 15.2100627 48.2116374)",,,
"[883765293, 136884583]",Thörringplatz,living_street,20,True,False,36.937000000000005,"LINESTRING (15.2099524 48.2118297, 15.2102253 48.2118785, 15.210325 48.2119002, 15.2104263 48.2119305)",,,
"[1201017600, 29735222]",Seilergasse,"['living_street', 'residential']",20,False,False,96.69100000000002,"LINESTRING (15.2113418 48.2119302, 15.2113925 48.2117068, 15.2115113 48.2111839, 15.2115355 48.2111291, 15.2115827 48.2110808)",,,
"[883193409, 160046757]","['Pfarrplatz', 'Weigelspergergasse']",living_street,20,False,False,42.897,"LINESTRING (15.2113418 48.2119302, 15.2115188 48.2119428, 15.2115711 48.2119545, 15.2116016 48.2119821, 15.2116013 48.2120608, 15.2115975 48.2121782)",,,
"[883193410, 160046757]","['Thörringplatz', 'Weigelspergergasse']",living_street,20,False,True,67.95599999999999,"LINESTRING (15.2113418 48.2119302, 15.2109584 48.211916, 15.2107959 48.2119147, 15.2105874 48.2119192, 15.2104263 48.2119305)",,,
819990094,Rüdigerstraße,residential,30,False,True,115.33599999999998,"LINESTRING (15.2145083 48.2096228, 15.214663 48.2096233, 15.2155729 48.2096372, 15.2159498 48.2096429, 15.2160644 48.2096447)",,,
832199462,Rüdigerstraße,residential,30,False,False,102.20599999999999,"LINESTRING (15.2145083 48.2096228, 15.2134507 48.2096153, 15.2131291 48.209613)",,,
164441519,Fischergasse,residential,30,False,True,111.473,"LINESTRING (15.2170363 48.2097792, 15.2170384 48.2107817)",,,
403970959,Rüdigerstraße,residential,30,False,False,73.556,"LINESTRING (15.2170363 48.2097792, 15.2165104 48.209706, 15.216157 48.2096574, 15.2160644 48.2096447)",,,
29735309,Plesserweg,residential,,False,False,77.455,"LINESTRING (15.2061375 48.2092227, 15.2061403 48.2091357, 15.2061175 48.2086182, 15.2060688 48.2085323)",,,
83075832,Plesserstraße,residential,30,False,True,37.102000000000004,"LINESTRING (15.2061375 48.2092227, 15.2064041 48.2093155, 15.2065945 48.2093561)",,,
29735304,Mühlweg,residential,,False,True,146.576,"LINESTRING (15.2052624 48.2097059, 15.2054013 48.2097868, 15.2054463 48.2098201, 15.2054727 48.2098634, 15.2054779 48.2099157, 15.2054704 48.2099843, 15.2054561 48.2100706, 15.2054054 48.2102439, 15.2053128 48.2105277, 15.2052967 48.2106108, 15.2052977 48.210702, 15.2053262 48.2107971, 15.205337 48.2108731, 15.2053317 48.2109534)",,,
29735309,Plesserweg,residential,,False,True,77.455,"LINESTRING (15.2060688 48.2085323, 15.2061175 48.2086182, 15.2061403 48.2091357, 15.2061375 48.2092227)",,,
29735376,Fasangasse,residential,30,False,False,57.396,"LINESTRING (15.2102595 48.2075154, 15.2094851 48.207525)",,,
29735376,Fasangasse,residential,30,False,True,97.23299999999999,"LINESTRING (15.2102595 48.2075154, 15.2103552 48.2075434, 15.211034 48.2075466, 15.2111885 48.2075587, 15.2112915 48.2075757, 15.2113589 48.2075906, 15.2114095 48.2076137, 15.2114391 48.2076424, 15.2114539 48.2076965)",,,
29735376,Fasangasse,residential,30,False,True,57.396,"LINESTRING (15.2094851 48.207525, 15.2102595 48.2075154)",,,
29736188,Lerchenstraße,residential,30,False,True,17.567,"LINESTRING (15.2094851 48.207525, 15.2095235 48.2076809)",,,
29736188,Lerchenstraße,residential,30,False,False,17.567,"LINESTRING (15.2095235 48.2076809, 15.2094851 48.207525)",,,
29735376,Fasangasse,residential,30,False,False,97.233,"LINESTRING (15.2114539 48.2076965, 15.2114391 48.2076424, 15.2114095 48.2076137, 15.2113589 48.2075906, 15.2112915 48.2075757, 15.2111885 48.2075587, 15.211034 48.2075466, 15.2103552 48.2075434, 15.2102595 48.2075154)",,,
40945603,Manker Straße,secondary,70,False,False,147.175,"LINESTRING (15.2114539 48.2076965, 15.2115744 48.2077044, 15.2116969 48.2077225, 15.2118353 48.2077486, 15.2119492 48.2077637, 15.2120686 48.2077723, 15.2122182 48.207775, 15.2124052 48.2077741, 15.2125682 48.2077694, 15.2127204 48.2077602, 15.212843 48.2077461, 15.2129397 48.2077276, 15.2130255 48.2077013, 15.2131054 48.2076611, 15.2131784 48.2076119, 15.2133 48.2075204)",L5325,,
"[160046737, 375205132, 375205125]",Manker Straße,secondary,50,False,False,107.33800000000001,"LINESTRING (15.2114539 48.2076965, 15.2113459 48.2076978, 15.2112438 48.2077043, 15.211137 48.2077205, 15.2110527 48.2077444, 15.2109917 48.2077706, 15.2108953 48.2078373, 15.2108462 48.2078973, 15.210814 48.2079606, 15.2107943 48.2080366, 15.2107863 48.2080762, 15.2107778 48.2081825, 15.2107672 48.2083736)",L5325,,yes
40945603,Manker Straße,secondary,70,False,True,147.175,"LINESTRING (15.2133 48.2075204, 15.2131784 48.2076119, 15.2131054 48.2076611, 15.2130255 48.2077013, 15.2129397 48.2077276, 15.212843 48.2077461, 15.2127204 48.2077602, 15.2125682 48.2077694, 15.2124052 48.2077741, 15.2122182 48.207775, 15.2120686 48.2077723, 15.2119492 48.2077637, 15.2118353 48.2077486, 15.2116969 48.2077225, 15.2115744 48.2077044, 15.2114539 48.2076965)",L5325,,
"[995806554, 26355159]",Regensburger Straße,secondary,50,False,True,42.22,"LINESTRING (15.2053317 48.2109534, 15.2054416 48.2109647, 15.205569 48.2109817, 15.2056675 48.2109951, 15.205809 48.2109973, 15.2058947 48.2109891)",L104,3,
29735304,Mühlweg,residential,,False,False,146.57599999999996,"LINESTRING (15.2053317 48.2109534, 15.205337 48.2108731, 15.2053262 48.2107971, 15.2052977 48.210702, 15.2052967 48.2106108, 15.2053128 48.2105277, 15.2054054 48.2102439, 15.2054561 48.2100706, 15.2054704 48.2099843, 15.2054779 48.2099157, 15.2054727 48.2098634, 15.2054463 48.2098201, 15.2054013 48.2097868, 15.2052624 48.2097059)",,,
29735313,Lerchenstraße,residential,,False,True,129.149,"LINESTRING (15.209571 48.2080986, 15.2095695 48.2081691, 15.2095638 48.2084681, 15.2095632 48.2084985, 15.2095608 48.20862, 15.2095565 48.2088403, 15.2095513 48.2092109, 15.2095667 48.2092589)",,,
29735246,Fischergasse,residential,30,False,False,76.281,"LINESTRING (15.2173267 48.2127215, 15.2172547 48.2123808, 15.2171563 48.2120452)",,,
160217441,Wiener Straße,tertiary,50,False,True,126.57400000000001,"LINESTRING (15.2173267 48.2127215, 15.2168823 48.2127523, 15.2167357 48.2127606, 15.2165835 48.212765, 15.2164078 48.2127682, 15.2162106 48.2127691, 15.2156217 48.2127623)",L104,,
29735240,Schubertstraße,residential,30,True,False,159.11,"LINESTRING (15.2142143 48.2110402, 15.2143798 48.2102077, 15.2145083 48.2096228)",,,
819990091,Gernotstraße,residential,30,False,False,71.368,"LINESTRING (15.2142143 48.2110402, 15.2150174 48.2110931, 15.2151724 48.2111056)",,,
"[832199474, 819990092]",Gernotstraße,residential,30,False,True,88.528,"LINESTRING (15.2142143 48.2110402, 15.2138246 48.2110119, 15.2137758 48.2110091, 15.213127 48.2109724, 15.2130889 48.2109694, 15.2130265 48.2109592)",,,
29735205,Severingasse,residential,30,False,False,231.24800000000002,"LINESTRING (15.2099369 48.2094056, 15.2100539 48.2095049, 15.2102072 48.2096349, 15.2104271 48.2098105, 15.2107054 48.2100107, 15.2110065 48.21021, 15.211558 48.210565, 15.2120143 48.2108856, 15.2120491 48.2109308)",,,
403970958,Rüdigerstraße,residential,,False,False,19.47,"LINESTRING (15.2099369 48.2094056, 15.2098578 48.2094208, 15.209766 48.2094222, 15.2096779 48.2094159)",,,
403970958,Rüdigerstraße,residential,,False,True,242.09700000000004,"LINESTRING (15.2099369 48.2094056, 15.2101276 48.2093399, 15.2102132 48.2093216, 15.2103165 48.2093145, 15.2104553 48.2093122, 15.2106766 48.2093207, 15.210876 48.2093337, 15.2110253 48.2093556, 15.2115874 48.2094569, 15.2116465 48.2094677, 15.2119835 48.20952, 15.2120733 48.2095272, 15.2121811 48.2095259, 15.2123134 48.2095343, 15.2123595 48.2095388, 15.2127639 48.2095779, 15.2128735 48.2095884, 15.2131291 48.209613)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,False,84.661,"LINESTRING (15.2104411 48.21105, 15.2115827 48.2110808)",,,
29735223,Sandtorgasse,living_street,20,False,True,73.785,"LINESTRING (15.2104411 48.21105, 15.2104375 48.2111318, 15.2104322 48.2112551, 15.2104179 48.2112934, 15.2103946 48.2113246, 15.2102695 48.2114232, 15.2102606 48.2114312, 15.2102068 48.2114801, 15.2101628 48.2115257, 15.210125 48.2115657, 15.2101073 48.2115845, 15.2100627 48.2116374)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,True,80.129,"LINESTRING (15.2104411 48.21105, 15.2097961 48.2110393, 15.2094622 48.2110322, 15.2093679 48.2110061)",,,
"[29733496, 84954217, 445345245]","['Regensburger Straße', 'Thörringplatz', 'Kirchenplatz']",living_street,20,True,False,95.349,"LINESTRING (15.2104263 48.2119305, 15.2105863 48.2120608, 15.210696 48.2121341, 15.2108728 48.2122833, 15.210926 48.2123133, 15.210981 48.2123352, 15.2110379 48.2123518, 15.2111196 48.2123704, 15.211422 48.2124197)",,,
"[883193410, 160046757]","['Thörringplatz', 'Weigelspergergasse']",living_street,20,False,False,67.956,"LINESTRING (15.2104263 48.2119305, 15.2105874 48.2119192, 15.2107959 48.2119147, 15.2109584 48.211916, 15.2113418 48.2119302)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,True,84.661,"LINESTRING (15.2115827 48.2110808, 15.2104411 48.21105)",,,
160046738,Oskar-Kokoschka-Straße,residential,30,False,False,38.474999999999994,"LINESTRING (15.2115827 48.2110808, 15.2116616 48.211046, 15.2119004 48.2109714, 15.2119677 48.2109503, 15.2120491 48.2109308)",,,
"[1201017600, 29735222]",Seilergasse,"['residential', 'living_street']",20,False,True,96.691,"LINESTRING (15.2115827 48.2110808, 15.2115355 48.2111291, 15.2115113 48.2111839, 15.2113925 48.2117068, 15.2113418 48.2119302)",,,
