osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,junction
23339452,Froschzeile,residential,50,False,True,320.447,"LINESTRING (16.2047268 48.384539, 16.2044315 48.3840617, 16.2043611 48.3839931, 16.2042904 48.3839663, 16.2042011 48.3839496, 16.2041345 48.3839433, 16.2040629 48.3839478, 16.2039832 48.3839593, 16.2039146 48.383971, 16.2033374 48.3840866, 16.2025063 48.3842531, 16.2018338 48.3844021, 16.2010972 48.3845947)",,,,,
156961445,Josef Wolfik-Straße,primary,50,False,False,151.763,"LINESTRING (16.2047268 48.384539, 16.2043702 48.3846135, 16.203618 48.3847607, 16.2027586 48.3849316)",2,B3,,,
156961445,Josef Wolfik-Straße,primary,50,False,True,30.33,"LINESTRING (16.2047268 48.384539, 16.2049466 48.3844921, 16.2049868 48.3844844, 16.2050268 48.3844772, 16.2050667 48.3844718, 16.2051212 48.3844637)",2,B3,,,
"[420290640, 695795809, 525061816, 30663502]","['Rathausplatz', 'Josef-Wolfik-Straße']",primary,50,False,False,185.09699999999998,"LINESTRING (16.2082773 48.3851762, 16.2082434 48.3851627, 16.2082079 48.3851442, 16.2081515 48.3851069, 16.2081136 48.3850803, 16.2081018 48.385072, 16.2080293 48.3850271, 16.207936 48.3849789, 16.207883 48.3849581, 16.2078195 48.3849357, 16.207742 48.3849114, 16.2076553 48.3848882, 16.2075506 48.3848626, 16.2073488 48.3848104, 16.2072858 48.3847941, 16.207184 48.3847678, 16.2070227 48.3847276, 16.2068656 48.3846913, 16.2064528 48.3846032, 16.2060776 48.3845255, 16.2060106 48.3845127)",2,B3,,,
97358224,Hauptstraße,primary,50,False,True,144.989,"LINESTRING (16.2082773 48.3851762, 16.2083241 48.3851839, 16.2083789 48.3851869, 16.2084289 48.385186, 16.2085905 48.3851768, 16.2086625 48.3851709, 16.2087249 48.3851635, 16.2087787 48.3851572, 16.2088629 48.3851458, 16.2089471 48.3851337, 16.2090312 48.3851198, 16.209152 48.3851, 16.2092507 48.3850839, 16.2093172 48.3850734, 16.2093864 48.3850646, 16.2094459 48.3850591, 16.2095105 48.3850549, 16.2095816 48.3850521, 16.2096511 48.3850496, 16.20973 48.3850501, 16.2098492 48.3850529, 16.2099364 48.3850574, 16.2100559 48.3850646, 16.2101074 48.3850704, 16.210161 48.3850814, 16.2102104 48.3850959)",2,B3,yes,,
548979336,Landstraße,residential,50,False,True,93.88,"LINESTRING (16.2082773 48.3851762, 16.2082513 48.385219, 16.2082291 48.3852466, 16.2081984 48.3852847, 16.208096 48.3853652, 16.2078767 48.3854318, 16.207219 48.3855699)",,,,,
11012649,Bahnhofstraße,residential,50,False,False,147.91,"LINESTRING (16.2102104 48.3850959, 16.2102324 48.3849877, 16.2102948 48.3848298, 16.2104157 48.3844862, 16.2105062 48.3842666, 16.2105328 48.3842107, 16.2105642 48.3841541, 16.2105889 48.3841156, 16.2106263 48.3840669, 16.2106704 48.3840206, 16.210718 48.3839758, 16.2107718 48.3839309, 16.2108649 48.3838591)",,,,,
97358224,Hauptstraße,primary,50,False,False,144.989,"LINESTRING (16.2102104 48.3850959, 16.210161 48.3850814, 16.2101074 48.3850704, 16.2100559 48.3850646, 16.2099364 48.3850574, 16.2098492 48.3850529, 16.20973 48.3850501, 16.2096511 48.3850496, 16.2095816 48.3850521, 16.2095105 48.3850549, 16.2094459 48.3850591, 16.2093864 48.3850646, 16.2093172 48.3850734, 16.2092507 48.3850839, 16.209152 48.3851, 16.2090312 48.3851198, 16.2089471 48.3851337, 16.2088629 48.3851458, 16.2087787 48.3851572, 16.2087249 48.3851635, 16.2086625 48.3851709, 16.2085905 48.3851768, 16.2084289 48.385186, 16.2083789 48.3851869, 16.2083241 48.3851839, 16.2082773 48.3851762)",2,B3,yes,,
489837414,Hauptstraße,primary,50,False,True,158.002,"LINESTRING (16.2102104 48.3850959, 16.2102737 48.3851182, 16.210337 48.3851376, 16.2104092 48.3851553, 16.2104695 48.3851681, 16.2105277 48.3851762, 16.2105746 48.3851812, 16.2106243 48.3851847, 16.2108492 48.3851974, 16.2110095 48.38521, 16.2111388 48.3852199, 16.2112637 48.3852289, 16.2113726 48.3852353, 16.2114386 48.3852391, 16.2115019 48.3852418, 16.2117276 48.3852506, 16.2118303 48.3852549, 16.2119303 48.3852595, 16.2120311 48.3852647, 16.2120925 48.3852693, 16.2121516 48.3852742, 16.2122052 48.3852795, 16.2122481 48.3852837, 16.2123172 48.3852906)",2,B3,yes,,
"[695795810, 1060963139, 4851659, 1060963135]",Schießstattgasse,secondary,50,False,True,206.05599999999998,"LINESTRING (16.2102104 48.3850959, 16.2102153 48.3851668, 16.2101532 48.3854433, 16.2100997 48.3856833, 16.2100715 48.3858202, 16.2100371 48.3860188, 16.210011 48.3862267, 16.210025 48.3862833, 16.2100462 48.386329, 16.2100614 48.3863773, 16.2101132 48.3864362, 16.2102214 48.3865178, 16.2102628 48.386546, 16.2103467 48.3865972, 16.2104244 48.3866581, 16.2104882 48.3867153, 16.2105282 48.3867629, 16.2105486 48.3868226)",2,L29,,,
"[203453560, 11009123, 683610389]",,motorway_link,,True,False,277.56,"LINESTRING (16.213341 48.3810343, 16.2131832 48.3810801, 16.2130177 48.3811228, 16.2128752 48.3811543, 16.212661 48.3811914, 16.2124607 48.3812294, 16.2121388 48.3812966, 16.2119065 48.3813454, 16.2117325 48.3813801, 16.2115548 48.3814111, 16.2113243 48.3814442, 16.2110915 48.3814721, 16.2109018 48.3814913, 16.2107159 48.3815058, 16.2103052 48.3815362, 16.2100385 48.3815499, 16.2099656 48.3815608, 16.2099142 48.3815833, 16.2098807 48.381608, 16.2098627 48.3816366, 16.2098527 48.3816716, 16.2098524 48.3817137)",1,,,,
"[35263225, 35263227, 203453549]",Donauufer Autobahn,motorway,130,True,False,630.8309999999999,"LINESTRING (16.213341 48.3810343, 16.2128113 48.3811174, 16.2122477 48.381188, 16.2117306 48.381243, 16.2114086 48.381272, 16.2110891 48.3812987, 16.2108239 48.3813167, 16.2105588 48.3813315, 16.2103474 48.3813423, 16.2101361 48.3813512, 16.2099432 48.3813572, 16.2094773 48.3813677, 16.2092515 48.38137, 16.2089164 48.3813682, 16.2078025 48.3813437, 16.2067301 48.3812866, 16.2048508 48.3811783)",2,A22,,yes,
"[489830984, 489830985, 88412124]",Klesheimstraße,residential,30,False,"[False, True]",167.274,"LINESTRING (16.2134118 48.3883957, 16.2130405 48.3871701, 16.2130199 48.3871022, 16.2129998 48.3870455, 16.2129903 48.3869846, 16.2129626 48.3869218)",,,,,
814331778,Judithastraße,living_street,,False,False,13.157,"LINESTRING (16.2105458 48.3874826, 16.2107048 48.3874292)",,,,,
"[4851532, 860653725]",Belvederegasse,residential,"['50', '30']",False,False,45.365,"LINESTRING (16.2105458 48.3874826, 16.2104226 48.3875035, 16.2103288 48.3875194, 16.2099694 48.3876206)",2,,,,
522958884,Schießstattgasse,secondary,50,False,False,73.404,"LINESTRING (16.2105458 48.3874826, 16.2105495 48.3874123, 16.2105544 48.3869162, 16.2105486 48.3868226)",,L29,,,
1060953043,Schießstattgasse,secondary,50,False,True,45.788000000000004,"LINESTRING (16.2105458 48.3874826, 16.2105171 48.387572, 16.2104221 48.3878861)",2,L29,,,
"[1060963139, 4851659, 695795810, 1060963135]",Schießstattgasse,secondary,50,False,False,206.05599999999998,"LINESTRING (16.2105486 48.3868226, 16.2105282 48.3867629, 16.2104882 48.3867153, 16.2104244 48.3866581, 16.2103467 48.3865972, 16.2102628 48.386546, 16.2102214 48.3865178, 16.2101132 48.3864362, 16.2100614 48.3863773, 16.2100462 48.386329, 16.210025 48.3862833, 16.210011 48.3862267, 16.2100371 48.3860188, 16.2100715 48.3858202, 16.2100997 48.3856833, 16.2101532 48.3854433, 16.2102153 48.3851668, 16.2102104 48.3850959)",2,L29,,,
522958884,Schießstattgasse,secondary,50,False,True,73.404,"LINESTRING (16.2105486 48.3868226, 16.2105544 48.3869162, 16.2105495 48.3874123, 16.2105458 48.3874826)",,L29,,,
489842918,Brodschildstraße,residential,30,True,False,38.827,"LINESTRING (16.2129626 48.3869218, 16.2124369 48.3869153)",,,,,
"[489830984, 489830985, 88412124]",Klesheimstraße,residential,30,False,"[False, True]",167.274,"LINESTRING (16.2129626 48.3869218, 16.2129903 48.3869846, 16.2129998 48.3870455, 16.2130199 48.3871022, 16.2130405 48.3871701, 16.2134118 48.3883957)",,,,,
11012649,Bahnhofstraße,residential,50,False,True,4.063,"LINESTRING (16.2109013 48.3838317, 16.2108649 48.3838591)",,,,,
4849522,Austraße,residential,50,True,False,142.136,"LINESTRING (16.2109013 48.3838317, 16.2108436 48.3837691, 16.2108105 48.3837332, 16.2107401 48.3836773, 16.2106204 48.3835972, 16.2102459 48.3833945, 16.2100034 48.3832678, 16.2098809 48.3832106, 16.2098026 48.3831802, 16.2097364 48.3831468, 16.2096805 48.383098, 16.2096461 48.3830502, 16.2096114 48.3829722, 16.2096016 48.382932)",,,,,
677977694,Bahnhofstraße,residential,50,False,False,124.374,"LINESTRING (16.2109013 48.3838317, 16.2109456 48.3838073, 16.2109976 48.3837809, 16.2110479 48.3837564, 16.2111439 48.383711, 16.212002 48.3833051, 16.2120675 48.3832726, 16.2121255 48.383243, 16.2121796 48.3832149, 16.2122511 48.3831649)",2,,yes,,
"[800010548, 12760487]",Donaustraße,residential,50,True,False,202.87099999999998,"LINESTRING (16.2096016 48.382932, 16.209984 48.3828755, 16.2102407 48.382854, 16.2107306 48.3828403, 16.2109958 48.3828586, 16.2112959 48.3829094, 16.2118655 48.3830554, 16.2120608 48.3831103, 16.2122511 48.3831649)",1,,,,
"[862185421, 89100966]",Donaustraße,residential,"['50', '30']",False,False,58.42,"LINESTRING (16.2096016 48.382932, 16.2092177 48.3829858, 16.2090824 48.3830111, 16.2089889 48.3830331, 16.2088418 48.3830731)",2,,,,
"[63958272, 525061827, 63958278, 518642447, 518642448, 4849533]",In der Au,secondary,30,False,False,141.364,"LINESTRING (16.207239 48.3836496, 16.2072053 48.3835974, 16.2071578 48.383524, 16.2071106 48.3834513, 16.2070311 48.3833279, 16.2069983 48.3832727, 16.2069732 48.3832241, 16.206946 48.3831675, 16.2068087 48.3828462, 16.2067771 48.3827794, 16.206762 48.3827474, 16.2067238 48.3826663, 16.2066687 48.3825372, 16.2066515 48.3824435)","['2', '3']",,,,
"[862185420, 112319663]",Donaustraße,secondary,30,False,True,107.582,"LINESTRING (16.207239 48.3836496, 16.2068897 48.3837822, 16.206217 48.3840375, 16.2059688 48.3841231)",2,,,,
"[163823316, 862185421]",Donaustraße,residential,30,False,True,134.70100000000002,"LINESTRING (16.207239 48.3836496, 16.2073442 48.3836097, 16.2074556 48.3835586, 16.2075068 48.3835388, 16.2081337 48.3833098, 16.2082919 48.3832558, 16.2088418 48.3830731)",,,,,
112319670,In der Au,secondary,30,False,False,124.475,"LINESTRING (16.2066515 48.3824435, 16.2066545 48.3823942, 16.2066666 48.3823269, 16.2066947 48.3822497, 16.2067309 48.3821718, 16.2067778 48.3820973, 16.2068415 48.3820326, 16.2069058 48.3819822, 16.2069727 48.3819338, 16.2070278 48.381901, 16.207104 48.3818661, 16.2071914 48.3818386, 16.2073041 48.3818122, 16.2074575 48.3817962, 16.2077498 48.3817918)",2,,,,
"[24005021, 951277125, 185264030, 24005023]","['Zum Spitzgarten', 'Alte Au']",residential,30,False,"[False, True]",434.32399999999996,"LINESTRING (16.2066515 48.3824435, 16.2065488 48.382465, 16.2062778 48.3825237, 16.2060559 48.3825778, 16.2059379 48.3826186, 16.2058707 48.3826488, 16.2054736 48.3828794, 16.2051765 48.3830353, 16.2050191 48.3831216, 16.2047696 48.3832525, 16.204601 48.3833448, 16.2044434 48.3834297, 16.2042434 48.3835381, 16.2039436 48.3837038, 16.2038887 48.3837275, 16.2037904 48.3837656, 16.2037191 48.3837842, 16.2036459 48.3837992, 16.2034025 48.3838403, 16.2032775 48.3838552, 16.2031174 48.3838713, 16.2029542 48.3838823, 16.2027975 48.3838904, 16.2026515 48.3838934, 16.2025126 48.3838893, 16.2024434 48.3838836, 16.2023729 48.3838726, 16.2014891 48.3837051)",,,,,
"[63958272, 525061827, 63958278, 518642447, 518642448, 4849533]",In der Au,secondary,30,False,True,141.36399999999998,"LINESTRING (16.2066515 48.3824435, 16.2066687 48.3825372, 16.2067238 48.3826663, 16.206762 48.3827474, 16.2067771 48.3827794, 16.2068087 48.3828462, 16.206946 48.3831675, 16.2069732 48.3832241, 16.2069983 48.3832727, 16.2070311 48.3833279, 16.2071106 48.3834513, 16.2071578 48.383524, 16.2072053 48.3835974, 16.207239 48.3836496)","['2', '3']",,,,
42651247,In der Au,secondary,50,True,False,26.011,"LINESTRING (16.2080428 48.3817784, 16.208395 48.3817785)",1,,,,
11776204,,motorway_link,50,True,False,26.517999999999997,"LINESTRING (16.2080428 48.3817784, 16.2080923 48.3817664, 16.2081267 48.3817508, 16.2081476 48.381732, 16.2081597 48.3817057, 16.2081579 48.3816809, 16.2081399 48.3816564, 16.2081138 48.3816357, 16.2080632 48.3816045)",1,,,,
31729797,,motorway_link,50,True,False,31.638999999999996,"LINESTRING (16.2088111 48.3818131, 16.2086875 48.3818057, 16.2085615 48.3818064, 16.2084934 48.3818075, 16.208464 48.381805, 16.2084332 48.3817975, 16.208395 48.3817785)",1,,,,
551481134,In der Au,secondary,50,True,False,79.044,"LINESTRING (16.2088111 48.3818131, 16.2086796 48.3818291, 16.2085099 48.3818363, 16.2082965 48.381839, 16.2081775 48.3818373, 16.2080837 48.3818328, 16.2080002 48.381827, 16.2078998 48.381816, 16.2077498 48.3817918)",1,,,,
522958873,,secondary,50,True,False,3.8200000000000003,"LINESTRING (16.2095167 48.3816954, 16.2095338 48.3816826, 16.2095534 48.3816713)",1,,,,roundabout
522958871,,secondary,50,True,False,12.176,"LINESTRING (16.209726 48.3816481, 16.2097521 48.3816539, 16.2097767 48.3816619, 16.2097995 48.3816722, 16.2098199 48.3816844, 16.2098377 48.3816983, 16.2098524 48.3817137)",,,,,roundabout
522958870,,secondary,50,True,False,11.248,"LINESTRING (16.2098524 48.3817137, 16.2098631 48.381729, 16.2098708 48.381745, 16.2098754 48.3817616, 16.2098769 48.3817784, 16.2098751 48.3817953, 16.2098701 48.3818118)",,,,,roundabout
83245261,Donaulände-Uferweg,residential,50,True,False,25.905,"LINESTRING (16.2098701 48.3818118, 16.2099352 48.3818621, 16.2100283 48.3818903, 16.2101019 48.381899, 16.2101756 48.3818962)",1,,,,
522958869,,secondary,50,True,False,18.841,"LINESTRING (16.2098701 48.3818118, 16.2098596 48.3818318, 16.2098443 48.3818504, 16.2098249 48.3818672, 16.2098017 48.3818817, 16.2097754 48.3818937, 16.2097465 48.3819027, 16.2097158 48.3819085, 16.2096842 48.3819111)",,,,,roundabout
"[551481133, 42651246]",In der Au,secondary,50,True,False,50.491,"LINESTRING (16.2094826 48.3818158, 16.2094208 48.3817941, 16.2093581 48.3817837, 16.2093046 48.381783, 16.2091891 48.381788, 16.2088111 48.3818131)","['1', '2']",,,,
522958874,,secondary,50,True,False,14.138000000000002,"LINESTRING (16.2094826 48.3818158, 16.2094766 48.3817981, 16.2094743 48.38178, 16.2094756 48.3817619, 16.2094807 48.381744, 16.2094893 48.3817268, 16.2095014 48.3817105, 16.2095167 48.3816954)",1,,,,roundabout
4851594,Lenaustraße,residential,30,False,False,176.237,"LINESTRING (16.2008688 48.3868092, 16.2032206 48.3870789)",2,,,,
90775518,Schaumanngasse,residential,30,False,False,90.438,"LINESTRING (16.2008688 48.3868092, 16.2009747 48.3864372, 16.2010985 48.3860103)",2,,,,
156961445,Josef Wolfik-Straße,primary,50,False,True,123.422,"LINESTRING (16.2011603 48.3852556, 16.201401 48.3852016, 16.2015205 48.3851757, 16.2021244 48.3850529, 16.2027586 48.3849316)",2,B3,,,
"[618358448, 860653720, 90775518]",Schaumanngasse,residential,"['50', '30']",False,True,85.804,"LINESTRING (16.2011603 48.3852556, 16.2012042 48.3853278, 16.2012223 48.3853602, 16.2012329 48.3853894, 16.2012354 48.3854194, 16.2012382 48.3854511, 16.2012363 48.3854838, 16.2012297 48.385533, 16.2012171 48.3855957, 16.2011135 48.3859577, 16.2010985 48.3860103)",2,,,,
4851594,Lenaustraße,residential,30,False,True,176.237,"LINESTRING (16.2032206 48.3870789, 16.2008688 48.3868092)",2,,,,
4851594,Lenaustraße,residential,30,False,False,87.548,"LINESTRING (16.2032206 48.3870789, 16.2033397 48.3870926, 16.2040231 48.3871268, 16.2044015 48.3871448)",2,,,,
"[4851600, 860653721]",Anton Schlinger-Straße,residential,"['30', '50']",False,False,206.103,"LINESTRING (16.2032206 48.3870789, 16.2042489 48.3856212, 16.2043899 48.3853961)",2,,,,
4851600,Anton Schlinger-Straße,residential,30,False,True,65.304,"LINESTRING (16.2032206 48.3870789, 16.203184 48.3871703, 16.2030218 48.3876511)",2,,,,
4851594,Lenaustraße,residential,30,False,True,87.548,"LINESTRING (16.2044015 48.3871448, 16.2040231 48.3871268, 16.2033397 48.3870926, 16.2032206 48.3870789)",2,,,,
"[860653722, 860653723, 14385270]",Landstraße,residential,"['50', '30']",False,False,212.95999999999998,"LINESTRING (16.2043899 48.3853961, 16.2045086 48.3854226, 16.2050317 48.3855324, 16.2053315 48.3855701, 16.2055322 48.3855845, 16.2062696 48.3856458, 16.2064058 48.3856512, 16.2065284 48.3856482, 16.2070743 48.3855896, 16.2071347 48.3855814, 16.2071458 48.3855799, 16.207219 48.3855699)",,,,,
14385270,Landstraße,residential,50,False,True,135.733,"LINESTRING (16.2043899 48.3853961, 16.2031142 48.3851093, 16.2030043 48.3850852, 16.2029231 48.3850704, 16.2028593 48.3850582, 16.2028282 48.3850447, 16.2028053 48.3850286, 16.2027872 48.3850067, 16.2027714 48.384972, 16.2027586 48.3849316)",,,,,
"[4851600, 860653721]",Anton Schlinger-Straße,residential,"['50', '30']",False,True,206.103,"LINESTRING (16.2043899 48.3853961, 16.2042489 48.3856212, 16.2032206 48.3870789)",2,,,,
"[21530826, 860653724]",Theresia Pampichler-Straße,residential,"['50', '30']",False,False,214.04500000000002,"LINESTRING (16.207219 48.3855699, 16.2072612 48.3857397, 16.2072581 48.385813, 16.2072008 48.3859469, 16.2066492 48.3872572, 16.206569 48.3874289)",,,,,
548979336,Landstraße,residential,50,False,False,93.88000000000001,"LINESTRING (16.207219 48.3855699, 16.2078767 48.3854318, 16.208096 48.3853652, 16.2081984 48.3852847, 16.2082291 48.3852466, 16.2082513 48.385219, 16.2082773 48.3851762)",,,,,
"[860653722, 860653723, 14385270]",Landstraße,residential,"['50', '30']",False,True,212.96,"LINESTRING (16.207219 48.3855699, 16.2071458 48.3855799, 16.2071347 48.3855814, 16.2070743 48.3855896, 16.2065284 48.3856482, 16.2064058 48.3856512, 16.2062696 48.3856458, 16.2055322 48.3855845, 16.2053315 48.3855701, 16.2050317 48.3855324, 16.2045086 48.3854226, 16.2043899 48.3853961)",,,,,
860653724,Theresia Pampichler-Straße,residential,30,False,True,7.59,"LINESTRING (16.206551 48.3874961, 16.206569 48.3874289)",,,,,
14633614,Unter den Linden,residential,30,False,False,102.017,"LINESTRING (16.206551 48.3874961, 16.2064627 48.387497, 16.2053093 48.387519, 16.2051703 48.3875255)",,,,,
14633669,Dr. Max Wertheimer-Gasse,residential,30,False,False,112.69899999999998,"LINESTRING (16.2089277 48.3870088, 16.2089748 48.3870731, 16.2091373 48.3876898, 16.2091605 48.3877873, 16.2091733 48.3878364, 16.2092232 48.3880005)",,,,,
"[853237523, 23339271]","['Bachgasse', 'Am Kellern']",living_street,,False,"[False, True]",166.733,"LINESTRING (16.2089277 48.3870088, 16.2098889 48.386796, 16.2099546 48.3875564, 16.2099694 48.3876206)",,,,,
853237523,Am Kellern,living_street,,False,True,192.89000000000001,"LINESTRING (16.2089277 48.3870088, 16.2087257 48.3870603, 16.2085504 48.3871154, 16.2084406 48.3871678, 16.2082154 48.3872835, 16.2080896 48.3873812, 16.2079506 48.3874485, 16.2078761 48.3874756, 16.2077668 48.3875, 16.2076259 48.3875151, 16.2074954 48.3875217, 16.2072776 48.387514, 16.2069629 48.3874969, 16.206752 48.3874658, 16.2066602 48.387455, 16.206569 48.3874289)",,,,,
860653725,Belvederegasse,residential,30,False,False,26.075,"LINESTRING (16.2092232 48.3880005, 16.2089514 48.3881502)",2,,,,
14633669,Dr. Max Wertheimer-Gasse,residential,30,False,True,112.69899999999998,"LINESTRING (16.2092232 48.3880005, 16.2091733 48.3878364, 16.2091605 48.3877873, 16.2091373 48.3876898, 16.2089748 48.3870731, 16.2089277 48.3870088)",,,,,
860653725,Belvederegasse,residential,30,False,True,69.432,"LINESTRING (16.2092232 48.3880005, 16.2095545 48.3878299, 16.2096553 48.3877782, 16.2099694 48.3876206)",2,,,,
"[489842917, 489842918, 875755911]",Brodschildstraße,residential,"['30', '50']",True,False,139.926,"LINESTRING (16.2124369 48.3869153, 16.212303 48.3869135, 16.2121478 48.3869115, 16.2115322 48.3868841, 16.2107777 48.3868261, 16.2106669 48.3868233, 16.2105486 48.3868226)",2,,,,
