osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access
26423013,Corvinusring,residential,,True,False,24.055,"LINESTRING (16.2467425 47.8161132, 16.2468767 47.8161466, 16.2469795 47.8161702, 16.2470459 47.8161859)",,,
91244940,Grazer Straße,primary,50,False,True,22.906,"LINESTRING (16.2467425 47.8161132, 16.2467074 47.8160336, 16.2466965 47.8160089, 16.2466548 47.8159158)",4,B17,
26423015,Spitalgasse,residential,30,False,True,94.427,"LINESTRING (16.2481728 47.8168332, 16.248524 47.817649)",,,
26423016,Dänklgasse,residential,,False,False,44.458,"LINESTRING (16.2481728 47.8168332, 16.2486802 47.816624)",,,
"[1021621458, 641275906, 26423015]","['Corvinusring', 'Spitalgasse']",residential,30,False,"[False, True]",131.44,"LINESTRING (16.2481728 47.8168332, 16.2479471 47.8163448, 16.2479298 47.8162833, 16.2474471 47.8162708, 16.2473443 47.8162611, 16.247127 47.8162073, 16.2470459 47.8161859)",,,
26423016,Dänklgasse,residential,,False,True,44.458,"LINESTRING (16.2486802 47.816624, 16.2481728 47.8168332)",,,
"[26423017, 970900212]",Plankengasse,residential,,False,False,127.785,"LINESTRING (16.2503857 47.8163447, 16.2503934 47.8170201, 16.2503536 47.8170969, 16.2500746 47.8172946, 16.2499878 47.8173996)",,,
"[970900209, 970900212, 970900207]",Plankengasse,residential,,False,True,140.572,"LINESTRING (16.2503857 47.8163447, 16.2503893 47.8160805, 16.2503942 47.8157284, 16.2503759 47.8156475, 16.2502491 47.8150879)",,,
26423017,Plankengasse,residential,,False,False,10.208,"LINESTRING (16.2499878 47.8173996, 16.2499788 47.8174912)",,,
26423029,Plankengasse,residential,,False,True,64.211,"LINESTRING (16.2499878 47.8173996, 16.2491447 47.8175134)",,,
"[26423017, 970900212]",Plankengasse,residential,,False,True,127.785,"LINESTRING (16.2499878 47.8173996, 16.2500746 47.8172946, 16.2503536 47.8170969, 16.2503934 47.8170201, 16.2503857 47.8163447)",,,
26423017,Plankengasse,residential,,False,True,10.208,"LINESTRING (16.2499788 47.8174912, 16.2499878 47.8173996)",,,
26423015,Spitalgasse,residential,30,False,False,94.427,"LINESTRING (16.248524 47.817649, 16.2481728 47.8168332)",,,
26423029,Plankengasse,residential,,False,False,32.138000000000005,"LINESTRING (16.248524 47.817649, 16.2488468 47.8175924, 16.2489301 47.8175593)",,,
26423029,Plankengasse,residential,,False,False,16.817,"LINESTRING (16.2489301 47.8175593, 16.2491447 47.8175134)",,,
26423032,Plankengasse,residential,,True,False,99.14199999999998,"LINESTRING (16.2489301 47.8175593, 16.248926 47.81746, 16.2489472 47.8174301, 16.2489872 47.8174013, 16.2494249 47.817351, 16.249533 47.8173395, 16.2494942 47.8173768, 16.2494241 47.8174054, 16.2492112 47.8174231, 16.249171 47.8174519, 16.2491447 47.8175134)",,,
26423029,Plankengasse,residential,,False,True,32.138000000000005,"LINESTRING (16.2489301 47.8175593, 16.2488468 47.8175924, 16.248524 47.817649)",,,
26423031,Dänklgasse,residential,,True,False,80.614,"LINESTRING (16.2493274 47.8164724, 16.249513 47.8164244, 16.2503857 47.8163447)",,,
26423029,Plankengasse,residential,,False,False,64.211,"LINESTRING (16.2491447 47.8175134, 16.2499878 47.8173996)",,,
26423029,Plankengasse,residential,,False,True,16.817,"LINESTRING (16.2491447 47.8175134, 16.2489301 47.8175593)",,,
30519134,Waßhubergasse,residential,30,False,True,108.128,"LINESTRING (16.242839 47.817551, 16.2424565 47.8166694, 16.2424339 47.8166174)",,,
30512549,Reyergasse,residential,,True,False,81.033,"LINESTRING (16.2414939 47.8169291, 16.2411764 47.8165512, 16.2410568 47.8162675)",,,
"[427027568, 427015492]",Baumkirchnerring,tertiary,,False,True,64.85600000000001,"LINESTRING (16.2414939 47.8169291, 16.2413529 47.8169766, 16.2408866 47.817144, 16.2408429 47.817157, 16.2407154 47.8171853)",,,
"[1040528457, 31026859]",Baumkirchnerring,tertiary,,False,False,78.462,"LINESTRING (16.2414939 47.8169291, 16.242192 47.8166746, 16.242345 47.8166384, 16.2424339 47.8166174)",,,
91244940,Grazer Straße,primary,50,False,False,22.906,"LINESTRING (16.2466548 47.8159158, 16.2466965 47.8160089, 16.2467074 47.8160336, 16.2467425 47.8161132)",4,B17,
114397500,Eyerspergring,tertiary,,False,False,164.11100000000002,"LINESTRING (16.2466548 47.8159158, 16.2465505 47.815935, 16.2464516 47.8159535, 16.2446306 47.8162937, 16.2445357 47.8163068)",2,,
"[1014303204, 427015493]",Grazer Straße,primary,50,False,False,60.916,"LINESTRING (16.2466548 47.8159158, 16.2465924 47.8157859, 16.24653 47.815656, 16.2464087 47.8153935)","['4', '5']",B17,
114397497,Grazer Straße,primary,50,False,True,72.58500000000001,"LINESTRING (16.2457176 47.8137524, 16.2457253 47.8137748, 16.245741 47.813821, 16.2457552 47.8138653, 16.2458322 47.8141047, 16.2459443 47.814387)",4,B17,
"[38900332, 156041526]","['Grübelgasse', 'Adlergasse']",residential,30,True,False,91.82,"LINESTRING (16.2457176 47.8137524, 16.2451048 47.8138329, 16.2450218 47.8134303)",,,yes
"[681751010, 114550198, 452275471]",Grazer Straße,primary,50,False,False,86.39699999999999,"LINESTRING (16.2457176 47.8137524, 16.2456832 47.8136188, 16.2456544 47.8135095, 16.2455552 47.8130828, 16.245547 47.8130474, 16.2455351 47.8129852)",4,B17,
"[877816775, 223805868, 1080804464, 433242199, 223802559]",Grazer Straße,primary,50,False,False,111.218,"LINESTRING (16.2448613 47.8103188, 16.2448317 47.8102539, 16.2447543 47.8100839, 16.2447278 47.8100226, 16.2445441 47.8096379, 16.2444596 47.8094902, 16.2443889 47.8093708)",4,B17,
223805868,Grazer Straße,primary,50,False,True,16.517,"LINESTRING (16.2448613 47.8103188, 16.2448834 47.8103709, 16.2449237 47.8104613)",4,B17,
30519134,Waßhubergasse,residential,30,False,False,108.128,"LINESTRING (16.2424339 47.8166174, 16.2424565 47.8166694, 16.242839 47.817551)",,,
"[452260179, 31026859]",Baumkirchnerring,tertiary,,False,False,161.174,"LINESTRING (16.2424339 47.8166174, 16.2426848 47.8165708, 16.2431499 47.8164777, 16.2432041 47.8164665, 16.2433984 47.8164204, 16.2439713 47.8163555, 16.2442442 47.8163324, 16.2444422 47.8163173, 16.2445357 47.8163068)",,,
"[1040528457, 31026859]",Baumkirchnerring,tertiary,,False,True,78.46199999999999,"LINESTRING (16.2424339 47.8166174, 16.242345 47.8166384, 16.242192 47.8166746, 16.2414939 47.8169291)",,,
29122867,Lederergasse,residential,,False,False,47.095,"LINESTRING (16.2414979 47.810411, 16.2415964 47.810783, 16.2416083 47.810828)",,,
"[972869592, 30520397]",Bräuhausgasse,residential,,False,False,59.259,"LINESTRING (16.2414979 47.810411, 16.241676 47.8103812, 16.2422679 47.8102822)",,,
26476596,Pöckgasse,residential,30,False,True,91.96,"LINESTRING (16.2377973 47.8146247, 16.2388959 47.814448, 16.2389965 47.8144373)",,,
30512215,Gabelsbergergasse,residential,,False,False,81.473,"LINESTRING (16.2377973 47.8146247, 16.2377655 47.8145366, 16.237541 47.8139125)",,,
30515364,Ungargasse,residential,,False,False,45.631,"LINESTRING (16.2449248 47.8130046, 16.2453382 47.8129888, 16.2453855 47.812987, 16.2455351 47.8129852)",,,
30520442,Baumgartgasse,residential,,True,False,105.973,"LINESTRING (16.2409563 47.8146123, 16.2410318 47.8148169, 16.2410845 47.8150795, 16.2410442 47.815556)",,,
30512551,Reyergasse,residential,,True,False,4.605,"LINESTRING (16.2410568 47.8162675, 16.2410408 47.8162275)",,,
30519452,Rudolf Fischer Gasse,residential,,True,False,87.211,"LINESTRING (16.2410568 47.8162675, 16.2399506 47.8165192)",,,
30520113,Frauengasse,residential,,True,False,23.49,"LINESTRING (16.2410442 47.815556, 16.2407308 47.8155743)",,,
29122867,Lederergasse,residential,,False,True,47.095,"LINESTRING (16.2416083 47.810828, 16.2415964 47.810783, 16.2414979 47.810411)",,,
30512554,Lederergasse,residential,,True,False,49.265,"LINESTRING (16.2416083 47.810828, 16.2416147 47.8108588, 16.2416425 47.8110443, 16.2416467 47.8112698)",,,
155870133,Bahngasse,residential,30,True,False,66.756,"LINESTRING (16.2416083 47.810828, 16.2415325 47.8108396, 16.2407347 47.8109553)",,,
30512554,Lederergasse,residential,,True,False,125.48700000000001,"LINESTRING (16.2416467 47.8112698, 16.2416428 47.8119098, 16.2416505 47.8123983)",,,
30519566,Mittere Gasse,residential,,True,False,81.30300000000001,"LINESTRING (16.2416467 47.8112698, 16.2406472 47.8114365, 16.24059 47.8114459)",,,
969604854,Lange Gasse,residential,,True,False,36.809,"LINESTRING (16.2416505 47.8123983, 16.2421433 47.8124058)",,,
30512559,Schlögelgasse,residential,,True,False,236.765,"LINESTRING (16.2468262 47.8148961, 16.2468501 47.8148544, 16.2466668 47.8144315, 16.2465692 47.81412, 16.2465889 47.8141028, 16.2468713 47.8140146, 16.2469031 47.8139706, 16.2468835 47.8139182, 16.2466937 47.8134822, 16.2465536 47.8129527)",,,
30519331,Schlögelgasse,residential,,True,False,86.28500000000001,"LINESTRING (16.2468262 47.8148961, 16.2468877 47.8149764, 16.2469882 47.8152093, 16.2469032 47.815283, 16.2468238 47.8153007, 16.2467851 47.8153093, 16.2465181 47.8153691, 16.2464087 47.8153935)",,,
452271039,Ungargasse,primary,50,False,True,7.229,"LINESTRING (16.2465536 47.8129527, 16.246457 47.812957)",,B53,
"[693556021, 452271039]",Ungargasse,primary,50,False,False,159.266,"LINESTRING (16.2465536 47.8129527, 16.2472048 47.8129172, 16.2476275 47.8128782, 16.2484266 47.8127853, 16.2486608 47.8127448)",2,B53,
30512561,Deutschgasse,residential,,True,False,46.7,"LINESTRING (16.2462295 47.8150219, 16.2468262 47.8148961)",,,
114397497,Grazer Straße,primary,50,False,False,73.74,"LINESTRING (16.2462295 47.8150219, 16.2459443 47.814387)",4,B17,
114397497,Grazer Straße,primary,50,False,True,43.433,"LINESTRING (16.2462295 47.8150219, 16.2464087 47.8153935)",4,B17,
38860600,Deutschgasse,residential,30,False,True,118.69699999999999,"LINESTRING (16.2462295 47.8150219, 16.2461253 47.8150416, 16.2457976 47.8151115, 16.2450624 47.8152108, 16.2448119 47.8152712, 16.244729 47.8153308)",,,
30520725,Allerheiligengasse,residential,,False,True,19.206,"LINESTRING (16.2421564 47.8125783, 16.2421433 47.8124058)",,,
"[1068758705, 30520058]","['Singergasse', 'Haggenmüllergasse']",residential,,True,False,224.91600000000003,"LINESTRING (16.2421564 47.8125783, 16.2415594 47.8125987, 16.2409686 47.8126787, 16.2397321 47.8128667, 16.2396036 47.8125119)",,,
"[30519875, 38839979]","['Keßlergasse', 'Burgplatz']",residential,,False,True,212.725,"LINESTRING (16.2448892 47.8122949, 16.2447812 47.8115683, 16.2447643 47.8114546, 16.2446543 47.8107624, 16.2446435 47.8106964, 16.2446115 47.8105228, 16.2446063 47.8104502, 16.2446022 47.8103918)",,,
30515364,Ungargasse,residential,,False,True,45.631,"LINESTRING (16.2455351 47.8129852, 16.2453855 47.812987, 16.2453382 47.8129888, 16.2449248 47.8130046)",,,
60294896,Ungargasse,primary,50,False,False,68.913,"LINESTRING (16.2455351 47.8129852, 16.245669 47.8129808, 16.2457471 47.8129784, 16.246457 47.812957)",2,B53,
114550197,Grazer Straße,primary,50,False,False,80.778,"LINESTRING (16.2455351 47.8129852, 16.2455219 47.8129076, 16.2455107 47.8128491, 16.2454224 47.8123883, 16.2454151 47.8123503, 16.245397 47.8122647)",4,B17,
"[681751010, 114550198, 452275471]",Grazer Straße,primary,50,False,True,86.39699999999999,"LINESTRING (16.2455351 47.8129852, 16.245547 47.8130474, 16.2455552 47.8130828, 16.2456544 47.8135095, 16.2456832 47.8136188, 16.2457176 47.8137524)",4,B17,
30520393,Brodtischgasse,residential,30,True,False,190.79899999999998,"LINESTRING (16.2426902 47.812378, 16.2426919 47.8115114, 16.2426314 47.8107059, 16.2426258 47.8106633)",,,
38839886,Brodtischgasse,residential,,True,False,32.628,"LINESTRING (16.2427302 47.8126702, 16.2426902 47.812378)",,,
26476599,Herrengasse,residential,,True,False,28.179,"LINESTRING (16.2402807 47.8142474, 16.2406501 47.8141956)",,,
38838279,Reyergasse,residential,,False,True,25.881,"LINESTRING (16.2402807 47.8142474, 16.2401876 47.8140232)",,,
"[972869592, 30520397]",Bräuhausgasse,residential,,False,True,59.259,"LINESTRING (16.2422679 47.8102822, 16.241676 47.8103812, 16.2414979 47.810411)",,,
155870133,Bahngasse,residential,30,True,False,78.165,"LINESTRING (16.2426258 47.8106633, 16.2425547 47.8106727, 16.2416452 47.8108221, 16.2416083 47.810828)",,,
38891919,Neuklosterplatz,residential,,False,True,68.15400000000001,"LINESTRING (16.245397 47.8122647, 16.2455198 47.812257, 16.2455901 47.8122539, 16.2462405 47.8122248, 16.2463074 47.8122218)",,,
114550197,Grazer Straße,primary,50,False,True,80.77799999999999,"LINESTRING (16.245397 47.8122647, 16.2454151 47.8123503, 16.2454224 47.8123883, 16.2455107 47.8128491, 16.2455219 47.8129076, 16.2455351 47.8129852)",4,B17,
"[427019092, 486362494, 381435972]",Grazer Straße,primary,50,False,False,204.01199999999997,"LINESTRING (16.245397 47.8122647, 16.245375 47.8121431, 16.2453241 47.8118617, 16.245148 47.8110331, 16.2451214 47.810935, 16.245037 47.8107155, 16.2449237 47.8104613)",4,B17,
"[693556017, 500077378]",Bahngasse,residential,,True,False,61.481,"LINESTRING (16.2391439 47.8111962, 16.2388652 47.8112295, 16.2386884 47.8112483, 16.2385023 47.8112742, 16.2383336 47.8112937)",,,
30519262,Singergasse,residential,,True,False,53.052,"LINESTRING (16.2392893 47.8116632, 16.2392408 47.8115075, 16.2391577 47.8112404, 16.2391439 47.8111962)",,,
30519833,Lange Gasse,residential,,True,False,79.346,"LINESTRING (16.2396036 47.8125119, 16.2406561 47.8124139)",,,
"[1068758705, 1068758987]",Singergasse,residential,,True,False,97.311,"LINESTRING (16.2396036 47.8125119, 16.2394841 47.8122341, 16.2394264 47.8120999, 16.2392893 47.8116632)",,,
30520070,Grünangergasse,residential,,True,False,150.382,"LINESTRING (16.2464087 47.8153935, 16.2444616 47.8157391)",,,
114397497,Grazer Straße,primary,50,False,False,43.433,"LINESTRING (16.2464087 47.8153935, 16.2462295 47.8150219)",4,B17,
"[1014303204, 427015493]",Grazer Straße,primary,50,False,True,60.916000000000004,"LINESTRING (16.2464087 47.8153935, 16.24653 47.815656, 16.2465924 47.8157859, 16.2466548 47.8159158)","['4', '5']",B17,
114397497,Grazer Straße,primary,50,False,True,73.74,"LINESTRING (16.2459443 47.814387, 16.2462295 47.8150219)",4,B17,
38860599,Rosengasse,residential,,False,True,118.825,"LINESTRING (16.2459443 47.814387, 16.2451853 47.814496, 16.2443774 47.8145688)",,,
114397497,Grazer Straße,primary,50,False,False,72.58500000000001,"LINESTRING (16.2459443 47.814387, 16.2458322 47.8141047, 16.2457552 47.8138653, 16.245741 47.813821, 16.2457253 47.8137748, 16.2457176 47.8137524)",4,B17,
133144696,Petersgasse,residential,,False,True,78.721,"LINESTRING (16.242068 47.8161185, 16.2414575 47.8162369, 16.2413329 47.8162463, 16.2410408 47.8162275)",,,
633346422,Neunkirchner Straße,residential,30,True,False,46.489000000000004,"LINESTRING (16.2436401 47.810089, 16.2436645 47.8104711, 16.2436668 47.8105067)",,,
"[39172858, 972869590]",Bräuhausgasse,residential,30,True,False,104.703,"LINESTRING (16.2436401 47.810089, 16.2429373 47.8101861, 16.2425102 47.8102451, 16.2422679 47.8102822)",,,
30519566,Mittere Gasse,residential,,True,False,100.091,"LINESTRING (16.24059 47.8114459, 16.2392893 47.8116632)",,,
30519833,Lange Gasse,residential,,True,False,74.395,"LINESTRING (16.2406561 47.8124139, 16.2409738 47.8123913, 16.2416505 47.8123983)",,,
30519841,Kurze Gasse,residential,,True,False,107.75,"LINESTRING (16.2406561 47.8124139, 16.2406205 47.811892, 16.24059 47.8114459)",,,
30520725,Allerheiligengasse,residential,,False,False,19.206,"LINESTRING (16.2421433 47.8124058, 16.2421564 47.8125783)",,,
969604854,Lange Gasse,residential,,True,False,40.956,"LINESTRING (16.2421433 47.8124058, 16.2426902 47.812378)",,,
"[30519875, 38839979]","['Keßlergasse', 'Burgplatz']",residential,,False,False,212.725,"LINESTRING (16.2446022 47.8103918, 16.2446063 47.8104502, 16.2446115 47.8105228, 16.2446435 47.8106964, 16.2446543 47.8107624, 16.2447643 47.8114546, 16.2447812 47.8115683, 16.2448892 47.8122949)",,,
30559466,Burggasse,residential,30,False,True,71.01199999999999,"LINESTRING (16.2446022 47.8103918, 16.2445453 47.8103988, 16.2437527 47.8104962, 16.2436668 47.8105067)",,,
486362496,Burggasse,residential,,True,False,21.302,"LINESTRING (16.2446022 47.8103918, 16.2446527 47.8103625, 16.2447247 47.8103474, 16.2448613 47.8103188)",2,,
38838274,Karolinengasse,residential,,False,True,38.557,"LINESTRING (16.2398787 47.8143035, 16.2397234 47.8139728)",,,
26476599,Herrengasse,residential,,True,False,30.659,"LINESTRING (16.2398787 47.8143035, 16.2402033 47.8142582, 16.2402807 47.8142474)",,,
30520442,Baumgartgasse,residential,,True,False,51.669,"LINESTRING (16.2406501 47.8141956, 16.2409563 47.8146123)",,,
"[30515356, 26476599]","['Friedrichgasse', 'Herrengasse']",residential,,True,False,158.443,"LINESTRING (16.2406501 47.8141956, 16.2416555 47.8140568, 16.2418788 47.8140396, 16.2419965 47.8140379, 16.2420234 47.814044, 16.2420334 47.8140594, 16.2420382 47.8143622, 16.2420437 47.8143774, 16.2420696 47.8144231, 16.2421294 47.814464, 16.2421465 47.8145076)",,,
91246097,Gröhrmühlgasse,residential,,False,False,67.173,"LINESTRING (16.2380995 47.8175006, 16.2378793 47.8170824, 16.2378229 47.8169264)",,,
91246097,Gröhrmühlgasse,residential,,False,True,214.08300000000003,"LINESTRING (16.2395857 47.8156805, 16.2394644 47.8156969, 16.2388473 47.8157776, 16.2387136 47.8158126, 16.2385929 47.815859, 16.238495 47.8159144, 16.2383073 47.8160449, 16.2381315 47.8162039, 16.2380283 47.8163345, 16.2378901 47.8165493, 16.2378276 47.816704, 16.2378169 47.816821, 16.2378229 47.8169264)",,,
133142368,Babenbergerring,tertiary,,False,False,97.158,"LINESTRING (16.2395857 47.8156805, 16.2396267 47.8157747, 16.2399506 47.8165192)",,,
133142368,Babenbergerring,tertiary,,False,True,145.07,"LINESTRING (16.2395857 47.8156805, 16.2395301 47.8155645, 16.239025 47.8144976, 16.2389965 47.8144373)",,,
30520311,Dr. Habermayer-Gasse,residential,,False,False,64.354,"LINESTRING (16.2380467 47.8127364, 16.2381188 47.8127206, 16.2381859 47.812705, 16.2388614 47.8125477)",,,
31027121,Ferdinand Porsche-Ring,tertiary,,False,True,104.80100000000002,"LINESTRING (16.2380467 47.8127364, 16.238292 47.8131179, 16.2383901 47.8132865, 16.2384967 47.8135308, 16.2385299 47.8136194)",2,,
30520311,Dr. Habermayer-Gasse,residential,,False,True,64.354,"LINESTRING (16.2388614 47.8125477, 16.2381859 47.812705, 16.2381188 47.8127206, 16.2380467 47.8127364)",,,
38838271,Beethovengasse,residential,,True,False,144.903,"LINESTRING (16.2388614 47.8125477, 16.2388005 47.8124073, 16.2383607 47.8113584, 16.2383336 47.8112937)",,,
"[133142368, 114548612]",Babenbergerring,tertiary,,False,False,79.33,"LINESTRING (16.2399506 47.8165192, 16.2400925 47.8168185, 16.2401353 47.8168989, 16.2401629 47.8169551, 16.2402136 47.8170362, 16.2402842 47.8170942, 16.2403945 47.8171486)",,,
133142368,Babenbergerring,tertiary,,False,True,97.158,"LINESTRING (16.2399506 47.8165192, 16.2396267 47.8157747, 16.2395857 47.8156805)",,,
886709019,Rudolf Fischer Gasse,residential,,False,False,58.916000000000004,"LINESTRING (16.2399506 47.8165192, 16.2398595 47.8165369, 16.2391927 47.8166666)",,,
38838274,Karolinengasse,residential,,False,False,38.557,"LINESTRING (16.2397234 47.8139728, 16.2398787 47.8143035)",,,
38838279,Reyergasse,residential,,False,False,25.881,"LINESTRING (16.2401876 47.8140232, 16.2402807 47.8142474)",,,
38860599,Rosengasse,residential,,False,False,118.825,"LINESTRING (16.2443774 47.8145688, 16.2451853 47.814496, 16.2459443 47.814387)",,,
38860600,Deutschgasse,residential,30,False,False,118.697,"LINESTRING (16.244729 47.8153308, 16.2448119 47.8152712, 16.2450624 47.8152108, 16.2457976 47.8151115, 16.2461253 47.8150416, 16.2462295 47.8150219)",,,
38886864,Domplatz,residential,,False,True,54.742000000000004,"LINESTRING (16.2421465 47.8145076, 16.2421481 47.8149139, 16.2421482 47.8149287, 16.242137 47.8149995)",,,
"[693556012, 100846989]",Domplatz,residential,,True,False,201.604,"LINESTRING (16.2421465 47.8145076, 16.242291 47.814527, 16.2424564 47.8145289, 16.2431856 47.8145525, 16.2432379 47.8145887, 16.2432516 47.8146456, 16.2434285 47.8154962, 16.2432118 47.815506)",,,
38886864,Domplatz,residential,,False,False,20.569,"LINESTRING (16.2420894 47.8151817, 16.242137 47.8149995)",,,
30520113,Frauengasse,residential,,True,False,109.262,"LINESTRING (16.2420894 47.8151817, 16.2420589 47.8152904, 16.2419955 47.8153427, 16.2419706 47.8153635, 16.2419646 47.815399, 16.2419421 47.8155351, 16.2415492 47.8155679, 16.2410442 47.815556)",,,
38891918,Neuklostergasse,residential,,False,False,58.32299999999999,"LINESTRING (16.2464081 47.8117183, 16.2463787 47.8121764, 16.2463074 47.8122218)",,,
30512547,,residential,,True,False,41.598,"LINESTRING (16.2404113 47.8146898, 16.2409563 47.8146123)",,,
30519397,Reyergasse,residential,,True,False,50.150000000000006,"LINESTRING (16.2404113 47.8146898, 16.2402929 47.8142887, 16.2402807 47.8142474)",,,
"[133142368, 114548612]",Babenbergerring,tertiary,,False,True,79.33,"LINESTRING (16.2403945 47.8171486, 16.2402842 47.8170942, 16.2402136 47.8170362, 16.2401629 47.8169551, 16.2401353 47.8168989, 16.2400925 47.8168185, 16.2399506 47.8165192)",,,
427015491,Babenbergerring,tertiary,,False,False,24.646,"LINESTRING (16.2403945 47.8171486, 16.2405164 47.8171795, 16.2406198 47.8171877, 16.2407154 47.8171853)",,,
91246097,Gröhrmühlgasse,residential,,False,False,214.083,"LINESTRING (16.2378229 47.8169264, 16.2378169 47.816821, 16.2378276 47.816704, 16.2378901 47.8165493, 16.2380283 47.8163345, 16.2381315 47.8162039, 16.2383073 47.8160449, 16.238495 47.8159144, 16.2385929 47.815859, 16.2387136 47.8158126, 16.2388473 47.8157776, 16.2394644 47.8156969, 16.2395857 47.8156805)",,,
91246097,Gröhrmühlgasse,residential,,False,True,67.173,"LINESTRING (16.2378229 47.8169264, 16.2378793 47.8170824, 16.2380995 47.8175006)",,,
30512215,Gabelsbergergasse,residential,,False,True,81.473,"LINESTRING (16.237541 47.8139125, 16.2377655 47.8145366, 16.2377973 47.8146247)",,,
427019480,Grazer Straße,primary,50,True,False,80.717,"LINESTRING (16.2443889 47.8093708, 16.2442845 47.809308, 16.244234 47.8092413, 16.2440488 47.8090121, 16.2438061 47.8087648)",2,B17,
"[877816775, 223805868, 1080804464, 433242199, 223802559]",Grazer Straße,primary,50,False,True,111.218,"LINESTRING (16.2443889 47.8093708, 16.2444596 47.8094902, 16.2445441 47.8096379, 16.2447278 47.8100226, 16.2447543 47.8100839, 16.2448317 47.8102539, 16.2448613 47.8103188)",4,B17,
