osmid,name,highway,access,oneway,reversed,length,geometry,tunnel,lanes,bridge,ref
30570301,Amesederweg,residential,,False,False,153.84699999999998,"LINESTRING (14.3545717 47.5217898, 14.354482 47.5215002, 14.3544233 47.5213517, 14.3543666 47.5212029, 14.354218 47.5209402, 14.3541414 47.5208037, 14.3540634 47.5206764, 14.3540062 47.5205682, 14.3539874 47.5204685)",,,,
35157626,Freweinweg,unclassified,,False,False,143.04,"LINESTRING (14.3545717 47.5217898, 14.3550042 47.5217785, 14.3556033 47.5218199, 14.3564728 47.5218361)",,,,
30568838,Grünbühelweg,residential,,False,False,206.64,"LINESTRING (14.358557 47.5281843, 14.3586949 47.5281461, 14.3588402 47.5281165, 14.3590286 47.5280896, 14.3591317 47.5280812, 14.3592371 47.5280949, 14.3593466 47.5281292, 14.3594705 47.5281574, 14.3598663 47.5281609, 14.3602661 47.5281457, 14.3612654 47.5281223)",,,,
30569687,Pro Juventute Straße,unclassified,,False,True,102.282,"LINESTRING (14.3605285 47.5199313, 14.3599645 47.5199663, 14.3591695 47.5199886)",,,,
36496312,Burgtorsiedlung,residential,,False,True,115.685,"LINESTRING (14.3611778 47.5210521, 14.3604247 47.5219597)",,,,
36933856,Burgtorsiedlung,residential,,False,False,53.381,"LINESTRING (14.3611778 47.5210521, 14.3618633 47.5211792)",,,,
36496312,Burgtorsiedlung,residential,,False,False,70.42699999999999,"LINESTRING (14.3611778 47.5210521, 14.3613779 47.520766, 14.3615488 47.5204708)",,,,
36933856,Burgtorsiedlung,residential,,False,True,83.582,"LINESTRING (14.3611778 47.5210521, 14.3603214 47.5208546, 14.3601243 47.5208095)",,,,
30570301,Amesederweg,residential,,False,True,62.611000000000004,"LINESTRING (14.3544515 47.5200625, 14.3541964 47.5202052, 14.3540549 47.5202685, 14.3540203 47.520284, 14.353959 47.5203603, 14.3539874 47.5204685)",,,,
30568838,Grünbühelweg,residential,,False,True,206.64000000000001,"LINESTRING (14.3612654 47.5281223, 14.3602661 47.5281457, 14.3598663 47.5281609, 14.3594705 47.5281574, 14.3593466 47.5281292, 14.3592371 47.5280949, 14.3591317 47.5280812, 14.3590286 47.5280896, 14.3588402 47.5281165, 14.3586949 47.5281461, 14.358557 47.5281843)",,,,
"[36940104, 36940100, 36940101]",Bahnhofstraße,residential,,False,True,179.308,"LINESTRING (14.3612654 47.5281223, 14.3613813 47.5279886, 14.361623 47.5277672, 14.3616629 47.5277397, 14.361722 47.5277163, 14.3624771 47.5275399, 14.3625813 47.5275083, 14.3626959 47.5274581, 14.3627806 47.5273997, 14.3628646 47.5272978, 14.3629273 47.527201, 14.3629577 47.5271186)",,,yes,
453017161,Bahnhofstraße,residential,,False,True,21.821,"LINESTRING (14.3632048 47.5272219, 14.3629577 47.5271186)",,,,
38623821,Bahnhofstraße,residential,,False,False,70.218,"LINESTRING (14.3632048 47.5272219, 14.3629904 47.5275599, 14.3627628 47.5277743)",,,,
453017161,Bahnhofstraße,residential,,False,False,21.821,"LINESTRING (14.3629577 47.5271186, 14.3632048 47.5272219)",,,,
"[36940104, 36940100, 36940101]",Bahnhofstraße,residential,,False,False,179.308,"LINESTRING (14.3629577 47.5271186, 14.3629273 47.527201, 14.3628646 47.5272978, 14.3627806 47.5273997, 14.3626959 47.5274581, 14.3625813 47.5275083, 14.3624771 47.5275399, 14.361722 47.5277163, 14.3616629 47.5277397, 14.361623 47.5277672, 14.3613813 47.5279886, 14.3612654 47.5281223)",,,yes,
"[36496341, 453017157, 36940102]",Bahnhofstraße,residential,,False,True,156.632,"LINESTRING (14.3629577 47.5271186, 14.3629712 47.5270431, 14.3629693 47.5270086, 14.3629343 47.526947, 14.3626754 47.5267028, 14.3626261 47.5266752, 14.3623881 47.5265825, 14.3623104 47.5265435, 14.3622533 47.5264861, 14.3621953 47.5263176, 14.3621874 47.5259655, 14.3621849 47.5259222)",,,yes,
36496319,Hintergasse,residential,,False,True,138.69499999999996,"LINESTRING (14.3574336 47.5221206, 14.3574771 47.5222227, 14.3575193 47.5222876, 14.3575567 47.5223292, 14.3577009 47.5223811, 14.3582169 47.5224619, 14.3582746 47.522519, 14.3583849 47.5227416, 14.3584359 47.5227999, 14.3584838 47.5228547, 14.3585998 47.5229433)",,,,
36496321,Burgtorsiedlung,residential,,False,False,74.468,"LINESTRING (14.3574336 47.5221206, 14.3576436 47.5218117, 14.3578924 47.5215279)",,,,
36496321,Burgtorsiedlung,residential,,False,True,79.076,"LINESTRING (14.3574336 47.5221206, 14.3569697 47.5219516, 14.3567607 47.5218952, 14.3564728 47.5218361)",,,,
81175886,Burgtorsiedlung,residential,,False,False,48.947,"LINESTRING (14.3574336 47.5221206, 14.3571682 47.5222258, 14.3570485 47.5223598, 14.3570237 47.5224338)",,,,
"[453017164, 453246494]",Burgtorsiedlung,residential,,False,False,107.573,"LINESTRING (14.3574336 47.5221206, 14.3576604 47.5221076, 14.3577548 47.5221044, 14.3578296 47.5221156, 14.3579024 47.5221358, 14.3579444 47.5221505, 14.3580285 47.5221885, 14.3582782 47.5222956, 14.358436 47.5222933, 14.3585175 47.5222658, 14.3585938 47.5222277, 14.3586611 47.5221833, 14.3586867 47.5221372)",,,,
48179002,Burgtorsiedlung,residential,,False,True,75.805,"LINESTRING (14.3586867 47.5221372, 14.359644 47.5223536)",,,,
453017164,Burgtorsiedlung,residential,,False,False,14.019,"LINESTRING (14.3586867 47.5221372, 14.3587152 47.5220126)",,,,
"[453017164, 453246494]",Burgtorsiedlung,residential,,False,True,107.573,"LINESTRING (14.3586867 47.5221372, 14.3586611 47.5221833, 14.3585938 47.5222277, 14.3585175 47.5222658, 14.358436 47.5222933, 14.3582782 47.5222956, 14.3580285 47.5221885, 14.3579444 47.5221505, 14.3579024 47.5221358, 14.3578296 47.5221156, 14.3577548 47.5221044, 14.3576604 47.5221076, 14.3574336 47.5221206)",,,,
36496310,Burgtorsiedlung,residential,,False,True,28.74,"LINESTRING (14.3586614 47.5217567, 14.3587152 47.5220126)",,,,
36496323,Burgtorsiedlung,residential,,False,False,63.101,"LINESTRING (14.3586614 47.5217567, 14.3578924 47.5215279)",,,,
36496310,Burgtorsiedlung,residential,,False,False,65.255,"LINESTRING (14.3586614 47.5217567, 14.3585507 47.5215488, 14.3583442 47.5212105)",,,,
36496310,Burgtorsiedlung,residential,,False,False,28.74,"LINESTRING (14.3587152 47.5220126, 14.3586614 47.5217567)",,,,
453017164,Burgtorsiedlung,residential,,False,True,14.019,"LINESTRING (14.3587152 47.5220126, 14.3586867 47.5221372)",,,,
36496360,Burgtorsiedlung,residential,,False,False,45.385000000000005,"LINESTRING (14.3587152 47.5220126, 14.3587838 47.5218332, 14.3588375 47.5216133)",,,,
36496303,Burgtorsiedlung,residential,,False,False,82.579,"LINESTRING (14.3583442 47.5212105, 14.3573141 47.5209505)",,,,
36496310,Burgtorsiedlung,residential,,False,False,53.187,"LINESTRING (14.3583442 47.5212105, 14.3582255 47.520925, 14.3583394 47.5207603)",,,,
36496310,Burgtorsiedlung,residential,,False,True,65.255,"LINESTRING (14.3583442 47.5212105, 14.3585507 47.5215488, 14.3586614 47.5217567)",,,,
36496318,Schulallee,residential,permissive,False,False,87.566,"LINESTRING (14.3610975 47.5254974, 14.3622637 47.5255002)",,,,
36496319,Hintergasse,residential,,False,False,46.259,"LINESTRING (14.3610975 47.5254974, 14.3609387 47.5252792, 14.3607551 47.5251587)",,,,
36496319,Hintergasse,residential,,False,True,42.25,"LINESTRING (14.3610975 47.5254974, 14.3611257 47.5255386, 14.3612679 47.5257094, 14.3612758 47.5257712, 14.3612756 47.5258478)",,,,
30566634,Burgtorsiedlung,unclassified,destination,False,False,323.09400000000005,"LINESTRING (14.3607822 47.5249684, 14.3607704 47.5247158, 14.360877 47.5244999, 14.361137 47.524117, 14.3612001 47.5239608, 14.3612881 47.5237429, 14.3614902 47.5233623, 14.3615461 47.5231407, 14.3615284 47.5228404, 14.3615053 47.5225404, 14.3614923 47.5223358, 14.3614923 47.5221543)",,,,
36496319,Hintergasse,residential,,False,False,282.898,"LINESTRING (14.3607822 47.5249684, 14.3606405 47.5248246, 14.3602867 47.5244655, 14.3596696 47.5238392, 14.3594862 47.5235799, 14.3593006 47.5233177, 14.3591415 47.523182, 14.3588418 47.5230501, 14.3585998 47.5229433)",,,,
36496319,Hintergasse,residential,,False,True,22.481,"LINESTRING (14.3607822 47.5249684, 14.3608189 47.5250276, 14.3607551 47.5251587)",,,,
36496303,Burgtorsiedlung,residential,,False,True,82.579,"LINESTRING (14.3573141 47.5209505, 14.3583442 47.5212105)",,,,
30570301,Amesederweg,residential,,False,False,62.611,"LINESTRING (14.3539874 47.5204685, 14.353959 47.5203603, 14.3540203 47.520284, 14.3540549 47.5202685, 14.3541964 47.5202052, 14.3544515 47.5200625)",,,,
30570301,Amesederweg,residential,,False,True,153.847,"LINESTRING (14.3539874 47.5204685, 14.3540062 47.5205682, 14.3540634 47.5206764, 14.3541414 47.5208037, 14.354218 47.5209402, 14.3543666 47.5212029, 14.3544233 47.5213517, 14.354482 47.5215002, 14.3545717 47.5217898)",,,,
36933862,Burgtorsiedlung,residential,,False,True,277.74,"LINESTRING (14.3539874 47.5204685, 14.3541838 47.5203779, 14.3543142 47.5203394, 14.3544415 47.5203272, 14.3551516 47.5202569, 14.3555101 47.5202205, 14.3556828 47.5201974, 14.3558469 47.5201509, 14.3561734 47.5200584, 14.3563531 47.5200074, 14.3572936 47.5199702, 14.357549 47.5199238)",,,,
36496323,Burgtorsiedlung,residential,,False,True,32.236,"LINESTRING (14.3567056 47.5211786, 14.3571054 47.5212842)",,,,
36496323,Burgtorsiedlung,residential,,False,False,32.236,"LINESTRING (14.3571054 47.5212842, 14.3567056 47.5211786)",,,,
36496323,Burgtorsiedlung,residential,,False,True,65.014,"LINESTRING (14.3571054 47.5212842, 14.3578924 47.5215279)",,,,
36496321,Burgtorsiedlung,residential,,False,False,77.61699999999999,"LINESTRING (14.3571054 47.5212842, 14.3567834 47.5215553, 14.3564728 47.5218361)",,,,
36496360,Burgtorsiedlung,residential,,False,False,16.485,"LINESTRING (14.3590437 47.5201101, 14.3591695 47.5199886)",,,,
36496360,Burgtorsiedlung,residential,,False,True,6.792,"LINESTRING (14.3590437 47.5201101, 14.3590053 47.5201654)",,,,
36933862,Burgtorsiedlung,residential,,False,False,124.89800000000001,"LINESTRING (14.3590437 47.5201101, 14.3587106 47.51998, 14.3583623 47.5197984, 14.3578862 47.5198432, 14.357549 47.5199238)",,,,
36496310,Burgtorsiedlung,residential,,False,True,36.575,"LINESTRING (14.3590053 47.5201654, 14.3587116 47.5204278)",,,,
36496360,Burgtorsiedlung,residential,,False,False,6.792,"LINESTRING (14.3590053 47.5201654, 14.3590437 47.5201101)",,,,
36496360,Burgtorsiedlung,residential,,False,True,29.294,"LINESTRING (14.3590053 47.5201654, 14.358976 47.5204281)",,,,
36496310,Burgtorsiedlung,residential,,False,False,46.348,"LINESTRING (14.3583394 47.5207603, 14.3587116 47.5204278)",,,,
36496304,Burgtorsiedlung,residential,,False,True,111.12899999999999,"LINESTRING (14.3583394 47.5207603, 14.3581997 47.5206336, 14.3577379 47.5200484, 14.357549 47.5199238)",,,,
36496310,Burgtorsiedlung,residential,,False,True,53.187,"LINESTRING (14.3583394 47.5207603, 14.3582255 47.520925, 14.3583442 47.5212105)",,,,
36496304,Burgtorsiedlung,residential,,False,False,111.12899999999999,"LINESTRING (14.357549 47.5199238, 14.3577379 47.5200484, 14.3581997 47.5206336, 14.3583394 47.5207603)",,,,
36933862,Burgtorsiedlung,residential,,False,False,277.74,"LINESTRING (14.357549 47.5199238, 14.3572936 47.5199702, 14.3563531 47.5200074, 14.3561734 47.5200584, 14.3558469 47.5201509, 14.3556828 47.5201974, 14.3555101 47.5202205, 14.3551516 47.5202569, 14.3544415 47.5203272, 14.3543142 47.5203394, 14.3541838 47.5203779, 14.3539874 47.5204685)",,,,
36933862,Burgtorsiedlung,residential,,False,True,124.89800000000001,"LINESTRING (14.357549 47.5199238, 14.3578862 47.5198432, 14.3583623 47.5197984, 14.3587106 47.51998, 14.3590437 47.5201101)",,,,
36496323,Burgtorsiedlung,residential,,False,False,65.014,"LINESTRING (14.3578924 47.5215279, 14.3571054 47.5212842)",,,,
36496323,Burgtorsiedlung,residential,,False,True,63.101,"LINESTRING (14.3578924 47.5215279, 14.3586614 47.5217567)",,,,
36496321,Burgtorsiedlung,residential,,False,True,74.468,"LINESTRING (14.3578924 47.5215279, 14.3576436 47.5218117, 14.3574336 47.5221206)",,,,
35157626,Freweinweg,unclassified,,False,True,143.04,"LINESTRING (14.3564728 47.5218361, 14.3556033 47.5218199, 14.3550042 47.5217785, 14.3545717 47.5217898)",,,,
36496321,Burgtorsiedlung,residential,,False,False,79.076,"LINESTRING (14.3564728 47.5218361, 14.3567607 47.5218952, 14.3569697 47.5219516, 14.3574336 47.5221206)",,,,
36496321,Burgtorsiedlung,residential,,False,True,77.61699999999999,"LINESTRING (14.3564728 47.5218361, 14.3567834 47.5215553, 14.3571054 47.5212842)",,,,
36496347,Burgtorsiedlung,residential,,False,True,19.855,"LINESTRING (14.358976 47.5204281, 14.3587116 47.5204278)",,,,
36496360,Burgtorsiedlung,residential,,False,False,29.294,"LINESTRING (14.358976 47.5204281, 14.3590053 47.5201654)",,,,
36496360,Burgtorsiedlung,residential,,False,True,68.352,"LINESTRING (14.358976 47.5204281, 14.3589044 47.5210409)",,,,
36496347,Burgtorsiedlung,residential,,False,False,88.076,"LINESTRING (14.358976 47.5204281, 14.3596778 47.5204011, 14.3601474 47.5203888)",,,,
36496360,Burgtorsiedlung,residential,,False,True,16.485,"LINESTRING (14.3591695 47.5199886, 14.3590437 47.5201101)",,,,
30569687,Pro Juventute Straße,unclassified,,False,False,102.282,"LINESTRING (14.3591695 47.5199886, 14.3599645 47.5199663, 14.3605285 47.5199313)",,,,
36496352,Burgtorsiedlung,residential,,False,False,61.281,"LINESTRING (14.3588375 47.5216133, 14.3596137 47.5217835)",,,,
36496360,Burgtorsiedlung,residential,,False,False,63.846,"LINESTRING (14.3588375 47.5216133, 14.3589044 47.5210409)",,,,
36496360,Burgtorsiedlung,residential,,False,True,45.385000000000005,"LINESTRING (14.3588375 47.5216133, 14.3587838 47.5218332, 14.3587152 47.5220126)",,,,
36933855,Stadtwaldsiedlung,residential,,False,True,78.702,"LINESTRING (14.3628477 47.5204283, 14.3638956 47.5204405)",,,,
38622174,Stadtwaldsiedlung,residential,,False,False,39.495,"LINESTRING (14.3628477 47.5204283, 14.3629923 47.5200868)",,,,
38622174,Stadtwaldsiedlung,residential,,False,True,76.236,"LINESTRING (14.3628477 47.5204283, 14.3627719 47.5205342, 14.3625353 47.5209704, 14.3624439 47.5210534)",,,,
30566634,Burgtorsiedlung,unclassified,destination,False,True,323.094,"LINESTRING (14.3614923 47.5221543, 14.3614923 47.5223358, 14.3615053 47.5225404, 14.3615284 47.5228404, 14.3615461 47.5231407, 14.3614902 47.5233623, 14.3612881 47.5237429, 14.3612001 47.5239608, 14.361137 47.524117, 14.360877 47.5244999, 14.3607704 47.5247158, 14.3607822 47.5249684)",,,,
36496352,Burgtorsiedlung,residential,,False,False,111.968,"LINESTRING (14.3614923 47.5221543, 14.3615161 47.5221083, 14.3618633 47.5211792)",,,,
36496352,Burgtorsiedlung,residential,,False,True,83.741,"LINESTRING (14.3614923 47.5221543, 14.3613306 47.5221601, 14.3604247 47.5219597)",,,,
36933856,Burgtorsiedlung,residential,,False,True,53.381,"LINESTRING (14.3618633 47.5211792, 14.3611778 47.5210521)",,,,
36496352,Burgtorsiedlung,residential,,False,True,111.968,"LINESTRING (14.3618633 47.5211792, 14.3615161 47.5221083, 14.3614923 47.5221543)",,,,
38622174,Stadtwaldsiedlung,residential,,False,False,46.534000000000006,"LINESTRING (14.3618633 47.5211792, 14.3619641 47.5211259, 14.3624439 47.5210534)",,,,
36496312,Burgtorsiedlung,residential,,False,False,115.685,"LINESTRING (14.3604247 47.5219597, 14.3611778 47.5210521)",,,,
36496312,Burgtorsiedlung,residential,,False,True,29.004,"LINESTRING (14.3604247 47.5219597, 14.3602425 47.5221897)",,,,
36496352,Burgtorsiedlung,residential,,False,True,63.973,"LINESTRING (14.3604247 47.5219597, 14.3596137 47.5217835)",,,,
36496352,Burgtorsiedlung,residential,,False,False,83.741,"LINESTRING (14.3604247 47.5219597, 14.3613306 47.5221601, 14.3614923 47.5221543)",,,,
36496357,Stadtwaldsiedlung,residential,,False,True,81.15899999999999,"LINESTRING (14.3642355 47.521117, 14.3640162 47.5208838, 14.3639166 47.5206595, 14.3638956 47.5204405)",,,,
36933854,Stadtwaldsiedlung,residential,,False,False,135.688,"LINESTRING (14.3642355 47.521117, 14.3640551 47.5211388, 14.3630516 47.5211231, 14.3625572 47.5210843, 14.3624439 47.5210534)",,,,
36933854,Stadtwaldsiedlung,residential,,False,True,135.688,"LINESTRING (14.3624439 47.5210534, 14.3625572 47.5210843, 14.3630516 47.5211231, 14.3640551 47.5211388, 14.3642355 47.521117)",,,,
38622174,Stadtwaldsiedlung,residential,,False,False,76.236,"LINESTRING (14.3624439 47.5210534, 14.3625353 47.5209704, 14.3627719 47.5205342, 14.3628477 47.5204283)",,,,
38622174,Stadtwaldsiedlung,residential,,False,True,46.534000000000006,"LINESTRING (14.3624439 47.5210534, 14.3619641 47.5211259, 14.3618633 47.5211792)",,,,
36933855,Stadtwaldsiedlung,residential,,False,False,78.702,"LINESTRING (14.3638956 47.5204405, 14.3628477 47.5204283)",,,,
36496357,Stadtwaldsiedlung,residential,,False,False,81.159,"LINESTRING (14.3638956 47.5204405, 14.3639166 47.5206595, 14.3640162 47.5208838, 14.3642355 47.521117)",,,,
36496362,Burgtorsiedlung,residential,,False,False,46.849000000000004,"LINESTRING (14.3601243 47.5208095, 14.3601426 47.5206063, 14.3601522 47.5204986, 14.3601474 47.5203888)",,,,
36496362,Burgtorsiedlung,residential,,False,True,56.291000000000004,"LINESTRING (14.3601243 47.5208095, 14.3600757 47.5209602, 14.3599425 47.5212081, 14.3598933 47.5212899)",,,,
36933856,Burgtorsiedlung,residential,,False,False,83.582,"LINESTRING (14.3601243 47.5208095, 14.3603214 47.5208546, 14.3611778 47.5210521)",,,,
36496347,Burgtorsiedlung,residential,,False,False,108.07900000000001,"LINESTRING (14.3601474 47.5203888, 14.3609526 47.5203335, 14.3615488 47.5204708)",,,,
36496347,Burgtorsiedlung,residential,,False,True,88.076,"LINESTRING (14.3601474 47.5203888, 14.3596778 47.5204011, 14.358976 47.5204281)",,,,
36496362,Burgtorsiedlung,residential,,False,True,46.849000000000004,"LINESTRING (14.3601474 47.5203888, 14.3601522 47.5204986, 14.3601426 47.5206063, 14.3601243 47.5208095)",,,,
36496352,Burgtorsiedlung,residential,,False,False,63.973,"LINESTRING (14.3596137 47.5217835, 14.3604247 47.5219597)",,,,
36496352,Burgtorsiedlung,residential,,False,True,61.281,"LINESTRING (14.3596137 47.5217835, 14.3588375 47.5216133)",,,,
36496362,Burgtorsiedlung,residential,,False,False,58.768,"LINESTRING (14.3596137 47.5217835, 14.359712 47.5216048, 14.3598261 47.5214017, 14.3598933 47.5212899)",,,,
36496353,Windischbergauffahrtsweg,residential,,False,True,46.133,"LINESTRING (14.3651397 47.5259217, 14.3650896 47.5255082)",,,,
129542673,Hauptstraße,tertiary,,False,True,45.759,"LINESTRING (14.3651397 47.5259217, 14.364911 47.5259186, 14.364531 47.5259031)",,1,,
36496353,Windischbergauffahrtsweg,residential,,False,False,30.505000000000003,"LINESTRING (14.3649691 47.5252468, 14.3650462 47.5253844, 14.3650896 47.5255082)",,,,
36496353,Windischbergauffahrtsweg,residential,,False,True,91.49199999999999,"LINESTRING (14.3649691 47.5252468, 14.3647375 47.5250146, 14.3646843 47.5248171, 14.3646596 47.5244754)",,,,
129542672,Hauptstraße,tertiary,,False,False,10.961,"LINESTRING (14.3576826 47.5252002, 14.3578248 47.5252225)",,2,,
4485150,Hauptplatz,residential,,True,False,62.519999999999996,"LINESTRING (14.3576826 47.5252002, 14.3577055 47.5251348, 14.3578957 47.5246567)",,,,
129542672,Hauptstraße,tertiary,,False,True,70.806,"LINESTRING (14.3576826 47.5252002, 14.3576013 47.5251864, 14.3575768 47.5251816, 14.3574885 47.5251645, 14.3567776 47.5250214)",,2,,
36496343,Hauptstraße,tertiary,,True,False,32.833,"LINESTRING (14.3579589 47.5252464, 14.3580764 47.5252716, 14.3583822 47.5253197)",,1,,
129542672,Hauptstraße,tertiary,,False,True,10.431999999999999,"LINESTRING (14.3579589 47.5252464, 14.3578804 47.5252296, 14.3578248 47.5252225)",,2,,
36496320,Hauptstraße,tertiary,,False,False,7.706,"LINESTRING (14.3612756 47.5258478, 14.3613721 47.5258714)",,1,,Hauptstraße
36496319,Hintergasse,residential,,False,False,42.25,"LINESTRING (14.3612756 47.5258478, 14.3612758 47.5257712, 14.3612679 47.5257094, 14.3611257 47.5255386, 14.3610975 47.5254974)",,,,
36496319,Hintergasse,residential,,False,False,138.695,"LINESTRING (14.3585998 47.5229433, 14.3584838 47.5228547, 14.3584359 47.5227999, 14.3583849 47.5227416, 14.3582746 47.522519, 14.3582169 47.5224619, 14.3577009 47.5223811, 14.3575567 47.5223292, 14.3575193 47.5222876, 14.3574771 47.5222227, 14.3574336 47.5221206)",,,,
36496319,Hintergasse,residential,,False,True,282.89799999999997,"LINESTRING (14.3585998 47.5229433, 14.3588418 47.5230501, 14.3591415 47.523182, 14.3593006 47.5233177, 14.3594862 47.5235799, 14.3596696 47.5238392, 14.3602867 47.5244655, 14.3606405 47.5248246, 14.3607822 47.5249684)",,,,
36496371,Lederergasse,residential,,False,True,35.254000000000005,"LINESTRING (14.3585998 47.5229433, 14.3585311 47.523231, 14.358525 47.5232563)",,,,
23701184,Burgtorgasse,residential,,False,True,20.601,"LINESTRING (14.358525 47.5232563, 14.3585252 47.5233511, 14.3585149 47.5234413)",yes,,,
36496371,Lederergasse,residential,,False,False,35.254000000000005,"LINESTRING (14.358525 47.5232563, 14.3585311 47.523231, 14.3585998 47.5229433)",,,,
36496371,Lederergasse,residential,,False,True,214.44299999999998,"LINESTRING (14.358525 47.5232563, 14.3584861 47.5232716, 14.3570887 47.523493, 14.3569883 47.5235076, 14.356796 47.5235079, 14.3566449 47.5234943, 14.3562651 47.5233493, 14.3557735 47.5233409)",,,,
36496305,Koloman Wallisch Straße,residential,,False,False,47.296,"LINESTRING (14.3621849 47.5259222, 14.3622637 47.5255002)",,,,
"[453017157, 36496341, 36940102]",Bahnhofstraße,residential,,False,False,156.632,"LINESTRING (14.3621849 47.5259222, 14.3621874 47.5259655, 14.3621953 47.5263176, 14.3622533 47.5264861, 14.3623104 47.5265435, 14.3623881 47.5265825, 14.3626261 47.5266752, 14.3626754 47.5267028, 14.3629343 47.526947, 14.3629693 47.5270086, 14.3629712 47.5270431, 14.3629577 47.5271186)",,,yes,
129542673,Hauptstraße,tertiary,,False,False,176.417,"LINESTRING (14.3621849 47.5259222, 14.3622552 47.5259185, 14.36262 47.5258909, 14.362974 47.5258812, 14.3637872 47.5258817, 14.364531 47.5259031)",,1,,
453017165,Hauptstraße,tertiary,,False,True,61.387,"LINESTRING (14.3621849 47.5259222, 14.3617801 47.5259114, 14.3614671 47.5258842, 14.3613721 47.5258714)",,1,,
36496338,Salzamtsgasse,residential,,True,False,63.168000000000006,"LINESTRING (14.36056 47.5257021, 14.3605659 47.5256774, 14.3606713 47.5252351, 14.3607551 47.5251587)",,,,
36496343,Hauptstraße,tertiary,,True,False,56.147,"LINESTRING (14.36056 47.5257021, 14.3609357 47.5257706, 14.3612756 47.5258478)",,1,,
36496319,Hintergasse,residential,,False,False,22.481,"LINESTRING (14.3607551 47.5251587, 14.3608189 47.5250276, 14.3607822 47.5249684)",,,,
36496319,Hintergasse,residential,,False,True,46.259,"LINESTRING (14.3607551 47.5251587, 14.3609387 47.5252792, 14.3610975 47.5254974)",,,,
37667319,Dr.Rudolf-Tyrolt-Gasse,residential,,True,False,160.732,"LINESTRING (14.3607551 47.5251587, 14.3606642 47.5251235, 14.3595039 47.5247606, 14.3594106 47.5247315, 14.3593167 47.5247021, 14.3588589 47.5246345, 14.358777 47.5246394)",,,,
