osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,bridge
23092632,2,Wickenburgstraße,primary,False,True,279.096,"LINESTRING (14.666621 47.1679627, 14.6664571 47.1679252, 14.6662607 47.1679389, 14.6658523 47.1679771, 14.6655106 47.1679784, 14.6652019 47.1679409, 14.6649388 47.1679089, 14.6645913 47.1678535, 14.6644845 47.1678365, 14.6642486 47.1678326, 14.6638157 47.1678786, 14.6629735 47.1679332)",,,,
"[147055545, 147055541]",2,Wickenburgstraße,primary,False,True,328.62899999999996,"LINESTRING (14.666621 47.1679627, 14.6667177 47.1679976, 14.666833 47.1680404, 14.6670236 47.1682094, 14.6670656 47.168275, 14.6670975 47.1683601, 14.6670903 47.1686196, 14.6670533 47.169248, 14.6670139 47.1694041, 14.6669146 47.1695475, 14.6667236 47.1696994, 14.6664864 47.1698125, 14.6662676 47.1698627, 14.6660319 47.1698816, 14.6658101 47.169913, 14.6655852 47.1699423, 14.6654342 47.1699748, 14.6653218 47.1700033)",B77,50,,
663604177,1,Burggasse,primary,True,False,10.759,"LINESTRING (14.6542164 47.1687135, 14.6543553 47.1686924)",,,roundabout,
32903721,1,Friedhofgasse,tertiary,True,False,20.119999999999997,"LINESTRING (14.6542164 47.1687135, 14.6542204 47.1686067, 14.6542223 47.1685326)",,,,
32903380,,Fichtenhainstraße,tertiary,False,False,32.639,"LINESTRING (14.6544765 47.1652038, 14.6543679 47.1651577, 14.6541575 47.1650088)",,,,
663604124,,Friedhofgasse,tertiary,False,True,44.31999999999999,"LINESTRING (14.6544765 47.1652038, 14.654355 47.1652495, 14.6541291 47.165286, 14.6539207 47.1653225)",,,,
23092632,2,Wickenburgstraße,primary,False,False,279.096,"LINESTRING (14.6629735 47.1679332, 14.6638157 47.1678786, 14.6642486 47.1678326, 14.6644845 47.1678365, 14.6645913 47.1678535, 14.6649388 47.1679089, 14.6652019 47.1679409, 14.6655106 47.1679784, 14.6658523 47.1679771, 14.6662607 47.1679389, 14.6664571 47.1679252, 14.666621 47.1679627)",,,,
32925339,,Burggasse,primary,False,False,13.205000000000002,"LINESTRING (14.6629735 47.1679332, 14.6628649 47.167934, 14.6627989 47.1679319)",,,,
30380388,,Liechtensteingasse,residential,True,False,47.416,"LINESTRING (14.6627989 47.1679319, 14.6627746 47.168358)",,,,
32925339,,Burggasse,primary,False,False,114.97300000000001,"LINESTRING (14.6627989 47.1679319, 14.6621348 47.167903, 14.6614752 47.1678598, 14.6612832 47.1678481)",,,,
32925339,,Burggasse,primary,False,True,13.205000000000002,"LINESTRING (14.6627989 47.1679319, 14.6628649 47.167934, 14.6629735 47.1679332)",,,,
23041685,,Oberweggasse,residential,False,True,133.97199999999998,"LINESTRING (14.6572533 47.1682721, 14.6572326 47.1681812, 14.657157 47.1678497, 14.6569817 47.1670815)",,,,
75901944,,Burggasse,primary,False,True,248.944,"LINESTRING (14.6572533 47.1682721, 14.6573632 47.1682585, 14.6578166 47.1682025, 14.658014 47.1681781, 14.6582986 47.1681429, 14.6588003 47.1680465, 14.6591658 47.1679762, 14.6592789 47.1679545, 14.6595178 47.1679023, 14.6598084 47.1678537, 14.6599373 47.1678322, 14.6601755 47.1677868, 14.6603675 47.1677662, 14.6604543 47.1677601)",,,,
121134658,2,Burggasse,primary,False,False,162.449,"LINESTRING (14.6572533 47.1682721, 14.6571196 47.1682913, 14.6563722 47.1683985, 14.6558923 47.1684671, 14.6555643 47.168515, 14.6551513 47.1685757)",,,,
121134672,,Postgasse,residential,False,True,35.28,"LINESTRING (14.6572533 47.1682721, 14.6572645 47.1683512, 14.6572832 47.1684828, 14.6572984 47.1685879)",,,,
"[30380401, 919308289]",,Postgasse,residential,False,False,55.634,"LINESTRING (14.6573925 47.1690841, 14.6573775 47.168999, 14.6573143 47.1686591, 14.6572984 47.1685879)",,,,
627563500,,Herrengasse,residential,False,True,52.534000000000006,"LINESTRING (14.6573925 47.1690841, 14.6574555 47.1690827, 14.6579503 47.169072, 14.6580871 47.1690691)",,,,
"[919308288, 75901945]",,Herrengasse,residential,False,False,153.13699999999997,"LINESTRING (14.6573925 47.1690841, 14.6573066 47.1690871, 14.6564125 47.1691183, 14.6560702 47.1691199, 14.6557758 47.1691246, 14.6556605 47.1691203, 14.6555596 47.1691085, 14.6554618 47.1690878, 14.6553786 47.1690696)",,,,
30380404,1,Frauengasse,residential,True,False,11.609,"LINESTRING (14.6540854 47.1689789, 14.6539377 47.1690075)",,,,
663604177,1,Burggasse,primary,True,False,9.276,"LINESTRING (14.6540854 47.1689789, 14.6540388 47.1689472, 14.6540136 47.1689126)",,,roundabout,
663604177,1,Burggasse,primary,True,False,5.647,"LINESTRING (14.6540136 47.1689126, 14.6539945 47.1688635)",,,roundabout,
30380397,,Ziehrergasse,residential,False,False,93.238,"LINESTRING (14.6599421 47.1682891, 14.6600933 47.168316, 14.660375 47.168366, 14.6607674 47.1684371, 14.6608144 47.1684449, 14.6608704 47.1684543, 14.6609702 47.16847, 14.6610994 47.1684904, 14.6611372 47.1684961)",,,,
"[23041726, 23041727]",,"['Langganggasse', 'Heiligengeist-Gasse']",residential,False,False,218.53199999999998,"LINESTRING (14.6638888 47.169103, 14.6638661 47.1695404, 14.6638649 47.1695742, 14.6638567 47.1695976, 14.6638248 47.1696124, 14.6630633 47.1696926, 14.6627838 47.169715, 14.6626987 47.1697263, 14.6617323 47.1698545)",,,,
"[147055526, 75901943]",,"['Martiniplatz', 'Kaserngasse']",residential,False,False,202.41000000000003,"LINESTRING (14.6638888 47.169103, 14.6642335 47.1690828, 14.6647354 47.1690776, 14.6648918 47.169076, 14.6652781 47.1690655, 14.6655313 47.1690586, 14.6656702 47.1690361, 14.6657612 47.1690278, 14.6660132 47.1690197, 14.6661252 47.1689616, 14.6662547 47.1688714, 14.6664104 47.1687657)",,,,
75901943,,Kaserngasse,residential,False,True,98.667,"LINESTRING (14.6638888 47.169103, 14.6635411 47.1691172, 14.6635026 47.1691188, 14.6633226 47.1691201, 14.6625927 47.1691956)",,,,
23041727,,Heiligengeist-Gasse,residential,False,True,179.317,"LINESTRING (14.6593834 47.169977, 14.6594609 47.1699864, 14.6598452 47.170026, 14.6606941 47.1699673, 14.6607238 47.1699647, 14.6608146 47.1699568, 14.6617323 47.1698545)",,,,
23041728,,Capistrangasse,residential,False,False,105.636,"LINESTRING (14.6593834 47.169977, 14.6594136 47.1698676, 14.6595139 47.1695046, 14.6596168 47.1690405)",,,,
"[30380370, 146863773]",,Capistrangasse,residential,False,False,72.437,"LINESTRING (14.6593834 47.169977, 14.6593319 47.1701427, 14.6593116 47.1702374, 14.6592932 47.1703101, 14.6593084 47.1703767, 14.6593512 47.1704216, 14.6593914 47.1704472, 14.6594357 47.1704933, 14.6594606 47.1705281, 14.6594932 47.1705844)",,,,
23041685,,Oberweggasse,residential,False,False,133.972,"LINESTRING (14.6569817 47.1670815, 14.657157 47.1678497, 14.6572326 47.1681812, 14.6572533 47.1682721)",,,,
23041685,,Oberweggasse,residential,False,True,98.818,"LINESTRING (14.6569817 47.1670815, 14.6569473 47.1670325, 14.656944 47.1670081, 14.6568687 47.1666151, 14.6568616 47.1665787, 14.6568426 47.1664547, 14.6568058 47.1662377, 14.6568013 47.1662041)",,,,
"[30380432, 30380433]",,"['Dedekindweg', 'Peter-Gaber-Gasse']",residential,False,"[False, True]",316.65999999999997,"LINESTRING (14.6569817 47.1670815, 14.6560699 47.1671763, 14.6559611 47.1671876, 14.6547491 47.1672889, 14.654882 47.1677118, 14.6549705 47.1679771, 14.6550107 47.1681011, 14.655048 47.1682463, 14.6551513 47.1685757)",,,,
23041685,,Oberweggasse,residential,False,False,69.396,"LINESTRING (14.6564029 47.1656588, 14.6565161 47.1657198, 14.6566483 47.1658649, 14.656775 47.1661209, 14.6568013 47.1662041)",,,,
696972118,,Oberweggasse,residential,True,False,157.85,"LINESTRING (14.6564029 47.1656588, 14.655352 47.1655698, 14.6549208 47.165374, 14.6546902 47.1652773, 14.6544765 47.1652038)",,,,
677353845,,Langganggasse,disused,False,True,65.152,"LINESTRING (14.6644665 47.1699334, 14.6647954 47.1699601, 14.665206 47.1699878, 14.6653218 47.1700033)",,,,
23041727,,Heiligengeist-Gasse,residential,False,False,179.31699999999998,"LINESTRING (14.6617323 47.1698545, 14.6608146 47.1699568, 14.6607238 47.1699647, 14.6606941 47.1699673, 14.6598452 47.170026, 14.6594609 47.1699864, 14.6593834 47.169977)",,,,
"[23041726, 23041727]",,"['Langganggasse', 'Heiligengeist-Gasse']",residential,False,True,218.532,"LINESTRING (14.6617323 47.1698545, 14.6626987 47.1697263, 14.6627838 47.169715, 14.6630633 47.1696926, 14.6638248 47.1696124, 14.6638567 47.1695976, 14.6638649 47.1695742, 14.6638661 47.1695404, 14.6638888 47.169103)",,,,
