osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access,tunnel
29486942,Keplerstraße,residential,30,False,False,218.342,"LINESTRING (13.7260853 48.0124143, 13.7270187 48.0115575, 13.7272882 48.0113005, 13.7275451 48.0110358, 13.727765 48.0108048)",,,,,
29598686,Römerstraße,tertiary,30,False,True,47.043,"LINESTRING (13.7260853 48.0124143, 13.7260179 48.0123775, 13.7255921 48.0121495)",,,,,
29598686,Römerstraße,tertiary,30,False,True,33.412,"LINESTRING (13.7264297 48.0126072, 13.7260853 48.0124143)",,,,,
29487389,Flurgasse,residential,30,False,False,109.11500000000001,"LINESTRING (13.7264297 48.0126072, 13.7264606 48.0125802, 13.7268795 48.0122136, 13.7273162 48.0118254)",,,,,
29598686,Römerstraße,tertiary,30,False,False,107.508,"LINESTRING (13.7264297 48.0126072, 13.7265573 48.0126938, 13.7266809 48.012785, 13.7268554 48.0129376, 13.7270493 48.0131155, 13.7271367 48.0131935, 13.7272394 48.0132865, 13.7273229 48.0133655)",,,,,
29598686,Römerstraße,tertiary,30,False,True,9.309,"LINESTRING (13.7273999 48.0134315, 13.7273229 48.0133655)",,,,,
29487764,Baugenossenschaftsstraße,residential,30,True,False,48.982,"LINESTRING (13.723847 48.0129565, 13.7232824 48.0127298)",,,,,
223747273,Mozartstraße,residential,30,True,False,51.178,"LINESTRING (13.723847 48.0129565, 13.7239813 48.0128429, 13.7241419 48.0127499, 13.7243735 48.0126722)",,,,,
"[222072673, 686428474]","['Waldstraße', 'Humboldtstraße']",residential,"['50', '30']",False,True,208.29399999999998,"LINESTRING (13.7251764 48.0151643, 13.7250569 48.0150758, 13.7248733 48.0149399, 13.7247223 48.0148206, 13.7245101 48.0147027, 13.7242965 48.0145841, 13.7240606 48.0144473, 13.7239701 48.0143845, 13.723867 48.014269, 13.7237951 48.0141712, 13.7237 48.0140812, 13.7235551 48.0139988, 13.7233904 48.0139399, 13.7232614 48.0138948, 13.7232028 48.0138728)",,,,,
29479034,Traunfallstraße,residential,30,True,False,66.14099999999999,"LINESTRING (13.7255213 48.0129885, 13.7252028 48.013324, 13.7251505 48.0133711, 13.7250774 48.0134191, 13.7249876 48.0134554)",,,,,
29486361,Alfons Petzold-Straße,residential,,False,False,88.51199999999999,"LINESTRING (13.7255213 48.0129885, 13.7259512 48.0131661, 13.7263571 48.0133374, 13.7265342 48.0134061)",,,,,
29479034,Traunfallstraße,residential,30,True,False,114.68400000000003,"LINESTRING (13.7249876 48.0134554, 13.7249024 48.0134797, 13.7248119 48.0134985, 13.7247261 48.0135048, 13.7245953 48.0135016, 13.7243304 48.0134841, 13.7241474 48.0134783, 13.7239871 48.0134783, 13.7238121 48.0134841, 13.7236653 48.0134985, 13.723572 48.0135081, 13.7235161 48.0135088, 13.7234634 48.0135023)",,,,,
29486662,Mitterweg,residential,30,False,True,98.345,"LINESTRING (13.7249876 48.0134554, 13.7245 48.012827, 13.7243735 48.0126722)",,,,,
29487855,Attnang-Puchheim,residential,,False,False,49.817,"LINESTRING (13.7249876 48.0134554, 13.7251541 48.0136401, 13.7252424 48.0138648)",,,,,
29486618,Mozartstraße,residential,30,False,True,27.455,"LINESTRING (13.7233621 48.0136501, 13.7233106 48.0137208, 13.7232825 48.0137571, 13.7232028 48.0138728)",,,,,
104677479,Spitzbergweg,residential,30,False,False,143.96,"LINESTRING (13.7233621 48.0136501, 13.7237417 48.0137317, 13.7244381 48.0137147, 13.7247336 48.0137402, 13.7249847 48.0138017, 13.7252424 48.0138648)",,,,,
"[223747321, 104677527]",Kirchenstraße,residential,"['30', '50']",False,True,61.146,"LINESTRING (13.7233621 48.0136501, 13.7232663 48.0136207, 13.7232184 48.0136068, 13.7230146 48.0135449, 13.7229311 48.0135196, 13.7226134 48.0134231)",,,,,
233098570,Mozartstraße,residential,30,False,False,18.08,"LINESTRING (13.7233621 48.0136501, 13.7234191 48.0135684, 13.7234634 48.0135023)",,,,,
232591234,Römerstraße,tertiary,30,False,False,8.249,"LINESTRING (13.7229042 48.0109062, 13.7229974 48.0109464)",,,,,
"[29485283, 232281487]",Wankhamer Straße,residential,50,False,False,233.01999999999998,"LINESTRING (13.7229042 48.0109062, 13.7229484 48.0108606, 13.7233799 48.0104151, 13.7237337 48.0100704, 13.7238015 48.0100021, 13.7242231 48.0095774, 13.724268 48.0095322, 13.7244345 48.0093645, 13.7246134 48.0091509)",,,,,
229680597,Römerstraße,tertiary,30,False,True,83.096,"LINESTRING (13.7229042 48.0109062, 13.7224568 48.0107133, 13.7222898 48.0106381, 13.7220688 48.0105227, 13.7219789 48.0104889)",,,,,
29487876,Andreas Hofer-Gasse,residential,30,False,True,67.683,"LINESTRING (13.7246134 48.0091509, 13.7238428 48.0088273)",,,,,
29487420,Fadingerstraße,residential,30,False,True,277.97700000000003,"LINESTRING (13.7246134 48.0091509, 13.7251057 48.0093313, 13.7248749 48.0095478, 13.724633 48.0097409, 13.7240986 48.0102519, 13.7232952 48.0110748)",,,,,
"[29485283, 232281487]",Wankhamer Straße,residential,50,False,True,233.01999999999998,"LINESTRING (13.7246134 48.0091509, 13.7244345 48.0093645, 13.724268 48.0095322, 13.7242231 48.0095774, 13.7238015 48.0100021, 13.7237337 48.0100704, 13.7233799 48.0104151, 13.7229484 48.0108606, 13.7229042 48.0109062)",,,,,
316046179,Bahnhofstraße,primary,50,False,True,67.246,"LINESTRING (13.7222931 48.0134982, 13.7227544 48.0140183)",2,B1,,,
29485635,Kirchenstraße,residential,50,False,False,25.709999999999997,"LINESTRING (13.7222931 48.0134982, 13.7224312 48.0134549, 13.722536 48.0134221, 13.7226134 48.0134231)",,,,,
316046179,Bahnhofstraße,primary,50,False,False,52.741,"LINESTRING (13.7222931 48.0134982, 13.7222484 48.0134502, 13.7219393 48.0130872)",2,B1,,,
29485635,Kirchenstraße,residential,50,False,True,25.71,"LINESTRING (13.7226134 48.0134231, 13.722536 48.0134221, 13.7224312 48.0134549, 13.7222931 48.0134982)",,,,,
"[223747321, 104677527]",Kirchenstraße,residential,"['50', '30']",False,False,61.146,"LINESTRING (13.7226134 48.0134231, 13.7229311 48.0135196, 13.7230146 48.0135449, 13.7232184 48.0136068, 13.7232663 48.0136207, 13.7233621 48.0136501)",,,,,
"[223747264, 223747265, 223747267]",Kirchenstraße,residential,50,False,True,88.839,"LINESTRING (13.7226134 48.0134231, 13.7228005 48.0131655, 13.7228178 48.0131417, 13.7227029 48.013099, 13.7224848 48.0130179, 13.7222598 48.0129297, 13.722235 48.0129145, 13.7222018 48.0128884)",,,,,
29485752,Rathausplatz,residential,50,False,False,34.944,"LINESTRING (13.7203925 48.0105433, 13.7204198 48.0106069, 13.7204699 48.0107287, 13.7205218 48.0108454)",,,,,
29486126,Rathausplatz,residential,50,True,False,132.02200000000002,"LINESTRING (13.7203925 48.0105433, 13.7204759 48.0105094, 13.7204902 48.0105036, 13.7206112 48.0104544, 13.7207754 48.0103876, 13.7208982 48.0103377, 13.7209814 48.010342, 13.7211158 48.010425, 13.7211303 48.0104793, 13.7210569 48.0105534, 13.7210197 48.0105909, 13.720922 48.0106713, 13.7208099 48.0107352, 13.7206466 48.0107977, 13.7206155 48.0108096, 13.7205218 48.0108454)",,,,,
"[258706953, 234695146, 258706951]",Marktstraße,residential,50,False,True,103.446,"LINESTRING (13.7203925 48.0105433, 13.7202305 48.0103626, 13.7201969 48.0103252, 13.7197249 48.0097987, 13.7196772 48.0097455)",,,,,
29485752,Rathausplatz,residential,50,False,True,34.943999999999996,"LINESTRING (13.7205218 48.0108454, 13.7204699 48.0107287, 13.7204198 48.0106069, 13.7203925 48.0105433)",,,,,
255328330,Straße des 21. April,residential,50,False,False,86.27099999999999,"LINESTRING (13.7205218 48.0108454, 13.7205741 48.0109298, 13.7206099 48.0109689, 13.7206845 48.0110504, 13.7209821 48.0113647, 13.7210477 48.011434, 13.721072 48.0115215)",,,,,
29485777,Adalbert Stifter-Gasse,residential,,False,False,103.725,"LINESTRING (13.7192765 48.0156915, 13.719802 48.0155904, 13.7197911 48.0150234)",,,,,
40465731,Salzburger Straße,tertiary,50,False,False,141.66,"LINESTRING (13.7192765 48.0156915, 13.7191176 48.0153502, 13.7188299 48.0146984, 13.7187354 48.0144701)",,,,,
29485777,Adalbert Stifter-Gasse,residential,,False,True,103.725,"LINESTRING (13.7197911 48.0150234, 13.719802 48.0155904, 13.7192765 48.0156915)",,,,,
"[29486916, 29487533]",Dr. Karl Renner-Platz,residential,50,True,False,89.13000000000001,"LINESTRING (13.7219537 48.0118834, 13.7217409 48.0117979, 13.7217002 48.0117815, 13.7215911 48.0117376, 13.7215358 48.0117153, 13.7214295 48.0116726, 13.7213882 48.011656, 13.7213271 48.0116357, 13.7212812 48.0116475, 13.721213 48.011684, 13.7211801 48.0117274, 13.7211252 48.01171, 13.721034 48.0116723, 13.7209721 48.0116259)",,,,yes,
225992729,Stelzhamergasse,residential,50,False,False,133.85799999999998,"LINESTRING (13.7219537 48.0118834, 13.7220338 48.011884, 13.7220866 48.0118616, 13.7222276 48.0117824, 13.7224099 48.0115727, 13.722443 48.011534, 13.722609 48.0113404, 13.7226564 48.0112851, 13.7227133 48.0111931, 13.7227386 48.0111666, 13.722843 48.0110773, 13.7229659 48.0109731, 13.7229974 48.0109464)",,,,,
232591234,Römerstraße,tertiary,30,False,False,26.355,"LINESTRING (13.7229974 48.0109464, 13.7232952 48.0110748)",,,,,
232591234,Römerstraße,tertiary,30,False,True,8.249,"LINESTRING (13.7229974 48.0109464, 13.7229042 48.0109062)",,,,,
225992729,Stelzhamergasse,residential,50,False,True,133.858,"LINESTRING (13.7229974 48.0109464, 13.7229659 48.0109731, 13.722843 48.0110773, 13.7227386 48.0111666, 13.7227133 48.0111931, 13.7226564 48.0112851, 13.722609 48.0113404, 13.722443 48.011534, 13.7224099 48.0115727, 13.7222276 48.0117824, 13.7220866 48.0118616, 13.7220338 48.011884, 13.7219537 48.0118834)",,,,,
40465711,Steinhüblstraße,residential,30,False,False,247.209,"LINESTRING (13.7147216 48.0131738, 13.7155596 48.013001, 13.7167995 48.0127664, 13.7171803 48.0126897, 13.7179086 48.0125439)",,,,,
40465731,Salzburger Straße,tertiary,50,False,False,106.269,"LINESTRING (13.7179086 48.0125439, 13.7175134 48.0116255)",,,,,
40465711,Steinhüblstraße,residential,30,False,True,247.209,"LINESTRING (13.7179086 48.0125439, 13.7171803 48.0126897, 13.7167995 48.0127664, 13.7155596 48.013001, 13.7147216 48.0131738)",,,,,
40465731,Salzburger Straße,tertiary,50,False,True,222.84199999999998,"LINESTRING (13.7179086 48.0125439, 13.7182237 48.013283, 13.7184363 48.013791, 13.7187354 48.0144701)",,,,,
29487855,Attnang-Puchheim,residential,,False,True,49.817,"LINESTRING (13.7252424 48.0138648, 13.7251541 48.0136401, 13.7249876 48.0134554)",,,,,
104677479,Spitzbergweg,residential,30,False,True,143.95999999999998,"LINESTRING (13.7252424 48.0138648, 13.7249847 48.0138017, 13.7247336 48.0137402, 13.7244381 48.0137147, 13.7237417 48.0137317, 13.7233621 48.0136501)",,,,,
233059411,Spitzbergweg,residential,30,False,False,78.301,"LINESTRING (13.7252424 48.0138648, 13.7257875 48.0140567, 13.7262057 48.0141408)",,,,,
29487199,Hamerlingstraße,residential,,False,False,85.283,"LINESTRING (13.7262057 48.0141408, 13.7264911 48.0134882, 13.7265342 48.0134061)",,,,,
"[233059411, 29487028]","['Ing.-Gerstner-Straße', 'Spitzbergweg']",residential,30,False,False,145.425,"LINESTRING (13.7262057 48.0141408, 13.72685 48.0142564, 13.7271983 48.0134269)",,,,,
233059411,Spitzbergweg,residential,30,False,True,78.301,"LINESTRING (13.7262057 48.0141408, 13.7257875 48.0140567, 13.7252424 48.0138648)",,,,,
"[25663369, 686235148]",Römerstraße,tertiary,"['30', '50']",False,True,129.142,"LINESTRING (13.720099 48.0094342, 13.7199678 48.0093657, 13.719711 48.0092361, 13.7196019 48.0091788, 13.7195178 48.0091347, 13.7194857 48.0091178, 13.719437 48.009097, 13.7193708 48.0090688, 13.7190386 48.0089272, 13.7186647 48.0087833)",,,,,
29485866,Schubertstraße,residential,30,False,False,125.224,"LINESTRING (13.720099 48.0094342, 13.7201428 48.0094003, 13.7201539 48.0093887, 13.7209519 48.0084642)",,,,,
29486681,Marktstraße,residential,50,False,False,46.783,"LINESTRING (13.720099 48.0094342, 13.7200525 48.0094641, 13.7197523 48.0096778, 13.7197025 48.0097216, 13.7196772 48.0097455)",,,,,
252831416,Römerstraße,tertiary,30,False,False,182.901,"LINESTRING (13.720099 48.0094342, 13.7201683 48.0094701, 13.7203681 48.0095716, 13.7205901 48.0096864, 13.7207007 48.0097515, 13.720855 48.0098457, 13.7210689 48.0099826, 13.7211547 48.0100426, 13.7214055 48.0102054, 13.7215121 48.0102691, 13.7216295 48.0103252, 13.7219097 48.0104558, 13.7219789 48.0104889)",,,,,
29485866,Schubertstraße,residential,30,False,False,67.7,"LINESTRING (13.7209519 48.0084642, 13.7213512 48.0079171)",,,,,
29486766,Leharstraße,residential,30,False,False,93.433,"LINESTRING (13.7209519 48.0084642, 13.7220208 48.0089054)",,,,,
29485866,Schubertstraße,residential,30,False,True,125.224,"LINESTRING (13.7209519 48.0084642, 13.7201539 48.0093887, 13.7201428 48.0094003, 13.720099 48.0094342)",,,,,
29486767,Leharstraße,residential,30,False,True,82.472,"LINESTRING (13.7209519 48.0084642, 13.7206637 48.0083667, 13.7204207 48.0082845, 13.719951 48.0081459)",,,,,
29485866,Schubertstraße,residential,30,False,True,67.7,"LINESTRING (13.7213512 48.0079171, 13.7209519 48.0084642)",,,,,
29487876,Andreas Hofer-Gasse,residential,30,False,False,108.198,"LINESTRING (13.7213512 48.0079171, 13.7226346 48.0083749)",,,,,
29487876,Andreas Hofer-Gasse,residential,30,False,True,146.31400000000002,"LINESTRING (13.7213512 48.0079171, 13.7204102 48.0076328, 13.720362 48.0076278, 13.7203233 48.0076402, 13.719951 48.0081459)",,,,,
29486361,Alfons Petzold-Straße,residential,,False,False,50.087,"LINESTRING (13.7265342 48.0134061, 13.7265989 48.0134267, 13.7266452 48.0134352, 13.7266847 48.0134379, 13.7269825 48.0134278, 13.7271983 48.0134269)",,,,,
29486361,Alfons Petzold-Straße,residential,,False,True,88.512,"LINESTRING (13.7265342 48.0134061, 13.7263571 48.0133374, 13.7259512 48.0131661, 13.7255213 48.0129885)",,,,,
29487199,Hamerlingstraße,residential,,False,True,85.283,"LINESTRING (13.7265342 48.0134061, 13.7264911 48.0134882, 13.7262057 48.0141408)",,,,,
686380731,Ing.-Gerstner-Straße,residential,30,False,False,11.512,"LINESTRING (13.7271983 48.0134269, 13.7273229 48.0133655)",,,,,
29486361,Alfons Petzold-Straße,residential,,False,True,50.087,"LINESTRING (13.7271983 48.0134269, 13.7269825 48.0134278, 13.7266847 48.0134379, 13.7266452 48.0134352, 13.7265989 48.0134267, 13.7265342 48.0134061)",,,,,
"[233059411, 29487028]","['Ing.-Gerstner-Straße', 'Spitzbergweg']",residential,30,False,True,145.425,"LINESTRING (13.7271983 48.0134269, 13.72685 48.0142564, 13.7262057 48.0141408)",,,,,
29486367,Personalhausstraße,residential,30,False,False,82.817,"LINESTRING (13.7232824 48.0127298, 13.7239416 48.0121296)",,,,,
29487764,Baugenossenschaftsstraße,residential,30,True,False,59.848,"LINESTRING (13.7232824 48.0127298, 13.7229862 48.0126022, 13.7228225 48.0125421, 13.7225905 48.0124557)",,,,,
29486367,Personalhausstraße,residential,30,False,True,82.817,"LINESTRING (13.7239416 48.0121296, 13.7232824 48.0127298)",,,,,
29486662,Mitterweg,residential,30,False,False,68.355,"LINESTRING (13.7239416 48.0121296, 13.7243735 48.0126722)",,,,,
29486662,Mitterweg,residential,30,False,True,77.411,"LINESTRING (13.7239416 48.0121296, 13.7235069 48.0115771, 13.723453 48.011515)",,,,,
29486662,Mitterweg,residential,30,False,True,68.355,"LINESTRING (13.7243735 48.0126722, 13.7239416 48.0121296)",,,,,
29486662,Mitterweg,residential,30,False,False,98.345,"LINESTRING (13.7243735 48.0126722, 13.7245 48.012827, 13.7249876 48.0134554)",,,,,
223747273,Mozartstraße,residential,30,True,False,105.05799999999999,"LINESTRING (13.7243735 48.0126722, 13.7247667 48.0125299, 13.7254035 48.0120446)",,,,,
29486766,Leharstraße,residential,30,False,True,93.433,"LINESTRING (13.7220208 48.0089054, 13.7209519 48.0084642)",,,,,
29486661,Mitterweg,residential,30,False,False,150.18099999999998,"LINESTRING (13.7220208 48.0089054, 13.7218759 48.0090251, 13.7217489 48.00913, 13.7217237 48.0091666, 13.7217061 48.0092116, 13.7217072 48.0092641, 13.721785 48.009388, 13.7218138 48.0094265, 13.721983 48.009653, 13.7223715 48.0100703)",,,,,
29487945,Ahbergstraße,residential,30,False,False,81.419,"LINESTRING (13.7220208 48.0089054, 13.7221174 48.0089301, 13.7221455 48.0089278, 13.722183 48.0089052, 13.7222592 48.0088157, 13.7226346 48.0083749)",,,,,
29486661,Mitterweg,residential,30,False,True,150.181,"LINESTRING (13.7223715 48.0100703, 13.721983 48.009653, 13.7218138 48.0094265, 13.721785 48.009388, 13.7217072 48.0092641, 13.7217061 48.0092116, 13.7217237 48.0091666, 13.7217489 48.00913, 13.7218759 48.0090251, 13.7220208 48.0089054)",,,,,
92486552,Kochstraße,residential,30,False,True,54.95399999999999,"LINESTRING (13.7223715 48.0100703, 13.7220229 48.0104456, 13.7220112 48.0104572, 13.7219789 48.0104889)",,,,,
385279933,Kochstraße,residential,,False,False,182.139,"LINESTRING (13.7223715 48.0100703, 13.722506 48.0100608, 13.722585 48.0100531, 13.7226357 48.0100353, 13.7227112 48.0099883, 13.7228151 48.0098992, 13.7230621 48.0096353, 13.7232753 48.0094243, 13.7235187 48.0091503, 13.7238428 48.0088273)",,,,,
29486662,Mitterweg,residential,30,False,False,77.411,"LINESTRING (13.723453 48.011515, 13.7235069 48.0115771, 13.7239416 48.0121296)",,,,,
223747209,Brucknerstraße,residential,30,False,False,122.74999999999999,"LINESTRING (13.723453 48.011515, 13.7231719 48.0117974, 13.7229888 48.0120043, 13.7229535 48.0120461, 13.7227533 48.012272, 13.7226257 48.012416, 13.7225905 48.0124557)",,,,,
223747209,Brucknerstraße,residential,30,False,True,35.988,"LINESTRING (13.723453 48.011515, 13.723482 48.0114867, 13.7235639 48.0114067, 13.7237171 48.0112439)",,,,,
