osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge
4680391,Marburger Straße,secondary,30,False,True,346.24,"LINESTRING (15.624645 47.2144638, 15.6245688 47.214571, 15.6242992 47.2148979, 15.624133 47.2150719, 15.6240726 47.2151444, 15.623537 47.2158774, 15.6235057 47.2159203, 15.6234037 47.2160606, 15.6231519 47.216407, 15.6231426 47.2164198, 15.6228116 47.2168769, 15.6226406 47.2171379, 15.6226118 47.2171911, 15.622598 47.2172446)",,,
104356522,Hans-Sutter-Gasse,tertiary,,False,False,161.41,"LINESTRING (15.624645 47.2144638, 15.6247681 47.2144983, 15.626619 47.2150199)",,,
163978059,Marburger Straße,secondary,50,False,False,156.853,"LINESTRING (15.624645 47.2144638, 15.6247019 47.2143813, 15.6247086 47.2143717, 15.6248933 47.214089, 15.6250272 47.2138589, 15.6250771 47.2137412, 15.6251102 47.213637, 15.6252593 47.2131238)",,,
4680391,Marburger Straße,secondary,30,False,False,346.24,"LINESTRING (15.622598 47.2172446, 15.6226118 47.2171911, 15.6226406 47.2171379, 15.6228116 47.2168769, 15.6231426 47.2164198, 15.6231519 47.216407, 15.6234037 47.2160606, 15.6235057 47.2159203, 15.623537 47.2158774, 15.6240726 47.2151444, 15.624133 47.2150719, 15.6242992 47.2148979, 15.6245688 47.214571, 15.624645 47.2144638)",,,
4680392,Hauptplatz,secondary,30,False,False,52.721000000000004,"LINESTRING (15.622598 47.2172446, 15.6224876 47.2172367, 15.6223927 47.2172084, 15.6222742 47.2171731, 15.6219501 47.2170764)",L356,,
26133055,Dr.-Karl-Renner-Gasse,residential,30,True,False,159.203,"LINESTRING (15.622598 47.2172446, 15.6226649 47.2172452, 15.6230112 47.2172265, 15.6231173 47.2172335, 15.6233053 47.2172636, 15.6234886 47.2173045, 15.6241004 47.2174634, 15.6245852 47.2176339)",,,
133295981,Hauptplatz,unclassified,30,False,False,33.491,"LINESTRING (15.622598 47.2172446, 15.6226186 47.2173104, 15.6227191 47.2174665, 15.6227432 47.2175279)",,,
340212124,Feldgasse,residential,,False,True,35.917,"LINESTRING (15.6213175 47.2168451, 15.620872 47.2167321)",,,
"[824162616, 31133337]",Grazer Straße,secondary,30,False,True,122.11900000000001,"LINESTRING (15.6213175 47.2168451, 15.6212969 47.216797, 15.6213594 47.2166034, 15.6214039 47.2164371, 15.6214291 47.2163431, 15.6214337 47.2160456, 15.6213704 47.2158713, 15.6213154 47.2157696)",L356,,
"[915715929, 545744389]",Hauptplatz,secondary,30,False,True,54.267,"LINESTRING (15.6213175 47.2168451, 15.6214521 47.2168978, 15.6219501 47.2170764)",L356,,
161694066,Kapruner Generator Straße,primary,50,False,True,57.057,"LINESTRING (15.6250831 47.2210735, 15.6252025 47.220976, 15.6252278 47.2209595, 15.6256133 47.2207088)",B64,,
"[771625798, 31127967]",Dr.-Karl-Widdmann-Straße,primary,50,False,False,52.586999999999996,"LINESTRING (15.6250831 47.2210735, 15.6249599 47.2211874, 15.6249358 47.2212137, 15.6248733 47.2212821, 15.6247935 47.2213706, 15.624713 47.2214733)",B64,,
1149931531,Dr.-Karl-Widdmann-Straße,unclassified,30,False,False,21.485,"LINESTRING (15.6250831 47.2210735, 15.6250033 47.2209907, 15.6249631 47.2209459, 15.6249395 47.2209073)",,,
4680388,Gleisdorfer Straße,tertiary,50,False,False,185.89600000000002,"LINESTRING (15.626575 47.2168941, 15.6269856 47.2161478, 15.6270622 47.2160135, 15.6271449 47.2158599, 15.6271867 47.2157821, 15.6273835 47.2153162)",,2,
"[133182881, 31785615]",Radmannsdorfgasse,residential,30,True,False,155.16299999999998,"LINESTRING (15.626575 47.2168941, 15.6265967 47.2170151, 15.6265189 47.2170979, 15.6263807 47.2172331, 15.6262071 47.2174036, 15.6261548 47.2174453, 15.6261027 47.2174726, 15.6257782 47.2176185, 15.625713 47.2176578, 15.6256429 47.2177153, 15.625454 47.2179162, 15.6254413 47.2179297, 15.6254009 47.2179731)",,,
132941289,Birkfelder Straße,tertiary,50,False,False,131.85500000000002,"LINESTRING (15.626575 47.2168941, 15.6267315 47.2169745, 15.6269343 47.2170526, 15.6272145 47.2171742, 15.6275724 47.2173426, 15.6279383 47.2175122, 15.6280226 47.2175554)",,2,
31128035,Kapruner Generator Straße,primary,50,False,True,94.787,"LINESTRING (15.6274994 47.2188764, 15.627573 47.218799, 15.6276597 47.2187078, 15.6281701 47.2181559)",B64,,
132941291,Europa-Allee,residential,30,False,False,187.651,"LINESTRING (15.6274994 47.2188764, 15.6273603 47.2188178, 15.6272979 47.2187872, 15.6272519 47.2187673, 15.6268839 47.2186083, 15.626411 47.2184039, 15.6255023 47.2180142, 15.6254009 47.2179731)",,,
"[482399513, 161694067, 480078709]",Kapruner Generator Straße,primary,50,False,False,137.145,"LINESTRING (15.6274994 47.2188764, 15.6273634 47.2190091, 15.6273313 47.2190441, 15.6271636 47.2192272, 15.6269368 47.2194748, 15.6265235 47.2198658, 15.6264875 47.2198998)",B64,,
133295984,Radmannsdorfgasse,residential,30,False,False,114.19299999999998,"LINESTRING (15.6250932 47.2183108, 15.6250398 47.2183824, 15.6247329 47.2186994, 15.624556 47.2188486, 15.624384 47.2189917, 15.6243255 47.2190367, 15.624182 47.2191242)",,,
"[26133058, 133295986, 133295987, 104356507, 31786012]","['Bismarckgasse', 'Schulgasse']",residential,30,False,"[False, True]",129.919,"LINESTRING (15.6250932 47.2183108, 15.6250489 47.2182991, 15.6250223 47.2182921, 15.6249436 47.2182714, 15.6249028 47.2182583, 15.6243604 47.2181178, 15.6243006 47.2180957, 15.6242511 47.2180697, 15.6242205 47.2180371, 15.6242215 47.2180054, 15.6242361 47.2179679, 15.6243019 47.2178732, 15.6244394 47.2176755, 15.6244669 47.2176532, 15.6245051 47.2176393, 15.6245852 47.2176339)",,,yes
"[480261651, 480261652, 915715933]",Radmannsdorfgasse,residential,30,False,True,44.164,"LINESTRING (15.6250932 47.2183108, 15.6252701 47.2181117, 15.6253462 47.2180311, 15.6254009 47.2179731)",,,
"[622351320, 482407579, 133295983]",Lederergasse,residential,30,True,False,115.34800000000001,"LINESTRING (15.6253068 47.2172689, 15.6254206 47.2172447, 15.625533 47.2172392, 15.6256298 47.217249, 15.6258716 47.2172896, 15.6259452 47.2172895, 15.6260172 47.2172706, 15.6261096 47.2172189, 15.6262518 47.2171205, 15.6263668 47.2170221, 15.6264427 47.2169425, 15.626575 47.2168941)",,,
"[30316851, 482407580, 824170606, 824170607]",Mühlgasse,residential,30,False,False,279.76599999999996,"LINESTRING (15.6253068 47.2172689, 15.6252942 47.2171929, 15.6253038 47.2171628, 15.6254057 47.2168449, 15.6254105 47.2167761, 15.6253713 47.2166043, 15.625362 47.2165426, 15.6253668 47.2164797, 15.6253806 47.216427, 15.6254053 47.2163815, 15.6254657 47.2163026, 15.6255492 47.216215, 15.6256603 47.2161044, 15.6258522 47.215934, 15.625917 47.2158847, 15.6261099 47.2157446, 15.6262263 47.2156487, 15.6262909 47.2155752, 15.6263976 47.2154373, 15.6264964 47.21529, 15.6266175 47.2151168, 15.6266671 47.2150283)",,,
31785607,Hauptplatz,residential,,True,False,73.659,"LINESTRING (15.6227432 47.2175279, 15.6218491 47.2172633)",,,
