osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,lanes,junction,tunnel
158187618,Neubaugasse,residential,,False,True,79.8,"LINESTRING (12.8437145 47.4281131, 12.8430862 47.4284025, 12.8428469 47.4285257)",,,,,
116171368,Bahnhofstraße,secondary,50,False,True,185.88299999999998,"LINESTRING (12.8417622 47.4269883, 12.8420378 47.4270031, 12.842189 47.427008, 12.8423426 47.4269964, 12.8424922 47.4269679, 12.8430431 47.4268588, 12.8432553 47.4268206, 12.8434078 47.4267731, 12.8437775 47.4266168, 12.8438726 47.4265834, 12.8439945 47.4265548, 12.8440939 47.4265516)",,,2,,
29876161,Keilgasse,residential,,False,False,80.873,"LINESTRING (12.8450832 47.4277621, 12.8449037 47.427653, 12.8447257 47.4275178, 12.8445201 47.4273126, 12.8444443 47.4271876)",,,,,
336145618,Leogangerstraße,primary,30,False,False,107.219,"LINESTRING (12.8450832 47.4277621, 12.8444545 47.4282222, 12.8442578 47.4283661, 12.844156 47.4284899)",,,2,,
336145618,Leogangerstraße,primary,30,False,True,38.892,"LINESTRING (12.8450832 47.4277621, 12.8451315 47.4277241, 12.8453846 47.4274782)",,,2,,
"[158076914, 706138655]","['Mühlbachweg', 'Ritzenseestraße']",residential,,False,"[False, True]",104.53800000000001,"LINESTRING (12.8477576 47.4244392, 12.8476477 47.4245343, 12.8475489 47.4246177, 12.8475148 47.4246645, 12.8474265 47.4248706, 12.8471823 47.4247104, 12.8469123 47.4245958)",,,2,,
706138665,Ritzenseestraße,tertiary,,False,True,19.309,"LINESTRING (12.8477576 47.4244392, 12.8478402 47.4244816, 12.8479595 47.4245464)",,,,,
850600425,Ritzenseestraße,tertiary,,False,False,94.241,"LINESTRING (12.8477576 47.4244392, 12.8471752 47.4241083, 12.8471113 47.4240833, 12.8467494 47.4239413)",,,,,
26623450,Ramseiderstraße,residential,,False,False,68.62299999999999,"LINESTRING (12.8519236 47.4253384, 12.8515897 47.4254766, 12.8513402 47.4255799, 12.8511234 47.4256282)",,,,,
26623450,Ramseiderstraße,residential,,False,True,208.575,"LINESTRING (12.8519236 47.4253384, 12.852234 47.4252149, 12.8523128 47.4251862, 12.8526337 47.4250812, 12.8533999 47.4249429, 12.8537123 47.4248628, 12.8539375 47.4247965, 12.8541405 47.4247343, 12.8544243 47.4246531, 12.8544839 47.4246397)",,,,,
41445002,Blattlfeldstraße,residential,,False,False,241.42400000000004,"LINESTRING (12.8519236 47.4253384, 12.8520251 47.4254498, 12.8521082 47.4255491, 12.852189 47.4256512, 12.8522077 47.4256748, 12.8522149 47.4257206, 12.8522049 47.4257641, 12.8521366 47.4258524, 12.8521279 47.4258821, 12.8521315 47.4259111, 12.8522217 47.4260187, 12.8522678 47.4260587, 12.8523163 47.4260902, 12.8523793 47.4261208, 12.8524864 47.426153, 12.8526834 47.4261939, 12.8530208 47.4262427, 12.8530506 47.4262433, 12.8533796 47.4262522, 12.853428 47.4262524, 12.8538483 47.426254, 12.8539305 47.4262465, 12.8539971 47.4262289, 12.8541746 47.4261468)",,,,,
41445002,Blattlfeldstraße,residential,,False,True,241.42399999999995,"LINESTRING (12.8541746 47.4261468, 12.8539971 47.4262289, 12.8539305 47.4262465, 12.8538483 47.426254, 12.853428 47.4262524, 12.8533796 47.4262522, 12.8530506 47.4262433, 12.8530208 47.4262427, 12.8526834 47.4261939, 12.8524864 47.426153, 12.8523793 47.4261208, 12.8523163 47.4260902, 12.8522678 47.4260587, 12.8522217 47.4260187, 12.8521315 47.4259111, 12.8521279 47.4258821, 12.8521366 47.4258524, 12.8522049 47.4257641, 12.8522149 47.4257206, 12.8522077 47.4256748, 12.852189 47.4256512, 12.8521082 47.4255491, 12.8520251 47.4254498, 12.8519236 47.4253384)",,,,,
29875009,Berglandstraße,residential,30,False,True,40.952,"LINESTRING (12.8494783 47.4232374, 12.8498736 47.4234906)",,,,,
159555350,Almerstraße,primary,50,False,False,102.88799999999999,"LINESTRING (12.8494783 47.4232374, 12.8493235 47.4233247, 12.8491289 47.4234559, 12.8487777 47.4236737, 12.8485847 47.4238498, 12.8485354 47.4239015)",B164,,,,
"[158076914, 706138655]","['Mühlbachweg', 'Ritzenseestraße']",residential,,False,"[False, True]",104.538,"LINESTRING (12.8469123 47.4245958, 12.8471823 47.4247104, 12.8474265 47.4248706, 12.8475148 47.4246645, 12.8475489 47.4246177, 12.8476477 47.4245343, 12.8477576 47.4244392)",,,2,,
"[158469266, 158469271]",Mühlbachweg,residential,,False,"[False, True]",155.421,"LINESTRING (12.8469123 47.4245958, 12.8468651 47.42464, 12.8467492 47.4246901, 12.8462533 47.4252878, 12.8460165 47.4255588, 12.8461156 47.4256084, 12.8463268 47.4256939)",,,,,
530984563,Ritzenseestraße,residential,,False,False,92.71399999999998,"LINESTRING (12.8469123 47.4245958, 12.8465213 47.4244216, 12.8464951 47.4243846, 12.8465551 47.4242584, 12.8467204 47.4239789, 12.8467494 47.4239413)",,,,,
850600424,Mühlbachweg,residential,,False,True,42.226,"LINESTRING (12.8468454 47.4255496, 12.8465157 47.4256501, 12.8463268 47.4256939)",,,2,,
245112086,Berglandstraße,residential,,False,False,50.754999999999995,"LINESTRING (12.8523084 47.423616, 12.8520975 47.4234596, 12.8518537 47.4232788)",,,,,
"[29875009, 60799049]",Berglandstraße,residential,30,False,"[False, True]",196.144,"LINESTRING (12.8518537 47.4232788, 12.8517632 47.4232879, 12.8509034 47.4239335, 12.8503182 47.4237476, 12.8498736 47.4234906)",,,,,
245112086,Berglandstraße,residential,,False,True,50.754999999999995,"LINESTRING (12.8518537 47.4232788, 12.8520975 47.4234596, 12.8523084 47.423616)",,,,,
772949021,Berglandstraße,residential,,False,False,78.441,"LINESTRING (12.8518537 47.4232788, 12.8518958 47.4231925, 12.8525652 47.4227771)",,,,,
29875215,Obere Bräugasse,residential,,False,True,206.018,"LINESTRING (12.8512453 47.4277057, 12.8512905 47.4280145, 12.8514406 47.4284592, 12.8515979 47.4289439, 12.8516098 47.4290037, 12.851638 47.4290676, 12.8518043 47.4291762, 12.8520154 47.4293639, 12.8521082 47.4293967)",,,,,
"[772779608, 158395325]","['Hilzensauergasse', 'Obsmarktstraße']",residential,,False,True,156.722,"LINESTRING (12.8512453 47.4277057, 12.8512553 47.4275044, 12.8512661 47.4274287, 12.8513677 47.4270309, 12.8507514 47.4269361, 12.8506401 47.4272272)",,,,,
561284912,Obsmarktstraße,tertiary,,False,False,170.71500000000003,"LINESTRING (12.8512453 47.4277057, 12.8515614 47.4277245, 12.8517261 47.4277609, 12.8518746 47.4278286, 12.8520196 47.4279424, 12.8521063 47.4280195, 12.8521863 47.4281517, 12.8522838 47.4283702, 12.8524269 47.4285398, 12.8525121 47.4286202, 12.8526584 47.4287582)",,,,,
561284912,Obsmarktstraße,tertiary,,False,True,49.504000000000005,"LINESTRING (12.8512453 47.4277057, 12.8509857 47.4277262, 12.8505922 47.4277603)",,,,,
"[26528865, 772949015]","['Mittergasse', 'Lofererstraße']",residential,30,False,"[False, True]",53.489,"LINESTRING (12.8486817 47.4267254, 12.8487594 47.4266576, 12.8489741 47.4265353, 12.8490451 47.4264987, 12.8491609 47.426439, 12.8491669 47.4263927)",,,,,
"[422218181, 299749333]",Mittergasse,residential,20,True,False,146.146,"LINESTRING (12.8486817 47.4267254, 12.8486426 47.4267608, 12.8486119 47.4267885, 12.8485045 47.4268441, 12.8484376 47.4268776, 12.848348 47.4269214, 12.8482893 47.426942, 12.8478498 47.4270965, 12.847399 47.4272217, 12.8471669 47.4272978, 12.8470232 47.4273825)",,,,,
"[390283057, 669330468, 669330469]",Lofererstraße,tertiary,30,False,True,327.21999999999997,"LINESTRING (12.846935 47.4282383, 12.8467651 47.4284068, 12.8461937 47.4290951, 12.8456999 47.4296221, 12.8456454 47.4296821, 12.8451337 47.4302042, 12.8449507 47.430395, 12.8448518 47.4304783, 12.8447062 47.4305644, 12.844621 47.4305978, 12.8444852 47.4306284)",,,,,
761772212,Kaiserallee,residential,30,False,True,93.178,"LINESTRING (12.846935 47.4282383, 12.8473639 47.4284473, 12.84793 47.4287373)",,,,,
"[706161065, 761772213]",Lofererstraße,tertiary,30,False,False,107.562,"LINESTRING (12.846935 47.4282383, 12.8470258 47.4281838, 12.8470698 47.4280967, 12.8470984 47.4280483, 12.8471847 47.4279508, 12.8474408 47.4277048, 12.8474937 47.4276815, 12.8478055 47.4276521, 12.8479024 47.4276253)",,,,,
336709362,Mühlbachweg,residential,,False,False,27.993,"LINESTRING (12.8454426 47.4264249, 12.8454948 47.4265004, 12.845543 47.4265726, 12.8455847 47.4266572)",,,,,
"[29875313, 336709362, 530894839, 382279065, 382279069]",Mühlbachweg,residential,,False,"[False, True]",136.30800000000002,"LINESTRING (12.8454426 47.4264249, 12.8453604 47.4262997, 12.8453098 47.4261985, 12.8452955 47.426169, 12.8452835 47.426128, 12.8452858 47.4260821, 12.8452988 47.4260285, 12.8453074 47.4260049, 12.8453278 47.4259642, 12.8453564 47.42593, 12.845403 47.4259022, 12.8454665 47.4258761, 12.8458394 47.4258045, 12.8463268 47.4256939)",,yes,2,,building_passage
"[336709363, 26799934]","['Mühlbachweg', 'Stiftgasse']",living_street,,False,True,89.05000000000001,"LINESTRING (12.8454426 47.4264249, 12.8455029 47.4263938, 12.845457 47.4262977, 12.845641 47.4262566, 12.8457835 47.4263667, 12.8459325 47.4264587, 12.8458891 47.4266915)",,,,,
"[336145618, 26594181]","['Leogangerstraße', 'Stadtplatz']",primary,30,False,False,43.062,"LINESTRING (12.8455678 47.4271177, 12.8455496 47.4272494, 12.8455015 47.4273319, 12.8453846 47.4274782)",B164,,2,,
26594181,Stadtplatz,primary,30,False,True,40.105000000000004,"LINESTRING (12.8455678 47.4271177, 12.8455877 47.4268424, 12.8455971 47.4267576)",B164,,2,,
26799936,Parkstraße,residential,,False,False,85.03399999999999,"LINESTRING (12.8455678 47.4271177, 12.8451391 47.4271342, 12.8445947 47.4271622, 12.8444443 47.4271876)",,,,,
669330464,Leogangerstraße,primary,50,True,False,33.83,"LINESTRING (12.8430632 47.429189, 12.8429246 47.4291935, 12.8428338 47.4292138, 12.8427498 47.4292327, 12.8426241 47.429244)",B164,,1,,
669366613,,primary,50,True,False,19.509,"LINESTRING (12.8430632 47.429189, 12.8430131 47.4291703, 12.8429725 47.4291431, 12.8429445 47.4291096, 12.8429336 47.4290826, 12.842932 47.429051)",,,2,roundabout,
669366613,,primary,50,True,False,5.051,"LINESTRING (12.843342 47.4290372, 12.843345 47.4290576, 12.8433434 47.4290825)",,,2,roundabout,
669366586,Zeller Bundesstraße,primary,50,True,False,22.32,"LINESTRING (12.8429567 47.4289893, 12.8429526 47.4289417, 12.8429247 47.4288945, 12.8428728 47.4287985)",B311,,2,,
669366613,,primary,50,True,False,16.422,"LINESTRING (12.8429567 47.4289893, 12.8429815 47.4289649, 12.8430245 47.4289398, 12.843061 47.4289265, 12.8430935 47.4289201, 12.8431358 47.4289178)",,,2,roundabout,
"[705989072, 5104643]",Almerstraße,primary,50,False,False,112.948,"LINESTRING (12.8477252 47.4262002, 12.8476464 47.4262552, 12.8473115 47.4264674, 12.8472065 47.426534, 12.8471497 47.4265683, 12.8470041 47.4266563, 12.8468156 47.4267593, 12.8467358 47.4267865, 12.846654 47.4268033, 12.8465573 47.4268075)",B164,,2,,
5104643,Almerstraße,primary,50,False,True,96.88300000000001,"LINESTRING (12.8477252 47.4262002, 12.8480128 47.4259684, 12.848044 47.4259411, 12.8480852 47.4258932, 12.8481075 47.4258531, 12.8481251 47.4257793, 12.848121 47.425654, 12.8481262 47.4256039, 12.8481486 47.4255552, 12.8482524 47.4254404)",B164,,2,,
"[158084616, 158084617, 158019139]",Almerstraße,residential,50,True,False,98.275,"LINESTRING (12.8477252 47.4262002, 12.8476499 47.4261479, 12.8470948 47.4257706, 12.8469769 47.4256537, 12.8468454 47.4255496)",B164,yes,1,,
158042197,Leopold-Radauer-Straße,residential,,False,False,44.98,"LINESTRING (12.8485354 47.4239015, 12.8489116 47.4240502, 12.8490695 47.4240753)",,,,,
159555350,Almerstraße,primary,50,False,False,82.698,"LINESTRING (12.8485354 47.4239015, 12.8483856 47.424088, 12.8483174 47.4242094, 12.8482691 47.4243364, 12.8482497 47.4245301, 12.8482437 47.4246063)",B164,,,,
159555350,Almerstraße,primary,50,False,True,102.888,"LINESTRING (12.8485354 47.4239015, 12.8485847 47.4238498, 12.8487777 47.4236737, 12.8491289 47.4234559, 12.8493235 47.4233247, 12.8494783 47.4232374)",B164,,,,
159555350,Almerstraße,primary,50,False,False,3.662,"LINESTRING (12.8482437 47.4246063, 12.848248 47.4246391)",B164,,,,
29876102,Leopold-Radauer-Straße,residential,,False,True,39.116,"LINESTRING (12.8482437 47.4246063, 12.8485438 47.4245843, 12.8486523 47.4245609, 12.8487412 47.4245241)",,,,,
159555350,Almerstraße,primary,50,False,True,82.69800000000001,"LINESTRING (12.8482437 47.4246063, 12.8482497 47.4245301, 12.8482691 47.4243364, 12.8483174 47.4242094, 12.8483856 47.424088, 12.8485354 47.4239015)",B164,,,,
29875376,Ritzenseestraße,tertiary,,False,True,52.81100000000001,"LINESTRING (12.8463883 47.4228909, 12.8462793 47.4232092, 12.8462392 47.4233549)",,,,,
158061943,,residential,,False,False,40.009,"LINESTRING (12.8463883 47.4228909, 12.8466412 47.4228938, 12.8469181 47.4228714)",,,,,
29876102,Leopold-Radauer-Straße,residential,,False,False,29.974,"LINESTRING (12.8489511 47.4242997, 12.8488705 47.4244266, 12.8488085 47.4244815, 12.8487412 47.4245241)",,,,,
158076916,Leopold-Radauer-Straße,residential,,False,True,80.97,"LINESTRING (12.8489511 47.4242997, 12.8492469 47.4244312, 12.8490861 47.4246345, 12.8487412 47.4245241)",,,,,
29876102,Leopold-Radauer-Straße,residential,,False,True,26.622,"LINESTRING (12.8489511 47.4242997, 12.8490461 47.4241523, 12.8490695 47.4240753)",,,,,
158187618,Neubaugasse,residential,,False,False,79.8,"LINESTRING (12.8428469 47.4285257, 12.8430862 47.4284025, 12.8437145 47.4281131)",,,,,
561284912,Obsmarktstraße,tertiary,,False,True,7.329,"LINESTRING (12.8505922 47.4277603, 12.8504973 47.4277752)",,,,,
"[29875427, 705882383]",Markt,residential,30,False,True,216.54899999999998,"LINESTRING (12.8505922 47.4277603, 12.8506383 47.4279361, 12.8506779 47.4280873, 12.8505009 47.4281186, 12.8503594 47.4281436, 12.8502167 47.4281946, 12.8501267 47.4282393, 12.8499407 47.4283605, 12.8495157 47.4286677, 12.8491725 47.4289108, 12.8489009 47.4291172)",,,,,
561284912,Obsmarktstraße,tertiary,,False,False,49.504000000000005,"LINESTRING (12.8505922 47.4277603, 12.8509857 47.4277262, 12.8512453 47.4277057)",,,,,
"[772779608, 158395325]","['Hilzensauergasse', 'Obsmarktstraße']",residential,,False,False,156.72199999999998,"LINESTRING (12.8506401 47.4272272, 12.8507514 47.4269361, 12.8513677 47.4270309, 12.8512661 47.4274287, 12.8512553 47.4275044, 12.8512453 47.4277057)",,,,,
"[29875313, 336709362, 530894839, 382279065, 382279069]",Mühlbachweg,residential,,False,"[False, True]",136.30800000000002,"LINESTRING (12.8463268 47.4256939, 12.8458394 47.4258045, 12.8454665 47.4258761, 12.845403 47.4259022, 12.8453564 47.42593, 12.8453278 47.4259642, 12.8453074 47.4260049, 12.8452988 47.4260285, 12.8452858 47.4260821, 12.8452835 47.426128, 12.8452955 47.426169, 12.8453098 47.4261985, 12.8453604 47.4262997, 12.8454426 47.4264249)",,yes,2,,building_passage
"[158469266, 158469271]",Mühlbachweg,residential,,False,"[False, True]",155.421,"LINESTRING (12.8463268 47.4256939, 12.8461156 47.4256084, 12.8460165 47.4255588, 12.8462533 47.4252878, 12.8467492 47.4246901, 12.8468651 47.42464, 12.8469123 47.4245958)",,,,,
850600424,Mühlbachweg,residential,,False,False,42.226,"LINESTRING (12.8463268 47.4256939, 12.8465157 47.4256501, 12.8468454 47.4255496)",,,2,,
356297365,Kapsstraße,residential,,False,False,62.926,"LINESTRING (12.8540901 47.4272094, 12.854452 47.4266992)",,,,,
669366588,Zeller Bundesstraße,primary,50,True,False,23.956999999999997,"LINESTRING (12.8428728 47.4287985, 12.8429988 47.4288594, 12.8430521 47.4288914, 12.8431358 47.4289178)",B311,,2,,
"[669366601, 26799938]",Zeller Bundesstraße,primary,50,False,True,90.084,"LINESTRING (12.8428728 47.4287985, 12.8425909 47.4285721, 12.8424839 47.4284862, 12.8422164 47.4282796, 12.8420897 47.4281857)",B311,,,,
772949021,Berglandstraße,residential,,False,True,78.441,"LINESTRING (12.8525652 47.4227771, 12.8518958 47.4231925, 12.8518537 47.4232788)",,,,,
669366613,,primary,50,True,False,7.166,"LINESTRING (12.842932 47.429051, 12.8429354 47.42903, 12.842943 47.4290102, 12.8429567 47.4289893)",,,2,roundabout,
421883806,Bräugasse,residential,,False,False,173.82,"LINESTRING (12.8502231 47.4264036, 12.8499731 47.4266541, 12.8498479 47.4268475, 12.8494923 47.4275217, 12.8494455 47.4276441, 12.849389 47.4278481)",,,,,
561284912,Obsmarktstraße,tertiary,,False,False,7.329,"LINESTRING (12.8504973 47.4277752, 12.8505922 47.4277603)",,,,,
26661964,Lofererstraße,residential,30,False,False,132.988,"LINESTRING (12.8491669 47.4263927, 12.8491132 47.4263417, 12.8490561 47.426282, 12.8490019 47.4261801, 12.8488813 47.4260315, 12.8488697 47.4259864, 12.848888 47.4258941, 12.8488798 47.4258517, 12.8487598 47.4257394, 12.8483788 47.4254679, 12.8482524 47.4254404)",,,,,
"[761430730, 761430731, 761765655]",Ramseiderstraße,residential,,False,True,129.767,"LINESTRING (12.8491669 47.4263927, 12.8494168 47.4261335, 12.8496821 47.4259522, 12.8498615 47.4258635, 12.8502314 47.4257446, 12.8502991 47.4257256, 12.8503136 47.4257205, 12.8504664 47.4256715)",,yes,,,
"[26528865, 772949015]","['Lofererstraße', 'Mittergasse']",residential,30,False,"[False, True]",53.489,"LINESTRING (12.8491669 47.4263927, 12.8491609 47.426439, 12.8490451 47.4264987, 12.8489741 47.4265353, 12.8487594 47.4266576, 12.8486817 47.4267254)",,,,,
26594181,Stadtplatz,primary,30,False,False,40.105000000000004,"LINESTRING (12.8455971 47.4267576, 12.8455877 47.4268424, 12.8455678 47.4271177)",B164,,2,,
530894842,Bahnhofstraße,primary,50,True,False,7.048,"LINESTRING (12.8455971 47.4267576, 12.8455681 47.4267497, 12.8455462 47.4267347, 12.8455348 47.426715)",B164,,,roundabout,
336709362,Mühlbachweg,residential,,False,True,27.993000000000002,"LINESTRING (12.8455847 47.4266572, 12.845543 47.4265726, 12.8454948 47.4265004, 12.8454426 47.4264249)",,,,,
530894842,Bahnhofstraße,primary,50,True,False,9.989,"LINESTRING (12.8455847 47.4266572, 12.8456109 47.4266542, 12.845637 47.4266573, 12.8456601 47.4266662, 12.8456772 47.42668, 12.8456865 47.4266968)",B164,,,roundabout,
39898135,Bahnhofstraße,primary,50,False,True,15.26,"LINESTRING (12.8456865 47.4266968, 12.8458565 47.4266908, 12.8458891 47.4266915)",B164,,2,,
530894842,Bahnhofstraße,primary,50,True,False,11.120000000000001,"LINESTRING (12.8456865 47.4266968, 12.8456862 47.4267168, 12.8456747 47.4267353, 12.8456539 47.4267494, 12.8456267 47.4267572, 12.8455971 47.4267576)",B164,,,roundabout,
"[116171368, 116171355, 26594183]",Bahnhofstraße,secondary,50,False,False,112.506,"LINESTRING (12.8455348 47.426715, 12.8453984 47.426713, 12.8449675 47.4267384, 12.8448278 47.4267309, 12.8446856 47.4267106, 12.844594 47.4266905, 12.8445676 47.4266833, 12.8443311 47.4266056, 12.8441754 47.4265568, 12.8440939 47.4265516)",,yes,2,,
530894842,Bahnhofstraße,primary,50,True,False,8.040000000000001,"LINESTRING (12.8455348 47.426715, 12.845535 47.4266969, 12.8455442 47.42668, 12.8455615 47.4266662, 12.8455847 47.4266572)",B164,,,roundabout,
5104639,Loferer Bundesstraße,primary,50,True,False,33.879000000000005,"LINESTRING (12.8435379 47.4293695, 12.8434502 47.4293519, 12.8432694 47.4292129, 12.8431885 47.4291948)",B311,,2,,
"[669361395, 669361397, 661288791]",Loferer Bundesstraße,primary,50,False,False,158.089,"LINESTRING (12.8435379 47.4293695, 12.8435976 47.4294254, 12.8436754 47.4294963, 12.8437728 47.4295889, 12.8438863 47.4297062, 12.8439893 47.4298243, 12.8440715 47.4299301, 12.8442061 47.4301126, 12.8443447 47.4303308, 12.844421 47.4304781, 12.8444852 47.4306284)",B311,,,,
669366613,,primary,50,True,False,9.551,"LINESTRING (12.8431885 47.4291948, 12.8431433 47.4291979, 12.8430999 47.4291957, 12.8430632 47.429189)",,,2,roundabout,
669366613,,primary,50,True,False,6.489,"LINESTRING (12.8431358 47.4289178, 12.8431767 47.4289212, 12.8431985 47.428925, 12.8432203 47.4289289)",,,2,roundabout,
5104615,Leogangerstraße,primary,50,True,False,31.963,"LINESTRING (12.8426241 47.429244, 12.8427122 47.429185, 12.842766 47.4291599, 12.84279 47.4291487, 12.8428776 47.4291077, 12.842932 47.429051)",B164,,2,,
669361393,Loferer Bundesstraße,primary,50,True,False,36.129,"LINESTRING (12.8433434 47.4290825, 12.8433659 47.4291338, 12.8435394 47.4293089, 12.8435379 47.4293695)",B311,,2,,
669366613,,primary,50,True,False,17.957,"LINESTRING (12.8433434 47.4290825, 12.8433324 47.4291105, 12.8433141 47.4291334, 12.8432798 47.4291598, 12.8432396 47.4291792, 12.8431885 47.4291948)",,,2,roundabout,
669366585,Leogangerstraße,primary,30,True,False,21.762,"LINESTRING (12.8435027 47.4288762, 12.8434391 47.4289372, 12.8433912 47.4289743, 12.8433737 47.4289878, 12.843342 47.4290372)",B164,,,,
728068902,Leogangerstraße,primary,30,False,True,27.575000000000003,"LINESTRING (12.8435027 47.4288762, 12.8436667 47.4287872, 12.8437886 47.428721)",,,2,,
