osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
"[276712706, 957668711, 957668712, 957668713, 957668714, 101486861, 230123926]","['2', '3', '4']",B20,Wiener Straße,primary,50,False,True,287.5590000000001,"LINESTRING (15.2935451 47.4446632, 15.2930388 47.4444806, 15.2929806 47.4444596, 15.2928424 47.4444029, 15.2925802 47.4443002, 15.2923382 47.4442136, 15.291878 47.44405, 15.2916203 47.4439626, 15.2913048 47.4438529, 15.2908834 47.4437154, 15.2905407 47.4436218, 15.2903371 47.4435815, 15.2902851 47.4435722, 15.2901813 47.4435663, 15.2901062 47.4435659)",,
"[957668715, 957668716]","['4', '3']",B20,Wiener Straße,primary,50,False,False,47.099,"LINESTRING (15.2935451 47.4446632, 15.2937231 47.4447217, 15.2938172 47.4447492, 15.2939212 47.4447797, 15.2941228 47.4448252)",,
311288545,3,B20,Mariazeller Straße,primary,,False,True,17.103,"LINESTRING (15.2943431 47.4448634, 15.2941228 47.4448252)",,
30329525,,,Lindenweg,residential,,False,True,68.662,"LINESTRING (15.2883213 47.4402261, 15.2882916 47.4402539, 15.2880843 47.4404003, 15.2877126 47.4406859)",,
"[77880331, 77880332]",,Mürzgasse,"['Lindenplatz', 'Mürzgasse']",tertiary,30,True,False,200.804,"LINESTRING (15.2883213 47.4402261, 15.2879633 47.4397171, 15.2880184 47.4395352, 15.288033 47.4394738, 15.2880682 47.4393639, 15.2880893 47.4393085, 15.2881012 47.4392684, 15.2881108 47.4392312, 15.2881551 47.4389325, 15.2881673 47.4388788, 15.2882037 47.4386952, 15.2882822 47.4384959)",,
"[323533044, 323532207]",,,12.-Februar-Straße,residential,,False,"[False, True]",62.507000000000005,"LINESTRING (15.2883213 47.4402261, 15.2888289 47.4399527, 15.2888784 47.439969, 15.2889139 47.439984, 15.2889881 47.4400125)",,
24905202,,Brückengasse,Brückengasse,tertiary,30,True,False,8.643,"LINESTRING (15.2882822 47.4384959, 15.2883602 47.4385069, 15.2883954 47.438508)",,
25542106,,,Grazer Straße,tertiary,30,False,False,39.477,"LINESTRING (15.2882822 47.4384959, 15.2878909 47.4383988, 15.2877915 47.4383701)",yes,
4586516,,Wiener Straße,Wiener Straße,tertiary,30,True,False,251.208,"LINESTRING (15.2899696 47.4387933, 15.2899727 47.4388288, 15.2899291 47.4389717, 15.2897704 47.4392574, 15.2897092 47.4393715, 15.2896165 47.4395443, 15.2894886 47.4397828, 15.2894109 47.4399466, 15.2893728 47.4400878, 15.2893694 47.440175, 15.2893806 47.440251, 15.2894068 47.4403318, 15.2896016 47.4406541, 15.2897085 47.4408331, 15.2897964 47.4409262)",,
30329919,,,Schinitzgasse,residential,,False,False,63.88999999999999,"LINESTRING (15.2899696 47.4387933, 15.2900256 47.4387565, 15.2900639 47.438635, 15.2901773 47.438371, 15.2902768 47.4382685)",,
24905285,,,Viktor-Kaplan-Straße,residential,,False,False,173.77800000000002,"LINESTRING (15.2901844 47.4415235, 15.2907901 47.4416544, 15.2908021 47.4416566, 15.291086 47.4417079, 15.2913769 47.4417427, 15.2918442 47.4417987, 15.2924391 47.4418433)",,
30916928,,,Wiener Straße,tertiary,30,False,True,31.484,"LINESTRING (15.2901844 47.4415235, 15.2901707 47.4413934, 15.2901357 47.4413318, 15.2900828 47.4412528)",,
"[32346984, 42187376, 42187380]",,Wiener Straße,Wiener Straße,tertiary,30,False,False,136.489,"LINESTRING (15.2901844 47.4415235, 15.2901563 47.4416234, 15.2900668 47.441941, 15.2899883 47.4422755, 15.2898998 47.4427354)",yes,
182006609,,Wiener Straße,Wiener Straße,tertiary,30,False,False,42.235,"LINESTRING (15.2897964 47.4409262, 15.2899717 47.4411172, 15.2900828 47.4412528)",,
24905285,,,Viktor-Kaplan-Straße,residential,,False,True,173.77800000000002,"LINESTRING (15.2924391 47.4418433, 15.2918442 47.4417987, 15.2913769 47.4417427, 15.291086 47.4417079, 15.2908021 47.4416566, 15.2907901 47.4416544, 15.2901844 47.4415235)",,
25542106,,,Grazer Straße,tertiary,30,False,True,39.477,"LINESTRING (15.2877915 47.4383701, 15.2878909 47.4383988, 15.2882822 47.4384959)",yes,
"[25542107, 612383085]",,,Grazer Straße,tertiary,30,False,False,38.693000000000005,"LINESTRING (15.2877915 47.4383701, 15.2877341 47.4384005, 15.2876444 47.438452, 15.287576 47.4384805, 15.2874975 47.4384952, 15.2873354 47.4384969)",,
1000785724,,,Arbeitergasse,tertiary,30,False,True,119.398,"LINESTRING (15.2877915 47.4383701, 15.2877519 47.4383349, 15.2877283 47.4382827, 15.2877358 47.4382269, 15.2877916 47.4381352, 15.2879103 47.4380197, 15.2879851 47.4379328, 15.2880134 47.4378595, 15.2880274 47.4378018, 15.2880089 47.4377448, 15.2879687 47.437702, 15.2878173 47.4376637, 15.287491 47.4376154)",,
285294202,,,Grazer Straße,tertiary,30,False,False,82.886,"LINESTRING (15.2865822 47.4386483, 15.2865556 47.4386259, 15.2864796 47.4385618, 15.2864489 47.4385133, 15.2864324 47.4384576, 15.2864358 47.4384085, 15.2864517 47.4383641, 15.2866404 47.4380017, 15.2866633 47.4379585)",,
612383085,,,Grazer Straße,tertiary,30,False,True,59.136,"LINESTRING (15.2865822 47.4386483, 15.286825 47.4385935, 15.286935 47.4385678, 15.2869859 47.4385576, 15.2871305 47.4385325, 15.2873354 47.4384969)",,
"[612383084, 82668102]",,,Grazer Straße,tertiary,30,True,False,58.015,"LINESTRING (15.2866633 47.4379585, 15.2866695 47.4378276, 15.2866579 47.4377733, 15.2866206 47.4377199, 15.2865732 47.437676, 15.2863003 47.4375518)",,
285294202,,,Grazer Straße,tertiary,30,False,True,82.88599999999998,"LINESTRING (15.2866633 47.4379585, 15.2866404 47.4380017, 15.2864517 47.4383641, 15.2864358 47.4384085, 15.2864324 47.4384576, 15.2864489 47.4385133, 15.2864796 47.4385618, 15.2865556 47.4386259, 15.2865822 47.4386483)",,
612383093,2,B116,Grazer Straße,primary,60,False,True,40.065,"LINESTRING (15.2863003 47.4375518, 15.286816 47.4376421)",,
25672783,3,B116,Grazer Straße,primary,60,False,False,31.817999999999998,"LINESTRING (15.2863003 47.4375518, 15.2861713 47.4375312, 15.2860886 47.4375196, 15.285886 47.4374942)",,
25672783,3,B116,Grazer Straße,primary,60,False,True,31.817999999999998,"LINESTRING (15.285886 47.4374942, 15.2860886 47.4375196, 15.2861713 47.4375312, 15.2863003 47.4375518)",,
"[25672785, 1249068257]",,,Arbeitergasse,tertiary,30,True,False,72.65,"LINESTRING (15.285886 47.4374942, 15.2860786 47.4374617, 15.2861992 47.4374597, 15.2863351 47.4374598, 15.2868447 47.4374845)",,
"[1000785724, 94701951]",,,Arbeitergasse,tertiary,30,False,False,50.742000000000004,"LINESTRING (15.2868447 47.4374845, 15.2868817 47.437492, 15.287491 47.4376154)",,
94701955,,,Arbeitergasse,tertiary,30,True,False,18.301000000000002,"LINESTRING (15.2868447 47.4374845, 15.2868011 47.4375572, 15.2868017 47.4376046, 15.286816 47.4376421)",,
1000785724,,,Arbeitergasse,tertiary,30,False,False,119.398,"LINESTRING (15.287491 47.4376154, 15.2878173 47.4376637, 15.2879687 47.437702, 15.2880089 47.4377448, 15.2880274 47.4378018, 15.2880134 47.4378595, 15.2879851 47.4379328, 15.2879103 47.4380197, 15.2877916 47.4381352, 15.2877358 47.4382269, 15.2877283 47.4382827, 15.2877519 47.4383349, 15.2877915 47.4383701)",,
"[1000785724, 94701951]",,,Arbeitergasse,tertiary,30,False,True,50.742000000000004,"LINESTRING (15.287491 47.4376154, 15.2868817 47.437492, 15.2868447 47.4374845)",,
32346982,2,,Anton-Buchalka-Straße,unclassified,30,False,True,148.30599999999998,"LINESTRING (15.2865811 47.4437567, 15.2866057 47.4438107, 15.2866381 47.4438597, 15.2866723 47.4438935, 15.2867264 47.4439191, 15.2868163 47.4439306, 15.2872832 47.4438853, 15.2874104 47.4438826, 15.287533 47.4438909, 15.2883861 47.4440026)",,
"[32346980, 957668708, 957668710]","['2', '3']",B20,Mariazeller Straße,primary,50,False,False,272.8,"LINESTRING (15.2865811 47.4437567, 15.2867101 47.4437148, 15.2868189 47.4436885, 15.28698 47.4436693, 15.2871427 47.4436642, 15.2873984 47.4436837, 15.2876273 47.4437193, 15.2877576 47.4437395, 15.2881344 47.4437969, 15.2882291 47.4438089, 15.2884491 47.4438165, 15.2886545 47.443804, 15.2888273 47.4437765, 15.2892038 47.4436734, 15.2893546 47.4436337, 15.289565 47.4435953, 15.289725 47.4435765, 15.2898255 47.4435722, 15.2898713 47.4435702, 15.2901062 47.4435659)",,
30329504,,,Schinitzhof,residential,30,False,False,72.191,"LINESTRING (15.2903779 47.4366957, 15.2903986 47.4368851, 15.2902482 47.437333)",,
77890684,,,Schinitzhof,residential,30,False,False,46.204,"LINESTRING (15.2903779 47.4366957, 15.290505 47.4363767, 15.2905378 47.4362945)",,
30329500,,,Schinitzhof,residential,,True,False,75.381,"LINESTRING (15.2892629 47.4372097, 15.2896307 47.4372518, 15.2900581 47.4373036, 15.2902482 47.437333)",,
"[30329496, 77890686]",,,Schinitzhof,residential,30,True,False,80.192,"LINESTRING (15.2892629 47.4372097, 15.2894866 47.436591, 15.2895803 47.4365355)",,
30329504,,,Schinitzhof,residential,30,False,False,62.672,"LINESTRING (15.2902482 47.437333, 15.2902307 47.4373987, 15.2901632 47.4376252, 15.2900601 47.4378817)",,
30329504,,,Schinitzhof,residential,30,False,True,72.191,"LINESTRING (15.2902482 47.437333, 15.2903986 47.4368851, 15.2903779 47.4366957)",,
30329501,,,Schinitzhof,residential,30,False,True,79.177,"LINESTRING (15.2890598 47.4376598, 15.2900601 47.4378817)",,
77890686,,,Schinitzhof,residential,30,True,False,52.328,"LINESTRING (15.2890598 47.4376598, 15.2892629 47.4372097)",,
30914186,,,Mürzgasse,residential,30,False,True,108.63099999999999,"LINESTRING (15.2890598 47.4376598, 15.288932 47.4377389, 15.2888478 47.4377963, 15.288751 47.4378804, 15.2887033 47.4379544, 15.2886025 47.4381199, 15.2884262 47.4384513, 15.2883954 47.438508)",,
77890684,,,Schinitzhof,residential,30,False,True,46.204,"LINESTRING (15.2905378 47.4362945, 15.290505 47.4363767, 15.2903779 47.4366957)",,
30329525,,,Lindenweg,residential,,False,False,68.662,"LINESTRING (15.2877126 47.4406859, 15.2880843 47.4404003, 15.2882916 47.4402539, 15.2883213 47.4402261)",,
"[323533044, 323532207]",,,12.-Februar-Straße,residential,,False,"[False, True]",62.507000000000005,"LINESTRING (15.2889881 47.4400125, 15.2889139 47.439984, 15.2888784 47.439969, 15.2888289 47.4399527, 15.2883213 47.4402261)",,
"[30330201, 30330209, 77889399]",,,"['Reiserstraße', 'Friedrich-Böhler-Straße', 'Franz-Eibel-Straße']",residential,30,True,False,621.665,"LINESTRING (15.287212 47.4418776, 15.2871389 47.4418971, 15.286064 47.442042, 15.2854467 47.4421196, 15.2849413 47.4421907, 15.2848504 47.4421801, 15.2842955 47.4418347, 15.2843942 47.4417674, 15.2855402 47.4409274, 15.2861879 47.4404791, 15.286331 47.4406021, 15.2865562 47.4407471, 15.2866132 47.4408562, 15.2866833 47.4410642, 15.2869481 47.4415191, 15.2871629 47.4418239, 15.287212 47.4418776)",,
"[89643186, 35869594, 32346983]",2,,Friedrich-Böhler-Straße,residential,30,False,False,261.323,"LINESTRING (15.287212 47.4418776, 15.2872593 47.4419582, 15.2874028 47.442167, 15.2875582 47.442389, 15.2877348 47.4426232, 15.2880149 47.4429765, 15.2883045 47.4432445, 15.288414 47.4433419, 15.2884639 47.4434306, 15.2884538 47.4434901, 15.2884493 47.4435069, 15.2884481 47.4435219, 15.2884443 47.4435582, 15.2884349 47.4436534, 15.2884317 47.4436895, 15.2883976 47.4439308, 15.2883861 47.4440026)",yes,
"[142246390, 77889398, 142246391]",,,Franz-Eibel-Straße,residential,30,False,False,236.885,"LINESTRING (15.287212 47.4418776, 15.2872737 47.4418649, 15.287607 47.4418441, 15.287699 47.4418859, 15.287829 47.4420531, 15.2879202 47.4421378, 15.2880537 47.4422209, 15.288389 47.4423607, 15.2891175 47.4425745, 15.2896329 47.4427277, 15.289769 47.4427509, 15.2898998 47.4427354)",,
30329501,,,Schinitzhof,residential,30,False,False,49.065000000000005,"LINESTRING (15.2902768 47.4382685, 15.2902007 47.4382396, 15.2901407 47.4381648, 15.2900595 47.4380463, 15.2900413 47.4379735, 15.2900601 47.4378817)",,
30329919,,,Schinitzgasse,residential,,False,True,63.89,"LINESTRING (15.2902768 47.4382685, 15.2901773 47.438371, 15.2900639 47.438635, 15.2900256 47.4387565, 15.2899696 47.4387933)",,
40362348,,,Feldgasse,residential,30,False,False,123.72800000000001,"LINESTRING (15.2898998 47.4427354, 15.289986 47.4427082, 15.2905377 47.4426814, 15.2908215 47.4426896, 15.2910298 47.4426957, 15.2915272 47.4426389)",,
"[42187376, 32346984, 42187380]",,Wiener Straße,Wiener Straße,tertiary,30,False,True,136.48899999999998,"LINESTRING (15.2898998 47.4427354, 15.2899883 47.4422755, 15.2900668 47.441941, 15.2901563 47.4416234, 15.2901844 47.4415235)",yes,
"[77889398, 142246390, 142246391]",,,Franz-Eibel-Straße,residential,30,False,True,236.88500000000002,"LINESTRING (15.2898998 47.4427354, 15.289769 47.4427509, 15.2896329 47.4427277, 15.2891175 47.4425745, 15.288389 47.4423607, 15.2880537 47.4422209, 15.2879202 47.4421378, 15.287829 47.4420531, 15.287699 47.4418859, 15.287607 47.4418441, 15.2872737 47.4418649, 15.287212 47.4418776)",,
285244759,2,Wiener Straße,,tertiary,30,False,False,94.73200000000001,"LINESTRING (15.2898998 47.4427354, 15.2899003 47.4427867, 15.2899111 47.4428378, 15.289993 47.4431467, 15.2900364 47.4432386, 15.29007 47.4433096, 15.2901286 47.4434241, 15.2901303 47.443456, 15.2901062 47.4435659)",,
32346982,2,,Anton-Buchalka-Straße,unclassified,30,False,False,148.306,"LINESTRING (15.2883861 47.4440026, 15.287533 47.4438909, 15.2874104 47.4438826, 15.2872832 47.4438853, 15.2868163 47.4439306, 15.2867264 47.4439191, 15.2866723 47.4438935, 15.2866381 47.4438597, 15.2866057 47.4438107, 15.2865811 47.4437567)",,
"[32346983, 89643186, 35869594]",2,,Friedrich-Böhler-Straße,residential,30,False,True,261.32300000000004,"LINESTRING (15.2883861 47.4440026, 15.2883976 47.4439308, 15.2884317 47.4436895, 15.2884349 47.4436534, 15.2884443 47.4435582, 15.2884481 47.4435219, 15.2884493 47.4435069, 15.2884538 47.4434901, 15.2884639 47.4434306, 15.288414 47.4433419, 15.2883045 47.4432445, 15.2880149 47.4429765, 15.2877348 47.4426232, 15.2875582 47.442389, 15.2874028 47.442167, 15.2872593 47.4419582, 15.287212 47.4418776)",yes,
30329511,,,Sackgasse,residential,,False,True,46.272,"LINESTRING (15.2873354 47.4384969, 15.2872907 47.4387083, 15.2872215 47.4389054)",,
612383085,,,Grazer Straße,tertiary,30,False,False,59.135999999999996,"LINESTRING (15.2873354 47.4384969, 15.2871305 47.4385325, 15.2869859 47.4385576, 15.286935 47.4385678, 15.286825 47.4385935, 15.2865822 47.4386483)",,
"[25542107, 612383085]",,,Grazer Straße,tertiary,30,False,True,38.69299999999999,"LINESTRING (15.2873354 47.4384969, 15.2874975 47.4384952, 15.287576 47.4384805, 15.2876444 47.438452, 15.2877341 47.4384005, 15.2877915 47.4383701)",,
30329496,,,Schinitzhof,residential,,True,False,62.579,"LINESTRING (15.2895803 47.4365355, 15.2903779 47.4366957)",,
40362348,,,Feldgasse,residential,30,False,True,8.554,"LINESTRING (15.2945252 47.443306, 15.2946363 47.4432895)",,
40362352,,,,residential,30,True,False,22.526,"LINESTRING (15.2945252 47.443306, 15.2944583 47.4433774, 15.2943885 47.4434856)",,
311292898,,B116,Grazer Straße,trunk,50,False,False,25.019,"LINESTRING (15.2942491 47.4432813, 15.2943885 47.4434856)",,
"[94701952, 25604833, 23526978, 94701953, 94701954, 30914373, 422198471, 30914378, 23022095, 25604817, 874567380, 82668120, 94701950]",2,B116,"['Wiener Straße', 'Grazer Straße', 'Altstadttunnel']",trunk,"['60', '50']",False,"[False, True]",862.0889999999998,"LINESTRING (15.2942491 47.4432813, 15.2942039 47.443215, 15.2939654 47.4428528, 15.2939454 47.4428242, 15.2938363 47.442668, 15.2934962 47.4421632, 15.2931669 47.4416758, 15.2919704 47.4398284, 15.2916062 47.4394325, 15.2911681 47.4390329, 15.2910463 47.4389413, 15.2909127 47.4388507, 15.2907304 47.4387422, 15.290544 47.4386406, 15.2903362 47.4385424, 15.2900498 47.4384259, 15.2897814 47.4383318, 15.2894623 47.4382369, 15.2887643 47.4380676, 15.2885874 47.4380235, 15.2881952 47.43793, 15.2878888 47.4378563, 15.2872382 47.4377142)",yes,yes
40362356,,,,residential,30,True,False,20.963,"LINESTRING (15.2942491 47.4432813, 15.2944112 47.4432997, 15.2945252 47.443306)",,
311292898,,B116,Grazer Straße,trunk,50,False,True,25.019,"LINESTRING (15.2943885 47.4434856, 15.2942491 47.4432813)",,
311292899,,B116,Grazer Straße,trunk,50,False,False,85.586,"LINESTRING (15.2943885 47.4434856, 15.2946059 47.4437851, 15.2947613 47.4439784, 15.2949284 47.4441625)",,
40348138,,,Heinrich-Scheibengraf-Straße,residential,30,False,False,339.25600000000003,"LINESTRING (15.2915272 47.4426389, 15.2914998 47.4430412, 15.2915668 47.4431056, 15.2917761 47.4431847, 15.2918404 47.443209, 15.2919101 47.4432354, 15.2920463 47.4432868, 15.2922032 47.4433461, 15.2926865 47.4435288, 15.2933087 47.4437745, 15.2938818 47.4439831, 15.2939872 47.4441003, 15.2939457 47.4441524, 15.2936683 47.4445002, 15.293596 47.4445979, 15.2935451 47.4446632)",,
40362348,,,Feldgasse,residential,30,False,False,234.45100000000002,"LINESTRING (15.2915272 47.4426389, 15.291728 47.442552, 15.2919227 47.4425246, 15.2920938 47.4425217, 15.2931408 47.4426508, 15.2936787 47.4427694, 15.2937147 47.4427773, 15.2937591 47.4427771, 15.2939935 47.4427133, 15.2940498 47.4427109, 15.2941002 47.4427263, 15.2941365 47.4427534, 15.2942274 47.4428762, 15.2943111 47.4429804)",,
40362348,,,Feldgasse,residential,30,False,True,123.728,"LINESTRING (15.2915272 47.4426389, 15.2910298 47.4426957, 15.2908215 47.4426896, 15.2905377 47.4426814, 15.289986 47.4427082, 15.2898998 47.4427354)",,
"[874567381, 320679307, 276712717]",3,B116,Grazer Straße,trunk,50,False,False,67.67699999999999,"LINESTRING (15.2949284 47.4441625, 15.295094 47.4443091, 15.2953063 47.4444967, 15.2953493 47.4445347, 15.2954901 47.4446374)",yes,
311292899,,B116,Grazer Straße,trunk,50,False,True,85.58600000000001,"LINESTRING (15.2949284 47.4441625, 15.2947613 47.4439784, 15.2946059 47.4437851, 15.2943885 47.4434856)",,
40362348,,,Feldgasse,residential,30,False,False,108.701,"LINESTRING (15.2943111 47.4429804, 15.2944829 47.4430087, 15.295148 47.4431597, 15.2950651 47.4432256, 15.2946363 47.4432895)",,
311292897,,,Feldgasse,residential,30,False,True,42.83,"LINESTRING (15.2943111 47.4429804, 15.2943661 47.4430314, 15.2945168 47.4431288, 15.2945669 47.4431747, 15.2946363 47.4432895)",,
40362348,,,Feldgasse,residential,30,False,True,234.451,"LINESTRING (15.2943111 47.4429804, 15.2942274 47.4428762, 15.2941365 47.4427534, 15.2941002 47.4427263, 15.2940498 47.4427109, 15.2939935 47.4427133, 15.2937591 47.4427771, 15.2937147 47.4427773, 15.2936787 47.4427694, 15.2931408 47.4426508, 15.2920938 47.4425217, 15.2919227 47.4425246, 15.291728 47.442552, 15.2915272 47.4426389)",,
612383092,2,B116,Grazer Straße,primary,60,False,False,32.751,"LINESTRING (15.2872382 47.4377142, 15.286816 47.4376421)",,
"[612383083, 82668111]",,,Grazer Straße,tertiary,,True,False,55.18399999999999,"LINESTRING (15.2872382 47.4377142, 15.2870178 47.4377306, 15.2869424 47.4377475, 15.2868571 47.4377753, 15.2868044 47.4378025, 15.2867643 47.4378331, 15.2866633 47.4379585)",,
"[94701952, 94701953, 94701954, 25604833, 23526978, 30914373, 422198471, 30914378, 23022095, 25604817, 874567380, 82668120, 94701950]",2,B116,"['Altstadttunnel', 'Grazer Straße', 'Wiener Straße']",trunk,"['60', '50']",False,"[False, True]",862.0889999999999,"LINESTRING (15.2872382 47.4377142, 15.2878888 47.4378563, 15.2881952 47.43793, 15.2885874 47.4380235, 15.2887643 47.4380676, 15.2894623 47.4382369, 15.2897814 47.4383318, 15.2900498 47.4384259, 15.2903362 47.4385424, 15.290544 47.4386406, 15.2907304 47.4387422, 15.2909127 47.4388507, 15.2910463 47.4389413, 15.2911681 47.4390329, 15.2916062 47.4394325, 15.2919704 47.4398284, 15.2931669 47.4416758, 15.2934962 47.4421632, 15.2938363 47.442668, 15.2939454 47.4428242, 15.2939654 47.4428528, 15.2942039 47.443215, 15.2942491 47.4432813)",yes,yes
30329511,,,Sackgasse,residential,,False,False,46.272,"LINESTRING (15.2872215 47.4389054, 15.2872907 47.4387083, 15.2873354 47.4384969)",,
612383092,2,B116,Grazer Straße,primary,60,False,True,32.751,"LINESTRING (15.286816 47.4376421, 15.2872382 47.4377142)",,
612383093,2,B116,Grazer Straße,primary,60,False,False,40.065,"LINESTRING (15.286816 47.4376421, 15.2863003 47.4375518)",,
24905202,,Brückengasse,Brückengasse,tertiary,30,True,False,123.461,"LINESTRING (15.2883954 47.438508, 15.2885162 47.4385246, 15.2887536 47.4385722, 15.2889993 47.4386113, 15.2898057 47.4387348, 15.2899338 47.4387639, 15.2899696 47.4387933)",,
30914186,,,Mürzgasse,residential,30,False,False,108.63099999999999,"LINESTRING (15.2883954 47.438508, 15.2884262 47.4384513, 15.2886025 47.4381199, 15.2887033 47.4379544, 15.288751 47.4378804, 15.2888478 47.4377963, 15.288932 47.4377389, 15.2890598 47.4376598)",,
30329501,,,Schinitzhof,residential,30,False,False,79.177,"LINESTRING (15.2900601 47.4378817, 15.2890598 47.4376598)",,
30329501,,,Schinitzhof,residential,30,False,True,49.065,"LINESTRING (15.2900601 47.4378817, 15.2900413 47.4379735, 15.2900595 47.4380463, 15.2901407 47.4381648, 15.2902007 47.4382396, 15.2902768 47.4382685)",,
30329504,,,Schinitzhof,residential,30,False,True,62.672,"LINESTRING (15.2900601 47.4378817, 15.2901632 47.4376252, 15.2902307 47.4373987, 15.2902482 47.437333)",,
311288545,3,B20,Mariazeller Straße,primary,,False,False,17.103,"LINESTRING (15.2941228 47.4448252, 15.2943431 47.4448634)",,
"[957668715, 957668716]","['4', '3']",B20,Wiener Straße,primary,50,False,True,47.09899999999999,"LINESTRING (15.2941228 47.4448252, 15.2939212 47.4447797, 15.2938172 47.4447492, 15.2937231 47.4447217, 15.2935451 47.4446632)",,
"[23022096, 320679306, 977982822]",1,B20,Wiener Straße,"['trunk_link', 'primary_link']",50,True,False,112.60200000000002,"LINESTRING (15.2941228 47.4448252, 15.294556 47.4447471, 15.294691 47.4447006, 15.2947926 47.4446428, 15.2948825 47.4445735, 15.294938 47.4445018, 15.294966 47.4444198, 15.2949722 47.4443385, 15.2949425 47.4442308, 15.2949284 47.4441625)",yes,
40362348,,,Feldgasse,residential,30,False,False,8.554,"LINESTRING (15.2946363 47.4432895, 15.2945252 47.443306)",,
40362348,,,Feldgasse,residential,30,False,True,108.70100000000001,"LINESTRING (15.2946363 47.4432895, 15.2950651 47.4432256, 15.295148 47.4431597, 15.2944829 47.4430087, 15.2943111 47.4429804)",,
311292897,,,Feldgasse,residential,30,False,False,42.83,"LINESTRING (15.2946363 47.4432895, 15.2945669 47.4431747, 15.2945168 47.4431288, 15.2943661 47.4430314, 15.2943111 47.4429804)",,
