osmid,lanes,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,ref,bridge,width,junction
147217436,,Münzergasse,residential,40,False,True,34.738,,"LINESTRING (11.5082155 47.2802309, 11.5081994 47.2802624, 11.5081759 47.2802872, 11.5081461 47.2803116, 11.5081184 47.2803365, 11.5080881 47.2803648, 11.5080597 47.2804055, 11.5080451 47.2804382, 11.5080366 47.2804692, 11.5080379 47.2805102)",,,,
343770079,,Münzergasse,living_street,,False,True,12.858,,"LINESTRING (11.5081861 47.280117, 11.5082155 47.2802309)",,,,
"[162958777, 162958778, 35573110]",,Lendgasse,"['living_street', 'residential']",50,False,False,206.30100000000002,,"LINESTRING (11.5081861 47.280117, 11.5082345 47.2800382, 11.5083122 47.2799452, 11.5085543 47.2797267, 11.5086353 47.2796703, 11.5091021 47.2795311, 11.5095022 47.2794367, 11.5096925 47.2793573, 11.509918 47.2790612, 11.5100018 47.278877)",,yes,,
"[984218369, 148161006, 779176821, 106827446, 779176822, 106827448, 343770079]",,"['Münzergasse', 'Försterpark']",living_street,,False,False,440.14400000000006,building_passage,"LINESTRING (11.5081861 47.280117, 11.5080779 47.2800248, 11.5077363 47.2798196, 11.5075154 47.2796527, 11.5074343 47.279542, 11.5074404 47.2793533, 11.5074409 47.2793374, 11.5074428 47.2792782, 11.5074467 47.2791586, 11.5074491 47.2791166, 11.5075275 47.278934, 11.5075445 47.2787636, 11.5076171 47.2786482, 11.5077294 47.2784899, 11.5079401 47.2781316, 11.5080162 47.2780603, 11.5084798 47.2782412, 11.5087467 47.2783888, 11.5088624 47.2784556, 11.5091877 47.2786435, 11.509432 47.2787846, 11.5095895 47.2788664, 11.50968 47.2788687, 11.5100018 47.278877)",,yes,,
121148483,,Lendgasse,living_street,,False,False,102.01,,"LINESTRING (11.5100018 47.278877, 11.510129 47.2785878, 11.5101365 47.2785752, 11.5101444 47.2785639, 11.5101505 47.2785561, 11.5101574 47.2785494, 11.5101646 47.2785443, 11.5101746 47.2785398, 11.5101903 47.2785345, 11.5102059 47.2785299, 11.5102713 47.2785145, 11.5104691 47.2784659, 11.5107903 47.2783914, 11.5109579 47.2783976)",,,,
"[984218369, 148161006, 779176821, 779176822, 106827446, 106827448, 343770079]",,"['Münzergasse', 'Försterpark']",living_street,,False,True,440.14399999999995,building_passage,"LINESTRING (11.5100018 47.278877, 11.50968 47.2788687, 11.5095895 47.2788664, 11.509432 47.2787846, 11.5091877 47.2786435, 11.5088624 47.2784556, 11.5087467 47.2783888, 11.5084798 47.2782412, 11.5080162 47.2780603, 11.5079401 47.2781316, 11.5077294 47.2784899, 11.5076171 47.2786482, 11.5075445 47.2787636, 11.5075275 47.278934, 11.5074491 47.2791166, 11.5074467 47.2791586, 11.5074428 47.2792782, 11.5074409 47.2793374, 11.5074404 47.2793533, 11.5074343 47.279542, 11.5075154 47.2796527, 11.5077363 47.2798196, 11.5080779 47.2800248, 11.5081861 47.280117)",,yes,,
"[162958777, 162958778, 35573110]",,Lendgasse,"['living_street', 'residential']",50,False,True,206.30100000000002,,"LINESTRING (11.5100018 47.278877, 11.509918 47.2790612, 11.5096925 47.2793573, 11.5095022 47.2794367, 11.5091021 47.2795311, 11.5086353 47.2796703, 11.5085543 47.2797267, 11.5083122 47.2799452, 11.5082345 47.2800382, 11.5081861 47.280117)",,yes,,
25597836,2,Unterer Stadtplatz,primary,50,False,False,61.799,,"LINESTRING (11.5080379 47.2805102, 11.5076802 47.2805204, 11.5074673 47.280513, 11.5072203 47.2804976)",B171,,,
147217436,,Münzergasse,residential,40,False,False,34.738,,"LINESTRING (11.5080379 47.2805102, 11.5080366 47.2804692, 11.5080451 47.2804382, 11.5080597 47.2804055, 11.5080881 47.2803648, 11.5081184 47.2803365, 11.5081461 47.2803116, 11.5081759 47.2802872, 11.5081994 47.2802624, 11.5082155 47.2802309)",,,,
452149064,3,Unterer Stadtplatz,primary,50,False,True,30.32,,"LINESTRING (11.5080379 47.2805102, 11.5083117 47.2805076, 11.5084398 47.2805063)",B171,,,
72582705,,Uferweg,residential,40,False,True,51.032000000000004,,"LINESTRING (11.5084292 47.2772623, 11.5085206 47.2773219, 11.5090637 47.2773794)",,,,
148160892,,Münzergasse,residential,40,False,True,59.167,,"LINESTRING (11.5084292 47.2772623, 11.5083282 47.2775101, 11.508197 47.2777703)",,,,
"[1073009273, 904239473]",,Uferweg,residential,40,False,False,246.73899999999998,,"LINESTRING (11.5084292 47.2772623, 11.5083819 47.2772295, 11.5078055 47.2771441, 11.5073306 47.2770763, 11.5066439 47.2769914, 11.506109 47.276922, 11.5059187 47.2770196, 11.5058048 47.2774514)",,,,
25621865,,Lendgasse,residential,40,False,True,35.0,,"LINESTRING (11.5084398 47.2805063, 11.5083098 47.2803556, 11.5082155 47.2802309)",,,,
"[143722241, 452149034]","['2', '3']",Salzburger Straße,primary,50,False,True,201.11700000000002,,"LINESTRING (11.5084398 47.2805063, 11.508605 47.2805046, 11.5087378 47.2805048, 11.5088173 47.2805062, 11.5090493 47.2805038, 11.5093052 47.2804789, 11.5093435 47.2804783, 11.5095909 47.2804745, 11.5098997 47.2804928, 11.5101535 47.2805172, 11.510398 47.2805544, 11.5110685 47.2806793)",B171,,,
452149064,3,Unterer Stadtplatz,primary,50,False,False,30.32,,"LINESTRING (11.5084398 47.2805063, 11.5083117 47.2805076, 11.5080379 47.2805102)",B171,,,
110566778,,Stadtgraben,residential,40,True,False,35.574,,"LINESTRING (11.5048834 47.2804751, 11.5048848 47.2803504, 11.5048744 47.280262, 11.5048585 47.2802157, 11.5048428 47.2801761, 11.5048341 47.2801591)",,,,
138567120,4,Stadtgraben,secondary,40,False,False,48.727000000000004,,"LINESTRING (11.5048834 47.2804751, 11.5049523 47.2803869, 11.5050677 47.2802272, 11.505116 47.2801691, 11.5051788 47.2800855)",L8,,,
"[146275716, 452149044]","['4', '3']",Stadtgraben,secondary,40,False,True,61.16700000000001,,"LINESTRING (11.5048834 47.2804751, 11.5047823 47.2805775, 11.5046413 47.2806929, 11.5045199 47.2807784, 11.5044676 47.2808197, 11.5044239 47.2808596, 11.5043847 47.2809067)",L8,,,
1253372585,,Krippgasse,living_street,,True,False,48.504,,"LINESTRING (11.5078624 47.2826229, 11.5072195 47.2826309)",,,,
146275678,,Wallpachgasse,living_street,10,True,False,106.314,,"LINESTRING (11.5078624 47.2826229, 11.5077131 47.2822945, 11.5076902 47.2821571, 11.5075496 47.2818639, 11.507537 47.2817969, 11.5075186 47.2816994)",,,,
105504292,,Agramsgasse,living_street,10,False,False,98.094,,"LINESTRING (11.5084633 47.2826478, 11.5090939 47.2825689, 11.5097398 47.2824796)",,,,
147216032,,Arbesgasse,living_street,,True,False,73.239,,"LINESTRING (11.5084633 47.2826478, 11.5083744 47.2824256, 11.5082135 47.2820982, 11.5081927 47.2820161)",,,,
1253372586,,Agramsgasse,living_street,10,True,False,43.027,,"LINESTRING (11.5084633 47.2826478, 11.5082514 47.2826761, 11.507902 47.2827165)",,,,
147216031,,Guarinonigasse,living_street,,True,False,38.5,,"LINESTRING (11.5097398 47.2824796, 11.5097541 47.2821335)",,,4,
105504292,,Agramsgasse,living_street,10,False,True,98.094,,"LINESTRING (11.5097398 47.2824796, 11.5090939 47.2825689, 11.5084633 47.2826478)",,,,
1028750530,,Schlossergasse,living_street,,True,False,27.54,,"LINESTRING (11.5081927 47.2820161, 11.5080576 47.2818495, 11.5080167 47.2817991)",,,,
148161021,,Rosengasse,living_street,10,True,False,129.515,,"LINESTRING (11.5080167 47.2817991, 11.5081079 47.2817962, 11.5086997 47.2817776, 11.5092196 47.2817772, 11.509481 47.2818051, 11.5097281 47.2818241)",,,,
149273566,,Schulgasse,living_street,5,False,False,27.156,,"LINESTRING (11.5097516 47.2820678, 11.5097281 47.2818241)",,,,
927550508,,Guarinonigasse,living_street,,False,True,7.308,,"LINESTRING (11.5097516 47.2820678, 11.5097541 47.2821335)",,,,
148161023,,Schlossergasse,living_street,,True,False,119.243,,"LINESTRING (11.5097516 47.2820678, 11.5092803 47.2820907, 11.5089455 47.2821134, 11.5083985 47.2820654, 11.5082591 47.2820421, 11.5081927 47.2820161)",,,,
148161016,,Stiftsplatz,living_street,,False,False,27.714,,"LINESTRING (11.5096607 47.2813367, 11.5095998 47.2812774, 11.5093645 47.281201)",,,,
"[148161016, 149273566]",,"['Stiftsplatz', 'Schulgasse']",living_street,5,False,True,54.7,,"LINESTRING (11.5096607 47.2813367, 11.5097026 47.2814321, 11.5097281 47.2818241)",,,,
148161018,,Mustergasse,living_street,,True,False,138.321,,"LINESTRING (11.5096607 47.2813367, 11.5095165 47.2813955, 11.5089696 47.2814064, 11.5084683 47.281422, 11.5078519 47.2814273)",,,,
149273566,,Schulgasse,living_street,5,False,True,27.156,,"LINESTRING (11.5097281 47.2818241, 11.5097516 47.2820678)",,,,
"[148161016, 149273566]",,"['Stiftsplatz', 'Schulgasse']",living_street,5,False,False,54.7,,"LINESTRING (11.5097281 47.2818241, 11.5097026 47.2814321, 11.5096607 47.2813367)",,,,
"[149273562, 148161018]",,"['Mustergasse', 'Oberer Stadtplatz']",living_street,,True,False,44.2,,"LINESTRING (11.5078519 47.2814273, 11.5076408 47.2814435, 11.5076147 47.2814725, 11.5076285 47.2816917)",,,,
149273562,,Oberer Stadtplatz,living_street,,True,False,31.625,,"LINESTRING (11.5076285 47.2816917, 11.5080167 47.2817991)",,,,
73316151,,Obere Lend,residential,40,False,True,183.986,,"LINESTRING (11.508197 47.2777703, 11.508117 47.2777604, 11.5076003 47.2777075, 11.5062548 47.2775241, 11.5058048 47.2774514)",,,,
148160892,,Münzergasse,residential,40,False,False,59.167,,"LINESTRING (11.508197 47.2777703, 11.5083282 47.2775101, 11.5084292 47.2772623)",,,,
"[1118770896, 1057421409, 73316145]",,Obere Lend,residential,40,False,False,348.5590000000001,,"LINESTRING (11.508197 47.2777703, 11.5082705 47.2777795, 11.5090266 47.2778935, 11.5105972 47.2781046, 11.5112781 47.2781885, 11.5114473 47.278203, 11.5115951 47.2782119, 11.511696 47.2782133, 11.5117779 47.2782085, 11.5118598 47.2781954, 11.5119245 47.2781797, 11.5120014 47.2781557, 11.5120504 47.278134, 11.5120977 47.2781089, 11.5121413 47.2780797, 11.5121984 47.2780354, 11.5122481 47.2780013, 11.5122954 47.2779755, 11.5124373 47.2779323, 11.5126127 47.2778926)",,,,
146275707,,Salvatorgasse,living_street,,True,False,207.95699999999997,,"LINESTRING (11.5071639 47.2808409, 11.5070172 47.2809417, 11.5067174 47.2809859, 11.5063404 47.2810266, 11.5061093 47.28104, 11.5058211 47.2810719, 11.5055441 47.2811334, 11.5052776 47.2812002, 11.505095 47.28126, 11.5048572 47.2813903, 11.5047415 47.2814432, 11.5046651 47.2814987)",,,,
146275712,,Schmiedgasse,living_street,,False,True,130.047,,"LINESTRING (11.5071639 47.2808409, 11.5069761 47.2808348, 11.5067298 47.280768, 11.5064312 47.2807336, 11.5062574 47.2807591, 11.5060651 47.2807777, 11.5060015 47.2807841, 11.5054804 47.2808549)",,,,
148161009,,Langer Graben,living_street,,False,True,38.571,,"LINESTRING (11.5071639 47.2808409, 11.5071669 47.2806965, 11.5071779 47.2806266, 11.5072203 47.2804976)",,,,
146275698,,Krippgasse,living_street,,False,False,77.614,,"LINESTRING (11.5065922 47.2826579, 11.5061013 47.2827548, 11.5058301 47.2828744, 11.505793 47.2829035, 11.5057037 47.2829744)",,,,
146275698,,Krippgasse,living_street,,False,True,47.506,,"LINESTRING (11.5065922 47.2826579, 11.5068034 47.2826362, 11.507142 47.2826319, 11.5072195 47.2826309)",,,,
146275699,,Bachlechnerstraße,living_street,,False,False,91.735,,"LINESTRING (11.5065922 47.2826579, 11.5064624 47.2821926, 11.5064439 47.2821263, 11.5064201 47.2820408, 11.5063778 47.2818893, 11.5063668 47.2818472)",,,,
146275704,,Pfarrplatz,living_street,,False,True,32.593,,"LINESTRING (11.5063668 47.2818472, 11.5067922 47.2817959)",,,,
146275699,,Bachlechnerstraße,living_street,,False,True,91.735,,"LINESTRING (11.5063668 47.2818472, 11.5063778 47.2818893, 11.5064201 47.2820408, 11.5064439 47.2821263, 11.5064624 47.2821926, 11.5065922 47.2826579)",,,,
146275704,,Pfarrplatz,living_street,,False,False,33.751999999999995,,"LINESTRING (11.5063668 47.2818472, 11.5063418 47.2817516, 11.5062797 47.2815495)",,,,
146275704,,Pfarrplatz,living_street,,False,False,32.593,,"LINESTRING (11.5067922 47.2817959, 11.5063668 47.2818472)",,,,
146275692,,Oberer Stadtplatz,living_street,10,True,False,60.377,,"LINESTRING (11.5067922 47.2817959, 11.5069496 47.2818347, 11.5072807 47.2817831, 11.5073782 47.2817034, 11.5075186 47.2816994)",,,,
147017943,,Straubstraße,residential,40,False,False,106.754,,"LINESTRING (11.5064667 47.2846046, 11.5051098 47.2848775)",,,,
147017943,,Straubstraße,residential,40,False,True,153.83100000000002,,"LINESTRING (11.5064667 47.2846046, 11.5076799 47.2843248, 11.5082835 47.2841875, 11.5083056 47.2841825, 11.5083986 47.2841614)",,,,
146219996,,Fuxmagengasse,residential,40,True,False,192.80900000000003,,"LINESTRING (11.5027815 47.2836217, 11.502978 47.283823, 11.5031831 47.2841056, 11.50341 47.2843836, 11.5035312 47.2845097, 11.5038171 47.2847879, 11.5039146 47.2848699, 11.5039757 47.2849213, 11.5041773 47.2850655)",,,,
146219999,2,Speckbacherstraße,residential,40,False,False,51.74,,"LINESTRING (11.5027815 47.2836217, 11.502727 47.2832788, 11.5027236 47.2831584)",,,,
146220001,,Kathreinstraße,tertiary,30,False,True,57.686,,"LINESTRING (11.5027815 47.2836217, 11.5028172 47.2836098, 11.5034683 47.2833935)",,,,
194705940,,Scheidensteinstraße,tertiary,30,False,True,38.114000000000004,,"LINESTRING (11.5027815 47.2836217, 11.5026873 47.2837203, 11.5026223 47.2837525, 11.5023801 47.2837987)",,,,
46649252,1,Stadtgraben,secondary,40,True,False,13.75,,"LINESTRING (11.5041903 47.2816192, 11.5041656 47.2816072, 11.5041457 47.2815916, 11.5041319 47.2815732, 11.5041249 47.2815532, 11.5041251 47.2815326, 11.5041324 47.2815126)",L8,,,roundabout
146219999,2,Speckbacherstraße,residential,40,False,True,208.302,,"LINESTRING (11.5041903 47.2816192, 11.5041736 47.2816557, 11.5041499 47.2817077, 11.5041138 47.2817866, 11.5029095 47.2827365, 11.5028004 47.2828755, 11.5027236 47.2831584)",,,,
46649252,1,Stadtgraben,secondary,40,True,False,5.161,,"LINESTRING (11.5043787 47.2815443, 11.5043738 47.2815673, 11.50436 47.2815885)",L8,,,roundabout
1253372587,,Waldaufstraße,living_street,,False,True,22.191,,"LINESTRING (11.5043787 47.2815443, 11.5044522 47.2815326, 11.5046651 47.2814987)",,,,
46649252,1,Stadtgraben,secondary,40,True,False,11.156,,"LINESTRING (11.50436 47.2815885, 11.5043417 47.2816043, 11.5043186 47.2816168, 11.5042918 47.2816253, 11.5042629 47.2816294, 11.5042333 47.2816289)",L8,,,roundabout
709241895,1,Stadtgraben,secondary,40,True,False,22.824,,"LINESTRING (11.50436 47.2815885, 11.504369 47.2816411, 11.5043834 47.2816864, 11.5044036 47.28173, 11.5044255 47.2817884)",L8,,,
46649252,1,Stadtgraben,secondary,40,True,False,7.1979999999999995,,"LINESTRING (11.5041324 47.2815126, 11.504143 47.2814981, 11.5041573 47.2814852, 11.504175 47.2814743, 11.5041953 47.2814658)",L8,,,roundabout
46649254,2,Dr. Otto-Stolz-Straße,residential,40,False,True,65.429,,"LINESTRING (11.5041324 47.2815126, 11.5040861 47.2815001, 11.5040175 47.2814818, 11.5040067 47.2814789, 11.5036373 47.2813876, 11.5034225 47.2813346, 11.5033525 47.2813152, 11.5033202 47.2813063)",,,,
146275678,,Wallpachgasse,living_street,10,True,False,41.499,,"LINESTRING (11.5079681 47.2830868, 11.5079651 47.2830578, 11.5079315 47.2828361, 11.507902 47.2827165)",,,,
709241882,1,Stadtgraben,secondary,40,True,False,6.938000000000001,,"LINESTRING (11.5079681 47.2830868, 11.5079948 47.2830891, 11.5080161 47.2830939, 11.5080345 47.2831005, 11.5080518 47.2831095)",L8,,,roundabout
160501111,,Amtsbachgasse,residential,40,False,True,70.737,,"LINESTRING (11.501081 47.2789734, 11.5010672 47.2790207, 11.5010705 47.2790706, 11.5011051 47.2791836, 11.5013144 47.2795816)",,,,
"[252382453, 452149031]","['2', '3']",Pfannhausstraße,primary,50,False,True,131.13799999999998,,"LINESTRING (11.501081 47.2789734, 11.5013036 47.2790081, 11.5017826 47.2790863, 11.5021774 47.2791725, 11.5027049 47.2792974, 11.5027463 47.2793072)",B171,,,
"[146275750, 1106871367, 201345102, 252382449, 385804858]",,"['Bahnhofstraße', 'Augasse']",residential,40,False,False,404.94300000000004,,"LINESTRING (11.5011215 47.2779326, 11.5012396 47.2775346, 11.5012549 47.2774832, 11.5012893 47.2774594, 11.501356 47.2774521, 11.5016247 47.2774863, 11.5018328 47.2775136, 11.5019956 47.2775365, 11.5033733 47.2777303, 11.50345 47.2777621, 11.5034959 47.2778051, 11.5035073 47.2778439, 11.5035001 47.2778999, 11.5029708 47.2789233, 11.5029031 47.2790367, 11.5028061 47.2791993, 11.5027877 47.2792301, 11.5027463 47.2793072)",,,,
"[146275750, 1106871367, 201345102, 252382449, 385804858]",,"['Bahnhofstraße', 'Augasse']",residential,40,False,True,404.9430000000001,,"LINESTRING (11.5027463 47.2793072, 11.5027877 47.2792301, 11.5028061 47.2791993, 11.5029031 47.2790367, 11.5029708 47.2789233, 11.5035001 47.2778999, 11.5035073 47.2778439, 11.5034959 47.2778051, 11.50345 47.2777621, 11.5033733 47.2777303, 11.5019956 47.2775365, 11.5018328 47.2775136, 11.5016247 47.2774863, 11.501356 47.2774521, 11.5012893 47.2774594, 11.5012549 47.2774832, 11.5012396 47.2775346, 11.5011215 47.2779326)",,,,
231935102,2,Pfannhausstraße,primary,50,False,True,156.869,,"LINESTRING (11.5027463 47.2793072, 11.5030359 47.2793878, 11.5037203 47.2795915, 11.5039366 47.2796621, 11.5046373 47.2798931)",B171,,,
"[252382453, 452149031]","['2', '3']",Pfannhausstraße,primary,50,False,False,131.13799999999998,,"LINESTRING (11.5027463 47.2793072, 11.5027049 47.2792974, 11.5021774 47.2791725, 11.5017826 47.2790863, 11.5013036 47.2790081, 11.501081 47.2789734)",B171,,,
46649252,1,Stadtgraben,secondary,40,True,False,3.4299999999999997,,"LINESTRING (11.5042333 47.2816289, 11.5042112 47.2816253, 11.5041903 47.2816192)",L8,,,roundabout
709241880,1,Stadtgraben,secondary,40,True,False,6.1049999999999995,,"LINESTRING (11.5080905 47.283192, 11.5080826 47.2832087, 11.5080687 47.283225, 11.5080503 47.2832387)",L8,,,roundabout
"[147216027, 242100150]",1,Stadtgraben,tertiary,30,True,False,21.89,,"LINESTRING (11.5080518 47.2831095, 11.5081846 47.283102, 11.5082538 47.2831029, 11.5083391 47.2831168)",,,,
709241881,1,Stadtgraben,secondary,40,True,False,10.047999999999998,,"LINESTRING (11.5080518 47.2831095, 11.508074 47.2831277, 11.5080872 47.2831469, 11.508093 47.2831661, 11.5080905 47.283192)",L8,,,roundabout
709241877,1,Stadtgraben,secondary,40,True,False,10.492,,"LINESTRING (11.5079355 47.2832582, 11.5079081 47.2832514, 11.5078862 47.283242, 11.5078666 47.283229, 11.5078513 47.2832133, 11.5078411 47.283195)",L8,,,roundabout
46649255,1,Stadtgraben,secondary,40,True,False,9.257000000000001,,"LINESTRING (11.5080503 47.2832387, 11.5080193 47.2832525, 11.5079925 47.2832586, 11.5079624 47.2832606, 11.5079355 47.2832582)",L8,,,roundabout
709241874,1,Bruckergasse,secondary,40,True,False,23.129,,"LINESTRING (11.5080503 47.2832387, 11.5080513 47.2833277, 11.5080518 47.2833964, 11.5080452 47.2834465)",L8,,,
46649247,,Fassergasse,residential,40,False,True,83.771,,"LINESTRING (11.5033202 47.2813063, 11.5022651 47.2815413)",,,,
46649251,,Fassergasse,residential,40,False,False,90.75199999999998,,"LINESTRING (11.5033202 47.2813063, 11.5034168 47.2812129, 11.5038346 47.2810435, 11.5039768 47.280987, 11.5040331 47.2809718, 11.504082 47.2809637, 11.5041407 47.2809551, 11.504202 47.2809499, 11.5042461 47.2809494, 11.5042825 47.2809512, 11.5043514 47.2809595)",,,,
46649254,2,Dr. Otto-Stolz-Straße,residential,40,False,False,65.429,,"LINESTRING (11.5033202 47.2813063, 11.5033525 47.2813152, 11.5034225 47.2813346, 11.5036373 47.2813876, 11.5040067 47.2814789, 11.5040175 47.2814818, 11.5040861 47.2815001, 11.5041324 47.2815126)",,,,
"[46649249, 990949950]",,"['Dr. Otto-Stolz-Straße', 'Stolzstraße']",residential,40,False,True,164.68,,"LINESTRING (11.5033202 47.2813063, 11.5032281 47.2811468, 11.5031265 47.2809849, 11.5030874 47.2808551, 11.5030864 47.280576, 11.5030856 47.2803608, 11.5030859 47.2802028, 11.5031142 47.2800659, 11.5031647 47.2799571, 11.5032074 47.2798649)",,,,
31767951,,Lindengassl,living_street,,False,False,91.47200000000001,,"LINESTRING (11.5018834 47.2844131, 11.5015879 47.2844087, 11.5014293 47.2844041, 11.5013905 47.2844026, 11.5013566 47.2843957, 11.501331 47.2843857, 11.5013115 47.2843747, 11.5012953 47.2843606, 11.5012812 47.2843414, 11.5011996 47.2841551, 11.5011208 47.2839695)",,,,
146219990,,Sewerstraße,residential,40,False,False,91.76500000000001,,"LINESTRING (11.5018834 47.2844131, 11.5018375 47.2844687, 11.5017754 47.2845409, 11.50176 47.2845617, 11.5017174 47.2846195, 11.5016657 47.2847015, 11.5016483 47.2847352, 11.5016339 47.2847699, 11.5014482 47.2851801)",,,,
146219990,,Sewerstraße,residential,40,False,True,81.59299999999998,,"LINESTRING (11.5018834 47.2844131, 11.5019278 47.2843669, 11.5019565 47.2843355, 11.50198 47.2843117, 11.5020605 47.2842438, 11.502259 47.2840889, 11.5023521 47.2840177, 11.5023675 47.284001, 11.5023807 47.2839825, 11.5023895 47.2839632, 11.502393 47.2839443, 11.5023938 47.2839266, 11.5023899 47.2838661, 11.5023857 47.2838319, 11.5023801 47.2837987)",,,,
146219990,,Sewerstraße,residential,40,False,False,81.59300000000002,,"LINESTRING (11.5023801 47.2837987, 11.5023857 47.2838319, 11.5023899 47.2838661, 11.5023938 47.2839266, 11.502393 47.2839443, 11.5023895 47.2839632, 11.5023807 47.2839825, 11.5023675 47.284001, 11.5023521 47.2840177, 11.502259 47.2840889, 11.5020605 47.2842438, 11.50198 47.2843117, 11.5019565 47.2843355, 11.5019278 47.2843669, 11.5018834 47.2844131)",,,,
194705940,,Scheidensteinstraße,tertiary,30,False,False,38.114,,"LINESTRING (11.5023801 47.2837987, 11.5026223 47.2837525, 11.5026873 47.2837203, 11.5027815 47.2836217)",,,,
"[1086733954, 655616586]",,Scheidensteinstraße,tertiary,30,False,True,96.884,,"LINESTRING (11.5023801 47.2837987, 11.5021984 47.2838182, 11.5020466 47.2838395, 11.5019346 47.2838552, 11.5011208 47.2839695)",,,,
1072444252,1,,primary,50,True,False,18.888,,"LINESTRING (11.5119827 47.2807767, 11.511934 47.2807499, 11.5118975 47.2807155, 11.5118759 47.2806756, 11.5118708 47.2806333)",,,,roundabout
