osmid,highway,oneway,reversed,length,ref,name,geometry,bridge,junction
246160738,residential,False,True,79.617,,,"LINESTRING (25.9188665 -2.9500208, 25.9193975 -2.9505019)",,
603045958,primary,False,True,66.638,RP508,,"LINESTRING (25.9188665 -2.9500208, 25.9184219 -2.9504233)",,
33673994,primary,False,False,208.17000000000002,,Avenue Lumumba,"LINESTRING (25.9188665 -2.9500208, 25.9192868 -2.9497101, 25.9197206 -2.9494502, 25.9198809 -2.949373, 25.9204824 -2.9490832)",,
246160738,residential,False,False,141.894,,,"LINESTRING (25.9188665 -2.9500208, 25.9181079 -2.9493853, 25.9180489 -2.9493518, 25.9178409 -2.949281)",,
1099631562,tertiary,False,False,36.119,,,"LINESTRING (25.9220454 -2.945958, 25.9217426 -2.9460766)",,
"[248940792, 248940785, 246397249]",residential,False,True,59.632,,,"LINESTRING (25.9220454 -2.945958, 25.9220094 -2.9454694, 25.9220112 -2.9454333, 25.9220118 -2.9454231)",yes,
1099631562,tertiary,False,True,21.224,,,"LINESTRING (25.9215694 -2.9461573, 25.9217426 -2.9460766)",,
246160749,residential,False,True,135.12699999999998,,,"LINESTRING (25.9215694 -2.9461573, 25.9216358 -2.9462213, 25.9217168 -2.9462757, 25.9221512 -2.946426, 25.9225754 -2.94659, 25.9226765 -2.9466389)",,
1099631562,tertiary,False,False,252.788,,,"LINESTRING (25.9215694 -2.9461573, 25.9214362 -2.9462226, 25.9205436 -2.9467847, 25.9196571 -2.947388)",,
602952712,residential,False,True,88.625,,Avenue 3Z,"LINESTRING (25.9196571 -2.947388, 25.920024 -2.9480958)",,
246160740,unclassified,False,False,66.969,,,"LINESTRING (25.9196571 -2.947388, 25.9195568 -2.9472126, 25.9193323 -2.946881)",,
248590205,tertiary,False,False,144.924,,,"LINESTRING (25.9196571 -2.947388, 25.9190249 -2.9478368, 25.9186517 -2.9482118)",,
1099631562,tertiary,False,True,252.788,,,"LINESTRING (25.9196571 -2.947388, 25.9205436 -2.9467847, 25.9214362 -2.9462226, 25.9215694 -2.9461573)",,
33673994,primary,False,True,271.16900000000004,,Avenue Lumumba,"LINESTRING (25.9227452 -2.9481838, 25.9227072 -2.9481866, 25.9224002 -2.9482599, 25.9223586 -2.948271, 25.9218212 -2.9484892, 25.9211647 -2.9487805, 25.9204824 -2.9490832)",,
246160747,residential,False,False,88.357,,Avenue Poto Poto,"LINESTRING (25.9227452 -2.9481838, 25.9227898 -2.9483016, 25.9228058 -2.9483634, 25.9228274 -2.948691, 25.9228447 -2.9489099, 25.9228616 -2.9489643)",,
246160746,residential,False,True,247.334,,,"LINESTRING (25.9228616 -2.9489643, 25.9227727 -2.9489848, 25.9227186 -2.9489996, 25.9221843 -2.949258, 25.9216268 -2.9494937, 25.9211906 -2.9497033, 25.9211207 -2.9497369, 25.920833 -2.9498751)",,
246160747,residential,False,True,88.357,,Avenue Poto Poto,"LINESTRING (25.9228616 -2.9489643, 25.9228447 -2.9489099, 25.9228274 -2.948691, 25.9228058 -2.9483634, 25.9227898 -2.9483016, 25.9227452 -2.9481838)",,
33673994,primary,False,False,271.169,,Avenue Lumumba,"LINESTRING (25.9204824 -2.9490832, 25.9211647 -2.9487805, 25.9218212 -2.9484892, 25.9223586 -2.948271, 25.9224002 -2.9482599, 25.9227072 -2.9481866, 25.9227452 -2.9481838)",,
33673994,primary,False,True,208.17000000000002,,Avenue Lumumba,"LINESTRING (25.9204824 -2.9490832, 25.9198809 -2.949373, 25.9197206 -2.9494502, 25.9192868 -2.9497101, 25.9188665 -2.9500208)",,
602952712,residential,False,False,121.02000000000001,,Avenue 3Z,"LINESTRING (25.9204824 -2.9490832, 25.9201936 -2.9484611, 25.920024 -2.9480958)",,
602952712,residential,False,True,96.322,,Avenue 3Z,"LINESTRING (25.9204824 -2.9490832, 25.9207813 -2.9497339, 25.920833 -2.9498751)",,
248590205,tertiary,False,False,73.068,,,"LINESTRING (25.9178409 -2.949281, 25.9173876 -2.9497573)",,
246160738,residential,False,True,141.894,,,"LINESTRING (25.9178409 -2.949281, 25.9180489 -2.9493518, 25.9181079 -2.9493853, 25.9188665 -2.9500208)",,
248590205,tertiary,False,True,54.67,,,"LINESTRING (25.9178409 -2.949281, 25.9180741 -2.9489333, 25.9181173 -2.9488742)",,
602952712,residential,False,True,41.819,,Avenue 3Z,"LINESTRING (25.920833 -2.9498751, 25.9209969 -2.9502137)",,
246160746,residential,False,False,247.334,,,"LINESTRING (25.920833 -2.9498751, 25.9211207 -2.9497369, 25.9211906 -2.9497033, 25.9216268 -2.9494937, 25.9221843 -2.949258, 25.9227186 -2.9489996, 25.9227727 -2.9489848, 25.9228616 -2.9489643)",,
246160746,residential,False,True,174.247,,,"LINESTRING (25.920833 -2.9498751, 25.9197253 -2.9503952, 25.9196601 -2.9504228, 25.9193975 -2.9505019)",,
602952712,residential,False,False,96.322,,Avenue 3Z,"LINESTRING (25.920833 -2.9498751, 25.9207813 -2.9497339, 25.9204824 -2.9490832)",,
246355874,primary,False,False,48.037,RP508,,"LINESTRING (25.9169736 -2.9502204, 25.9173219 -2.9504766)",,
246355874,primary,False,True,34.347,RP508,,"LINESTRING (25.9169736 -2.9502204, 25.9167245 -2.9500373)",,
248590205,tertiary,False,True,69.031,,,"LINESTRING (25.9169736 -2.9502204, 25.9173876 -2.9497573)",,
246160738,residential,False,False,79.617,,,"LINESTRING (25.9193975 -2.9505019, 25.9188665 -2.9500208)",,
246160738,residential,False,True,94.32,,,"LINESTRING (25.9193975 -2.9505019, 25.9200266 -2.9510718)",,
246160746,residential,False,False,174.247,,,"LINESTRING (25.9193975 -2.9505019, 25.9196601 -2.9504228, 25.9197253 -2.9503952, 25.920833 -2.9498751)",,
246160738,residential,False,False,135.35,,,"LINESTRING (25.9224937 -2.9505196, 25.9223785 -2.9506134, 25.9223364 -2.9506376, 25.9220392 -2.9507667, 25.9214037 -2.9510539)",,
247881053,residential,False,True,9.556,,,"LINESTRING (25.9180754 -2.9506594, 25.9180818 -2.9505737)",,
603045944,primary,True,False,15.947000000000001,RP508,,"LINESTRING (25.9180754 -2.9506594, 25.9180037 -2.9506858, 25.9179438 -2.9507162)",,
603045958,primary,False,False,46.604,RP508,,"LINESTRING (25.9180754 -2.9506594, 25.9182476 -2.95055, 25.9184219 -2.9504233)",,
603045951,primary,True,False,18.806,RP508,,"LINESTRING (25.9176608 -2.9507187, 25.9177859 -2.9508327)",,
246355874,primary,False,True,46.277,RP508,,"LINESTRING (25.9176608 -2.9507187, 25.91764 -2.9507044, 25.9175066 -2.9506124, 25.9173219 -2.9504766)",,
603045954,primary,True,False,9.003,,,"LINESTRING (25.9179068 -2.9507384, 25.9178919 -2.9507319, 25.9178761 -2.9507284, 25.9178599 -2.9507281, 25.9178439 -2.9507309, 25.9178288 -2.9507367)",,roundabout
602952712,residential,False,False,103.774,,Avenue 3Z,"LINESTRING (25.9214037 -2.9510539, 25.9209969 -2.9502137)",,
246160738,residential,False,False,107.755,,,"LINESTRING (25.9214037 -2.9510539, 25.9206681 -2.9513648, 25.9206153 -2.9513767, 25.9204985 -2.9513643)",,
246160738,residential,False,True,135.35,,,"LINESTRING (25.9214037 -2.9510539, 25.9220392 -2.9507667, 25.9223364 -2.9506376, 25.9223785 -2.9506134, 25.9224937 -2.9505196)",,
602189607,residential,False,True,135.93900000000002,,,"LINESTRING (25.9214037 -2.9510539, 25.9219864 -2.9514251, 25.9220082 -2.9514463, 25.922036 -2.9514787, 25.9222642 -2.9518774)",,
246398091,tertiary,False,True,40.301,,,"LINESTRING (25.9180503 -2.9522064, 25.9183752 -2.9523679)",,
246398091,tertiary,False,False,75.656,,,"LINESTRING (25.9180503 -2.9522064, 25.9178049 -2.952089, 25.9174333 -2.9519179)",,
602122491,tertiary,False,False,60.905,,,"LINESTRING (25.9180503 -2.9522064, 25.918065 -2.9521396, 25.9180649 -2.9521046, 25.9180261 -2.951914, 25.9180252 -2.9518679, 25.918029 -2.9516642)",,
1099631562,tertiary,False,False,21.224,,,"LINESTRING (25.9217426 -2.9460766, 25.9215694 -2.9461573)",,
1099631562,tertiary,False,True,36.119,,,"LINESTRING (25.9217426 -2.9460766, 25.9220454 -2.945958)",,
248940795,residential,False,True,66.777,,,"LINESTRING (25.9217426 -2.9460766, 25.9215027 -2.9456715, 25.9214321 -2.9455624)",,
246160749,residential,False,False,135.12699999999998,,,"LINESTRING (25.9226765 -2.9466389, 25.9225754 -2.94659, 25.9221512 -2.946426, 25.9217168 -2.9462757, 25.9216358 -2.9462213, 25.9215694 -2.9461573)",,
246163695,residential,False,False,358.28800000000007,,,"LINESTRING (25.9226765 -2.9466389, 25.9225876 -2.9469216, 25.9225821 -2.9469337, 25.9224806 -2.9470492, 25.9224726 -2.9470532, 25.9224645 -2.9470539, 25.9221869 -2.9470308, 25.9221511 -2.9470327, 25.9217725 -2.9470562, 25.9217475 -2.9470635, 25.9211695 -2.9473538, 25.9208069 -2.9475317, 25.9207795 -2.9475519, 25.9206084 -2.9476844, 25.9205777 -2.9477057, 25.9203462 -2.9478397, 25.9203178 -2.9478696, 25.9202698 -2.9479415, 25.9202359 -2.9479733, 25.920024 -2.9480958)",,
248590205,tertiary,False,True,25.52,,,"LINESTRING (25.9181173 -2.9488742, 25.9182529 -2.9486889)",,
248590205,tertiary,False,False,54.67,,,"LINESTRING (25.9181173 -2.9488742, 25.9180741 -2.9489333, 25.9178409 -2.949281)",,
248590205,tertiary,False,False,69.031,,,"LINESTRING (25.9173876 -2.9497573, 25.9169736 -2.9502204)",,
248590205,tertiary,False,True,73.068,,,"LINESTRING (25.9173876 -2.9497573, 25.9178409 -2.949281)",,
602122491,tertiary,False,True,12.620000000000001,,,"LINESTRING (25.9179764 -2.9510131, 25.918014 -2.9510963, 25.9180192 -2.9511179)",,
603045939,tertiary,True,False,18.617,,,"LINESTRING (25.9179764 -2.9510131, 25.9179748 -2.9509711, 25.9179706 -2.9509438, 25.9179545 -2.9508952, 25.9179389 -2.9508513)",,
246163681,tertiary,False,False,109.84599999999999,,,"LINESTRING (25.9177862 -2.9509951, 25.9177076 -2.9511888, 25.9174333 -2.9519179)",,
246163683,tertiary,True,False,13.956,,,"LINESTRING (25.9177862 -2.9509951, 25.9178221 -2.9509496, 25.9178481 -2.9509145, 25.9178601 -2.9508938)",,
246398091,tertiary,False,True,88.622,,,"LINESTRING (25.9201364 -2.9532431, 25.9208522 -2.9535955)",,
246398091,tertiary,False,False,218.452,,,"LINESTRING (25.9201364 -2.9532431, 25.9196944 -2.9530235, 25.9186437 -2.9525013, 25.9183752 -2.9523679)",,
246163681,tertiary,False,True,109.84599999999999,,,"LINESTRING (25.9174333 -2.9519179, 25.9177076 -2.9511888, 25.9177862 -2.9509951)",,
246355474,residential,False,True,221.696,,,"LINESTRING (25.9174333 -2.9519179, 25.9168361 -2.9518907, 25.9157503 -2.9518564, 25.9156434 -2.9518364, 25.9154706 -2.9517291)",,
246398091,tertiary,False,True,75.656,,,"LINESTRING (25.9174333 -2.9519179, 25.9178049 -2.952089, 25.9180503 -2.9522064)",,
246398091,tertiary,False,False,40.301,,,"LINESTRING (25.9183752 -2.9523679, 25.9180503 -2.9522064)",,
246398091,tertiary,False,True,218.452,,,"LINESTRING (25.9183752 -2.9523679, 25.9186437 -2.9525013, 25.9196944 -2.9530235, 25.9201364 -2.9532431)",,
246466180,residential,False,False,295.60099999999994,,,"LINESTRING (25.9183752 -2.9523679, 25.9185451 -2.9521463, 25.918552 -2.9521255, 25.9185662 -2.9520605, 25.918576 -2.9520509, 25.9185934 -2.952044, 25.9187116 -2.9520374, 25.9189635 -2.9520655, 25.9192549 -2.9521162, 25.9195087 -2.952135, 25.9197286 -2.9521562, 25.9197625 -2.952145, 25.9197926 -2.95213, 25.9201843 -2.9516222, 25.9202061 -2.9515972, 25.9204985 -2.9513643)",,
246355451,residential,False,False,53.25,,,"LINESTRING (25.9151904 -2.9514447, 25.9155515 -2.9511296)",,
246355451,residential,False,True,52.331,,,"LINESTRING (25.9151904 -2.9514447, 25.9148213 -2.9517373)",,
246355474,residential,False,False,44.365,,,"LINESTRING (25.9151904 -2.9514447, 25.9154706 -2.9517291)",,
246355874,primary,False,False,34.347,RP508,,"LINESTRING (25.9167245 -2.9500373, 25.9169736 -2.9502204)",,
246355451,residential,False,True,81.783,,,"LINESTRING (25.9167245 -2.9500373, 25.9165688 -2.9502105, 25.9162057 -2.9505587)",,
246355452,residential,False,False,207.55700000000002,,,"LINESTRING (25.914588 -2.9497237, 25.9156108 -2.9500242, 25.9156854 -2.9500642, 25.9162057 -2.9505587)",,
246355451,residential,False,True,96.475,,,"LINESTRING (25.9162057 -2.9505587, 25.9155515 -2.9511296)",,
246355451,residential,False,False,81.783,,,"LINESTRING (25.9162057 -2.9505587, 25.9165688 -2.9502105, 25.9167245 -2.9500373)",,
246355452,residential,False,True,207.55700000000002,,,"LINESTRING (25.9162057 -2.9505587, 25.9156854 -2.9500642, 25.9156108 -2.9500242, 25.914588 -2.9497237)",,
246355453,residential,False,False,248.316,,,"LINESTRING (25.9154706 -2.9517291, 25.9173219 -2.9504766)",,
246355474,residential,False,True,44.365,,,"LINESTRING (25.9154706 -2.9517291, 25.9151904 -2.9514447)",,
"[246355453, 246355662]",residential,False,True,94.37,,,"LINESTRING (25.9154706 -2.9517291, 25.9150456 -2.952037, 25.9148635 -2.9521582, 25.914779 -2.952222)",,
246355474,residential,False,False,221.696,,,"LINESTRING (25.9154706 -2.9517291, 25.9156434 -2.9518364, 25.9157503 -2.9518564, 25.9168361 -2.9518907, 25.9174333 -2.9519179)",,
246355453,residential,False,True,248.316,,,"LINESTRING (25.9173219 -2.9504766, 25.9154706 -2.9517291)",,
246355874,primary,False,True,48.037,RP508,,"LINESTRING (25.9173219 -2.9504766, 25.9169736 -2.9502204)",,
246355874,primary,False,False,46.277,RP508,,"LINESTRING (25.9173219 -2.9504766, 25.9175066 -2.9506124, 25.91764 -2.9507044, 25.9176608 -2.9507187)",,
246355451,residential,False,False,52.331,,,"LINESTRING (25.9148213 -2.9517373, 25.9151904 -2.9514447)",,
246355475,residential,False,True,61.061,,,"LINESTRING (25.9148213 -2.9517373, 25.9143957 -2.9513896)",,
246355475,residential,False,False,61.061,,,"LINESTRING (25.9143957 -2.9513896, 25.9148213 -2.9517373)",,
"[246355453, 246355662]",residential,False,False,94.37,,,"LINESTRING (25.914779 -2.952222, 25.9148635 -2.9521582, 25.9150456 -2.952037, 25.9154706 -2.9517291)",,
246160738,residential,False,False,94.32,,,"LINESTRING (25.9200266 -2.9510718, 25.9193975 -2.9505019)",,
246160738,residential,False,True,63.36200000000001,,,"LINESTRING (25.9200266 -2.9510718, 25.9201011 -2.9511393, 25.9202138 -2.9512414, 25.9203879 -2.9513525, 25.9204985 -2.9513643)",,
