osmid,oneway,highway,junction,reversed,length,geometry,name,lanes,maxspeed
46252260,True,tertiary,roundabout,False,17.241999999999997,"LINESTRING (36.7330535 51.0344158, 36.7330075 51.0343899, 36.7329738 51.0343574, 36.7329548 51.0343205, 36.7329516 51.0342819)",,,
344269216,False,residential,,True,173.917,"LINESTRING (36.7373568 51.0390366, 36.7372482 51.0387667, 36.7360923 51.0377062)",Садовая улица,,
983252947,False,tertiary,,False,73.266,"LINESTRING (36.7335333 51.0300716, 36.7333193 51.0307166)",2-й Советский переулок,2,
49050083,False,residential,,False,245.163,"LINESTRING (36.7286809 51.0312368, 36.7282847 51.0318981, 36.7279373 51.0326263, 36.7278072 51.0333596)",Комсомольская улица,2,RU:urban
49050083,False,residential,,True,245.163,"LINESTRING (36.7278072 51.0333596, 36.7279373 51.0326263, 36.7282847 51.0318981, 36.7286809 51.0312368)",Комсомольская улица,2,RU:urban
983252952,False,tertiary,,False,37.554,"LINESTRING (36.732922 51.031838, 36.7328107 51.0321684)",2-й Советский переулок,2,
49050084,True,residential,,False,304.019,"LINESTRING (36.732922 51.031838, 36.7327957 51.0318201, 36.7322789 51.0317468, 36.732089 51.0317199, 36.7287554 51.0312474, 36.7286809 51.0312368)",Красноармейская улица,2,RU:urban
"[49050087, 983252951]",False,tertiary,,True,127.75299999999999,"LINESTRING (36.732922 51.031838, 36.73311 51.0313145, 36.7331351 51.0312446, 36.7331758 51.0311314, 36.7332266 51.0309899, 36.7333193 51.0307166)",2-й Советский переулок,2,40
344269207,False,residential,,False,88.997,"LINESTRING (36.7380997 51.0357219, 36.7378869 51.0349328)",2-й Садовый переулок,,
49050095,False,residential,,True,262.906,"LINESTRING (36.7380997 51.0357219, 36.737256 51.036783, 36.7360923 51.0377062)",1-й Садовый переулок,,
38485951,False,residential,,False,231.164,"LINESTRING (36.7342948 51.0359619, 36.7350384 51.0367208, 36.7360923 51.0377062)",Садовая улица,,
38485951,False,residential,,True,165.72899999999998,"LINESTRING (36.7342948 51.0359619, 36.7336789 51.0352391, 36.7333165 51.0348073, 36.7331931 51.0346425)",Садовая улица,,
49050096,False,residential,,False,521.556,"LINESTRING (36.7342948 51.0359619, 36.733802 51.0361133, 36.7327613 51.0362752, 36.7325367 51.0362783, 36.7316225 51.0358416, 36.7308201 51.0354617, 36.7290825 51.0348354, 36.7292845 51.0342909, 36.7287442 51.034178)",,,
38485951,False,residential,,True,231.164,"LINESTRING (36.7360923 51.0377062, 36.7350384 51.0367208, 36.7342948 51.0359619)",Садовая улица,,
49050095,False,residential,,False,262.906,"LINESTRING (36.7360923 51.0377062, 36.737256 51.036783, 36.7380997 51.0357219)",1-й Садовый переулок,,
344269216,False,residential,,False,173.917,"LINESTRING (36.7360923 51.0377062, 36.7372482 51.0387667, 36.7373568 51.0390366)",Садовая улица,,
314909047,False,residential,,False,59.156,"LINESTRING (36.7382693 51.0334362, 36.7384502 51.0329165)",,,
314909047,False,residential,,True,49.934,"LINESTRING (36.7382693 51.0334362, 36.7381212 51.0338755)",,,
314909047,False,residential,,True,33.784,"LINESTRING (36.7386041 51.0326285, 36.7384502 51.0329165)",,,
344269295,False,unclassified,,False,159.114,"LINESTRING (36.7386041 51.0326285, 36.7363624 51.0323832)",улица Льва Толстого,,
49050096,False,residential,,True,521.556,"LINESTRING (36.7287442 51.034178, 36.7292845 51.0342909, 36.7290825 51.0348354, 36.7308201 51.0354617, 36.7316225 51.0358416, 36.7325367 51.0362783, 36.7327613 51.0362752, 36.733802 51.0361133, 36.7342948 51.0359619)",,,
46252260,True,tertiary,roundabout,False,10.023,"LINESTRING (36.7331932 51.0341461, 36.7332881 51.0341608, 36.7333241 51.0341784)",,,
983252961,True,tertiary,,False,29.241,"LINESTRING (36.7329516 51.0342819, 36.7326406 51.0341061)",Советская улица,,
46252260,True,tertiary,roundabout,False,24.78,"LINESTRING (36.7329516 51.0342819, 36.7329844 51.0342208, 36.7330161 51.0341916, 36.7330969 51.034157, 36.7331932 51.0341461)",,,
46252260,True,tertiary,roundabout,False,7.964,"LINESTRING (36.7333928 51.0343635, 36.7333416 51.0344043, 36.7333149 51.0344145)",,,
46252270,False,tertiary,,False,251.07100000000003,"LINESTRING (36.7343995 51.0343954, 36.735218 51.0345215, 36.7378869 51.0349328)",Советская улица,,
983252963,True,tertiary,,False,70.483,"LINESTRING (36.7343995 51.0343954, 36.7335567 51.0343687, 36.7333928 51.0343635)",Советская улица,,
344269207,False,residential,,True,88.997,"LINESTRING (36.7378869 51.0349328, 36.7380997 51.0357219)",2-й Садовый переулок,,
46252270,False,tertiary,,True,251.07100000000003,"LINESTRING (36.7378869 51.0349328, 36.735218 51.0345215, 36.7343995 51.0343954)",Советская улица,,
314909047,False,residential,,False,120.27700000000002,"LINESTRING (36.7378869 51.0349328, 36.7378226 51.0347589, 36.7378492 51.0346814, 36.7381212 51.0338755)",,,
314910449,False,residential,,False,56.815,"LINESTRING (36.7355858 51.0322728, 36.7357298 51.0323351, 36.7360498 51.0323673, 36.7363624 51.0323832)",,2,RU:urban
410582326,False,residential,,True,303.996,"LINESTRING (36.7355858 51.0322728, 36.7354622 51.0323485, 36.7353684 51.0324345, 36.7353389 51.0325712, 36.7353661 51.0326942, 36.7351745 51.033215, 36.7350896 51.033276, 36.734425 51.0331861, 36.7325371 51.032924)",,,
410582323,False,residential,,False,95.773,"LINESTRING (36.7328107 51.0321684, 36.7341587 51.0323207)",,,
983252952,False,tertiary,,True,37.554,"LINESTRING (36.7328107 51.0321684, 36.732922 51.031838)",2-й Советский переулок,2,
"[983252953, 983252948, 983252950]",False,tertiary,,False,86.17099999999999,"LINESTRING (36.7328107 51.0321684, 36.7326675 51.0325641, 36.7325848 51.0327922, 36.7325607 51.0328589, 36.7325371 51.032924)",2-й Советский переулок,2,20
410582323,False,residential,,True,95.773,"LINESTRING (36.7341587 51.0323207, 36.7328107 51.0321684)",,,
344269295,False,unclassified,,True,159.114,"LINESTRING (36.7363624 51.0323832, 36.7386041 51.0326285)",улица Льва Толстого,,
314910449,False,residential,,True,56.815000000000005,"LINESTRING (36.7363624 51.0323832, 36.7360498 51.0323673, 36.7357298 51.0323351, 36.7355858 51.0322728)",,2,RU:urban
410582319,False,residential,,False,202.383,"LINESTRING (36.7363624 51.0323832, 36.7362667 51.0327236, 36.7364272 51.0327708, 36.7371768 51.0328597, 36.7377081 51.0329506, 36.7377458 51.032895, 36.7378442 51.0328349, 36.7380209 51.0328496, 36.7382228 51.0328786, 36.7384502 51.0329165)",,,
314909047,False,residential,,False,33.784,"LINESTRING (36.7384502 51.0329165, 36.7386041 51.0326285)",,,
314909047,False,residential,,True,59.156,"LINESTRING (36.7384502 51.0329165, 36.7382693 51.0334362)",,,
410582319,False,residential,,True,202.38299999999998,"LINESTRING (36.7384502 51.0329165, 36.7382228 51.0328786, 36.7380209 51.0328496, 36.7378442 51.0328349, 36.7377458 51.032895, 36.7377081 51.0329506, 36.7371768 51.0328597, 36.7364272 51.0327708, 36.7362667 51.0327236, 36.7363624 51.0323832)",,,
410582326,False,residential,,False,303.996,"LINESTRING (36.7325371 51.032924, 36.734425 51.0331861, 36.7350896 51.033276, 36.7351745 51.033215, 36.7353661 51.0326942, 36.7353389 51.0325712, 36.7353684 51.0324345, 36.7354622 51.0323485, 36.7355858 51.0322728)",,,
"[983252953, 983252954, 983252955, 46252262]",False,tertiary,,False,159.726,"LINESTRING (36.7325371 51.032924, 36.732508 51.0330167, 36.7324898 51.0330746, 36.7324052 51.0333443, 36.7322212 51.033931, 36.73218 51.0340412, 36.7322601 51.0340525, 36.7325856 51.0340984, 36.7326406 51.0341061)","['Советская улица', '2-й Советский переулок']",2,20
"[983252953, 983252948, 983252950]",False,tertiary,,True,86.17099999999999,"LINESTRING (36.7325371 51.032924, 36.7325607 51.0328589, 36.7325848 51.0327922, 36.7326675 51.0325641, 36.7328107 51.0321684)",2-й Советский переулок,2,20
410582322,False,residential,,True,134.647,"LINESTRING (36.7362326 51.0336394, 36.7381212 51.0338755)",,,
314909047,False,residential,,False,49.934,"LINESTRING (36.7381212 51.0338755, 36.7382693 51.0334362)",,,
410582322,False,residential,,False,134.647,"LINESTRING (36.7381212 51.0338755, 36.7362326 51.0336394)",,,
314909047,False,residential,,True,120.27700000000002,"LINESTRING (36.7381212 51.0338755, 36.7378492 51.0346814, 36.7378226 51.0347589, 36.7378869 51.0349328)",,,
660443360,False,residential,,False,114.817,"LINESTRING (36.7349194 51.030948, 36.7333193 51.0307166)",,,
660443360,False,residential,,True,114.817,"LINESTRING (36.7333193 51.0307166, 36.7349194 51.030948)",,,
983252947,False,tertiary,,True,73.266,"LINESTRING (36.7333193 51.0307166, 36.7335333 51.0300716)",2-й Советский переулок,2,
"[983252951, 49050087]",False,tertiary,,False,127.75300000000001,"LINESTRING (36.7333193 51.0307166, 36.7332266 51.0309899, 36.7331758 51.0311314, 36.7331351 51.0312446, 36.73311 51.0313145, 36.732922 51.031838)",2-й Советский переулок,2,40
983252960,True,tertiary,,False,38.896,"LINESTRING (36.7326406 51.0341061, 36.7331932 51.0341461)",Советская улица,,
"[983252953, 983252954, 983252955, 46252262]",False,tertiary,,True,159.726,"LINESTRING (36.7326406 51.0341061, 36.7325856 51.0340984, 36.7322601 51.0340525, 36.73218 51.0340412, 36.7322212 51.033931, 36.7324052 51.0333443, 36.7324898 51.0330746, 36.732508 51.0330167, 36.7325371 51.032924)","['Советская улица', '2-й Советский переулок']",2,20
46252260,True,tertiary,roundabout,False,23.102,"LINESTRING (36.7333241 51.0341784, 36.7333653 51.0341985, 36.7334114 51.0342528, 36.7334184 51.0343141, 36.7333928 51.0343635)",,,
983252962,True,tertiary,,False,78.974,"LINESTRING (36.7333241 51.0341784, 36.7336121 51.0342365, 36.7343995 51.0343954)",Советская улица,,
46252260,True,tertiary,roundabout,False,19.448,"LINESTRING (36.7333149 51.0344145, 36.7332711 51.0344314, 36.7331901 51.0344414, 36.7331085 51.0344332, 36.7330535 51.0344158)",,,
983252964,True,residential,,False,26.745,"LINESTRING (36.7333149 51.0344145, 36.7332412 51.0345525, 36.7331931 51.0346425)",Садовая улица,,
38485951,False,residential,,False,165.72899999999998,"LINESTRING (36.7331931 51.0346425, 36.7333165 51.0348073, 36.7336789 51.0352391, 36.7342948 51.0359619)",Садовая улица,,
983252965,True,residential,,False,27.032000000000004,"LINESTRING (36.7331931 51.0346425, 36.7331366 51.0345508, 36.7330535 51.0344158)",Садовая улица,,
