osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,junction,access
35107367,переулок Литаврина,residential,False,False,124.754,"LINESTRING (39.5982136 52.6034514, 39.5982079 52.6035138, 39.598179 52.6038313, 39.59814 52.6042597, 39.5981058 52.6045263, 39.5981061 52.6045713)",,,,,
103455510,Первомайская улица,secondary,True,False,105.84700000000001,"LINESTRING (39.5982136 52.6034514, 39.5987772 52.603466, 39.5991164 52.6034727, 39.5997287 52.6034907, 39.5997795 52.603492)",60,,,,
35043104,Коммунальная площадь,residential,False,False,174.45600000000002,"LINESTRING (39.5912838 52.6032096, 39.5912912 52.6030927, 39.5913362 52.6023866, 39.5913615 52.6020266, 39.5913895 52.601642)",,,,,
782656378,Первомайская улица,secondary,True,False,147.267,"LINESTRING (39.5912838 52.6032096, 39.5923567 52.6032554, 39.5932834 52.6032949, 39.5934589 52.6033042)",60,,,,
440073184,улица Ворошилова,residential,False,True,174.209,"LINESTRING (39.5879058 52.6069597, 39.5877998 52.6070521, 39.5864068 52.6082348)",,,,,
"[829201056, 440084305]",улица Ворошилова,residential,False,True,188.853,"LINESTRING (39.5879058 52.6069597, 39.5880743 52.6069255, 39.5882469 52.6068741, 39.589195 52.606369, 39.589209 52.6062513, 39.5892158 52.6061941, 39.589279 52.605663)",40,,,,
"[425389129, 425389130, 172493200, 103455510, 103455516]",Первомайская улица,secondary,True,False,321.524,"LINESTRING (39.5934589 52.6033042, 39.5935923 52.6033063, 39.5945308 52.6033381, 39.5945937 52.6033413, 39.5953786 52.6033679, 39.5958377 52.6033833, 39.5967556 52.6034155, 39.5970548 52.6034229, 39.5978423 52.6034423, 39.5981161 52.603449, 39.5982136 52.6034514)",60,yes,,,
207322769,улица Фрунзе,tertiary,False,True,120.662,"LINESTRING (39.5934589 52.6033042, 39.5934549 52.6033883, 39.593436 52.6036654, 39.5933821 52.6043786, 39.5933829 52.6043883)",,,2,,
231831859,улица Фрунзе,tertiary,False,False,167.88500000000002,"LINESTRING (39.5934589 52.6033042, 39.5934685 52.6031153, 39.5935442 52.6025656, 39.5935482 52.6025272, 39.5936184 52.6018458, 39.5936236 52.6017979)",,,2,,
35043104,Коммунальная площадь,residential,False,False,169.081,"LINESTRING (39.5913895 52.601642, 39.591441 52.6011669, 39.5914919 52.6006994, 39.5914944 52.6006545, 39.591522 52.600166, 39.5914761 52.6001343)",,,,,
35043104,Коммунальная площадь,residential,False,True,174.456,"LINESTRING (39.5913895 52.601642, 39.5913615 52.6020266, 39.5913362 52.6023866, 39.5912912 52.6030927, 39.5912838 52.6032096)",,,,,
206085646,Октябрьская улица,residential,False,True,152.643,"LINESTRING (39.5913895 52.601642, 39.5927568 52.6017132, 39.5934103 52.6017413, 39.5936236 52.6017979)",,,,,
62359911,улица Литаврина,residential,False,True,167.386,"LINESTRING (39.599918 52.601989, 39.5999053 52.6021273, 39.5998848 52.6023492, 39.599839 52.6028462, 39.5998228 52.6030218, 39.5998164 52.6030916, 39.5997896 52.603382, 39.5997795 52.603492)",,,,,
97547365,,residential,False,False,44.123000000000005,"LINESTRING (39.599918 52.601989, 39.6000868 52.6019313, 39.6001573 52.6019286, 39.6005445 52.6019059)",,,,,
35284216,Коммунальная улица,residential,False,True,19.317,"LINESTRING (39.5881162 52.5999904, 39.587832 52.5999708)",,,,,
35107354,улица Барашева,residential,False,True,179.345,"LINESTRING (39.5881162 52.5999904, 39.5881087 52.600062, 39.5879877 52.6012094, 39.587966 52.6014203, 39.587947 52.6016)",,,,,
35284216,Коммунальная улица,residential,False,False,206.43300000000002,"LINESTRING (39.5881162 52.5999904, 39.5881856 52.5999932, 39.5893161 52.6000392, 39.5898722 52.6000619, 39.5911652 52.6001209)",,,,,
35284216,Коммунальная улица,residential,False,False,19.317,"LINESTRING (39.587832 52.5999708, 39.5881162 52.5999904)",,,,,
35284216,Коммунальная улица,residential,False,True,21.05,"LINESTRING (39.5914761 52.6001343, 39.5911652 52.6001209)",,,,,
35043104,Коммунальная площадь,residential,False,True,169.08100000000002,"LINESTRING (39.5914761 52.6001343, 39.591522 52.600166, 39.5914944 52.6006545, 39.5914919 52.6006994, 39.591441 52.6011669, 39.5913895 52.601642)",,,,,
35284216,Коммунальная улица,residential,False,False,111.302,"LINESTRING (39.5914761 52.6001343, 39.59186 52.6000217, 39.5925313 52.5998249, 39.5928015 52.5997494, 39.592964 52.599704)",,,,,
35107356,улица Льва Толстого,residential,False,False,132.806,"LINESTRING (39.589279 52.605663, 39.5904701 52.6057013, 39.5905374 52.6057035, 39.5911873 52.6057231, 39.5911834 52.6057569)",,,,,
"[829201056, 440084305]",улица Ворошилова,residential,False,False,188.853,"LINESTRING (39.589279 52.605663, 39.5892158 52.6061941, 39.589209 52.6062513, 39.589195 52.606369, 39.5882469 52.6068741, 39.5880743 52.6069255, 39.5879058 52.6069597)",40,,,,
829201056,улица Ворошилова,residential,False,True,147.24900000000002,"LINESTRING (39.589279 52.605663, 39.5893105 52.6053891, 39.589344 52.6050976, 39.5893861 52.6047532, 39.5894006 52.6044943, 39.5895383 52.6043661)",,,,,
35107354,улица Барашева,residential,False,False,164.80800000000002,"LINESTRING (39.5877728 52.6030783, 39.5877931 52.602947, 39.5878121 52.6028218, 39.587947 52.6016)",,,,,
439929301,Первомайская улица,secondary,True,False,237.62099999999998,"LINESTRING (39.5877728 52.6030783, 39.5879473 52.6030797, 39.5884939 52.6030925, 39.589382 52.603119, 39.5894645 52.6031227, 39.5895849 52.603128, 39.5896964 52.6031318, 39.590583 52.6031687, 39.591049 52.6031925, 39.5912838 52.6032096)",60,,,,
206085652,улица Фрунзе,residential,False,True,15.62,"LINESTRING (39.592964 52.599704, 39.5930394 52.5998368)",,,,,
35284216,Коммунальная улица,residential,False,True,111.302,"LINESTRING (39.592964 52.599704, 39.5928015 52.5997494, 39.5925313 52.5998249, 39.59186 52.6000217, 39.5914761 52.6001343)",,,,,
35107354,улица Барашева,residential,False,False,179.345,"LINESTRING (39.587947 52.6016, 39.587966 52.6014203, 39.5879877 52.6012094, 39.5881087 52.600062, 39.5881162 52.5999904)",,,,,
35107354,улица Барашева,residential,False,True,164.808,"LINESTRING (39.587947 52.6016, 39.5878121 52.6028218, 39.5877931 52.602947, 39.5877728 52.6030783)",,,,,
206066084,площадь Революции,secondary,True,False,76.14,"LINESTRING (39.5967341 52.6045861, 39.5976672 52.6046293, 39.5977275 52.6046347, 39.5977799 52.6046452, 39.5978475 52.6046657)",,,,roundabout,
"[206072289, 446709775, 206072294, 83181623]",Советская улица,secondary,True,False,225.42800000000003,"LINESTRING (39.5966749 52.6048771, 39.5965104 52.6048161, 39.5963927 52.6047802, 39.5961808 52.6047101, 39.5960045 52.6046585, 39.595809 52.6046319, 39.5956492 52.6046202, 39.5952982 52.6046001, 39.595175 52.6045968, 39.5937938 52.6045449, 39.5937627 52.6045438, 39.5934389 52.6045303)",,yes,4,,
206066077,площадь Революции,secondary,True,False,40.775,"LINESTRING (39.5966749 52.6048771, 39.5965887 52.6048186, 39.5965617 52.6047971, 39.5965465 52.6047642, 39.5965431 52.6047232, 39.5965701 52.6046791, 39.5965972 52.6046493, 39.5966495 52.6046195, 39.5967341 52.6045861)",,,,roundabout,
35107365,Петровский проезд,tertiary,False,False,98.859,"LINESTRING (39.5975095 52.605589, 39.5981027 52.6064018)",60,,,,
35107368,Петровский проезд,tertiary,True,False,81.497,"LINESTRING (39.5975095 52.605589, 39.5974286 52.6054692, 39.5973938 52.6054178, 39.5973636 52.6053731, 39.5971717 52.6051834, 39.597003 52.605049, 39.5968787 52.6049719)",,,,,
206066089,площадь Революции,secondary,True,False,25.147000000000002,"LINESTRING (39.5979354 52.604793, 39.5979303 52.604832, 39.5979219 52.6048648, 39.5978881 52.6049182, 39.5978492 52.6049459, 39.5977831 52.6049908)",,,,roundabout,
206066076,площадь Революции,secondary,True,False,17.339,"LINESTRING (39.5968787 52.6049719, 39.5968321 52.6049484, 39.5966749 52.6048771)",,,,roundabout,
206072296,Театральная площадь,secondary,True,False,33.966,"LINESTRING (39.5934176 52.605337, 39.5934075 52.6056424)",60,,,,
35219720,,secondary_link,True,False,17.043,"LINESTRING (39.5934176 52.605337, 39.5933877 52.6053757, 39.5933298 52.6053862, 39.5932772 52.6053708, 39.5932467 52.6053372)",,,,,
"[86413051, 440241951]",Театральная площадь,secondary,True,False,90.68900000000001,"LINESTRING (39.5932467 52.6053372, 39.5932592 52.6050795, 39.593278 52.6046829, 39.5932786 52.604669, 39.5932917 52.6045221)",,,,,
62359911,улица Литаврина,residential,False,False,167.38599999999997,"LINESTRING (39.5997795 52.603492, 39.5997896 52.603382, 39.5998164 52.6030916, 39.5998228 52.6030218, 39.599839 52.6028462, 39.5998848 52.6023492, 39.5999053 52.6021273, 39.599918 52.601989)",,,,,
439421429,улица Калинина,residential,False,False,45.597,"LINESTRING (39.6007102 52.600509, 39.6000354 52.600496)",,,,,
74033968,,unclassified,False,True,155.731,"LINESTRING (39.6007102 52.600509, 39.6005574 52.601797, 39.6005445 52.6019059)",,,,,
74033968,,unclassified,False,False,155.731,"LINESTRING (39.6005445 52.6019059, 39.6005574 52.601797, 39.6007102 52.600509)",,,,,
97547365,,residential,False,True,44.123000000000005,"LINESTRING (39.6005445 52.6019059, 39.6001573 52.6019286, 39.6000868 52.6019313, 39.599918 52.601989)",,,,,
90633852,Радиаторная улица,residential,False,True,15.212,"LINESTRING (39.5970156 52.5998432, 39.5972406 52.599837)",,,,,
440356261,улица Калинина,residential,False,False,6.737,"LINESTRING (39.5970156 52.5998432, 39.5969472 52.5997991)",,,,,
