osmid,highway,oneway,reversed,length,bridge,geometry,ref,name
"[169001968, 780657130, 169001967]",residential,False,"[False, True]",49.266,yes,"LINESTRING (47.3465963 42.2744332, 47.3465205 42.2743902, 47.3464816 42.2743734, 47.3461487 42.2742613, 47.3460575 42.27425)",,
770631688,tertiary,False,False,390.129,,"LINESTRING (47.3465963 42.2744332, 47.3463379 42.274673, 47.3462349 42.2749612, 47.3462127 42.2754665, 47.3461995 42.2758739, 47.3461751 42.2762577, 47.3462441 42.2767078, 47.3463127 42.276991, 47.3462963 42.2774199, 47.346302 42.2778565)",82К-013,улица Бетакара
"[168873246, 168873247]",tertiary,False,"[False, True]",62.092,yes,"LINESTRING (47.346302 42.2778565, 47.3456997 42.2777287, 47.3456081 42.2776624)",,Даргинская улица
169003966,tertiary,False,False,289.95,,"LINESTRING (47.346302 42.2778565, 47.3466327 42.2783173, 47.3469586 42.2786557, 47.3470833 42.278894, 47.3470111 42.2793715, 47.3468749 42.2798727, 47.3466926 42.2802737)",82К-013,улица Кадахар
770631688,tertiary,False,True,390.129,,"LINESTRING (47.346302 42.2778565, 47.3462963 42.2774199, 47.3463127 42.276991, 47.3462441 42.2767078, 47.3461751 42.2762577, 47.3461995 42.2758739, 47.3462127 42.2754665, 47.3462349 42.2749612, 47.3463379 42.274673, 47.3465963 42.2744332)",82К-013,улица Бетакара
168873247,tertiary,False,False,102.39099999999999,,"LINESTRING (47.3456081 42.2776624, 47.3455338 42.277553, 47.3454962 42.2773903, 47.3454882 42.2772573, 47.3454748 42.277045, 47.3454587 42.2768644, 47.3454131 42.2767632)",,Даргинская улица
"[168873246, 168873247]",tertiary,False,"[False, True]",62.092,yes,"LINESTRING (47.3456081 42.2776624, 47.3456997 42.2777287, 47.346302 42.2778565)",,Даргинская улица
586422238,residential,False,False,149.86,,"LINESTRING (47.3456081 42.2776624, 47.3456089 42.2779583, 47.3456332 42.2782199, 47.3456687 42.2783466, 47.3457171 42.2784577, 47.3457413 42.2786261, 47.3457308 42.2788257, 47.3457072 42.2789992)",,улица Алимахова
168873247,tertiary,False,False,25.501,,"LINESTRING (47.3443194 42.2757695, 47.3440598 42.2756442)",,Даргинская улица
168873247,tertiary,False,True,142.921,,"LINESTRING (47.3443194 42.2757695, 47.3444554 42.2759078, 47.3446272 42.2760686, 47.3447667 42.2762154, 47.3449705 42.2763941, 47.3451368 42.2764973, 47.3453138 42.276664, 47.3454131 42.2767632)",,Даргинская улица
169001966,residential,False,False,102.371,,"LINESTRING (47.3443194 42.2757695, 47.3443594 42.2757287, 47.3449003 42.2751292, 47.345039 42.2750206)",,улица Алигаджи Акушинского
168873247,tertiary,False,False,142.921,,"LINESTRING (47.3454131 42.2767632, 47.3453138 42.276664, 47.3451368 42.2764973, 47.3449705 42.2763941, 47.3447667 42.2762154, 47.3446272 42.2760686, 47.3444554 42.2759078, 47.3443194 42.2757695)",,Даргинская улица
