osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
111852530,улица Возрождения,secondary,False,False,101.19,"LINESTRING (41.1058989 57.2521854, 41.1072599 57.2527203)",,
111852530,улица Возрождения,secondary,False,True,103.637,"LINESTRING (41.1058989 57.2521854, 41.1053901 57.2518921, 41.1047198 57.2515058)",,
54678744,Социалистическая улица,secondary,False,False,175.852,"LINESTRING (41.1047198 57.2515058, 41.1056428 57.2509357, 41.1061589 57.2506148, 41.106657 57.2503215)",,
"[111852512, 111852533, 111852518]","['Октябрьская улица', 'Социалистическая улица']",secondary,False,True,127.763,"LINESTRING (41.1047198 57.2515058, 41.1043306 57.2518292, 41.1037897 57.2522035, 41.1035373 57.2524571)",yes,
111852530,улица Возрождения,secondary,False,False,103.637,"LINESTRING (41.1047198 57.2515058, 41.1053901 57.2518921, 41.1058989 57.2521854)",,
54678742,Советская улица,secondary,True,False,261.51599999999996,"LINESTRING (41.1151994 57.246872, 41.1144515 57.2477585, 41.1136424 57.2486902, 41.11349 57.2488656, 41.1133764 57.249007)",,40
111852524,Вокзальная улица,secondary,False,True,113.641,"LINESTRING (41.1151994 57.246872, 41.1153652 57.2468395, 41.1155686 57.2467997, 41.1156498 57.2467835, 41.1158982 57.2467342, 41.1163306 57.2465298, 41.1166607 57.2462777)",,
129933439,Гражданская улица,residential,False,False,318.202,"LINESTRING (41.1115391 57.2469111, 41.1073141 57.2451895)",,
54678745,Социалистический проезд,secondary,True,False,220.494,"LINESTRING (41.1115391 57.2469111, 41.1117051 57.2469015, 41.1124922 57.2469146, 41.1133931 57.2469297, 41.1135426 57.2469249, 41.1139286 57.2469126, 41.1151994 57.246872)",,
129933447,Социалистическая улица,residential,False,False,68.231,"LINESTRING (41.1115391 57.2469111, 41.1116636 57.2466932, 41.1120616 57.2463734)",,
111852524,Вокзальная улица,secondary,False,False,113.64099999999999,"LINESTRING (41.1166607 57.2462777, 41.1163306 57.2465298, 41.1158982 57.2467342, 41.1156498 57.2467835, 41.1155686 57.2467997, 41.1153652 57.2468395, 41.1151994 57.246872)",,
111852524,Вокзальная улица,secondary,False,True,139.352,"LINESTRING (41.1166607 57.2462777, 41.1166699 57.2462228, 41.1169816 57.2454023, 41.1170605 57.2450444)",,
54678744,Социалистическая улица,secondary,False,True,175.852,"LINESTRING (41.106657 57.2503215, 41.1061589 57.2506148, 41.1056428 57.2509357, 41.1047198 57.2515058)",,
71896751,улица Генерала Хлебникова,secondary,False,False,335.889,"LINESTRING (41.106657 57.2503215, 41.1059856 57.2490802, 41.1059608 57.2490262, 41.1056227 57.2482904, 41.1051674 57.2474107)",,
254318005,Социалистическая улица,secondary,True,False,346.40999999999997,"LINESTRING (41.106657 57.2503215, 41.1070091 57.2501357, 41.1071546 57.2500589, 41.1071959 57.2500343, 41.1074793 57.2498567, 41.1075991 57.2497713, 41.1083588 57.2492295, 41.1085313 57.2491034, 41.1090099 57.2487385, 41.110184 57.2478652)",,
111852515,Революционный проезд,secondary,False,True,102.40899999999999,"LINESTRING (41.1035373 57.2524571, 41.1042212 57.2527263, 41.1048529 57.2530394)",,
"[111852512, 111852533, 111852518]","['Октябрьская улица', 'Социалистическая улица']",secondary,False,False,127.763,"LINESTRING (41.1035373 57.2524571, 41.1037897 57.2522035, 41.1043306 57.2518292, 41.1047198 57.2515058)",yes,
71896751,улица Генерала Хлебникова,secondary,False,True,335.90199999999993,"LINESTRING (41.104023 57.2444561, 41.1044025 57.2452242, 41.104671 57.2458977, 41.1046923 57.2459701, 41.1050306 57.24704, 41.1051674 57.2474107)",,
130663119,Фабричная улица,residential,False,True,106.71000000000001,"LINESTRING (41.104023 57.2444561, 41.1033279 57.2445835, 41.1029491 57.2446529, 41.1023617 57.2447902)",,
111852530,улица Возрождения,secondary,False,True,101.19,"LINESTRING (41.1072599 57.2527203, 41.1058989 57.2521854)",,
