osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge
798140653,улица Лейтенанта Шмидта,residential,False,False,7.57,"LINESTRING (39.03419 55.38408, 39.0342832 55.3841228)",,,,,
798140653,улица Лейтенанта Шмидта,residential,False,True,159.20299999999997,"LINESTRING (39.03419 55.38408, 39.0341094 55.3840399, 39.0338327 55.383902, 39.0338107 55.3838909, 39.0335226 55.383745, 39.033447 55.3837067, 39.0332595 55.3836118, 39.0330606 55.3835111, 39.0324311 55.3831923, 39.0323697 55.3831542, 39.032318 55.3831221)",,,,,
915214110,Советская улица,secondary,True,False,84.294,"LINESTRING (39.03419 55.38408, 39.0343659 55.3839625, 39.0344843 55.3838863, 39.034938 55.3835944, 39.0350656 55.383508)",46К-5062,40,,,
276465735,Профсоюзная улица,tertiary,True,False,25.367,"LINESTRING (39.0307443 55.387047, 39.0310633 55.3871856)",46Н-02091,,,,
34342450,Профсоюзная улица,tertiary,False,False,48.852,"LINESTRING (39.0307443 55.387047, 39.0302999 55.3868339, 39.0302403 55.3868053, 39.0301533 55.3867636)",46Н-02091,,,,
798140656,улица Софьи Перовской,tertiary,True,False,36.105,"LINESTRING (39.0427002 55.3859591, 39.0423269 55.386205)",,,,,
164030341,улица Софьи Перовской,tertiary,True,False,155.276,"LINESTRING (39.0423269 55.386205, 39.042052 55.3863824, 39.0419691 55.3864359, 39.0419488 55.386448, 39.0417893 55.3865511, 39.0417169 55.3865979, 39.0413003 55.3868672, 39.0412507 55.3868993, 39.0412299 55.3869127, 39.0411375 55.3869727, 39.0410832 55.387008, 39.0409825 55.3870733, 39.0407458 55.3872722)",,60,1,,
"[798140648, 798140650, 36382796]",улица Парижской Коммуны,residential,False,False,123.77100000000002,"LINESTRING (39.0423269 55.386205, 39.0419548 55.3860282, 39.0416373 55.3858784, 39.0415459 55.3858353, 39.0413091 55.3857205, 39.0409801 55.385561, 39.0408083 55.3855039)",,,1,,
798140651,улица Парижской Коммуны,residential,False,False,106.44,"LINESTRING (39.0379591 55.3840973, 39.037895 55.384065, 39.0378551 55.3840448, 39.0371798 55.3837044, 39.0371018 55.3836643, 39.03678 55.3835138, 39.0366889 55.3834685)",,,,,
798140651,улица Парижской Коммуны,residential,False,True,128.024,"LINESTRING (39.0379591 55.3840973, 39.0380279 55.3841312, 39.0380653 55.3841496, 39.0386307 55.3844281, 39.039299 55.3847572, 39.0393687 55.3847915, 39.0394905 55.3848515)",,,,,
807158654,улица Карла Маркса,tertiary,True,False,152.72,"LINESTRING (39.0379591 55.3840973, 39.0378373 55.384175, 39.0372217 55.3845679, 39.0367816 55.3848487, 39.0366015 55.3849637, 39.036352 55.3851234)",46Н-02089,,2,,
36382792,улица Алексея Тупицина,residential,False,False,119.99400000000001,"LINESTRING (39.0343327 55.3864505, 39.0342983 55.3864307, 39.0342361 55.3864006, 39.0332034 55.3859012, 39.0328898 55.3857487)",,,2,,
276463671,улица Карла Маркса,tertiary,False,False,43.025,"LINESTRING (39.0343327 55.3864505, 39.0341984 55.3865388, 39.0340752 55.3866199, 39.0338965 55.3867476)",46Н-02089,,2,,
56064771,Профсоюзная улица,secondary,False,True,34.573,"LINESTRING (39.0281622 55.3858087, 39.0283893 55.3859177, 39.0285804 55.3860093)",46Н-02092,,,,
"[806437230, 806437231]",Октябрьская улица,tertiary,True,False,203.4,"LINESTRING (39.0281622 55.3858087, 39.0283103 55.3857132, 39.0286227 55.3855118, 39.0286831 55.3854729, 39.0289426 55.3853056, 39.0291197 55.3851914, 39.0292414 55.385113, 39.0293668 55.3850321, 39.0294478 55.3849798, 39.0295133 55.3849376, 39.0296244 55.3848659, 39.0300146 55.3846139, 39.030192 55.3844994, 39.0302903 55.3844359)",46Н-02088,40,2,,
