osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes
1080132736,False,улица Карла Маркса,secondary,RU:urban,False,3.73,"LINESTRING (39.0827433 50.8607881, 39.0827177 50.8608175)",,
333540225,False,улица Прохоренко,residential,60,False,18.394,"LINESTRING (39.0785354 50.8608911, 39.0783125 50.8608041)",,
55479304,False,улица Крамского,residential,RU:urban,False,50.969,"LINESTRING (39.0785354 50.8608911, 39.0784804 50.8609509, 39.0781622 50.8612843)",,
"[105595253, 853500517, 853500518]",False,улица Прохоренко,residential,"['20', 'RU:urban']",True,244.73700000000005,"LINESTRING (39.0785354 50.8608911, 39.0788008 50.8609939, 39.0794907 50.8612613, 39.080711 50.8617349, 39.0810585 50.8618698, 39.0814343 50.8620156, 39.0815062 50.8620435)",,
51355628,False,улица Орджоникидзе,residential,,True,15.817,"LINESTRING (39.074211 50.8609702, 39.0740208 50.8608939)",,
51355628,False,улица Орджоникидзе,residential,,False,242.94099999999997,"LINESTRING (39.074211 50.8609702, 39.0747442 50.8611676, 39.0750264 50.8612721, 39.0758772 50.861587, 39.07718 50.8620931)",,
51355628,False,улица Орджоникидзе,residential,,True,14.391,"LINESTRING (39.0773559 50.8621596, 39.07718 50.8620931)",,
751551150,True,улица Крамского,residential,,False,149.287,"LINESTRING (39.0773559 50.8621596, 39.0762932 50.8633226)",,
51355628,False,улица Орджоникидзе,residential,,False,246.49500000000003,"LINESTRING (39.0773559 50.8621596, 39.0776917 50.8622872, 39.0788518 50.8627253, 39.0798644 50.8631083, 39.0802909 50.86327, 39.0803686 50.863299)",,
32732517,False,Октябрьская улица,residential,,True,15.827,"LINESTRING (39.0719277 50.8634749, 39.0717344 50.8634016)",,
593455881,True,Октябрьская улица,residential,60,False,244.737,"LINESTRING (39.0719277 50.8634749, 39.0723873 50.8636482, 39.0729213 50.863854, 39.0729946 50.8638822, 39.0749027 50.8646231)",,
593455880,False,Октябрьская улица,residential,60,True,13.876,"LINESTRING (39.0750708 50.8646888, 39.0749027 50.8646231)",,
751551150,True,улица Крамского,residential,,False,334.411,"LINESTRING (39.0750708 50.8646888, 39.0726885 50.8672934)",,
593455880,False,Октябрьская улица,residential,60,False,247.434,"LINESTRING (39.0750708 50.8646888, 39.0758798 50.8650062, 39.0762162 50.8651365, 39.078013 50.8658101, 39.078089 50.8658388)",,
105595280,False,улица Кузнецова,unclassified,60,False,159.529,"LINESTRING (39.0841171 50.8630426, 39.0829436 50.8642713)",,
105595253,False,улица Прохоренко,residential,,False,198.411,"LINESTRING (39.0841171 50.8630426, 39.0827852 50.8625399, 39.0826543 50.8624891, 39.0817643 50.8621437, 39.081699 50.8621183)",,
105595253,False,улица Прохоренко,residential,,True,15.884,"LINESTRING (39.0815062 50.8620435, 39.081699 50.8621183)",,
"[853500517, 105595253, 853500518]",False,улица Прохоренко,residential,"['20', 'RU:urban']",False,244.737,"LINESTRING (39.0815062 50.8620435, 39.0814343 50.8620156, 39.0810585 50.8618698, 39.080711 50.8617349, 39.0794907 50.8612613, 39.0788008 50.8609939, 39.0785354 50.8608911)",,
105595269,True,улица Карла Маркса,secondary,RU:urban,False,163.815,"LINESTRING (39.0815062 50.8620435, 39.0815959 50.8619444, 39.0825686 50.860842, 39.0827177 50.8608175)",,
51355628,False,улица Орджоникидзе,residential,,False,15.895,"LINESTRING (39.0803686 50.863299, 39.0805612 50.8633742)",,
51355628,False,улица Орджоникидзе,residential,,True,246.495,"LINESTRING (39.0803686 50.863299, 39.0802909 50.86327, 39.0798644 50.8631083, 39.0788518 50.8627253, 39.0776917 50.8622872, 39.0773559 50.8621596)",,
105595269,True,улица Карла Маркса,secondary,RU:urban,False,160.82399999999998,"LINESTRING (39.0803686 50.863299, 39.0804293 50.863232, 39.0813984 50.8621624, 39.081446 50.8621099, 39.0815062 50.8620435)",,
1080132739,False,улица Карла Маркса,secondary,RU:urban,True,10.156,"LINESTRING (39.0757798 50.868487, 39.0758502 50.8684072)",,
58010104,False,улица Кирова,secondary,RU:urban,False,254.31600000000003,"LINESTRING (39.0757798 50.868487, 39.0756652 50.8684428, 39.073747 50.867703, 39.0726885 50.8672934)",20Н-51-19,
58010104,False,улица Кирова,secondary,RU:urban,False,15.976,"LINESTRING (39.0726885 50.8672934, 39.0724954 50.8672173)",20Н-51-19,
58010104,False,улица Кирова,secondary,RU:urban,True,254.31600000000003,"LINESTRING (39.0726885 50.8672934, 39.073747 50.867703, 39.0756652 50.8684428, 39.0757798 50.868487)",20Н-51-19,
751551150,True,улица Крамского,residential,,False,175.076,"LINESTRING (39.0726885 50.8672934, 39.0715679 50.8685091, 39.0713647 50.8686177)",,
51355628,False,улица Орджоникидзе,residential,,False,15.817,"LINESTRING (39.0740208 50.8608939, 39.074211 50.8609702)",,
61829082,True,улица Нарского,residential,40,False,126.861,"LINESTRING (39.0740208 50.8608939, 39.0732671 50.8617033, 39.0731039 50.8618771)",,
32732517,False,Октябрьская улица,residential,,False,15.827,"LINESTRING (39.0717344 50.8634016, 39.0719277 50.8634749)",,
333540225,False,улица Прохоренко,residential,60,True,18.394,"LINESTRING (39.0783125 50.8608041, 39.0785354 50.8608911)",,
751551151,False,улица Крамского,residential,60,True,51.727999999999994,"LINESTRING (39.0783125 50.8608041, 39.0782579 50.8608663, 39.0779485 50.8612086)",,
51355628,False,улица Орджоникидзе,residential,,False,14.391,"LINESTRING (39.07718 50.8620931, 39.0773559 50.8621596)",,
"[764874405, 751551150, 593455879]",True,улица Крамского,residential,60,False,205.743,"LINESTRING (39.07718 50.8620931, 39.0778312 50.8613527, 39.0780419 50.8614267, 39.0779989 50.8614726, 39.0778473 50.8616345, 39.0773559 50.8621596)",,
51355628,False,улица Орджоникидзе,residential,,True,242.941,"LINESTRING (39.07718 50.8620931, 39.0758772 50.861587, 39.0750264 50.8612721, 39.0747442 50.8611676, 39.074211 50.8609702)",,
593455879,True,улица Крамского,residential,60,False,174.043,"LINESTRING (39.0749027 50.8646231, 39.0761277 50.8632622)",,
593455880,False,Октябрьская улица,residential,60,False,13.876,"LINESTRING (39.0749027 50.8646231, 39.0750708 50.8646888)",,
58010104,False,улица Кирова,secondary,RU:urban,True,15.976,"LINESTRING (39.0724954 50.8672173, 39.0726885 50.8672934)",20Н-51-19,
57885563,True,улица Крамского,residential,,False,334.304,"LINESTRING (39.0724954 50.8672173, 39.0741144 50.8654874, 39.0744294 50.8651317, 39.0748506 50.8646791, 39.0749027 50.8646231)",,
105595280,False,улица Кузнецова,unclassified,60,False,322.783,"LINESTRING (39.0829436 50.8642713, 39.0807027 50.8668063)",,
105595280,False,улица Кузнецова,unclassified,60,True,159.529,"LINESTRING (39.0829436 50.8642713, 39.0841171 50.8630426)",,
51355628,False,улица Орджоникидзе,residential,,True,194.7,"LINESTRING (39.0829436 50.8642713, 39.0806154 50.8633958, 39.0805612 50.8633742)",,
951422607,False,улица Кузнецова,residential,60,True,252.161,"LINESTRING (39.078945 50.8687842, 39.0790075 50.8687139, 39.0807027 50.8668063)",,
105595280,False,улица Кузнецова,unclassified,60,True,322.783,"LINESTRING (39.0807027 50.8668063, 39.0829436 50.8642713)",,
105595244,False,Октябрьская улица,unclassified,,False,195.567,"LINESTRING (39.0807027 50.8668063, 39.0810419 50.8669416, 39.0830721 50.8677321)",,
