osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref
183627897,Борисовская улица,tertiary,False,False,155.51299999999998,"LINESTRING (36.0143945 50.6071842, 36.0137472 50.6069599, 36.0124394 50.6065392)",,,
185330661,Первомайская улица,residential,False,False,374.739,"LINESTRING (36.0143945 50.6071842, 36.0131243 50.6083509, 36.0128145 50.6086378, 36.0126556 50.6087735, 36.0125638 50.6089742, 36.0121211 50.6099424, 36.0120554 50.6101564)",,,
185673528,Первомайская улица,tertiary,False,True,187.872,"LINESTRING (36.0143945 50.6071842, 36.0150412 50.6066939, 36.0159886 50.6058329)",60,,
183627897,Борисовская улица,tertiary,False,True,174.431,"LINESTRING (36.0101775 50.6059068, 36.0105156 50.6060069, 36.0124394 50.6065392)",,,
184560319,Советская улица,secondary,False,False,100.58599999999998,"LINESTRING (36.0101775 50.6059068, 36.0100959 50.6060189, 36.0096406 50.6066449, 36.0095801 50.6067281)",60,,
184560319,Советская улица,secondary,False,True,83.839,"LINESTRING (36.0101775 50.6059068, 36.0102885 50.6057328, 36.0106232 50.6052079)",60,,
184560319,Советская улица,secondary,False,False,50.871,"LINESTRING (36.0082326 50.6086546, 36.0079576 50.6090775)",60,,
184560319,Советская улица,secondary,False,True,93.69800000000001,"LINESTRING (36.0082326 50.6086546, 36.0082851 50.6085737, 36.0086979 50.6079385, 36.0087352 50.6078747)",60,,
183627897,Борисовская улица,tertiary,False,False,174.431,"LINESTRING (36.0124394 50.6065392, 36.0105156 50.6060069, 36.0101775 50.6059068)",,,
183627897,Борисовская улица,tertiary,False,True,155.51299999999998,"LINESTRING (36.0124394 50.6065392, 36.0137472 50.6069599, 36.0143945 50.6071842)",,,
74851856,улица Куйбышева,residential,False,True,365.504,"LINESTRING (36.0095801 50.6067281, 36.0094874 50.6066979, 36.0092044 50.6066056, 36.0082157 50.6061453, 36.0067898 50.6052871, 36.0058504 50.6048741, 36.0054667 50.6047614)",,,
184560319,Советская улица,secondary,False,False,140.829,"LINESTRING (36.0095801 50.6067281, 36.0095207 50.6068153, 36.009132 50.607386, 36.0087352 50.6078747)",60,,
184560319,Советская улица,secondary,False,True,100.58599999999998,"LINESTRING (36.0095801 50.6067281, 36.0096406 50.6066449, 36.0100959 50.6060189, 36.0101775 50.6059068)",60,,
184560319,Советская улица,secondary,False,True,50.871,"LINESTRING (36.0079576 50.6090775, 36.0082326 50.6086546)",60,,
184415167,Комсомольский переулок,residential,False,False,313.178,"LINESTRING (36.0079576 50.6090775, 36.008194 50.6091454, 36.0088675 50.6093386, 36.009891 50.6096183, 36.0100114 50.6096513, 36.0105959 50.609811, 36.0113211 50.6099815, 36.0120554 50.6101564)",,,
"[74851858, 142905243, 184560319]",Советская улица,"['secondary', 'tertiary']",False,"[False, True]",271.087,"LINESTRING (36.0079576 50.6090775, 36.0076905 50.6094879, 36.0076359 50.6095718, 36.0072648 50.6101265, 36.0068682 50.6106911, 36.0064198 50.6113113)",60,yes,14К-17
184415167,Комсомольский переулок,residential,False,True,313.17799999999994,"LINESTRING (36.0120554 50.6101564, 36.0113211 50.6099815, 36.0105959 50.609811, 36.0100114 50.6096513, 36.009891 50.6096183, 36.0088675 50.6093386, 36.008194 50.6091454, 36.0079576 50.6090775)",,,
185330661,Первомайская улица,residential,False,False,150.553,"LINESTRING (36.0120554 50.6101564, 36.0115569 50.6112158, 36.0114447 50.6114537)",,,
185330661,Первомайская улица,residential,False,True,374.73900000000003,"LINESTRING (36.0120554 50.6101564, 36.0121211 50.6099424, 36.0125638 50.6089742, 36.0126556 50.6087735, 36.0128145 50.6086378, 36.0131243 50.6083509, 36.0143945 50.6071842)",,,
185330661,Первомайская улица,residential,False,True,150.553,"LINESTRING (36.0114447 50.6114537, 36.0115569 50.6112158, 36.0120554 50.6101564)",,,
184560319,Советская улица,secondary,False,False,83.839,"LINESTRING (36.0106232 50.6052079, 36.0102885 50.6057328, 36.0101775 50.6059068)",60,,
74851858,,secondary,False,True,26.671,"LINESTRING (36.0064198 50.6113113, 36.0061893 50.6115014)",,,14К-17
220589748,Красноармейская улица,residential,False,True,26.668,"LINESTRING (36.0064198 50.6113113, 36.0065577 50.6115346)",,,
"[74851858, 142905243, 184560319]",Советская улица,"['secondary', 'tertiary']",False,"[False, True]",271.087,"LINESTRING (36.0064198 50.6113113, 36.0068682 50.6106911, 36.0072648 50.6101265, 36.0076359 50.6095718, 36.0076905 50.6094879, 36.0079576 50.6090775)",60,yes,14К-17
220587204,,unclassified,False,False,26.256,"LINESTRING (36.0065577 50.6115346, 36.0061893 50.6115014)",,,
220589748,Красноармейская улица,residential,False,False,26.668,"LINESTRING (36.0065577 50.6115346, 36.0064198 50.6113113)",,,
220587206,,residential,False,True,53.507000000000005,"LINESTRING (36.0065577 50.6115346, 36.0065143 50.6116975, 36.006296 50.6119815)",,,
