osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed
41673510,Уральская улица,residential,False,False,91.773,"LINESTRING (60.4739702 56.9923544, 60.4739963 56.9924388, 60.4743369 56.9931549)",,
63663139,Советская улица,tertiary,False,False,92.39699999999999,"LINESTRING (60.4739702 56.9923544, 60.4738053 56.9923774, 60.4725761 56.9926882)",,
787933777,Уральская улица,tertiary,False,True,291.21700000000004,"LINESTRING (60.4739702 56.9923544, 60.4738741 56.9922373, 60.4726968 56.9911016, 60.4716873 56.9901277, 60.4716137 56.9900728)",,
63663139,Советская улица,tertiary,False,False,26.336,"LINESTRING (60.4713297 56.9930523, 60.4709465 56.9931642)",,
63663139,Советская улица,tertiary,False,True,85.668,"LINESTRING (60.4713297 56.9930523, 60.4725761 56.9926882)",,
41673480,,residential,False,False,75.178,"LINESTRING (60.4713297 56.9930523, 60.4713949 56.9931304, 60.4719182 56.9936473)",,
63663139,Советская улица,tertiary,False,True,91.15,"LINESTRING (60.4682598 56.993949, 60.4695847 56.9935603)",,
41673451,Садовая улица,residential,False,False,325.91900000000004,"LINESTRING (60.4682598 56.993949, 60.4681535 56.993842, 60.4658237 56.9916602, 60.465852 56.9913753)",,
63663139,Советская улица,tertiary,False,False,293.473,"LINESTRING (60.4682598 56.993949, 60.4669901 56.9943072, 60.4645603 56.9949861, 60.4642315 56.9950778, 60.4641053 56.9951201, 60.4639815 56.9951811)",,
37634577,улица Ленина,tertiary,False,True,415.751,"LINESTRING (60.4639815 56.9951811, 60.4639538 56.9947284, 60.4639331 56.994456, 60.4639114 56.9938931, 60.4637378 56.9914446)",,
63663139,Советская улица,tertiary,False,True,293.47299999999996,"LINESTRING (60.4639815 56.9951811, 60.4641053 56.9951201, 60.4642315 56.9950778, 60.4645603 56.9949861, 60.4669901 56.9943072, 60.4682598 56.993949)",,
787933793,Уральская улица,tertiary,True,False,48.177,"LINESTRING (60.4623335 56.9888344, 60.4630565 56.9888111, 60.4631275 56.9888119)",,
437656160,улица Ленина,tertiary,True,False,42.45,"LINESTRING (60.4636174 56.988914, 60.463616 56.9890406, 60.4636254 56.9892957)",roundabout,
787933778,Уральская улица,tertiary,True,False,32.972,"LINESTRING (60.4636174 56.988914, 60.4635252 56.9889314, 60.4633388 56.9889648, 60.4632093 56.9889747, 60.4630921 56.9889614)",,
37634577,улица Ленина,tertiary,False,False,185.584,"LINESTRING (60.4636431 56.9897764, 60.4637378 56.9914446)",,
"[787933779, 37634563]",улица Ленина,tertiary,True,False,48.917,"LINESTRING (60.4636431 56.9897764, 60.4635807 56.9895556, 60.4634134 56.9893592)",roundabout,
787933777,Уральская улица,tertiary,False,False,92.191,"LINESTRING (60.4657222 56.9887845, 60.4672433 56.9887591)",,
