osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed
154138266,unclassified,False,True,139.52100000000002,"LINESTRING (135.0582536 44.2671149, 135.058272 44.2673334, 135.0582755 44.2675012, 135.0583001 44.2677301, 135.0583403 44.2683679)",,,
342254658,tertiary,False,True,560.9789999999999,"LINESTRING (135.0582536 44.2671149, 135.0573825 44.2682769, 135.0573506 44.2683149, 135.0568281 44.2690156, 135.0564968 44.2694967, 135.0563076 44.2698131, 135.0562895 44.2698816, 135.0562848 44.2699524, 135.0563091 44.2702352, 135.056355 44.2705456, 135.05645 44.2713077, 135.0564797 44.2715454, 135.0564997 44.2716742, 135.0565182 44.271811)",05К-237,улица Арсеньева,40
1242949125,tertiary,False,False,353.538,"LINESTRING (135.0582536 44.2671149, 135.0582483 44.2670008, 135.0582138 44.2662555, 135.058186 44.2656526, 135.0581592 44.265074, 135.0581391 44.2646402, 135.0581066 44.2639372)",05К-237,улица Арсеньева,40
148170816,residential,False,False,24.734,"LINESTRING (135.0532619 44.2643003, 135.0531683 44.2645124)",,Комсомольская улица,40
839232173,unclassified,False,True,17.364,"LINESTRING (135.0532619 44.2643003, 135.0534634 44.26436)",,,20
148170816,residential,False,True,24.072000000000003,"LINESTRING (135.0532619 44.2643003, 135.0532565 44.2642111, 135.0532151 44.2640874)",,Комсомольская улица,40
148170816,residential,False,True,24.734,"LINESTRING (135.0531683 44.2645124, 135.0532619 44.2643003)",,Комсомольская улица,40
152009738,residential,False,True,41.984,"LINESTRING (135.0531683 44.2645124, 135.0536927 44.2644733)",,улица Чехова,20
148170816,residential,False,False,487.9240000000001,"LINESTRING (135.0531683 44.2645124, 135.0531455 44.2646564, 135.0531547 44.2647886, 135.0531828 44.2648952, 135.0532244 44.2650248, 135.0532714 44.2651151, 135.053392 44.2653014, 135.0535639 44.2655633, 135.0536026 44.2658844, 135.0536142 44.2661715, 135.053612 44.2666767, 135.0536254 44.2670358, 135.053679 44.2675064, 135.0537188 44.2680202, 135.0538105 44.2684533, 135.053842 44.268513, 135.0538722 44.268557, 135.0539225 44.2685858, 135.054089 44.268668, 135.0541774 44.2687094)",,Комсомольская улица,40
585790267,unclassified,False,True,142.55300000000003,"LINESTRING (135.055279 44.268363, 135.0553769 44.2686836, 135.0553866 44.2687368, 135.0553474 44.2687721, 135.0552803 44.2687894, 135.0551663 44.2687971, 135.0546782 44.2687885, 135.0544851 44.2687846, 135.0543218 44.2687575, 135.0541774 44.2687094)",,,40
148170816,residential,False,True,487.924,"LINESTRING (135.0541774 44.2687094, 135.054089 44.268668, 135.0539225 44.2685858, 135.0538722 44.268557, 135.053842 44.268513, 135.0538105 44.2684533, 135.0537188 44.2680202, 135.053679 44.2675064, 135.0536254 44.2670358, 135.053612 44.2666767, 135.0536142 44.2661715, 135.0536026 44.2658844, 135.0535639 44.2655633, 135.053392 44.2653014, 135.0532714 44.2651151, 135.0532244 44.2650248, 135.0531828 44.2648952, 135.0531547 44.2647886, 135.0531455 44.2646564, 135.0531683 44.2645124)",,Комсомольская улица,40
585790267,unclassified,False,False,142.553,"LINESTRING (135.0541774 44.2687094, 135.0543218 44.2687575, 135.0544851 44.2687846, 135.0546782 44.2687885, 135.0551663 44.2687971, 135.0552803 44.2687894, 135.0553474 44.2687721, 135.0553866 44.2687368, 135.0553769 44.2686836, 135.055279 44.268363)",,,40
839232020,unclassified,False,False,62.132,"LINESTRING (135.0599631 44.2630448, 135.0591832 44.2630614)",,,
148788142,residential,False,False,142.048,"LINESTRING (135.0599631 44.2630448, 135.060056 44.2630521, 135.060087 44.2630717, 135.0600937 44.2632507, 135.0600681 44.263493, 135.0600885 44.2639224, 135.0600828 44.2639799, 135.060052 44.2640711, 135.0600135 44.264113, 135.0600345 44.2642397)",,Подгорная улица,20
839232147,unclassified,False,True,16.932,"LINESTRING (135.0601498 44.2654252, 135.0599471 44.2653792)",,,
148788142,residential,False,False,319.503,"LINESTRING (135.0601498 44.2654252, 135.0601914 44.2657086, 135.0602746 44.2660524, 135.0602931 44.2662395, 135.0603522 44.2670426, 135.0603507 44.2673377, 135.0603148 44.2678233, 135.0602578 44.2682323, 135.0602337 44.2682848)",,Подгорная улица,20
148788142,residential,False,True,134.55599999999998,"LINESTRING (135.0601498 44.2654252, 135.0601646 44.2653955, 135.060166 44.2653513, 135.0601499 44.265287, 135.0601204 44.2651881, 135.060115 44.2651084, 135.0601056 44.2648327, 135.0600842 44.2647002, 135.0600788 44.2646099, 135.0600882 44.2645331, 135.0601212 44.2643689, 135.0601096 44.2643276, 135.0600775 44.2642815, 135.0600345 44.2642397)",,Подгорная улица,20
148788142,residential,False,False,154.61599999999999,"LINESTRING (135.0602337 44.2682848, 135.0602478 44.2683265, 135.0602545 44.2683736, 135.0602397 44.2689354, 135.0602049 44.2694367, 135.0602124 44.269531, 135.0602301 44.2696724)",,Подгорная улица,20
148788142,residential,False,True,319.503,"LINESTRING (135.0602337 44.2682848, 135.0602578 44.2682323, 135.0603148 44.2678233, 135.0603507 44.2673377, 135.0603522 44.2670426, 135.0602931 44.2662395, 135.0602746 44.2660524, 135.0601914 44.2657086, 135.0601498 44.2654252)",,Подгорная улица,20
152009832,unclassified,False,True,151.543,"LINESTRING (135.0602337 44.2682848, 135.0602008 44.2682737, 135.0601445 44.268268, 135.0594941 44.2682908, 135.0590665 44.2683205, 135.0584724 44.2683593, 135.0583403 44.2683679)",,,
148788142,residential,False,True,97.857,"LINESTRING (135.0599137 44.2716074, 135.0600252 44.2715215, 135.0600955 44.2714435, 135.0601241 44.271343, 135.0602052 44.2709646, 135.0602518 44.2707831)",,Подгорная улица,20
839232156,unclassified,False,False,87.66,"LINESTRING (135.0599137 44.2716074, 135.0599045 44.2713333, 135.0599071 44.2712613, 135.0599313 44.271219, 135.0599541 44.2711623, 135.0599541 44.2710999, 135.0599165 44.2708262)",,,
342254658,tertiary,False,False,560.979,"LINESTRING (135.0565182 44.271811, 135.0564997 44.2716742, 135.0564797 44.2715454, 135.05645 44.2713077, 135.056355 44.2705456, 135.0563091 44.2702352, 135.0562848 44.2699524, 135.0562895 44.2698816, 135.0563076 44.2698131, 135.0564968 44.2694967, 135.0568281 44.2690156, 135.0573506 44.2683149, 135.0573825 44.2682769, 135.0582536 44.2671149)",05К-237,улица Арсеньева,40
