osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
297017824,False,улица Пудова С.Н.,secondary,60,False,1.961,,"LINESTRING (142.5323481 46.7157436, 142.5323312 46.7157303)"
84699932,False,Транспортная улица,tertiary,60,False,146.347,64Н-5,"LINESTRING (142.5323481 46.7157436, 142.5328178 46.7155477, 142.5337373 46.7151643, 142.5339882 46.7150597)"
87322776,False,улица Пудова С.Н.,secondary,60,True,141.08599999999998,64Н-5,"LINESTRING (142.5323481 46.7157436, 142.5332778 46.7164345, 142.5333731 46.7165026, 142.5336099 46.7166717)"
330304440,False,улица Пудова С.Н.,tertiary,60,False,4.65,,"LINESTRING (142.5286555 46.7129853, 142.5286144 46.7129544)"
330304440,False,улица Пудова С.Н.,tertiary,60,True,36.289,,"LINESTRING (142.5286555 46.7129853, 142.5289807 46.7132236)"
337992758,False,улица Кирова,tertiary,60,True,203.098,,"LINESTRING (142.5286555 46.7129853, 142.5283192 46.7132024, 142.5283016 46.7132138, 142.5267163 46.7142376)"
87324032,False,,residential,,False,400.5280000000001,,"LINESTRING (142.5303651 46.7125647, 142.53053 46.7125389, 142.5306358 46.7125502, 142.530758 46.7126519, 142.5309798 46.7128214, 142.5310941 46.7128884, 142.5313288 46.7131027, 142.5316826 46.713403, 142.5320201 46.7136375, 142.5322913 46.7137801, 142.5327349 46.7140725, 142.532913 46.7141899, 142.5335211 46.71465, 142.5336862 46.7147949, 142.5339109 46.7149919, 142.5339882 46.7150597)"
87324032,False,,residential,,True,173.912,,"LINESTRING (142.5303651 46.7125647, 142.5296996 46.7120925, 142.52878 46.71144)"
328332706,False,улица Ленина,residential,,True,138.349,,"LINESTRING (142.5303651 46.7125647, 142.530401 46.712727, 142.530378 46.7128383, 142.5303089 46.7129194, 142.5298233 46.7132676, 142.5294147 46.7135417)"
84699932,False,Транспортная улица,tertiary,60,True,146.347,64Н-5,"LINESTRING (142.5339882 46.7150597, 142.5337373 46.7151643, 142.5328178 46.7155477, 142.5323481 46.7157436)"
87324032,False,,residential,,True,400.52799999999996,,"LINESTRING (142.5339882 46.7150597, 142.5339109 46.7149919, 142.5336862 46.7147949, 142.5335211 46.71465, 142.532913 46.7141899, 142.5327349 46.7140725, 142.5322913 46.7137801, 142.5320201 46.7136375, 142.5316826 46.713403, 142.5313288 46.7131027, 142.5310941 46.7128884, 142.5309798 46.7128214, 142.530758 46.7126519, 142.5306358 46.7125502, 142.53053 46.7125389, 142.5303651 46.7125647)"
87324030,False,Лесная улица,residential,,False,41.642,,"LINESTRING (142.532313 46.7168375, 142.5325715 46.7171674)"
87324025,False,Зелёная улица,residential,,False,276.00500000000005,,"LINESTRING (142.532313 46.7168375, 142.5318602 46.7170455, 142.5317936 46.7170933, 142.53176 46.717145, 142.5317429 46.7172881, 142.5317639 46.7175269, 142.5317886 46.7182203, 142.5317804 46.7189145, 142.5317547 46.7190125, 142.5317008 46.719122)"
87324030,False,Лесная улица,residential,,True,107.58500000000001,,"LINESTRING (142.532313 46.7168375, 142.5321711 46.7166647, 142.5318755 46.7164298, 142.531414 46.7160973)"
330304440,False,улица Пудова С.Н.,tertiary,60,False,48.435,,"LINESTRING (142.5294147 46.7135417, 142.5289807 46.7132236)"
328332706,False,улица Ленина,residential,,False,138.349,,"LINESTRING (142.5294147 46.7135417, 142.5298233 46.7132676, 142.5303089 46.7129194, 142.530378 46.7128383, 142.530401 46.712727, 142.5303651 46.7125647)"
328332706,False,улица Ленина,residential,,True,201.024,,"LINESTRING (142.5294147 46.7135417, 142.5288522 46.7138978, 142.5284151 46.7141744, 142.527999 46.7144378, 142.5279779 46.7144512, 142.5274773 46.714768)"
330304440,False,улица Пудова С.Н.,tertiary,60,True,180.261,,"LINESTRING (142.5294147 46.7135417, 142.5296796 46.7137275, 142.5297488 46.7137761, 142.5301792 46.7140609, 142.5305736 46.7143551, 142.5310481 46.714713)"
87324032,False,,residential,,False,173.912,,"LINESTRING (142.52878 46.71144, 142.5296996 46.7120925, 142.5303651 46.7125647)"
