osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed,bridge
464966335,улица Дзержинского,tertiary,False,True,109.507,,"LINESTRING (38.6476566 55.7798801, 38.6493684 55.7800878)",,,
"[43222547, 119036500]","['улица Кропоткина', 'Павловская улица']",tertiary,False,True,207.165,2,"LINESTRING (38.6476566 55.7798801, 38.6476416 55.779966, 38.6475259 55.780629, 38.6475191 55.7807019, 38.6475361 55.7807421, 38.6475749 55.7807752, 38.647654 55.780813, 38.6477525 55.7808387, 38.6485164 55.7809634, 38.6491907 55.7810539)",,,
279116927,улица Кропоткина,tertiary,False,True,110.52199999999999,2,"LINESTRING (38.6476566 55.7798801, 38.6477378 55.7795063, 38.6478378 55.7788915)",,,
23323560,улица Свердлова,residential,False,False,113.567,2,"LINESTRING (38.657554 55.7773043, 38.6572446 55.7783107)",,,
43411312,,residential,False,False,81.337,,"LINESTRING (38.6513561 55.785202, 38.652634 55.7853389)",,,
395249907,,residential,False,True,132.06900000000002,,"LINESTRING (38.6513561 55.785202, 38.6512596 55.7850229, 38.6513132 55.7848223, 38.651383 55.7846911, 38.6514699 55.7845833, 38.6516405 55.7844498, 38.6517531 55.7842809, 38.6518175 55.7841496, 38.6518131 55.7840882)",,,
39766768,площадь Революции,secondary,True,False,31.352000000000004,1,"LINESTRING (38.6512352 55.7789777, 38.6512415 55.7790377, 38.6512542 55.779146, 38.6512619 55.7791825, 38.651275 55.7792587)",46Н-08287,,
234461853,Большая Покровская улица,secondary,False,True,145.013,,"LINESTRING (38.6512352 55.7789777, 38.6514158 55.7785309, 38.6514654 55.7784166, 38.6514813 55.7783753, 38.6514934 55.778345, 38.6515926 55.7780925, 38.6517543 55.7777067)",46Н-08287,,
23323560,улица Свердлова,residential,False,False,114.478,2,"LINESTRING (38.6568432 55.7797566, 38.6565326 55.7807712)",,,
23323560,улица Свердлова,residential,False,True,162.725,2,"LINESTRING (38.6568432 55.7797566, 38.6568624 55.7796876, 38.6572446 55.7783107)",,,
119036456,улица Кирова,tertiary,False,True,287.94500000000005,2,"LINESTRING (38.6568432 55.7797566, 38.6566785 55.779742, 38.6556014 55.7796463, 38.655366 55.7796254, 38.6546253 55.7795627, 38.6539279 55.7795036, 38.6536278 55.7794732, 38.6535048 55.7794608, 38.6530146 55.7794111, 38.6527085 55.7793843, 38.652395 55.7793568, 38.6522964 55.7793482)",,,
23323560,улица Свердлова,residential,False,False,110.723,2,"LINESTRING (38.6565326 55.7807712, 38.6561924 55.7817484)",,,
23323560,улица Свердлова,residential,False,True,114.478,2,"LINESTRING (38.6565326 55.7807712, 38.6568432 55.7797566)",,,
