osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
142865933,4,Ленинградский проспект,primary,RU:urban,False,True,28.672,"LINESTRING (28.7464556 60.7122173, 28.7467814 60.71242)",
"[332272521, 289602020, 289602033, 142865935]",4,Ленинградский проспект,primary,RU:urban,False,False,144.89,"LINESTRING (28.7464556 60.7122173, 28.7462482 60.7120783, 28.7457592 60.7117627, 28.7454494 60.7115648, 28.7453522 60.7115023, 28.7449758 60.7112536, 28.7448559 60.7111755)",
"[339233226, 144015988]","['2', '3']",набережная 40-летия ВЛКСМ,primary,RU:urban,False,True,141.989,"LINESTRING (28.7464556 60.7122173, 28.7461875 60.7122755, 28.7460398 60.7123109, 28.7453965 60.7125536, 28.7443299 60.7129505)",
171384447,2,Вокзальная улица,tertiary,,False,True,10.991,"LINESTRING (28.7516272 60.712671, 28.7516081 60.7127694)",
171384448,2,Вокзальная улица,tertiary,,False,False,40.937,"LINESTRING (28.7516272 60.712671, 28.7516327 60.7126428, 28.7516893 60.7123041)",
540483189,2,Вокзальная улица,tertiary,RU:urban,False,True,23.685,"LINESTRING (28.7517765 60.711829, 28.7517438 60.7120414)",
171383791,2,Вокзальная улица,tertiary,RU:urban,False,False,106.14700000000002,"LINESTRING (28.7517765 60.711829, 28.7517886 60.7117505, 28.7518313 60.7114735, 28.7518592 60.7112918, 28.7519054 60.7109923, 28.7519231 60.7108771)",
171383791,2,Вокзальная улица,tertiary,RU:urban,False,True,106.147,"LINESTRING (28.7519231 60.7108771, 28.7519054 60.7109923, 28.7518592 60.7112918, 28.7518313 60.7114735, 28.7517886 60.7117505, 28.7517765 60.711829)",
171388065,4,Ленинградское шоссе,secondary,RU:urban,False,True,45.693,"LINESTRING (28.7519231 60.7108771, 28.7517577 60.7108705, 28.7517037 60.7108684, 28.7510859 60.7108438)",
31403177,,улица Димитрова,residential,RU:urban,False,False,174.047,"LINESTRING (28.7464848 60.7105584, 28.7465811 60.7106202, 28.7468514 60.7107937, 28.747171 60.7109988, 28.7472425 60.7110447, 28.7476474 60.7113045, 28.7477651 60.71138, 28.7481183 60.7116067, 28.7483439 60.7117515, 28.7484245 60.7118032)",
339209650,2,проспект Ленина,residential,RU:urban,True,False,107.825,"LINESTRING (28.7464848 60.7105584, 28.7465988 60.7105152, 28.7479143 60.7100164, 28.7480515 60.7099644)",
31367991,,Северная улица,secondary,RU:urban,False,False,73.21,"LINESTRING (28.7499964 60.7112113, 28.7501194 60.7111657, 28.7509499 60.7108482, 28.7510277 60.7108413, 28.7510859 60.7108438)",
218800280,2,Северная улица,secondary,RU:urban,False,True,107.90400000000001,"LINESTRING (28.7499964 60.7112113, 28.7492299 60.7115002, 28.748533 60.7117624, 28.7484245 60.7118032)",
257563971,,улица Ушакова,residential,RU:urban,True,False,174.412,"LINESTRING (28.7499964 60.7112113, 28.7499221 60.711159, 28.7494697 60.7108701, 28.7484743 60.7102344, 28.7482113 60.7100665, 28.7481478 60.7100259, 28.7480515 60.7099644)",
171534076,1,Крепостная улица,primary,,True,False,6.861,"LINESTRING (28.7526061 60.7055731, 28.7525055 60.7056103)",
325312448,,улица Михаила Васильева,residential,,False,True,5.463,"LINESTRING (28.7526061 60.7055731, 28.752541 60.7055357)",
"[135435307, 135435309]",,Советская улица,residential,,False,False,252.645,"LINESTRING (28.7439035 60.7088461, 28.7440142 60.7089163, 28.7440468 60.708938, 28.7442539 60.7090718, 28.744318 60.7091122, 28.7443791 60.7091525, 28.74479 60.7094167, 28.7448787 60.7094744, 28.7454224 60.7098247, 28.745345 60.7098535, 28.7439662 60.7103724, 28.7439258 60.7103877, 28.7437305 60.7104598)",
"[44417570, 218800267]",2,Крепостная улица,primary,,False,True,116.17700000000002,"LINESTRING (28.7439035 60.7088461, 28.7437788 60.7088939, 28.7434752 60.7090096, 28.7431458 60.7091295, 28.7428913 60.7092247, 28.7424654 60.7093907, 28.7424121 60.7094105, 28.742211 60.7094831)",
218800269,2,Крепостная улица,primary,,False,False,107.342,"LINESTRING (28.7439035 60.7088461, 28.7450857 60.7084046, 28.745471 60.7082598)",
"[135435308, 715028734]",,Советская улица,residential,,True,False,165.67,"LINESTRING (28.7439035 60.7088461, 28.7437763 60.708764, 28.7435045 60.7085874, 28.743142 60.7083536, 28.7429499 60.7082297, 28.7423721 60.707859, 28.7421981 60.7077472, 28.7421528 60.7077186, 28.7420603 60.7076601)",
"[44417570, 218800267]",2,Крепостная улица,primary,,False,False,116.17699999999999,"LINESTRING (28.742211 60.7094831, 28.7424121 60.7094105, 28.7424654 60.7093907, 28.7428913 60.7092247, 28.7431458 60.7091295, 28.7434752 60.7090096, 28.7437788 60.7088939, 28.7439035 60.7088461)",
"[289602024, 289602025, 289602022, 142865934]",4,Ленинградский проспект,tertiary,,False,False,165.904,"LINESTRING (28.742211 60.7094831, 28.7421212 60.7094221, 28.7416435 60.7091236, 28.7411383 60.7088035, 28.7406959 60.7085158, 28.740442 60.7083504, 28.7403599 60.7082975)",
205305285,,Крепостная улица,tertiary,,False,True,120.56299999999999,"LINESTRING (28.742211 60.7094831, 28.7420154 60.709554, 28.741238 60.709848, 28.7405392 60.7101123, 28.7404546 60.7101443)",
"[289602027, 339209651, 218800271]",4,Ленинградский проспект,primary,RU:urban,False,True,136.48399999999998,"LINESTRING (28.742211 60.7094831, 28.7423001 60.7095403, 28.7426564 60.7097694, 28.7432371 60.7101427, 28.7437305 60.7104598)",
218800284,2,набережная 40-летия ВЛКСМ,primary,RU:urban,False,False,133.135,"LINESTRING (28.7423819 60.7136754, 28.743642 60.7132055, 28.7443299 60.7129505)",
135435310,2,проспект Ленина,residential,RU:urban,True,False,133.668,"LINESTRING (28.7408408 60.7126791, 28.7409416 60.7126406, 28.74135 60.7124877, 28.7426954 60.711984, 28.7427911 60.7119478)",
173254638,2,Рыбный переулок,residential,RU:urban,True,False,138.925,"LINESTRING (28.7408408 60.7126791, 28.7409254 60.7127338, 28.7411997 60.7129116, 28.7414214 60.7130545, 28.7416882 60.7132269, 28.7417327 60.7132557, 28.7420644 60.7134701, 28.7422949 60.7136192, 28.7423819 60.7136754)",
"[289602033, 332272521, 289602020, 142865935]",4,Ленинградский проспект,primary,RU:urban,False,True,144.89,"LINESTRING (28.7448559 60.7111755, 28.7449758 60.7112536, 28.7453522 60.7115023, 28.7454494 60.7115648, 28.7457592 60.7117627, 28.7462482 60.7120783, 28.7464556 60.7122173)",
339209648,2,проспект Ленина,residential,RU:urban,True,False,112.073,"LINESTRING (28.7448559 60.7111755, 28.7450322 60.7111083, 28.7459441 60.7107631, 28.746363 60.7106045, 28.7464848 60.7105584)",
339209651,4,Ленинградский проспект,primary,RU:urban,False,False,100.407,"LINESTRING (28.7448559 60.7111755, 28.7446746 60.7110586, 28.7438081 60.7105097, 28.7437305 60.7104598)",
62828841,2,проспект Ленина,residential,RU:urban,True,False,74.375,"LINESTRING (28.7480515 60.7099644, 28.7490328 60.7095947, 28.7491355 60.7095568)",
144163676,2,Выборгская улица,tertiary,RU:urban,False,False,116.53900000000002,"LINESTRING (28.7403599 60.7082975, 28.7405509 60.7082279, 28.7410614 60.7080367, 28.7414388 60.7078953, 28.7420603 60.7076601)",
"[584013536, 289602029, 144163679]",6,Ленинградский проспект,residential,,False,False,172.745,"LINESTRING (28.7403599 60.7082975, 28.7402442 60.7082224, 28.7399486 60.7080283, 28.7390724 60.7074675, 28.7386298 60.7071843, 28.7384385 60.7070607)",
172262513,2,Выборгская улица,tertiary,60,False,True,121.201,"LINESTRING (28.7403599 60.7082975, 28.7401518 60.7083759, 28.7392605 60.7087143, 28.7388485 60.7088642, 28.7385915 60.7089604)",
"[289602024, 289602025, 289602022, 142865934]",4,Ленинградский проспект,tertiary,,False,True,165.90400000000002,"LINESTRING (28.7403599 60.7082975, 28.740442 60.7083504, 28.7406959 60.7085158, 28.7411383 60.7088035, 28.7416435 60.7091236, 28.7421212 60.7094221, 28.742211 60.7094831)",
218800275,2,Московский проспект,tertiary,,False,True,111.57,"LINESTRING (28.7528097 60.7094412, 28.7527229 60.7093812, 28.7524337 60.7092029, 28.7518575 60.70883, 28.7516734 60.7087132, 28.7515647 60.708644)",
"[82284747, 1171018085]",1,улица Мира,residential,,True,False,166.056,"LINESTRING (28.7528097 60.7094412, 28.752698 60.7094835, 28.7520346 60.7097349, 28.7516218 60.7098896, 28.7509235 60.7101526, 28.7508813 60.7101689, 28.7505187 60.7103082, 28.7503972 60.7103561)",
62828935,2,проспект Ленина,residential,,False,False,160.328,"LINESTRING (28.7515647 60.708644, 28.7514431 60.7086893, 28.7513797 60.7087131, 28.7503364 60.7091066, 28.7497567 60.7093267, 28.7492798 60.7095017, 28.7492269 60.7095219)",
218800275,2,Московский проспект,tertiary,,False,False,111.57,"LINESTRING (28.7515647 60.708644, 28.7516734 60.7087132, 28.7518575 60.70883, 28.7524337 60.7092029, 28.7527229 60.7093812, 28.7528097 60.7094412)",
218800278,2,Московский проспект,tertiary,,False,True,117.50800000000001,"LINESTRING (28.7515647 60.708644, 28.7514677 60.7085815, 28.751192 60.7084073, 28.7509938 60.7082841, 28.7509444 60.7082534, 28.7502467 60.7078068)",
571450979,,Пограничная улица,residential,,False,True,5.204,"LINESTRING (28.7514381 60.7136807, 28.7513428 60.7136766)",
