osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes
175721286,unclassified,False,False,63.547,"LINESTRING (132.9369108 53.066668, 132.9368447 53.0669021, 132.9367198 53.0672276)",,,
"[525359649, 845942282]",residential,False,True,269.02,"LINESTRING (132.9369108 53.066668, 132.9370782 53.0666604, 132.9371734 53.066658, 132.9373638 53.0666556, 132.9375476 53.0666564, 132.9377876 53.0666564, 132.9382034 53.0666612, 132.9383549 53.0666645, 132.9385199 53.0666749, 132.9388197 53.0666946, 132.9390161 53.0667144, 132.9391918 53.066733, 132.9396483 53.0667859, 132.939802 53.0668144, 132.9400809 53.0668764, 132.9403116 53.0669231, 132.940549 53.0669715, 132.9406093 53.06699, 132.9406723 53.067019, 132.9407253 53.0670526, 132.9407916 53.0670935)","['Почтовая улица', 'Центральная улица']",,
"[845942282, 138132050, 845942283]",residential,False,False,283.17599999999993,"LINESTRING (132.9447 53.0675263, 132.944528 53.0674735, 132.9439534 53.0672807, 132.9433773 53.067102, 132.9427342 53.0669176, 132.9425875 53.0668794, 132.9424902 53.0668643, 132.9423822 53.0668567, 132.9422723 53.0668534, 132.9421878 53.066853, 132.9420999 53.0668551, 132.9420188 53.0668596, 132.9419336 53.0668659, 132.9418451 53.0668736, 132.9417776 53.0668831, 132.9416784 53.0669041, 132.9415713 53.0669297, 132.9413285 53.0669733, 132.9411639 53.0670029, 132.9410572 53.0670239, 132.9408433 53.0670746, 132.9407916 53.0670935)",Центральная улица,yes,
138132050,residential,False,True,79.30199999999999,"LINESTRING (132.9447 53.0675263, 132.9452823 53.0676997, 132.9457642 53.0678421)",Центральная улица,,
175721285,residential,False,True,130.156,"LINESTRING (132.9447 53.0675263, 132.9443793 53.0679408, 132.9438852 53.0685895)",Комсомольская улица,,
490752382,residential,False,True,248.54500000000002,"LINESTRING (132.9403877 53.0675931, 132.9397483 53.0675267, 132.9394257 53.0674912, 132.939287 53.0674768, 132.9391408 53.0674647, 132.9389651 53.0674494, 132.9387492 53.0674316, 132.9385681 53.0674171, 132.9383519 53.0674019, 132.9382101 53.0673938, 132.938088 53.0673865, 132.9379821 53.0673776, 132.9378815 53.0673672, 132.9377447 53.0673527, 132.9375502 53.0673285, 132.9373826 53.06731, 132.9372565 53.0672946, 132.9371546 53.0672826, 132.9370615 53.0672713, 132.9367198 53.0672276)",Линейная улица,,
525361586,residential,False,False,62.755,"LINESTRING (132.9403877 53.0675931, 132.9404129 53.0675609, 132.9404309 53.0675332, 132.940447 53.0675074, 132.9404645 53.0674703, 132.9404913 53.0674163, 132.9405047 53.0673873, 132.9405262 53.0673519, 132.9405449 53.0673172, 132.9405672 53.0672812, 132.9406033 53.0672314, 132.9406552 53.067182, 132.9407126 53.0671379, 132.9407454 53.0671161, 132.9407916 53.0670935)",Центральная улица,,
525361586,residential,False,True,129.505,"LINESTRING (132.9403877 53.0675931, 132.9402452 53.0677581, 132.9400698 53.0679841, 132.9398489 53.068314, 132.9396395 53.068666)",Центральная улица,,
138132063,residential,False,False,232.46499999999997,"LINESTRING (132.9363696 53.0679675, 132.9365248 53.0679802, 132.9366034 53.0679877, 132.9366906 53.0680005, 132.9368183 53.0680238, 132.9370933 53.0680982, 132.9373772 53.068177, 132.9375677 53.0682294, 132.937742 53.0682729, 132.9379231 53.0683124, 132.9382583 53.0683801, 132.938548 53.0684357, 132.9388042 53.0684868, 132.9391207 53.0685533, 132.9394037 53.068617, 132.9396395 53.068666)",Школьная улица,,
175721286,unclassified,False,True,85.552,"LINESTRING (132.9363696 53.0679675, 132.9366965 53.0672646, 132.9367198 53.0672276)",,,
175721285,residential,False,True,9.83,"LINESTRING (132.9438852 53.0685895, 132.9438274 53.0686708)",Комсомольская улица,,
138132061,residential,False,False,252.163,"LINESTRING (132.9438852 53.0685895, 132.943626 53.0685179, 132.9429536 53.0683261, 132.942908 53.0683172, 132.94286 53.0683131, 132.9428114 53.0683132, 132.9427457 53.0683253, 132.9426438 53.0683567, 132.9425982 53.0683785, 132.9425539 53.0684043, 132.9425217 53.0684228, 132.9424815 53.0684446, 132.9424466 53.0684566, 132.9424173 53.0684603, 132.9419209 53.0684599, 132.9417613 53.0684599, 132.9412395 53.0684499, 132.9411967 53.0684566, 132.9411498 53.0684728, 132.9410988 53.0684953, 132.9410492 53.0685276, 132.9410197 53.068555, 132.9410041 53.068581, 132.9409955 53.0686097, 132.9409924 53.0689497)",Пионерский переулок,,
175721285,residential,False,False,130.156,"LINESTRING (132.9438852 53.0685895, 132.9443793 53.0679408, 132.9447 53.0675263)",Комсомольская улица,,
525361586,residential,False,False,58.111999999999995,"LINESTRING (132.9379578 53.0692957, 132.938246 53.0692283, 132.9383025 53.0692151, 132.9385486 53.0691506, 132.9387627 53.0690978)",Центральная улица,,
525361586,residential,False,True,248.86499999999995,"LINESTRING (132.9379578 53.0692957, 132.9378437 53.0693285, 132.9377541 53.0693551, 132.9376428 53.0693914, 132.9375605 53.0694315, 132.9374966 53.0694832, 132.9374309 53.0695509, 132.9373245 53.0696673, 132.9372848 53.0697107, 132.9372118 53.0697994, 132.937175 53.0698461, 132.9371372 53.069916, 132.9371157 53.0699716, 132.9371077 53.0700312, 132.9370987 53.070112, 132.9370782 53.0701964, 132.9370462 53.0702586, 132.9370058 53.0703116, 132.9369441 53.0703704, 132.9368757 53.0704115, 132.9368153 53.0704333, 132.9367543 53.0704439, 132.9367038 53.070449, 132.9354344 53.0705361)",Центральная улица,,
175721285,residential,False,False,89.151,"LINESTRING (132.9433103 53.0694099, 132.9438274 53.0686708)",Комсомольская улица,,
175721285,residential,False,True,7.184,"LINESTRING (132.9433103 53.0694099, 132.943273 53.0694705)",Комсомольская улица,,
846276567,residential,False,False,183.146,"LINESTRING (132.9433103 53.0694099, 132.9433859 53.0694281, 132.9439969 53.0695912, 132.9443818 53.069696, 132.9446934 53.0697677, 132.9457699 53.0700658, 132.9458162 53.0700766)",Школьная улица,,
175721288,residential,False,False,134.19,"LINESTRING (132.9354344 53.0705361, 132.9354058 53.0710344, 132.9353801 53.0715296, 132.9353714 53.0717423)",улица Базанова,,
525361586,residential,False,False,248.865,"LINESTRING (132.9354344 53.0705361, 132.9367038 53.070449, 132.9367543 53.0704439, 132.9368153 53.0704333, 132.9368757 53.0704115, 132.9369441 53.0703704, 132.9370058 53.0703116, 132.9370462 53.0702586, 132.9370782 53.0701964, 132.9370987 53.070112, 132.9371077 53.0700312, 132.9371157 53.0699716, 132.9371372 53.069916, 132.937175 53.0698461, 132.9372118 53.0697994, 132.9372848 53.0697107, 132.9373245 53.0696673, 132.9374309 53.0695509, 132.9374966 53.0694832, 132.9375605 53.0694315, 132.9376428 53.0693914, 132.9377541 53.0693551, 132.9378437 53.0693285, 132.9379578 53.0692957)",Центральная улица,,
525361586,residential,False,True,136.073,"LINESTRING (132.9354344 53.0705361, 132.9348721 53.0705657, 132.9341823 53.0706001, 132.9338528 53.0706275, 132.933661 53.0706476, 132.9335277 53.0706659, 132.9334169 53.0706866)",Центральная улица,,
138128939,residential,False,False,530.2439999999999,"LINESTRING (132.9477038 53.0725042, 132.9473175 53.0723042, 132.9468414 53.0720762, 132.945894 53.0716075, 132.9454936 53.0714123, 132.9453492 53.071351, 132.945224 53.0713035, 132.9451087 53.0712624, 132.9449773 53.0712181, 132.9448182 53.0711742, 132.9439889 53.0709554, 132.943494 53.0708345, 132.9430211 53.0707046, 132.9429294 53.070675, 132.9428719 53.0706525, 132.9428248 53.0706291, 132.9427738 53.0705976, 132.9427309 53.0705614, 132.9426988 53.0705226, 132.9426759 53.0704784, 132.9426679 53.0704325, 132.9426672 53.0703946, 132.9426706 53.0703551, 132.9426867 53.0703027, 132.9427068 53.0702504, 132.9427384 53.0701948, 132.9428462 53.07005, 132.942979 53.069866, 132.9430783 53.0697387, 132.9431695 53.0696178, 132.943273 53.0694705)",Новая улица,,
138132050,residential,False,False,49.031,"LINESTRING (132.9470971 53.0682145, 132.9470379 53.0681998, 132.9464255 53.0680368)",Центральная улица,,
175721282,residential,False,False,227.483,"LINESTRING (132.9470971 53.0682145, 132.947121 53.0682383, 132.9471412 53.0682665, 132.9471496 53.0682997, 132.9471512 53.0683261, 132.9471452 53.0683499, 132.9471338 53.0683789, 132.9469836 53.068592, 132.9468683 53.0687459, 132.9468253 53.0688031, 132.946529 53.0691722, 132.9458162 53.0700766)",Торговый переулок,,
845942284,residential,False,False,4.102,"LINESTRING (132.9409924 53.0689497, 132.9410512 53.0689603)",Школьная улица,,
138132061,residential,False,True,252.16299999999998,"LINESTRING (132.9409924 53.0689497, 132.9409955 53.0686097, 132.9410041 53.068581, 132.9410197 53.068555, 132.9410492 53.0685276, 132.9410988 53.0684953, 132.9411498 53.0684728, 132.9411967 53.0684566, 132.9412395 53.0684499, 132.9417613 53.0684599, 132.9419209 53.0684599, 132.9424173 53.0684603, 132.9424466 53.0684566, 132.9424815 53.0684446, 132.9425217 53.0684228, 132.9425539 53.0684043, 132.9425982 53.0683785, 132.9426438 53.0683567, 132.9427457 53.0683253, 132.9428114 53.0683132, 132.94286 53.0683131, 132.942908 53.0683172, 132.9429536 53.0683261, 132.943626 53.0685179, 132.9438852 53.0685895)",Пионерский переулок,,
"[845942284, 845942285, 138132063]",residential,False,True,97.41399999999999,"LINESTRING (132.9409924 53.0689497, 132.940907 53.0689397, 132.9408655 53.0689321, 132.9408433 53.0689256, 132.9408252 53.0689156, 132.9408105 53.0689047, 132.9407794 53.0688762, 132.9407314 53.0688543, 132.9405168 53.068814, 132.9403947 53.0687894, 132.9401748 53.0687403, 132.9400782 53.0687234, 132.9399495 53.0687097, 132.9397878 53.0686885, 132.9396395 53.068666)",Школьная улица,yes,
138132057,residential,False,False,203.77699999999996,"LINESTRING (132.942762 53.0693411, 132.9424801 53.0695566, 132.9423246 53.0696782, 132.9422401 53.0697387, 132.9421945 53.0697774, 132.9421395 53.0698321, 132.9421034 53.0698702, 132.9420657 53.0699184, 132.9420269 53.069978, 132.9420011 53.0700243, 132.9418056 53.0704018, 132.9417627 53.0705179, 132.9417302 53.0706348, 132.9416257 53.0710016)",Трудовая улица,,
845942284,residential,False,False,37.053,"LINESTRING (132.942762 53.0693411, 132.9430515 53.0694172, 132.943273 53.0694705)",Школьная улица,,
845942284,residential,False,True,121.94900000000001,"LINESTRING (132.942762 53.0693411, 132.9417747 53.0691037, 132.9410512 53.0689603)",Школьная улица,,
138132040,residential,False,False,240.24999999999997,"LINESTRING (132.9385176 53.0696436, 132.9385065 53.0696823, 132.9384743 53.0699732, 132.9384743 53.0700288, 132.9384774 53.0700669, 132.9384823 53.0700981, 132.9385051 53.0701553, 132.9386211 53.0704848, 132.9387532 53.0709756, 132.9387572 53.071032, 132.9387599 53.07109, 132.9387572 53.0711867, 132.9387505 53.0712519, 132.9387304 53.0716878, 132.9387166 53.0717868)",Нагорная улица,,
138132040,residential,False,True,62.862,"LINESTRING (132.9385176 53.0696436, 132.9385733 53.0695231, 132.938619 53.0694244, 132.9387627 53.0690978)",Нагорная улица,,
"[1150360242, 845942244]",residential,False,True,331.90600000000006,"LINESTRING (132.9385176 53.0696436, 132.9388833 53.0696782, 132.9390456 53.0696936, 132.9391569 53.0697008, 132.939299 53.0697089, 132.9395592 53.0697193, 132.9398999 53.0697346, 132.9402271 53.06975, 132.9403112 53.0697574, 132.9403652 53.0697741, 132.9404283 53.0698088, 132.9404675 53.0698397, 132.9404873 53.0698789, 132.9404967 53.0699329, 132.9404832 53.0699852, 132.9404095 53.0701432, 132.9403451 53.0702753, 132.9403116 53.0703495, 132.9402974 53.0704063, 132.9402901 53.0704703, 132.9402821 53.0706009, 132.9402767 53.0706798, 132.9402378 53.0708499, 132.9402228 53.070887, 132.9401962 53.0709264, 132.9399763 53.0711214, 132.9399413 53.0711745, 132.939916 53.0712237, 132.9398123 53.0715367)","['Советский переулок', 'Строительная улица']",,1
175721282,residential,False,True,227.483,"LINESTRING (132.9458162 53.0700766, 132.946529 53.0691722, 132.9468253 53.0688031, 132.9468683 53.0687459, 132.9469836 53.068592, 132.9471338 53.0683789, 132.9471452 53.0683499, 132.9471512 53.0683261, 132.9471496 53.0682997, 132.9471412 53.0682665, 132.947121 53.0682383, 132.9470971 53.0682145)",Торговый переулок,,
846276567,residential,False,True,183.146,"LINESTRING (132.9458162 53.0700766, 132.9457699 53.0700658, 132.9446934 53.0697677, 132.9443818 53.069696, 132.9439969 53.0695912, 132.9433859 53.0694281, 132.9433103 53.0694099)",Школьная улица,,
