osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry
150395385,False,,улица Старшинова,residential,,True,180.92,,"LINESTRING (51.0746396 54.4209229, 51.0757351 54.4194259)"
150395310,False,,,residential,,False,126.24799999999999,,"LINESTRING (51.086609 54.4210463, 51.0860456 54.4207219, 51.0852004 54.4202607)"
150395310,False,,,residential,,True,96.809,,"LINESTRING (51.086609 54.4210463, 51.0868667 54.421277, 51.0871263 54.4215165, 51.0873926 54.4217877)"
150512681,False,,Колхозная улица,residential,,True,121.356,,"LINESTRING (51.086609 54.4210463, 51.0873712 54.4206289, 51.0877832 54.4202103)"
150395310,False,,,residential,,False,96.809,,"LINESTRING (51.0873926 54.4217877, 51.0871263 54.4215165, 51.0868667 54.421277, 51.086609 54.4210463)"
150395310,False,,,residential,,True,85.507,,"LINESTRING (51.0873926 54.4217877, 51.0876906 54.4220497, 51.0879799 54.4222431, 51.0881954 54.4223969)"
150395323,False,,Коммунистическая улица,residential,,False,318.973,,"LINESTRING (51.0873926 54.4217877, 51.0866935 54.4221894, 51.0854378 54.4232409, 51.0848524 54.4237275, 51.084489 54.4240934)"
150395310,False,,,residential,,False,85.507,,"LINESTRING (51.0881954 54.4223969, 51.0879799 54.4222431, 51.0876906 54.4220497, 51.0873926 54.4217877)"
150395310,False,,,residential,,True,94.73700000000001,,"LINESTRING (51.0881954 54.4223969, 51.0890082 54.4229009, 51.0891444 54.4230409)"
150395310,False,,,residential,,False,94.73700000000001,,"LINESTRING (51.0891444 54.4230409, 51.0890082 54.4229009, 51.0881954 54.4223969)"
"[150395368, 150395310]",False,,,residential,,False,303.346,,"LINESTRING (51.0852004 54.4202607, 51.0851662 54.4201557, 51.0846399 54.4198094, 51.0842057 54.4194971, 51.0837456 54.4192992, 51.0830163 54.4192183, 51.0823602 54.419224, 51.0816894 54.4192533, 51.0813372 54.4191757)"
150395310,False,,,residential,,True,126.24799999999999,,"LINESTRING (51.0852004 54.4202607, 51.0860456 54.4207219, 51.086609 54.4210463)"
150395386,False,,Советская улица,residential,,False,395.659,,"LINESTRING (51.0852004 54.4202607, 51.0848251 54.4205152, 51.0843777 54.4210548, 51.0839991 54.4219462, 51.0833645 54.4224263, 51.0832221 54.4226181, 51.0825928 54.4230214, 51.0821457 54.42325)"
150395386,False,,Советская улица,residential,,True,311.428,,"LINESTRING (51.0852004 54.4202607, 51.086991 54.4188788, 51.0877776 54.4182716, 51.087817 54.4182411, 51.0880724 54.4180138)"
150395385,False,,улица Старшинова,residential,,False,15.759,,"LINESTRING (51.0758293 54.4192952, 51.0757351 54.4194259)"
150395385,False,,улица Старшинова,residential,,True,260.69399999999996,,"LINESTRING (51.0758293 54.4192952, 51.0763749 54.418471, 51.0767279 54.4180008, 51.0773967 54.4171362)"
150395345,False,,,residential,,True,116.568,,"LINESTRING (51.0779516 54.4164075, 51.0796094 54.4168179)"
150395385,False,,улица Старшинова,residential,,False,15.31,,"LINESTRING (51.0779516 54.4164075, 51.0778291 54.4165253)"
"[615757719, 322460283, 25241263]",False,2,"['Почтовая улица', 'Центральная улица']",secondary,40,False,127.787,yes,"LINESTRING (51.0870273 54.4162528, 51.086948 54.416222, 51.0868927 54.4161935, 51.0866738 54.4160718, 51.0865291 54.4159782, 51.0863512 54.4158609, 51.0862873 54.4158165, 51.086225 54.4157659, 51.0859143 54.4155091, 51.0858399 54.4154413, 51.0857724 54.4153744)"
25241263,False,2,Центральная улица,secondary,40,True,166.776,,"LINESTRING (51.0870273 54.4162528, 51.0871363 54.4162951, 51.0873911 54.4163817, 51.0882528 54.4166109, 51.0884841 54.4166675, 51.0888134 54.4167565, 51.0889948 54.4167895, 51.0891221 54.4168123, 51.0893093 54.4168208, 51.0893882 54.4168228)"
153653499,False,,Центральная улица,residential,,True,221.431,,"LINESTRING (51.0870273 54.4162528, 51.0868709 54.4169133, 51.0874094 54.4172454, 51.0875932 54.4175894, 51.0880724 54.4180138)"
150395385,False,,улица Старшинова,residential,,True,73.465,,"LINESTRING (51.0773967 54.4171362, 51.0778291 54.4165253)"
153653492,False,,улица Юрия Гагарина,residential,,False,132.83,,"LINESTRING (51.0773967 54.4171362, 51.0790792 54.4178207)"
150395385,False,,улица Старшинова,residential,,False,260.694,,"LINESTRING (51.0773967 54.4171362, 51.0767279 54.4180008, 51.0763749 54.418471, 51.0758293 54.4192952)"
150395353,False,,Полевая улица,residential,,False,244.311,,"LINESTRING (51.0800917 54.4180666, 51.0788321 54.4201379)"
150395353,False,,Полевая улица,residential,,True,113.908,,"LINESTRING (51.0800917 54.4180666, 51.0807875 54.4171256)"
153653492,False,,улица Юрия Гагарина,residential,,False,116.901,,"LINESTRING (51.0800917 54.4180666, 51.0817617 54.4184679)"
153653492,False,,улица Юрия Гагарина,residential,,True,71.06700000000001,,"LINESTRING (51.0800917 54.4180666, 51.0795512 54.4179517, 51.0790792 54.4178207)"
150395362,False,,Октябрьская улица,residential,,False,83.358,,"LINESTRING (51.0817617 54.4184679, 51.0813372 54.4191757)"
150395362,False,,Октябрьская улица,residential,,True,104.501,,"LINESTRING (51.0817617 54.4184679, 51.0823194 54.4175859)"
153653492,False,,улица Юрия Гагарина,residential,,True,116.901,,"LINESTRING (51.0817617 54.4184679, 51.0800917 54.4180666)"
210328481,False,,улица Старшинова,residential,,False,200.502,,"LINESTRING (51.0786122 54.420096, 51.0757351 54.4194259)"
210328481,False,,улица Старшинова,residential,,True,14.97,,"LINESTRING (51.0786122 54.420096, 51.0788321 54.4201379)"
200655751,False,,Полевая улица,residential,,False,449.855,,"LINESTRING (51.0786122 54.420096, 51.0784377 54.4202837, 51.0774952 54.4219332, 51.0771107 54.4220762, 51.0765948 54.4224693, 51.0750824 54.4234718)"
150395353,False,,Полевая улица,residential,,True,244.311,,"LINESTRING (51.0788321 54.4201379, 51.0800917 54.4180666)"
210328481,False,,улица Старшинова,residential,,False,14.97,,"LINESTRING (51.0788321 54.4201379, 51.0786122 54.420096)"
210328481,False,,улица Старшинова,residential,,True,117.031,,"LINESTRING (51.0788321 54.4201379, 51.0805726 54.4204246)"
150395362,False,,Октябрьская улица,residential,,True,107.545,,"LINESTRING (51.0800416 54.4213411, 51.0805726 54.4204246)"
200655752,False,,Октябрьская улица,residential,,False,200.796,,"LINESTRING (51.0800416 54.4213411, 51.080856 54.421445, 51.0820334 54.4217424, 51.0829104 54.4220051)"
201638864,False,,улица Юрия Гагарина,residential,,False,106.019,,"LINESTRING (51.0799421 54.4159299, 51.0814379 54.4163191)"
201638867,False,,улица Юрия Гагарина,residential,,False,60.126000000000005,,"LINESTRING (51.079961 54.4163222, 51.0798367 54.4165883, 51.0796094 54.4168179)"
150395353,False,,Полевая улица,residential,,False,99.062,,"LINESTRING (51.0814379 54.4163191, 51.0807875 54.4171256)"
201638864,False,,улица Юрия Гагарина,residential,,True,106.019,,"LINESTRING (51.0814379 54.4163191, 51.0799421 54.4159299)"
150395345,False,,,residential,,False,116.568,,"LINESTRING (51.0796094 54.4168179, 51.0779516 54.4164075)"
150395345,False,,,residential,,True,83.553,,"LINESTRING (51.0796094 54.4168179, 51.0807875 54.4171256)"
201638866,False,,улица Юрия Гагарина,residential,,True,55.733,,"LINESTRING (51.0796094 54.4168179, 51.0792564 54.4172751)"
201638867,False,,улица Юрия Гагарина,residential,,True,60.126000000000005,,"LINESTRING (51.0796094 54.4168179, 51.0798367 54.4165883, 51.079961 54.4163222)"
201638866,False,,улица Юрия Гагарина,residential,,False,55.733,,"LINESTRING (51.0792564 54.4172751, 51.0796094 54.4168179)"
153653492,False,,улица Юрия Гагарина,residential,,True,132.83,,"LINESTRING (51.0790792 54.4178207, 51.0773967 54.4171362)"
201638865,False,,улица Юрия Гагарина,residential,,True,168.911,,"LINESTRING (51.0790792 54.4178207, 51.0778425 54.4191585)"
153653492,False,,улица Юрия Гагарина,residential,,False,71.06700000000001,,"LINESTRING (51.0790792 54.4178207, 51.0795512 54.4179517, 51.0800917 54.4180666)"
201638865,False,,улица Юрия Гагарина,residential,,False,168.911,,"LINESTRING (51.0778425 54.4191585, 51.0790792 54.4178207)"
201638862,False,,Октябрьская улица,residential,,False,158.734,,"LINESTRING (51.082939 54.4208016, 51.0805726 54.4204246)"
201638863,False,,Полевая улица,residential,,True,79.381,,"LINESTRING (51.0750824 54.4234718, 51.0760033 54.4239436)"
200655751,False,,Полевая улица,residential,,True,449.85499999999996,,"LINESTRING (51.0750824 54.4234718, 51.0765948 54.4224693, 51.0771107 54.4220762, 51.0774952 54.4219332, 51.0784377 54.4202837, 51.0786122 54.420096)"
201638863,False,,Полевая улица,residential,,False,79.381,,"LINESTRING (51.0760033 54.4239436, 51.0750824 54.4234718)"
200655752,False,,Октябрьская улица,residential,,True,200.796,,"LINESTRING (51.0829104 54.4220051, 51.0820334 54.4217424, 51.080856 54.421445, 51.0800416 54.4213411)"
150512681,False,,Колхозная улица,residential,,False,121.356,,"LINESTRING (51.0877832 54.4202103, 51.0873712 54.4206289, 51.086609 54.4210463)"
150512681,False,,Колхозная улица,residential,,True,108.126,,"LINESTRING (51.0877832 54.4202103, 51.08783 54.4201629, 51.0885587 54.4195646, 51.0886101 54.4195286, 51.0887612 54.4194227)"
150512681,False,,Колхозная улица,residential,,False,108.126,,"LINESTRING (51.0887612 54.4194227, 51.0886101 54.4195286, 51.0885587 54.4195646, 51.08783 54.4201629, 51.0877832 54.4202103)"
1009791705,False,1,переулок №2 от ул Коммунистическая до ул Инкубаторная,residential,20,False,178.256,,"LINESTRING (51.0821457 54.42325, 51.084489 54.4240934)"
150395386,False,,Советская улица,residential,,True,395.659,,"LINESTRING (51.0821457 54.42325, 51.0825928 54.4230214, 51.0832221 54.4226181, 51.0833645 54.4224263, 51.0839991 54.4219462, 51.0843777 54.4210548, 51.0848251 54.4205152, 51.0852004 54.4202607)"
1009791705,False,1,переулок №2 от ул Коммунистическая до ул Инкубаторная,residential,20,True,178.256,,"LINESTRING (51.084489 54.4240934, 51.0821457 54.42325)"
150395323,False,,Коммунистическая улица,residential,,True,318.973,,"LINESTRING (51.084489 54.4240934, 51.0848524 54.4237275, 51.0854378 54.4232409, 51.0866935 54.4221894, 51.0873926 54.4217877)"
