osmid,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed
25209030,улица 8 Марта,residential,False,True,157.08300000000003,"LINESTRING (65.5420559 57.1522207, 65.5422122 57.1523058, 65.5422621 57.152334, 65.5426833 57.1525721, 65.5436502 57.1531172, 65.5437218 57.1531575, 65.543862 57.1532385)",2,,
245270110,улица Республики,primary,True,False,181.56900000000002,"LINESTRING (65.5420559 57.1522207, 65.541911 57.1522847, 65.5418238 57.1523262, 65.5400482 57.1532395, 65.5398606 57.1533376)",3,14,
48676359,улица Орджоникидзе,tertiary,False,True,14.938,"LINESTRING (65.5424106 57.1499942, 65.5422475 57.1498931)",4,,
48637435,улица Орджоникидзе,tertiary,False,False,166.283,"LINESTRING (65.5424106 57.1499942, 65.5425477 57.1500767, 65.5429702 57.150341, 65.5432507 57.1505165, 65.5436453 57.1507511, 65.5440921 57.1510168, 65.5442496 57.1511081)",,,
42391671,улица Ленина,primary,True,False,577.1610000000001,"LINESTRING (65.5354604 57.153562, 65.5356385 57.1534713, 65.5363079 57.1531261, 65.5364333 57.153062, 65.5373336 57.152602, 65.5380944 57.152213, 65.538188 57.1521654, 65.5383373 57.1520895, 65.5399019 57.1512903, 65.5401393 57.1511664, 65.5407902 57.1508315, 65.5414846 57.1504728, 65.5418082 57.1503056, 65.5422188 57.1500949, 65.5424106 57.1499942)",3,10,40
"[42391672, 690101857]",Первомайская улица,tertiary,False,False,163.94899999999998,"LINESTRING (65.5354604 57.153562, 65.5355971 57.1536317, 65.5358187 57.1537401, 65.5362548 57.1539536, 65.5368296 57.1542298, 65.53712 57.1543749, 65.5373196 57.1544746, 65.5374734 57.1545528)",4,,
97087326,улица Хохрякова,residential,True,False,181.54299999999998,"LINESTRING (65.5407034 57.1561593, 65.5408826 57.1560727, 65.540996 57.1560157, 65.5413007 57.1558626, 65.5416674 57.1556783, 65.5419856 57.1555185, 65.5421534 57.155434, 65.5425094 57.1552506, 65.5427487 57.1551272, 65.5428971 57.1550417)",2,,
110675792,Первомайская улица,tertiary,False,False,145.729,"LINESTRING (65.5407034 57.1561593, 65.5409491 57.1562979, 65.5410558 57.1563847, 65.5411493 57.1564759, 65.5412288 57.1565708, 65.5412939 57.156669, 65.5413442 57.1567697, 65.5413793 57.1568723, 65.5413989 57.1569761, 65.5414113 57.1570818, 65.541413 57.1571588, 65.5414126 57.1572328, 65.5414156 57.1573639)",4,,
488800120,Первомайская улица,tertiary,False,True,107.01400000000001,"LINESTRING (65.5407034 57.1561593, 65.5405472 57.1560847, 65.5404883 57.1560552, 65.5396249 57.1556008, 65.539421 57.1554943)",4,,
1120508577,улица Хохрякова,residential,False,True,176.22400000000002,"LINESTRING (65.5407034 57.1561593, 65.5405015 57.1562447, 65.5397704 57.1566448, 65.5394831 57.1567971, 65.539313 57.1568817, 65.5385589 57.1572337)",2,,
97087326,улица Хохрякова,residential,True,False,180.034,"LINESTRING (65.5428971 57.1550417, 65.5430294 57.1549632, 65.5432285 57.1548648, 65.5438553 57.154555, 65.5439345 57.1545152, 65.5440294 57.1544673, 65.5449593 57.1540141, 65.5450964 57.1539476)",2,,
834886057,Водопроводная улица,residential,False,False,108.394,"LINESTRING (65.5428971 57.1550417, 65.542766 57.1549636, 65.5427013 57.1549279, 65.5418691 57.1544682, 65.5417895 57.1544242, 65.5416337 57.1543488)",4,,
834886057,Водопроводная улица,residential,False,True,131.47400000000002,"LINESTRING (65.5428971 57.1550417, 65.5430337 57.155139, 65.543075 57.1551692, 65.5433875 57.155398, 65.5435414 57.1555331, 65.5438226 57.1557799, 65.5440105 57.155954, 65.5440548 57.1560377)",4,,
25209030,улица 8 Марта,residential,False,False,108.445,"LINESTRING (65.5450964 57.1539476, 65.5449523 57.1538683, 65.543977 57.1533038, 65.543862 57.1532385)",2,,
25209030,улица 8 Марта,residential,False,True,127.46300000000001,"LINESTRING (65.5450964 57.1539476, 65.5451951 57.1540099, 65.5452368 57.1540338, 65.545424 57.1541459, 65.5456036 57.1542535, 65.5461871 57.1545981, 65.5463968 57.1547226, 65.5464303 57.1547434, 65.5465171 57.1547962)",2,,
97087326,улица Хохрякова,residential,True,False,175.43699999999998,"LINESTRING (65.5450964 57.1539476, 65.5452045 57.1538916, 65.5453472 57.1538201, 65.545995 57.1534953, 65.546044 57.1534707, 65.5471525 57.152913, 65.5472303 57.1528754)",2,,
22760270,улица Володарского,residential,False,True,177.726,"LINESTRING (65.543862 57.1532385, 65.5439603 57.1531931, 65.5440166 57.1531646, 65.5446591 57.1528397, 65.5453747 57.1524815, 65.545738 57.1522997, 65.5459196 57.1522088, 65.5460273 57.1521545)",,,
25207600,улица Володарского,residential,False,False,182.49300000000002,"LINESTRING (65.543862 57.1532385, 65.5437383 57.1533015, 65.5418186 57.1542551, 65.5417992 57.1542647, 65.5416337 57.1543488)",,,
25209030,улица 8 Марта,residential,False,False,157.083,"LINESTRING (65.543862 57.1532385, 65.5437218 57.1531575, 65.5436502 57.1531172, 65.5426833 57.1525721, 65.5422621 57.152334, 65.5422122 57.1523058, 65.5420559 57.1522207)",2,,
25209030,улица 8 Марта,residential,False,True,108.445,"LINESTRING (65.543862 57.1532385, 65.543977 57.1533038, 65.5449523 57.1538683, 65.5450964 57.1539476)",2,,
25207599,улица Володарского,residential,True,False,184.486,"LINESTRING (65.5416337 57.1543488, 65.5414731 57.1544308, 65.5405345 57.1549142, 65.5395864 57.1554025, 65.539421 57.1554943)",,,
25207600,улица Володарского,residential,False,True,182.49300000000002,"LINESTRING (65.5416337 57.1543488, 65.5417992 57.1542647, 65.5418186 57.1542551, 65.5437383 57.1533015, 65.543862 57.1532385)",,,
834886057,Водопроводная улица,residential,False,False,155.197,"LINESTRING (65.5416337 57.1543488, 65.5414921 57.1542584, 65.5405525 57.1537258, 65.5399978 57.1534126, 65.5398606 57.1533376)",4,,
834886057,Водопроводная улица,residential,False,True,108.394,"LINESTRING (65.5416337 57.1543488, 65.5417895 57.1544242, 65.5418691 57.1544682, 65.5427013 57.1549279, 65.542766 57.1549636, 65.5428971 57.1550417)",4,,
25207598,улица Володарского,residential,False,False,160.14600000000002,"LINESTRING (65.539421 57.1554943, 65.5392396 57.1555952, 65.5384824 57.1559871, 65.5374991 57.156488)",,,
488800120,Первомайская улица,tertiary,False,False,107.01400000000001,"LINESTRING (65.539421 57.1554943, 65.5396249 57.1556008, 65.5404883 57.1560552, 65.5405472 57.1560847, 65.5407034 57.1561593)",4,,
"[724223313, 42391675]",Первомайская улица,tertiary,False,True,157.366,"LINESTRING (65.539421 57.1554943, 65.5385833 57.1550791, 65.5380692 57.1548408, 65.538007 57.1548098, 65.5376232 57.1546302, 65.5374734 57.1545528)",4,,
22760270,улица Володарского,residential,False,False,177.726,"LINESTRING (65.5460273 57.1521545, 65.5459196 57.1522088, 65.545738 57.1522997, 65.5453747 57.1524815, 65.5446591 57.1528397, 65.5440166 57.1531646, 65.5439603 57.1531931, 65.543862 57.1532385)",,,
113690880,улица Орджоникидзе,tertiary,False,False,108.129,"LINESTRING (65.5460273 57.1521545, 65.5461068 57.1521978, 65.5471134 57.1528041, 65.5472303 57.1528754)",,,
113690880,улица Орджоникидзе,tertiary,False,True,158.232,"LINESTRING (65.5460273 57.1521545, 65.5459336 57.1521023, 65.5458418 57.1520492, 65.5453415 57.1517603, 65.5445435 57.1512825, 65.5444003 57.1511968, 65.5442496 57.1511081)",,,
834886057,Водопроводная улица,residential,False,True,22.076,"LINESTRING (65.5440548 57.1560377, 65.5441391 57.1562309)",4,,
97087330,Советская улица,tertiary,True,False,216.976,"LINESTRING (65.5440548 57.1560377, 65.5438647 57.1561326, 65.5435263 57.1563029, 65.5434431 57.1563448, 65.5431542 57.1564898, 65.5428249 57.1566545, 65.5426536 57.1567417, 65.5425433 57.1567972, 65.542361 57.1568888, 65.5418833 57.1571289, 65.5416826 57.1572297, 65.5414156 57.1573639)",2,,
834886057,Водопроводная улица,residential,False,False,131.474,"LINESTRING (65.5440548 57.1560377, 65.5440105 57.155954, 65.5438226 57.1557799, 65.5435414 57.1555331, 65.5433875 57.155398, 65.543075 57.1551692, 65.5430337 57.155139, 65.5428971 57.1550417)",4,,
245270111,улица Республики,primary,True,False,197.452,"LINESTRING (65.5398606 57.1533376, 65.5396911 57.1534267, 65.5396178 57.1534639, 65.5383359 57.1541142, 65.5376615 57.1544563, 65.5374734 57.1545528)",4,14,40
834886057,Водопроводная улица,residential,False,True,155.197,"LINESTRING (65.5398606 57.1533376, 65.5399978 57.1534126, 65.5405525 57.1537258, 65.5414921 57.1542584, 65.5416337 57.1543488)",4,,
25209030,улица 8 Марта,residential,False,False,127.463,"LINESTRING (65.5465171 57.1547962, 65.5464303 57.1547434, 65.5463968 57.1547226, 65.5461871 57.1545981, 65.5456036 57.1542535, 65.545424 57.1541459, 65.5452368 57.1540338, 65.5451951 57.1540099, 65.5450964 57.1539476)",2,,
97087330,Советская улица,tertiary,True,False,202.753,"LINESTRING (65.5465171 57.1547962, 65.5463295 57.1548887, 65.5460293 57.1550404, 65.5453747 57.1553712, 65.5447273 57.1556984, 65.5443163 57.1559057, 65.5442331 57.1559477, 65.5440548 57.1560377)",2,,
48676359,улица Орджоникидзе,tertiary,False,False,14.938,"LINESTRING (65.5422475 57.1498931, 65.5424106 57.1499942)",4,,
187162485,улица Сакко,residential,False,False,190.672,"LINESTRING (65.5445483 57.1577314, 65.5443735 57.1577444, 65.5435278 57.1578147, 65.5425863 57.1578929, 65.5416092 57.1579741, 65.541421 57.1579825)",,,
187162485,улица Сакко,residential,False,True,270.163,"LINESTRING (65.5445483 57.1577314, 65.5447022 57.1577191, 65.5453563 57.1576658, 65.5465619 57.1575674, 65.5473656 57.1575019, 65.5478442 57.1574629, 65.5482214 57.1574347, 65.5489099 57.1573822, 65.5489803 57.157377)",,,
"[834886056, 834886055, 834886057, 464742399]",Водопроводная улица,residential,False,False,168.66299999999998,"LINESTRING (65.5445483 57.1577314, 65.544524 57.1576384, 65.5443707 57.1570779, 65.5443319 57.156936, 65.5442202 57.1565276, 65.5441675 57.156335, 65.5441391 57.1562309)",4,,
187162485,улица Сакко,residential,False,False,270.163,"LINESTRING (65.5489803 57.157377, 65.5489099 57.1573822, 65.5482214 57.1574347, 65.5478442 57.1574629, 65.5473656 57.1575019, 65.5465619 57.1575674, 65.5453563 57.1576658, 65.5447022 57.1577191, 65.5445483 57.1577314)",,,
997323263,улица Орджоникидзе,residential,False,False,93.54,"LINESTRING (65.5489803 57.157377, 65.548912 57.1571888, 65.5487233 57.1566665, 65.5486818 57.1565515)",,,
834886057,Водопроводная улица,residential,False,False,22.076,"LINESTRING (65.5441391 57.1562309, 65.5440548 57.1560377)",4,,
128107468,улица Ванцетти,residential,True,False,147.549,"LINESTRING (65.5441391 57.1562309, 65.5443541 57.156254, 65.5449637 57.1563194, 65.5455225 57.1563793, 65.5457274 57.1564013, 65.5462892 57.1564616, 65.5463874 57.1564642, 65.5465392 57.1564434)",,,
"[834886056, 834886057, 464742399, 834886055]",Водопроводная улица,residential,False,True,168.66299999999998,"LINESTRING (65.5441391 57.1562309, 65.5441675 57.156335, 65.5442202 57.1565276, 65.5443319 57.156936, 65.5443707 57.1570779, 65.544524 57.1576384, 65.5445483 57.1577314)",4,,
997323263,улица Орджоникидзе,residential,False,True,93.54,"LINESTRING (65.5486818 57.1565515, 65.5487233 57.1566665, 65.548912 57.1571888, 65.5489803 57.157377)",,,
1120508577,улица Хохрякова,residential,False,False,176.224,"LINESTRING (65.5385589 57.1572337, 65.539313 57.1568817, 65.5394831 57.1567971, 65.5397704 57.1566448, 65.5405015 57.1562447, 65.5407034 57.1561593)",2,,
25207598,улица Володарского,residential,False,True,160.146,"LINESTRING (65.5374991 57.156488, 65.5384824 57.1559871, 65.5392396 57.1555952, 65.539421 57.1554943)",,,
374863954,Первомайская улица,secondary,True,False,35.049,"LINESTRING (65.5414156 57.1573639, 65.5414184 57.1576791)",,,
110675792,Первомайская улица,tertiary,False,True,145.72899999999998,"LINESTRING (65.5414156 57.1573639, 65.5414126 57.1572328, 65.541413 57.1571588, 65.5414113 57.1570818, 65.5413989 57.1569761, 65.5413793 57.1568723, 65.5413442 57.1567697, 65.5412939 57.156669, 65.5412288 57.1565708, 65.5411493 57.1564759, 65.5410558 57.1563847, 65.5409491 57.1562979, 65.5407034 57.1561593)",4,,
295954763,Советская улица,secondary,True,False,31.387,"LINESTRING (65.5410241 57.1575499, 65.5414156 57.1573639)",2,,
1184989647,,secondary,True,False,31.159000000000002,"LINESTRING (65.5410241 57.1575499, 65.5411339 57.1575442, 65.5412448 57.1575559, 65.5413431 57.1575966, 65.5414184 57.1576791)",2,,
187162485,улица Сакко,residential,False,True,190.67200000000003,"LINESTRING (65.541421 57.1579825, 65.5416092 57.1579741, 65.5425863 57.1578929, 65.5435278 57.1578147, 65.5443735 57.1577444, 65.5445483 57.1577314)",,,
304952577,улица Орджоникидзе,tertiary,False,True,125.24900000000001,"LINESTRING (65.5500452 57.154574, 65.5497927 57.1544218, 65.5490965 57.1539933, 65.5488924 57.1538676, 65.5488075 57.1538147, 65.5486675 57.1537312)",,,
374863954,Первомайская улица,secondary,True,False,33.737,"LINESTRING (65.5414184 57.1576791, 65.541421 57.1579825)",,,
